Department,SGH - CODE  ,SGH NAME ,Price 2021,SGH Service type,LOS
E. N. T.,FMENTO0009,REMOVAL OF FOREIGN BODY-THROAT,317.96099999999996,service,
E. N. T.,FMENTO0010,FOREIGN BODY EXTRACTION-MOUTH,233.604,service,
E. N. T.,FMENTO0011,CAUTERIZATION OF MOUTH ULCER - CHEMICAL,454.22999999999996,service,
E. N. T.,FMENTO0012,CAUTERIZATION OF MOUTH ULCER - CRYOCAUTERY,986.328,service,
E. N. T.,FMENTO0013,MARSUPIALIZATION OF SALIVARY,2258.172,service,
E. N. T.,FMENTO0015,LASER UVULECTOMY,1719.585,service,
E. N. T.,FMENTO0017,SUPERFICIAL PAROTIDECTOMY,3309.39,service,
E. N. T.,FMENTO0018,SUBMANDIBULAR SAILADERECTOMY,3315.879,service,
E. N. T.,FMENTO0019,GLOSSOPLASTY,3588.417,service,
E. N. T.,FMENTP0001,NASOPHARYNGOSCOPY,162.225,service,
E. N. T.,FMENTP0002,NASOPHARYNGEAL EXAM. & BIOPSY,1505.4479999999999,service,
E. N. T.,FMENTP0003,ADENOIDECTOMY,1356.201,service,
E. N. T.,FMENTP0004,REVISION ADENOIDECTOMY,1810.4309999999998,service,
E. N. T.,FMENTP0005,ADENOTONSILLECTOMY,1920.7440000000001,service,
E. N. T.,FMENTP0006,CONTROL OF HAEMORRHAGE AFTER -,382.851,service,
E. N. T.,FMENTP0007,CONTROL OF HAEMORRHAGE AFTER -,1356.201,service,
E. N. T.,FMENTP2001,REMOVAL OF TONSILLO-LITHS -,233.604,service,
E. N. T.,FMENTP2002,REMOVAL OF TONSILLO-LITHS-,1206.954,service,
E. N. T.,FMENTP2003,INCISION & DRAINAGE OF TONSIL-,382.851,service,
E. N. T.,FMENTP2004,INCISION & DRAINAGE OF PERIT-,493.164,service,
E. N. T.,FMENTP2005,INCISION & DRAINAGE OF RETRO-,1505.4479999999999,service,
E. N. T.,FMENTP2006,INCISION & DRAINAGE OF PARA-,3010.8959999999997,service,
E. N. T.,FMENTP2007,TONSILLECTOMY UNDER 12 YEARS,1206.954,service,
E. N. T.,FMENTP2008,TONSILLECTOMY - 12 YEAR & OVER,1752.0300000000002,service,
E. N. T.,FMENTP2009,EXCISION OF LINGUAL TONSIL,1505.4479999999999,service,
E. N. T.,FMENTP2010,EXCISION OF TONSILAR TAG,1505.4479999999999,service,
E. N. T.,FMENTP2011,TONSILLECTOMY FOR BENIGN TUMOR,3010.8959999999997,service,
E. N. T.,FMENTP2014,CONTROL OF HAEMORRHAGE AFTER -,2258.172,service,
E. N. T.,FMENTP2015,ORAL BIOPSY,454.22999999999996,service,
E. N. T.,FMENTP2017,EXCISION OF VALLECULAR CYST,3010.8959999999997,service,
E. N. T.,FMENTP2018,PALATOPHARYNGOPLASTY,4807.0512,service,
E. N. T.,FMENTP3001,HYPOPHARYNGOSCOPY UNDER L.A.,759.213,service,
E. N. T.,FMENTP3002,HYPOPHARYNGOSCOPY UNDER G.A.,1505.4479999999999,service,
E. N. T.,FMENTP3003,HYPOPHARYNGOSCOPY WITH REMOVAL,2258.172,service,
E. N. T.,FMENTP3004,HYPOPHARYNGOSCOPY WITH BIOPSY,1810.4309999999998,service,
E. N. T.,FMENTP3005,LASER TONSILLECTOMY,2258.172,service,
E. N. T.,FMENTP3006,LASER PALATOPLASTY,6011.4096,service,
E. N. T.,FMENTP3008,CRICO-PHARYNGEAL MYOTOMY,3971.2680000000005,service,
E. N. T.,FMENTP3009,LASER EXCISSION OR LINGUAL,2861.649,service,
E. N. T.,FMENTP3010,EXCISION OF ELONGATED STYLOID,2005.101,service,
E. N. T.,FMENTP3011,LASER ASSISTED UVULOPALATOPLAS,3893.4,service,
E. N. T.,FMENTP3012,LASER ASSISTED UVULOPALATOPLAS,3633.8399999999997,service,
E. N. T.,FMENTP3015,PRE & POST EVALUATION OF OSAS,2478.798,service,
E. N. T.,FMENTP3016,C P A P,2971.9619999999995,service,
E. N. T.,FMENTR0003,RDO. PREQ. APPL. TO THE PALAT],3302.901,service,
E. N. T.,FMENTR0004,RDO. FREQ. APPL. TO THE TONGUE,3302.901,service,
E. N. T.,FMENTR0005,RDO.FREQ.APPL.TO THE INFER. TU,3955.6944000000003,service,
E. N. T.,FMENTR0006,RDO. FREQ. APPL. TO INFER. TUR,3955.6944000000003,service,
E. N. T.,FMENTR0007,RDO. PREQ.APPL. INFR. TURB. TO,5269.068,service,
E. N. T.,FMENTS0001,ANTRAL PUNCTURE + WASH-UNILAT.,454.22999999999996,service,
E. N. T.,FMENTS0002,ANTRAL PUNCTURE + WASH-BILAT.,759.213,service,
E. N. T.,FMENTS0003,INTRANASAL ANTROSTOMY-BILAT.,1810.4309999999998,service,
E. N. T.,FMENTS0004,INTRANASAL ANTROSTOMY -UNILAT.,1057.707,service,
E. N. T.,FMENTS0005,ANTRAL SINUSCOPY - UNILATERAL,1057.707,service,
E. N. T.,FMENTS0006,ANTRAL SINUSCOPY - BILATERAL,1810.4309999999998,service,
E. N. T.,FMENTS0007,EXCISION OF LESION MAXILLARY,1505.4479999999999,service,
E. N. T.,FMENTS0008,EXCISN OF LESION OF MAXILLARY,1810.4309999999998,service,
E. N. T.,FMENTS0009,CALDWELL-LUC OPERATION,3315.879,service,
E. N. T.,FMENTS0011,BIOPSY OF MAXILLIARY SINUS,1505.4479999999999,service,
E. N. T.,FMENTS0012,RADICAL MAXILLECTOMY,7220.9592,service,
E. N. T.,FMENTS0013,REPAIR OF ORO-ANTRAL FISTULA,3607.884,service,
E. N. T.,FMENTS0014,ETHMOID SINUSCOPY,1206.954,service,
E. N. T.,FMENTS0015,TRANSNASAL ETHMOIDECTOMY,3763.62,service,
E. N. T.,FMENTS0016,TREPHINE OF THE FRONTAL SINUS,1505.4479999999999,service,
E. N. T.,FMENTS0017,EXTERNAL OPERATION ON FRONTAL,4807.0512,service,
E. N. T.,FMENTS0018,BONY TUMOURS OF NASAL SINUSES-,4807.0512,service,
E. N. T.,FMENTS0019,BONY TUMPURS OF NASAL SINUSES-,7220.9592,service,
E. N. T.,FMENTS0020,ENDOSCOPIC SINUS SURGERY,3607.884,service,
E. N. T.,FMENTS0022,FUNCTIONAL ENDOSCOPIC SINUS,3471.615,service,
E. N. T.,FMENTS0023,SPECCH PROCESSOR OF COCHLEAR IMPLAN,6582.441599999999,service,
E. N. T.,MTENT-0001,TONSELECTOMY,2349.018,service,
E. N. T.,MTENT-0002,ADENOIDECTOMY,1427.5800000000002,service,
E. N. T.,MTENT-0003,TONSELECTOMY WITH ADENOIDECTOMY,1284.822,service,
E. N. T.,MTENT-0004,PIERCING OF EARLOBE (L.A.),681.345,service,
E. N. T.,MTENT-0005,PIERCING OF EARLOBE ANDINSERTION (L.A.),772.191,service,
E. N. T.,MTENT-0006,PIERCING OF EARLOBE & INSERTION (G.A.),1985.6340000000002,service,
E. N. T.,MTENT-0007,REPAIR OF EARING TEAR OF THE EAR (L.A.),1304.289,service,
E. N. T.,MTENT-0008,REPAIR OF EARING TEAR OF THE EAR (G.A.),2517.732,service,
E. N. T.,MTENT-0009,SUTURE OF LACIRATION OF THE EAR (L.A),733.2570000000001,service,
E. N. T.,MTENT-0010,SUTURE OF LACERATION OF THE EAR (G.A.),1933.722,service,
E. N. T.,MTENT-0011,ASPIRATION OF HAEMATOMAY (L.A.),1304.289,service,
E. N. T.,MTENT-0012,ASPIRATION OF HAEMATOMA (G.A.),2517.732,service,
E. N. T.,MTENT-0013,DRAINAGE OF AURICULAR (L.A),1498.9590000000003,service,
E. N. T.,MTENT-0014,DRAINAGE OF AURICULAR CYST(G.A.),2705.9130000000005,service,
E. N. T.,MTENT-0015,EXCISION OF KELOID (L.A.),2439.864,service,
E. N. T.,MTENT-0017,INCISION OF ABSCESS OF EXT. EAR (L.A.),921.438,service,
E. N. T.,MTENT-0018,EXCISION OF ASBCESS OF EXT. EAR (G.A.),2128.3920000000003,service,
E. N. T.,MTENT-0019,REMOVAL OF  FOREING BODY W/OUT MIC (L.A),824.103,service,
E. N. T.,MTENT-0020,REMOVAL OF FOREIGN BODY W/OUT MIC (G.A.),2037.5459999999998,service,
E. N. T.,MTENT-0023,REMOVAL OF FOREIGN BODY W/MIC (L.A.),2063.502,service,
E. N. T.,MTENT-0024,REMOVAL OF FOREIGN BODY W/MIC (G.A.),3270.456,service,
E. N. T.,MTENT-0025,REMOVAL OF F.B. W/MIC & INCISN (L.A.),2264.661,service,
E. N. T.,MTENT-0027,DEBRIDEMENT OF EAR INFECTION UNILATERAL (L.A.),921.438,service,
E. N. T.,MTENT-0028,DEBRIDEMENT OF EAR INFECTION UNILATERA (G.A.),2128.3920000000003,service,
E. N. T.,MTENT-0029,DEBRIDEMENT OF EAR INFECTION BILATERAAL (L.A.),1103.13,service,
E. N. T.,MTENT-0030,DEBRIDEMENT OF EAR INFECTION BILATERAL (G.A.),2323.062,service,
E. N. T.,MTENT-0031,BIOPSY OF EXT. EAR (L.A.),1232.9099999999999,service,
E. N. T.,MTENT-0032,BIOPSY OF EXT. EAR (G.A.),2426.886,service,
E. N. T.,MTENT-0033,MYRINGOTOMY UNILAT (L.A),1304.289,service,
E. N. T.,MTENT-0034,MYRINGOTOMY UNILATERAL (G.A.),2336.04,service,
E. N. T.,MTENT-0035,MYRINGOTOMY BILATERAL (L.A.),2063.502,service,
E. N. T.,MTENT-0036,MYRINGOTOMY BILATERAL (G.A.),2725.38,service,
E. N. T.,MTENT-0037,MYRINGOTOMY AND ASPIRATION OF FLUID UNILATERAL (LA,1498.9590000000003,service,
E. N. T.,MTENT-0038,MYRINGOTOMY AND ASPIRATION OF FLUID UNILATERAL G.A,2705.9130000000005,service,
E. N. T.,MTENT-0039,MYRINGOTOMY AND ASPIRATION OF FLUID BILATERAL L.A.,2439.864,service,
E. N. T.,MTENT-0040,MYRINGOTOMY AND ASPIRATION OF FLUID BILATERAL G.A.,3653.307,service,
E. N. T.,MTENT-0041,MYRINGOTOMY AND GROMMET INSERTION UNILATERAL L.A.,2063.502,service,
E. N. T.,MTENT-0042,MYRINGOTOMY AND GOMMET INSERTION UNILATERAL G.A.,2336.04,service,
E. N. T.,MTENT-0043,MYRINGOTOMY AND GROMMET INSER-TION BILATERAL (L.A.),2219.2380000000003,service,
E. N. T.,MTENT-0044,MYRINGOTOMY AND GROMMET INSERTION BILATERAL G.A.,2725.38,service,
E. N. T.,MTENT-0045,REMOVAL OF GROMMET'S TUBE     UNILATERAL (L.A.),733.2570000000001,service,
E. N. T.,MTENT-0046,REMOVAL OF GROMMET TUBE UNILATERAL G.A.,1933.722,service,
E. N. T.,MTENT-0047,REMOVAL OF GROMMET TUBE BILATERAL L.A.,824.103,service,
E. N. T.,MTENT-0048,REMOVAL OF GROMMETS TUBE BILATERAL G.A.,2037.5459999999998,service,
E. N. T.,MTENT-0049,DRESSING OF WOUND LARGE (L.A.),642.411,service,
E. N. T.,MTENT-0050,DRESSING OF WOUND LARGE G.A.,1855.854,service,
E. N. T.,MTENT-0051,CHANGE OF TRACHEOSTOMY TUBE   (L.A.),979.839,service,
E. N. T.,MTENT-0052,CHANGE OF TRACHEOSTOMY TUBE  G.A.,2180.304,service,
E. N. T.,MTENT-0053,SUTURE OF LACERATION OF THE   NOSE (L.A.),558.054,service,
E. N. T.,MTENT-0054,SUTURE OF LACERATION OF NOSE  (G.A.),1511.937,service,
E. N. T.,MTENT-0055,FOREIGN BODY REMOVAL NOSE (L.A,921.438,service,
E. N. T.,MTENT-0056,FOREIGN BODY REMOVAL NOSE(G.A),1667.673,service,
E. N. T.,MTENT-0057,INCISION AND DRAINAGE SEPTAL  HAEMA. (L.A.),1317.267,service,
E. N. T.,MTENT-0058,INCISION AND DRAINAGE SEPTAL  HAEMA. (G.A.),2271.15,service,
E. N. T.,MTENT-0059,INCISION AND DRAINAGE SEPTAL  ABSCESS (L.A.),1615.761,service,
E. N. T.,MTENT-0060,INCISION AND DRAINAGE SEPTAL,2569.644,service,
E. N. T.,MTENT-0061,CONTROL OF EPISTAXSIS BY ANT. PACKING (L.A.),1103.13,service,
E. N. T.,MTENT-0062,CONTROL OF EPISTAXSIS BY ANT. PACKING (G.A.),1816.9199999999998,service,
E. N. T.,MTENT-0063,CONTROL OF EPISTAXSIS BY ANT. &POST. PACK (L.A.),1914.255,service,
E. N. T.,MTENT-0064,CONTROL OF EPISTAXSIS BY ANT. & POST. PACK (G.A.),2868.1380000000004,service,
E. N. T.,MTENT-0065,CONTROL OF EPISTAXSIS ELECTRO-CAUTERY UNILATERAL (L.A.),921.438,service,
E. N. T.,MTENT-0066,CONTROL OF EPISTAXSIS ELECTRO-CAUTERY UNILATERAL (G.A.),2128.3920000000003,service,
E. N. T.,MTENT-0067,CONTROL OF EPISTAXSIS ELECTRO CAUTERY BILATERAL (L.A.),863.037,service,
E. N. T.,MTENT-0068,CONTROL OF EPISTAXSIS ELECTRO-CAUTERY BILATERAL (G.A.),2323.062,service,
E. N. T.,MTENT-0069,BIOPSY OF THE NOSE (L.A.),1498.9590000000003,service,
E. N. T.,MTENT-0070,BIOPSY OF THE NOSE (G.A.),2121.9030000000002,service,
E. N. T.,MTENT-0071,REMOVAL OF NASAL PACK (L.A.),642.411,service,
E. N. T.,MTENT-0072,REMOVAL OF NASAL PACK (G.A.),1447.047,service,
E. N. T.,MTENT-0074,NASAL SINUSCOPY WITH BIOPSY   (G.A.),1667.673,service,
E. N. T.,MTENT-0075,INCISION OF NASAL ABSCESS(L.A),713.7900000000001,service,
E. N. T.,MTENT-0076,INCISION OF NASAL ABSCESS(G.A),1667.673,service,
E. N. T.,MTENT-0077,SUTURE OF LACERATED LIP (L.A.),558.054,service,
E. N. T.,MTENT-0078,SUTURE OF LACERATED LIP (G.A.),1511.937,service,
E. N. T.,MTENT-0079,SUTURE OF LACERATED TONGUE(L.A,752.7239999999999,service,
E. N. T.,MTENT-0080,SUTURE OF LACERATED TONGUE(G.A,1511.937,service,
E. N. T.,MTENT-0083,FRENOTOMY OR TONGUE TIE RELEASE (L.A.),1615.761,service,
E. N. T.,MTENT-0084,FRENOTOMY OR TONGUE TIE RELEA-SE (L.A.),2569.644,service,
E. N. T.,MTENT-0085,REMOVAL OF F.B. THROAT (L.A.),824.103,service,
E. N. T.,MTENT-0086,REMOVAL OF F.B. THROAT (G.A.),2037.5459999999998,service,
E. N. T.,MTENT-0087,FOREIGN EXTRACTION MOUTH (L.A),824.103,service,
E. N. T.,MTENT-0088,FOREIGN EXTRACTION MOUTH (G.A),1596.294,service,
E. N. T.,MTENT-0089,CAUTERY OF MOUTH ULCER CHEMI- CAL (L.A),1284.822,service,
E. N. T.,MTENT-0090,CAUTERY OF MOUTH ULCER CHEMI- CAL (G.A.),1816.9199999999998,service,
E. N. T.,MTENT-0091,CAUTERY OF MOUTH ULCER CRYOCAUTERY (L.A.),1498.9590000000003,service,
E. N. T.,MTENT-0092,CAUTERY OF MOUTH ULCER CRYOCAUTERY (G.A.),2121.9030000000002,service,
E. N. T.,MTENT-0093,CONTROL OF HGE AFTER ADENOIDE-CTOMY SGH (L.A.),791.6579999999999,service,
E. N. T.,MTENT-0094,CONTROL OF HGE. AFTER ADENOID-ECTOMY (G.A.),1745.5409999999997,service,
E. N. T.,MTENT-0095,CONTROL OF HGE. AFTER ADENOI- DECTOMY OUTSIDE SGH (L.A.),1771.4969999999998,service,
E. N. T.,MTENT-0096,CONTROL OF HGE. AFTER ADENOI- DECTOMY OUTSIDE SGH (G.A.),2725.38,service,
E. N. T.,MTENT-0098,REMOVAL OF TONSILLO-LITHS     SMALL (G.A.),1596.294,service,
E. N. T.,MTENT-0099,REMOVAL OF TONSILLO-LITHS     LARGE (L.A.),1615.761,service,
E. N. T.,MTENT-0100,REMOVAL OF TONSILLO-LITHS     LARGE (G.A.),2569.644,service,
E. N. T.,MTENT-0101,INCISION & DRAINAGE OF TONSIL-AR ABSCESS (L.A.),791.6579999999999,service,
E. N. T.,MTENT-0102,INCISION & DRAINAGE OF TONSIL AR ABSCESS (G.A.),1174.509,service,
E. N. T.,MTENT-0103,INCISION & DRAINAGE OF PERITONSILAR ABSCESS (L.A.),791.6579999999999,service,
E. N. T.,MTENT-0104,INCISION & DRAINAGE OF PERITONSILAR ABSCESS (G.A.),1745.5409999999997,service,
E. N. T.,MTENT-0105,CONTROL OF HGE. AFTER TONS.   REACTIONARY (L.A),863.037,service,
E. N. T.,MTENT-0106,CONTROL OF HGE. AFTER TONS.   REACTIONARY (G.A.),1816.9199999999998,service,
E. N. T.,MTENT-0107,CONTROL OF HGE. AFTER TONS.   2ND IN SGH (L.A.),1168.02,service,
E. N. T.,MTENT-0108,CONTROL OF HGE. AFTER TONS.   2ND IN SGH (G.A.),2121.9030000000002,service,
E. N. T.,MTENT-0109,CONTROL OF HGE. AFTER TONS.   OUTSIDE SGH (L.A.),2725.38,service,
E. N. T.,MTENT-0110,CONTROL HGE. AFTER TONS.      OUTSIDE SGH (G.A.),3620.8619999999996,service,
E. N. T.,MTENT-0111,ORAL BIOPSY (L.A.),1103.13,service,
E. N. T.,MTENT-0112,ORAL BIOPSY (G.A.),1816.9199999999998,service,
E. N. T.,MTENT-0113,HYPOPHARYNGOSCOPY UNDER (L.A),1498.9590000000003,service,
E. N. T.,MTENT-0114,HYPOPHARYNGOSCOPY UNDER L.A.  (G.A.),2121.9030000000002,service,
E. N. T.,MTENT-0115,ANTRAL PUNCTURE AND WASH UNI. (L.A.),863.037,service,
E. N. T.,MTENT-0116,ANTRAL PUNCTURE AND WASH UNI. (G.A.),1816.9199999999998,service,
E. N. T.,MTENT-0117,ANTRAL PUNCTURE AND WASH BILAT(L.A.),1168.02,service,
E. N. T.,MTENT-0118,ANTRAL PUNCTURE AND WASH BILAT(G.A.),2121.9030000000002,service,
E. N. T.,MTENT-0119,EXCISION OF NASAL ADHISION UNILATERAL,2439.864,service,
E. N. T.,MTENT-0120,EXCISION OF NASAL ADHESION    BILATERAL,2666.9790000000003,service,
E. N. T.,MTENT-0121,EXAMINATION OF THE EAR UNILATERAL UNDER G.A.,525.609,service,
E. N. T.,MTENT-0122,MICROSCOPIC EXAM. OF THE EAR  UNDER G.A. BILATERAL,1323.7559999999999,service,
E. N. T.,MTENT-0123,I.M.INJECTION,32.445,service,
E. N. T.,MTENT-0124,EXAMINATION OF THE NASOPHARYNX(NASOPHARYNGOSCOPY),350.406,service,
E. N. T.,MTENT-0125,SINUSCOPY,1752.0300000000002,service,
E. N. T.,MTENT-0127,NASAL BIOPSY,830.5920000000001,service,
E. N. T.,MTENT-0128,NASAL POLYPECTOMY,389.34,service,
E. N. T.,MTENT-0129,MICROSCOPIC EXAM. OF THE EAR  UNDER L.A. UNILATERAL,272.538,service,
E. N. T.,MTENT-0130,MICROSCOPIC EXAM. OF THE EAR  UNDER L.A. BILATERAL,350.406,service,
E. N. T.,MTENT-0131,REMOVAL OF FORIEGN BODY,350.406,service,
E. N. T.,MTENT-0132,ADENOIDECTOMY + BIL. MYINGOTOMY+ GROMMETS INSERTION,3309.39,service,
E. N. T.,MTENT-0137,RADIO FREQUENCY APPLICATION TOTHE INFERIOR TURBINATE (BILATE,1661.1840000000002,service,
E. N. T.,MTENT-0138,RADIO FREQ. APPL. TO THE INFERIORTURBINATES (BILATERAL),2478.798,service,
E. N. T.,MTENT-0139,RADIO FREQUENCY APPLICATION TOTHE TONGUE,3302.901,service,
E. N. T.,MTENT-0140,RADIO FREQ. APPLICATION TO THEINFERIOR TURBINATES (BILATERAL,3302.901,service,
E. N. T.,MTENT-0141,RADIO FREQ. APPL. TO THE INFERIOR TUBINATES AND TONGUE,3955.6944000000003,service,
E. N. T.,MTENT-0142,RADIO REQ. APPL. TO THE PALATEAND TONGUE.,3955.6944000000003,service,
E. N. T.,MTENT-0143,RDO. FREQ. APPL. TO THE INFERIOR TUBINATES PALATE AND TONGUE,4614.9768,service,
E. N. T.,MTENTA0001,PRICK TEST,921.438,service,
E. N. T.,MTENTA0003,RAST TEST,292.005,service,
E. N. T.,MTENTA0004,TOTAL IGE,1176.13125,service,
E. N. T.,MTENTA0005,VACCINES,1992.123,service,
E. N. T.,MTENTA0006,INJECTION OF VACCINES,668.3670000000001,service,
E. N. T.,MTENTE0036,FITTING OF COMPACT DIGIFOCUS  HEARING AID.,9233.847,service,
E. N. T.,MTENTR0002,RADIO FREQ. APP. TO INFERIOR TURBINATES (BILATERAL),3302.901,service,
E. N. T.,MTENTR0003,RADIO FREQ. APPL. TO THE PALATE,3302.901,service,
E. N. T.,MTENTR0004,RADIO FREQ. APPL. TO THE TONGUE,3302.901,service,
E. N. T.,MTENTR0005,RADIO FREQ.APPL. TO THE INF. TURBINATES AND PALATE,3955.6944000000003,service,
E. N. T.,MTENTR0006,RADIO FREQ. APPL. TO THE INF. TURBINATES AND TONGUE,3955.6944000000003,service,
E. N. T.,MTEXT-0001,EXTERNAL DOCTOR FEE,567.7875,service,
E. N. T.,ENT-0001,Direct Laryngoscopy ,4542.3,PACKAGE DEAL,Day Case
E. N. T.,ENT-0002,Antral Washout,2465.8199999999997,PACKAGE DEAL,Day Case
E. N. T.,ENT-0003,Excision of Uvula ,3426.192,PACKAGE DEAL,Day Case
E. N. T.,ENT-0004,Nasal Cauterization for Epistaxis,2141.37,PACKAGE DEAL,Day Case
E. N. T.,ENT-0005,Partial Inferior Turbinectomy (Unilateral),4282.74,PACKAGE DEAL,Day Case
E. N. T.,ENT-0007,"Bilateral Linear Caute, Inferior Turbinate",3426.192,PACKAGE DEAL,Day Case
E. N. T.,ENT-0008,Removal of Foreign Body from Ear G.A.,2011.5900000000001,PACKAGE DEAL,Day Case
E. N. T.,ENT-0009,Nasopharngoscopy with Biopsy,3581.928,PACKAGE DEAL,1 Day
E. N. T.,ENT-0010,Nasopharngoscopy without Biopsy,2861.649,PACKAGE DEAL,1 Day
E. N. T.,ENT-0011,Myringotomy & Grommet Tube Insertion (Bilateral),3893.4,PACKAGE DEAL,1 Day
E. N. T.,ENT-0012,Excision of Lumps from Neck & Head-G.A.,4282.74,PACKAGE DEAL,1 Day
E. N. T.,ENT-0013,Bronchoscopy,4412.52,PACKAGE DEAL,1 Day
E. N. T.,ENT-0014,Aural Polypectomy (Unilateral),4282.74,PACKAGE DEAL,1 Day
E. N. T.,ENT-0015,Cordal Nodule of Benign Tumour from the Vocal Cord,12848.220000000001,PACKAGE DEAL,1 Day
E. N. T.,ENT-0016,Adenoidectomy,3893.4,PACKAGE DEAL,1 Day
E. N. T.,ENT-0018,Drainage of Abscess Neck,2984.9399999999996,PACKAGE DEAL,1 Day
E. N. T.,ENT-0019,Drainage of Quinsy,2855.1600000000003,PACKAGE DEAL,1 Day
E. N. T.,ENT-0020,Nasal Polypectomy,4769.415,PACKAGE DEAL,1 Day
E. N. T.,ENT-0021,Myringotomy & Grommet Tube Insertion  ( Unilaterall),2984.9399999999996,PACKAGE DEAL,1 Day
E. N. T.,ENT-0022,Tonsillectomy  (500 for laser to be added),4217.85,PACKAGE DEAL,1 Day
E. N. T.,ENT-0023,Reduction of Fracture Nasal Bone,3212.0550000000003,PACKAGE DEAL,1 Day
E. N. T.,ENT-0024,Foreign Body Oesophagus,3854.466,PACKAGE DEAL,1 Day
E. N. T.,ENT-0025,Bronchoscopy (Foreign Body Removal from Trachea),5061.42,PACKAGE DEAL,1 Day
E. N. T.,ENT-0027,Tracheostomy,5710.320000000001,PACKAGE DEAL,2 Days
E. N. T.,ENT-0028,Simple Mastoidectomy,7137.9,PACKAGE DEAL,2 Days
E. N. T.,ENT-0029,Intra Nasal Antrostomy,4542.3,PACKAGE DEAL,2 Days
E. N. T.,ENT-0030,Radical Mastoidectomy,16352.279999999999,PACKAGE DEAL,2 Days
E. N. T.,ENT-0031,Septoplasty,7137.9,PACKAGE DEAL,2 Days
E. N. T.,ENT-0033,Cordopexy,7137.9,PACKAGE DEAL,2 Days
E. N. T.,ENT-0035,Laser Assited Uveloplatoplasty (LAUP),7786.8,PACKAGE DEAL,2 Days
E. N. T.,ENT-0036,Microlaryngoscopy with Procedure,7786.8,PACKAGE DEAL,2 Days
E. N. T.,ENT-0037,Caldwell- LUC Operation,7494.795,PACKAGE DEAL,3 Days
E. N. T.,ENT-0039,Functional Endoscopy Sinus Surgery Grade 3 (F.E.S.S.),10252.62,PACKAGE DEAL,3 Days
E. N. T.,ENT-0040,Correction of Deviated Nasal Septum,9084.6,PACKAGE DEAL,3 Days
E. N. T.,ENT-0041,Tympanoplasty,12264.21,PACKAGE DEAL,4 Days
E. N. T.,ENT-0043,External Ethmoid Operation,12264.21,PACKAGE DEAL,4 Days
E. N. T.,ENT-0044,Stapedectomy,12945.555,PACKAGE DEAL,4 Days
E. N. T.,ENT-0045,Operation on Vocal Cord E.G. Woodman,15703.38,PACKAGE DEAL,4 Days
E. N. T.,ENT-0046,Arytenoidectomy,14989.59,PACKAGE DEAL,4 Days
E. N. T.,ENT-0047,Radical Mastoidectomy + Tympanoplasty,16871.4,PACKAGE DEAL,4 Days
E. N. T.,EXENT-0022,INCISION AND DRAINAGE SEPTAL  ABSCESS (G.A.),512.631,service,
E. N. T.,FMENT-2000,ADDITIONAL FEE FOR COMPLICATED,1927.233,service,
E. N. T.,FMENT-9000,C.P. PROGRAM - 1 SESSION (P.D),201.159,service,
E. N. T.,FMENTD0009,LASER BIOSY ANY ORGAN,3010.8959999999997,service,
E. N. T.,FMENTE0006,SPECIAL TEST BATTERY,506.14199999999994,service,
E. N. T.,FMENTE0016,FOR SITE OF LESS.TEST BATTERY,655.389,service,
E. N. T.,FMENTE0029,COMPTUER ASSISTED VESTIBULAR   REHABILIATION EXERCISE,220.62599999999998,service,
E. N. T.,FMENTE2015,AMPUTATION OF EXTERNAL EAR,4210.0632000000005,service,
E. N. T.,FMENTE3003,TREATMENT OF OTOMYCOSIS-UNILAT,317.96099999999996,service,
E. N. T.,FMENTE3007,REMVL OF FOREING BODY WITHOUT  INCISN-W/O MICROSCOPE-NOT IMPC,317.96099999999996,service,
E. N. T.,FMENTE3019,EAR PLUG,220.62599999999998,service,
E. N. T.,FMENTE6024,FARO REMOTE CONTROL,1284.822,service,
E. N. T.,FMENTE6027,CREAT. MAP - COCHLEAR IMPLANT,830.5920000000001,service,
E. N. T.,FMENTE6044,VEMPS VESTIBULAR EVODES MYOGENIC POTENTIALS,882.5039999999999,service,
E. N. T.,FMENTL0007,MICROSCOPIC SURGERY OF CORAL -,4210.0632000000005,service,
E. N. T.,FMENTL0008,OPEN SURGERY FOR CORAL,3607.884,service,
E. N. T.,FMENTL0024,STUTTERING&STAMMERING SESSION,577.5210000000001,service,
E. N. T.,FMENTL0032,PORTAGE  EVALUATION,272.538,service,
E. N. T.,FMENTL0037,PORTAGE  PROGRAM FOR  2  MONTHS (5SESSIONS),869.5260000000001,service,
E. N. T.,FMENTL0038,AUTISM  PER SESSIONS,194.67,service,
E. N. T.,FMENTL0041,CHILDHOOD AUTISM RATING SCALE (TYPE II),603.477,service,
E. N. T.,FMENTL0043,PORTAGE EVALUATION (MULTIPLE SESSIONS),869.5260000000001,service,
E. N. T.,FMENTL0044,PORTAGE PROGRAM (MULTIPLE SISSION),804.636,service,
E. N. T.,FMENTN0004,PROETZ MANOEUVRE (NASAL SINUS,201.159,service,
E. N. T.,FMENTN2001,FOREIGN BODY REMOVAL,402.318,service,
E. N. T.,FMENTN2066,ADDT'L CODE FOR PHOTO,84.357,service,
E. N. T.,FMENTO0014,REMOVAL OF CALCULUS FROM -,1933.722,service,
E. N. T.,FMENTO0016,LASER EXCISSION OF MALIGNANT,4807.0512,service,
E. N. T.,FMENTP2012,CONTROL OF HAEMORRHAGE AFTER-,454.22999999999996,service,
E. N. T.,FMENTP2013,CONTROL OF HAEMORRHAGE AFTER-,759.213,service,
