STANDARD SERVICE CODE,PROVIDERSERVICECODE,PROVIDER SERVICE DESCRIPTION,price 2022,EFFECTIVE DATE,DISCOUNT,Category Code,Group Code
,FMLAB-2056,Magnesium(S&U),205.06500000000003,2022-01-01,20,L,200
,FMLAB-2057,Microalbuminuria,168.6825,2022-01-01,20,L,200
,FMLAB-2058,Occultbloodinstool,77.175,2022-01-01,20,L,200
,FMLAB-2059,Osmolality(Urine),220.5,2022-01-01,20,L,200
,FMLAB-2060,Phosphorus,55.125,2022-01-01,20,L,200
,FMLAB-2061,Schoolcheck-Up,88.2,2022-01-01,20,L,200
,FMLAB-2062,Pregnancytesturine,192.9375,2022-01-01,20,L,200
,FMLAB-2063,Pregnancytestserum,192.9375,2022-01-01,20,L,200
,FMLAB-2064,Sgot(Ast),106.9425,2022-01-01,20,L,200
,FMLAB-2065,Sgpt(Alt),106.9425,2022-01-01,20,L,200
,FMLAB-2066,Semenfructose,220.5,2022-01-01,20,L,200
,FMLAB-2067,Stoneanalysis,242.55,2022-01-01,20,L,200
,FMLAB-2068,Stoolanalysis,74.97000000000001,2022-01-01,20,L,200
,FMLAB-2069,Totalironbindingcapacity(T.I.B.C),110.25,2022-01-01,20,L,200
,FMLAB-2070,Totalproteins,106.9425,2022-01-01,20,L,200
,FMLAB-2072,Triglycerides,155.45250000000001,2022-01-01,20,L,200
,FMLAB-2073,Urea,99.22500000000001,2022-01-01,20,L,200
,FMLAB-2074,Ureaclearance,214.9875,2022-01-01,20,L,200
,FMLAB-2075,Uricacid,99.22500000000001,2022-01-01,20,L,200
,FMLAB-2076,Uricacidclearance,110.25,2022-01-01,20,L,200
,FMLAB-2077,Urineanalysis,77.175,2022-01-01,20,L,200
,FMLAB-2078,Urinealbumin(24hours),165.375,2022-01-01,20,L,200
,FMLAB-2079,Urinebilepigments,44.1,2022-01-01,20,L,200
,FMLAB-2080,Urineurobilinogen,44.1,2022-01-01,20,L,200
,FMLAB-2081,Urinebencejonesprotein,44.1,2022-01-01,20,L,200
,FMLAB-2082,Urinecalcium(24hours),99.22500000000001,2022-01-01,20,L,200
,FMLAB-2083,Urinecreatinine,99.22500000000001,2022-01-01,20,L,200
,FMLAB-2084,Urineketones,44.1,2022-01-01,20,L,200
,FMLAB-2085,Urinesugar,33.075,2022-01-01,20,L,200
,FMLAB-2086,Urinesodium,66.15,2022-01-01,20,L,200
,FMLAB-2087,Urinepotassium,66.15,2022-01-01,20,L,200
,FMLAB-2088,Urineamylase(24hrs),66.15,2022-01-01,20,L,200
,FMLAB-2089,Urineuricacid,110.25,2022-01-01,20,L,200
,FMLAB-2090,Urinephosphorus,121.275,2022-01-01,20,L,200
,FMLAB-2091,Urinechloride,88.2,2022-01-01,20,L,200
,FMLAB-2094,Schoolcheck-Upplus,209.47500000000002,2022-01-01,20,L,200
,FMLAB-2095,Ketonesandsugarinurine,44.1,2022-01-01,20,L,200
,FMLAB-2096,C.K.Isoenzymes,132.3,2022-01-01,20,L,200
,FMLAB-2098,Urineureanitrogen,66.15,2022-01-01,20,L,200
,FMLAB-2099,Amnioticfluid,341.77500000000003,2022-01-01,20,L,200
,FMLAB-2100,Ionizedcalcium,374.85,2022-01-01,20,L,200
,FMLAB-2101,Hydroxyproline,308.7,2022-01-01,20,L,200
,FMLAB-2102,Sweatchloridetest,661.5,2022-01-01,20,L,200
,FMLAB-2103,Growthhormone(Glucoseloadtest),1334.025,2022-01-01,20,L,200
,FMLAB-2105,Postrenaltransplantprofile,1323.0,2022-01-01,20,L,200
,FMLAB-2106,Alpha-1-Microglobulin,220.5,2022-01-01,20,L,200
,FMLAB-2107,Ogttscreening(Pregnant),97.02000000000001,2022-01-01,20,L,200
,FMLAB-2108,Ogttconfirmation(Pregnant24-28weeksofgestati,368.235,2022-01-01,20,L,200
,FMLAB-2109,Reducingsubstance(Faecesorurine)Chromatograp,530.3025,2022-01-01,20,L,200
,FMLAB-2110,Prothrombin(G20210a)Mutationdetection,1323.0,2022-01-01,20,L,200
,FMLAB-2111,Herpessimplexviruspcrcsf,1091.4750000000001,2022-01-01,20,L,200
,FMLAB-2114,Brucellaantibodycsf,286.65000000000003,2022-01-01,20,L,200
,FMLAB-2118,Sirolimus,716.625,2022-01-01,20,L,200
,FMLAB-2119,Hlaabs,848.9250000000001,2022-01-01,20,L,200
,FMLAB-2121,Deliveryinvestigationprofile,771.75,2022-01-01,20,L,200
,FMLAB-2123,Foodpanel20,1212.75,2022-01-01,20,L,200
,FMLAB-2124,Newbornscreening(Kfsh),441.0,2022-01-01,20,L,200
,FMLAB-2125,Organicacids(Kfsh),882.0,2022-01-01,20,L,200
,FMLAB-2126,Verylongchainfattyacids&Phytanicacid(Kfsh),1653.75,2022-01-01,20,L,200
,FMLAB-2127,Aminoacidsinplasma(Kfsh),1323.0,2022-01-01,20,L,200
,FMLAB-2128,Aminoacidsinurine(Kfsh),1323.0,2022-01-01,20,L,200
,FMLAB-2129,Aminoacidsincsf(Kfsh),1323.0,2022-01-01,20,L,200
,FMLAB-2130,Methylmalonicacid(Kfsh),1323.0,2022-01-01,20,L,200
,FMLAB-2131,Immunohistochemistrypanel(6markers),2205.0,2022-01-01,20,L,200
,FMLAB-2132,Immunohistochemistrypanel(9markers),3307.5,2022-01-01,20,L,200
,FMLAB-2133,Immunohistochemistrypanel(12markers),4410.0,2022-01-01,20,L,200
,FMLAB-2134,Immunohistochemistrypanel(15markers),5512.5,2022-01-01,20,L,200
,FMLAB-2135,Afbsmear3successivesamples,350.59499999999997,2022-01-01,20,L,200
,FMLAB-2136,Pt+Ptt+Mixedstudy,330.75,2022-01-01,20,L,200
,FMLAB-2137,Anti-Hepatitisdelta1gm,551.25,2022-01-01,20,L,200
,FMLAB-2138,Hiv-Ag/Abs(Combo),350.59499999999997,2022-01-01,20,L,200
,FMLAB-2139,P.H.,33.075,2022-01-01,20,L,200
,FMLAB-2140,Newbornscreening+G6pdquali(Kfsh),551.25,2022-01-01,20,L,200
,FMLAB-2141,Antithyroglobulin,220.5,2022-01-01,20,L,200
,FMLAB-2142,Antiperoxidase,330.75,2022-01-01,20,L,200
,FMLAB-2143,Factorxiii,295.46999999999997,2022-01-01,20,L,200
,FMLAB-2146,Immunohistochemistrypanel(21markers),7717.5,2022-01-01,20,L,200
,FMLAB-2147,Immunohistochemistrypanel(18markers),6615.0,2022-01-01,20,L,200
,FMLAB-2158,Cryoprecipitate Unit Cbb,99.22500000000001,2022-01-01,0,P,200
,FMLAB-2159,Fresh Frozen Plasma Unit (F.F.P) Cbb,132.3,2022-01-01,0,P,200
,FMLAB-2162,Platelet Random Unit (With Donor) Cbb,132.3,2022-01-01,0,P,200
,FMLAB-2163,Platelet Random Unit (With Out Donor) Cbb,159.8625,2022-01-01,0,P,200
,FMLAB-2166,Red Blood Cells Adult Unit (Packed Rbc) Cbb,551.25,2022-01-01,0,P,200
,FMLAB-2167,Red Blood Cells Pediatric Unit (Packed Rbc) 1090 Cbb,396.90000000000003,2022-01-01,0,P,200
,FMLAB-2168,Whole Blood / Unit Cbb,551.25,2022-01-01,0,P,200
,FMLAB-3001,17-Ketosteroids,341.77500000000003,2022-01-01,20,L,200
,FMLAB-3002,17-Oxogenicsteroids(17-Ogs),341.77500000000003,2022-01-01,20,L,200
,FMLAB-3003,Afp(Alphafetoprotein),285.5475,2022-01-01,20,L,200
,FMLAB-3004,Cea,403.51500000000004,2022-01-01,20,L,200
,FMLAB-3005,Ca125,410.13000000000005,2022-01-01,20,L,200
,FMLAB-3006,Ca15-3,410.13000000000005,2022-01-01,20,L,200
,FMLAB-3007,Ca19-9,410.13000000000005,2022-01-01,20,L,200
,FMLAB-3008,Ca72-4,396.90000000000003,2022-01-01,20,L,200
,FMLAB-3009,Cortisol(A.M.),203.9625,2022-01-01,20,L,200
,FMLAB-3010,Estradiol(E2),286.65000000000003,2022-01-01,20,L,200
,FMLAB-3011,Estriol/Oestriol,220.5,2022-01-01,20,L,200
,FMLAB-3012,F.S.H.,323.03249999999997,2022-01-01,20,L,200
,FMLAB-3013,Ferritin,285.5475,2022-01-01,20,L,200
,FMLAB-3015,Freet4,260.19,2022-01-01,20,L,200
,FMLAB-3016,Betahcg,286.65000000000003,2022-01-01,20,L,200
,FMLAB-3017,Hgh(Humangrowthhormone),384.7725,2022-01-01,20,L,200
,FMLAB-3018,Insulin(S),325.2375,2022-01-01,20,L,200
,FMLAB-3019,Lh(Luteinisinghormone),220.5,2022-01-01,20,L,200
,FMLAB-3020,Progesterone,285.5475,2022-01-01,20,L,200
,FMLAB-3021,Prolactin(Prl),285.5475,2022-01-01,20,L,200
,FMLAB-3022,Psa.Total,398.00250000000005,2022-01-01,20,L,200
,FMLAB-3023,T.S.H.,248.0625,2022-01-01,20,L,200
,FMLAB-3024,T3,248.0625,2022-01-01,20,L,200
,FMLAB-3025,T4,248.0625,2022-01-01,20,L,200
,FMLAB-3026,Tbg(Thyroxinebindingglubulin),292.1625,2022-01-01,20,L,200
,FMLAB-3028,Testosterone,285.5475,2022-01-01,20,L,200
,FMLAB-3029,Thyroidprofile(Tshft3&Ft4),760.725,2022-01-01,20,L,200
,FMLAB-3030,Vitminb12(Cyanocobalamine),330.75,2022-01-01,20,L,200
,FMLAB-3031,Neonataltsh,275.625,2022-01-01,20,L,200
,FMLAB-3032,Neonatalt4,275.625,2022-01-01,20,L,200
,FMLAB-3033,Stimulatedgrowthhormone,681.345,2022-01-01,20,L,200
,FMLAB-3034,Psafree,422.2575,2022-01-01,20,L,200
,FMLAB-3036,Complement3proactivator,132.3,2022-01-01,20,L,200
,FMLAB-3039,Lhrh(Lh+Fshx6+Test),2001.0375000000001,2022-01-01,20,L,200
,FMLAB-3044,Cortisol(P.M.),203.9625,2022-01-01,20,L,200
,FMLAB-3045,Leptin,464.15250000000003,2022-01-01,20,L,200
,FMLAB-3046,25-Dihydroxycholecalciferol,551.25,2022-01-01,20,L,200
,FMLAB-3047,Stimulatedgrowthhormonewith(Glucose),738.6750000000001,2022-01-01,20,L,200
,FMLAB-3048,Procalcitonin,882.0,2022-01-01,20,L,200
,FMLAB-4001,Acetaminophen(Paracetamol),352.8,2022-01-01,20,L,200
,FMLAB-4002,Alcohol(Ethanol)Su,310.90500000000003,2022-01-01,20,L,200
,FMLAB-4003,Amphetamine,165.375,2022-01-01,20,L,200
,FMLAB-4004,Barbiturates,170.88750000000002,2022-01-01,20,L,200
,FMLAB-4005,Benzodiazepines,352.8,2022-01-01,20,L,200
,FMLAB-4006,Cannabinoid(Hashish),259.08750000000003,2022-01-01,20,L,200
,FMLAB-4007,Carbamazepine(Tegretol),220.5,2022-01-01,20,L,200
,FMLAB-4008,Clonazepam(Rivotril),369.33750000000003,2022-01-01,20,L,200
,FMLAB-4009,Cocaine,275.625,2022-01-01,20,L,200
,FMLAB-4010,Completedrugscreen(Amph.Canabinopicoc),1047.375,2022-01-01,20,L,200
,FMLAB-4011,Diazepam(Valium),578.8125,2022-01-01,20,L,200
,FMLAB-4012,Digoxin(Lanoxin),220.5,2022-01-01,20,L,200
,FMLAB-4013,Lithium,259.08750000000003,2022-01-01,20,L,200
,FMLAB-4014,Opiates(Opiummorphineheroin),126.78750000000001,2022-01-01,20,L,200
,FMLAB-4015,Phenobarbitone,259.08750000000003,2022-01-01,20,L,200
,FMLAB-4016,Phenytoin(Epanutin),259.08750000000003,2022-01-01,20,L,200
,FMLAB-4017,Primidone,418.95000000000005,2022-01-01,20,L,200
,FMLAB-4019,Theophylline,352.8,2022-01-01,20,L,200
,FMLAB-4020,Valproicacid(Depakin),198.45000000000002,2022-01-01,20,L,200
,FMLAB-4021,Ethosuximide(Zatrotin),270.1125,2022-01-01,20,L,200
,FMLAB-4022,Lidocaine,292.1625,2022-01-01,20,L,200
,FMLAB-4023,N-Acetylprocainamide(Napa),270.1125,2022-01-01,20,L,200
,FMLAB-4030,Oligoclonalband(Csf/Serum),936.0225,2022-01-01,20,L,200
,FMLAB-5001,Ana(Anti-Nuclearabs),285.5475,2022-01-01,20,L,200
,FMLAB-5002,A.S.Otiter,211.68,2022-01-01,20,L,200
,FMLAB-5004,Anti-Mitochondrialsubtypem1-9,180.81,2022-01-01,20,L,200
,FMLAB-5005,Anticmvigg(Cytomegalovirus),403.51500000000004,2022-01-01,20,L,200
,FMLAB-5006,Anticmvigm(Cytomegalovirus),403.51500000000004,2022-01-01,20,L,200
,FMLAB-5007,Antirubellaigg,192.9375,2022-01-01,20,L,200
,FMLAB-5008,Antirubellaigm,192.9375,2022-01-01,20,L,200
,FMLAB-5009,Toxoplasmaigg,403.51500000000004,2022-01-01,20,L,200
,FMLAB-5010,Toxoplasmaigm,323.03249999999997,2022-01-01,20,L,200
,FMLAB-5011,Antidnadoublestrand,353.90250000000003,2022-01-01,20,L,200
,FMLAB-5012,Anti-Smoothmuscle,353.90250000000003,2022-01-01,20,L,200
,FMLAB-5013,Anti-Havtotal,210.57750000000001,2022-01-01,20,L,200
,FMLAB-5014,Anti-Havigm,285.5475,2022-01-01,20,L,200
,FMLAB-5015,Anti-Hbcigg(Hbcab),210.57750000000001,2022-01-01,20,L,200
,FMLAB-5016,Anti-Hbcigm,285.5475,2022-01-01,20,L,200
,FMLAB-5017,Anti-Hepatitisc(Hcv),403.51500000000004,2022-01-01,20,L,200
,FMLAB-5018,Anti-Hepatitisdeltaabs,441.0,2022-01-01,20,L,200
,FMLAB-5021,Baladiacheckup,363.825,2022-01-01,20,L,200
,FMLAB-5022,Brucellaabs.(Titer),187.425,2022-01-01,20,L,200
,FMLAB-5023,Crp,187.425,2022-01-01,20,L,200
,FMLAB-5024,Campylobactorabs.(Jejuni&Intestinalis),523.6875,2022-01-01,20,L,200
,FMLAB-5025,Chlamydiatr.Directspecimen(Antigendetection),165.375,2022-01-01,20,L,200
,FMLAB-5026,Chlamydiatr.Abs(Iggiga),330.75,2022-01-01,20,L,200
,FMLAB-5027,Ebvigm,441.0,2022-01-01,20,L,200
,FMLAB-5028,Echinococcusabs(Hydatid),441.0,2022-01-01,20,L,200
,FMLAB-5029,F.T.A.(Flourescenttreponemalabs),270.1125,2022-01-01,20,L,200
,FMLAB-5030,Hbe-Ag,210.57750000000001,2022-01-01,20,L,200
,FMLAB-5031,Hbe-Abs(Anti-Hbe),210.57750000000001,2022-01-01,20,L,200
,FMLAB-5032,Hbs-Abs(Anti-Hbs),210.57750000000001,2022-01-01,20,L,200
,FMLAB-5033,Hbs-Ag,210.57750000000001,2022-01-01,20,L,200
,FMLAB-5034,Hcviggabs(Immunoblot),463.05,2022-01-01,20,L,200
,FMLAB-5035,Hepatitisbmarkers(Hbsaganti-Hbs,672.525,2022-01-01,20,L,200
,FMLAB-5036,Hepatitisdeltaag,330.75,2022-01-01,20,L,200
,FMLAB-5039,Herpesi(Igg)Abs,323.03249999999997,2022-01-01,20,L,200
,FMLAB-5040,Herpesii(Igg)Abs,323.03249999999997,2022-01-01,20,L,200
,FMLAB-5041,Herpesvirusigg(Total),529.2,2022-01-01,20,L,200
,FMLAB-5042,Herpesvirusigm(Total),275.625,2022-01-01,20,L,200
,FMLAB-5043,Hiv,350.59499999999997,2022-01-01,20,L,200
,FMLAB-5044,Hiv-Westernblot,793.8000000000001,2022-01-01,20,L,200
,FMLAB-5045,Iqamacheckup,606.375,2022-01-01,20,L,200
,FMLAB-5046,Letest,88.2,2022-01-01,20,L,200
,FMLAB-5047,Mononucleosis(Paulbunnel)(Monospot),104.73750000000001,2022-01-01,20,L,200
,FMLAB-5048,Mycoplasmaabs,507.15000000000003,2022-01-01,20,L,200
,FMLAB-5049,R.P.R.Orvdrl,106.9425,2022-01-01,20,L,200
,FMLAB-5050,Rf(Rheumatoidfactor),187.425,2022-01-01,20,L,200
,FMLAB-5051,Rotavirusaginstool,308.7,2022-01-01,20,L,200
,FMLAB-5052,Schistosomaabs(Bilharizialabs),308.7,2022-01-01,20,L,200
,FMLAB-5053,T.P.H.A.,181.9125,2022-01-01,20,L,200
,FMLAB-5054,Toxoplasmaabstotal,220.5,2022-01-01,20,L,200
,FMLAB-5055,Varicellazostervirusabs(1gg),307.5975,2022-01-01,20,L,200
,FMLAB-5057,Widaltest,210.57750000000001,2022-01-01,20,L,200
,FMLAB-5058,Yersiniaiga&Iggabs,512.6625,2022-01-01,20,L,200
,FMLAB-5060,Hcvigm,363.825,2022-01-01,20,L,200
,FMLAB-5062,Herpesiigm,323.03249999999997,2022-01-01,20,L,200
,FMLAB-5063,Herpesiiigm,323.03249999999997,2022-01-01,20,L,200
,FMLAB-5064,Hepatitiseantibodieshev(Igg),545.7375000000001,2022-01-01,20,L,200
,FMLAB-5065,Hbsag&Hcvabs,385.875,2022-01-01,20,L,200
,FMLAB-5066,Havigm+Hbcigm,723.24,2022-01-01,20,L,200
,FMLAB-5067,Cmvantibody(Igm+Igg),639.45,2022-01-01,20,L,200
,FMLAB-5068,Brucella(Iggigm),384.7725,2022-01-01,20,L,200
,FMLAB-5072,Parietalcellantibody(Pca),242.55,2022-01-01,20,L,200
,FMLAB-5077,Prostaticsecretionexam.,230.42249999999999,2022-01-01,20,L,200
,FMLAB-5078,Roseweller,88.2,2022-01-01,20,L,200
,FMLAB-5081,Parvovirusigg,303.1875,2022-01-01,20,L,200
,FMLAB-5082,Anti-Hepatitisc(Hcv)Igm,341.77500000000003,2022-01-01,20,L,200
,FMLAB-5083,Parvovirusigm,303.1875,2022-01-01,20,L,200
,FMLAB-5085,Helicobacterpyloriaginstool,273.42,2022-01-01,20,L,200
,FMLAB-5087,Anti-Ccp(Cycliccitrollinatedpeptide),384.7725,2022-01-01,20,L,200
,FMLAB-5088,Crpandinterleukin-6,340.6725,2022-01-01,20,L,200
,FMLAB-5293,Listireiadnabypcr,303.1875,2022-01-01,20,L,200
,FMLAB-5294,Serologyscreening,564.48,2022-01-01,20,L,200
,FMLAB-6001,Afb(Acidfastbacilli)Smear,143.32500000000002,2022-01-01,20,L,200
,FMLAB-6003,Bloodc/S(Aerobic&Anaroebic),323.03249999999997,2022-01-01,20,L,200
,FMLAB-6004,Bodyfluidc/S,297.675,2022-01-01,20,L,200
,FMLAB-6005,Csfc/S,297.675,2022-01-01,20,L,200
,FMLAB-6006,Earswabc/S,297.675,2022-01-01,20,L,200
,FMLAB-6007,Fungusculture,297.675,2022-01-01,20,L,200
,FMLAB-6008,Gramsmear,88.2,2022-01-01,20,L,200
,FMLAB-6009,Hvsc/S(Highvaginalswab)C/S,297.675,2022-01-01,20,L,200
,FMLAB-6010,K.O.H.Prep.(Fungusexamination),117.9675,2022-01-01,20,L,200
,FMLAB-6011,Mouthc/S,297.675,2022-01-01,20,L,200
,FMLAB-6012,Nasalswabc/S,165.375,2022-01-01,20,L,200
,FMLAB-6013,Prostaticc/S,297.675,2022-01-01,20,L,200
,FMLAB-6014,Semenanalysis,192.9375,2022-01-01,20,L,200
,FMLAB-6015,Semenc/S,297.675,2022-01-01,20,L,200
,FMLAB-6016,Spermabsinsemen(Igaiggigm),485.1,2022-01-01,20,L,200
,FMLAB-6017,Sputumc/S,297.675,2022-01-01,20,L,200
,FMLAB-6018,Stoolc/S,297.675,2022-01-01,20,L,200
,FMLAB-6019,Stoolafb,165.375,2022-01-01,20,L,200
,FMLAB-6020,Tbcultureonly,908.46,2022-01-01,20,L,200
,FMLAB-6021,Throatswabc/S,297.675,2022-01-01,20,L,200
,FMLAB-6022,Tuberculintest,350.59499999999997,2022-01-01,20,L,200
,FMLAB-6023,Urethraldischargec/S,297.675,2022-01-01,20,L,200
,FMLAB-6024,Urinec/S,297.675,2022-01-01,20,L,200
,FMLAB-6025,Wetsmearexamination,242.55,2022-01-01,20,L,200
,FMLAB-6027,Eyec/S,297.675,2022-01-01,20,L,200
,FMLAB-6029,Plateforairexamination,159.8625,2022-01-01,20,L,200
,FMLAB-6030,Swabforinfectioncontrol,297.675,2022-01-01,20,L,200
,FMLAB-6031,Waterbacteriologicalexamination,485.1,2022-01-01,20,L,200
,FMLAB-6032,Diarrhealprofile(Stoolana.C/Sc.D..Rotovirus,562.275,2022-01-01,20,L,200
,FMLAB-6034,Woundswabc/S,297.675,2022-01-01,20,L,200
,FMLAB-6036,Foodexambacteriological,141.12,2022-01-01,20,L,200
,FMLAB-6038,Respiratorysyncytialvirus(Rsv).,242.55,2022-01-01,20,L,200
,FMLAB-6043,C/Sothersp.Aerobic,297.675,2022-01-01,20,L,200
,FMLAB-6044,C/Sothersp.Anaerobic,297.675,2022-01-01,20,L,200
,FMLAB-6047,Cvptipsc/S,297.675,2022-01-01,20,L,200
,FMLAB-6052,Rectalswabculture&Sensitivity,209.47500000000002,2022-01-01,20,L,200
,FMLAB-6064,Bonemarrowprofile,2756.25,2022-01-01,20,L,200
,FMLAB-6065,Immunohistochemistrypanel(24markers),8820.0,2022-01-01,20,L,200
,FMLAB-6066,Immunohistochemistrypanel(27markers),9922.5,2022-01-01,20,L,200
,FMLAB-6067,Immunohistochemistrypanel(30marker),11025.0,2022-01-01,20,L,200
,FMLAB-6068,Factoriiprothrombingenemutation,1052.8875,2022-01-01,20,L,200
,FMLAB-6069,Bonemarrow&Trephinesampling&Exmntnbyextdoct,6615.0,2022-01-01,20,L,200
,FMLAB-6070,Complexpsastructure(C-Psapsaratiototalpsa),661.5,2022-01-01,20,L,200
,FMLAB-6071,Polymyositisabs,374.85,2022-01-01,20,L,200
,FMLAB-6072,Hirsutismprofile,2205.0,2022-01-01,20,L,200
,FMLAB-6073,Bankal-Bilad(Preemploymentcheckup),716.625,2022-01-01,20,L,200
,FMLAB-6074,Pediatricpanel20,1249.1325000000002,2022-01-01,20,L,200
,FMLAB-6075,Paternitytesting(Complexcase),19845.0,2022-01-01,20,L,200
,FMLAB-6076,Glucose(F.B.S+Afteroralglucoseload),143.32500000000002,2022-01-01,20,L,200
,FMLAB-6077,Growthhormone(B),384.7725,2022-01-01,20,L,200
,FMLAB-6078,Growthhormone(D),384.7725,2022-01-01,20,L,200
,FMLAB-6080,Osmolality(Serum),252.4725,2022-01-01,20,L,200
,FMLAB-6081,Staffhbs-Ab(Anti-Hbs),71.66250000000001,2022-01-01,20,L,200
,FMLAB-6082,Treponemalabs,330.75,2022-01-01,20,L,200
,FMLAB-6083,Topiramate,882.0,2022-01-01,20,L,200
,FMLAB-6084,Acylcarnitinstructure,661.5,2022-01-01,20,L,200
,FMLAB-6085,Saudicateringprogram(Nonfoodhandlers),551.25,2022-01-01,20,L,200
,FMLAB-6086,Postrenaltransplantprofileii,1323.0,2022-01-01,20,L,200
,FMLAB-6259,Cathetertips/Tubingc/S,297.675,2022-01-01,20,L,200
,FMLAB-6260,Hiv(Saudicateringcompany),350.59499999999997,2022-01-01,20,L,200
,FMLAB-6261,Immunohistochemistryforiimarkers,771.75,2022-01-01,20,L,200
,FMLAB-6263,Interleukiniireceptor,567.7875,2022-01-01,20,L,200
,FMLAB-6264,Swabforinfectioncontrol(Axilla),297.675,2022-01-01,20,L,200
,FMLAB-6265,Plateletfunctionassay,1102.5,2022-01-01,20,L,200
,FMLAB-6267,Hematologyprofileforcircumcision,165.375,2022-01-01,20,L,200
,FMLAB-7001,Anti-Natalprof.:Rubtoxovdrlaidscbc,1861.0200000000002,2022-01-01,20,L,200
,FMLAB-7002,Anti-Natalcare(Cbcurinerbsbl.Gr&Rh),286.65000000000003,2022-01-01,20,L,200
,FMLAB-7003,Asceticfluidprofile,632.835,2022-01-01,20,L,200
,FMLAB-7004,Basicadmissionprofile:(Cbcesrurineglucose),297.675,2022-01-01,20,L,200
,FMLAB-7005,Csfprofile,424.46250000000003,2022-01-01,20,L,200
,FMLAB-7006,Cardiacenzymesprofile:,638.3475000000001,2022-01-01,20,L,200
,FMLAB-7007,Hepaticprofile(1):Totalbilisgotggtalbumin),775.0575,2022-01-01,20,L,200
,FMLAB-7008,Hepaticprofile(2):Tpp.Elecldhcholesterol),606.375,2022-01-01,20,L,200
,FMLAB-7009,Infertilityprofile(Male):Sementestosfshlh,898.5375,2022-01-01,20,L,200
,FMLAB-7010,Infertilityprofile(Female1)Estroproprllh,898.5375,2022-01-01,20,L,200
,FMLAB-7011,Infertilityprofile(Femaleb)Progesterone&Prl,380.3625,2022-01-01,20,L,200
,FMLAB-7012,Labcheck-Up(Cbcesrfbscholtrigcreaaltast),1019.8125,2022-01-01,20,L,200
,FMLAB-7013,Neonatalscreen,608.58,2022-01-01,20,L,200
,FMLAB-7014,Neonatalprofilebl.Grpo,385.875,2022-01-01,20,L,200
,FMLAB-7016,Orprofileichildupto6yrcbcabo&R,694.575,2022-01-01,20,L,200
,FMLAB-7017,Orprofileiiupto40yrscbcknahbsa,955.8675000000001,2022-01-01,20,L,200
,FMLAB-7018,Orprofileiiimjrupto40yrscbckna,1203.93,2022-01-01,20,L,200
,FMLAB-7019,Orprofileivmjr(Over40yrs)Cbckna,1625.085,2022-01-01,20,L,200
,FMLAB-7020,Pleuralfluidprofile,606.375,2022-01-01,20,L,200
,FMLAB-7021,Prostaticprofile(C/Swetsmear&Gramstain),453.12750000000005,2022-01-01,20,L,200
,FMLAB-7022,Renalprofile(Ureacreatininenakuricacid),385.875,2022-01-01,20,L,200
,FMLAB-7023,Rheumatologyprofilerfcrpas,385.875,2022-01-01,20,L,200
,FMLAB-7024,Synovialfluidprofile,385.875,2022-01-01,20,L,200
,FMLAB-7025,Torchtestprofiletoxorub,1245.825,2022-01-01,20,L,200
,FMLAB-7026,Infertilityprofilefemaleeostrprogprlfshlh,815.85,2022-01-01,20,L,200
,FMLAB-7027,"Hepatitispaneli""Acute""Hbsaghbcigmhavigm",385.875,2022-01-01,20,L,200
,FMLAB-7028,"Hepatitispanelii""Acute""Hbsaghcvhavigm",523.6875,2022-01-01,20,L,200
,FMLAB-7029,"Amenorrhea""Primary""Ovarianinsuficie",882.0,2022-01-01,20,L,200
,FMLAB-7030,"Amenorrhea""Secondary""Ovarianinsuficie",893.0250000000001,2022-01-01,20,L,200
,FMLAB-7031,Rheumatologyprofileistexam.,1085.9625,2022-01-01,20,L,200
,FMLAB-7032,Sleprofile(Dnaanaigmc3&C4),1400.175,2022-01-01,20,L,200
,FMLAB-7033,Monthlyrheumatology.Followup,468.5625,2022-01-01,20,L,200
,FMLAB-7034,Trimesterrheum.Followup,926.1,2022-01-01,20,L,200
,FMLAB-7035,Hypertensionprofile,1241.415,2022-01-01,20,L,200
,FMLAB-7036,Metabolicbonediseaserheum.Profile,474.07500000000005,2022-01-01,20,L,200
,FMLAB-7037,Imlab.Check-Up,1102.5,2022-01-01,20,L,200
,FMLAB-7038,Nephlometerrheumatology(Rfcrpasouricacid),499.4325,2022-01-01,20,L,200
,FMLAB-7039,Nephlometerrheumatologyprofile1stexamination,1222.6725000000001,2022-01-01,20,L,200
,FMLAB-7040,Marriagecheck-Uphb.Electrophoresis,1890.7875000000001,2022-01-01,20,L,200
,FMLAB-7041,Bodyfluidprofile,564.48,2022-01-01,20,L,200
,FMLAB-7042,Diabeticprofile(1)(Glycohbcreatiu,573.3000000000001,2022-01-01,20,L,200
,FMLAB-7043,Diabeticprofile(Ii)(Glycohbcreatiu,573.3000000000001,2022-01-01,20,L,200
,FMLAB-7044,Paediatricobesityprofile(Cortisol,644.9625,2022-01-01,20,L,200
,FMLAB-7045,Gosiorprofile,303.1875,2022-01-01,20,L,200
,FMLAB-7046,Diabeticcheckup,848.9250000000001,2022-01-01,20,L,200
,FMLAB-7047,Fullnatalprofile(Hepatitisbctoxohivtpha,424.46250000000003,2022-01-01,20,L,200
,FMLAB-7048,Dialysisprofile-I,1323.0,2022-01-01,20,L,200
,FMLAB-7049,Medicaltowero.R.Profilecbcnak,485.1,2022-01-01,20,L,200
,FMLAB-7051,Cathlab.Profile(Creatininecbchivhbs-Aghcv),750.8025,2022-01-01,20,L,200
