Departemnt,code,Discription,Price,SBS
CSS,MS-H-000063,HEAD BONNETT MIDLINE 22-25CM F&P #BC303-05,935.49,61197
CSS,MS-H-000098,HINGE HALF MALE TIPMED # 041795 / JMS # 041795,927.68,33692
CSS,MS-H-000099,HINGE HALF FEMALE 1 HOLE TIPMED # 041801 / JMS # 041801,927.68,33692
CSS,MS-H-000106,HALO VEST LERMAN NON HALO # USA,14647.5,44763
CSS,MS-H-000107,HARMONIC ACE & SHEARS ETHICON #HAR36,7405.13,38727
CSS,MS-H-000109,HALO VEST WITH RING LARGE # USA,19878.75,44763
CSS,MS-H-000111,HUMERAL STEM 11MM X 150MM S/STEEL TIPMED  #019039,7062,99999
CSS,MS-H-000113,HEAD BIPOLAR 4MM # 21510048,9765,33695
CSS,MS-H-000117,HEAD FEMORAL 28X900 BIOMET #163665,3674.08,33175
CSS,MS-H-000179,HEAD SS 28S # 2.30.410 / MATHYS,4272.19,33695
CSS,MS-H-000186,HEAD BIPOLAR SS 44/28 #54.11.0044,9765,33695
CSS,MS-H-000189,HEAD FEMORAL 12/14X28MM ZIMMER#8018-28-03,6822.71,33175
CSS,MS-H-000191,HEAD SS 28M #2.30.411,4272.19,33695
CSS,MS-H-000203,HEAD-IC 28MM L #27872810 TITANIUM,7323.75,33175
CSS,MS-H-000207,HEAD FEMORAL 28MM IMPLANT MUTARS # 23872800,4882.5,33175
CSS,MS-H-000212,HEAD IC 32MM L TITANIUM # 27873210,6764.3,33175
CSS,MS-H-000214,HEAD-MALLORY ACETABULAR SHELL 46MM POROUS COATED#11-104146 / ZIMMER,7689.94,43167
CSS,MS-H-000221,HEAD BIPOLAR SS 28 XL SYNTHES # 2.30.413,7120.31,33695
CSS,MS-H-000222,HEAD BIPOLAR 28MM #21510046 (IMPLANTCAST),9765,33695
CSS,MS-H-000223,HEAD COCRMO 28MM #23872805 (IMPLANTCAST),7323.75,33175
CSS,MS-H-000230,HEAD FEMORAL METASUL 12/14 X 28L ZIMMER #8770¿028¿03,7120.31,33175
CSS,MS-H-000233,HEAD FRACTURE 45MM  MATHYS # 60.25.0045,7079.63,48088
CSS,MS-H-000238,HEAD FEMORAL 28 MM  IMPLANTCAST # 23872810,7323.75,33175
CSS,MS-H-000239,HEAD BIPOLAR 54 MM  IMPLANCAST # 21510054,8788.5,33695
CSS,MS-H-000245,HIP KIT PULSAVAC PLUS  ZIMMER # 5150-482,1088.1,47890
CSS,MS-H-000249,HEAD FEMORAL METASUL 12/14 28X0 ZIMMER #877002802,7323.75,33175
CSS,MS-H-000251,HEAD BIPOLAR HIP CENT. SELF 42 X 28MM J&J $# 103542000,12555,33695
CSS,MS-H-000264,HEAD BIPOLAR SS 42/28 #54.11.0042,7323.75,33695
CSS,MS-H-000266,HIT KIT PULSAVAC PLUS  ZIMMER # 500105032,2441.25,47890
CSS,MS-H-000270,HEATER WIRE ADAPTER FOR REUSABLE CIRCUIT FISHER & PAYKEL #900MR858,1953,60966
CSS,MS-H-000279,HINGE CLAMP F/ILIZAROV S.S #SONY,927.68,46453
CSS,MS-H-000280,HOOK IRIS FOR OPTHALMIC # UK,353.17,32754
CSS,MS-H-000288,HOOK ABLATOR 90° COOLCUT ARTHREX# AR-9801,2766.75,58039
CSS,MS-H-000478,HEAD FEMORAL CERAMIC 36MM 12/14 TAPER BIOLOX JHONSON & JHONSON # 1365-36-320,8544.38,38156
CSS,MS-H-000489,HEAD COCORMO 12/14 IMPLANCAST # 23872815,7323.75,33175
CSS,MS-H-000493,HEAD RADIAL 24 MM KATALYSTINTEGRA # 221424 INTEGRA LIFE SCIENCES # 221424,12555,33701
CSS,MS-H-000546,HEAD FEMORAL LINEAGE SIZE:36 MM MICRO PORT # 26000028,8544.38,33175
CSS,MS-H-000557,HOOK PEDICLE SPINAL SYSTEM MEDTRONIC #7541113,3059.7,61325
CSS,MS-H-000558,HOOK SMALL PEDICLE SPINAL SYSTEM MEDTRONIC #7541102,2734.2,61325
CSS,MS-H-000559,HEAD FEMORAL ARTICUL / EZE 32MM 12/14 TAPER JOH. & JOH. # 1365-24-000,7405.13,33175
CSS,MS-H-000564,HEAD FEMORAL ARTICUL/EZE 32MM JOH. & JOH. # 1365-22-000,7405.13,33175
CSS,MS-H-000569,HEAD FEMORAL M-SPEC 36MM 12/14 JOH. & JOH. # 1365-52-000,7405.13,33175
CSS,MS-H-000571,HEAD BIPOLAR IC 41MM CHM # 21512241,9765,33695
CSS,MS-H-000572,HEAD 22 COCR MEDIUM CHM # 23122205,8788.5,33175
CSS,MS-H-000578,HYPERFLEX PE-INSERT SIZE 3 10M CHM # 42401310,7689.94,33175
CSS,MS-H-000584,HUMERUS FRACT STEM COMPR 12MM PPS BIOMET # 12-113562,9717,99999
CSS,MS-H-000599,HIGH CROSS LINKED PROTRUDED LINER 54X56MM HIPOKRAT # 101.0300,7323.75,43168
CSS,MS-H-000600,HEAD FEMORAL METAL 28MM 12/14 TAPER JOHNSON & JOHNSON # 1365-13-500,7974.75,33175
CSS,MS-H-000602,HEAD RADIAL 24MM POLY ASSEMBLY. INTEGRA LIFE SCIENCES # 22-1424,12555,33701
CSS,MS-H-000610,HOLDING SLEEVE FOR STAR SCREWDRIVER IRENE # C19042,810.5,47831
CSS,MS-H-000626,HEAD 22MM S COCR MO TAPER 12/14 IMPLANT CAST #23122200,7323.75,33175
CSS,MS-H-000627,HEAD BIPOLAR COCR 38MM/22 IMPLANT CAST #21512238,12555,33695
CSS,MS-I-000014,INTRODUCER SHEATH KIT 6FR 11CM,830.03,62156
CSS,MS-I-000029,INTUBATION STYLET PEDIATRIC.,159.5,46972
CSS,MS-I-000035,IMPLANT FEMORAL POSTERIOR STABILIZED CEMENTED SIZE 3 RIGHT DEPUY SYNTHES SIGMA J&J# 1960-50-300,12603.13,52747
CSS,MS-I-000068,IRRIGATION SUCTION SET (LONG TUBES+HANDLE+8 VENT PROBE 5MM-33CM) DISP.# 700-005-010 GENICON USA / ,1106.7,46102
CSS,MS-I-000071,INDICATOR BIOLOGICAL J & J #14324,321.5,13732
CSS,MS-I-000087,INJECTION MACROPLASTIQUE 1.5CM UROPLASTY,7405.13,64279
CSS,MS-I-000088,INJECTION MACROPLASTIQUE 2.5CM UROPLASTY,10985.63,64279
CSS,MS-I-000122,INLAY PS PE BALANSYS 70/13 #79.30.0012,4841.81,58716
CSS,MS-I-000124,INLAY PS PE BALANSYS 64/13 #79.30.0002,4841.81,58716
CSS,MS-I-000126,INJECTOR MONARCH 3 FOR IOL ALCON #8065977773,6294.36,63785
CSS,MS-I-000128,INSERT TIBIAL FIXED BEARING STABILIZED 2.5/10MM XLK SIGMA DEPUY J&J #1581-22-110,7704.18,48068
CSS,MS-I-000161,INFULSION I.V SET VENTED WITH REGULATOR F/ PHOTOSENSITIVE DRUGS ANGIPLAST #SP-08A,97,36244
CSS,MS-I-000192,INTRA OCCULAR LENS TECNIS PRELOADED POWER AMO ALL SIZES,1361,47724
CSS,MS-I-000201,INTRODUCER BRAIDED (COIL TYPE) DIFFERENT SIZES BALTON # 35110,1830.94,64145
CSS,MS-I-000231,INFUSION SET WINGED NON-CORING 19 G X 0.75' BARD # 2205219,160,17701
CSS,MS-I-000548,INSERT TIBIAL FIXED BEARING STABILIZED 2.5/12.5MMSIGMA #1581-22-112 SIGMA # 1581-22-112,6265.88,48068
CSS,MS-I-000552,INSERT TIBIA 10MM SZ 3 JOH. & JOH. # 1581-23-110,7553.23,48068
CSS,MS-I-000579,INSERT TIBIA 8MM SZ 3-JOH. & JOH. # 1581-23-108,6422.52,46585
CSS,MS-I-000594,INSERT ASCEND FLE PE 36 X 6 X 12.5MM  WRIGHT # DWF361B,7021.04,48092
CSS,MS-I-000595,INSERT TIBIAL FIXED BEARING STABILIZED 3 .12.5MM JOH. & JOH. # 1581-23-112,3560.16,48068
CSS,MS-I-000616,INSERT MEDIAL PIVOT SIZE 4 LEFT. MICRO PORT # KIMP414L,8544.38,33692
CSS,MS-I-000624,INSERT MEDIAL PIOVT SZ 3X12 L MICRO PORT # KIMP312L,8544.38,33692
CSS,MS-I-000626,IMP-TITANIUM 10X100MM MEDTRONIC # 905-101,29447.75,46580
CSS,MS-I-000628,INFILTTRATION TUBING VENTX 130-0070 LOCAL . # 130-0070,1236.9,36894
CSS,MS-I-000630,INSERT CUP COMBI PF SMALL 46MM. LINK # 182-001/46,8648,99999
CSS,MS-I-000631,IRRIGATION TUBE 3.5M PD-IT2S PRIMADO2 # 1000114950 PRIMADO2 # 1000114950,341.78,16779
CSS,MS-I-000633,INFUSION I.V ADMINISTRATION SET W/ AFFP CLIP F/ INFUSION PUMP TERUMO # TI-PU300WY,50,36794
CSS,MS-I-000663,IE FACTOR 12MM FLEX FR STRIP -USA #950-012,4175,47257
CSS,MS-I-000673,IE FACTOR 25MM FLEX FR STRIP – USA #950-025,9277,47257
CSS,MS-K-000015,KIT-4 CVVHDF/600 FOR HEMOFILTR.W/FILT.& BAG.,2093,45815
CSS,MS-K-000024,KNIFE KERATOM BLADE OPTHALMIC,618.43,35137
CSS,MS-K-000042,KNIFE CRESCENT EDGE AHEAD VISITEC 58-1118 #4001310452,387.35,46741
CSS,MS-K-000050,KINFE MVR 20G VITRECTOMY ANGLED 1.1M,417.73,46741
CSS,MS-K-000060,KNOPFSONDE UROVISION 7CHX10CM UV #UR-971,1716.2,59428
CSS,MS-K-000080,KNIFE MVR DISP. F/OPTHALMIC SURG / ALCON # 8065912001,455.7,46741
CSS,MS-K-000119,KNIFE SLIT EDGE HEAD 1.0MM BVI 373710 BECTON DICKISON #1000130195,610.07,35133
CSS,MS-K-000120,KNIFE PHACO SLIT ANGELED BVI (BD) 373728 BECTON DICKISON #1000029612,1757.7,46741
CSS,MS-K-000121,KNIFE CRESCENT SCLERAL TUNNEL BVI 373807 BECTON DICKISON #1000037498,1757.7,46741
CSS,MS-K-000126,KNIFE ELECTRODE LANCET ERBE #21191-000 / 20191-208,606.08,36136
CSS,MS-K-000128,KIT STIMULAN 5CC W/PASTE BIOCOMPOSITES #600-005,7201.69,47967
CSS,MS-K-000129,KIT STIMULAN 10CC W/PASTE BIOCOMPOSITES #600-010,12555,47967
CSS,MS-K-000130,KNEE ARTICULAR SURFACE 14MM  ZIMMER # 5962-32-14,5126.63,46426
CSS,MS-K-000131,KNEE ARTICULAR SURFACE 12MM  ZIMMER # 5962-32-12,6265.88,46426
CSS,MS-K-000144,KYPHON ADVANCE OSTEO 15/3 INTRODUCER SYSTEM SOFAMORE #KPX153PB-C,32814.59,47129
CSS,MS-K-000165,KNEE PROSTHESIS SYSTEM TIBIAL COMPLETE LEFT SMALL LINK #ORT-LIN-318-483/02,12206.25,48067
CSS,MS-K-000166,KNEE PROSTHESIS SYSTEM LEFT MEDIUM SMALL & PLS H6 LINK #ORT-LIN -318-266/10,4272.19,48067
CSS,MS-K-000172,K-WIRE 0.8MM X 10MM.OSTEONIC#D8P.04080,455.7,35685
CSS,MS-K-000225,KNEE IMMOBILIZER GERMAN,1269.45,12099
CSS,MS-K-000244,K-WIRE 3.0X1.1MMOSTEONIC#D8P.04110,455.7,35685
CSS,MS-K-000245,KIT TIBIA STERILE BD # 300-200,13601.25,33963
CSS,MS-K-000247,KIT 1 PLATE CERVICLE + 1 SCREW FIXATION + 2 SCREW CERVICLE STERILE BIOTECH MEDICAL SUPPLIES TRAD #,12084.19,45471
CSS,MS-L-000004,LINEAR CUTTER 55MM RELOAD ETHICON #SR55,2016.47,59870
CSS,MS-L-000043,LOCKING ASSEMBLY#10-17-0001,1702.37,47875
CSS,MS-L-000105,LIGASURE NEW SMALL JAW X 6 COVIDIEN # LF1212,6835.5,43387
CSS,MS-L-000118,LOOP VITA SLING 2.4 X 1.2 X 40CM BLUE # MB24B,266.58,37480
CSS,MS-L-000119,LOOP VITA SLING 1.5 X 1 X 40CM RED #MB12R,266.58,37480
CSS,MS-L-000120,LINER ACETABULAR 28X23MM BIOMET #11-105903,3417.75,48055
CSS,MS-L-000134,LINEAR STAPLER ACCESS BLUE 55ETHICON#AX55B,5083.9,59873
CSS,MS-L-000135,LINEAR CUTTER PROXIMATE 55MMETHICON # AX55G,5083.9,59870
CSS,MS-L-000163,LINER ASSY MULTIPOLAR 50/51/52 X 28MM ZIMMER #5001-50¿28,6020.94,43167
CSS,MS-L-000170,LIGASURE IMPACT 14° CURVED JAW COVIDIEN #LF4318,7323.75,43387
CSS,MS-L-000172,LARYNGOSCOPE DISPOSABLE ALL SIZE # FLEXICARE,193.67,46828
CSS,MS-L-000184,LINER ASSY 44/45/46MM OD X 28MM ZIMMER #500104428,5696.25,43167
CSS,MS-L-000186,LINE GAS SUPPLY 2.1M FISHER & PAYKEL #BC400-10,97.65,42911
CSS,MS-L-000187,LINE GAS SUPPLY 180CM FISHER & PAYKEL #900RD009,1529.85,42911
CSS,MS-L-000191,LOOP SURGICAL SILICONE BLUE MINI #1001¿77,69,63304
CSS,MS-L-000192,LOOP SURGICAL SILICONE RED MINI #1001¿75,159.5,63304
CSS,MS-L-000206,LOOP FIBER SUTURE 40 DEG ARTHREX # AR-4234,1636.86,35685
CSS,MS-L-000218,LOCK LUER PLASTIC F/INJECTOR TRANSFER DEVICE PHASEAL N35 BD # 272515003,296.21,16628
CSS,MS-L-000219,LOOP VASCULAR LIGHT GREEN W/ BLUNT NEEDLE SCANLAN # 100-81P,1420.67,63420
CSS,MS-L-000539,LINER ACETABULAR 36 X 62MM PINNACLE JHONSON & JHONSON # 1221-36-062,7079.63,48055
CSS,MS-L-000588,LINER ACETABULAR RIM-LOCK SIZE:36 MM MICRO PORT # PHA04612,7079.63,48055
CSS,MS-L-000590,LINER ACETABULAR NEUTRAL 32X58MM  JOH. & JOH. # 1219-32-058,5126.63,43168
CSS,MS-L-000591,LAG SCREW DHS SIZE 85 NUBULA INDIAN SURGICAL # 109,2848.13,56642
CSS,MS-L-000626,LEFT NAIL FEMORAL ANATOMICAL 10X360MM POLAND CHM # 3.5105.360,10671.75,59951
CSS,MS-L-000628,LUMBER CAGE 10 PL PLIFE ORIO CHM # L7109-10-526,10935,61230
CSS,MS-L-000631,LOCKED DISTAL FIBULA RT. 4 HOLE FIE.35040 IRENE # FIE.35040,7079.63,56642
CSS,MS-L-000632,LEVEL SENSOR CONTROL PADS WHITE SORIN # 23-27-41,1708.88,62433
CSS,MS-L-000634,LUMBER CAGE PL PLIFE ORIO 9X10X22 SPINE CRAFT # L7109-10-522,18832.5,61230
CSS,MS-L-000658,LUMBER CAGE 12 PL PLIF ORIO CHM # L7109-12-526,11508.75,61230
CSS,MS-L-000676,LACRIMAL INTUBATION SET 23G MIRADO #180-23T,1302,47929
CSS,MS-L-000691,LAVAGE DISPOSABLE PULSE # ZK2-EP18-02,1395,12304
CSS,MS-M-000031,MASK LARYNGEAL DISPOSABLE SIZE 2,364.56,45036
CSS,MS-M-000032,MASK LARYNGEAL DISPOSABLE SIZE 2.5,364.56,45036
CSS,MS-M-000033,MASK LARYNGEAL DISPOSABLE SIZE 3,157,45036
CSS,MS-M-000034,MASK LARYNGEAL DISPOSABLE SIZE 4,108,45036
CSS,MS-M-000049,MESH PROLENE 15x15CM ETHICON #PMM3,1757.7,60300
CSS,MS-M-000054,MASK LARYNGEAL DISPOSABLE SIZE1.0,239.24,45036
CSS,MS-M-000055,MASK LARYNGEAL DISPOSABLE SIZE 5 FLEXICARE.,364.56,45036
CSS,MS-M-000056,MESH PHYSIO 15X15CM.,7140.66,60300
CSS,MS-M-000057,MASK FACE SILICON DISP.SIZE 5,50,57824
CSS,MS-M-000059,MASK FACE SILICON DISP.SIZE 2,45.57,57824
CSS,MS-M-000060,MASK FACE SILICON DISP.SIZE 3,41,57824
CSS,MS-M-000061,MASK FACE SILICON DISP.SIZE 4,113.93,57824
CSS,MS-M-000104,MASK LARYNGEAL SIZE 1 REUSABLE,1708.88,45035
CSS,MS-M-000105,MASK LARYNGEAL SIZE 2 REUSABLE,1708.88,45035
CSS,MS-M-000106,MASK LARYNGEAL SIZE 1.5 DISPOSABLE,250.64,45036
CSS,MS-M-000144,MESH PI CIRCULAR 70 T0.4 CONTOUR 04.503.091,8739.68,46580
CSS,MS-M-000146,MIXER KYPHON SOFAMOR #A07A,2073.44,35217
CSS,MS-M-000147,MASK FACE SURGEON BLUE EAR-LOOP 3PLY,5,35177
CSS,MS-M-000193,MASK AMBUBAG NEONATAL ALL SIZE,343,36066
CSS,MS-M-000200,MESH PHYSIO 20X30CM ETHICON #PHY2030R,11927.25,60300
CSS,MS-M-000233,MONARCH 3 C CARTR ALCON #8065977762,569.63,47726
CSS,MS-M-000238,MASK PARTICULATE RESPIRATOR & SURGICAL N95 3M # 1870,56.96,64847
CSS,MS-M-000239,MASK PARTICULATE RESPIRATOR & SURGICAL N95 3M # 1860S,145,64847
CSS,MS-M-000240,MASK PARTICULATE RESPIRATOR & SURGICAL N95 3M # 1805,221,64847
CSS,MS-M-000241,MASK FACE W/PLASTIC SHIELD,30,64847
CSS,MS-M-000244,MANCHON PROSTATIQUE SILICON 22FRCOLOPLAST # AL0122,2148.3,60400
CSS,MS-M-000246,MASK N95 NIOSH HEALTH CARE & SURGICAL PARTICULATE RESPIRATOR SIZE SMALL 3M#1860S,206,35177
CSS,MS-M-000247,MASK N95 SMALL VFLEX 3M #1805S,592.41,64847
CSS,MS-M-000261,MESH PLATE MATRIX 30MM NEURO 0.4MM CIRCULAR SYNTHES #04.503.093,8739.68,46580
CSS,MS-M-000267,MAGNIFUSE OST MEDIUM 10 X 25 MM SOFAMOR # 7509010 INT,11383.2,16966
CSS,MS-M-000269,MESH PROLENE 6X11CM ETHICON# PMS3,1357.78,60300
CSS,MS-M-000274,MESH TTANIUM 10x90MM IRENE # T04091090,3239.64,38161
CSS,MS-M-000296,MESH TITANIUM SPINAL CORPUS 22X28X90MM TIPMED# 300210711044 / FZM102A01,8739.68,38161
CSS,MS-M-000298,MESH 3DMAX LEFT LARGE 10.3 CM X 15.7 CM BARD # 0117311,2376.15,61218
CSS,MS-M-000299,MESH 3DMAX RIGHT LARGE 10.3 CM X 15.7 CM BARD # 0117321,2037,61218
CSS,MS-M-000308,MESH 3D MAX 12.2 X 17 CM RIGHT L. BARD # 117322,2075.76,61218
CSS,MS-M-000309,MESH 3D MAX 12.2 X 17 CM LEFT L. BARD # 117312,2232,61218
CSS,MS-M-000310,MESH VENTRIO 19.6 X 24.6 CM  BARD # 5950070,15302.45,44756
CSS,MS-M-000312,MESH PROCEED 15X15CM ETHICON #PCDM1,7367.69,60300
CSS,MS-M-000324,MESH PLATE 100X100MM 0.4MM MALLEABLE MATRIXNEURO SYNTHES# 04.503.083,14124.38,46580
CSS,MS-M-000327,MESH TITANIUM 3D 200X200X0.06 MM OSTEONIC N3D206M20A,37665,45612
CSS,MS-M-000509,METAGLENE CEMENTTILESS HA COATED  J&J # 1307-60-000 JOH. & JOH. # 1307-60-000,8712.82,61467
CSS,MS-M-000510,MODULAR ECCENTRIC EPIPHYSIS SIZE 2 RIGHT  J&J#1307-20-203 JOH. & JOH. # 1307-20-203,10937.92,61467
CSS,MS-M-000535,MEDIAL INSERT PIVOT ADVANCED SIZE 2 LEFT/ 14MM MICRO PORT # KIMP214L,8544.38,33692
CSS,MS-M-000538,MEDIAL PIVOT INSERT ADVANCE RIGHT SIZE 4 WRIGHT # KIMP414R,8544.38,33692
CSS,MS-M-000543,MESH PLATE 0.6 3D SIZE 100 X 100 MM OSTEONIC#N3D206M00A,24482.25,46580
CSS,MS-M-000546,MICROCATHETER VIA-21-154-01 TERUMO # VIA-21-154-01,8544.38,10691
CSS,MS-M-000553,MESH TEMPORAL SMALL OSTEONIC  # NTE104M00A,4784.85,46580
CSS,MS-M-000556,MEDIAL PIVOT INSERT SZ 1X14 L WRIGHT # KIMP114L,8544.38,33692
CSS,MS-M-000557,MEDIAL PIVOT INSERT SZ 2X 12 MM L WRIGHT # KIMP212L,8544.38,33692
CSS,MS-M-000558,MEDIAL PIVOT INSERT SZ 1X14MM R WRIGHT # KIMP114R,8544.38,33692
CSS,MS-M-000570,MODULAR HEAD FOR TOTAL HIP XXLONG 12/14 -28MM HIPOKRAT # 172.1100,7120.31,34190
CSS,MS-M-000571,MEDIAL INSERT PIVOT ADVANCE SIZE 2 RIGHT/14MM MICRO PORT # KIMP214R,8544.38,33692
CSS,MS-M-000586,MIXING VACUUKIT WITH INJECTION SYSTEM TEKNIMED # T060416,2685.38,60520
CSS,MS-M-000591,MESH 3D REAL FIT OSTEONIC  # OND008,62775,61218
CSS,MS-M-000618,MASK N95 PARTICULATE RESPIRATOR & SURGICAL VFLEX 3M #9105,330.38,64847
CSS,MS-N-000041,NEEDLE SPINAL G-27MM,30,99999
CSS,MS-N-000042,NEEDLE INTRAOSSEOUS 15GX15MM,1887.9,64650
CSS,MS-N-000043,NEEDLE INTRAOSSEOUS 15GX25MM,1887.9,64650
CSS,MS-N-000044,NEEDLE INTRAOSSEOUS 15GX45MM,1887.9,64650
CSS,MS-N-000046,NEEDLE FISTULA 16GVENOUS 25MMGVR25,22.79,32111
CSS,MS-N-000047,NAIL 135 DEG.10MM F1,10414.37,43583
CSS,MS-N-000053,NAIL RIGHT 10X355MM F1,9274.31,43583
CSS,MS-N-000072,NAIL FEMORAL FWDA STEEL 13X400MM.,10646.29,56643
CSS,MS-N-000074,NAIL FEMORAL FWDA STEEL 14X340MM. SYNTHES No.04.027.305S,10539.92,56643
CSS,MS-N-000155,NAIL FEMORAL FWDA 9X380MM SANATMETAL #SAN-257309380 / 04.003.256,11227.31,56643
CSS,MS-N-000206,NAIL FEMORAL FWDA 11x400MM SANATMETAL #ORT-SAN-257311400,10468.78,56643
CSS,MS-N-000303,NAIL HUMERUS TITANIUM 8X240MM ORTHOMED,5370.75,56644
CSS,MS-N-000458,NASAL TUBING 70MM F&P #BC181-05,365,37591
CSS,MS-N-000459,NASAL PRONG SIZE 3 F&P #BC3020-10-3020,355.45,35201
CSS,MS-N-000460,NASAL PRONG SIZE 3.5 F&P #BC3520-10-3520,355.45,35201
CSS,MS-N-000461,NASAL PRONG SIZE 4 F&P #BC4030-10-4030,355.45,35201
CSS,MS-N-000462,NASAL MASK BUBBLE CPAP LARGE F&P #B800-10,561.65,37591
CSS,MS-N-000463,NASAL MASK BUBBLE CPAP MEDIUM F&P #B801-10,241,37591
CSS,MS-N-000471,NUTS FOR TITANIUM SCREW LEGACY SOFAMOR,1985.55,32847
CSS,MS-N-000472,NEEDLE UROPLASTY ENDOSCOPIC ADULT 7FR X 400 MM,2604,61513
CSS,MS-N-000473,NUT DEGEER TIPMED #042648,318.99,32847
CSS,MS-N-000477,NAIL TIBIAL TWX 11X390MM ORT-SAN# 257211390 / # 04.004.558,7897.44,56645
CSS,MS-N-000498,NEEDLE SUREFIRE SCORPION #AR-13991N,2310.4,16628
CSS,MS-N-000510,NEEDLE BONE ACCESS 11G SOFAMOR #A02A,1367.1,46350
CSS,MS-N-000515,NUT TIPMED #042631,108.23,32847
CSS,MS-N-000519,NAIL TIBIAL TWX 11x360MM SANATMETAL #ORT-SAN-257211360,9518.43,56645
CSS,MS-N-000526,NEEDLE PUNCTURE INITIAL PERCUTANEOUS 16GX20CM UV #RN-611820,1236.9,61503
CSS,MS-N-000531,NAIL FEMORAL STANDARD ZIMMER #2252-360-10,9398.81,56643
CSS,MS-N-000532,NAIL ELASTIC TITANIUM DIFFERENT SIZES & COLOUR,2441.25,47900
CSS,MS-N-000533,NAIL FEMORAL/RECON STANDARD (DIFFERENT SIZES)# ZIMMER,3134.57,56643
CSS,MS-N-000544,NAIL FEMORAL 13MM X 38CM ZIMMER #2252-380-13,3255,56643
CSS,MS-N-000548,NECK TAPER CEMENTED 13X130MM ZIMMER #7857-13-20,11508.75,58481
CSS,MS-N-000549,NAIL FEMORAL 11 X 38MM ZIMMER #2252-380-11,7555.67,56643
CSS,MS-N-000553,NAIL FEMORAL / RECON 14X40CM ZIMMER #2252-400-14,3255,56643
CSS,MS-N-000554,NAIL TIBIAL 12MM X 38CM ZIMMER #2253-380-12,3255,56645
CSS,MS-N-000565,NAIL FEMORAL/RECON 14X38MMZIMMER#2252-380-14,3255,56643
CSS,MS-N-000568,NAIL FEMORAL/RECON 14X36CMZIMMER#2252-360-14,3255,56643
CSS,MS-N-000576,NAIL FEMORAL&TIBIAL DEFF SIZES ZIMMER,2441.25,38152
CSS,MS-N-000654,NAIL TIBIAL TWX 12X375MM # ORT-SAN-257212375 / SYNTHES,9518.43,56645
CSS,MS-N-000668,NAIL HUMERAL INTERL. 26CMX9MM DIA. TREU #1-2018#,8056.13,56644
CSS,MS-N-000692,NAIL FEMORAL / RECON 12X42CM ZIMMER #2252-420-12,3132.94,56643
CSS,MS-N-000693,NAIL TITANIUM ELASTIC 2.0MM DIA 440MM TITANIUM ALLOY GREEN #475.920,2441.25,61154
CSS,MS-N-000697,NAIL FEMORAL EXPERT LATERAL12.0MM RT CANNULATED #04.003.564,9235.25,56643
CSS,MS-N-000698,NAIL FEMORAL LATERAL11X38MM RT #04.003.456,10468.78,56643
CSS,MS-N-000704,NAIL FEMORAL EXPERT LATERAL12.0MM RT CANNULATED #04.003.560,10998.18,56643
CSS,MS-N-000708,NAIL FEMORAL LATERAL11X420MM RT #04.003.464,10468.78,56643
CSS,MS-N-000729,NAIL FEMORAL LATERAL11x400MM RT SYNTHES # 04.003.460 / # 04.003.360,7325.58,56643
CSS,MS-N-000730,NEEDLE ELECTROSURGERY CURVED/STRAIGHT ALL SIZE,1953,46632
CSS,MS-N-000735,NAIL LATERAL FEMORAL LEFT 11MM # SYNTHES,10619.44,56643
CSS,MS-N-000736,NAIL TIBIAL ELASTIC 2.5MM X 440MM SYNTHES # 475.925,2441.25,56645
CSS,MS-N-000740,NEEDLE BIOPSY 18G X 16 CMCOLOPLAST # BS1816,1269.45,60477
CSS,MS-N-000741,NEEDLE CHIBA PCN 18GCOLOPLAST # RAC018,722.61,61503
CSS,MS-N-000742,NUT LOCK VANTAGE SOFAMOR # 9330000,227.85,32847
CSS,MS-N-000743,NAIL FEMORAL 13 MM X 36 CM  ZIMMER # 47-2492-361-13,9398.81,56643
CSS,MS-N-000744,NAIL FEMORAL 13 MM X 40 CM  ZIMMER # 47¿2492¿401¿13,8788.5,56643
CSS,MS-N-000748,NASAL TUBING UNIVERSAL ADAPTOR 70MM F&P #BC191-05,365,35202
CSS,MS-N-000749,NAIL FEMORAL EXPERT 12 X 360 MM  SYNTHES # 04.003.552,10263.02,56643
CSS,MS-N-000753,NAIL TIBIAL ILN 12X34.5  SYNTHES # 04.004.649,9518.43,56645
CSS,MS-N-000760,NASAL INFANT HIGH FLOW SYSTEM FISHER & PAYKEL #RT330,1118,35201
CSS,MS-N-000761,NAIL FEMORAL EXPERT 12 X 380MM / RIGHT SYNTHES # 04.003.556,10263.02,56643
CSS,MS-N-000763,NAIL TIBIAL EXPERT 12 X 330MM  SYNTHES # 04.004.646,9518.43,56645
CSS,MS-N-000766,NAIL FEMORAL EXPERT LATERAL 12x400MM LT #04.003.561,9398.81,56643
CSS,MS-N-000767,NAIL TIBIAL EXPERT 11 X 345MM TITANIUM SYNTHES #04.004.549,6910.27,56645
CSS,MS-N-000769,NAIL FEMORAL LATERAL 11x380MM LEFT MEDULLAR #04.003.457,10133.63,56643
CSS,MS-N-000770,NAIL FEMORAL 12 X 38MM SYNTHES # 04.003.557,10263.02,56643
CSS,MS-N-000771,NAIL TIBIAL 11 X 330MM SYNTHES # 04.004.546,8690.85,56645
CSS,MS-N-000772,NUTS F/ORTHO SOFAMOR #7050238,2148.3,32847
CSS,MS-N-000774,NAIL FEMORAL 12 X 42MM SYNTHES #04.003.565,9398.81,56643
