Service Code,Service Description,Service Category Description,Nphies Code,Nphies Description,Service Price Up to 2024,Service Price as of 2025,Service Discount,Service Category Code,additional date
4011017,CABG WITH TISSUE MITRAL VALVE    ,Portal Package Deals,38500-00-00,"Coronary artery bypass, using 1 LIMA graft",57717.0,60602.850000000006,10.0,88.0,
2112009,CACCOMODATION / CARDIAC CARE UNIT (CCU) (BED ONLY),Portal Hospital Services,83610-04-10,Room and Board in coronary care unit needing Intensive Care,1600.0,1680.0,20.0,62.0,
7121123,CADMIUM,Portal Laboratory,73050-05-20,Measurement of (Quantitative) cadmium,540.0,567.0,20.0,31.0,
7121124,CAFEINE,Portal Laboratory,73300-00-10,Drug Quantitative screening (Caffeine),530.0,556.5,20.0,31.0,
6023003,CALCANEAL LENGTHENING OSTEOTOMY FOR CORRECTION OF HINDFOOT VALGUS DEFORMITY ,Portal Package Deals,50333-00-01,"Excision of tarsal coalition, unilateral",11000.0,11550.0,10.0,88.0,
6024003,CALCANEAL OSTEOTOMY FOR VALGUS ,Portal Package Deals,50333-00-01,"Excision of tarsal coalition, unilateral",11000.0,11550.0,10.0,88.0,
7121125,CALCITONIN,Portal Laboratory,73000-01-50,"Calcitonin stimulation Profile, includes calcitonin x 3",575.0,603.75,20.0,31.0,
7124007,CALCIUM  24 HOURS URINE,Portal Laboratory,73050-05-80,Measurement of Calcium; uninalysis,170.0,178.5,20.0,31.0,
7121126,CALCIUM  SERUM,Portal Laboratory,73050-05-50,Measurement of Calcium Profile;total,75.0,78.75,20.0,31.0,
7129017,CALDESMON,Portal Laboratory,73400-01-50,Pathology test procedure,450.0,472.5,20.0,31.0,
FMSUR-3367,CALDWELL-LUC OPERATION,Portal Package Deals,41716-03-00,Intranasal removal of polyp from maxillary antrum,5500.0,5775.0,10.0,88.0,
3112049,CALORIC TEST WITH ELECTROSTAGMOGRAM,Portal Hospital Services,11333-00-00,Caloric test of labyrinth,500.0,525.0,20.0,62.0,
7121127,CALPONIN,Portal Laboratory,73050-30-70,Measurement of Protein total,575.0,603.75,20.0,31.0,
7121128,CALPRORECTIN,Portal Laboratory,73050-27-10,"Measurement of Calprotectin, stool",700.0,735.0,20.0,31.0,
7129018,CALRETININ,Portal Laboratory,73200-09-30,"Tumor immunohistochemistry, morphometric analysis , Quantitative or semiQuantitative, per specimen, each single antibody stain procedure; using computer-assisted technology",575.0,603.75,20.0,31.0,
2122006,CANALITH REPOSITIONING,Portal ENT,96064-00-11,"Canalith repositioning procedure, unilateral",800.0,840.0,20.0,93.0,
7121129,C-ANCA ,Portal Laboratory,73100-10-50,Perinuclear anti-neutrophil cytoplasmic antibodies,300.0,315.0,20.0,31.0,
6113024,CANCELLEUS BONE SCREWS,Portal Medical Procedures,83700-00-00,Unlisted services yet to be defined.,125.0,131.25,20.0,85.0,
FSLAB0003,CANCER COLON PANEL ( KRAS - NRAS - BRAF - MSI - PD-L1 - HER2/NEU ),Portal Laboratory,73200-09-50,"Examination and selection of retrieved archival tissue for molecular analysis (eg, KRAS mutational analysis)",5250.0,5512.5,20.0,31.0,
7129329,CANDIDA AURIS SCREENING,Portal Laboratory,73100-18-10,Candida delayed hypersensitivity testing (DHT or DHR),500.0,525.0,20.0,31.0,
7121130,CANNABINOIDS,Portal Laboratory,73300-07-00,Drug Quantitative/Qualitative or both screening (Cannabinoids natural),250.0,262.5,20.0,31.0,
4041074,CANNULA  VESSEL-TO-VESSEL REPLACEMENT,Portal Package Deals,34524-00-00,Catheterisation/cannulation of other artery,34340.0,36057.0,10.0,88.0,
6128011,CANTILEVER BRIDGES,Portal Dental,97642-00-00,"Bridge pontic, direct, per pontic",3150.0,3307.5,20.0,51.0,
7121131,CAPILLARY BLOOD GASES,Portal Laboratory,73050-14-50,Arterial blood gas,250.0,262.5,20.0,31.0,
2172042,CAPSULE ENDOSCOPY,Portal Medical Procedures,11820-00-00,Panendoscopy via camera capsule,8000.0,8400.0,20.0,85.0,
7121132,CARBAMAZEPINE (TEGRETOL),Portal Laboratory,73300-00-20,Drug Profile screening (Carbamazepin),200.0,210.0,20.0,31.0,
7129328,CARBAPENEM RESISTANT SCREENING,Portal Laboratory,73050-39-70,Chemistry tests unlisted,500.0,525.0,20.0,31.0,
7121133,CARCINEMBRYONIC ANTIGEN (CEA),Portal Laboratory,73050-06-70,Measurement of Carcinoembryonic antigen Profile,425.0,446.25,20.0,31.0,
7129019,CARCINOEMBRYONIC ANTIGEN (CEA),Portal Laboratory,73050-06-70,Measurement of Carcinoembryonic antigen Profile,450.0,472.5,20.0,31.0,
7121134,CARDIAC ISOENZYMES ELECTROPHORESIS  LDH OR CPK  EA,Portal Laboratory,73100-14-90,"Immunoelectrophoresis; other fluids (eg, urine, cerebrospinal fluid) with concentration",425.0,446.25,20.0,31.0,
4011036,CARDIAC MASSAGE / OPEN ,Portal Package Deals,38456-00-00,Other intrathoracic procedures on heart without cardiopulmonary bypass,3636.0,3817.8,10.0,88.0,
FMCAR-9910,CARDIAC MONITORING/ day,Portal Medical Procedures,83610-00-90,Private room or shared room with a select companion fully equipped  to prevent the spread of an infectious agent from an infected or colonized patient to susceptible persons. Inclusive of all of protective barriers and mechanical measurements taken for maintaining isolation . Charged  per day.,800.0,840.0,20.0,85.0,
3171007,CARDIAC OUTPATIENT MEASUREMENT,Portal Medical Procedures,92001-00-00,Other physiological assessment,550.0,577.5,20.0,85.0,
4011018,CARDIAC PACEMAKER DEVICE REPLACEMENT-PROCRSEXC,Portal Package Deals,38353-01-00,Replacement of cardiac pacemaker generator,26260.0,27573.0,10.0,88.0,
4011019,CARDIAC PACEMAKER REVISION WITHOUT DEVICE REPLACEMENT,Portal Package Deals,90203-05-00,Adjustment of cardiac pacemaker generator,25250.0,26512.5,10.0,88.0,
8128010,CARDIAC PHASE AMPLITUDE,Portal X-Ray,61320-01-00,Cardiac first pass blood flow study,1332.0,1398.6000000000001,20.0,98.0,
7121135,CARDIOLIPEN ANTIBODIES,Portal Laboratory,73100-11-70,Anti cardiolipin abs (IGG+IGM),625.0,656.25,20.0,31.0,
1112006,BARIATRIC CONSULTATION,Portal Professional Fees,83600-00-10,Office Assessment  for diagnosis  treatment and counselling of a new or established patient by Specialist,150.0,190.0,0.0,11.0,
2192008,CARDIOTOCOGRAPHY MAXIMUM CHARGE (FETAL HEART),Portal OBSTETRICS/GYNAECOLOGY,83700-00-00,Unlisted services yet to be defined.,520.0,546.0,20.0,96.0,
2192007,CARDIOTOCOGRAPHY PER HOUR (FETAL HEART),Portal OBSTETRICS/GYNAECOLOGY,16514-01-00,External fetal monitoring,325.0,341.25,20.0,96.0,
3171008,CARDIOVERSION/DEFIBRILLATION,Portal Medical Procedures,13400-00-00,Cardioversion,3750.0,3937.5,20.0,85.0,
FMHC-0032,Care for Nasal Gastric Tube,Portal Hospital Services,83620-00-80,"Bundled Base Payment of home care (Simple)  .Includes all medical services and transportation - Supportive services: includes Physiotherapy, Speech Therapy, Occupational Therapy, Respiratory Therapy . Exclude medication, consumables and equipment which will be paid separately",25.0,26.25,20.0,62.0,
3171011,CARE OF CHEST DRAIN,Portal Medical Procedures,99999-99-99,Unlisted Procedure,450.0,472.5,20.0,85.0,
3171010,CARE OF TEMPORARY PACEMAKER,Portal Medical Procedures,11718-00-00,Testing of other cardiac pacemaker,550.0,577.5,20.0,85.0,
7121136,CARNITINE,Portal Laboratory,73050-06-80,Measurement of Carnitine; total; serum,400.0,420.0,20.0,31.0,
7121137,CARNITINE/ACYLCARNITINE,Portal Laboratory,73050-00-30,Each specimen of acylcarnitines Qualitative,875.0,918.75,20.0,31.0,
7121138,CAROTENE,Portal Laboratory,73050-06-90,Measurement of (Quantitative) carotene,465.0,488.25,20.0,31.0,
4041022,CAROTICO-CAVERNOUS FISTULA CLOSURE INCLUDING THE BASIC CATHETETER  GUIDE WIRE AND THE FIRST COIL,Portal Package Deals,39815-00-00,Obliteration of carotid cavernous fistula,33330.0,34996.5,10.0,88.0,
9031021,CAROTID ARTERY STENTING (WITHOUT STENTS  BALLOONS  INTERMEDIATE CATHETERS  MICRO CATHETERS  MICRO WIRES),Portal Package Deals,35307-00-00,"Percutaneous transluminal angioplasty of single carotid artery, single stent",19712.0,20697.600000000002,10.0,88.0,
4041056,CAROTID BODY OPERATIONS  OTHER VASCULAR BODIES,Portal Package Deals,90223-01-00,Other vascular procedures,42420.0,44541.0,10.0,88.0,
9031022,CAROTID CAVERNOUS FISTULAE EMBOLIZATION (WITHOUT STENTS  COILS  BALLOONS  INTERMEDIATE CATHETERS  MICRO CATHETERS  MICRO WIRES),Portal Package Deals,35321-03-00,"Transcatheter embolisation of blood vessels, face and neck",46280.0,48594.0,10.0,88.0,
9031023,CAROTID OR CEREBRAL ARTERY OCCLUSION (WITHOUT COILS  BALLOONS  INTERMEDIATE CATHETERS  MICRO CATHETERS  MICRO WIRES),Portal Package Deals,35321-02-00,"Transcatheter embolisation of intracranial arteries, not elsewhere classified",20400.0,21420.0,10.0,88.0,
7013003,CARPEL TUNNEL SYNDROME DECOMPRESSION BILATERAL ,Portal Package Deals,39331-01-02,"Release of carpal tunnel, bilateral",6675.0,7008.75,10.0,88.0,
7013004,CARPEL TUNNEL SYNDROME DECOMPRESSION UNILATERAL,Portal Package Deals,39331-01-01,"Release of carpal tunnel, unilateral",5355.0,5622.75,10.0,88.0,
6013010,CARPEL TUNNEL WITH RELEASE WITH NEUROLYSIS,Portal Package Deals,39331-01-01,"Release of carpal tunnel, unilateral",8910.0,9355.5,10.0,88.0,
FMLAB-1215,Carrier testing Specific Familial variant Per variant ,Portal Laboratory,73200-05-40,"Molecular cytogenetics using chromosomal in situ hybridization,nalyze 3-5 cells (eg, for derivatives and markers)",4200.0,4410.0,20.0,31.0,
2162034,CARS SCALE FOR AUTISM,Portal Medical Procedures,96180-00-00,Other psychotherapies or psychosocial therapies,400.0,420.0,20.0,85.0,
6128012,CASE STUDY FOR IMPLANTS (OPG PA X-RAY S.MS),Portal Dental,97678-00-00,Provision of diagnostic template,945.0,992.25,20.0,51.0,
P16ORTHO1+,CASH ORTHOSIS .,Portal Medical Supplies,,,1260.0,1323.0,20.0,67.0,
P16CASTB1+,CAST BOOT -ALL SIZE .,Portal Medical Supplies,,,126.0,132.3,20.0,67.0,
6128013,CASTED LINGUAL RETAINER SPLINTS PER UNIT,Portal Dental,97071-00-00,"Preparation of diagnostic model, per model",525.0,551.25,20.0,51.0,
8016001,CATARACT EXTRACTION,Portal Package Deals,42698-05-01,"Other extraction of crystalline lens, unilateral",11730.0,12316.5,10.0,88.0,
FMOPT-2103,CATARACT EXTRACTION WITH ASTIGMATIC CORRECTION,Portal Package Deals,90077-00-11,"Complex cataract surgery, unilateral",12200.0,12810.0,10.0,88.0,
8016002,CATARACT EXTRACTION WITH IOL WITH KERATOPLASTY,Portal Package Deals,42698-05-01,"Other extraction of crystalline lens, unilateral",21420.0,22491.0,10.0,88.0,
8016003,CATARACT EXTRACTION WITH IOL WITH TRABECULECTOMY,Portal Package Deals,42698-05-01,"Other extraction of crystalline lens, unilateral",15810.0,16600.5,10.0,88.0,
8016004,CATARACT EXTRACTION WITH TRABECULECTOMY,Portal Package Deals,42746-04-01,"Trabeculectomy, unilateral",13635.0,14316.75,10.0,88.0,
8016005,CATARACT EXTRACTION-I.O.L.,Portal Package Deals,42698-05-01,"Other extraction of crystalline lens, unilateral",12750.0,13387.5,10.0,88.0,
7121139,CATECHOLAMINES(BLOOD),Portal Laboratory,73050-07-10,Measurement of Catecholamines; blood plasma,1100.0,1155.0,20.0,31.0,
7121140,CATECHOLAMINES(URINE),Portal Laboratory,73050-07-00,Measurement of Catecholamines; urinalysis,845.0,887.25,20.0,31.0,
7121141,CATECHOLANINES  24 HOURS URINE,Portal Laboratory,73050-07-00,Measurement of Catecholamines; urinalysis,425.0,446.25,20.0,31.0,
2152033,CATHETER ASPIRATION (SEPARATE PROCEDURE); NASOTRACHEAL SUCTIONING ,Portal Medical Procedures,96157-00-00,Nonincisional drainage of respiratory tract,107.0,112.35000000000001,20.0,85.0,
2152034,CATHETER ASPIRATION PLACEMENT OR CHANGE - EXTUBATION OF AIRWAY ,Portal Medical Procedures,22007-01-00,"Management of endotracheal intubation, single lumen",63.0,66.15,20.0,85.0,
2152035,CATHETER ASPIRATION PLACEMENT OR CHANGE OF IN-LINE SUCTION CATHETER. ,Portal Medical Procedures,22007-01-00,"Management of endotracheal intubation, single lumen",563.0,591.15,20.0,85.0,
2152036,CATHETER ASPIRATION SUCTIONING OF ARTIFICIAL AIRWAY TUBE CARE ,Portal Medical Procedures,96157-00-00,Nonincisional drainage of respiratory tract,107.0,112.35000000000001,20.0,85.0,
9031024,CATHETER REMOVAL,Portal Package Deals,36800-03-00,Endoscopic removal of indwelling urinary catheter,1536.0,1612.8000000000002,10.0,88.0,
3112101,CATHETERIZATION,Portal Hospital Services,36800-00-00,Bladder catheterisation,75.0,78.75,20.0,62.0,
4021001,CATHETERIZATION LEFT HEART,Portal Package Deals,38203-00-00,Left heart catheterisation,9027.0,9478.35,10.0,88.0,
4021002,CATHETERIZATION LEFT HEART WITH GRAFT,Portal Package Deals,38203-00-00,Left heart catheterisation,11730.0,12316.5,10.0,88.0,
4021004,CATHETERIZATION RIGHT HEART,Portal Package Deals,38200-00-00,Right heart catheterisation,7548.0,7925.400000000001,10.0,88.0,
4021005,CATHETERIZATION RIGHT HEART WITH SHUNT,Portal Package Deals,38200-00-00,Right heart catheterisation,8772.0,9210.6,10.0,88.0,
4021003,CATHETERIZATION RIGHT WITH LEFT HEART,Portal Package Deals,38206-00-00,Right and left heart catheterisation,13260.0,13923.0,10.0,88.0,
9031025,CATHETEROGRAM,Portal Package Deals,99999-99-92,Unlisted Imaging Code,2407.0,2527.35,10.0,88.0,
6011005,CAUDAL EPIDURAL INJECTION,Portal Package Deals,90018-00-00,Epidural injection of other or combined therapeutic substance(s),2040.0,2142.0,10.0,88.0,
2192009,CAUTERIZATION OF CERVIX,Portal OBSTETRICS/GYNAECOLOGY,35608-00-00,Cautery of cervix,250.0,262.5,20.0,96.0,
1011005,CAUTERIZATION OF THE NOSE / ENDOSCOPIC ,Portal Package Deals,41677-00-00,Arrest of anterior nasal haemorrhage by packing and/or cauterisation,6565.0,6893.25,10.0,88.0,
7122005,CBC WITH DIFFERENTIAL COUNT,Portal Laboratory,73000-00-20,"General Health Panel [CMP & (automated cbc, automated  differential wbc or  automated cbc & appropriate manual differential wbc) ,TSH]",130.0,136.5,20.0,31.0,
7121142,CCP,Portal Laboratory,73100-12-80,"Cyclic citrullinated peptide antibodies ,serum (ccp anitbodies)",470.0,493.5,20.0,31.0,
7129020,CD10,Portal Laboratory,73100-16-80,"T- lymphocyte cell total count, Quantitative ,not otherwise specified, each antigen",450.0,472.5,20.0,31.0,
