Service Code,Service Description,Service Type ID,Fee,Discount,Effective Date,Termination Date,Schedule Name,Unnamed: 8
9031197,TRANSRECTAL ABSCESS DRAINAGE,P1   ,6120.0,15.0,2020-03-01 00:00:00,,IP Package,
9041004,BURN SCAR - SMALL AREA,P1   ,6120.0,15.0,2020-03-01 00:00:00,,IP Package,
2011019,IMPERFORATED ANUS / LOW,P1   ,6060.0,15.0,2020-03-01 00:00:00,,IP Package,
3012001,CERVICAL TEAR REPAIR,P1   ,6060.0,15.0,2020-03-01 00:00:00,,IP Package,
4011045,PERICARDIOCENTESIS,P1   ,6060.0,15.0,2020-03-01 00:00:00,,IP Package,
5012010,CYSTOSCOPY WITH RETROGRADE PYELOGRAPHY WITH DJ STENT INSERTION,P1   ,6060.0,15.0,2020-03-01 00:00:00,,IP Package,
5012015,CYSTOURETHROSCOPY WITH LOOP DJ STENT,P1   ,6060.0,15.0,2020-03-01 00:00:00,,IP Package,
5012017,ENDOSCOPIC INCISION OF URETEROCELE,P1   ,6060.0,15.0,2020-03-01 00:00:00,,IP Package,
5012018,EPIDIDYMECTOMY,P1   ,6060.0,15.0,2020-03-01 00:00:00,,IP Package,
8018017,RETINAL CRYOPEXY,P1   ,6060.0,15.0,2020-03-01 00:00:00,,IP Package,
9041103,PUNCH GRAFT - SMALL AREA,P1   ,6060.0,15.0,2020-03-01 00:00:00,,IP Package,
2012005,APPENDECTOMY,P1   ,6056.25,15.0,2020-03-01 00:00:00,,IP Package,
8014036,CORNEAL TATTOING,P1   ,6009.5,15.0,2020-03-01 00:00:00,,IP Package,
2182020,INSERTION OF PERMA CATH TUNNEL LINE,OS   ,6000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2182025,"VASCATH ,  JUGULAR - FEMORAL  OR  SUBCLAVIAN",OS   ,6000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2192031,OUTPATIENT DIAGNOSTIC HYSTEROSCOPY,OS   ,6000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3112016,AMBULANCE FEE MORE THAN 250 KMS LESS THAN 500 KMS,OS   ,6000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6122055,WIRING FRACTURED JAW - COMPLEX,OS   ,6000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121111,STEREOTACTIC BIOPSY OF THE BREAST,OS   ,6000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8122008,TRANSRECTAL ULTRASOUND OF PROSTATE / SEMINAL VESCICLES + BIOPSY,OS   ,6000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2013031,HERNIA REPAIR / UNILATERAL,P1   ,5996.88,15.0,2020-03-01 00:00:00,,IP Package,
1012023,UVULO-PALATO-PHARYNGOPLASTY / SNORING SURGERY,P1   ,5959.0,15.0,2020-03-01 00:00:00,,IP Package,
8013004,BILATERAL PUNCTAL OCCLUSION.,P1   ,5908.5,15.0,2020-03-01 00:00:00,,IP Package,
8013005,BIOPSY OF LACRIMAL GLAND TUMORWITHHISTOPATH. ANALYSIS,P1   ,5908.5,15.0,2020-03-01 00:00:00,,IP Package,
8014008,BIOPSY OF CONJ. TUMOURWITHHISTOPATHOLOGY ANALYSIS,P1   ,5908.5,15.0,2020-03-01 00:00:00,,IP Package,
8019003,LASER TRABECULOPLASTY.,P1   ,5908.5,15.0,2020-03-01 00:00:00,,IP Package,
6128019,CHROME COBALT FULL DENTURE: UPPER AND LOWER,OS   ,5900.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
9031083,ILIAC ARTERY/ FEMORAL STENTING,P1   ,5875.2,15.0,2020-03-01 00:00:00,,IP Package,
9031164,RENAL ARTERY ARTERY STENTING,P1   ,5875.2,15.0,2020-03-01 00:00:00,,IP Package,
2011016,EXCISION OF SINGLE / MULTIPLE NEUROFIBROMA,P1   ,5872.5,15.0,2020-03-01 00:00:00,,IP Package,
2172029,ERCP DIAGNOSTIC - W/ BRUSH BIOPSY & CYTOLOGY,OS   ,5859.38,20.0,2020-03-01 00:00:00,,Main Pricelist,
6012014,REMOVAL OF K-WIRE WITH INCISION,P1   ,5850.0,15.0,2020-03-01 00:00:00,,IP Package,
7121435,MOLECULAR GENETIC ANALYSIS FOR BETA THALASSEMIA,OS   ,5850.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8015019,ICL PHAKIC LENS,P1   ,5850.0,15.0,2020-03-01 00:00:00,,IP Package,
9021013,POLYSOMNOGRAPHY (TITRATION TEST ONLY BY CPAP OR BIPAP),P1   ,5850.0,15.0,2020-03-01 00:00:00,,IP Package,
1012012,LYMPH NODE BIOPSY.,P1   ,5807.5,15.0,2020-03-01 00:00:00,,IP Package,
8013017,THREE SNIP OPERATION (BOTH EYES),P1   ,5807.5,15.0,2020-03-01 00:00:00,,IP Package,
7121078,AVIAN PRECIPITANT ABS (SPECIFIC ABS TYPE IGG),OS   ,5800.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8012035,TRICHIASIS REPAIR (ONE EYE),P1   ,5775.0,15.0,2020-03-01 00:00:00,,IP Package,
9031014,ARTERIAL GRAFT STENT FOR ARTERY ( LEFT / RIGHT HEPATIC ARTERY),P1   ,5760.0,15.0,2020-03-01 00:00:00,,IP Package,
9031020,BONE BIOPSY (EXCLUDING LABORATORY),P1   ,5760.0,15.0,2020-03-01 00:00:00,,IP Package,
9031079,HEPATIC MAPPING AND EMBOLIZATION ONE (1) ARTERY,P1   ,5760.0,15.0,2020-03-01 00:00:00,,IP Package,
9031135,PERCUTANEOUS TRANSHEPATIC CHOLANGIOGRAPHY,P1   ,5760.0,15.0,2020-03-01 00:00:00,,IP Package,
9031148,PORTACATH,P1   ,5760.0,15.0,2020-03-01 00:00:00,,IP Package,
9031169,SACROILIAC JOINT INJECTION,P1   ,5760.0,15.0,2020-03-01 00:00:00,,IP Package,
9031202,UNILATERAL CAROTID ANGIOGRAPHY,P1   ,5760.0,15.0,2020-03-01 00:00:00,,IP Package,
9031204,US GUIDANCE BURSA INJECTION,P1   ,5760.0,15.0,2020-03-01 00:00:00,,IP Package,
3011008,DIAGNOSTIC LAPARASCOPY (NON-INFERTILITY),P1   ,5656.0,15.0,2020-03-01 00:00:00,,IP Package,
3015001,DELIVERY BREECH WITH NORMAL BABY,P1   ,5637.06,15.0,2020-03-01 00:00:00,,IP Package,
3015010,DELIVERY VACUUM (WITH NORMAL BABY),P1   ,5637.06,15.0,2020-03-01 00:00:00,,IP Package,
6012002,ACHILLES TENDON RELEASE (PONSETI),P1   ,5625.0,15.0,2020-03-01 00:00:00,,IP Package,
6022003,EXCISION OF DUPLICATE THUMB,P1   ,5625.0,15.0,2020-03-01 00:00:00,,IP Package,
6022004,RELEASE OF SIMPLE SYNDACTYLY,P1   ,5625.0,15.0,2020-03-01 00:00:00,,IP Package,
6022005,REPAIR OF SPRINGEL DEFORMITY,P1   ,5625.0,15.0,2020-03-01 00:00:00,,IP Package,
9031184,THORASIC/ ABDOMINAL AORTIC STENTING,P1   ,5616.0,15.0,2020-03-01 00:00:00,,IP Package,
9021001,BRONCHOSCOPY WITH BRONCHIAL BIOPSY – EXCLUDED THE HISTOPATHOLOGY TEST,P1   ,5610.0,15.0,2020-03-01 00:00:00,,IP Package,
1012003,BRONCHOSCOPY,P1   ,5555.0,15.0,2020-03-01 00:00:00,,IP Package,
5011001,ANTERIOR URETHROLITHOTOMY,P1   ,5555.0,15.0,2020-03-01 00:00:00,,IP Package,
5011014,TRANSURETHROLITHOTOMY,P1   ,5555.0,15.0,2020-03-01 00:00:00,,IP Package,
5011016,VESICOLITHOTOMY,P1   ,5555.0,15.0,2020-03-01 00:00:00,,IP Package,
8017009,HOLMIUM LASER FOR GLAUCOMA (ONE EYE),P1   ,5555.0,15.0,2020-03-01 00:00:00,,IP Package,
2182007,INSERTION OF CENTRAL VASCULAR CATHETER(FEMORAL/SUBCLAVIAN/JUGULAR),OS   ,5500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2182024,PERMICATH MANIPULATION,OS   ,5500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3171046,MYOCARDIAL BIOPSY,OS   ,5500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112060,INTRAVITREAL  INJECTION OF AVASTIN,OS   ,5500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112068,LASER PHOTOCOAGULATION TWO SESSION / BILATERAL,OS   ,5500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
5012007,CYSTOSCOPY WITH DJ STENT INSERTION (UNILATERAL),P1   ,5482.5,15.0,2020-03-01 00:00:00,,IP Package,
2172016,PER CUTANEOUS ENDOSCOPIC GASTROSTOMY W/ TUBE PLACEMENT (PEG),OS   ,5468.75,20.0,2020-03-01 00:00:00,,Main Pricelist,
2172018,ENTEROSCOPY / PUSH (DIAGNOSTIC / THERAPITIC),OS   ,5468.75,20.0,2020-03-01 00:00:00,,Main Pricelist,
2172019,ENTEROSCOPY / DOUBLE BALLOON,OS   ,5468.75,20.0,2020-03-01 00:00:00,,Main Pricelist,
2172026,COLONOSCOPY; W/ METALIC STENT PLACEMENT (IMPLANT NOT INCLUDED),OS   ,5468.75,20.0,2020-03-01 00:00:00,,Main Pricelist,
2012009,ENDOSCOPIC SPHINCTEROTOMY,P1   ,5428.75,15.0,2020-03-01 00:00:00,,IP Package,
2012015,EXCISION OF BIG OR MULTIPLE LIPOMA (U.G.A.),P1   ,5428.75,15.0,2020-03-01 00:00:00,,IP Package,
2012026,ORCHIDECTOMY,P1   ,5428.75,15.0,2020-03-01 00:00:00,,IP Package,
5012008,CYSTOSCOPY WITH MEATOTOMY,P1   ,5428.75,15.0,2020-03-01 00:00:00,,IP Package,
2015038,ANAL SPHINCTEROTOMY / LEFT LATERAL,P1   ,5400.0,15.0,2020-03-01 00:00:00,,IP Package,
4011051,RENAL ANGIOGRAM / BOTH ARTERIES,P1   ,5400.0,15.0,2020-03-01 00:00:00,,IP Package,
5012006,CYSTOSCOPY WITH REMOVAL OF DJ STENT (U.G.A.) (BILATERAL),P1   ,5400.0,15.0,2020-03-01 00:00:00,,IP Package,
6011014,PERCUTANEOUS NEUROTOMY OF FACET JOINT,P1   ,5400.0,15.0,2020-03-01 00:00:00,,IP Package,
6031005,INCISION WITH DRAINAGE UNDER GA,P1   ,5400.0,15.0,2020-03-01 00:00:00,,IP Package,
7121390,JAK-2-GENE (V617F MUTATION),OS   ,5400.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8015007,CXL AVEDRO (ONE EYE),P1   ,5400.0,15.0,2020-03-01 00:00:00,,IP Package,
9011002,BONE MARROW ASPIRATION WITHOUT BIOPSY UNDER GA,P1   ,5400.0,15.0,2020-03-01 00:00:00,,IP Package,
9011003,LUMBAR PUNCTURE WITH INTRATHECAL CHEMOTHERAPY WITHOUT MEDICATION UNDER GA,P1   ,5400.0,15.0,2020-03-01 00:00:00,,IP Package,
9021010,POLYSOMNOGRAPHY (DIAGNOSTIC AND TITRATION BY CPAP OR BIPAP) SPLIT NIGHT,P1   ,5400.0,15.0,2020-03-01 00:00:00,,IP Package,
9031116,PERCUTANEOUS FLUID DRAINAGE,P1   ,5400.0,15.0,2020-03-01 00:00:00,,IP Package,
7013004,CARPEL TUNNEL SYNDROME DECOMPRESSION UNILATERAL,P1   ,5355.0,15.0,2020-03-01 00:00:00,,IP Package,
9041089,"GRAFT, SPLIT-THICKNESS, TO BREAST",P1   ,5344.2,15.0,2020-03-01 00:00:00,,IP Package,
7121350,"HLA FULL TYPING (A, B, C, DQ & DR)",OS   ,5330.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8128072,I-131 100 MCI,OS   ,5312.5,20.0,2020-03-01 00:00:00,,Main Pricelist,
8014007,BILATERAL PUNCTAL OCCLUSION,P1   ,5302.5,15.0,2020-03-01 00:00:00,,IP Package,
8016006,REMOVAL OF I.O.L. (IMPLANTED INSIDE),P1   ,5302.5,15.0,2020-03-01 00:00:00,,IP Package,
9112009,"CHEMOTHERAPY ADMINISTRATION, INTRAVENOUS OVER 6 HOURS",OS   ,5250.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8128044,TC-99 M DTPA (+/-CAPTOPRIL CHA,OS   ,5231.25,20.0,2020-03-01 00:00:00,,Main Pricelist,
8128070,I-I31 29.5MCI,OS   ,5231.25,20.0,2020-03-01 00:00:00,,Main Pricelist,
6011001,AMPUTATION OF FINGER OR TOE,P1   ,5227.5,15.0,2020-03-01 00:00:00,,IP Package,
2192018,DIAGNOSTIC HYSTROSCOPY WITH D & C,OS   ,5200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6127005,EXPANSION OF MAXILLA WITH REMOVABLE APPLIANCE,OS   ,5200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
9031098,MICROCATHETER ADDITIONAL EACH,P1   ,5184.0,15.0,2020-03-01 00:00:00,,IP Package,
9041055,"EXCISION LIP FULL THICKNESS,RECONSTRUCTION WITH LOCAL FLAP",P1   ,5175.0,15.0,2020-03-01 00:00:00,,IP Package,
6031013,REDUCTION OF UNILATERAL FRACTURED MANDIBLE (IMF) - OR,P1   ,5151.0,15.0,2020-03-01 00:00:00,,IP Package,
9031101,NEPHROSTOMY,P1   ,5130.0,15.0,2020-03-01 00:00:00,,IP Package,
9031199,ULTRASOUND GUIDED DRAINAGE,P1   ,5100.0,15.0,2020-03-01 00:00:00,,IP Package,
9041032,"DRESSINGS/DEBRIDEMENT OF PARTIAL THICKNESS BURNS,INTIAL OR SUBSEQUENT OF >10% TOTAL BODY SURF A.",P1   ,5085.0,15.0,2020-03-01 00:00:00,,IP Package,
9041073,"EXCISION SACRAL PRESSURE ULCER,WITH SKIN FLAP CLOSURE",P1   ,5062.5,15.0,2020-03-01 00:00:00,,IP Package,
8112065,LASER PERIPHERAL IRIDECTOMY / BILATERAL,OS   ,5050.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6011008,CLOSED REDUCTION OF DISLOCATION AND P.O.P,P1   ,5017.5,15.0,2020-03-01 00:00:00,,IP Package,
6011010,CORRECTION OF HALLUX VALGUS,P1   ,5017.5,15.0,2020-03-01 00:00:00,,IP Package,
6011017,RECONSTRUCTION OF AMPUTATED FINGER W/O GRAFTING,P1   ,5017.5,15.0,2020-03-01 00:00:00,,IP Package,
6012007,CLOSED REDUCTION OF FRACTURE DISLOCATION,P1   ,5017.5,15.0,2020-03-01 00:00:00,,IP Package,
9031215,VENOUS STENTING -,P1   ,5011.2,15.0,2020-03-01 00:00:00,,IP Package,
1112054,ANC PACKAGE DEAL - FULL PAYMENT - NET,OS   ,5000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2152020,PERCUTANEOUS TRACHEOSTOMY,OS   ,5000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2172044,EMG ELECTROMYOGRAPHY OF ANORECTUM,OS   ,5000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6122022,MANIPULATION OF FRACTURED NASAL BONES - OR,OS   ,5000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6122054,VESTIBULOPLASTY/SULCUS DEEPENING (PER JAW),OS   ,5000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7112020,24H EEG (VIDEO EEG),OS   ,5000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121172,CHROMOSOME PHILADELPHIA,OS   ,5000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121268,"FAMILIAL MEDITRRANEAN FEVER (FMFV GEN, STAGE 1)",OS   ,5000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
9112011,INTRATHECAL CHEMOTHERAPY ADMINISTRATION,OS   ,5000.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8015020,IDESIGN CUSTOMIZED LASIK (ONE EYE),P1   ,4950.0,15.0,2020-03-01 00:00:00,,IP Package,
1013014,MYRINGOTOMY WITH GROMMET (U.G.A.) / BILATERAL,P1   ,4947.0,15.0,2020-03-01 00:00:00,,IP Package,
1012007,HYPOPHARYNGOSCOPY THERAPUTIC / FOREIGN BODY REMOVAL,P1   ,4898.5,15.0,2020-03-01 00:00:00,,IP Package,
1013017,EAR LOBULE PLASTIC SURGERY,P1   ,4898.5,15.0,2020-03-01 00:00:00,,IP Package,
8011004,ENUCLEATION OR EVISCERATION OF EYE BALL,P1   ,4898.5,15.0,2020-03-01 00:00:00,,IP Package,
8013008,DACRYOCYSTECTOMY,P1   ,4898.5,15.0,2020-03-01 00:00:00,,IP Package,
8013015,SILICONE INTUBATION ONE EYE,P1   ,4898.5,15.0,2020-03-01 00:00:00,,IP Package,
8013016,TEMPRORY ARTERY BIOPSY,P1   ,4898.5,15.0,2020-03-01 00:00:00,,IP Package,
8013019,UNILATERAL MEDIA SPINDLE SURGERY,P1   ,4898.5,15.0,2020-03-01 00:00:00,,IP Package,
8013020,UNILATERAL PROBING WITH SYRINGING WITH INTUBATION,P1   ,4898.5,15.0,2020-03-01 00:00:00,,IP Package,
8014003,ANTERIOR CHAMBER REFORMATION POST OPERATIVE (OTHER HOSPITAL),P1   ,4898.5,15.0,2020-03-01 00:00:00,,IP Package,
8014009,CHAMBER DRANIAGE ( OUTSIDE HOSPITAL),P1   ,4898.5,15.0,2020-03-01 00:00:00,,IP Package,
8014012,CONJUNCTIVAL REVISION,P1   ,4898.5,15.0,2020-03-01 00:00:00,,IP Package,
8017007,GLUOCOMA CYCLO PHOTO – COAGULATION ( CBC),P1   ,4898.5,15.0,2020-03-01 00:00:00,,IP Package,
8128042,V/Q LUNG SCAN,OS   ,4850.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3011004,DOUGLAS POUCH ABSCESS DRAINAGE,P1   ,4848.0,15.0,2020-03-01 00:00:00,,IP Package,
4041051,ADDITIONAL MICROCATHETER / EACH,P1   ,4848.0,15.0,2020-03-01 00:00:00,,IP Package,
8011017,SQUINT REPAIR SECOND STAGE (ONE OR BOTH EYES),P1   ,4848.0,15.0,2020-03-01 00:00:00,,IP Package,
5012024,NEPHROSTOMY-,P1   ,4845.0,15.0,2020-03-01 00:00:00,,IP Package,
6128027,CROWN FOR IMPLANT (PER CROWN),OS   ,4800.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121567,"SPINAL MUSCULAR ATROPHY (SMN1,MLPA)",OS   ,4800.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2011021,PERIANAL ABSCESS (U.G.A.),P1   ,4797.5,15.0,2020-03-01 00:00:00,,IP Package,
2011024,THROMBOSED PILES OR EXCISION OF PERIANAL SKIN TAGS REMOVAL,P1   ,4797.5,15.0,2020-03-01 00:00:00,,IP Package,
2011025,SUB-MANDIBULAR SALIVARY GLAND STONE REMOVAL,P1   ,4797.5,15.0,2020-03-01 00:00:00,,IP Package,
2012014,EXCISION OF BIG OR MULTIPLE LIPOMA (U.L.A.),P1   ,4797.5,15.0,2020-03-01 00:00:00,,IP Package,
2012032,REMOVAL OF FOREIGN BODY (U.G.A.),P1   ,4797.5,15.0,2020-03-01 00:00:00,,IP Package,
5012009,CYSTOSCOPY WITH RETROGRADE PYELOGRAPHY,P1   ,4797.5,15.0,2020-03-01 00:00:00,,IP Package,
5012019,EVERTION OF HYDROCELE,P1   ,4797.5,15.0,2020-03-01 00:00:00,,IP Package,
5012020,EXCISION OF URETHRAL CARUNCLE,P1   ,4797.5,15.0,2020-03-01 00:00:00,,IP Package,
5012023,MEATOPLASTY,P1   ,4797.5,15.0,2020-03-01 00:00:00,,IP Package,
5012026,SPERMATOCELECTOMY,P1   ,4797.5,15.0,2020-03-01 00:00:00,,IP Package,
5012027,UNILATERAL LIGATION OF VACICOCELE,P1   ,4797.5,15.0,2020-03-01 00:00:00,,IP Package,
8018019,RETINAL PHOTOCOAGULATION THREE SETTING OR MORE,P1   ,4797.5,15.0,2020-03-01 00:00:00,,IP Package,
8128034,MPS W/THALLUM-201(STESS+REDIST,OS   ,4793.75,20.0,2020-03-01 00:00:00,,Main Pricelist,
8128006,THALLIUM W/O EXERCISE,OS   ,4762.5,20.0,2020-03-01 00:00:00,,Main Pricelist,
8128018,"RENOGRAM, RENAL SCAN & G.F.R.",OS   ,4762.5,20.0,2020-03-01 00:00:00,,Main Pricelist,
8128054,WBS WITH I-131 (NAL;5MCI,OS   ,4762.5,20.0,2020-03-01 00:00:00,,Main Pricelist,
8128076,I-131 25 MCI,OS   ,4762.5,20.0,2020-03-01 00:00:00,,Main Pricelist,
8128084,REST MYOCARDIAL PERFUSION SPECT (T1,OS   ,4762.5,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112070,LASER POSTERIOR CAPSULOTOMY DONE OUTSIDE / BILATERAL,OS   ,4750.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3014040,WEDGE RESECTION OF OVARY,P1   ,4725.0,15.0,2020-03-01 00:00:00,,IP Package,
6012005,BUTTLER PROCEDURE FOR OVERLAPPING 5TH TOE,P1   ,4725.0,15.0,2020-03-01 00:00:00,,IP Package,
6012010,FLEXORS RELEASE FOR OVERRIDING TOE OR CURLY TOE,P1   ,4725.0,15.0,2020-03-01 00:00:00,,IP Package,
6022001,ADDUCTOR AND ILIOPSOAS RELEASE,P1   ,4725.0,15.0,2020-03-01 00:00:00,,IP Package,
8015039,PRESBYOPIC LASIK ( ONE EYE ),P1   ,4725.0,15.0,2020-03-01 00:00:00,,IP Package,
3015008,DELIVERY NORMAL (WITH NORMAL BABY),P1   ,4723.88,15.0,2020-03-01 00:00:00,,IP Package,
2172022,COLONSCOPY WITH BIOPSY,OS   ,4687.5,20.0,2020-03-01 00:00:00,,Main Pricelist,
2172023,"COLONOSCOPY, W/ POLYPECTOMY",OS   ,4687.5,20.0,2020-03-01 00:00:00,,Main Pricelist,
2172024,COLONOSCOPY; W/ MUCOSAL RESECTION (EMR),OS   ,4687.5,20.0,2020-03-01 00:00:00,,Main Pricelist,
2172025,COLONOSCOPY; W/ STRICTURE DILATATION,OS   ,4687.5,20.0,2020-03-01 00:00:00,,Main Pricelist,
9031134,PERCUTANEOUS TRANSHEPATIC BIOPSY,P1   ,4680.0,15.0,2020-03-01 00:00:00,,IP Package,
1011004,CRYO-TURBINECTOMY,P1   ,4653.58,15.0,2020-03-01 00:00:00,,IP Package,
1011007,TURBINECTOMY / PARTIAL / ENDOSCOPIC,P1   ,4653.58,15.0,2020-03-01 00:00:00,,IP Package,
1011029,TURBINECTOMY WITH SUBMUCOUS DIATHERMY,P1   ,4653.58,15.0,2020-03-01 00:00:00,,IP Package,
1012002,ADENOTONSILECTOMY,P1   ,4602.75,15.0,2020-03-01 00:00:00,,IP Package,
2172043,ARGON PLASMA COAGULATION,OS   ,4600.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2012008,ERCP DIAGONSTIC,P1   ,4590.0,15.0,2020-03-01 00:00:00,,IP Package,
6127010,LOKAR DISTILIZING APPLIANCE,OS   ,4550.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8128032,MPS W/TC-99 LABELLED COMPDS ST,OS   ,4543.75,20.0,2020-03-01 00:00:00,,Main Pricelist,
8128035,MPS (DUAL ISOTOPE TECHNIQUE),OS   ,4543.75,20.0,2020-03-01 00:00:00,,Main Pricelist,
2182004,HAEMODIAFILTERATION  4 TO 12 HOURS - PER SESSION,OS   ,4500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
5112001,OPERATION FINE MAJOR - DOCTOR FEES,OS   ,4500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6011009,COCCYX MUA AND INJECTION,P1   ,4500.0,15.0,2020-03-01 00:00:00,,IP Package,
6113012,DYNAMIC HIP SCREW & PLATE,OS   ,4500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128047,IMPLANT SURGERY (PER IMPLANT USED),OS   ,4500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121438,MOLECULAR GENETIC STUDY (DNA ANALYSIS),OS   ,4500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8015016,FLAP RESPOSITION - CLEANING,P1   ,4500.0,15.0,2020-03-01 00:00:00,,IP Package,
9021012,POLYSOMNOGRAPHY (OVERNIGHT DIAGNOSTIC TEST ONLY),P1   ,4500.0,15.0,2020-03-01 00:00:00,,IP Package,
9112008,"CHEMOTHERAPY ADMINISTRATION, INTRAVENOUS OVER 5 HOURS",OS   ,4500.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121488,PLATELET ANTIBODIES,OS   ,4480.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8128081,PARATHYROID SPECT/CT LOCALIZATION S,OS   ,4443.75,20.0,2020-03-01 00:00:00,,Main Pricelist,
5012011,CYSTOSCOPY WITH URETERIC CATHETERIZATION (ONE SIDE OR BOTH SIDES) APART FROM RADIOLOGY,P1   ,4418.75,15.0,2020-03-01 00:00:00,,IP Package,
3012008,SALPINGECTOMY / SALPINGOSTOMY,P1   ,4393.5,15.0,2020-03-01 00:00:00,,IP Package,
9031054,EMBOLIZATION TRANS CATHETER THERAPY,P1   ,4320.0,15.0,2020-03-01 00:00:00,,IP Package,
9031056,EMBOLIZATION- TRACT FOR POST BIOPSY,P1   ,4320.0,15.0,2020-03-01 00:00:00,,IP Package,
9031067,EPIDURAL INJECTION UNDER CT,P1   ,4320.0,15.0,2020-03-01 00:00:00,,IP Package,
9031072,FACETS JOINT BLOCK - LUMBAR (UNILATERAL - 1 LEVEL),P1   ,4320.0,15.0,2020-03-01 00:00:00,,IP Package,
9031093,"JOINTS INJECTION (SHOULDER, ELBOW, WRIST, FINGERS, HIP, KNEE, ANKLE, FOOT AND TOES)",P1   ,4320.0,15.0,2020-03-01 00:00:00,,IP Package,
9031102,NERVE ROOT BLOCK - LUMBAR (UNILATERAL - 1 LEVEL),P1   ,4320.0,15.0,2020-03-01 00:00:00,,IP Package,
9031123,PERCUTANEOUS PANCREATIC DUCTOGRAM,P1   ,4320.0,15.0,2020-03-01 00:00:00,,IP Package,
9031137,PERCUTANEOUS TRANSLUMINAL DRUG INJ.,P1   ,4320.0,15.0,2020-03-01 00:00:00,,IP Package,
1011030,SUBMUCOUS RESECTION OF NASAL SPETUM,P1   ,4306.5,15.0,2020-03-01 00:00:00,,IP Package,
1012011,TONSILLECTOMY / LASER,P1   ,4292.5,15.0,2020-03-01 00:00:00,,IP Package,
8019002,LASER PERIPHERAL IREDECTOMY.,P1   ,4292.5,15.0,2020-03-01 00:00:00,,IP Package,
6012021,TRIGGER FINGER RELEASE,P1   ,4284.0,15.0,2020-03-01 00:00:00,,IP Package,
2015026,INCISION OF PERIANAL ABSCESS / LOW - SIMPLE,P1   ,4275.0,15.0,2020-03-01 00:00:00,,IP Package,
5012021,EXCISION OF HYDROCELE,P1   ,4275.0,15.0,2020-03-01 00:00:00,,IP Package,
8015005,CROSSLINKING ( ONE EYE ),P1   ,4275.0,15.0,2020-03-01 00:00:00,,IP Package,
6113052,PENNING MINI EXTERNAL FIXATOR,OS   ,4250.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6113053,AO LARGE EXTERNAL FIXATOR,OS   ,4250.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6113054,HOFFMAN EXTERNAL FIXATOR,OS   ,4250.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6113055,SMALL EXTERNAL FIXATOR,OS   ,4250.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112071,LASER TRABECULOPLASTY,OS   ,4200.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
1012015,"PAN-ENDOSCOPY, TRIPLE PROCEDURE",P1   ,4191.5,15.0,2020-03-01 00:00:00,,IP Package,
5012005,CYSTOSCOPY WITH ANAESTESIA,P1   ,4166.25,15.0,2020-03-01 00:00:00,,IP Package,
