Service Code,Description,Price 2022 ,Type,LOS
FMLAB-6012,NASAL SWAB C/S,191.4422895,service,
FMLAB-6013,PROSTATIC C/S,344.59607700000004,service,
FMLAB-6014,SEMEN ANALYSIS,223.349301,service,
FMLAB-6015,SEMEN C/S,344.59607700000004,service,
FMLAB-6016,"SPERM ABS IGA, IGG, IGM (SEMEN)",561.5638875000001,service,
FMLAB-6017,SPUTUM C/S,344.59607700000004,service,
FMLAB-6019,STOOL AFB,191.4422895,service,
FMLAB-6021,THROAT SWAB C/S,344.59607700000004,service,
FMLAB-6022,TUBERCULIN TEST,405.857592,service,
FMLAB-6023,URETHRAL DISCHARGE C/S,344.59607700000004,service,
FMLAB-6024,URINE C/S,344.59607700000004,service,
FMLAB-6025,WET SMEAR EXAMINATION,280.78194375000004,service,
FMLAB-6027,EYE C/S,344.59607700000004,service,
FMLAB-6029,PLATE FOR AIR EXAMINATION,185.060799,service,
FMLAB-6030,SWAB FOR INFECTION CONTROL,344.59607700000004,service,
FMLAB-6031,WATER BACTERIOLOGICAL EXAMINATION,561.5638875000001,service,
FMLAB-6034,WOUND SWAB C/S,344.59607700000004,service,
FMLAB-6036,FOOD EXAM (BACTERIOLOGICAL),163.36403999999996,service,
FMLAB-6038,RESPIRATORY SYNCYTIAL VIRUS,280.78194375000004,service,
FMLAB-6043,C/S OTHER SP. AEROBIC,344.59607700000004,service,
FMLAB-6044,C/S OTHER SP. ANAEROBIC,344.59607700000004,service,
FMLAB-6047,CVP TIPS C/S,344.59607700000004,service,
FMLAB-6052,RECTAL  SWAB CULTURE & SENSITIVITY,242.49355200000002,service,
FMLAB-6259,CATHETER TIPS/TUBING C/S,344.59607700000004,service,
FMLAB-6260,SIEMENS-HIV,405.857592,service,
FMLAB-7001,"ANTI-NATAL PROFILE (RUB, TOXO, VDRL, AIDS, CBC, URINE)",2154.3632775,service,
FMLAB-7002,"ANTI-NATAL CARE (CBC, URINE, RBS, BL. GR. & RH)",331.83320625000005,service,
FMLAB-7003,ASCITIC FLUID PROFILE,732.585672,service,
FMLAB-7005,CSF PROFILE,491.3683740000001,service,
FMLAB-7006,"CARDIAC PROFILE (CK, CK-MB, LDH, TROPONIN)",738.96705225,service,
FMLAB-7007,"HEPATIC PROFILE (1) (BILIRUBIN, SGOT, SGPT, GGT, ALK PHOSPH, ALBUMIN)",897.225966,service,
FMLAB-7008,"HEPATIC PROFILE (2)  (TOTAL PROTEIN, PROTEIN ELECTROPHORESIS, LDH, CHOLE.)",701.9549145000001,service,
FMLAB-7009,"INFERTILITY PROFILE (MALE): (SEMEN ANALYSIS, TESTOSTERONE, FSH, LH, PROLACTIN)",1040.1695009999999,service,
FMLAB-7010,"INFERTILITY PROFILE (FEMALE 1): (ESTROGEN, PROGESTERONE, PROLACTIN, LH, TESTOSTERONE)",1040.1695009999999,service,
FMLAB-7012,"LAB CHECK-UP [CBC, ESR, FBS, CHOL. TRIGLY. CREAT. SGPT, SGOT, URINE & STOOL ANALYSIS]",1180.56041775,service,
FMLAB-7016,"OR PROFILE I (CHILD UP TO 6 YRS. [ CBC, ABO GR & RH, NA, K, BT, HCV, HBSAG,HIV ]",577.5,service,
FMLAB-7017,OR PROFILE II (UP TO 40 YRS.): [CBC  PT  ESR  ABO & RH  HBS AG  HIV  HCV],577.5,service,
FMLAB-7018,"OR PROFILE III-MAJOR (UP TO 40 YRS): CBC,ABO&RH,PT,ESR,Ab screen, K, NA,GLU,HIV, HBsAg, HCV",577.5,service,
FMLAB-7019,OR PROFILE IV(OVER 40 YRS):CBC ABO&RH Ab screen HCV HBsAG HIV UREA GPT ALP CREA GGT LDH RBS NA K,577.5,service,
FMLAB-7020,PLEURAL FLUID PROFILE,701.9549145000001,service,
FMLAB-7021,"PROSTATIC PROFILE: [ C/S, WET SMEAR, GRAM STAIN. ]",524.55174975,service,
FMLAB-7022,"RENAL PROFILE: [ UREA, CREA., NA, K, URIC ACID ]",446.698602,service,
FMLAB-7023,"RHEUMATOLOGY PROFILE: [ RF, CRP, ASO, URIC ACID ]",446.698602,service,
FMLAB-7024,SYNOVIAL FLUID PROFILE,446.698602,service,
FMLAB-7025,"TORCH TEST PROFILE: [ TOXO, RUB, CMV,HSV]",1442.19822075,service,
FMLAB-7027,"HEPATITIS PANEL A ""ACUTE"": [ HBsAg, HBCore IGM, HAV IGM ]""",446.698602,service,
FMLAB-7028,"HEPATITIS PANEL ""ACUTE"" [HBsAg, HBCore IGM, HAV IGM, HCV ]",606.23376975,service,
FMLAB-7029,"AMENORRHEA ""PRIMARY"" OVARIAN INSUFF.[ FSH, LH, ESTRADAIOL, PROLACTIN]",1021.0252499999999,service,
FMLAB-7030,"AMENORRHEA ""SECONDARY"" OVARIAN INSU[TESTOSTERONE, T4, T3 UPTAKE, TSH]",1033.78812075,service,
FMLAB-7032,"SLE PROFILE : [DNA, ANA, IgM, C3, C4]",1620.8776395,service,
FMLAB-7033,"MONTHLY RHEUMATOLOGY FOLLOW-UP[ESR, CBC, SGOT, SGPT, YGT, CREATININE, CRP, URINE ANALYSIS ]",542.4196364999999,service,
FMLAB-7034,"TRIMESTER RHEUM. FOLLOW-UP :ESR, CBC, GOT, GPT,GGT, CREAT, CRP, URINE, STOOL",1072.0765124999998,service,
FMLAB-7035,HYPERTENSION PROFILE,1437.0930944999998,service,
FMLAB-7036,"METABOLIC BONE DISEASE:[CA, PHOSPH, ALK.PHOS ",548.801127,service,
FMLAB-7037,IM LAB. CHECK-UP,1276.2815624999998,service,
FMLAB-7038,"NEPHLOMETER RHEUMATOLOGY: [RF, CR, ASO, URIC ACID ]",578.1555202499999,service,
FMLAB-7039,"RHEUM. PROF.1st:CBC,ESR,CREAT, UA,GOT, GPT,ALK.PHOS,GGT,TP, URINE&STOOL ,PROT ELECT,CRP,RF,ASO",1415.39622525,service,
FMLAB-7041,BODY FLUID PROFILE,653.4561599999998,service,
FMLAB-7042,"DIABETIC PROFILE(1ST): [GLYCO. HB, CREATININE, UREA, MICROALBUMINURIA ]",663.6664125000001,service,
FMLAB-7043,"DIABETIC PROFILE(2ND): [GLYCO HB., CREATININE, UREA, MICROALBUMINURIA,TSH, T4]",663.6664125000001,service,
FMLAB-7044,PAEDIATRIC OBESITY PROFILE,746.6246865,service,
FMLAB-7046,"DIABETIC CHECK-UP [LIPID PROFILE, CREAT, NA, K, GLU,GLYCO HB, MICROALB, GOT, GPT, UREA, URINE]",982.7368582500001,service,
FMLAB-7047,"FULL NATAL PROFILE: [HBsAg, HCV Ab, TOXOPLASMA TOTAL, HIV, TPHA ]",491.3683740000001,service,
FMLAB-7048,DIALYSIS PROFILE,1531.537875,service,
FMLAB-7051,"CATH LAB. PROFILE: (CREATININE, CBC, HIV, HBsAg, HCV ]",869.1477165,service,
FMLAB-7053,OPHTHALMOLOGY PROFILE (I),2017.8011227499999,service,
FMLAB-7054,OPTHALMOLOGY PROFILE (II),1476.6577402500002,service,
FMLAB-7059,ER PROFILE (I) CBC + URINE ANALYSIS,250.15118625,service,
FMLAB-7060,ER PROFILE (II): ALKPHOS. + T.BIL.+SGHOT+SGPT+GGT+LIPASE+AMALSE+RBS,751.72981275,service,
FMLAB-7061,ER PROFILE (III): TROPONIN + CK+ CKMB,769.59780975,service,
FMLAB-7062,ER PROFILE (IV): PT+PTT,273.1243095,service,
FMLAB-7074,DEXAMESATHONE SUPPRESSION TEST,944.4483562500001,service,
FMLAB-7075,METABOLIC SYNDROME (PEDIATRIC SCREENING),753.006177,service,
FMLAB-8001,ASPIRATION BIOPSY CYTOLOGY,829.58307075,service,
FMLAB-8002,BODY FLUID CYTOLOGY,301.20244875,service,
FMLAB-8003,CYTOLOGY-PAP SMEAR,382.88446875,service,
FMLAB-8005,EXTRA BLOCKS,114.86539575,service,
FMLAB-8006,FROZEN SECTIONS,982.7368582500001,service,
FMLAB-8009,HISTOPATH/BIOPSY SMALL SPECM.,765.7689375,service,
FMLAB-8010,HISTOPATH/BIOPSY LARGE SPECM.,1914.42234375,service,
FMLAB-8012,SPECIMENS-ROUTINE PROCESSING,242.49355200000002,service,
FMLAB-8013,SPECIAL STAIN (EACH),150.49124999999998,service,
FMLAB-8014,PANEL SPECIAL STAIN(4 OR MORE),587.08951875,service,
FMLAB-8015,Immunohistochemistry panel (3markers),1180.56041775,service,
FMLAB-8016,PROSTATIC TRUCUT BIOPSY,782.36057025,service,
FMLAB-8028,RENAL BIOPSY (EM),6381.4078125,service,
FMLAB-8051,IGG (CSF),191.4422895,service,
FMLAB-8052,IGA (CSF),191.4422895,service,
FMLAB-8053,IGM (CSF),191.4422895,service,
FMLAB-8070,SLIDE REVIEW,280.78194375000004,service,
FMLAB-8073,COMBINED ESTROGEN/PROGESTERONE RECEPTOR,1123.1277750000002,service,
FMLAB-8074,IMMUNE STATUS PANEL (RENAL BIOPSY),1123.1277750000002,service,
FMLAB-8084,Immunohistochemistry for single marker,509.236371,service,
FMLAB-9001,17 - HYDROXY PROGESTERONE,491.3683740000001,service,
FMLAB-9002,A D H-ANTIDIURETIC HORMONE,950.8297365000001,service,
FMLAB-9003,ACETYLCOLINE ESTERASE,510.51262499999996,service,
FMLAB-9004,ACETYLCOLINE RECEPTOR ANTIBODIES,1059.313752,service,
FMLAB-9005,ACTH-ADRENOCORTICOTROPHIC HORMONE,491.3683740000001,service,
FMLAB-9007,ALDOLASE,193.9947975,service,
FMLAB-9010,ALPHA-1-ANTITRYPSIN,163.36403999999996,service,
FMLAB-9011,ALPHA-1-ANTITRYPSIN PHENOTYPE,311.41270125,service,
FMLAB-9014,AMINO ACIDS (QUANTITATIVE) (URINE or PLASMA or CSF),2667.4285207499997,service,
FMLAB-9017,ANGIOSTENSIN-1 CONVERTING ENZYME (ACE),382.88446875,service,
FMLAB-9018,ANTI-DNA SINGLE STRANDED ABS.,1134.6142815,service,
FMLAB-9019,ANTI-LIVER SPEC.PROTEIN ABS.,606.23376975,service,
FMLAB-9020,ANTI-SKELETAL MUSCLE ABS.,596.0235172499999,service,
FMLAB-9021,"ANTIHYALURONIDASE ABS. (ANTI-STERPTOCOCCAL HYALURINIDASE""ASH"")",414.79148024999995,service,
FMLAB-9023,"BLOOD EXTRACTION ""HOME VISIT""",178.67941875,service,
FMLAB-9026,PTH-INTACT (PARATHORMONE),280.78194375000004,service,
FMLAB-9027,CALCITONIN,587.08951875,service,
FMLAB-9028,"CANDIDA ALBICANS ABS (IGA, IGG, IGM)",816.8202,service,
FMLAB-9029,"ANTI CARDIOLIPIN Abs (IgG, IgM).",530.93313,service,
FMLAB-9030,CARNITINE TOTAL,338.2145865,service,
FMLAB-9031,CAROTENE,561.5638875000001,service,
FMLAB-9034,CERULOPLASMIN (S),127.62815624999999,service,
FMLAB-9035,COMPLEMENT TOTAL (CH100 /CH50),657.2850322500001,service,
FMLAB-9037,CHOLINESTERASE (ERYTHROCYTES or PLASMA),216.96792075000002,service,
FMLAB-9039,CHROMOSOMAL ANALYSIS( KARYOTYPING),2147.9818972499997,service,
FMLAB-9041,CHYMOTRYPSIN,204.20505,service,
FMLAB-9042,CITRATE (URINE OR SERUM),1033.78812075,service,
FMLAB-9043,COMPLEMENT (C2),336.9383325,service,
FMLAB-9047,"CRYOGLOBULIN, QUALITATIVE (S)",102.102525,service,
FMLAB-9049,DEHYDROEPIANDROSTERONE SULPHATE  DHEA (S),446.698602,service,
FMLAB-9052,DIGITOXIN,255.25631249999998,service,
FMLAB-9054,DNA POLYMERASE,714.717675,service,
FMLAB-9055,"DOCTOR'S HOME VISIT ""B.E.""",389.265849,service,
FMLAB-9059,EXTRACTABLE NUCLEAR ANTIGEN  Abs (ENA),606.23376975,service,
FMLAB-9060,FACTOR VIII RELATED AG-VIII AG  (VON WILLEBERAND FACTOR),342.04345875,service,
FMLAB-9061,FILARIA ABS.,504.13124475,service,
FMLAB-9062,FOLIC ACID (S),611.3388959999999,service,
FMLAB-9065,T3 FREE,301.20244875,service,
FMLAB-9066,GASTRIN (S),347.148585,service,
FMLAB-9067,GLUCAGON (P),1148.65340625,service,
FMLAB-9068,GOLD,296.0973225,service,
FMLAB-9069,GONOCOCCAL ABS.,236.11206149999998,service,
FMLAB-9071,HAPTOGLOBIN,193.9947975,service,
FMLAB-9072,"ARYLSULPHATASE A (B, U)",1531.537875,service,
FMLAB-9075,HEXOSEAMINIDASE A,1033.78812075,service,
FMLAB-9076,HISTAMINE ,663.6664125000001,service,
FMLAB-9080,HYDROXY INDOLE ACETIC ACID (5-HIAA),338.2145865,service,
FMLAB-9083,C-PEPTIDE,446.698602,service,
FMLAB-9085,INSULIN ABS.,299.92619475000004,service,
FMLAB-9086,ISLET CELL ABS. (ICA),280.78194375000004,service,
FMLAB-9087,LIVER MEMBRANE ABS. (B),357.3588375,service,
FMLAB-9088,LIVER KIDNEY MICROSOMAL ABS. (LKM),382.88446875,service,
FMLAB-9090,--MALARIAL ABS.,459.4613625,service,
FMLAB-9092,METANEPHRINE & NORMETANEPHRINE(URINE),855.108702,service,
FMLAB-9093,MICROSOMAL ABS (THYROID MICROSOMAL ABS)(ANTI TPO),402.02871975,service,
FMLAB-9095,"MUMPS ABS. (IGG, IGM)",357.3588375,service,
FMLAB-9096,"MYOGLOBIN, QUANT. (S)",280.78194375000004,service,
FMLAB-9098,MYOGLOBIN QUANT. (U),408.4101,service,
FMLAB-9100,NICKEL,536.0382562499999,service,
FMLAB-9101,5-NUCLEOTIDASE,335.6620785,service,
FMLAB-9102,ORGANIC ACIDS (U),1722.9801644999998,service,
FMLAB-9103,OSTEOCALCIN,1021.0252499999999,service,
FMLAB-9104,OVARIAN ABS.,433.93573124999995,service,
FMLAB-9105,OXALATE (U),433.93573124999995,service,
FMLAB-9106,PHENYLALANINE,268.01918325,service,
FMLAB-9107,PICK-UP SERVICES,102.102525,service,
FMLAB-9108,NEONATAL SCREENING FOR NEWBORN,702.678375,service,
FMLAB-9111,PORPHYRINS (COPRO & URO) EACH (BOTH LINKED),1563.4448865,service,
FMLAB-9113,PORPHOBILINOGEN (U),689.1920437499999,service,
FMLAB-9114,PROCOLLAGEN III-PEPTIDE (P-III-P),606.23376975,service,
FMLAB-9121,SEX HORMONE BINDING GLOBULIN (SHBG),453.07998225,service,
FMLAB-9122,"SILVER (S, U)",714.717675,service,
FMLAB-9125,SPERM ABS.  (S),918.922725,service,
FMLAB-9127,"CD3, CD4, CD8 (T4/T8 LYMPHOCYTES Ratio) ",918.922725,service,
FMLAB-9128,DENTAL CHECKUP,510.51262499999996,service,
FMLAB-9130,TESTOSTERONE (FREE),538.5908745,service,
FMLAB-9131,THYROGLOBULIN ABS.,153.1537875,service,
FMLAB-9133,TRANSFERRIN (T),210.58643025000003,service,
FMLAB-9136,VITAMIN B6 (PYRIDOXAL PHOSPHATE),495.19724625,service,
FMLAB-9139,VITAMIN D (25-HYDROXY-CHOLECALCIFEROL),957.211227,service,
FMLAB-9140,VITAMIN C (ASCORBIC ACID),612.61515,service,
FMLAB-9141,VITAMIN E (Tocopherol),510.51262499999996,service,
FMLAB-9143,WATER CHEMICAL ANALYSIS,606.23376975,service,
FMLAB-9145,ZINC ( URINE),296.0973225,service,
FMLAB-9146,PYRUVATE (CSF),382.88446875,service,
FMLAB-9147,ACETONE (Blood),510.51262499999996,service,
FMLAB-9148,"GLIADIN DP ABS (IGA, IGG) SPECIFIC",561.5638875000001,service,
FMLAB-9150,TRYPANOSOMEA BRUCEI ABS.,433.93573124999995,service,
FMLAB-9153,RETINOL BINDING PROTEIN,140.391027,service,
FMLAB-9155,MUCOPOLYSACHRORIDE QUANTITATIVE (U).,1033.78812075,service,
FMLAB-9157,ERYTHROPOIETIN,765.7689375,service,
FMLAB-9158,FASCIOLA HEPATICA,459.4613625,service,
FMLAB-9160,ANTI CENTROMERE ABS.,433.93573124999995,service,
FMLAB-9166,CIRCULATING IMMUNE COMPLEXES,925.3041052499999,service,
FMLAB-9168,HOMOVANILLIC ACID (HVA),280.78194375000004,service,
FMLAB-9169,APOLIPOPROTEIN A,280.78194375000004,service,
FMLAB-9170,APLIPOPROTEIN    B,280.78194375000004,service,
FMLAB-9172,BILIRUBIN (AMNIOTIC FLUID),178.67941875,service,
FMLAB-9176,CRYTOCOCCAL ABS.,268.01918325,service,
FMLAB-9179,"LACTIC  ACID (LACTATE) (P,CSF)",402.02871975,service,
FMLAB-9181,PREGNANETRIOL,433.93573124999995,service,
FMLAB-9184,HELICOBACTER PYLORI ABS.(IgG),433.93573124999995,service,
FMLAB-9185,ANCA,656.00877825,service,
FMLAB-9188,HAEMOSIDERIN IN URINE ,344.59607700000004,service,
FMLAB-9189,VORICONAZOLE,612.61515,service,
FMLAB-9190,VITAMIN A  (RETINOL),229.73068125,service,
FMLAB-9191,AMIKACIN (AMIKIN),414.79148024999995,service,
FMLAB-9192,HCV-PCR IN LIVER BIOPSY NEEDLE ASPIRATE,2527.03749375,service,
FMLAB-9193,"MEASLES ANTIBODY (IGG, IGM)",510.51262499999996,service,
FMLAB-9197,CARBOXY HAEMOGLOBIN,331.83320625000005,service,
FMLAB-9198,CHROMOSOMAL ANALYSIS (ON PRODUCTS OF CONCEPTION),2278.1625615,service,
FMLAB-9199,TOXOCARA ABS,1301.80719375,service,
FMLAB-9201,BRUCELLA ABS (Complement.Fixation.),414.79148024999995,service,
FMLAB-9202,LEPTOSPIRA ABS.,701.9549145000001,service,
FMLAB-9203,11 DEOXY-CORTISOL (COMPOUND S),408.4101,service,
FMLAB-9204,17 OH CORTECOSTEROID (17-KETOGENIC STEROID),370.12170825000004,service,
FMLAB-9205,PK (PYRUVATE  KINASE),574.3267582499999,service,
FMLAB-9208,PLASMINOGEN,331.83320625000005,service,
FMLAB-9211,TROPONIN,491.3683740000001,service,
FMLAB-9214,ANTI-DEPRESSANTS SCREEN,491.3683740000001,service,
FMLAB-9215,SEROTONIN (5 HYDROXY TRYPTAMINE),287.163324,service,
FMLAB-9216,FOETAL HEMOGLOBIN,414.79148024999995,service,
FMLAB-9217,THYROGLOBULIN,459.4613625,service,
FMLAB-9218,GENTAMICIN  LEVEL,408.4101,service,
FMLAB-9225,GALACTOSAEMIA SCREEN (PAPER SPOT),137.83840875,service,
FMLAB-9228,AMYLASE ISOENZYMES,370.12170825000004,service,
FMLAB-9236,MITOCHONDRIAL ABS SUBTYPE2,2807.8194375,service,
FMLAB-9237,HISTOPLASMOSIS ABS.,593.470899,service,
FMLAB-9238,Q-FEVER ABS.(COXIELLA BURNETTI ABS),491.3683740000001,service,
FMLAB-9239,HGV QUALITATIVE (PCR),1531.537875,service,
FMLAB-9240,CV QUAN & GEN,3907.9741995000004,service,
FMLAB-9241,CORTISOL FREE (U),446.698602,service,
FMLAB-9242,"BORRELIA ABS (IGG, IGM)",765.7689375,service,
FMLAB-9243,CYTOTOXIC ABS. (HLA ABS),893.3970937500001,service,
FMLAB-9244,LUPUS ANTICOAGULANT ABS.,784.9131885,service,
FMLAB-9246,HLA-B5,3241.75516875,service,
FMLAB-9251,AMIODARONE AND DESETHYLAMIODARONE,918.922725,service,
FMLAB-9252,SOLUBLE LIVER ANTIGEN ABS,370.12170825000004,service,
FMLAB-9255,ENTEROVIRUSES (COXSACKIE) TOTAL ABS.,293.5448145,service,
FMLAB-9258,OLIGOSACCHARIDES,510.51262499999996,service,
FMLAB-9261,SSA ABS (ANTI RO) /SSB ABS (ANTI-LA),676.4292832499999,service,
FMLAB-9262,POLIO VIRUS ABS.,753.006177,service,
FMLAB-9264,HEPATITIS C GENTYPING,2737.623924,service,
FMLAB-9267,AMITRIPTYLINE,446.698602,service,
FMLAB-9269,"TACROLIMUS  (FK506, PROGRAF)",538.5908745,service,
FMLAB-9270,ALKALINE PHOSPHATASE ISO ENZYMES,899.778474,service,
FMLAB-9271,WEIL FELIX TEST (RICKETTSIA ABS),210.58643025000003,service,
FMLAB-9272,LEGIONELLA ABS.,1021.0252499999999,service,
FMLAB-9273,CRYOPRECIPITATE  (POOLED),3154.9680224999997,service,
FMLAB-9275,VITAMIN B1 (THIAMINE),338.2145865,service,
FMLAB-9276,GLUTAMATE DECARBOXYLASE ABS. (GAD ABS.),650.903652,service,
FMLAB-9277,"ADENO VIRUS ABS. (CSF, S)",474.77674125000004,service,
FMLAB-9278,TRICHINOSIS AB. IGG & IGM,561.5638875000001,service,
FMLAB-9284,PARVO VIRUS B19 ABS. IGG AND IGM,759.38755725,service,
FMLAB-9285,PARVO VIRUS B19 ABS. IMMUNOBLOT IGG & IGM,842.3458312500001,service,
FMLAB-9286,TETANUS ABS.,338.2145865,service,
FMLAB-9288,HIV BY PCR,2442.80296575,service,
FMLAB-9290,PYRIDINOLINE STRUCTURE,765.7689375,service,
FMLAB-9291,DOPAMINE-BETA-HYDROXYLASE,338.2145865,service,
FMLAB-9292,IRON BIOPSY LIVER TISSUE,816.8202,service,
FMLAB-9296,FOLIC ACID IN ERYTHOCYTES (FOLATE),682.8106634999999,service,
FMLAB-9301,MELANOCYTE CULTURE (SMALL),7019.54859375,service,
FMLAB-9302,MELANOCYTE CULTURE (MEDIUM),10529.32294575,service,
FMLAB-9303,MELANOCYTE CULTURE (LARGE),1276.2815624999998,service,
FMLAB-9304,MELANOCYTE CULTURE (EXTRA LARGE),8295.83015625,service,
FMLAB-9306,VERY LONG CHAIN FATTY ACID,2169.67865625,service,
FMLAB-9307,VARICELLA ZOSTER(IGG & IGM),701.9549145000001,service,
FMLAB-9309,VANCOMYCIN LEVEL,548.801127,service,
FMLAB-9310,PNEUMOCOCCAL VACC ANITGEN IGG SPEC. ABS.,848.7272115000001,service,
FMLAB-9311,DIPTHERIA ABS.,408.4101,service,
FMLAB-9312,COBALT ,449.25111000000004,service,
FMLAB-9313,CHROMIUM (S & U),449.25111000000004,service,
FMLAB-9314,MANGANESE,446.698602,service,
FMLAB-9316,LAMOTRIGIN (LAMICTAL),395.64733950000004,service,
FMLAB-9321,ALPHA-GLUCOSIDASE,216.96792075000002,service,
FMLAB-9323,HDV-RNA QUALITATIVE (BY PCR),1684.6916625000001,service,
FMLAB-9326,BCR-ABL FUSION GENE (BY FISH).,1684.6916625000001,service,
FMLAB-9328,PAROXYSMAL NOCTURAL HEMOGLOBINURIA( PNH SCREENING),1403.90971875,service,
FMLAB-9334,ACTIN ABS,336.9383325,service,
FMLAB-9335,21- DESOXYCORTISOL,714.717675,service,
FMLAB-9336,ACETYCHOLINESTERASE (Amniotic Fluid),523.27549575,service,
FMLAB-9338,SALICYLATES (ACETYSALICYLIC ACID),376.5030885,service,
FMLAB-9339,ADENO VIRUS ANTIGEN DTECTION,1429.43535,service,
FMLAB-9340,ADH  (Vasopressin) ,950.8297365000001,service,
FMLAB-9341,ADRENAL  CORTEX ABS,478.6056135,service,
FMLAB-9342,ALDOSTERONE 18-GLUCOCORTICOID,459.4613625,service,
FMLAB-9344,ALPHA AMYLASE (S.U),229.73068125,service,
FMLAB-9346,ALPHA 1 ANTI -TRYPSIN (S.U.),153.1537875,service,
FMLAB-9347,ALPHA 1 GLYCOPROTEIN,127.62815624999999,service,
FMLAB-9348,ALPHA 2 GLYCOPROTEIN,127.62815624999999,service,
FMLAB-9349,ALPHA 2 MACROGLOBULIN,127.62815624999999,service,
FMLAB-9350,HBDH (HYDROXYBUTYRIC DEHYDROGENASE),255.25631249999998,service,
FMLAB-9351,ALPHA-MANNOSIDASE,216.96792075000002,service,
FMLAB-9353,(DIALYSATE OR WATER) ALUMINUM,382.88446875,service,
FMLAB-9354,ALVEOLAR BASAL MEMBRANE ABS,306.307575,service,
FMLAB-9358,AMPHOTERICIN SERUM LEVEL,663.6664125000001,service,
FMLAB-9359,AMYLOID A,663.6664125000001,service,
FMLAB-9360,ANCYLOSTOMA  ABS,255.25631249999998,service,
FMLAB-9361,ANDROSTENDIONE,491.3683740000001,service,
FMLAB-9362,ANDROSTERONE,280.78194375000004,service,
FMLAB-9363,"ANTI DNASE (ANTI-STREPTOCOCAL-DNASE B, ANTI STREPTODORNASE B)",255.25631249999998,service,
FMLAB-9364,ANTI-HU,357.3588375,service,
FMLAB-9365,ANTI - JO-1,421.17297075,service,
FMLAB-9367,ANTI R1,178.67941875,service,
FMLAB-9368,ANTI YO (PURKINJE CELLS),178.67941875,service,
FMLAB-9369,DELTA 4 ANDROSTENEDIONE,510.51262499999996,service,
FMLAB-9370,ANTI PLATELETS ABS ,1021.0252499999999,service,
FMLAB-9371,ANTI PM1 ABS,338.2145865,service,
FMLAB-9372,ANTI STAPHYLOLYSIN,102.102525,service,
FMLAB-9373,ANTI STERPTOCOCCAL HYALURONIDASE,102.102525,service,
FMLAB-9374,ANTI STREPTOKINASE,158.25891375,service,
FMLAB-9375,"ARSENIC (B, HAIR, NAILS, U)",446.698602,service,
FMLAB-9376,"ASCARIS ABS. IGG, IGM",593.470899,service,
FMLAB-9377,ASPERGILLUS IgG & IgM (EIA),382.88446875,service,
FMLAB-9379,ASULPHIDINE,338.2145865,service,
FMLAB-9380,ATENOLOL (TENORMIN),389.265849,service,
FMLAB-9381,AVIAN PRECIPITANT ABS (15 TESTS),2680.1912812499995,service,
FMLAB-9382,HEMOCHROMATOSIS (Gene Mutation),2552.5631249999997,service,
FMLAB-9384,BARIUM,867.8714624999999,service,
FMLAB-9386,BETA-HYDROXY-BUTYRATE,336.9383325,service,
FMLAB-9387,BETA MANNOSIDASE,336.9383325,service,
FMLAB-9388,BILE ACIDS TOTAL,255.25631249999998,service,
FMLAB-9389,BILE DUCT ABS (CANAL),255.25631249999998,service,
FMLAB-9390,BILE DUCT ABS (EPITHELIAL),255.25631249999998,service,
FMLAB-9391,BIOTIN,542.4196364999999,service,
FMLAB-9392,BISMUTH (U),867.8714624999999,service,
FMLAB-9394,"BORDETELLA PERTUSSIS ABS(WHOOPING COUGH) IGA, IGG",427.554351,service,
FMLAB-9396,Varicella Zoster  DNA (PCR),1684.6916625000001,service,
FMLAB-9397,BROMAZEPAM,296.0973225,service,
FMLAB-9399,"BROMIDE, QUANT.",336.9383325,service,
FMLAB-9403,CA 50,459.4613625,service,
FMLAB-9404,CA 549,433.93573124999995,service,
FMLAB-9407,"CADMIUM (B, U)",446.698602,service,
FMLAB-9408,CAFFEINE,427.554351,service,
FMLAB-9409,CANDIDA (HIT),2680.1912812499995,service,
FMLAB-9411,CARBIMAZOL,918.922725,service,
FMLAB-9412,CARDIAC MUSCLE ABS,382.88446875,service,
FMLAB-9413,CATHERPSIN D,561.5638875000001,service,
FMLAB-9414,CAT SCRATCH FEVER,918.922725,service,
FMLAB-9415,CDT (CARBOHYDRATE DEFICIENT TRANSFERRIN),842.3458312500001,service,
FMLAB-9416,CENTROMERE ABS,255.25631249999998,service,
FMLAB-9418,CHAGAS ABS (TRYPANOSOMIASIS),287.163324,service,
FMLAB-9420,"CHLORAMPHENICOL (CSF, S)",296.0973225,service,
FMLAB-9421,CHLORDIAZEPOXIDE,331.83320625000005,service,
FMLAB-9422,CHLORIDE (CSF),127.62815624999999,service,
FMLAB-9423,CHLORAL HYDRATE (AS TRICHLO-ETHANOL),255.25631249999998,service,
FMLAB-9424,CHLOROQUINE,765.7689375,service,
FMLAB-9425,CHLORPROMAZINE,449.25111000000004,service,
FMLAB-9426,CHROMIUM (B),497.7498645,service,
FMLAB-9428,CLOBAZAM /DESMETHYLCLOBAZAM,829.58307075,service,
FMLAB-9429,CLOMETHIAZOLE,427.554351,service,
FMLAB-9430,CLOMIPRAMINE / DESMETHYCLOMIPRAMINE,618.99653025,service,
FMLAB-9431,CLONIDINE (CATAPRESAN),293.5448145,service,
FMLAB-9433,CLOSTRIDIUM DIFFICILE TOXIN,312.68895525000005,service,
FMLAB-9434,CLOZAPINE,408.4101,service,
FMLAB-9435,COCAINE - METABOLITE,957.211227,service,
