Code,Name,Gross Price
FMLAB-9149,ANTI RETICULIN ABS (IgG&IgA),486.2
FMLAB-9150,TRYPANOSOMA Abs,486.2
FMLAB-9151,NSE (NEURO.SPEC.ENDOLASE) (S CSF),1023
FMLAB-9153,RETINOL BINDING PROTEIN,157.3
FMLAB-9155,MUCOPOLYSACCHARIDES (QUANT) IN URINE,1158.3
FMLAB-9157,ERYTHROPOIETIN,1573
FMLAB-9158,FASCIOLA HEPATICA ABS,943.8
FMLAB-9159,ANTI PHOSPHOLIPIDS,3146
FMLAB-9160,ANTI CENTROMERE ABS,486.2
FMLAB-9162,SALICYLATES (US),343.2
FMLAB-9164,ACETONE TOTAL,479.6
FMLAB-9165,IgG SUB CLASSES (1-4),1258.4
FMLAB-9166,CIRCULATING IMMUNE COMPLEXES,1037.3
FMLAB-9168,HOMOVALINILIC ACID[H.V.A.] (U),409.2
FMLAB-9169,APOLIPOPROTEIN A1,314.6
FMLAB-9170,APOLIPOPROTEIN B,314.6
FMLAB-9172,BILIRUBIN (AMNIOTIC FLUID),200.2
FMLAB-9173,DENGUE FEVER VIRAL CULTURE,486.2
FMLAB-9174,DENGUE FEVER IgG IgM,715
FMLAB-9176,CRYPTOCOCCAL ABS,300.3
FMLAB-9178,CYTOMEGALO VIRUS CULTURE (F S U ENDOCERVICAL SWAB),1287
FMLAB-9179,LACTATE (LACTIC ACID) (P CSF),586.3
FMLAB-9180,SCL 70 abs (SCLERODERMA 70 ABS),643.5
FMLAB-9181,PREGNANTRIOL,486.2
FMLAB-9182,IMMUNOPHENOTYPING,4290
FMLAB-9183,BETA 2 MICROGLOBULIN (US),743.6
FMLAB-9184,HELICOBACTER PYLORI ABS (IgA IgG),632.5
FMLAB-9185,ANCA-C & ANCA-P,1072.5
FMLAB-9186,BASAL MEMBRANE ABS (GLUMERULAR & TUBULAR),743.6
FMLAB-9187,METHAEMOGLOBIN,343.2
FMLAB-9188,HAEMOSIDERIN (U),386.1
FMLAB-9189,HAM S TEST (BLOOD),686.4
FMLAB-9190,VITAMIN A (RETINOL),700.7
FMLAB-9191,AMIKACIN (AMIKIN),465.3
FMLAB-9192,HCV-PCR IN LIVER BIOPSYNEEDLE ASPIRATE,2831.4
FMLAB-9193,MEASLES ANTIBODY (IgG & IgM),572
FMLAB-9197,CARBOXY HAEMOGLOBIN,371.8
FMLAB-9198,CHROMOSOMAL ANALYSIS (ON PRODUCTS OF CONCEPTION),7150
FMLAB-9199,TOXOCARA IgG IgM,551.1
FMLAB-9201,BRUCELLA ABS (C.F.),465.3
FMLAB-9202,LEPTOSPIRA ABS.,786.5
FMLAB-9203,11 - DEOXY-CORTISOL (COMPOUNDS),457.6
FMLAB-9204,17 - HYDROXY CORTICOSTEROIDS,414.7
FMLAB-9205,PK (PYRUVATE - KINASE),643.5
FMLAB-9207,HCV-RNA (QUANTITATIVE BY PCR),3454
FMLAB-9208,PLASMINOGEN,371.8
FMLAB-9211,TROPONIN - I,551.1
FMLAB-9212,HEMOGLOBIN ELECTROPH CONFIRMATION (ACID GEL A2QUA,572
FMLAB-9214,ANTI DEPRESSANTS SCREEN,551.1
FMLAB-9215,SEROTONIN (5 HYDROXY TRYPTAMINE),322.3
FMLAB-9216,FOETAL HEMOGLOBIN,465.3
FMLAB-9217,THYROGLOBULIN,757.9
FMLAB-9218,GENTAMICIN LEVEL (S),457.6
FMLAB-9225,GALACTOSAEMIA SCREEN (PAPER SPOT),154
FMLAB-9226,HBV DNA BY PCR(LIVER ASPIRATE),2717
FMLAB-9228,AMYLASE ISOENZYME,414.7
FMLAB-9229,ASPERGILLUS ABS.IgG SPECIFIC,951.5
FMLAB-9231,TRICHINOSIS IgG SPECIFIC ABS,371.8
FMLAB-9232,ZARONTIN (OTHOSUXIMIDE),293.7
FMLAB-9233,ENDOMYSIUM IgA,643.5
FMLAB-9234,HBV-DNA QUANTITATIVE BY PCR,3988.6
FMLAB-9235,MITOCHONDRIAL SUBTYPE,3146
FMLAB-9236,MITOCHONDRIAL SUBTYPE 2 ABS,3146
FMLAB-9237,HISTOPLASMOSIS ABS,665.5
FMLAB-9238,Q-FEVER ABS (COXIELLA BURNETTI ABS),1144
FMLAB-9239,HGV PCR (QUAL.),1716
FMLAB-9240,HCV QUANTITATIVE W/ GENOTYPING,4379.1
FMLAB-9241,CORTISOL FREE (U),500.5
FMLAB-9242,BORRELIA ABS (IgG IgM),858
FMLAB-9243,CYTOTOXIC ABS (HLA ABS),1001
FMLAB-9244,LUPUS ANTICOAGULANT ABS.,1472.9
FMLAB-9246,HLA-B5,3632.2
FMLAB-9250,TB (MICOBACTERIUM TUBERCULOSIS) BY PCR,1887.6
FMLAB-9251,AMIODARONE AND DESETHYLAMIODARONE,1029.6
FMLAB-9252,SOLUBLE LIVER ANTIGEN ABS,414.7
FMLAB-9255,ENTEROVIRUSES (COXSACKIE) TOTAL ABS,328.9
FMLAB-9258,OLIGOSACCHARIDES,572
FMLAB-9261,SSA ABS (ANTI RO/SSB ABs (ANTI LA),1258.4
FMLAB-9262,POLIO VIRUS ABS.,843.7
FMLAB-9264,HEPATITIS C GENOTYPING,3067.9
FMLAB-9267,AMITRIPTYLINE,500.5
FMLAB-9269,TACROLIMUS (FK506),1487.2
FMLAB-9270,ALKALINE PROSPHATASE ISO ENZYMES,1311.2
FMLAB-9271,WEIL FELIX TEST (RICKETTSIA ABS),236.5
FMLAB-9272,LEGIONELLA ABS.,2087.8
FMLAB-9273,CRYOPRECIPITE (POOLED),3535.4
FMLAB-9275,VITAMIN B1 (THIAMINE),700.7
FMLAB-9276,GLUTAMATE DECARBOXYLASE ABS(GAD ABS),729.3
FMLAB-9277,ADENO VIRUS ABS (CSF S),532.4
FMLAB-9278,TRICHINOSIS Ab IgG IgM,629.2
FMLAB-9284,PARVO VIRUS B19ABS IgG AND IgM,1415.7
FMLAB-9285,PARVO VIRUS B19ABS IMMUNOBLOT IgG IgM,943.8
FMLAB-9286,TETANUS ABS.,379.5
FMLAB-9288,HIV-1 QUANTITATIVE,3557.4
FMLAB-9290,PYRIDINOLINE STRUCTURE,858
FMLAB-9291,DOPAMINE-BETA-HYDROXYLASE,379.5
FMLAB-9292,IRON BIOPSY LIVER TISSUE,915.2
FMLAB-9296,FOLIC ACID IN ERYTHROCYTES (FOLATES),995.5
FMLAB-9297,ADENOSINE DEAMINASE/ENZYME ACTIVITY,1716
FMLAB-9300,HOMOCYSTEINE (P) & (U),843.7
FMLAB-9301,MELANOCYTE CULTURE (SMALL),7865
FMLAB-9302,MELANOCYTE CULTURE (MEDIUM),11797.5
FMLAB-9303,MELANOCYTE CULTURE (LARGE),1430
FMLAB-9304,MELANOCYTE CULTURE (EXTRA LARGE),9295
FMLAB-9306,VERY LONG CHAIN FATTY ACIDS,2431
FMLAB-9307,VARICELLA ZOSTER(IgA IgG & IgM),1315.6
FMLAB-9308,ERYTHROPOIETIN ABS,1573
FMLAB-9309,VANCOMYCIN LEVEL,614.9
FMLAB-9310,PNEUMOCOCCAL VACC ANTIGEN IgG SEC ABS,951.5
FMLAB-9311,DIPTHERIA ABS,457.6
FMLAB-9312,COBALT (S)&(U),503.8
FMLAB-9313,CHROMIUM (S)&(U),503.8
FMLAB-9314,MANGANESE (S) (U) OR (B),500.5
FMLAB-9316,LAMOTRIGIN (LAMICTAL),443.3
FMLAB-9317,VIGARATRIN,629.2
FMLAB-9318,FACTOR V MUTATION GENE (LEIDEN MUTATION),2355.1
FMLAB-9319,CHROMOSOME ANALYSIS IN B.M.,7150
FMLAB-9321,ALPHA-GLUCOSIDASE,243.1
FMLAB-9323,HDV-RNA (QUALITATIVE BY PCR),1887.6
FMLAB-9325,LIPIDS TOTAL FAECES,308
FMLAB-9326,BCR-ABL P210 (CML),2255
FMLAB-9328,PAROXYSMAL NOCTURAL HEMOGLOBINURIA (PNH),1573
FMLAB-9329,SYNOVIAL FLUID CRYSTAL,143
FMLAB-9331,HEPATITIS E VIRUS AB (HEV AB),1472.9
FMLAB-9334,ACTIN ABS,377.3
FMLAB-9335,21 - DESOXYCORTISOL,800.8
FMLAB-9336,ACETYCHOLINESTERASE ASSAY (AMNIOTIC FLUID),586.3
FMLAB-9338,ACETYSALICYLIC ACID,422.4
FMLAB-9339,ADENO VIRUS ANTIGEN DETECTION,1601.6
FMLAB-9340,ADH & OSMOLALITY,1687.4
FMLAB-9341,ADRENAL CORTEX ABS,697.4
FMLAB-9342,ALDOSTERONE 18-GLUCOCORTICOID,514.8
FMLAB-9343,ALKALINE PHOSPHATASE PLACENTA L,536.8
FMLAB-9344,ALPHA AMYLASE (S.U),257.4
FMLAB-9345,ALPHA AMYLASE (TOTAL),257.4
FMLAB-9346,ALPHA-1-ANTITRYPSIN (S),513.7
FMLAB-9347,ALPHA-1-GLYCOPROTEIN,143
FMLAB-9348,ALPHA-2-GLYCOPROTEIN,143
FMLAB-9349,ALPHA-2-MACROGLOBULIN,143
FMLAB-9350,ALPHA HBDH (HYDROXYBUTYRIC DEHYDROGENASE),371.8
FMLAB-9351,ALPHA - MANNOSIDASE,243.1
FMLAB-9353,ALUMINUM (DIALYSATE FOR WATER),429
FMLAB-9354,ALVEOLAR BASAL MEMBRANE ABS,343.2
FMLAB-9357,AMPHETAMINES SCREEN (URINE),217.8
FMLAB-9358,AMPHOTERICIN B SERUM LEVEL,743.6
FMLAB-9359,AMYLOID A,743.6
FMLAB-9360,ANCYLOSTOMA ABS,286
FMLAB-9361,ANDROSTENDIONE,551.1
FMLAB-9362,ANDROSTERONE,314.6
FMLAB-9363,ANTI DNASE,200.2
FMLAB-9364,ANTI HU,400.4
FMLAB-9365,ANTI - JO-1,786.5
FMLAB-9367,ANTI R1,200.2
FMLAB-9368,ANTI YO (PURKINJE CELLS),200.2
FMLAB-9369,DELTA 4 ANDROSTENDIONE,572
FMLAB-9370,ANTI PLATELETS ABS (BOUND & FREE),2230.8
FMLAB-9371,ANTI PMI ABS,700.7
FMLAB-9372,ANTI STAPHYLOLYSIN ABS,114.4
FMLAB-9373,ANTI STREPTOCOCCAL HYALURONIDASE,114.4
FMLAB-9374,ANTI STREPTOKINASE,177.1
FMLAB-9375,ARSENIC (BHAIRNAILSU),500.5
FMLAB-9376,ASCARIS ABS IgG IgM,665.5
FMLAB-9377,ASPERGILLUS FUMIGATUS METABOLIC ABS,429
FMLAB-9378,ASPERGILLUS FUMIGATUS SOMATIC ABS,429
FMLAB-9379,ASULFIDINE,379.5
FMLAB-9380,ATENOLOL (TENORMIN),436.7
FMLAB-9381,AVIAN PRECIPITANT ABS (15 TEST S),3003
FMLAB-9382,HEMOCHROMATOSIS (GENE MUTATION),2860
FMLAB-9383,BARBITURATES QUANT(S),1072.5
FMLAB-9384,BARIUM,972.4
FMLAB-9386,BETA HYDROXY - BUTYRATE,377.3
FMLAB-9387,BETA MANNOSIDASE,377.3
FMLAB-9388,BILE ACIDS TOTAL,286
FMLAB-9389,BILE DUCT ABS (CANAL),286
FMLAB-9390,BILE DUCT ABS (EPITHELIAL),286
FMLAB-9391,BIOTINIDASE QUANT,608.3
FMLAB-9392,BISMUTH (U),972.4
FMLAB-9394,BORDETELLA PERTUSSIS (WHOOPCOUGH)IgAIgG&IgM,479.6
FMLAB-9396,BORELLIA DNA (PCR),1887.6
FMLAB-9397,BROMAZEPAM,332.2
FMLAB-9399,BROMIDE QUANT.,377.3
FMLAB-9400,C1Q COMPLEMENT COMPONENT,700.7
FMLAB-9401,C2 COMPLEMENT COMPONENT,503.8
FMLAB-9403,CA 50,514.8
FMLAB-9404,CA 549,486.2
FMLAB-9407,CADMIUM (S.U),500.5
FMLAB-9408,CAFFEINE,479.6
FMLAB-9409,CANDIDA (HIT),3003
FMLAB-9410,CARBAMAZEPINE EPOXIDE,350.9
FMLAB-9411,CARBIMAZOL,1029.6
FMLAB-9412,CARDIAC MUSCLE ABS,429
FMLAB-9413,CATHERPSIN D,629.2
FMLAB-9414,CAT SCRATCH FEVER,1029.6
FMLAB-9415,CDT(CARBOHYDRATE DEFICIENT TRANSFERRIN),943.8
FMLAB-9416,CENTROMERE ABS,529.1
FMLAB-9418,CHAGAS ABS (TRYPANOSOMIASIS),322.3
FMLAB-9419,CHLAMYDIA TRACHOMATIS PCR,743.6
FMLAB-9420,CHLORAMPHENICOL ( S) (CSF),332.2
FMLAB-9421,CHLORDIAZEPOXIDE,371.8
FMLAB-9422,CHLORIDE (CSF S & U),143
FMLAB-9423,CHLORAL HYDRATE (ASTRICHLO-ETHANOL),286
FMLAB-9424,CHLOROQUINE,858
FMLAB-9425,CHLORPROMAZINE,503.8
FMLAB-9426,CHROMIUM (BLOOD),557.7
FMLAB-9428,CLOBAZAM /DESMETHYLCLOBAZAM,929.5
FMLAB-9429,CLOMETHIAZOLE,479.6
FMLAB-9430,CLOMIPRAMINE AND DESMETHYCLOMIPRAMINE,694.1
FMLAB-9431,CLONIDINE (CATAPRESAN),328.9
FMLAB-9433,CLOSTRIDIUM DIFFICILE TOXIN,572
FMLAB-9434,CLOZAPINE,457.6
FMLAB-9435,COCAINE - METABOLITE,1072.5
FMLAB-9437,RETICULIN ABS IgA & IgG (COLLAGEN RETICULIN ABS ),379.5
FMLAB-9438,COLLOID AG. 2 - ABS,379.5
FMLAB-9439,COLON EPITHELIUM ABS,379.5
FMLAB-9441,COPPER IN LIVER TISSUE,1001
FMLAB-9443,CORTICOSTERONE,943.8
FMLAB-9445,COXSACKI B1-B6 & A9,2574
FMLAB-9448,CRYPTOCOCCUS ANTIGEN,379.5
FMLAB-9449,CYCLIC AMP (CAMP) (P.U.),314.6
FMLAB-9450,CYCLINE ABS (PCNA),286
FMLAB-9451,CYSTEICERCOSIS ABS (TAENIA ABS ),371.8
FMLAB-9452,CYSTIC FIBROSIS,4089.8
FMLAB-9453,CYSTINE PHOTOMETRIC (U),457.6
FMLAB-9455,CYTOMEGALO VIRUS (PCR),1716
FMLAB-9456,DALA/DELTA AMINOLAEVULINIC ACID,228.8
FMLAB-9457,DESOXYCORTICOSTERONE (DOC),1144
FMLAB-9458,DEXAMETHASONE,286
FMLAB-9461,DIBENZAPINE,500.5
FMLAB-9462,DIBUCAINE INH. OF PSEUDO-CHOLE,236.5
FMLAB-9463,DICLOFENAC,457.6
FMLAB-9468,DIHYDROTESTOSTERONE,1244.1
FMLAB-9469,DISOPHYRAMIDE,536.8
FMLAB-9471,DOXEPINE/DESMETHYLDOXEPINE,457.6
FMLAB-9472,DOXYLAMINE,1115.4
FMLAB-9474,ECHINOCOCCUS MULTILOCULARIS,572
FMLAB-9475,ECP (EOSINOPHIL CATIONIC PROTEIN),429
FMLAB-9476,ELASTIN ABS,379.5
FMLAB-9477,ENZYME BILIRUBIN UPDS TRANSFERASE,1573
FMLAB-9478,EPHEDRINE,379.5
FMLAB-9479,ESTROGEN (OESTROGEN) RECEPTORS,1137.4
FMLAB-9480,ESTRONE/OESTRONE (P.S.),382.8
FMLAB-9482,FACTOR II,536.8
FMLAB-9483,FACTOR VIII ACTIVITY(VON WILLEBRAND FACTOR),497.2
FMLAB-9484,FACTOR VIII RISTOCETIN COFACTOR (VON WILLEBERAND),497.2
FMLAB-9485,FACTOR VIII INHIBITOR (BETHESEDA ASSAY),382.8
FMLAB-9486,FACTOR VIII MULTIMERS,1380.5
FMLAB-9487,FATTY ACIDS NONSTERIFIED,1001
FMLAB-9488,FETAL ERYTHROCYTES,800.8
FMLAB-9489,FIBRILLARINE ABS,486.2
FMLAB-9490,FIBRONECTIN,379.5
FMLAB-9492,FISH TAEWORM IgG &IgM,514.8
FMLAB-9493,FLUORIDE (S.U),400.4
FMLAB-9494,FLUORIDE INHIB. PSEUDOCHOLINESTER,171.6
FMLAB-9495,FLUOXETINE / DESMETHYLFLUOXETIN(PROZAC),965.8
FMLAB-9496,FORMIC ACID,379.5
FMLAB-9497,FRAGILE X SYNDROME (FMRI GENE),3617.9
FMLAB-9498,FRANCISELLA TULARENSIS ABS (TULARAEMIA ABS),414.7
FMLAB-9499,FUNGUS SEROLOGY (ASPERGILLUS AND CANDIDA),1859
FMLAB-9500,FUROSEMIDE,400.4
FMLAB-9501,GALACTOKINASE,500.5
FMLAB-9502,GALACTOSE (B & U),457.6
FMLAB-9503,GALACTOSE 1 PHOSPHATE,379.5
FMLAB-9504,GALACTOSAEMIA SCREEN,157.3
FMLAB-9505,GALACTOSE 1 PHOSPHATE URIDYL TRANASEFERASE,1001
FMLAB-9507,GLUCOSE PHOSPHATE ISOMERASE,179.3
FMLAB-9509,GOBLET CELLS ABS,257.4
FMLAB-9510,GONOCOCCAL DNA (HYBRID TEST),297
FMLAB-9511,HAEMOGLOBIN FREE (S & U),422.4
FMLAB-9512,HAEMOGLOBIN CSF,85.8
FMLAB-9514,HAEMOLYSINE ANTI A/ANTI B,257.4
FMLAB-9515,HAEMOPEXIN,222.2
FMLAB-9516,HANTA VIRUS ABS,858
FMLAB-9518,HBF CELLS (KLEUHAUER BETKE),414.7
FMLAB-9519,HERPES SIMPLEX VIRUS 1 & 2 PCR,1716
FMLAB-9521,HERPES VIRUS TYPE 6 IgG&IgM ABS,686.4
FMLAB-9522,HERPES VIRUS TYPE 6 DNA BY PCR,1716
FMLAB-9523,HEV RNA BY PCR,1716
FMLAB-9524,HEXOKINASE,379.5
FMLAB-9525,HEXOSAMINIDASE B,386.1
FMLAB-9526,HIPPURIC ACID,586.3
FMLAB-9527,HISTONE ABS,743.6
FMLAB-9530,HLA TYPING (A.B.C ),5148
FMLAB-9531,HLA TYPING (DR) PCR,1995.4
FMLAB-9533,HOMOGENTISIC ACID,154
FMLAB-9535,HTLV 1/2,1258.4
FMLAB-9540,IgA SECRETOR ABS (SALIVA OR LACRIMAL FLUID),429
FMLAB-9541,IgA SUB-CLASSES 1 & 2,1258.4
FMLAB-9543,IGFBP-3 (INSULIN-LIKE-GROWTH F BP-3),1144
FMLAB-9545,IMIPRAMINE/DESIPRAMINE,915.2
FMLAB-9546,INDOXY SULFATE,379.5
FMLAB-9547,INFLUENZA A,103.4
FMLAB-9548,INFLUENZA B,103.4
FMLAB-9550,INSULIN RECEPTOR ABS IgG,572
FMLAB-9551,INTERFERONE (GAMMA)ABS,1029.6
FMLAB-9552,INTRINSIC FACTOR ABS,382.8
FMLAB-9553,IODINE (S.U.),379.5
FMLAB-9554,IRON (DESFERAL TEST) U,228.8
FMLAB-9555,ISLET CELL SURFACE ABS (ICSA),228.8
FMLAB-9556,ISOAGGLUTININGS A1A2 B,514.8
FMLAB-9557,ISOAMYLASE (ALPHA AMYLASE ISOENZYMES),250.8
FMLAB-9558,ISONIACID (INH),500.5
FMLAB-9559,JAPAN B ENCEPHALITIS ABS,536.8
FMLAB-9560,LACRIMAL GLAND ABS,379.5
FMLAB-9562,LAMBLIA ABS,171.6
FMLAB-9564,LAP (LEUCINE AMINO PEPTIDASE),114.4
FMLAB-9565,LDH ISOENZYME,815.1
FMLAB-9566,LEISHMANIA IHA & IgG IgM,1358.5
FMLAB-9568,LEGIONELLA PNEUMPHILA ANTIGEN,343.2
FMLAB-9569,LEGIONELLA PNEUMOPHILA PCR,1144
FMLAB-9570,LEUCOCYTE ABS,943.8
FMLAB-9572,LIPOPROTEIN A,314.6
FMLAB-9573,LIPOPROTEIN X,393.8
FMLAB-9574,LISTERIA ABS,393.8
FMLAB-9576,LORAZEPAM,536.8
FMLAB-9577,LYMPH. CHORIO. MENINGITIS IgG (CSF),222.2
FMLAB-9578,LYMPH CHORIO. MENINGITIS VIRUS (S) IgG/I gM,508.2
FMLAB-9579,LYSOZYME (S.U),143
FMLAB-9580,MACRO CREATINE KINASE,715
FMLAB-9583,MAPROTILINE & DESMETHYLMAPROTI LINE,915.2
FMLAB-9586,MENINGITIS SCREEN,429
FMLAB-9587,MEPHENYTOIN (MESANTOIN),286
FMLAB-9588,MERCURY (BREAST MILK BLOOD URINE & FAECES),929.5
FMLAB-9591,METHOTREXATE,503.8
FMLAB-9592,METHYL HIPPURIC ACID,500.5
FMLAB-9593,METHYL MALONIC ACID,500.5
FMLAB-9594,MEXITIL,457.6
FMLAB-9595,MIANSERINE,286
FMLAB-9596,MICROPOLYSPORA ABS,379.5
FMLAB-9597,MITOCHONDRIAL SUBTYPE MI-9,3396.8
FMLAB-9598,MOLYBDENUM (S.U),503.8
FMLAB-9599,MORPHINE CONFIRMATION,239.8
FMLAB-9600,MOUTH MUCOSA ABS,343.2
FMLAB-9603,MUMPS CULTURE,1144
FMLAB-9604,MUSCLE AND NERVE BIOPSY,5434
FMLAB-9605,MYCOPLASMA CULTURE (SEMEN) IF NEG.,143
FMLAB-9606,MYELIN BASIC PROTEIN ABS,686.4
FMLAB-9607,MYELOPEROXIDASE ABS (MPO),457.6
FMLAB-9608,MYOCARDIAL ABS,429
FMLAB-9609,N-ACETYL-GLUOCSAMINIDASE,286
FMLAB-9610,N-DESMETHYL - MESUXIMIDE,314.6
FMLAB-9611,NEOPTERIN,1129.7
FMLAB-9612,NETILMYCIN,457.6
FMLAB-9613,NICOTINAMIDE (NIACIN),286
FMLAB-9614,NICOTINE (S.U),1115.4
FMLAB-9615,NITRAZEPAM (MOGADAN),457.6
FMLAB-9616,NOCARDIA ABS (ACTINOMYCES DIRECT EXAMINATION),457.6
FMLAB-9617,NORTRIPTYLINE,379.5
FMLAB-9620,ALKALINE PHOSPHATASE-BONE (OSTASE),486.2
FMLAB-9621,OSTEOPOROSIS SCREEN,886.6
FMLAB-9624,OXAZEPAM,211.2
FMLAB-9625,P53 MN TUMOUR SUPRESSOR GENE,2288
FMLAB-9626,PAH/PARA-AMINO HIPPURIC ACID,193.6
FMLAB-9627,PALLADIUM (B.SALIVA S.U.),743.6
FMLAB-9628,PANCREASE ELASTASE (F.S.),514.8
FMLAB-9629,PANCREATIC DUCT EPITHELIAL ABS,379.5
FMLAB-9630,PAPILLOMA VIRUS (HPV) DNA),2145
FMLAB-9631,PARAINFLUENZA (TYPE 12&3),514.8
FMLAB-9632,PARATHYROID ABS,457.6
FMLAB-9633,PARATHYROID TISSUE ABS,414.7
FMLAB-9635,PAROTIS ABS,379.5
FMLAB-9637,PARVO VIRUS IMMUNOBLOT IgG,629.2
FMLAB-9638,PARVO VIRUS IMMUNOBLOT IgM,629.2
FMLAB-9639,PCP (PHENCYCLIDINE),314.6
FMLAB-9640,PENTACHLOROPHENOL,514.8
FMLAB-9641,PETHIDINE CONFIRMATION,457.6
FMLAB-9642,PHENACETIN QUALI.,171.6
FMLAB-9644,PHENOL,479.6
FMLAB-9645,PHENYLBUTAZONE,379.5
FMLAB-9647,PH1 (PHOSPHOHYXOSE ISOMERASE),179.3
FMLAB-9648,PHOSPHATE INORGANIC (S.U),128.7
FMLAB-9650,PHYTANIC ACID,1258.4
FMLAB-9653,PLATELET FACTOR IV,379.5
FMLAB-9657,POLYOMA DETECTION (PCR),1716
FMLAB-9658,PORPHYRINS IN ERYTHROCYTES (TOTAL),361.9
FMLAB-9659,PORPHYRINS IN FAECES,1544.4
FMLAB-9660,PORPHYRINS IN URINE,1215.5
FMLAB-9661,PREALBUMIN,228.8
FMLAB-9662,PREGNANDIOL,328.9
FMLAB-9665,PROCAINAMIDE/N-ACETYLPROCAINAMIDE,786.5
FMLAB-9678,PRO INSULIN,400.4
FMLAB-9680,PROPAFENONE,457.6
FMLAB-9681,PROPANALOL,286
FMLAB-9682,PROPYLPHENAZONE,379.5
FMLAB-9683,PROPYLVALERIC ACID,286
FMLAB-9685,ALPHA-1-ANTI-TRYPSIN PROTEIN (FAECES),429
FMLAB-9687,PROTEIN S (TOTAL FREE & ACTIVITY),1944.8
FMLAB-9688,PROTEIN S-100 (CSF & S),1001
FMLAB-9689,PROTEINASE 3 ABS,543.4
FMLAB-9690,PROTEINURIA STRUCTURE,915.2
FMLAB-9691,PROTHROMBIN FRAGMENTS F1 + 2,514.8
FMLAB-9693,PROTRIPTHYLINE (MAXIMED),429
FMLAB-9694,PTH RELATED PROTEIN,847
FMLAB-9698,QUINIDINE,457.6
FMLAB-9699,QUININE,314.6
FMLAB-9700,RABIES ABS,915.2
FMLAB-9703,REVERSE T3,379.5
FMLAB-9704,RHEUMATOID FACTOR IgAIgG & Ig M,1244.1
FMLAB-9705,RIBONUCLEASE,379.5
FMLAB-9706,RICKETTSIA ABS,379.5
FMLAB-9707,RIFAMPICIN,457.6
FMLAB-9708,RITALIN (METHLPHENIDATE0,536.8
FMLAB-9709,RNA ABS,629.2
FMLAB-9710,ROHYPNOL (FLUNITRAZEPAM),508.2
FMLAB-9711,RUBELLA ABS,286
FMLAB-9712,SALMONELLA ABS,486.2
FMLAB-9713,SANDLY FEVER VIRUS ABS IgG /IgM,1716
FMLAB-9714,SCC (SQUAMOUS CELL CARCINOMA),532.4
FMLAB-9715,SAMPLE COLLECTION AND PROCESSING,633.6
FMLAB-9716,SELENIUM (S.U),389.4
FMLAB-9717,SHIGELLA ABS,386.1
FMLAB-9718,SIALIC ACID,486.2
FMLAB-9719,SKELETAL MUSCLE ABS,279.4
FMLAB-9720,KITCHEN STAFF (STOOL ANALYSIS+STOOL C/S),143
FMLAB-9725,SPECIFIC GRAVITY,422.4
FMLAB-9729,STRATUM SPINOSUM (SPINY CELL) ABS,377.3
FMLAB-9730,STRIATED MUSCLE ABS,246.4
FMLAB-9731,SUBSTANCE S,800.8
FMLAB-9733,SULTIAM (OSPOLOT),279.4
FMLAB-9734,T3 ABS,377.3
FMLAB-9736,T4 ABS,217.8
FMLAB-9737,TAENIA ABS (CYSTECERCOSIS),843.7
FMLAB-9738,TB CULTURE (CSF) CONVENT&RAPID WITH PRELIMINARY,3303.3
FMLAB-9739,TB PCR AND CULTURE ONLY,2230.8
FMLAB-9741,TETRAHYDRO ALDOSTERONE,1215.5
FMLAB-9742,TETRAHYDROCORTISONE,414.7
FMLAB-9743,THIORIDAZINE,479.6
FMLAB-9745,THYMIDEKINASE,1144
FMLAB-9746,THYMUS ABS (IgA IgM & IgG),414.7
FMLAB-9749,THYROID COLLOID ABS,414.7
FMLAB-9751,TIN (S.U),600.6
FMLAB-9752,TOBRAMYCIN (NEBCIN),457.6
FMLAB-9753,TOCAINIDE,379.5
FMLAB-9754,TOLUENE,371.8
FMLAB-9757,TOXOPLASMA ISAGA TEST,314.6
FMLAB-9758,TOXOPLASMOSIS DNA (PCR),1716
FMLAB-9759,TPA (TISSUE POLYPEPTIDE AG.),715
FMLAB-9761,TRANSKETOLASE ENZYME,436.7
FMLAB-9762,TRAZODONE,400.4
FMLAB-9764,TRICHOLORACETIC ACID,536.8
FMLAB-9765,TRIMIPRAMINE,400.4
FMLAB-9766,TSH RECEPTOR ABS,557.7
FMLAB-9768,UREAPLASMA UREALYTICUM ABS,314.6
FMLAB-9769,UROPORPHYRINOGEN-1-SYNTHASE,657.8
FMLAB-9770,UROPORPHYRINS (F),257.4
FMLAB-9771,VANADIUM (S.U),377.3
FMLAB-9772,VASCULAR ABS,422.4
FMLAB-9773,VERAPIMIL,915.2
FMLAB-9775,VIP (VASOACTIVE INTESTINAL POLYPEPTIDE),708.4
FMLAB-9776,PSA (TOTAL & FREE) + RATIO,1016.4
FMLAB-9777,VISCOSITY,715
FMLAB-9779,VITAMIN K1 (PHYTONADIONE),1666.5
FMLAB-9780,CHOLESTEROL (LDL),429
FMLAB-9785,YERSINIA IgA & IgG IMMUNOBLOT ABS,1144
FMLAB-9786,ZINC PROTOPORPHYRINS,429
FMLAB-9787,ANTIGEN DETECT. FOR CRYPTOCOCCUS SP,193.6
FMLAB-9790,PHENOTHIAZINE,271.7
FMLAB-9791,AMNIOTIC FLUID CHROMOSOME ANALYSIS,3146
FMLAB-9792,CYTOGENETICS LEUKEMIC BLOOD/BONE MARROW,1531.2
FMLAB-9793,CYTOGENETICS CHORIONIC VILLI(CVS),3789.5
