SERVICE CODE,CATEGORY,SUB-CATEGORY,SERVICE DESCRIPTION,REVISED PRICES,5
3182007,DERMATOLOGY ,DERMA. SERVICES ,CHEMOSURGERY,85.0,985
3182008,DERMATOLOGY ,DERMA. SERVICES ,ALLERGY SIGN TEST,260.0,986
3182009,DERMATOLOGY ,DERMA. SERVICES ,LOCAL INJECTION ,85.0,987
3182010,DERMATOLOGY ,DERMA. SERVICES ,NITROGEN LIQUID ,175.0,988
3182011,DERMATOLOGY ,DERMA. SERVICES ,SKIN PRICK TEST,325.0,989
3182012,DERMATOLOGY ,DERMA. SERVICES ,PEELING (PER SESSION),900.0,990
3182013,DERMATOLOGY ,DERMA. SERVICES ,ELECTROLYSIS (PER SESSION),900.0,991
3182014,DERMATOLOGY ,DERMA. SERVICES ,SKIN PATCH,650.0,992
3182015,DERMATOLOGY ,DERMA. SERVICES ,BLEECHING (PER SESSION),900.0,993
3182016,DERMATOLOGY ,DERMA. SERVICES ,INTRA CORPORAL INJECTION,200.0,994
3182017,DERMATOLOGY ,DERMA. SERVICES ,DERMOGET,200.0,995
3182018,DERMATOLOGY ,DERMA. SERVICES ,MICROPIGMENTATION (PER SESSION),900.0,996
3182019,DERMATOLOGY ,DERMA. SERVICES ,ACNE SURGERY (PER SESSION),650.0,997
3182020,DERMATOLOGY ,DERMA. SERVICES ,DERM ABRESSION,1300.0,998
3182021,DERMATOLOGY ,DERMA. SERVICES ,URETHRAL IRRIGATION,200.0,999
3182022,DERMATOLOGY ,DERMA. SERVICES ,TESTICULAR BIOPSY ,1300.0,1000
3182023,DERMATOLOGY ,DERMA. SERVICES ,TESTICULAR PUNCTURE,1300.0,1001
3182024,DERMATOLOGY ,DERMA. SERVICES ,NARROW BAND NB-UVB,100.0,1002
3182025,DERMATOLOGY ,DERMA. SERVICES ,REMOVAL OF SKIN TAG 1 TO 3,200.0,1003
3182026,DERMATOLOGY ,DERMA. SERVICES ,REMOVAL OF SKIN TAG 4 TO 10,400.0,1004
3182027,DERMATOLOGY ,DERMA. SERVICES ,REMOVAL OF SKIN TAG MORE THAN 10,650.0,1005
3182028,DERMATOLOGY ,DERMA. SERVICES ,REMOVAL OF EPIDERMAL CYST,600.0,1006
3182029,DERMATOLOGY ,DERMA. SERVICES ,REMOVAL OF PIOGENIC GRANULOMA,1300.0,1007
3182030,DERMATOLOGY ,DERMA. SERVICES ,EXCISION OF MUCOCELE,1000.0,1008
3182031,DERMATOLOGY ,DERMA. SERVICES ,REMOVAL OF MYXOID CYST,1000.0,1009
3182032,DERMATOLOGY ,DERMA. SERVICES ,SUTURING WITH SKIN BIOPSY,650.0,1010
3182033,DERMATOLOGY ,DERMA. SERVICES ,THREAD NON-SURGICAL LIFT,1500.0,1011
8121001,RADIOLOGY,X-RAY,ABDOMEN X-RAY 1 VIEW,135.0,1012
8121002,RADIOLOGY,X-RAY,ABDOMEN X-RAY 2 VIEW,170.0,1013
8121003,RADIOLOGY,X-RAY,X-RAY ANKLE - 2 VIEWS,170.0,1014
8121004,RADIOLOGY,X-RAY,X-RAY ANKLE -3 TO 4 VIEWS,200.0,1015
8121005,RADIOLOGY,X-RAY,X-RAY BARIUM ENEMA - 7 VIEWS,700.0,1016
8121006,RADIOLOGY,X-RAY,X-RAY BARIUM ENEMA DOUBLE CONTRAST,750.0,1017
8121007,RADIOLOGY,X-RAY,X-RAY BARIUM MEAL /FOLLOW THROUGH  - 6 VIEWS,750.0,1018
8121008,RADIOLOGY,X-RAY,X-RAY BARIUM MEAL/UPPER G.I.SERIES - 6 VIEWS,500.0,1019
8121009,RADIOLOGY,X-RAY,X-RAY BILATERAL LOWER EXTERIMETIES ,690.0,1020
8121010,RADIOLOGY,X-RAY,X-RAY BILATERAL UPPER EXTERIMETIES ,690.0,1021
8121011,RADIOLOGY,X-RAY,X-RAY BONE AGE (CHILDREN),135.0,1022
8121012,RADIOLOGY,X-RAY,X-RAY BOTH KNEES,260.0,1023
8121013,RADIOLOGY,X-RAY,X-RAY BOTH KNEES STANDING,170.0,1024
8121014,RADIOLOGY,X-RAY,X-RAY CERVICAL SPINE - 2 VIEWS,170.0,1025
8121015,RADIOLOGY,X-RAY,X-RAY CERVICAL SPINE - 4 VIEWS,250.0,1026
8121016,RADIOLOGY,X-RAY,X-RAY CHEST - 1 VIEW,135.0,1027
8121017,RADIOLOGY,X-RAY,X-RAY CHEST - 2 VIEWS,170.0,1028
8121018,RADIOLOGY,X-RAY,X-RAY CHEST - 3 VIEWS,200.0,1029
8121019,RADIOLOGY,X-RAY,X-RAY CLAVICLE - 2 VIEWS,170.0,1030
8121020,RADIOLOGY,X-RAY,CYSTOGRAM,350.0,1031
8121021,RADIOLOGY,X-RAY,DACRYOCYSTOGRAPHY,715.0,1032
8121022,RADIOLOGY,X-RAY,X-RAY DORSAL SPINE/THORACIC SPINE - 2 VIEWS,170.0,1033
8121023,RADIOLOGY,X-RAY,X-RAY DORSAL SPINE/THORACIC SPINE 4 VIEWS,260.0,1034
8121024,RADIOLOGY,X-RAY,X-RAY ELBOW - 2 VIEWS,170.0,1035
8121025,RADIOLOGY,X-RAY,X-RAY ELBOW - 3 VIEWS,200.0,1036
8121026,RADIOLOGY,X-RAY,X-RAY FEMUR/THIGH - 2 VIEWS,170.0,1037
8121027,RADIOLOGY,X-RAY,X-RAY FEMUR/THIGH - 3 VIEWS,200.0,1038
8121028,RADIOLOGY,X-RAY,X-RAY FINGER/THUMB - 2 VIEWS,170.0,1039
8121029,RADIOLOGY,X-RAY,FISTULOGRAM,595.0,1040
8121030,RADIOLOGY,X-RAY,FLOUROSCOPY SCREENING ,65.0,1041
8121031,RADIOLOGY,X-RAY,FLUOROSCOPY IN O.R (C-ARM),425.0,1042
8121032,RADIOLOGY,X-RAY,X-RAY FOOT - 2 VIEWS,170.0,1043
8121033,RADIOLOGY,X-RAY,X-RAY FOOT - 3 TO 4 VIEWS,200.0,1044
8121034,RADIOLOGY,X-RAY,X-RAY FOREARM (ULNA/RADIUS) 1 VIEW,135.0,1045
8121035,RADIOLOGY,X-RAY,X-RAY FOREARM (ULNA/RADIUS) 2 VIEWS,170.0,1046
8121036,RADIOLOGY,X-RAY,X-RAY GASTRIC BANDING ADJUSTMENT,800.0,1047
8121037,RADIOLOGY,X-RAY,X-RAY HAND - 2 VIEWS,170.0,1048
8121038,RADIOLOGY,X-RAY,X-RAY HAND - 3 VIEWS,200.0,1049
8121039,RADIOLOGY,X-RAY,X-RAY HAND - 4 VIEWS,250.0,1050
8121040,RADIOLOGY,X-RAY,X-RAY HEEL (CALCANEUM) - 1 VIEW,135.0,1051
8121041,RADIOLOGY,X-RAY,X-RAY HEEL (CALCANEUM) - 2 VIEWS,170.0,1052
8121042,RADIOLOGY,X-RAY,X-RAY HIP - 1 VIEW,135.0,1053
8121043,RADIOLOGY,X-RAY,X-RAY HIP - 2 VIEWS,170.0,1054
8121044,RADIOLOGY,X-RAY,X-RAY HIP - 3 TO 4 VIEWS,250.0,1055
8121045,RADIOLOGY,X-RAY,X-RAY HUMERUS UPPER ARM - 2 VIEWS,170.0,1056
8121046,RADIOLOGY,X-RAY,X-RAY HUMERUS UPPER ARM - 3 VIEWS,200.0,1057
8121047,RADIOLOGY,X-RAY,HYSTEROSALPHINGOGRAPHY,595.0,1058
8121048,RADIOLOGY,X-RAY,HYSTEROSALPHINGOGRAPHY UNDER ANAESTHESIA,1445.0,1059
8121049,RADIOLOGY,X-RAY,I.V.P. (INTRAVENOUS PYELOGRAM) - 7 VIEWS,595.0,1060
8121050,RADIOLOGY,X-RAY,INTRA-OPERATIVE CHOLOANGIOGRAM (I.O.C),500.0,1061
8121051,RADIOLOGY,X-RAY,X-RAY KNEE - 2 VIEWS,170.0,1062
8121052,RADIOLOGY,X-RAY,X-RAY KNEE - 3 VIEWS,200.0,1063
8121053,RADIOLOGY,X-RAY,X-RAY KUB/ABDOMEN - 1 VIEW,135.0,1064
8121054,RADIOLOGY,X-RAY,X-RAY KUB/ABDOMEN - 2 VIEWS,170.0,1065
8121055,RADIOLOGY,X-RAY,X-RAY LEG - 2 VIEWS,170.0,1066
8121056,RADIOLOGY,X-RAY,X-RAY LEG - 3 VIEWS,200.0,1067
8121057,RADIOLOGY,X-RAY,X-RAY LUMBAR/LUMBO SACRAL SPINE - 2 VIEWS,170.0,1068
8121058,RADIOLOGY,X-RAY,X-RAY LUMBAR/LUMBO SACRAL SPINE - 4 VIEWS,250.0,1069
8121059,RADIOLOGY,X-RAY,MAMMARY DUCTOGRAM / GALACTOGRAM ,900.0,1070
8121060,RADIOLOGY,X-RAY,MAMMOGRAPHY (1 BREAST),500.0,1071
8121061,RADIOLOGY,X-RAY,MAMMOGRAPHY (2 BREASTS),595.0,1072
8121062,RADIOLOGY,X-RAY,X-RAY MANDIBLE/JAW - 1 VIEW,135.0,1073
8121063,RADIOLOGY,X-RAY,X-RAY MANDIBLE/JAW - 2 VIEWS,170.0,1074
8121064,RADIOLOGY,X-RAY,X-RAY MANDIBLE/JAW - 3 VIEWS,200.0,1075
8121065,RADIOLOGY,X-RAY,X-RAY MASTOIDS - 2 VIEWS,170.0,1076
8121066,RADIOLOGY,X-RAY,X-RAY MASTOIDS - 3 VIEWS,200.0,1077
8121067,RADIOLOGY,X-RAY,X-RAY MASTOIDS - 4 VIEWS,250.0,1078
8121068,RADIOLOGY,X-RAY,MCU (ALONG WITH IVP),250.0,1079
8121069,RADIOLOGY,X-RAY,MCU (MICURATUG URETHROGRAM),425.0,1080
8121070,RADIOLOGY,X-RAY,X-RAY NASAL BONES/SINUSES - 1 VIEW,135.0,1081
8121071,RADIOLOGY,X-RAY,X-RAY NASAL BONES/SINUSES - 2 VIEWS,170.0,1082
8121072,RADIOLOGY,X-RAY,X-RAY NASAL BONES/SINUSES - 4 VIEWS,250.0,1083
8121073,RADIOLOGY,X-RAY,X-RAY NECK - 1 VIEW,135.0,1084
8121074,RADIOLOGY,X-RAY,X-RAY NECK - 2 VIEWS,170.0,1085
8121075,RADIOLOGY,X-RAY,X-RAY OESOPHAGUS (BARIUM SWALLOW),425.0,1086
8121076,RADIOLOGY,X-RAY,X-RAY ORBIT - 2 VIEWS,170.0,1087
8121077,RADIOLOGY,X-RAY,X-RAY ORBIT - 4 VIEWS,250.0,1088
8121078,RADIOLOGY,X-RAY,X-RAY PATTELA - 1 VIEW,135.0,1089
8121079,RADIOLOGY,X-RAY,X-RAY PELVIS - 1 VIEW,135.0,1090
8121080,RADIOLOGY,X-RAY,X-RAY PELVIS - 2 VIEWS,170.0,1091
8121081,RADIOLOGY,X-RAY,X-RAY PORTABLE BILATERAL LOWER EXTERIMETIES ,605.0,1092
8121082,RADIOLOGY,X-RAY,X-RAY PORTABLE BILATERAL UPPER EXTERIMETIES ,605.0,1093
8121083,RADIOLOGY,X-RAY,X-RAY PORTABLE CHEST X-RAY 1 VIEW,220.0,1094
8121084,RADIOLOGY,X-RAY,X-RAY PORTABLE UNILATERAL LOWER EXTERIMETIES ,345.0,1095
8121085,RADIOLOGY,X-RAY,X-RAY PORTABLE UNILATERAL UPPER EXTERIMETIES ,345.0,1096
8121086,RADIOLOGY,X-RAY,X-RAY PORTABLE X-RAY 1 VIEW,220.0,1097
8121087,RADIOLOGY,X-RAY,X-RAY PORTABLE X-RAY 2 VIEW,255.0,1098
8121088,RADIOLOGY,X-RAY,X-RAY PORTABLE X-RAY 3 VIEW,285.0,1099
8121089,RADIOLOGY,X-RAY,X-RAY PORTABLE X-RAY 4 VIEW,345.0,1100
8121090,RADIOLOGY,X-RAY,X-RAY POSTIRIOR NASAL SPACE/FACIAL (NASOPHARYNX),135.0,1101
8121091,RADIOLOGY,X-RAY,RETROGRADE (ASCENDING) URETHROGRAM,425.0,1102
8121092,RADIOLOGY,X-RAY,RETROGRADE PYELOGRAPHY BILATERAL,595.0,1103
8121093,RADIOLOGY,X-RAY,RETROGRADE PYELOGRAPHY UNILATERAL,595.0,1104
8121094,RADIOLOGY,X-RAY,X-RAY RIBS - 1 VIEW,135.0,1105
8121095,RADIOLOGY,X-RAY,X-RAY RIBS - 2 VIEWS,170.0,1106
8121096,RADIOLOGY,X-RAY,X-RAY SACRO ILIAC JOINT - 2VIEWS,170.0,1107
8121097,RADIOLOGY,X-RAY,X-RAY SACRUM - 2 VIEWS,170.0,1108
8121098,RADIOLOGY,X-RAY,X-RAY SCAPHOID - 1 VIEW,135.0,1109
8121099,RADIOLOGY,X-RAY,X-RAY SCAPHOID SERIES,260.0,1110
8121100,RADIOLOGY,X-RAY,X-RAY SHOULDER/SCAPULA - 1 VIEW,135.0,1111
8121101,RADIOLOGY,X-RAY,X-RAY SHOULDER/SCAPULA - 2 VIEWS,170.0,1112
8121102,RADIOLOGY,X-RAY,X-RAY SHOULDER/SCAPULA - 3 VIEWS,200.0,1113
8121103,RADIOLOGY,X-RAY,X-RAY SIALOGRAM ONE SIDE (SALIVARY),425.0,1114
8121104,RADIOLOGY,X-RAY,X-RAY SIALOGRAM TWO SIDES (SALIVARY),595.0,1115
8121105,RADIOLOGY,X-RAY,X-RAY SINOGRAM,425.0,1116
8121106,RADIOLOGY,X-RAY,X-RAY SKELETAL SURVEY,775.0,1117
8121107,RADIOLOGY,X-RAY,X-RAY SKULL - 1 VIEW,135.0,1118
8121108,RADIOLOGY,X-RAY,X-RAY SKULL - 2 VIEWS,170.0,1119
8121109,RADIOLOGY,X-RAY,X-RAY SKULL - 3 VIEWS,200.0,1120
8121110,RADIOLOGY,X-RAY,X-RAY SKULL - 4 VIEWS,260.0,1121
8121111,RADIOLOGY,X-RAY,STEREOTACTIC BIOPSY OF THE BREAST,6000.0,1122
8121112,RADIOLOGY,X-RAY,X-RAY STERNUM - 2 VIEWS,170.0,1123
8121113,RADIOLOGY,X-RAY,X-RAY SUBMANDIBULAR GLAND - 1 VIEW,170.0,1124
8121114,RADIOLOGY,X-RAY,X-RAY SUBMANDIBULAR GLAND - 3 VIEWS,200.0,1125
8121115,RADIOLOGY / INTERVENATIONAL,X-RAY,T.TUBE CHOLANGLOGRAM,425.0,1126
8121116,RADIOLOGY,X-RAY,T.TUBE PYELOGRAM (NEPHROSTOGRAM),425.0,1127
8121117,RADIOLOGY,X-RAY,X-RAY TEMPMANDIBULAR JOINT IMAGE - 2 VIEWS,170.0,1128
8121118,RADIOLOGY,X-RAY,X-RAY UNILATERAL LOWER EXTERIMETIES ,430.0,1129
8121119,RADIOLOGY,X-RAY,X-RAY UNILATERAL UPPER EXTERIMETIES ,430.0,1130
8121120,RADIOLOGY,X-RAY,VOIDING URETHROGRAM,595.0,1131
8121121,RADIOLOGY,X-RAY,X-RAY WRIST - 2 VIEWS,170.0,1132
8121122,RADIOLOGY,X-RAY,X-RAY WRIST - 4 VIEWS,250.0,1133
8121123,RADIOLOGY,X-RAY,X-RAY ZYGOMATIC ARCHS - 2 VIEWS,170.0,1134
8121124,RADIOLOGY,X-RAY,ADDITIONAL CD COPY,100.0,1135
8122001,RADIOLOGY,ULTRASOUND,ULTRASOUND ONE ORGAN,390.0,1136
8122002,RADIOLOGY,ULTRASOUND,ULTRASOUND ANY ADDITIONAL ORGAN (EACH),65.0,1137
8122003,RADIOLOGY,ULTRASOUND,ANTENATAL SCAN,390.0,1138
8122004,RADIOLOGY / INTERVENATIONAL,ULTRASOUND,ULTRASOUND GUIDED BIOPSY,1500.0,1139
8122005,RADIOLOGY,ULTRASOUND,ULTRASOUND SCAN FOR BIOPHYSICAL PREGNANCY,850.0,1140
8122006,RADIOLOGY,ULTRASOUND,ULTRASOUND GUIDED CV LINE INSERTION,800.0,1141
8122007,RADIOLOGY,ULTRASOUND,TRANSRECTAL ULTRASOUND OF PROSTATE / SEMINAL VESCICLES,650.0,1142
8122008,RADIOLOGY,ULTRASOUND,TRANSRECTAL ULTRASOUND OF PROSTATE / SEMINAL VESCICLES + BIOPSY,6000.0,1143
8122009,RADIOLOGY,ULTRASOUND,TRANSVAGINAL ULTRASOUND,600.0,1144
8122010,RADIOLOGY,ULTRASOUND,ULTRASOUND ABDOMEN ,585.0,1145
8122011,RADIOLOGY,ULTRASOUND,ULTRASOUND PELVIS,475.0,1146
8122012,RADIOLOGY,ULTRASOUND,ULTRASOUND ABDOMEN AND PELVIC,650.0,1147
8122013,RADIOLOGY,ULTRASOUND,ULTRASOUND BRAIN,475.0,1148
8122014,RADIOLOGY,ULTRASOUND,ULTRASOUND CHEST ,475.0,1149
8122015,RADIOLOGY,ULTRASOUND,ULTRASOUND GALL BLADDER ,475.0,1150
8122016,RADIOLOGY,ULTRASOUND,ULTRASOUND HIP UNILATERAL,475.0,1151
8122017,RADIOLOGY,ULTRASOUND,ULTRASOUND HIP BILATERAL,475.0,1152
8122018,RADIOLOGY,ULTRASOUND,ULTRASOUND KUB ,520.0,1153
8122019,RADIOLOGY,ULTRASOUND,ULTRASOUND LIVER,475.0,1154
8122020,RADIOLOGY,ULTRASOUND,ULTRASOUND LYMPHHONODES ,475.0,1155
8122021,RADIOLOGY,ULTRASOUND,ULTRASOUND NECK,475.0,1156
8122022,RADIOLOGY,ULTRASOUND,ULTRASOUND ONE BREAST,500.0,1157
8122023,RADIOLOGY,ULTRASOUND,ULTRASOUND PANCREAS,475.0,1158
8122024,RADIOLOGY,ULTRASOUND,ULTRASOUND PARATHYROID,475.0,1159
8122025,RADIOLOGY,ULTRASOUND,ULTRASOUND PELVIS FOR FOLLICLE MONITORING,780.0,1160
8122026,RADIOLOGY,ULTRASOUND,ULTRASOUND PROSTATE,475.0,1161
8122027,RADIOLOGY,ULTRASOUND,ULTRASOUND RETRO PERITONEUM,475.0,1162
8122028,RADIOLOGY,ULTRASOUND,ULTRASOUND SHOULDER ,475.0,1163
8122029,RADIOLOGY,ULTRASOUND,ULTRASOUND SPLEEN,475.0,1164
8122030,RADIOLOGY,ULTRASOUND,ULTRASOUND TENDON & JOINT (ONE),800.0,1165
8122031,RADIOLOGY,ULTRASOUND,ULTRASOUND TENDON & JOINT (TWO),1000.0,1166
8122032,RADIOLOGY,ULTRASOUND,ULTRASOUND TESTES ,475.0,1167
8122033,RADIOLOGY,ULTRASOUND,ULTRASOUND THYROID ,475.0,1168
8122034,RADIOLOGY,ULTRASOUND,ULTRASOUND TWO BREAST ,800.0,1169
8122035,RADIOLOGY,ULTRASOUND,ULTRASOUND URINARY BLADDER,475.0,1170
8122036,RADIOLOGY,ULTRASOUND,ULTRASOUND UTEREUS & OVARIES ,475.0,1171
8122037,RADIOLOGY,ULTRASOUND,ULTRASOUND GUIDED FNA,900.0,1172
8122038,RADIOLOGY,ULTRASOUND,SONOHYSTEROGRAPHY,700.0,1173
8122039,RADIOLOGY,ULTRASOUND,PORTABLE ULTRASOUND ANTENATAL ,475.0,1174
8122040,RADIOLOGY,ULTRASOUND,PORTABLE ULTRASOUND PELVIC ,475.0,1175
8122041,RADIOLOGY,ULTRASOUND,PORTABLE ULTRASOUND ABDOMEN ,670.0,1176
8122042,RADIOLOGY,ULTRASOUND,PORTABLE ULTRASOUND ABDOMEN AND PELVIC ,735.0,1177
8122043,RADIOLOGY,ULTRASOUND,PORTABLE ULTRASOUND BRAIN (TRANSCRANIAL) ,685.0,1178
8122044,RADIOLOGY,ULTRASOUND,PORTABLE ULTRASOUND ONE ORGAN (ANY PART),475.0,1179
8122045,RADIOLOGY,ULTRASOUND,ULTRASOUND GUIDED INTRA-ARTICULAR INJECTION / ASPIRATION,1125.0,1180
8123006,RADIOLOGY,MRI,MRI DIFFUSION / PERFUSION STUDIES,3000.0,1181
8123010,RADIOLOGY / INTERVENATIONAL,MRI,MRI ANGIOGRAPHY,3000.0,1182
8123011,RADIOLOGY / INTERVENATIONAL,MRI,MRI VENOGRAPHY,3000.0,1183
8123046,RADIOLOGY,MRI,MRA HEAD & NECK,5000.0,1184
8123047,RADIOLOGY,MRI,MRA CEREBRAL ARTERIES,3000.0,1185
8123048,RADIOLOGY,MRI,MRA NECK,3000.0,1186
8123049,RADIOLOGY,MRI,MRA ABDOMINAL AORTA & MESENTRIC ARTERIES,3000.0,1187
8123050,RADIOLOGY,MRI,MRA UPPER LIMB UNILATERAL,3000.0,1188
8123051,RADIOLOGY,MRI,MRA LOWER LIMB UNILTERAL,3000.0,1189
8123052,RADIOLOGY,MRI,MRV BRAIN,3000.0,1190
8123053,RADIOLOGY,MRI,MRV NECK ,3000.0,1191
8123054,RADIOLOGY,MRI,MRV UPPER LIMB UNILATERAL,3000.0,1192
8123055,RADIOLOGY,MRI,MRV LOWER LIMB UNILATERAL,3000.0,1193
8123056,RADIOLOGY,MRI,MRV INFERIOR VENA CAVA,3000.0,1194
8123057,RADIOLOGY,MRI,MRA WITH CONTRAST (ANY PART),3400.0,1195
8123058,RADIOLOGY,MRI,MRV WITH CONTRAST (ANY PART),3400.0,1196
8123059,RADIOLOGY,MRI,MRI ARM WITH CONTRAST,3400.0,1197
8123071,RADIOLOGY,MRI,GENERAL ANESTHESIA FOR RADIOLOGY PROCEDURE,1500.0,1198
8123072,RADIOLOGY,MRI,WHOLE BODY MRI,3500.0,1199
8123073,RADIOLOGY,MRI,WHOLE BODY MRI WITH CONTRAST,3900.0,1200
8124008,RADIOLOGY,CT SCAN ,CT CARDIAC ANGIOGRAPHY,3250.0,1201
8124012,RADIOLOGY / INTERVENATIONAL,CT SCAN ,CT AORTA & MESENTERIC ARTERIES ANGIOGRAPHY WITH CONTRAST,1900.0,1202
8124013,RADIOLOGY,CT SCAN ,CT PULMONARY ARTERIES ANGIOGRAPHY WITH CONTRAST,1900.0,1203
8124014,RADIOLOGY / INTERVENATIONAL,CT SCAN ,CT VENOGRAPHY WITH CONTRAST,1900.0,1204
8124016,RADIOLOGY / INTERVENATIONAL,CT SCAN ,CT GUIDED PROCEDURES WITH CONTRAST,1900.0,1205
8124051,RADIOLOGY,CT SCAN ,CTA HEAD WITH CONTRAST,2000.0,1206
8124052,RADIOLOGY,CT SCAN ,CTA NECK WITH CONTRAST,2000.0,1207
8124053,RADIOLOGY,CT SCAN ,CTA HEAD & NECK WITH CONTRAST,3000.0,1208
8124054,RADIOLOGY,CT SCAN ,CTA UPPER LIMB WITH CONTRAST,2000.0,1209
8124055,RADIOLOGY,CT SCAN ,CTA LOWER LIMB WITH CONTRAST,2000.0,1210
8124056,RADIOLOGY,CT SCAN ,CT VENOGRAM BRAIN WITH CONTRAST,2000.0,1211
8124057,RADIOLOGY,CT SCAN ,CT VENOGRAM NECK VIENS WITH CONTRAST,2000.0,1212
8124058,RADIOLOGY,CT SCAN ,CT VENOGRAM UPPER LIMB WITH CONTRAST,2000.0,1213
8124059,RADIOLOGY,CT SCAN ,CT VENOGRAM LOWER LIMB WITH CONTRAST,2000.0,1214
8124060,RADIOLOGY,CT SCAN ,CT VENOGRAM ABDOMEN WITH CONTRAST,2000.0,1215
8124061,RADIOLOGY,CT SCAN ,CT VENOGRAM WITH CONTRAST (ANY PART),2000.0,1216
8124062,RADIOLOGY,CT SCAN ,CT ANGIOGRAPHY WITH CONTRAST (ANY PART),2000.0,1217
8124063,RADIOLOGY,CT SCAN ,CT CARDIAC FOR CALCIUM SCORE,2000.0,1218
8125001,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER PENILE DOPPLER,1200.0,1219
8125002,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER TRANSVAGINAL,1200.0,1220
8125003,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER PREGNANCY UMBILICAL  ARTERY PLACENTAL FLOW OVARIAN & UTERIAN ,1200.0,1221
8125004,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER RENAL ARTERY,1200.0,1222
8125005,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER HEPATIC ARTERY,1200.0,1223
8125006,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER PORTAL SYSTEM,1200.0,1224
8125007,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER AORTIC,1200.0,1225
8125008,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER ILIAC VESSELS,1200.0,1226
8125009,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER VEINS (VARICES),1200.0,1227
8125010,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER CAROTID ARTERY (BILATERAL),1800.0,1228
8125011,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER BRACHIAL ARTERY (UNILATERAL),1200.0,1229
8125012,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER BRACHIAL ARTERY (BILATERAL),1800.0,1230
8125013,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER FEMORAL ARTERY (UNILATERAL),1200.0,1231
8125014,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER FEMORAL ARTERY (BILATERAL),1800.0,1232
8125015,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER PERIPHERAL VEINS (ONE LIMB),1200.0,1233
8125016,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER PERIPHERAL VEINS (TWO LIMBS),1800.0,1234
8125017,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER CAROTID ARTERY (BILATERAL),1885.0,1235
8125018,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER PERIPHERAL ARTERY (UNILATERAL),1285.0,1236
8125019,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER PERIPHERAL ARTERY (BILATERAL),1885.0,1237
8125020,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER PERIPHERAL VEINS (UNILATERAL),1285.0,1238
8125021,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER PERIPHERAL VEINS (BILATERAL),1885.0,1239
8125022,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER ULTRASOUND (ANY PART),1285.0,1240
8125023,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER TESTICULAR ARTERY ,687.5,1241
8126001,RADIOLOGY,DIMENTIONAL U/S,3D ULTRASOUND,600.0,1242
8126002,RADIOLOGY,DIMENTIONAL U/S,4D ULTRASOUND,750.0,1243
8127001,RADIOLOGY,DENSITOMETRY,BONE DENSITOMETRY FOREARM AND WRIST,400.0,1244
8127002,RADIOLOGY,DENSITOMETRY,BONE DENSITOMETRY  FEMUR & VERTEBRAE,550.0,1245
8127003,RADIOLOGY,DENSITOMETRY,WHOLE BODY BONE DENSITOMETRY,550.0,1246
8128001,RADIOLOGY,NUCLEAR MEDICINE,CEREBRAL SCINTIGRAPHY,1950.0,1247
8128002,RADIOLOGY,NUCLEAR MEDICINE,THYROID SCAN W/TECHNITIUM,2093.75,1248
8128003,RADIOLOGY,NUCLEAR MEDICINE,THYROID UPTAKE/PERFUSION,2943.75,1249
8128004,RADIOLOGY,NUCLEAR MEDICINE,THYROID SCAN WITH RADIO-ACTIVE IODINE,2256.25,1250
8128005,RADIOLOGY,NUCLEAR MEDICINE,HEART MULTIGATED ACQUISITION,1950.0,1251
8128006,RADIOLOGY,NUCLEAR MEDICINE,THALLIUM W/O EXERCISE,4762.5,1252
8128007,RADIOLOGY,NUCLEAR MEDICINE,THALLIUM W/EXERCISE,6662.5,1253
8128008,RADIOLOGY,NUCLEAR MEDICINE,THALLIUM W/ PERSANTINE,4025.0,1254
8128009,RADIOLOGY,NUCLEAR MEDICINE,MYOCARDIAL INFARCT SCITINGRAPH,1950.0,1255
8128010,RADIOLOGY,NUCLEAR MEDICINE,CARDIAC PHASE AMPLITUDE,1331.25,1256
8128011,RADIOLOGY,NUCLEAR MEDICINE,1ST PASS STUDY,1331.25,1257
8128012,RADIOLOGY,NUCLEAR MEDICINE,LUNG PERFUSION,3968.75,1258
