Unified Code,Unified Description,Type,SBS V2,LOS,2025 Price,2026 Price,2027 Price,Discount 3 years contract
FMXRAY1054,MRI ABDOMEN (Adrenal glands protocol),MRI,90901-05-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1053,Mri Abdomen (Enteroclysis Protocol),MRI,90901-05-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1052,Mri Abdomen (Enterography Protocol),MRI,90901-05-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1059,Mri Abdomen (Kidneys Protocol),MRI,90901-05-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1058,Mri Abdomen (Liver Elastography Protocol),MRI,90901-05-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1055,Mri Abdomen (Liver Protocol),MRI,90901-05-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1056,Mri Abdomen (Mrcp: Cholangiopancreatography Protocol),MRI,90901-05-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1051,Mri Abdomen (Pain In Pregnancy Protocol),MRI,90901-05-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1057,Mri Abdomen (Pancreas Protocol),MRI,90901-05-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1103,MRI ANKE (1 SIDE),MRI,90901-07-11,-,1050.0,1128.75,1196.475,0.0
FMXRAY1901,MRI ANY AREA,MRI,90901-08-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1004,MRI BRAIN (Quick=DWI/ADC) STROKE PROTOCOL,MRI,90901-00-20,-,1050.0,1128.75,1196.475,0.0
FMXRAY1009,MRI BRAIN ANGIOGRAPHY (MRA & MRV) WITH CONTRAST,MRI,90902-00-00,-,2200.0,2365.0,2506.9,0.0
FMXRAY1008,MRI BRAIN ANGIOGRAPHY (MRA & MRV) WITHOUT CONTRAST,MRI,90902-00-00,-,2000.0,2150.0,2279.0,0.0
FMXRAY1538,Mri Brain Angiography (Mra) With Contrast,MRI,90902-00-00,-,2200.0,2365.0,2506.9,0.0
FMXRAY1720,MRI BRAIN ANGIOGRAPHY (MRA) WITHOUT CONTRAST,MRI,90902-00-00,-,2000.0,2150.0,2279.0,0.0
FMXRAY1719,MRI BRAIN ANGIOGRAPHY (MRV) WITH CONTRAST,MRI,90902-00-00,-,2200.0,2365.0,2506.9,0.0
FMXRAY1537,Mri Brain Angiography (Mrv) Without Contrast,MRI,90902-00-00,-,2000.0,2150.0,2279.0,0.0
FMXRAY1017,Mri Brain Csf Flow Protocol,MRI,90901-00-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1006,Mri Brain Demyelination Protocol,MRI,90901-00-10,-,2100.0,2257.5,2392.95,0.0
FMXRAY1005,Mri Brain Epilepsy Protocol,MRI,90901-00-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1015,Mri Brain Perfusion Protocol,MRI,90901-00-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1011,Mri Brain Pineal & Tectal Plate Protocol,MRI,90901-00-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1010,Mri Brain Pituitary Gland Protocol,MRI,90901-00-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1012,Mri Brain Posterior Fossa Protocol,MRI,90901-00-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1014,MRI BRAIN SPECTROSCOPY (MRS) PROTOCOL,MRI,90901-00-10,-,2100.0,2257.5,2392.95,0.0
FMXRAY1018,Mri Brain Stereotaxis Protocol,MRI,90901-00-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1003,Mri Brain Stroke Protocol,MRI,90901-00-20,-,1050.0,1128.75,1196.475,0.0
FMXRAY1016,Mri Brain Tractography Protocol,MRI,90901-00-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1007,Mri Brain Trauma Protocol,MRI,90901-00-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1013,Mri Brain Trigeminal Neuralgia Protocol,MRI,90901-00-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1002,Mri Brain With Contrast (Standard Protocol),MRI,90901-00-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1001,Mri Brain Without Contrast (Standard Protocol),MRI,90901-00-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1036,MRI BREAST IMPLANT PROTOCOL,MRI,90901-10-11,-,1050.0,1128.75,1196.475,0.0
FMXRAY1035,Mri Breast Protocol With Contrast,MRI,90901-10-21,-,1050.0,1128.75,1196.475,0.0
FMXRAY1034,Mri Breast Protocol Without Contrast (Screening),MRI,90901-10-11,-,1050.0,1128.75,1196.475,0.0
FMXRAY1041,MRI Cardiac (ARVC protocol),MRI,90901-04-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1050,Mri Cardiac (Congenital Anomaly Protocol),MRI,90901-08-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1049,Mri Cardiac (Coronary Disease Protocol),MRI,90901-08-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1045,Mri Cardiac (Hypertrophic Cardiomyopathy Protocol),MRI,90901-08-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1044,Mri Cardiac (Iron Overload Protocol),MRI,90901-08-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1042,Mri Cardiac (Myocardial Ischemia Protocol),MRI,90901-08-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1043,Mri Cardiac (Myocardial Viability Protocol),MRI,90901-08-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1040,Mri Cardiac (Myocarditis Protocol),MRI,90901-08-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1039,Mri Cardiac Gating,MRI,90901-08-10,-,3328.0,3577.6,3792.256,0.0
FMXRAY1038,MRI Cardiac WITH contrast,MRI,90901-04-20,-,1050.0,1128.75,1196.475,0.0
FMXRAY1037,Mri Cardiac Without Contrast,MRI,90901-08-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1076,Mri Cervical Spine With Contrast,MRI,90901-03-20,-,1050.0,1128.75,1196.475,0.0
FMXRAY1075,Mri Cervical Spine Without Contrast,MRI,90901-03-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1031,Mri Chest Mediastinum Protocol,MRI,90901-04-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1032,Mri Chest Pulmonary Embolism (Pe) Protocol,MRI,90901-04-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1033,Mri Chest Wall Protocol,MRI,90901-04-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1087,Mri Elbow (1 Side),MRI,90901-07-11,-,1050.0,1128.75,1196.475,0.0
FMXRAY1105,Mri Finger Protocol,MRI,90901-07-11,-,1050.0,1128.75,1196.475,0.0
FMXRAY1545,Mri Foot (1 Side),MRI,90901-07-11,-,1050.0,1128.75,1196.475,0.0
FMXRAY1089,Mri Forearm (1 Side),MRI,90901-07-11,-,1050.0,1128.75,1196.475,0.0
FMXRAY1093,Mri Hand (1 Side),MRI,90901-07-11,-,1050.0,1128.75,1196.475,0.0
FMXRAY1019,Mri Head (Fsacial Bone Protocol),MRI,90901-01-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1021,Mri Head (Internal Auditory Meatus Protocol),MRI,90901-01-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1020,Mri Head (Orbits Protocol),MRI,90901-01-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1024,Mri Head (Oropharynx & Oral Cavity Protocol),MRI,90901-01-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1023,Mri Head (Salivary Gland Protocol),MRI,90901-01-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1022,Mri Head (Sinonasal Tract Protocol),MRI,90901-01-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1025,Mri Head (Temporomandibular Joint Protocol),MRI,90901-01-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1095,Mri Hips (1 Side),MRI,90901-07-11,-,1050.0,1128.75,1196.475,0.0
FMXRAY1085,Mri Humerus (1 Side),MRI,90901-07-11,-,1050.0,1128.75,1196.475,0.0
FMXRAY1099,Mri Knee (1 Side),MRI,90901-07-11,-,1050.0,1128.75,1196.475,0.0
FMXRAY1101,Mri Leg (1 Side),MRI,90901-07-11,-,1050.0,1128.75,1196.475,0.0
FMXRAY1108,Mri Lower Limb Angiography Without Contrast,MRI,90902-06-01,-,2000.0,2150.0,2279.0,0.0
FMXRAY1080,Mri Lumber Spine With Contrast,MRI,90901-08-20,-,1050.0,1128.75,1196.475,0.0
FMXRAY1079,Mri Lumber Spine Without Contrast,MRI,90901-08-20,-,1050.0,1128.75,1196.475,0.0
FMXRAY1030,Mri Neck (Brachial Plexus Protocol),MRI,90901-02-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1027,Mri Neck (Infra-Hyoid Protocol),MRI,90901-02-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1026,Mri Neck (Supra-Hyoid Protocol),MRI,90901-02-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1540,Mri Neck Angiography (Mra) With Contrast,MRI,90901-02-20,-,2000.0,2150.0,2279.0,0.0
FMXRAY1712,MRI NECK ANGIOGRAPHY (MRA) WITHOUT CONTRAST,MRI,90902-00-00,-,2000.0,2150.0,2279.0,0.0
FMXRAY1710,MRI NECK ANGIOGRAPHY (MRV) WITH CONTRAST,MRI,90902-00-00,-,2200.0,2365.0,2506.9,0.0
FMXRAY1539,Mri Neck Angiography (Mrv) Without Contrast,MRI,90902-00-00,-,2000.0,2150.0,2279.0,0.0
FMXRAY1061,Mri Pelvis (Anal Cancer Protocol),MRI,90901-06-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1064,Mri Pelvis (Defecating Proctography Protocol),MRI,90901-06-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1062,Mri Pelvis (Perianal Fistula Protocol),MRI,90901-06-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1063,Mri Pelvis (Rectal Cancer Protocol),MRI,90901-06-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1060,Mri Pelvis (Urinary Bladder Cancer Protocol),MRI,90901-06-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1074,Mri Prostatic Protocol,MRI,90901-06-20,-,1050.0,1128.75,1196.475,0.0
FMXRAY1106,Mri Sacroiliac Joint Protocol,MRI,90901-03-70,-,1050.0,1128.75,1196.475,0.0
FMXRAY1083,Mri Shoulder (1 Side),MRI,90901-07-11,-,1050.0,1128.75,1196.475,0.0
FMXRAY1908,MRI SPECIAL SEQUENCE,MRI,90901-08-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1097,Mri Thigh (1 Side),MRI,90901-07-11,-,1050.0,1128.75,1196.475,0.0
FMXRAY1078,Mri Thoracic Spine With Contrast,MRI,90901-03-40,-,1050.0,1128.75,1196.475,0.0
FMXRAY1077,Mri Thoracic Spine Without Contrast,MRI,90901-03-30,-,1050.0,1128.75,1196.475,0.0
FMXRAY1112,Mri Whole Body Protocol,MRI,90901-08-10,-,2100.0,2257.5,2392.95,0.0
FMXRAY1082,MRI WHOLE SPINE WITH CONTRAST,MRI,90901-08-20,-,1550.115,1666.373625,1766.3560425,0.0
FMXRY-0650,MRI WITH ANESTHESIA (PACKAGE DEAL),MRI,90901-08-10,-,3202.41,3442.59075,3649.146195,0.0
FMXRAY1905,MRI WITH CONTRAST,MRI,90901-08-20,-,1050.0,1128.75,1196.475,0.0
FMXRAY1091,Mri Wrist (1 Side),MRI,90901-07-11,-,1050.0,1128.75,1196.475,0.0
FMXRAY1904,OPEN MRI,MRI,90901-08-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1902,PRELIMINARY MRI,MRI,90901-08-10,-,1050.0,1128.75,1196.475,0.0
FMXRAY1359,W.H. Mri Female Pelvis (Standard Protocol,MRI,90901-06-10,-,1050.0,1128.75,1196.475,0.0
FMCAT -0085 ,"(Transcatheter aortic valve implantation (including TAVI valve kit, vascular closure devices, temporary pacemaker )",PKG,38488-08-00,3 DAYS + 1 days CCU,215000.0,231125.0,244992.5,0.0
FMCAT-0063,Additional Stent Des,PKG,38306-00-00,1 ward& 1 ICU,14469.0,15554.175,16487.4255,0.0
FMOBG-3038,Abdominal Colpopexy,PKG,90160-00-00,1,11980.0,12878.5,13651.21,0.0
FMOBG-3033,Abdominal Panhysterectomy,PKG,35653-01-00,4,14611.0,15706.825,16649.2345,0.0
FMSUR-3196,Abdominal Proctopexy With Resection,PKG,30075-14-00,1,13464.0,14473.8,15342.228,0.0
FMSUR-3194,Abdominal Proctopexy Without Resection,PKG,32117-00-00,1,10000.0,10750.0,11395.0,0.0
FMOBG-3036,Abdominal Sling For Congenital Prolapse,PKG,35571-00-00,1,10952.0,11773.4,12479.804,0.0
FMSUR-0435,ABDOMINAL/PELVIC ABSCESS DRAINAGE,PKG,30394-00-00,1,1440.0,1548.0,1640.88,0.0
FMSUR-3173,Abdominoperineal Resection Of The Rectum,PKG,32039-00-00,3,30638.0,32935.85,34912.001,0.0
FMORT-0637,ACETABULUM RECONSTRUCTION  including implant,PKG,90552-00-01,2,24600.0,26445.0,28031.7,0.0
ORT-0040,Achilles Tendon Length,PKG,49718-01-00,1,7500.0,8062.5,8546.25,0.0
FMORT-0295,ACHILLOOTENOTOMY,PKG,49718-01-00,1,10875.0,11690.625,12392.0625,0.0
FMORT-0634,ACL RECONSTRUCTION FOR ARTHRO- SCOPY GRADE 1  including implant,PKG,49539-00-01,1,17512.11,18825.51825,19955.049345,0.0
ORT-0131,Acromioclavicular Joint Recnstruction,PKG,48921-00-01,2,24000.0,25800.0,27348.0,0.0
FMORT-0900,ACROMIOPLASTY  including implant,PKG,48903-00-01,2,14000.0,15050.0,15953.0,0.0
FMSUR-3133,Acute peritonitis/laparotomy,PKG,30373-00-00,4,9402.0,10107.15,10713.579,0.0
FMCAR-0569,ADDITIONAL BALLOON,PKG,90223-01-00,-,10185.0,10948.875,11605.8075,0.0
FMORT-0296,ADDUCTIONTENOTOMY OF HIP,PKG,50375-01-00,2,7500.0,8062.5,8546.25,0.0
FMENT-3134,ADENOIDECTOMY,PKG,41801-00-00,1,2094.75,2251.85625,2386.967625,0.0
FMENT-3153,Adenotonsilectomy,PKG,41789-01-00,1,4111.0,4419.325,4684.4845,0.0
FMOBG-0276,Adhesiolysis / Open,PKG,90329-00-00,2,6764.0,7271.299999999999,7707.578,0.0
SUR-0101,Adrenalectomy,PKG,36500-01-00,4,15947.0,17143.025,18171.6065,0.0
FMORT-0271,ADVANCEMENT OF TENDON OF HAND,PKG,47963-02-01,2,10000.0,10750.0,11395.0,0.0
FMOPT-4237,AHMED  VALVE IMPLANTATION ,PKG,90089-00-01,1,12000.0,12900.0,13674.0,0.0
FMOPT-4197,Amniotic Membrane Graft,PKG,42641-00-01,1,11000.0,11825.0,12534.5,0.0
FMORT-0319,AMPUTATION & DISARTICULATION OF THUMB,PKG,46465-00-01,1,9525.0,10239.375,10853.7375,0.0
VAS-0027,Amputation above knee,PKG,44367-00-00,6,19058.0,20487.35,21716.591,0.0
FMORT-0367,Amputation Below Knee,PKG,44367-02-00,5,19058.0,20487.35,21716.591,0.0
FMSUR-3104,Amputation In Case Of Limbs Gangrene,PKG,44367-02-00,2,8738.0,9393.35,9956.951000000001,0.0
FMOBG-3020,Amputation of Cervix,PKG,35618-03-00,4,5316.0,5714.7,6057.582,0.0
FMORT-0328,AMPUTATION OF FOREFOOT,PKG,44364-01-01,1,12750.0,13706.25,14528.625,0.0
FMORT-0335,AMPUTATION OF LEG THRU FEMUR,PKG,44367-00-00,2,20700.0,22252.5,23587.65,0.0
FMORT-0336,AMPUTATION OF THIGH,PKG,44367-00-00,2,20700.0,22252.5,23587.65,0.0
FMORT-0327,AMPUTATION OF TOE,PKG,44338-00-01,1,10494.6975,11281.7998125,11958.70780125,0.0
FMORT-0317,AMPUTATION OF UPPER LIMB,PKG,44328-01-00,2,19050.0,20478.75,21707.475,0.0
FMORT-0320,AMPUTATION THROUGH CARPALS,PKG,44325-00-01,1,12750.0,13706.25,14528.625,0.0
FMORT-0322,AMPUTATION THROUGH FOREARM,PKG,44328-00-01,2,12750.0,13706.25,14528.625,0.0
FMORT-0323,AMPUTATION THROUGH HUMERUS,PKG,44328-01-00,2,14850.0,15963.75,16921.575,0.0
FMORT-0329,AMPUTATION THRU MIDDLE OF FOOT,PKG,44364-01-01,1,12750.0,13706.25,14528.625,0.0
FMSUR-3068,Anal Dilatation (under G.A.),PKG,32153-00-00,day case,2481.0,2667.075,2827.0995,0.0
SUR-0042,Anal fissure operation + sphincterectomy + anoplasty,PKG,90338-00-00,2,7088.0,7619.599999999999,8076.776,0.0
FMSUR-3212,Anal Sphencter Repair For Fecal Incontinence,PKG,32126-00-00,2,10659.0,11458.425,12145.9305,0.0
FMSUR-0427,ANESTHESIA (G.A OR SEDATION)  FOR  PROCEDURE,PKG,92514-99-00,-,1200.0,1290.0,1367.4,0.0
FMNEU-3396,Aneurysm -Clipping without coils,PKG,39800-00-00,8,55000.0,59125.0,62672.5,0.0
FMVAS-0122,Angioplasty  - two  vessels,PKG,35303-06-00,4,29500.0,31712.5,33615.25,0.0
VAS-0001,Angioplasty one vessel,PKG,35303-06-00,2,24341.0,26166.575,27736.5695,0.0
FMSUR-0423,ANGIOPLASTY PATCH ARTERY SYNTHETIC,PKG,33548-01-00,2,29000.0,31175.0,33045.5,0.0
FMSUR-0440,ANGIOPLASTY PATCH ARTERY TISSUE,PKG,33548-00-00,2,30000.0,32250.0,34185.0,0.0
FMORT-0200,ANKLE FUSION(TIBUTALAR FUSION)  including implant,PKG,49712-00-00,day case,13500.0,14512.5,15383.25,0.0
SUR-0034,anoplasty ,PKG,32123-00-00,2,4447.0,4780.525,5067.3565,0.0
FMSUR-6999,ANORECTAL AGENESIS WITH OR WITHOUT FISTULA/CLOACAL MALFORMATIONS,PKG,90315-01-00,2,9771.0,10503.825,11134.0545,0.0
FMORT-0662,ANT SPINAL FIX FR/DEFORM SPINE  including implant,PKG,48678-00-00,2,44700.0,48052.5,50935.65,0.0
FMORT-0767,ANT.RESECTION OF ONE VERTEBRA W/FIXATION  including implant,PKG,48639-00-00,2,62700.0,67402.5,71446.65000000001,0.0
OBG-0048,ANTERIOR &POSTERIOR VAGINAL REPAIR,PKG,35573-00-00,5,15246.0,16389.45,17372.817,0.0
FMORT-0745,ANTERIOR CERVICAL CORPECTOMY,PKG,48639-00-00,2,36200.0,38915.0,41249.9,0.0
FMNEU-3515,Anterior Cervical Discectomy And Plate Fixation - 3 Levels - W/Out Implant,PKG,40333-01-00,3,50000.0,53750.0,56975.0,0.0
FMORT-0729,ANTERIOR CERVICAL DISCOTOMY PLATING  including implant,PKG,40333-01-00,2,33300.0,35797.5,37945.35,0.0
FMORT-0728,ANTERIOR CERVICAL DISCOTOMY W/INTERBODY FUSION  including implant,PKG,40333-01-00,2,35485.065,38146.444875,40435.23156750001,0.0
FMOPT-4109,Anterior Chamber – Phakik Iol,PKG,42743-00-01,DAY CASE,8000.0,8600.0,9116.0,0.0
FMOPT-4200,Anterior Chamber Reformation Post Operative (Inside Hospital),PKG,42743-00-01,DAY CASE,1853.0,1991.975,2111.4935,0.0
FMOPT-4201,Anterior Chamber Reformation Post Operative (Outside Hospital),PKG,42743-00-01,DAY CASE,3747.0,4028.025,4269.7065,0.0
FMOPT-4177,ANTERIOR CHAMBER WASH,PKG,42743-00-01,day case,7000.0,7525.0,7976.5,0.0
FMOBG-3019,Anterior Colpoperineorrhaphy,PKG,35570-00-00,4,5316.0,5714.7,6057.582,0.0
FMORT-0748,ANTERIOR FIXATION OF THORACIC LUMBAR FRACTURE  including implant,PKG,48678-00-00,2,34200.0,36765.0,38970.9,0.0
FMENT-3123,Anterior Nasal Pack Under General Anesthesia,PKG,90133-00-00,DAY CASE,1338.0,1438.35,1524.651,0.0
FMORT-0763,ANTERIOR RELEASE & INSTRUMENTATION FOR SCOLIOSIS  including implant,PKG,40351-00-00,2,64800.0,69660.0,73839.6,0.0
FMSUR-3174,Anterior Resection Of The Rectum With / Wout Temporary Stoma,PKG,92208-00-00,3,34137.0,36697.275,38899.11150000001,0.0
FMORT-0654,ANTERIOR SPINAL RELEASE BY SCOLIOSIS,PKG,40351-00-00,2,29325.0,31524.375,33415.8375,0.0
FMOPT-4102,Anterior Stromal Puncture,PKG,42692-01-01,DAY CASE,1650.0,1773.75,1880.175,0.0
FMNEU-3478,Anterior Thoracic Corpectomy And Stabilization - One Level W/Out Implant,PKG,40348-00-00,2,56057.0,60261.27499999999,63876.9515,0.0
FMORT-0733,ANTERIOR THORACIC DESICTOMY,PKG,40300-00-00,2,33700.0,36227.5,38401.15,0.0
FMORT-1051,ANTERIOR THORACIC SPINAL FUSION  including implant,PKG,48660-00-00,2,51300.0,55147.5,58456.35000000001,0.0
FMURO-3003,Anterior Urethrolithotomy,PKG,36549-00-00,1,4296.0,4618.2,4895.292,0.0
FMOPT-2101,ANTERIOR VITRECTOMY,PKG,42719-01-01,3-4 Days,8860.0,9524.5,10095.97,0.0
FMNEU-3481,Anterolateral Thoraco Or Lumber Approach With Stabilization – One Level W/Out Implant,PKG,40351-00-00,2,61698.0,66325.34999999999,70304.871,0.0
FMVAS-0104,AORTIC BYPASS,PKG,32763-06-00,4,38200.0,41065.0,43528.9,0.0
FMCAR-3009,Aortic Mechanical Valve,PKG,38488-00-00,7 for the CABG  operation ,45000.0,48375.0,51277.5,0.0
FMCAR-3079,Aortic Root Aneurysm Resection- Bentall Procedure Excluding Graft,PKG,38553-00-00,3,44000.0,47300.0,50138.0,0.0
FMCAR-3077,Aortic valve replacement tissue rapid deployment valve excluding valve.,PKG,38488-01-00,8,45000.0,48375.0,51277.5,0.0
FMSUR-3097,Appendectomy,PKG,30571-00-00,2-3 Days,6202.0,6667.15,7067.179,0.0
FMORT-0646,APPLICATION OF EXTERNAL FIXATO R GRADE I  including implant,PKG,50130-00-01,2,16000.0,17200.0,18232.0,0.0
FMORT-0647,APPLICATION OF EXTERNAL FIXATO R GRADE II  including implant,PKG,50130-00-01,1,25000.0,26875.0,28487.5,0.0
FMORT-0653,APPLICATION OF HALO RING  including implant,PKG,47711-00-00,day case,8700.0,9352.5,9913.65,0.0
FMNEU-3299,Arnold Chiari Decompression Craniectomy,PKG,40106-01-00,2,22440.0,24123.0,25570.38,0.0
FMENT-3187,AROTID*ANGIOPA,PKG,30010-00-10,1,4942.0,5312.65,5631.409,0.0
FMSUR-7200,ARTERIAL ANEURYSM COILING ,PKG,35321-10-00,4,2400.0,2580.0,2734.8,0.0
FMANAP0018,Arterial Line,PKG,34524-00-00,DAY CASE,2936.0,3156.2,3345.572,0.0
FMSUR-0436,ARTERIAL THROMBOLYSIS,PKG,35317-01-00,3,2000.0,2150.0,2279.0,0.0
fmcar-3097,"Arteriovenostomy, For Renal Dialysis",PKG,34512-00-00,2,11250.0,12093.75,12819.375,0.0
ORT-0005,Arthodeasis of the Big Toe  including implant,PKG,90559-00-00,1,10000.0,10750.0,11395.0,0.0
ORT-0052,Arthrodesis (Knee/Hip/Tb),PKG,49509-01-00,1,12915.0,13883.625,14716.6425,0.0
FMORT-0212,ARTHRODESIS OF ELBOW  including implant,PKG,49106-00-01,1,20700.0,22252.5,23587.65,0.0
FMORT-0693,ARTHRODESIS OF FINGERS/fusion hand,PKG,46300-00-01,day case,12750.0,13706.25,14528.625,0.0
FMORT-0199,ARTHRODESIS OF FOOT & ANKLE W/ BONE GRAFT  including implant,PKG,49712-00-00,2,20000.0,21500.0,22790.0,0.0
FMORT-0209,ARTHRODESIS OF HIP  including implant,PKG,49306-00-00,2,31875.0,34265.625,36321.5625,0.0
FMORT-0210,ARTHRODESIS OF KNEE  including implant,PKG,49509-01-00,2,27600.0,29670.0,31450.2,0.0
FMORT-0211,ARTHRODESIS OF SHOULDER  including implant,PKG,48939-00-01,2,27600.0,29670.0,31450.2,0.0
FMORT-0467,ARTHRODESIS OF THE WRIST  including implant,PKG,49200-00-01,2,24900.0,26767.5,28373.55,0.0
FMORT-0238,ARTHROPLASTY OF CARPALS WITH SYNTHETIC PROSTHESIS  including implant,PKG,46324-00-01,1,18075.0,19430.625,20596.4625,0.0
FMORT-0232,ARTHROPLASTY OF HAND & FINGER W/ INT. FIX. DEV.OR PROSTHESIS  including implant,PKG,46309-00-01,1,18075.0,19430.625,20596.4625,0.0
FMORT-0229,ARTHROPLASTY OF HAND & FINGER W/ SYNTHETIC PROSTHESIS  including implant,PKG,46309-00-01,1,18075.0,19430.625,20596.4625,0.0
FMORT-0231,ARTHROPLASTY OF HAND & FINGER W/O TRACTION FIXATION,PKG,46309-00-01,1,18075.0,19430.625,20596.4625,0.0
FMORT-0233,ARTHROPLASTY OF SHOULDER W/ SYNTHETIC PROSTHESIS  including implant,PKG,48918-00-01,1,30975.0,33298.125,35296.0125,0.0
FMORT-9936,ARTHROPLASTY OF THE RADIAL HEAD ( ELBOW ) W/ PROSTHESIS  including implant,PKG,49115-00-01,2,18075.0,19430.625,20596.4625,0.0
FMORT-9935,ARTHROSCOPIC AC JOINT REPAIR,PKG,48951-00-01,1,13500.0,14512.5,15383.25,0.0
FMORT-0479,ARTHROSCOPIC EXAMINATION-KNEE,PKG,49557-00-01,day case,10000.0,10750.0,11395.0,0.0
FMORT-0652,"ARTHROSCOPIC FIX. OF BANKART LESION, SHOULDER  including implant",PKG,48945-00-01,1,20100.0,21607.5,22903.95,0.0
FMORT-0776,ARTHROSCOPIC MNISCAL SUTURE,PKG,49557-00-01,1,13000.0,13975.0,14813.5,0.0
FMORT-4225,ARTHROSCOPIC RELEASE OF PLANTAR FASCITIS,PKG,49854-00-01,day case,11000.0,11825.0,12534.5,0.0
FMORT-1049,Arthroscopic Rotator Cuff. Repair,PKG,48960-00-01,2,18154.5,19516.0875,20687.05275,0.0
FMORT-9091,ARTHROSCOPIC MENISCUS REPAIR ,PKG,49563-00-01,day case,13000.0,13975.0,14813.5,0.0
ORT-2029,ARTHROSCOPY ANKLE SURGICAL EXCISION OSTEOCHONDRAL DEFECT TALUS/TIBIA W/ DRILLING,PKG,49703-01-01,day case,12000.0,12900.0,13674.0,0.0
ORT-0093,Arthroscopy Minisectomy,PKG,49503-00-00,2,14000.0,15050.0,15953.0,0.0
FMORT-0583,ARTHROSCOPY OF ELBOW DIAGNOST.,PKG,49118-00-01,day case,12000.0,12900.0,13674.0,0.0
FMORT-0589,ARTHROSCOPY OF WRIST-DIAGNSTIC,PKG,49218-00-01,day case,12000.0,12900.0,13674.0,0.0
FMORT-0140,ARTHROTOMY FOR REMOVAL OF PROSTHESIS AT ANKLE,PKG,90606-01-00,1,9000.0,9675.0,10255.5,0.0
FMORT-0139,ARTHROTOMY FOR REMOVAL OF PROSTHESIS AT HIP,PKG,49312-00-00,2,19050.0,20478.75,21707.475,0.0
FMORT-0138,ARTHROTOMY FOR REMOVAL OF PROSTHESIS AT KNEE,PKG,49515-00-01,1,16950.0,18221.25,19314.525,0.0
FMORT-0462,ARTHROTOMY IN INFECTIVE SPINES,PKG,50103-00-01,2,18000.0,19350.0,20511.0,0.0
FMORT-0542,ARTHROTOMY OF SEPTIC KNEE,PKG,49500-01-01,1,11000.0,11825.0,12534.5,0.0
FMORT-0543,ARTHROTOMY OF THE KNEE,PKG,49500-01-01,1,11000.0,11825.0,12534.5,0.0
FMORT-3006,Articular Cartilage Repair For Major Joint (Without Implant And Blood),PKG,90595-00-00,1,12180.0,13093.5,13879.11,0.0
URO-0115,ARTIFICIAL MALE SPHINCTER + DEVICE,PKG,37387-00-00,4,57173.0,61460.975,65148.6335,0.0
FMOPT-4122,Artisan Phakic Lens,PKG,42701-00-01,1,7476.0,8036.7,8518.902,0.0
