HCP Name,S. Type,Code,Provider Service Description,Prie,Discount,LOS
SGH Madina,PD,7013097,RADIOFREQUENCY-  SACROILIAC JOINT SACRAL NERVES  - TWO SIDES,14000,0.15,0
SGH Madina,PD,7013098,RADIOFREQUENCY- COCCYGEAL NERVES FOR COCCYDYNIA,10000,0.15,0
SGH Madina,PD,7013099,SPINAL NERVE DIAGNOSTIC BLOCK  (IN OPERATING ROOM),3500,0.15,0
SGH Madina,PD,7013100,SPINAL NERVE DIAGNOSTIC BLOCK  (IN OPERATING ROOM) - EACH ADDITIONAL NERVE BLOCK,1500,0.15,0
SGH Madina,PD,7013101,PERIPHERAL NERVE DIAGNOSTIC BLOCK  (IN OPERATING ROOM)  - ONE NERVE,3500,0.15,0
SGH Madina,PD,7013102,LUMBAR OR CERVICAL EPIDURAL INJECTION,5000,0.15,0
SGH Madina,PD,8011001,DRILL OF HYDERAL IMPLANT WITH ARTIFICIAL EYE,6919,0.15,1
SGH Madina,PD,8011002,ENUCULATION WITH HYDROXY. ORBITAL,18685,0.15,2
SGH Madina,PD,8011003,ENUCLEATION OR EVISCERATION WITH PROSTHETIC IMPLANT,7272,0.15,1
SGH Madina,PD,8011004,ENUCLEATION OR EVISCERATION OF EYE BALL,4899,0.15,1
SGH Madina,PD,8011005,EXENTRATION,13635,0.15,2
SGH Madina,PD,8011006,IMPLANTATION OF HYDERAL ORBITAL IN ENUCULATION.,17675,0.15,2
SGH Madina,PD,8011007,IMPLANTATION OF REGULAR IN ENUCULATION OR EVISCERATION,7929,0.15,1
SGH Madina,PD,8011008,OPTIC NERVE SHEATH FENES – ONSF,14645,0.15,2
SGH Madina,PD,8011009,ORBITAL EXPLORATION,7323,0.15,1
SGH Madina,PD,8011010,ORBITAL TUMOUR BIOPSY,7323,0.15,1
SGH Madina,PD,8011011,ORBITAL TUMOUR EXCISION,7929,0.15,1
SGH Madina,PD,8011012,POSTERIOR ORBITAL EXPLORATION,11615,0.15,2
SGH Madina,PD,8011013,POSTERIOR ORBITAL TUMOUR,15655,0.15,2
SGH Madina,PD,8011014,RECONSTRUCTION OF ORBITAL BASE FRACTURE,14645,0.15,2
SGH Madina,PD,8011015,SOCKET RECONSTRUCTION,8585,0.15,1
SGH Madina,PD,8011016,SQUINT REPAIR (ONE OR BOTH EYES),8939,0.15,1
SGH Madina,PD,8011017,SQUINT REPAIR SECOND STAGE (ONE OR BOTH EYES),4848,0.15,1
SGH Madina,PD,8011018,THYROID ORBITAL DECOMPRESSION (BOTH EYES),24745,0.15,2
SGH Madina,PD,8011019,THYROID ORBITAL DECOMPRESSION (ONE EYE),15655,0.15,2
SGH Madina,PD,8012001,BILATERAL PTOSIS REPAIR WITH FRESH FASC.,19695,0.15,2
SGH Madina,PD,8012002,BILATERAL LEVATOR MUS. RECESSION,22500,0.15,2
SGH Madina,PD,8012003,BILATERAL  BLEPHAROPLASTY UPPER LID,23250,0.15,2
SGH Madina,PD,8012004,BILATERAL  MYECTOMY LOWER LID,27000,0.15,2
SGH Madina,PD,8012005,BILATERAL BLEPHAROPLASTY LOWER LID ,19500,0.15,2
SGH Madina,PD,8012006,BILATERAL EYE BROW PLASTY,19500,0.15,2
SGH Madina,PD,8012007,BILATERAL FULL  MYECTOMY UPPER LID,36000,0.15,2
SGH Madina,PD,8012008,BILATERAL LIMITED MYECTOMY UPPER LID,23775,0.15,2
SGH Madina,PD,8012009,BILATERAL REPAIR ENTR. ECTROPIN ,17775,0.15,2
SGH Madina,PD,8012010,BILATERAL SIM. PTOSIS REPAIR,22500,0.15,2
SGH Madina,PD,8012011,BILATERAL TARSAL STRIP,11925,0.15,2
SGH Madina,PD,8012012,BILATERAL TARSAL STRIP WITH GRAFT,15225,0.15,2
SGH Madina,PD,8012013,BOTULIUM TOXIN INJECTION,8775,0.15,2
SGH Madina,PD,8012014,COMPLEX LID RECONSTRUCTION,12000,0.15,2
SGH Madina,PD,8012015,ELECTROLYSIS FOR EYE LASHES IN O.R.,1425,0.15,2
SGH Madina,PD,8012016,EXCISION OF LID TUMOR WITH RECONSTRUCTION WITH FLAP,17250,0.15,2
SGH Madina,PD,8012017,EXCISION OF LID TUMOUR,10875,0.15,2
SGH Madina,PD,8012018,EXCISION OF MULTI CHALAZION IN OR,3375,0.15,2
SGH Madina,PD,8012019,EXCI.MULTIPLE SMALL LID GROW,3225,0.15,2
SGH Madina,PD,8012020,EXCISION OF CHALAZION U.G.A.,2325,0.15,2
SGH Madina,PD,8012021,EXCISION OF LID TUMOURWITHHISTOPATHOLOGY ANALYSIS,7500,0.15,2
SGH Madina,PD,8012022,EXCISION OF SMALL LID GROWTH IN O.R. ,3225,0.15,2
SGH Madina,PD,8012023,EYE PLASTIC SURGERY,16275,0.15,2
SGH Madina,PD,8012024,GOLD WEIGHT LID IMPLANTATION,14625,0.15,2
SGH Madina,PD,8012025,LID RECONSTRUCTION USING FLAPES OR GRAFT,17250,0.15,2
SGH Madina,PD,8012026,PTOSIS REPAIR (ONE EYE),10875,0.15,2
SGH Madina,PD,8012027,RECONSTRUCTION OF LID LACERATION,7500,0.15,2
SGH Madina,PD,8012028,REPAIR OF ENTROPION OR ECTROPION (BOTH EYES),10875,0.15,2
SGH Madina,PD,8012029,REPAIR OF ENTROPION OR ECTROPION (ONE EYE),7500,0.15,2
SGH Madina,PD,8012030,REPAIR OF SIMPLE LIDWITHEXPLORA,6675,0.15,2
SGH Madina,PD,8012031,REPAIR OF SMALL WOUND OF LID,1875,0.15,2
SGH Madina,PD,8012032,SIMPLE LID RECONSTRUCTION,6225,0.15,2
SGH Madina,PD,8012033,TARSORRHAPHY (ONE EYE),9375,0.15,2
SGH Madina,PD,8012034,TRICHIASIS REPAIR (BOTH EYES),8775,0.15,2
SGH Madina,PD,8012035,TRICHIASIS REPAIR (ONE EYE),5775,0.15,2
SGH Madina,PD,8012036,UNILATERAL LEVATOR MUS. RECESSION,14775,0.15,2
SGH Madina,PD,8012037,UNILATERAL PTOSIS REPAIRWITHFRESH,18750,0.15,2
SGH Madina,PD,8012038,UNILATERAL BLEPHAROPLASTY LOWER LID,12750,0.15,2
SGH Madina,PD,8012039,UNILATERAL BLEPHAROPLASTY UPPER LID,13500,0.15,2
SGH Madina,PD,8012040,UNILATERAL EYE BROW PLASTY,13125,0.15,2
SGH Madina,PD,8012041,UNILATERAL FULL  MYECTOMY LOWER LID,35250,0.15,2
SGH Madina,PD,8012042,UNILATERAL FULL  MYECTOMY UPPER LID,23250,0.15,2
SGH Madina,PD,8012043,UNILATERAL LIMITED MYECTOMY UPPER LID,14250,0.15,2
SGH Madina,PD,8012044,UNILATERAL REPAIR ENTR. ECTROPIN,10875,0.15,2
SGH Madina,PD,8012045,UNILATERAL TARSAL STRIP,8775,0.15,2
SGH Madina,PD,8012046,UNILATERAL TARSAL STRIP WITH GRAFT,10875,0.15,2
SGH Madina,PD,8013001,BALLOON DACRYOPLASTY ,7929,0.15,D/C
SGH Madina,PD,8013002,BILATERAL MEDIAL SPINDLE SURGERY,6313,0.15,D/C
SGH Madina,PD,8013003,BILATERAL PROBING WITH SYRINGINGWITHINTUBATION  ,7929,0.15,D/C
SGH Madina,PD,8013004,BILATERAL PUNCTAL OCCLUSION,5909,0.15,D/C
SGH Madina,PD,8013005,BIOPSY OF LACRIMAL GLAND TUMORWITHHISTOPATH. ANALYSIS,5909,0.15,D/C
SGH Madina,PD,8013006,COLLAGEN PLUG,1479,0.15,0
SGH Madina,PD,8013007,D.C.R. / DACRYOCYSTORHINOSTOMY,10710,0.15,1
SGH Madina,PD,8013008,DACRYOCYSTECTOMY,4899,0.15,D/C
SGH Madina,PD,8013009,DCRWITHCANALICULAR RECONSTRUCTION,11868,0.15,D/C
SGH Madina,PD,8013010,DCRWITHLESTER JONES TUBE,13989,0.15,D/C
SGH Madina,PD,8013011,EXCISION OF LACRIMAL GLAND,8939,0.15,D/C
SGH Madina,PD,8013012,PROBING WITH SYRINGING U.G.A. (BOTH EYES),3939,0.15,D/C
SGH Madina,PD,8013013,PROBING WITH SYRINGING U.G.A. (ONE EYE),2295,0.15,D/C
SGH Madina,PD,8013014,RECONSTRUCTION OF LACRIMAL DUCTS WITH TUBE,7828,0.15,D/C
SGH Madina,PD,8013015,SILICONE INTUBATION ONE EYE,4899,0.15,D/C
SGH Madina,PD,8013016,TEMPRORY ARTERY BIOPSY,4899,0.15,D/C
SGH Madina,PD,8013017,THREE SNIP OPERATION (BOTH EYES),5808,0.15,D/C
SGH Madina,PD,8013018,THREE SNIP OPERATION (ONE EYE),3939,0.15,D/C
SGH Madina,PD,8013019,UNILATERAL MEDIA SPINDLE SURGERY,4899,0.15,D/C
SGH Madina,PD,8013020,UNILATERAL PROBING WITH SYRINGING WITH INTUBATION ,4899,0.15,D/C
SGH Madina,PD,8013021,UNILATERAL PUNCTAL OCCLUSION ,3788,0.15,D/C
SGH Madina,PD,8014001,AMNIOTIC MEMBRANE GRAFT ,12625,0.15,1
SGH Madina,PD,8014002,ANTERIOR CHAMBER REFORMATION POST OPERATIVE (INSIDE HOSPITAL),2295,0.15,D/C
SGH Madina,PD,8014003,ANTERIOR CHAMBER REFORMATION POST OPERATIVE (OTHER HOSPITAL),4899,0.15,D/C
SGH Madina,PD,8014004,ANTERIOR CHAMBER WASH  ,7575,0.15,D/C
SGH Madina,PD,8014005,ANTERIOR STROMAL PUNCTURE / UGA,1989,0.15,D/C
SGH Madina,PD,8014006,BALLOON DACYOPLASTY ,7777,0.15,D/C
SGH Madina,PD,8014007,BILATERAL PUNCTAL OCCLUSION ,5303,0.15,D/C
SGH Madina,PD,8014008,BIOPSY OF CONJ. TUMOURWITHHISTOPATHOLOGY ANALYSIS ,5909,0.15,D/C
SGH Madina,PD,8014009,CHAMBER DRANIAGE ( OUTSIDE HOSPITAL),4899,0.15,D/C
SGH Madina,PD,8014010,CHAMBER DRAINAGE ( INSIDE  HOSPITAL ),1683,0.15,D/C
SGH Madina,PD,8014011,COLLAGEN PLUG ,1275,0.15,D/C
SGH Madina,PD,8014012,CONJUNCTIVAL REVISION ,4899,0.15,D/C
SGH Madina,PD,8014013,CONJUNCTIVAL REVISION (INSIDE  HOSPITAL) ,2499,0.15,D/C
SGH Madina,PD,8014014,CORNEAL IMPLANTATION SECOND STAGE,7575,0.15,D/C
SGH Madina,PD,8014015,CORNEAL TRANSPLANT (KERATOPLASTY (PKP)),22440,0.15,3
SGH Madina,PD,8014016,CORNEAL WOUND SUTURING,6818,0.15,D/C
SGH Madina,PD,8014017,CORNIAL RING,7575,0.15,D/C
SGH Madina,PD,8014018,EXCISION OF CONJUNCTIVAL TUMOUR ,7323,0.15,D/C
SGH Madina,PD,8014019,EXCISION OF CORNEAL TUMOUR WITH ,8333,0.15,D/C
SGH Madina,PD,8014020,GRAFT REPLACMENT (IN-HOSPITAL),7575,0.15,D/C
SGH Madina,PD,8014021,IOL REPOSITIONING ( INSIDE HOSPITAL),2295,0.15,D/C
SGH Madina,PD,8014022,IOL REPOSITIONING ( OTHER HOSPITAL ),6313,0.15,D/C
SGH Madina,PD,8014023,KERATOPLASTY WITH CATARACT WITH EXT. IOL,21420,0.15,2
SGH Madina,PD,8014024,KERATOPLASTY WITH SECONDARY IOL,20200,0.15,2
SGH Madina,PD,8014025,KERATOPROSTHESIS,23230,0.15,2
SGH Madina,PD,8014026,LAMELLAR KERATOPLASTYWITHSCLEROPLASTY,19190,0.15,2
SGH Madina,PD,8014027,LENS INTRAOCULAR LENS,765,0.15,0
SGH Madina,PD,8014028,PHOTOTHERAPETUCI KERATECTOMY (P.T.K.) ONE EYE,8939,0.15,D/C
SGH Madina,PD,8014029,PTERYGIUM EXCISION,3990,0.15,D/C
SGH Madina,PD,8014030,PTERYGIUM EXCISIONWITHCONJ. GRAFT,6565,0.15,D/C
SGH Madina,PD,8014031,PTERYGIUM EXCISION WITH LAMELLAR KERATOPLASTY,9292,0.15,D/C
SGH Madina,PD,8014032,REMOVAL OF DEEP CORNEAL F.B.,6313,0.15,D/C
SGH Madina,PD,8014033,REMOVAL OF FOREIGN BODY (G.A.),2805,0.15,D/C
SGH Madina,PD,8014034,REMOVAL OF P.K.P. SUTURES (OPERATION OTHER HOSPITAL),1173,0.15,0
SGH Madina,PD,8014035,REPAIR OF CONJUNCTIVAL LACERATION,1989,0.15,0
SGH Madina,PD,8014036,CORNEAL TATTOING,6010,0.15,0
SGH Madina,PD,8015001,ANT CHAMBER PHAKIC LENS ,7966,0.15,D/C
SGH Madina,PD,8015002,ANTERIOR CHAMBER – PHAKO IOL,12979,0.15,D/C
SGH Madina,PD,8015003,ARTISAN PHAKIC LENS,7476,0.15,D/C
SGH Madina,PD,8015004,CORNEAL RING REMOVAL (DONE OUTSIDE),2760,0.15,D/C
SGH Madina,PD,8015005,CROSSLINKING  (  ONE EYE ),4275,0.15,D/C
SGH Madina,PD,8015006,CROSSLINKING  (  TWO EYES ),6342,0.15,D/C
SGH Madina,PD,8015007,CXL AVEDRO  (ONE EYE),5400,0.15,D/C
SGH Madina,PD,8015008,CXL AVEDRO  (TWO EYES),8010,0.15,D/C
SGH Madina,PD,8015009,EPILASIK ( ONE EYE ),2760,0.15,D/C
SGH Madina,PD,8015010,EPILASIK (TWO EYES),4050,0.15,D/C
SGH Madina,PD,8015011,EXTRACAPSULAR C. LENSWITHIOL HYPE,10605,0.15,D/C
SGH Madina,PD,8015012,EXTRACAPSULAR CL. LENSWITHIOL H.M.,10605,0.15,D/C
SGH Madina,PD,8015013,EXTRACAPSULAR CLEAR LENS H.M.,9595,0.15,D/C
SGH Madina,PD,8015014,FERRARA ICRS (ONE RING),6230,0.15,D/C
SGH Madina,PD,8015015,FERRARA ICRS (TWO RINGS),7565,0.15,D/C
SGH Madina,PD,8015016,FLAP RESPOSITION - CLEANING,4500,0.15,D/C
SGH Madina,PD,8015017,HOLMIUM THERMOKERATOPLASTY LTK ,6230,0.15,D/C
SGH Madina,PD,8015018,HYPEROPIC KERATOMIL. HKM - HALK,9240,0.15,D/C
SGH Madina,PD,8015019,ICL PHAKIC LENS ,5850,0.15,D/C
SGH Madina,PD,8015020,IDESIGN CUSTOMIZED LASIK (ONE EYE),4950,0.15,D/C
SGH Madina,PD,8015021,IDESIGN CUSTOMIZED LASIK (TWO EYES),7343,0.15,D/C
SGH Madina,PD,8015022,INTACS ICRS (ONE RING)   ,7120,0.15,D/C
SGH Madina,PD,8015023,INTACS ICRS (TWO RINGS)   ,8800,0.15,D/C
SGH Madina,PD,8015024,INTACS SK (TWO RING)   ,8800,0.15,D/C
SGH Madina,PD,8015025,INTACS SK CORNEAL RING   ,7120,0.15,D/C
SGH Madina,PD,8015026,IRS CLAW PHAKIC (IOL)   ,13635,0.15,D/C
SGH Madina,PD,8015027,LASIK - 2ND STAGE (OUTSIDE)   ,3162,0.15,D/C
SGH Madina,PD,8015028,LASIK ENHANCMENT (> 3 YEARS),2898,0.15,D/C
SGH Madina,PD,8015029,LASIK ENHANCEMENT (FROM 1-3 YEARS)   ,1974,0.15,D/C
SGH Madina,PD,8015030,LASIK ON PSEUDOPHAKIC (DONE INSIDE)  ,1974,0.15,D/C
SGH Madina,PD,8015031,LASIK ON PSEUDOPHAKIC (DONE OUTSIDE)  ,4050,0.15,D/C
SGH Madina,PD,8015032,LASIK OVER PKP  ,2760,0.15,D/C
SGH Madina,PD,8015033,LASIK OVER PKP (DONE OUTSIDE)  ,4050,0.15,D/C
SGH Madina,PD,8015034,MYOPIC REPAIR SECOND STAGE  ,1989,0.15,D/C
SGH Madina,PD,8015035,MYORING CORNEAL RING,8411,0.15,D/C
SGH Madina,PD,8015036,PHOTO. KERA. ASTIGM.-PAK VISX,8800,0.15,D/C
SGH Madina,PD,8015037,PHOTOREFRACTIVE KERATECTOMY [P.R.K.] (ONE EYE),6675,0.15,D/C
SGH Madina,PD,8015038,POSTERIOR  CHAMBER – PHAKO IOL,12144,0.15,D/C
SGH Madina,PD,8015039,PRESBYOPIC LASIK ( ONE EYE )  ,4725,0.15,D/C
SGH Madina,PD,8015040,PRESBYOPIC LASIK ( TWO EYES )  ,7009,0.15,D/C
SGH Madina,PD,8015041,PRK WITH MKM (DISK FLAP)  ,7929,0.15,D/C
SGH Madina,PD,8015042,"RADIAL KERATOTOMY (R.K., ARK, RKT) ONE EYE  ",6898,0.15,D/C
SGH Madina,PD,8015043,REFRACTIVE LENS EXCHANGE  ,8800,0.15,D/C
SGH Madina,PD,8015044,TORIC ICL PHAKIC LENS,7565,0.15,D/C
SGH Madina,PD,8016001,CATARACT EXTRACTION,11730,0.15,D/C
SGH Madina,PD,8016002,CATARACT EXTRACTION WITH IOL WITH KERATOPLASTY,21420,0.15,D/C
SGH Madina,PD,8016003,CATARACT EXTRACTION WITH IOL WITH TRABECULECTOMY,15810,0.15,D/C
SGH Madina,PD,8016004,CATARACT EXTRACTION WITH TRABECULECTOMY,13635,0.15,D/C
SGH Madina,PD,8016005,CATARACT EXTRACTION-I.O.L.,12750,0.15,D/C
SGH Madina,PD,8016006,REMOVAL OF I.O.L. (IMPLANTED INSIDE),5303,0.15,D/C
SGH Madina,PD,8016007,REMOVAL OF I.O.L. (IMPLANTED OUTSIDE),9949,0.15,D/C
SGH Madina,PD,8016008,SECONDRY I.O.L. IMPLANTATION,11615,0.15,D/C
SGH Madina,PD,8016009,SECONDRY IOL WITH KERATOPLASTY ,20200,0.15,D/C
SGH Madina,PD,8016010,SURGICAL POST. CAPSULOTOMY (DONE INSIDE),3889,0.15,D/C
SGH Madina,PD,8016011,SURGICAL POST. CAPSULOTOMY (DONE OUTSIDE),6919,0.15,D/C
SGH Madina,PD,8017001,CYCLOCRYOPEXY,7929,0.15,D/C
SGH Madina,PD,8017002,GLAUCOMA EXT.WITH MOLTENO TUBE,11110,0.15,1
SGH Madina,PD,8017003,GLAUCOMA EXT.WITH OPTOMIDE,15150,0.15,1
SGH Madina,PD,8017004,GLAUCOMA EXTRACTION,9949,0.15,1
SGH Madina,PD,8017005,GLAUCOMA EXTRACTION WITH CATARACT EXTRACTION WITH IOL,15150,0.15,1
SGH Madina,PD,8017006,GLAUCOMA EXTRACTION SURGERY WITH SECANRY (IOL),12120,0.15,1
SGH Madina,PD,8017007,GLUOCOMA CYCLO PHOTO – COAGULATION ( CBC),4899,0.15,D/C
SGH Madina,PD,8017008,GLUOCOMA EXTWITH DRANG IMPLANT ,12120,0.15,1
SGH Madina,PD,8017009,HOLMIUM LASER FOR GLAUCOMA (ONE EYE),5555,0.15,1
SGH Madina,PD,8017010,RETROBULBAR ALCOHOLIC INJ.,918,0.15,0
SGH Madina,PD,8017011,SURGICAL P.I. OR S.I.,7575,0.15,D/C
SGH Madina,PD,8018001,LOCALIZED RETINAL DETACHMENT ,16160,0.15,2
SGH Madina,PD,8018002,OUTOLOGUS  BLOOD INJECTION ( INSIDE HOSPITAL ) ,816,0.15,0
SGH Madina,PD,8018003,OUTOLOGUS GAS BLOOD INJECTION (OTHER HOSPITAL) ,2295,0.15,0
SGH Madina,PD,8018004,PARSPLANA  VITRECTOMY WITH ERM,18180,0.15,1
SGH Madina,PD,8018005,PARSPLANA LEN. WITH VITRECTOMY WITH IOL,19695,0.15,1
SGH Madina,PD,8018006,PARSPLANA LEN. WITH VITRECTOMY WITH SCL. BUCK WITH IOL,20200,0.15,1
SGH Madina,PD,8018007,PARSPLANA LENS WITH VITRECTOMYWITH IOL WITH ERM,20705,0.15,1
SGH Madina,PD,8018008,PARSPLANA LENSECTOMY  VITRECTOMY WITH RETINAL DETACHMENT WITH SCLERAL BUCKLE,19695,0.15,1
SGH Madina,PD,8018009,PARSPLANA LENSECTOMY WITH VITRECTOMY,18180,0.15,1
SGH Madina,PD,8018010,PARSPLANA VITRECTOMY,17170,0.15,1
SGH Madina,PD,8018011,PARSPLANA VITRECTOMY (PPLV) WITH IOL,19695,0.15,1
SGH Madina,PD,8018012,PARSPLANA VITRECTOMYWITHRETINAL DETACHMENT,18180,0.15,1
SGH Madina,PD,8018013,PARSPLANA VITRECTOMYWITHSCLERAL BUCKLE,18180,0.15,1
SGH Madina,PD,8018014,PARSPLANAVITRECTOMYWITHIOFBWITHRETINAL DETACHMENT WITH SCLERAL BUCKLE,19695,0.15,1
SGH Madina,PD,8018015,PNEUMATIC RETINOPEXY,11615,0.15,1
SGH Madina,PD,8018016,REMOVAL OF EPIRETINAL MEMBRANCE (ERM REMOVAL),16160,0.15,1
SGH Madina,PD,8018017,RETINAL CRYOPEXY ,6060,0.15,1
SGH Madina,PD,8018018,RETINAL PHOTOCOAGULATION ONE SETTING,2525,0.15,0
SGH Madina,PD,8018019,RETINAL PHOTOCOAGULATION THREE SETTING OR MORE ,4798,0.15,0
SGH Madina,PD,8018020,RETINAL PHOTOCOAGULATION TWO SETTING,3889,0.15,0
SGH Madina,PD,8018021,SILICON OIL,11615,0.15,D/C
SGH Madina,PD,8018022,SIMPLE RETINAL DETACHMENT ,9343,0.15,0
SGH Madina,PD,8018023,TOTAL RETINAL DETACHMENT ,18180,0.15,1
SGH Madina,PD,8018024,UNILATERAL PUNCTURAL OCCLUSION,3889,0.15,1
SGH Madina,PD,8018025,VITEROUS WASH OUT ,9343,0.15,1
SGH Madina,PD,8019001,INDIRECT LASER TREATMENT FOR RETINAL ABNORMALITIES - ONE EYE,7476,0.15,1
SGH Madina,PD,8019002,LASER PERIPHERAL IREDECTOMY / UGA,4293,0.15,1
SGH Madina,PD,8019003,LASER TRABECULOPLASTY / UGA,5909,0.15,1
SGH Madina,PD,8019004,PHOTO. KERA. ASTIGM - PAK VIZX,7575,0.15,1
SGH Madina,PD,8019005,PHOTOTHERAPEUTIC KERATECTOMY (P.T.K.) ONE EYE,7575,0.15,1
SGH Madina,PD,8019006,YAG LASER POST. CAPSULOTOMY (DONE INSIDE),1938,0.15,0
SGH Madina,PD,8019007,YAG LASER POST. CAPSULOTOMY (DONE OUTSIDE),3889,0.15,0
SGH Madina,PD,9011001,BONE MARROW ASPIRATION WITH BIOPSY WITHOUT HISTOPATHOLOGY UNDER GA,8976,0.15,D/C
SGH Madina,PD,9011002,BONE MARROW ASPIRATION WITHOUT BIOPSY UNDER GA,5400,0.15,D/C
SGH Madina,PD,9011003,LUMBAR PUNCTURE WITH INTRATHECAL CHEMOTHERAPY WITHOUT MEDICATION UNDER GA ,5400,0.15,D/C
SGH Madina,PD,9021001,BRONCHOSCOPY WITH BRONCHIAL BIOPSY – EXCLUDED THE HISTOPATHOLOGY TEST,5610,0.15,D/C
SGH Madina,PD,9021002,BRONCHOSCOPY WITH BRONCHOALVEOLAR LAVAGE AND BRUSH,6120,0.15,D/C
SGH Madina,PD,9021003,"BRONCHOSCOPY WITH CONVENTIONAL (BLIND) TRANSBRONCHIAL NEEDLE ASPIRATION (C-TBNA) OF MEDIASTINAL LYMPH NODES, HILAR LYMPH NODES, AND TUMORS AROUND THE AIRWAYS",13200,0.15,D/C
SGH Madina,PD,9021004,BRONCHOSCOPY WITH TRANSBRONCHIAL LUNG BIOPSY UNDER FLUOROSCOPY WITHOUT HISTOPATHOLOGY  TEST,7120,0.15,D/C
SGH Madina,PD,9021005,BRONCHOSCOPY WITH TRANSBRONCHIAL NEEDLE ASPIRATE OF PERIPHERAL PULMONARY MASSES GUIDED BY FLOROSCOPY,8800,0.15,D/C
SGH Madina,PD,9021006,THERAPEUTIC BRONCHOSCOPY,7120,0.15,D/C
SGH Madina,PD,9021007,THORACOSCOPY,21250,0.15,1
SGH Madina,PD,9021008,VIDEO ASSISTED THORASCOPY (VATS) THERAPEUTIC - ,25500,0.15,1
SGH Madina,PD,9021009,PLEURAL BIOPSY (ABRAM’S NEEDLE) WITHOUT HISTOPATHOLOGY  TEST,1880,0.15,0
SGH Madina,PD,9021010,POLYSOMNOGRAPHY (DIAGNOSTIC AND TITRATION BY CPAP OR BIPAP) SPLIT NIGHT,5400,0.15,1
SGH Madina,PD,9021011,POLYSOMNOGRAPHY (OVERNIGHT DIAGNOSTIC TEST AND MULTIPLE SLEEP LATENCY TEST),6230,0.15,1
SGH Madina,PD,9021012,POLYSOMNOGRAPHY (OVERNIGHT DIAGNOSTIC TEST ONLY),4500,0.15,1
SGH Madina,PD,9021013,POLYSOMNOGRAPHY (TITRATION TEST ONLY BY CPAP OR BIPAP),5850,0.15,1
SGH Madina,PD,9031001,A.V FISTULA DILATION ,10208,0.15,D/C
SGH Madina,PD,9031002,ABDOMINAL ANGIOGRAPHY,2256,0.15,D/C
SGH Madina,PD,9031003,ABDOMINAL/PELVIC ABSCESS DRAINAGE,1440,0.15,D/C
SGH Madina,PD,9031004,ADRENAL ANGIOGRAPHY,3572,0.15,D/C
SGH Madina,PD,9031005,AMNIOCENTESIS/ CORDOCENTESIS,960,0.15,D/C
SGH Madina,PD,9031006,ANGIOGRAM - CEREBRAL/ SPINAL  3-4 VESSELS,4080,0.15,D/C
SGH Madina,PD,9031007,ANGIOGRAM - SUBCLAVIAN ARTERY (BILATERAL),2944,0.15,D/C
SGH Madina,PD,9031008,ANGIOGRAM - SUBCLAVIAN ARTERY (UNILATERAL),2632,0.15,D/C
SGH Madina,PD,9031009,ANGIOPLASTY- BILATERAL SUPERFICIAL FEMORAL/ POPLITEAL ARTERY,11264,0.15,D/C
SGH Madina,PD,9031010,ANGIOPLASTY- UNILATERAL SUPERFICIAL FEMORAL / POPLITEAL ARTERY,7120,0.15,D/C
SGH Madina,PD,9031011,AORTOGRAPHY,3720,0.15,D/C
SGH Madina,PD,9031012,ARCH ANGIOGRAPHY,1786,0.15,D/C
SGH Madina,PD,9031013,ARTERIAL ANEURYSM COILING ,2827,0.15,D/C
SGH Madina,PD,9031014,ARTERIAL GRAFT STENT FOR ARTERY ( LEFT / RIGHT HEPATIC ARTERY),5760,0.15,D/C
SGH Madina,PD,9031015,ARTERIAL THROMBOLYSIS,2256,0.15,D/C
SGH Madina,PD,9031016,"BALLOON OCCLUSION TEST (WITHOUT BALLOONS, MICRO WIRE)",17600,0.15,D/C
SGH Madina,PD,9031017,"BASILAR ARTERY ANGIOPLASTY (IMPLANTS, STENTS, BALLOONS, CATHETERS, AND WIRES NOT INCLUDED)",15312,0.15,D/C
SGH Madina,PD,9031018,BILATERAL CAROTID ANGIOGRAPHY,9856,0.15,D/C
SGH Madina,PD,9031019,BILATERAL SFA STENT GRAFT,19712,0.15,D/C
SGH Madina,PD,9031020,BONE BIOPSY (EXCLUDING LABORATORY),5760,0.15,D/C
SGH Madina,PD,9031021,"CAROTID ARTERY STENTING (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",19712,0.15,D/C
SGH Madina,PD,9031022,"CAROTID CAVERNOUS FISTULAE EMBOLIZATION (WITHOUT STENTS, COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",46280,0.15,D/C
SGH Madina,PD,9031023,"CAROTID OR CEREBRAL ARTERY OCCLUSION (WITHOUT COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",20400,0.15,D/C
SGH Madina,PD,9031024,CATHETER REMOVAL,1536,0.15,D/C
SGH Madina,PD,9031025,CATHETEROGRAM,2407,0.15,D/C
SGH Madina,PD,9031026,CECOSTOMY TUBE INSERTION I ,2256,0.15,D/C
SGH Madina,PD,9031027,CECOSTOMY TUBE INSERTION II,2256,0.15,D/C
SGH Madina,PD,9031028,CEREBRAL ANGIOGRAPHY USING MICRO CATHETER UNDER GENERAL ANAESTHESIA (WITHOUT MICRO CATHETER COST),13920,0.15,D/C
