WIPRO CODE,NAME,Price,SBS
MS-F-000109,FEMORAL COMPONENT RT SIZE F ZIMMER #596401652,13995,63995
MS-F-000654,"FEMORAL COMPONENT SIZE 2 RIGHT, MICRO PORT # KFTCNP2R",16875,63995
MS-F-000017,"FEMORAL COMPONENT STD.MEDIUM,RIGHT.",16875,33175
MS-F-000011,"FEMORAL COMPONENT STD.R1,X-SMALL,RIGHT",16875,33175
MS-F-000634,"FEMORAL COMPONENT SZ 1 L, WRIGHT # KFTCNP1R",16875,33175
MS-F-000635,"FEMORAL COMPONENT SZ 1L, WRIGHT # KFTCNP1L",16875,33175
MS-F-000645,"FEMORAL COMPONENT SZ 3 L, WRIGHT # KFTCNP3L",16875,33175
MS-F-000028,FEMORAL COMPONENT TITANIUM SMALL LEFT HIPOKRAT #400012500002 (209.3521),13500,33175
SMO11725,FEMORAL CRUCIATE SUBSTITUTING CEMENDTED # 96-0054 J&J SIZE 4 RIGHT,13551.75,38156
MS-F-000148,FEMORAL HEAD DIA 28MM ZIMMER #8018-28-14,6584.375,33175
MS-F-000095,"FEMORAL HEAD OXINIUM 12/14,28MM,S&N #061-71342800",9881.36625,64683
MS-F-000335,FEMORAL POSTERIOR SIZE 2 LEFT STABILIZED CEMENTED J&J # 1960-40-200,13824,61271
MS-F-000216,FEMORAL POSTERIOR STABILIZED CEMENTED SIZE 3 LEFT J & J #1960-40-300,13824,34203
MS-F-000307,FEMORAL PS CEMENTED SIZE 4 LEFT J&J # 196040400,11812.5,38156
MS-F-000161,FEMORAL STAB POSTERIOR BALANSYS #79.15.0001,15750,38156
MS-F-000621,"FEMORAL STATURE ADVANCE SIZE 4 LEFT, MICRO PORT # KFTCNN4L",16875,33175
MS-F-000222,FEMORAL STEM CEMENTLES CORAIL2 STAN. SIZE 11 J&J # 3L92511,9975,33175
MS-F-000253,FEMUR L.R.S W/COMPRESS DISTAL JINDAL # 4034.35.201,15750,41445
MS-F-000674,"FEMUR POSTERIOR STABILIZED SIZE 3 LEFT, ZIMMER #42-5000-054-01",9213,58992
MS-F-000256,FIBER LASER KARL STORZ #27750271,54600.3,48017
MS-F-000255,FIBER LASER KARL STORZ #27750272,55912.5,48017
MS-F-000254,FIBER LASER KARL STORZ #27750273,65099.9475,48017
MS-F-000152,FILLER BONE KYPHX DEVICE SOF #F04B,2226,47703
MS-F-000293,FILLER ONE VOID # AR-13370-4E,4976.5625,47254
SMI9940,"FILTER CARE STAR 30 # MPO1770,DRAGER",61.25,46816
MS-F-000130,FILTER CARE STAR 48 DRAGER EVITA XL #MP01755,73.5,46816
MS-F-000264,"FILTER DIALYSER DIACAP PS 1.5 , B.BRAUN # 7203541",630,47739
MS-F-000262,"FILTER DIALYSER DIACAP PS 1.8 , B.BRAUN # 7203568",612.5,47739
MS-F-000263,"FILTER DIALYSER DIACAP PS 2.0 , B.BRAUN # 7203568",682.5,47739
MS-F-000308,"FILTER DIALYSER FX100 HIGH FLUX , FRESSENIUS # F00002388",997.5,47739
SMY7099,FILTER DIASEF FOR FRESINUS MACHINE,3150,47739
SMJ1663,FILTER FOR THERMOVENT HEPA ID PTX # 100/585/000,73.5,47739
MS-F-000612,"FILTER INTAPUR LIPID ADULT 1.2 UM, B.BRAUN # 4099702",245,63471
MS-F-000611,"FILTER INTRAPUR NEONATE 1.2, B.BRAUN # 4099460",245,63471
SMA1126,FILTER PAPER STERILE AESCULAP #JK095,2.695,60909
SMI9939,"FILTER SAFE STAR 55 # MP01790,DRAGER",159.25,46816
MS-F-000131,FILTER VENA TECH LP B.BRAUN AESCULAP AG-CARDIAC #04435125,11025,44864
MS-F-000149,FILTER WIRE ALL SIZES BOSTON SCIENTIFIC # 20105-190,12645,44865
MS-F-000590,FILTER WIRE EZ 3.5 -5.5X190CM BOSTON # H749201051900,12645,44865
MS-F-000565,FILTRATE BAG 10 LTRS FRESENIUS # N/A,490,56731
MS-F-000631,"FIXATION WIRE BOLT SLOTTED, CHM # 301025-1525",459.375,48011
MS-F-000341,FIXATOR DYNAMIC AXIAL DAF W/ T-CLAMP SHORT OSTEONIC 40095,13050,48011
MS-F-000340,FIXATOR DYNAMIC AXIAL DAF W/135 ANGELED CLAMP MEDIUM OSTEONIC 40156,11700,48011
MS-F-000125,FIXATOR DYNAMIC AXIAL DAF WITH 135 SQUARE CLAMP LONG,13500,48011
SMI9986,"FLEXIBLE BREATHING CIRCUIT,SENSORMEDICS#771375",2975,46819
MS-F-000066,FLEXITAINER 1000ML FLEXIFLO ABBOTT # M240-61 / # AB-0069,122.5,31194
MS-F-000205,"FOCUS HARMONIC,ETHICON# FCS9",7656.25,63306
MS-F-000189,FOOT PIECE 180MM ILIZAROV #7040.2180,3782.1875,36295
MS-F-000203,"FORCEP BIPOLAR BLUNTED TIPS,ANGLED #KATENA-K8-7021",4655,43583
MS-F-000320,FORCEP ENDO GRASPER BABCOCK 5 MM DISPOSABLE GRENA # 0208-DG05RX MOLNLYCKE # 899203,1290,35524
MS-F-000318,FORCEP ENDO GRASPER TOOTHED 5MM DISPOSABLE GRENA # 0208-DG04RX / MOLNLYCKE # 899206,1260,35524
MS-F-000223,FORCEP MARYLAND JAW 37CM COVIDIEN # LF1737,8268.75,47554
MS-F-000696,FRAME MICRUS 10 6MMX11.9CM J&J CERENOVUS USA #MFR100611,11287.5,60940
MS-F-000695,"FRAME MICRUS 10 7MMX13.9CM, J&J CERENOVUS USA J&J CERENOVUS USA #MFR100713",11287.5,60940
MS-G-000792,"GALAXY G3 3MMX8CM, J&J CERENOVUS USA #GLY120308",11287.5,60940
MS-G-000791,"GALAXY G3 4MMX12CM, J&J CERENOVUS USA #GLY120412",11287.5,60940
MS-G-000789,"GALAXY G3 5MMX15CM, J&J CERENOVUS USA #GLY120515",11287.5,60940
MS-G-000790,"GALAXY G3 XSFT 4MMX8CM, J&J CERENOVUS USA #GLX120408",11287.5,60940
MS-G-000793,GALAXY G3 XSFT HEL 2MMX4CM J&J CERENOVUS USA #GLX120204,11287.5,60940
SMI6224,GASTROSTOMY SET PERCUTANEOUS ENDOSCOPY COOK#PEG-24-PUSH,5950,35419
MS-G-000786,Gastrostomy Tube Size 12 fr x 1.5 cm AMT #M1-5-1212,3447.5,35419
MS-G-000785,Gastrostomy Tube Size 14 fr x 1.5 cm AMT #M1-5-1415,3447.5,35419
MS-G-000787,Gastrostomy Tube Size 16 fr x 1.5 cm AMT #M1-5-11615,3447.5,35419
MS-G-000751,"GAUGE DEPTH F/SCREW 2.4MM, SYNTHES # 319.005",10610.25,58796
SMA3328,"GAUZE COTTON ROLLS 36""X100 YARDS",465.5,47011
SMJ1014,GEL AQUASONIC ULTRAPHONIC TRANSMISSION (BTL/250ML),34.3,18091
MS-G-000105,GEL DISINFECTANT EZ CLEAN 1000ML,551.25,41550
MS-G-000305,GEL DYNAGRAFT 1CC ISOTIS # 02-2000-010,3650.5,43999
MS-G-000304,GEL DYNAGRAFT 5CC ISOTIS # 02-2000-050,10702.125,43999
SMJ1071,GEL ECG SPECTRA 807,42.875,31774
MS-G-000366,"GEL ETHANOL 70% F/HAND SAITIZING; 60 ML , NAPHCARE # N0583",147,41550
MS-G-000383,GEL GRAFTON DBM 10 CC MEDTRONIC # T41150INT,12060,47257
MS-G-000303,GEL OXIPLEX 3ML FZIOMED # FPC-09006,7043.75,46206
SMJ1901,GEL SKIN NUPREP 4OZ /114GMS #9015B4712/WEAVER#10-30,892.5,11425
SME1136,GELFOAM SPONGE SIZE 50 80X50X10MM CS-010,294,33393
MS-G-000284,GELFOAM SPONGE SIZE 60X20X7MM CURASPON #CS-060,510.42075,48170
MS-G-000699,"GLENOSPHERE ECCENTRIC 38MM , J&J # 1307-60-038 JOH. & JOH. # 1307-60-038",11709.3375,33711
MS-G-000770,"GLENOSPHERE MINI BASEPLATE 25MM, BIOMET # 010000589",11326.5,48091
MS-G-000769,"GLENOSPHERE REVERSE SHOULDER 36MM, BIOMET # 115310",9379.125,48093
MS-G-000698,"GLENOSPHERE STANDARD 42 MM, J&J#1307-60-142 JOH. & JOH. # 1307-60-142",11709.6,33711
SME1006,GLOVES EXAM VINYL LARGE N-STER,0.875,47176
SME1065,GLOVES EXAM VINYL MEDIUM N-STER,1.12,47176
SME1025,GLOVES EXAM VINYL SMALL N-STER,1.12,47176
SME1372,GLOVES LATEX LARGE SIZE NON-STERILE DISPOSABLE.,392,11905
MS-G-000363,GLOVES LATEX LARGE; 18MM THICKNESS; POW. FREE,30.87,47509
MS-G-000362,GLOVES LATEX MEDIUM; 18MM THICKNESS; POW. FREE,30.87,47509
SME1373,GLOVES LATEX MEDUM SIZE NON-STERILE DISPOSABLE.,392,47509
SME1369,GLOVES LATEX SMALL SIZE NON-STERILE DISPOSABLE.,343,47509
MS-G-000267,GLOVES NITRILE POWDER FREE SMALL,3.08,99999
SMY7030,GLOVES PLASTIC DISP,0.18375,60857
SME1001,GLOVES SURGEON SIZE 6 STERILE,29.4,47509
SME1003,GLOVES SURGEON SIZE 6.5 STERILE,13.475,56293
SME1002,GLOVES SURGEON SIZE 7 STERILE,1260,99999
SME1004,GLOVES SURGEON SIZE 7.5 STERIL,13.475,99999
SME1005,GLOVES SURGEON SIZE 8 STERILE,14.7,99999
SME0044,GLOVES SURGEON SIZE 8.5 STERILE,14.7,47509
MS-G-000069,GLOVES SURGICAL HEAVY DUTY F/ INFECTED PATIENT SIZE 7.5,122.5,47509
MS-G-000181,GLUE BIO PRE-FILLED 5ML F/CARDIAC SURG.CRYOLIFE #BG3505-5-G,5366.725,47784
MS-G-000359,"GLUE ONYX KIT18 PACKAGED, AVM & TUMOR F/ EMBOLIZATION MEDTRONIC #EV-105-7000-060",11857.5,60939
SMF3068,GLYCINE 1.5% SOL. IRRIGATION 2000ML #FBG-E-0507-2000,87.5,37207
MS-G-000174,GOGGLES PLASTIC,49,58376
SME1297,GOWN ISOLATION,26.95,35452
SME1195,GOWN SURGEON XXL BARRIER J&J,85.75,35091
MS-G-000066,GOWN SURGEON XXL/XL REINFORCED.,128.625,11902
MS-G-000317,GRAFT AORTIC UNI¿STRAUGHT 26 X 30 B.BRAUN #1106643,11925,60467
MS-G-000260,"GRAFT BONE INFUSE 2.5X5CM , SOFAMOR # 7510200",43425,44692
MS-G-000258,GRAFT BONE INFUSE 5.6ML MED SOFAMOR # 7510400,85950,44692
MS-G-000248,"GRAFT BONE INFUSE 8.0ML/LARGE,SOFAMOR#7510800",90720,44692
MS-G-000257,GRAFT BONE MAGNIFUSE 2.5X10CM SOFAMOR # 7509221INT,52875,47257
MS-G-000688,GRAFT BONE PUTT 2.5CC OPTIUM DBM. LIFENET # TPUT02,4887.75,16966
MS-G-000794,GRAFT FASCIA LATA XS 15 X 30 MM LIFENET #PFL1.5,2264.5,47257
MS-G-000687,GRAFT POSTERIOR TIBIALIS TENDON MIN. LENGTH DIAMETER 7.5 MM 230. LIFENET # FPOST.TIBIAL,36000,60501
MS-G-000308,GRAFT SILVER WOVEN STRAIGHT 28MM X 30CM MAQUET #IGW0028-30S,5267.5,35281
MS-G-000368,GRAFT TIBIALIS TENDON 0.75 X 27.0CM A TO Z MEDICAL # 1021-12,21825,60501
MS-G-000259,GRAFT UNI 24X30MM #1106635,11925,60467
MS-G-000170,GRAFT VASCU. STRAIGHT W/HILIX 6X70MM B.BRAUN #V1101520,12306,60467
MS-G-000117,"GRAFT VASCU.SILVER BIFURCATED 16X8MM, 40CMB.BRAUN #1108015",11471.25,60467
MS-G-000154,GRAFT VASCULAR 8.0MMX70CM STD STRIGHT HELEX #V1103064,30789,60467
MS-G-000336,GRAFT VASCULAR 8MM X 90CM RINGED PTFE THIN WALL ATRIUM # 21231,12565.875,35281
MS-G-000254,"GRAFT VASCULAR 8X8MM , MAQUET # IGKAX0808RS45/205",9712.5,35281
MS-G-000249,GRAFT VASCULAR BIFUR GELSOFT 18X9MMX45CM VASC. #631809P/1104586,9555,35281
MS-G-000241,"GRAFT VASCULAR GDS 5-8MMX45CM,MAQUET#25139",12993.75,35281
MS-G-000253,"GRAFT VASCULAR PTFE 8X80CM W/SLIDER GDS,MAQUET# 22227",9712.5,35281
MS-G-000328,GRAFT VASCULAR PTFE RINGED 6X80CM MAQUET # 25044,11303.25,35281
MS-G-000052,GRAFT VASCULAR PTFE SOFT 6MMX40CM #M002004810460/40S06C/40S06,11529,35281
MS-G-000283,"GRAFTON 1CM X 20 CM , SOFAMOR # 7509212 INT",60750,47257
MS-G-000093,GRAFTON DEMIN BONE MATRIX 0.5CC# C43101,2870,47257
MS-G-000192,GRAFTON ORTHOBLEND LARGE 15CC# A44135,10972.5,47257
MS-G-000282,GRAFTON OSTEOCENTRE 2.5 X 10 CM # C42200,31950,47257
MS-G-000290,GRAFTON PUTTY SURECHIP DBM 10CC TIKNIMED #BC10,4593.75,47257
MS-G-000288,GRAFTON PUTTY SUREFUSE DBM 10CC TIKNIMED #SP10,13500,47257
MS-G-000289,GRAFTON PUTTY SUREFUSE DBM 1CC TIKNIMED #SP1,4440.625,47257
MS-G-000287,GRAFTON PUTTY SUREFUSE DBM 5CC TIKNIMED #SP5,8268.75,47257
MS-G-000245,"GRANULES CHRONOS 0.7-1.4MM-60%,SYNTHES#710.002S",2205,17751
MS-G-000223,"GRANULES CHRONOS 1.4-2.8X10CC,SYNTHES#710.019S",6143.375,17751
MS-G-000243,"GRANULES CHRONOS 2.8-5.6MMX2.5CC,SYNTHES#710.024S",3249.3125,17751
MS-G-000242,"GRANULES CHRONOS 2.8-5.6MMX20.0CC,SYNTHES # 710.027S",8951.25,17751
MS-G-000238,"GRANULES CHRONOS 2.8-5.6X10CM,60%,SYNTHES#710.026S",6143.375,17751
MS-G-000224,"GRANULES CHRONOS 2.8-5.6X5CC,SYNTHES#710.025S",3552.5,17751
SMI1660,GROMMET SHEPARD 1.14MM ID W/TEFLON XOMED #10-16201/10-28012/140030,294,33794
MS-G-000734,"GUDING CATHETER 6FR X 105CM , BALT -FRANCE # FRGMAX6F105-8MP",5359.375,17846
MS-G-000752,"GUIDE DRILL UNIVERSAL 2.7MM, SYNTHES # 323.260",11103.75,35095
MS-G-000722,"GUIDE WIRE 0.14X200MM SLIVER SPEED 10 EV3 , MEDTRONIC # 103-0601-200",5971.875,58115
MS-G-000766,GUIDE WIRE 035/180 STD JUDE # 408009,1400,58115
MS-G-000742,"GUIDE WIRE 1.6 MM,OSTEONIC #Y1Z.16010",490,58115
SMI9685,"GUIDE WIRE 150CM-0.035"" # ST-293502 .",1470,46690
MS-G-000736,"GUIDE WIRE 2.5 X 200 MM,OSTEONIC #Y1Z.25010",630,58115
MS-G-000798,"GUIDE WIRE ANGELED HYDROPHILIC 0.035 X 180 X 3 CM,MERIT#LWSTDA35180",1440,58115
MS-G-000276,"GUIDE WIRE ANGLED HYDROPHILIC 0.035 X 150,COLOPLAST # AEAE35",1440,46691
MS-G-000685,GUIDE WIRE COMMAND ES 0.04X300CM #2078175 ABBOTT # 2075175,3360,58115
MS-G-000294,GUIDE WIRE DHS 2.5 X 230MM SYNTHES #338.000,724.5,46165
MS-G-000346,GUIDE WIRE DHS 2.5 X 300 MM SYNTHES #338.002,1794,46165
MS-G-000247,GUIDE WIRE DIA 2.5X200 SYNTHES #310.243,1400,46165
MS-G-000775,"GUIDE WIRE HYDROPHILIC 0.007"" X 210CM J TIP, NITINOL BALT – FRANCE #HYBRID007J",5512.5,35094
MS-G-000744,"GUIDE WIRE HYDROPHILIC 0.007"" X 210CM, BALT -FRANCE # HYBRID007D",5512.5,35094
MS-G-000774,"GUIDE WIRE HYDROPHILIC 0.008"" X 210CM J TIP, NITINOL BALT – FRANCE #HYBRID008J",5512.5,35094
MS-G-000743,"GUIDE WIRE HYDROPHILIC 0.008"" X 210CM, BALT -FRANCE # HYBRID008D",5512.5,35094
MS-G-000755,"GUIDE WIRE HYDROPHILIC 0.012"" X 200CM, STRAIGHT NITIN -FRANCE # HYBRID1214D LOCAL . # HYBRID1214D",4440.625,35094
MS-G-000690,GUIDE WIRE HYDROPHILIC AVIGO 205CM EV3 # 103-0606-200,4287.5,58115
MS-G-000277,"GUIDE WIRE J-TIP LUNDERQUIST 0.035 X 80 CM,COLOPLAST # AEJ535",1470,46691
MS-G-000278,"GUIDE WIRE MOVABLE CORE 0.035 X150CM,COLOPLAST # AE0A35",1396.5,46691
MS-G-000716,GUIDE WIRE NEURO 0.014X200CM SYNCHRO STRYKER # 1341,6125,35094
MS-G-000723,"GUIDE WIRE NEURO SYNCHRO .014X300CM , STRYKER # 1331",7656.25,35094
MS-G-000365,"GUIDE WIRE NITINOL FOR ACL SIZE 1.1 MM X 38.5 CM , CARL STORS # 28789GW",3115,46690
MS-G-000279,"GUIDE WIRE STIFF PCN 0.038,COLOPLAST # AE1138",1365,46691
MS-G-000767,"GUIDER SOFTIP STR XF 7F 90CM 40XF, STRYKER # H965100430",2555,17846
SMI9309,"GUIDEWIRE 0.038 STRAIGHT PTEF COATED , 150CM , 3CM TIP CAT#SFT",612.5,35094
MS-G-000735,"GUIDEWIRE MICRO HYDROPHILIC 0.008""X 210CM, STRAIGHT , BALT -FRANCE # HYBRID10D300",7043.75,35094
MS-G-000719,GUIDEWIRE MIRAGE .008X200CM F/ EMBOLIZATION MEDTRONIC # 103-0608,7656.25,58115
MS-G-000358,GUIDEWIRE MIRAGE .008X200CM F/ EMBOLIZATION MEDTRONIC EV-103-0608,7389.8125,58115
SMI9608,"GUIDEWIRE PTCA FLOPPY, 0.014"" / 180CM ""J"" TIP # F;PHLDJ180",2493.75,35094
MS-G-000295,GUIDEWIRE SUPER STIFF C. TIP .035X300CM J TIP MEDTRONIC #H965SCH306010,1470,35094
MS-G-000760,"GUIDEWIRE THREADED DISPOSABLE 24, MEDTRONIC # 873-004",1800.75,13180
MS-H-000106,HALO VEST LERMAN NON HALO # USA,15750,44763
MS-H-000109,HALO VEST WITH RING LARGE # USA,21375,44763
MS-H-000107,HARMONIC ACE & SHEARS ETHICON #HAR36,7962.5,38727
MS-H-000572,"HEAD 22 COCR MEDIUM, CHM # 23122205",9450,33175
MS-H-000626,HEAD 22MM S COCR MO TAPER 12/14 IMPLANT CAST #23122200,7875,33175
MS-H-000222,HEAD BIPOLAR 28MM #21510046 (IMPLANTCAST),10500,33695
MS-H-000113,HEAD BIPOLAR 4MM # 21510048,10500,33695
MS-H-000042,HEAD BIPOLAR 52MM #21510052,10500,33695
MS-H-000239,"HEAD BIPOLAR 54 MM , IMPLANCAST # 21510054",9450,33695
MS-H-000627,HEAD BIPOLAR COCR 38MM/22 IMPLANT CAST #21512238,13500,33695
MS-H-000251,HEAD BIPOLAR HIP CENT. SELF 42 X 28MM J&J $# 103542000,13500,33695
MS-H-000571,"HEAD BIPOLAR IC 41MM, CHM # 21512241",10500,33695
MS-H-000221,HEAD BIPOLAR SS 28 XL SYNTHES # 2.30.413,7656.25,33695
MS-H-000264,HEAD BIPOLAR SS 42/28 #54.11.0042,7875,33695
MS-H-000186,HEAD BIPOLAR SS 44/28 #54.11.0044,10500,33695
MS-H-000063,HEAD BONNETT MIDLINE 22-25CM F&P #BC303-05,1005.9,61197
MS-H-000061,HEAD BONNETT MIDLINE 25-29CM F&P #BC306-05,1035.3,61197
MS-H-000062,HEAD BONNETT MIDLINE 29-36CM F&P #BC309-05,1008,61197
MS-H-000489,HEAD COCORMO 12/14 IMPLANCAST # 23872815,7875,33175
MS-H-000223,HEAD COCRMO 28MM #23872805 (IMPLANTCAST),7875,33175
MS-H-000189,"HEAD FEMORAL 12/14X28MM ,ZIMMER#8018-28-03",7336.249375,33175
MS-H-000238,"HEAD FEMORAL 28 MM , IMPLANTCAST # 23872810",7875,33175
MS-H-000207,HEAD FEMORAL 28MM IMPLANT MUTARS # 23872800,5250,33175
MS-H-000117,HEAD FEMORAL 28X900 BIOMET #163665,3950.625,33175
MS-H-000559,"HEAD FEMORAL ARTICUL / EZE 32MM 12/14 TAPER, JOH. & JOH. # 1365-24-000",7962.5,33175
MS-H-000564,"HEAD FEMORAL ARTICUL/EZE 32MM, JOH. & JOH. # 1365-22-000",7962.5,33175
MS-H-000478,HEAD FEMORAL CERAMIC 36MM 12/14 TAPER BIOLOX JHONSON & JHONSON # 1365-36-320,9187.5,38156
MS-H-000546,HEAD FEMORAL LINEAGE SIZE:36 MM MICRO PORT # 26000028,9187.5,33175
MS-H-000569,"HEAD FEMORAL M-SPEC 36MM 12/14, JOH. & JOH. # 1365-52-000",7962.5,33175
MS-H-000600,"HEAD FEMORAL METAL 28MM 12/14 TAPER, JOHNSON & JOHNSON # 1365-13-500",8575,33175
MS-H-000249,HEAD FEMORAL METASUL 12/14 28X0 ZIMMER #877002802,7875,33175
MS-H-000230,HEAD FEMORAL METASUL 12/14 X 28L ZIMMER #8770¿028¿03,7656.25,33175
MS-H-000233,"HEAD FRACTURE 45MM , MATHYS # 60.25.0045",7612.5,48088
MS-H-000212,HEAD IC 32MM L TITANIUM # 27873210,7273.4375,33175
MS-H-000003,"HEAD PROSTHESIS ""B"" LUB.D28MM MED.SHORT 49.5MM LINK #120-747",14625,33175
MS-H-000002,HEAD PROSTHESIS 28X53MM LINK #120-748,1842.75,33175
MS-H-000493,"HEAD RADIAL 24 MM KATALYST,INTEGRA # 221424 INTEGRA LIFE SCIENCES # 221424",13500,33701
MS-H-000602,HEAD RADIAL 24MM POLY ASSEMBLY. INTEGRA LIFE SCIENCES # 22-1424,13500,33701
MS-H-000191,HEAD SS 28M #2.30.411,4593.75,33695
MS-H-000179,HEAD SS 28S # 2.30.410 / MATHYS,4593.75,33695
MS-H-000203,HEAD-IC 28MM L #27872810 TITANIUM,7875,33175
MS-H-000214,HEAD-MALLORY ACETABULAR SHELL 46MM POROUS COATED#11-104146 / ZIMMER,8268.75,43167
MS-H-000270,HEATER WIRE ADAPTER FOR REUSABLE CIRCUIT FISHER & PAYKEL #900MR858,2100,60966
SMI9567,HEMO. FILTER WITH TUBING & COLLECTION BAG #HPH700TS,2012.5,47072
MS-H-000599,"HIGH CROSS LINKED PROTRUDED LINER 54X56MM, HIPOKRAT # 101.0300",7875,43168
MS-H-000279,HINGE CLAMP F/ILIZAROV S.S #SONY,997.5,46453
MS-H-000099,HINGE HALF FEMALE 1 HOLE TIPMED # 041801 / JMS # 041801,997.5,33692
MS-H-000098,HINGE HALF MALE TIPMED # 041795 / JMS # 041795,997.5,33692
MS-H-000245,"HIP KIT PULSAVAC PLUS , ZIMMER # 5150-482",1170,47890
MS-H-000266,"HIT KIT PULSAVAC PLUS , ZIMMER # 500105032",2625,47890
MS-H-000610,"HOLDING SLEEVE FOR STAR SCREWDRIVER, IRENE # C19042",871.5,47831
MS-H-000288,HOOK ABLATOR 90° COOLCUT ARTHREX# AR-9801,2975,58039
MS-H-000280,HOOK IRIS FOR OPTHALMIC # UK,379.75,32754
MS-H-000557,HOOK PEDICLE SPINAL SYSTEM MEDTRONIC #7541113,3290,61325
MS-H-000558,HOOK SMALL PEDICLE SPINAL SYSTEM MEDTRONIC #7541102,2940,61325
MS-H-000578,HYPERFLEX PE-INSERT SIZE 3 10M CHM # 42401310,8268.75,33175
SMC1080,ICE PACK COLD/HOT SMALL / M,245,36034
SMS0001,ID BAND ADULT,3.43,32048
SMS0004,ID BAND INFANT,3.325,32048
MS-I-000663,IE FACTOR 12MM FLEX FR STRIP -USA #950-012,4961.25,47257
MS-I-000673,IE FACTOR 25MM FLEX FR STRIP – USA #950-025,8505,47257
MS-I-000626,"IMP-TITANIUM 10X100MM, MEDTRONIC # 905-101",31664.25,46580
MS-I-000035,IMPLANT FEMORAL POSTERIOR STABILIZED CEMENTED SIZE 3 RIGHT DEPUY SYNTHES SIGMA J&J# 1960-50-300,13551.75,52747
MS-I-000071,INDICATOR BIOLOGICAL J & J #14324,345.695,13732
SMY6788,INDICATOR STEAM F/MV1 D SIL 3M#1250,1.862,13732
MS-I-000628,INFILTTRATION TUBING VENTX 130-0070 LOCAL . # 130-0070,1330,36894
MS-I-000161,INFULSION I.V SET VENTED WITH REGULATOR F/ PHOTOSENSITIVE DRUGS ANGIPLAST #SP-08A,241.325,36244
MS-I-000633,INFUSION I.V ADMINISTRATION SET W/ AFFP CLIP F/ INFUSION PUMP TERUMO # TI-PU300WY,122.5,36794
MS-I-000231,INFUSION SET WINGED NON-CORING 19 G X 0.75' BARD # 2205219,398.125,17701
SML2051,INFUSION SET WITH REGULATOR,55.125,35201
MS-I-000087,INJECTION MACROPLASTIQUE 1.5CM UROPLASTY,7962.5,64279
MS-I-000088,INJECTION MACROPLASTIQUE 2.5CM UROPLASTY,11812.5,64279
MS-I-000126,INJECTOR MONARCH 3 FOR IOL ALCON #8065977773,6768.125,63785
MS-I-000124,INLAY PS PE BALANSYS 64/13 #79.30.0002,5206.25,58716
MS-I-000122,INLAY PS PE BALANSYS 70/13 #79.30.0012,5206.25,58716
MS-I-000594,"INSERT ASCEND FLE PE 36 X 6 X 12.5MM , WRIGHT # DWF361B",7549.5,48092
MS-I-000624,"INSERT MEDIAL PIOVT SZ 3X12 L, MICRO PORT # KIMP312L",9187.5,33692
MS-I-000616,INSERT MEDIAL PIVOT SIZE 4 LEFT. MICRO PORT # KIMP414L,9187.5,33692
SMO10983,INSERT POLY ETHYLENE L2 LINK#318-442/14,4593.75,33692
MS-I-000552,INSERT TIBIA 10MM SZ 3 JOH. & JOH. # 1581-23-110,8121.75,48068
MS-I-000579,INSERT TIBIA 8MM SZ 3-JOH. & JOH. # 1581-23-108,6905.9375,46585
MS-I-000128,INSERT TIBIAL FIXED BEARING STABILIZED 2.5/10MM XLK SIGMA DEPUY J&J #1581-22-110,8284.0625,48068
MS-I-000548,"INSERT TIBIAL FIXED BEARING STABILIZED 2.5/12.5MM,SIGMA #1581-22-112 SIGMA # 1581-22-112",6737.5,48068
MS-I-000595,INSERT TIBIAL FIXED BEARING STABILIZED 3 .12.5MM JOH. & JOH. # 1581-23-112,3828.125,48068
SMO11371,INSERT TIBIAL L2 H12 SMALL LINK #318-442/12,3213,48068
SMO11374,INSERT TIBIAL L2A H12 MEDIUM LINK #318-446/12,9187.5,48068
SMO11378,INSERT TIBIAL L3 H12 MEDIUM LINK #318-443/12,2625,48068
SMY7130,INTEGRATOR STEAM STERILIZATION #3M1243A,12.25,38671
SMD3700,INTERNAL/SEPTAL NASAL SPLINT (TEFLON) .,367.5,62718
SMI9896,INTRA AORTIC BALLOON CATHETER 7.5FRX40CM#0684-00-0480-01,9843.75,34919
MS-I-000192,INTRA OCCULAR LENS TECNIS PRELOADED POWER AMO ALL SIZES,1800,47724
SML0542,INTRAFIX SET INFUSION JM-S2047,13.475,36244
MS-I-000201,INTRODUCER BRAIDED (COIL TYPE) DIFFERENT SIZES BALTON # 35110,1968.75,64145
SMI9859,INTRODUCER LONG SHEATH 6 FR X 23 CM . #,2940,58865
SMI9488,INTRODUCER SHEATH 6FR EMCEE,892.5,58865
SMI9489,INTRODUCER SHEATH 7FR EMCEE,787.5,58865
MS-I-000014,"INTRODUCER SHEATH KIT 6FR, 11CM",892.5,62156
SMI1174,INTUBATION STYLET ADULT PORTEX #100/120/300,147,38659
MS-I-000029,INTUBATION STYLET PEDIATRIC.,171.5,46972
SMQ1216,IRRIGATION SET 2 WAY SM#TUR-Y / ABBOTT #6543,119.455,46102
MS-I-000068,"IRRIGATION SUCTION SET (LONG TUBES+HANDLE+8 VENT PROBE 5MM-33CM) DISP.# 700-005-010, GENICON USA / ",1190,46102
MS-I-000631,IRRIGATION TUBE 3.5M PD-IT2S PRIMADO2 # 1000114950 PRIMADO2 # 1000114950,367.5,16779
SMI9918,J-VAC SUCTION RESERVOIR 300ML /ETHICON # 2163,1348.2,35824
SMI9185,J-VAC SUCTION RESERVOIR 450ML /ETHICON # 2162,1370.25,35824
