CODE,NAME,Price,LOS,Service Type,Insurance,SBS CODE 1,Code Hyphanated,Description,SBS CODE 2,Code Hyphanated.1,Description.1,SBS CODE 3,Code Hyphanated.2,Description.2,SBS CODE 4,Code Hyphanated.3,Description.3,SBS CODE 5,Code Hyphanated.4,Description.4,SBS CODE 6,Code Hyphanated.5,Description.5
FMNEP-0026,REG.HEMODIALYSIS STAND.INVEST.,1331.0,,service,Total Care PL,131000000,13100-00-00,Haemodialysis,,,,,,,,,,,,,,,
FMNEP-0027,URGENT HEMO.(PAT.W/VASC.ACCESS,1989.9,,service,Total Care PL,131000000,13100-00-00,Haemodialysis,,,,,,,,,,,,,,,
FMNEP-0028,URG. HEMO.W/VAS. ACCESS BY HDF WITH HIGH FLEX,2655.4,,service,Total Care PL,131000000,13100-00-00,Haemodialysis,138150100,13815-01-00,Perc central vein catheterisation,138150100,13815-01-00,Perc central vein catheterisation,,,,,,,,,
FMNEP-0029,URGENT PERIT.DIALYS.INTRA.CATH.,3979.8,,service,Total Care PL,131000600,13100-06-00,"Peritoneal dialysis, short term",,,,,,,,,,,,,,,
FMNEP-0031,PLASMAPHARESIS,1202.3,,service,Total Care PL,137500000,13750-00-00,Therapeutic plasmapheresis,,,,,,,,,,,,,,,
FMNEP-0032,PERM CATHETHER FOR HEMODIALYSIS,1802.9,,service,Total Care PL,138150100,13815-01-00,Perc central vein catheterisation,,,,,,,,,,,,,,,
FMNEP-0034,FOLLOW-UP NEPROLOGY,426.8,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEP-0036,NEPTROLOGY FOLLOW UP DURING H.D.,110.0,,service,Total Care PL,836000020,83600-00-20,Consultant Consultation,131000000,13100-00-00,Haemodialysis,,,,,,,,,,,,
FMNEP-0037,O2 OXYGEN SESSION,41.8,,service,Total Care PL,920440000,92044-00-00,Other oxygen enrichment,,,,,,,,,,,,,,,
FMNEP-0038,NEBULIZER SESSION,111.1,,service,Total Care PL,920430000,92043-00-00,Resp medication administered nebuliser,,,,,,,,,,,,,,,
FMNEP-1000,DAY CARE SUPPERVISION,199.1,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEP-2000,ADDITIONAL FEE FOR COMPLICATED,1331.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0002,B.H. - DRAIN BRAIN ABSCESS,2095.5,,service,Total Care PL,397030100,39703-01-00,Drainage of intracranial lesion or cyst,390120000,39012-00-00,Burr holes,,,,,,,,,,,,
FMNEU-0003,B.H. VENTRICULAR DRAIN,2095.5,,service,Total Care PL,390150000,39015-00-00,Insertion of external ventricular drain,,,,,,,,,,,,,,,
FMNEU-0004,B.H. BIOPSY OF BRAIN TUMOUR,2095.5,,service,Total Care PL,397030000,39703-00-00,Biopsy of brain via burr holes,,,,,,,,,,,,,,,
FMNEU-0005,B.H. PRESSURE MONITORING,2095.5,,service,Total Care PL,390150200,39015-02-00,Ins ICP monitoring device w monitoring,,,,,,,,,,,,,,,
FMNEU-0006,CARPAL TUNNEL DECOMP.,2095.5,,service,Total Care PL,393310101,39331-01-01,"Release of carpal tunnel, unilateral",,,,,,,,,,,,,,,
FMNEU-0007,TRIGIMENAL GANGLION INJECTION,2789.6,,service,Total Care PL,391090200,39109-02-00,Trigeminal gangliotomy by injection,,,,,,,,,,,,,,,
FMNEU-0008,SHUNT FOR YDROCEPHALUS & REV.,2789.6,,service,Total Care PL,903300000,90330-00-00,Revision CSF shunt at peritoneal site,,,,,,,,,,,,,,,
FMNEU-0009,EVACUATION OF HEMATOMA(BH),2789.6,,service,Total Care PL,396000000,39600-00-00,Drainage of intracranial haemorrhage,390120000,39012-00-00,Burr holes,,,,,,,,,,,,
FMNEU-0010,RECURRENT ASPIRATION THRU     EXISTING BH,917.4,,service,Total Care PL,900000000,90000-00-00,Other cranial puncture,,,,,,,,,,,,,,,
FMNEU-0011,MATERIAL FOR VA SHUNT,3216.4,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0012,MATERIAL FOR SHUNT - MINOR,706.2,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0013,ELEVATION OF DEPRESSED SKULL  FRACTURE,2095.5,,service,Total Care PL,396090100,39609-01-00,Elevation of compound skull fracture,,,,,,,,,,,,,,,
FMNEU-0014,ACRYLIC MATERIALS,706.2,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0015,POST-SPINAL SURGERY RE-EXPLOR.,2095.5,,service,Total Care PL,900110600,90011-06-00,Other exc proc on spinal canal/cord str,,,,,,,,,,,,,,,
FMNEU-0016,CRANIOTOMY R/L FRONTAL,8362.2,,service,Total Care PL,397210000,39721-00-00,Postop reopn of crniotmy/crniectmy site,,,,,,,,,,,,,,,
FMNEU-0017,CRANIO-FACIAL RESECTION,6961.9,,service,Total Care PL,906780200,90678-02-00,Total resection other facial bone NEC,,,,,,,,,,,,,,,
FMNEU-0018,DECOMPRESSION LAMINECTOMY,4878.5,,service,Total Care PL,403310000,40331-00-00,"Decomp of cervical spinal cord, 1 level",,,,,,,,,,,,,,,
FMNEU-0019,CERVICAL DISC CLOWARD OP 1 LVL,5567.1,,service,Total Care PL,486600000,48660-00-00,"Anterior spinal fusion, 1 level",,,,,,,,,,,,,,,
FMNEU-0020,CERVICAL DISC CLOWRD OP 2 LVL,6961.9,,service,Total Care PL,403330100,40333-01-00,"Cervical discectomy, >= 2 levels",,,,,,,,,,,,,,,
FMNEU-0021,RECURRENT LUMBAR DISC,5567.1,,service,Total Care PL,403000000,40300-00-00,"Discectomy, 1 level",,,,,,,,,,,,,,,
FMNEU-0022,INTERPEDICULAR PLATE FUSION,8362.2,,service,Total Care PL,486600000,48660-00-00,"Anterior spinal fusion, 1 level",,,,,,,,,,,,,,,
FMNEU-0023,INTERSPINOUS PLATE FUSION,8362.2,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0024,DURAL REPAIR IN THE FLOOR OF  ANT. FOSSA,5567.1,,service,Total Care PL,396150000,39615-00-00,Repair of dura of brain via craniotomy,,,,,,,,,,,,,,,
FMNEU-0025,REPAIR OF LUMBAR/THORACIC     MENINGOCELE,4177.8,,service,Total Care PL,401000000,40100-00-00,Repair of spinal meningocele,,,,,,,,,,,,,,,
FMNEU-0026,POSTERIOR FOSSA DECOMPRESSION,4177.8,,service,Total Care PL,401060100,40106-01-00,Posterior cranial fossa decompression,,,,,,,,,,,,,,,
FMNEU-0027,BILATERAL TEMPORAL CRANIOTOMY,3490.3,,service,Total Care PL,396150000,39615-00-00,Repair of dura of brain via craniotomy,,,,,,,,,,,,,,,
FMNEU-0028,ANEURYSM SURGERY,6961.9,,service,Total Care PL,398000100,39800-01-00,Reinforcement of cerebral aneurysm,,,,,,,,,,,,,,,
FMNEU-0029,REMOVAL OF PARASAGITTAL TUMOUR,6961.9,,service,Total Care PL,397120400,39712-04-00,Removal of other intracranial lesion,,,,,,,,,,,,,,,
FMNEU-0030,REMOVAL OF POSTERIOR FOSSA    TUMOUR,6961.9,,service,Total Care PL,900320000,90032-00-00,Removal lesion inv post cranial fossa,,,,,,,,,,,,,,,
FMNEU-0031,AV MALFORMATION OF BRAIN & SPINAL CORD,8362.2,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0032,EXCSION OF CRANIAL PHARYNGIOMA,8362.2,,service,Total Care PL,397120200,39712-02-00,Removal of craniopharyngioma,,,,,,,,,,,,,,,
FMNEU-0033,CRANIOPLASTY,4177.8,,service,Total Care PL,406000300,40600-03-00,Other cranioplasty,,,,,,,,,,,,,,,
FMNEU-0034,INJECTION OF PROLAPSED DISC,2789.6,,service,Total Care PL,403360000,40336-00-00,Admin chemonucleolytic agent into disc,,,,,,,,,,,,,,,
FMNEU-0035,CHYMOPAPAIN AMP INJECTION-EACH,3216.4,,service,Total Care PL,403360000,40336-00-00,Admin chemonucleolytic agent into disc,,,,,,,,,,,,,,,
FMNEU-0036,REPAIR OF POST OP LUMBAR  -   MENINGOCELE,4177.8,,service,Total Care PL,401000000,40100-00-00,Repair of spinal meningocele,,,,,,,,,,,,,,,
FMNEU-0037,REMOVAL OF INTRAMEDULLARY     TUMOUR,6961.9,,service,Total Care PL,403180100,40318-01-00,Removal of spinal intramedullary lesion,,,,,,,,,,,,,,,
FMNEU-0040,EXCISION OF ACOUSTIC NEUROMA,8362.2,,service,Total Care PL,415750000,41575-00-00,R/O lesion of cerebellopontine angle,,,,,,,,,,,,,,,
FMNEU-0041,RE-FILLING WITH WATER SALINE,706.2,,service,Total Care PL,962091900,96209-19-00,Load drug delv device oth & unsp agt,,,,,,,,,,,,,,,
FMNEU-0042,BRACHIAL PLEXUS EXPLORATION & NERVE TRANSPLANTATION,13928.2,,service,Total Care PL,393210000,39321-00-00,Transposition of nerve,393330000,39333-00-00,Exploration of brachial plexus,,,,,,,,,,,,
FMNEU-0043,LUMBAR/CERVICAL DISC,4878.5,,service,Total Care PL,403000000 (lumbar),,,403330000 (cervical),,,,,,,,,,,,,,
FMNEU-0044,REMVL OF FOREIGN B.& REPAIRINGTHE INTRACRANIAL DURA,9751.5,,service,Total Care PL,921380000,92138-00-00,Removal FB from head/neck wo incision,396150000,39615-00-00,Repair of dura of brain via craniotomy,,,,,,,,,,,,
FMNEU-0045,REMVL OF FOREIGN B.& REPAIRINGTHE INTRASPINAL DURA,6961.9,,service,Total Care PL,900110100,90011-01-00,Oth proc on spinal canal/cord structures,900110200,90011-02-00,Oth repair spinal canal/cord structures,,,,,,,,,,,,
FMNEU-0046,REMOVL OF BRAIN MIDLINE TUMOUR,9751.5,,service,Total Care PL,397120400,39712-04-00,Removal of other intracranial lesion,,,,,,,,,,,,,,,
FMNEU-0047,DRILL-HOLING & DRAINAGE (EACH),706.2,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0048,INFILTRATION OF SOFT TISSUE 5X,140.8,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0049,EXPLORATION OF THE SCIATIC    NERVE  AND NEUROLLISIS,5304.2,,service,Total Care PL,393300000,39330-00-00,"Open neurolysis of peripheral nerve, NEC",,,,,,,,,,,,,,,
FMNEU-0050,SELECTIVE TIBIAL NEUROTOMY,2095.5,,service,Total Care PL,393270100,39327-01-00,Open neurotomy of deep peripheral nerve,,,,,,,,,,,,,,,
FMNEU-0051,SELECTIVE TIBIAL BILATERAL,4177.8,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0052,SELECTIVE DORSAL RHIZOTOMY,5567.1,,service,Total Care PL,403300000,40330-00-00,Decompression of spinal nerve roots,,,,,,,,,,,,,,,
FMNEU-0053,BILATERAL OBTURATOR NEURECTOMY,2095.5,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0054,SENSORY EVOKE POTENTIAL,1237.5,,service,Total Care PL,961120000,96112-00-00,Skills train act sensory/motor/neural fn,960510000,96051-00-00,Steady state evoked potentials,,,,,,,,,,,,
FMNEU-0055,THECO PERITONEAL SHUNT,4177.8,,service,Total Care PL,400060000,40006-00-00,Insertion of spinal shunt,,,,,,,,,,,,,,,
FMNEU-0056,COSTO TRANSVERSECTOMY,5567.1,,service,Total Care PL,403450000,40345-00-00,Decomp thor spin cord v costotrnsvrsecty,,,,,,,,,,,,,,,
FMNEU-0057,EXPLORATION OF SURG. WOUND G.A,706.2,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0058,EXPLORATION OF SURG. WOUND L.A,286.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0059,REMOVAL OF SHUNT WITH L.A.,286.0,,service,Total Care PL,925139900,92513-99-00,Infiltration of local anaes ASA 99,,,,,,,,,,,,,,,
FMNEU-0060,REPAIR OF NERVE INJURY W/OUT  GRAFT,4177.8,,service,Total Care PL,393000000,39300-00-00,Primary repair of nerve,,,,,,,,,,,,,,,
FMNEU-0061,REPAIR OF NERVE INJURY W/GRAFT,5567.1,,service,Total Care PL,393180000,39318-00-00,Nerve graft,,,,,,,,,,,,,,,
FMNEU-0064,BIG DRESSING,82.5,,service,Total Care PL,300550030,30055-00-30,"Dressing of wound, large  ",,,,,,,,,,,,,,,
FMNEU-0065,REMOVAL OF SUTURE,47.3,,service,Total Care PL,922000000,92200-00-00,"Removal of sutures, NEC",,,,,,,,,,,,,,,
FMNEU-0066,COLCHICINE THERAPY ONE DOSE,426.8,,service,Total Care PL,961991900,96199-19-00,IV admin of pharmac agt oth & unsp agent,,,,,,,,,,,,,,,
FMNEU-0067,COLCHICINE THERAPY TWO DOSES,847.0,,service,Total Care PL,961991900,96199-19-00,IV admin of pharmac agt oth & unsp agent,,,,,,,,,,,,,,,
FMNEU-0068,COLCHICINE THERAPY THREE DOSES,1394.8,,service,Total Care PL,961991900,96199-19-00,IV admin of pharmac agt oth & unsp agent,,,,,,,,,,,,,,,
FMNEU-0070,STEREOTACTIC TRIGIMINAL RHIZETOMY,19885.8,,service,Total Care PL,403300000,40330-00-00,Decompression of spinal nerve roots,,,,,,,,,,,,,,,
FMNEU-0071,STEREOTACTIC ASPIRATION OF    HAEMATOMA,13258.3,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0072,STEREOTACTIC BRAIN TUMOR BIOPSY,13258.3,,service,Total Care PL,408030000,40803-00-00,Intracranial stereotactic localisation,397030000,39703-00-00,Biopsy of brain via burr holes,,,,,,,,,,,,
FMNEU-0073,LAZER DISSECTOMY,6961.9,,service,Total Care PL,403000000 (lumbar),,,,,,,,,,,,,,,,,
FMNEU-0074,STYKER BED O.R. USE PER DAY,706.2,,service,Total Care PL,836700020,83670-00-20,Procedure Room/Minor Operating Room Including  consumables,,,,,,,,,,,,,,,
FMNEU-0075,STYKER BED WARD USE PER DAY,140.8,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0076,SUBTEMPORAL TRIGINIMAL RHIZOTOMY,9751.5,,service,Total Care PL,403300000,40330-00-00,Decompression of spinal nerve roots,,,,,,,,,,,,,,,
FMNEU-0077,SUB-OCCIPITAL POSTSERIOR VASCULAR DECOMPRESSION,9751.5,,service,Total Care PL,401060100,40106-01-00,Posterior cranial fossa decompression,,,,,,,,,,,,,,,
FMNEU-0078,ANTERIOR CERVICAL FUSION ONE  LEVEL,8362.2,,service,Total Care PL,486600000,48660-00-00,"Anterior spinal fusion, 1 level",,,,,,,,,,,,,,,
FMNEU-0079,ANTERIOR CERVICAL FUSION TWO  LEVELS,8362.2,,service,Total Care PL,403350000,40335-00-00,Decomp cervical spin cord w fus >= 2 lvl,,,,,,,,,,,,,,,
FMNEU-0080,POSTERIOR LAMINECTOMY,6961.9,,service,Total Care PL,486540000,48654-00-00,Post spinal fusion w laminectomy 1 level,,,,,,,,,,,,,,,
FMNEU-0081,POSTERIOR CERVICAL FUSION,8362.2,,service,Total Care PL,486420000,48642-00-00,"Posterior spinal fusion, 1 or 2 levels",,,,,,,,,,,,,,,
FMNEU-0082,PERINEURAL CYST,6273.3,,service,Total Care PL,393240200,39324-02-00,R/O lsn from superficial perph nerve,,,,,,,,,,,,,,,
FMNEU-0083,TETHERED CORD RELEASE,8362.2,,service,Total Care PL,401120000,40112-00-00,Release congenital tethered spinal cord,,,,,,,,,,,,,,,
FMNEU-0084,SCALP SWELLING,1394.8,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0085,COCRYDECTOMY,2655.4,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0086,SKULL TRACTION,676.5,,service,Total Care PL,905310000,90531-00-00,"Traction, not elsewhere classified",,,,,,,,,,,,,,,
FMNEU-0087,LOCAL INJ. - PAINFUL POINT,77.0,,service,Total Care PL,925139900,92513-99-00,Infiltration of local anaes ASA 99,,,,,,,,,,,,,,,
FMNEU-0088,CHEMICAL RHIZOTOMY,2655.4,,service,Total Care PL,403300000,40330-00-00,Decompression of spinal nerve roots,,,,,,,,,,,,,,,
FMNEU-0089,FACETAL DENEVATION,269.5,,service,Total Care PL,391180100,39118-01-00,"Perc nrotmy, facet jt denrv by cryoprobe",,,,,,,,,,,,,,,
FMNEU-0090,TRANSNASAL HYPOPHYSIOTOMY,7953.0,,service,Total Care PL,397150100,39715-01-00,"Prt exc pituitary gland, trnsphndl appr",,,,,,,,,,,,,,,
FMNEU-0091,STEREOTATIC GUIDED-CRANEOTOMY,19885.8,,service,Total Care PL,408010000,40801-00-00,Functional intrcran stereotactic proc,,,,,,,,,,,,,,,
FMNEU-0092,STEREOTATIC THALAMOTOMY,33137.5,,service,Total Care PL,408010000,40801-00-00,Functional intrcran stereotactic proc,,,,,,,,,,,,,,,
FMNEU-0093,STEREOTATIC POLIDOTOMY,33137.5,,service,Total Care PL,408010000,40801-00-00,Functional intrcran stereotactic proc,,,,,,,,,,,,,,,
FMNEU-0094,STEREOTATIC IMPLANT. OF SHUNT,3979.8,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0096,USE OF CUSA MACHINE,1331.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0097,USE OF MICROSCOPE,643.5,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0098,POSTERIOR MYELOTOMY,6635.2,,service,Total Care PL,391240100,39124-01-00,Myelotomy,,,,,,,,,,,,,,,
FMNEU-0099,TRANS-NASAL PHYSICTOMY,13258.3,,service,Total Care PL,300750600,30075-06-00,"Bx pituitary gland, transsphenoidal appr",,,,,,,,,,,,,,,
FMNEU-0100,NERVE EXPLORATION,6635.2,,service,Total Care PL,900110100,90011-01-00,Oth proc on spinal canal/cord structures,,,,,,,,,,,,,,,
FMNEU-0101,CLIPPING OF SHUNT,1267.2,,service,Total Care PL,400030200 for insertion of shunt,,,,,,,,,,,,,,,,,
FMNEU-0102,STEREOTACTIC BRAIN BIOPSY SML.,6314.0,,service,Total Care PL,408030000,40803-00-00,Intracranial stereotactic localisation,397030200,39703-02-00,Bx of cerebral meninges via burr holes,,,,,,,,,,,,
FMNEU-0103,STEREOTACTIC PALLIDOTOMY,12621.4,,service,Total Care PL,408010000,40801-00-00,Functional intrcran stereotactic proc,,,,,,,,,,,,,,,
FMNEU-0104,STEREOTACTIC THALLA MOTOMY,12621.4,,service,Total Care PL,408010000,40801-00-00,Functional intrcran stereotactic proc,,,,,,,,,,,,,,,
FMNEU-0105,STEREOTACTIC TRIGIMINAL RHIZO-TOMY,10101.3,,service,Total Care PL,403300000,40330-00-00,Decompression of spinal nerve roots,,,,,,,,,,,,,,,
FMNEU-0106,STEREOTACTIC BRACHY THERAPY,12621.4,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0107,ANTERIOR CERVICAL DISSCECTOMY 3 LEVELS WITH CAGE,6944.3,,service,Total Care PL,403350000,40335-00-00,Decomp cervical spin cord w fus >= 2 lvl,,,,,,,,,,,,,,,
FMNEU-0108,ANTERIOR DISSECTOMY 2 LEVELS  WITH CAGE,6314.0,,service,Total Care PL,403000100,40300-01-00,"Discectomy, >= 2 levels",486780000,48678-00-00,Simple internal fixation of spine,,,,,,,,,,,,
FMNEU-0109,INTRATHECAL BACLOFEN,1267.2,,service,Total Care PL,900200000,90020-00-00,Spinal inj/o oth/cmb therapeutic subs,,,,,,,,,,,,,,,
FMNEU-0110,IMPLANTATION OF INTRATHECAL   ELECTRODES,7574.6,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0111,TRIGEMINAL RHIZOTOMY PERCAUTE NOUS,5567.1,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0112,STEREOTACTIC ASPIRATION HAEMATOMA. (SMALL),3787.3,,service,Total Care PL,302160000,30216-00-00,Aspiration haematoma of SSCT,,,,,,,,,,,,,,,
FMNEU-0113,REMOVAL OF CONVEXITY MENINGIO MA,5053.4,,service,Total Care PL,397120000,39712-00-00,Removal of lesion of cerebral meninges,,,,,,,,,,,,,,,
FMNEU-0114,ELECVATION OF DEPRESSED FRACTURE & DURAL REPAIR,3157.0,,service,Total Care PL,396060000,39606-00-00,Elevation of closed skull fracture,396150000,39615-00-00,Repair of dura of brain via craniotomy,,,,,,,,,,,,
FMNEU-0115,EVACUATION OF BRAIN CONTUSION,3414.4,,service,Total Care PL,396000000,39600-00-00,Drainage of intracranial haemorrhage,,,,,,,,,,,,,,,
FMNEU-0116,AV MALFORMATION BRAIN (SMALL),5053.4,,service,Total Care PL,354120000,35412-00-00,Endovas occl cerebral aneur / AV malform,,,,,,,,,,,,,,,
FMNEU-0117,ANEURYSM SURGERY (POST.CIRCULATION),11360.8,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0118,STEREOTACTIC VENTICULOSTOMY,5053.4,,service,Total Care PL,400120000,40012-00-00,Endoscopic third ventriculostomy,,,,,,,,,,,,,,,
FMNEU-0119,STEREOTACTIC GUIDED CRANIOTOMY,7574.6,,service,Total Care PL,408030000,40803-00-00,Intracranial stereotactic localisation,,,,,,,,,,,,,,,
FMNEU-0120,THORACIC DISC EXCISION TRANSPEDICULAR,4424.2,,service,Total Care PL,486910100,48691-01-00,Ins intervertebral disc prosth >= 2 lvl,,,,,,,,,,,,,,,
FMNEU-0121,THORACIC DISC EXCISION TRANSTHORACIC,7574.6,,service,Total Care PL,403000100,40300-01-00,"Discectomy, >= 2 levels",,,,,,,,,,,,,,,
FMNEU-0122,THORACIC DISC EXCISION,5053.4,,service,Total Care PL,403000000,40300-00-00,"Discectomy, 1 level",,,,,,,,,,,,,,,
FMNEU-0123,ULNAR NERVE TRANSPORTATION,1897.5,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0124,DRAING OF CHRONIC HAEMATOMA,1267.2,,service,Total Care PL,396000000,39600-00-00,Drainage of intracranial haemorrhage,,,,,,,,,,,,,,,
FMNEU-0125,EXCISION OF MENINGOCELE/ENCEPHALOCELE,1897.5,,service,Total Care PL,401030000,40103-00-00,Repair of myelomeningocele,401030000,40103-00-00,Repair of myelomeningocele,,,,,,,,,,,,
FMNEU-0126,REPAIR SKULL BASE FOR CSF RHINORRHEA,4424.2,,service,Total Care PL,406000300,40600-03-00,Other cranioplasty,,,,,,,,,,,,,,,
FMNEU-0127,STEREOTACTIC CERVICAL RHIZOTOMY,2526.7,,service,Total Care PL,900110500,90011-05-00,Spinal stereotactic localisation,403300000,40330-00-00,Decompression of spinal nerve roots,,,,,,,,,,,,
FMNEU-0128,STEREOTACTIC LUMBAR RHIZOTOMY,2526.7,,service,Total Care PL,403300000,40330-00-00,Decompression of spinal nerve roots,900110500,90011-05-00,Spinal stereotactic localisation,,,,,,,,,,,,
FMNEU-0129,STEREOTACTIC DORSAL RHIZOTOMY,2526.7,,service,Total Care PL,403300000,40330-00-00,Decompression of spinal nerve roots,900110500,90011-05-00,Spinal stereotactic localisation,,,,,,,,,,,,
FMNEU-0130,SUBDURAL ELECTRODE FOR EPILEPSY,951.5,,service,Total Care PL,407090000,40709-00-00,Ins intrcran elec v bur holes,,,,,,,,,,,,,,,
FMNEU-0131,SUBDURAL STRIP FOR EPILEPSY,1389.3,,service,Total Care PL,391300000,39130-00-00,Perc insertion of epidural electrodes,,,,,,,,,,,,,,,
FMNEU-0132,SUBDURAL GRID OF EPILEPSY1    S,2526.7,,service,Total Care PL,407120000,40712-00-00,Ins intrcran elec v crniotmy,,,,,,,,,,,,,,,
FMNEU-0133,CORTICAL RESECTION-EXTRA-TEMP EPILEPSY,7574.6,,service,Total Care PL,407030000,40703-00-00,Corticectomy of brain,,,,,,,,,,,,,,,
FMNEU-0134,ANTERIOR TEMP LOBECTOMY FOR   EPILEPSY,5683.7,,service,Total Care PL,407030200,40703-02-00,Partial lobectomy of brain,,,,,,,,,,,,,,,
FMNEU-0135,TOTAL TEMP LOBECTOMY OF EPILEPSY,8840.7,,service,Total Care PL,407030200,40703-02-00,Partial lobectomy of brain,,,,,,,,,,,,,,,
FMNEU-0136,FRONTAL/OCCIPITAL LOBX FOR EPILEPSY,4424.2,,service,Total Care PL,407030200,40703-02-00,Partial lobectomy of brain,,,,,,,,,,,,,,,
FMNEU-0137,CORPUS CALLOSOTOMY FOR EPILEPSY,5683.7,,service,Total Care PL,407000000,40700-00-00,Anterior section of corpus callosum,,,,,,,,,,,,,,,
FMNEU-0138,CORTICAL RESECTION AWAKE EPILEPTIC PT.,6314.0,,service,Total Care PL,407030000,40703-00-00,Corticectomy of brain,,,,,,,,,,,,,,,
FMNEU-0139,USE OF CORTICAL STMLTR. FOR MAPPING OF EPILEPTIC CORTEX,635.8,,service,Total Care PL,960500000,96050-00-00,Cortical evoked response audiometry,,,,,,,,,,,,,,,
FMNEU-0140,INTRAOPERATIVE EEG,1267.2,,service,Total Care PL,920110000,92011-00-00,Video & radiotelemetered EEG monitoring,,,,,,,,,,,,,,,
FMNEU-0141,REMOVAL OF SUBDURAL ELECTRODESFOR EPILEPSY,449.9,,service,Total Care PL,391360100,39136-01-00,Removal of epidural electrodes,,,,,,,,,,,,,,,
FMNEU-0142,TRANS ORAL APPORACH,10101.3,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0143,CERVICAL CORPECTOMY,7574.6,,service,Total Care PL,403150000,40315-00-00,Proc lsn craniocervl jnct transoral appr,,,,,,,,,,,,,,,
FMNEU-0144,CERVICAL DISSECTOMY WITH CAGE,5053.4,,service,Total Care PL,403330000,40333-00-00,"Cervical discectomy, 1 level",403330100,40333-01-00,"Cervical discectomy, >= 2 levels",486780000,48678-00-00,Simple internal fixation of spine,,,,,,,,,
FMNEU-0145,MICRO VASCULAR DECOMPRESSION,6314.0,,service,Total Care PL,391120000,39112-00-00,Intracranial decomp of other cranial nrv,,,,,,,,,,,,,,,
FMNEU-0146,POST. FOSSA RHIZOTOMY,5053.4,,service,Total Care PL,403300000,40330-00-00,Decompression of spinal nerve roots,,,,,,,,,,,,,,,
FMNEU-0147,STAX IMPLANTATION OF DEPTH ELE,6314.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMNEU-0148,ULNAR NERVE TRANSPOSITION,1897.5,,service,Total Care PL,393210000,39321-00-00,Transposition of nerve,,,,,,,,,,,,,,,
FMNEU-0149,ENDOSCOPIC VENTRICULOSTOMY,2404.6,,service,Total Care PL,400120000,40012-00-00,Endoscopic third ventriculostomy,,,,,,,,,,,,,,,
FMNEU-0150,ENDOSCOPIC SHUNT INSERTION,2404.6,,service,Total Care PL,400030200,40003-02-00,Insertion of ventriculoperitoneal shunt,,,,,,,,,,,,,,,
FMNEU-0152,PUMP IMPLANTATION,7211.6,,service,Total Care PL,391270000,39127-00-00,Ins of impl spinal infusion dev / pump,,,,,,,,,,,,,,,
FMNEU-0153,FILLING OF PUMP,600.6,,service,Total Care PL,962091900,96209-19-00,Load drug delv device oth & unsp agt,,,,,,,,,,,,,,,
FMNEU-0154,STERIOTACTIC IMPLATION OF DBS (DEEP BRAIN STIMULATIONS),2404.6,,service,Total Care PL,391340100,39134-01-00,Ins sbc impl neurostimulator,408030000,40803-00-00,Intracranial stereotactic localisation,,,,,,,,,,,,
FMNEU-0155,TRANS-ORAL EXCISION OF DENS PROCESS,724.9,,service,Total Care PL,403150000,40315-00-00,Proc lsn craniocervl jnct transoral appr,,,,,,,,,,,,,,,
FMNEU-0156,TRANS-ORAL CRAION CERVICAL DECOMPRESSION LAMENECTOMY,4809.2,,service,Total Care PL,403310000,40331-00-00,"Decomp of cervical spinal cord, 1 level",,,,,,,,,,,,,,,
FMNEU-0157,EXCISION OF PORAMEN MAGNUM MENENGIOMA,8413.9,,service,Total Care PL,397120000,39712-00-00,Removal of lesion of cerebral meninges,,,,,,,,,,,,,,,
