Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
902,8121004,RADIOLOGY,X-RAY,X-RAY ANKLE -3 TO 4 VIEWS,,190,
903,8121005,RADIOLOGY,X-RAY,X-RAY BARIUM ENEMA - 7 VIEWS,,665,
904,8121006,RADIOLOGY,X-RAY,X-RAY BARIUM ENEMA DOUBLE CONTRAST,,712.5,
905,8121007,RADIOLOGY,X-RAY,X-RAY BARIUM MEAL /FOLLOW THROUGH  - 6 VIEWS,,712.5,
906,8121008,RADIOLOGY,X-RAY,X-RAY BARIUM MEAL/UPPER G.I.SERIES - 6 VIEWS,,475,
907,8121009,RADIOLOGY,X-RAY,X-RAY BILATERAL LOWER EXTERIMETIES ,,655.5,
908,8121010,RADIOLOGY,X-RAY,X-RAY BILATERAL UPPER EXTERIMETIES ,,655.5,
909,8121011,RADIOLOGY,X-RAY,X-RAY BONE AGE (CHILDREN),,128.25,
910,8121012,RADIOLOGY,X-RAY,X-RAY BOTH KNEES,,247,
911,8121013,RADIOLOGY,X-RAY,X-RAY BOTH KNEES STANDING,,161.5,
912,8121014,RADIOLOGY,X-RAY,X-RAY CERVICAL SPINE - 2 VIEWS,,161.5,
913,8121015,RADIOLOGY,X-RAY,X-RAY CERVICAL SPINE - 4 VIEWS,,237.5,
914,8121016,RADIOLOGY,X-RAY,X-RAY CHEST - 1 VIEW,,128.25,
915,8121017,RADIOLOGY,X-RAY,X-RAY CHEST - 2 VIEWS,,161.5,
916,8121018,RADIOLOGY,X-RAY,X-RAY CHEST - 3 VIEWS,,190,
917,8121019,RADIOLOGY,X-RAY,X-RAY CLAVICLE - 2 VIEWS,,161.5,
918,8121020,RADIOLOGY,X-RAY,CYSTOGRAM,,332.5,
919,8121021,RADIOLOGY,X-RAY,DACRYOCYSTOGRAPHY,,679.25,
920,8121022,RADIOLOGY,X-RAY,X-RAY DORSAL SPINE/THORACIC SPINE - 2 VIEWS,,161.5,
921,8121023,RADIOLOGY,X-RAY,X-RAY DORSAL SPINE/THORACIC SPINE 4 VIEWS,,247,
922,8121024,RADIOLOGY,X-RAY,X-RAY ELBOW - 2 VIEWS,,161.5,
923,8121025,RADIOLOGY,X-RAY,X-RAY ELBOW - 3 VIEWS,,190,
924,8121026,RADIOLOGY,X-RAY,X-RAY FEMUR/THIGH - 2 VIEWS,,161.5,
925,8121027,RADIOLOGY,X-RAY,X-RAY FEMUR/THIGH - 3 VIEWS,,190,
926,8121028,RADIOLOGY,X-RAY,X-RAY FINGER/THUMB - 2 VIEWS,,161.5,
927,8121029,RADIOLOGY,X-RAY,FISTULOGRAM,,565.25,
928,8121030,RADIOLOGY,X-RAY,FLOUROSCOPY SCREENING ,,61.75,
929,8121031,RADIOLOGY,X-RAY,FLUOROSCOPY IN O.R (C-ARM),,403.75,
930,8121032,RADIOLOGY,X-RAY,X-RAY FOOT - 2 VIEWS,,161.5,
931,8121033,RADIOLOGY,X-RAY,X-RAY FOOT - 3 TO 4 VIEWS,,190,
932,8121034,RADIOLOGY,X-RAY,X-RAY FOREARM (ULNA/RADIUS) 1 VIEW,,128.25,
933,8121035,RADIOLOGY,X-RAY,X-RAY FOREARM (ULNA/RADIUS) 2 VIEWS,,161.5,
934,8121036,RADIOLOGY,X-RAY,X-RAY GASTRIC BANDING ADJUSTMENT,,760,
935,8121037,RADIOLOGY,X-RAY,X-RAY HAND - 2 VIEWS,,161.5,
936,8121038,RADIOLOGY,X-RAY,X-RAY HAND - 3 VIEWS,,190,
937,8121039,RADIOLOGY,X-RAY,X-RAY HAND - 4 VIEWS,,237.5,
938,8121040,RADIOLOGY,X-RAY,X-RAY HEEL (CALCANEUM) - 1 VIEW,,128.25,
939,8121041,RADIOLOGY,X-RAY,X-RAY HEEL (CALCANEUM) - 2 VIEWS,,161.5,
940,8121042,RADIOLOGY,X-RAY,X-RAY HIP - 1 VIEW,,128.25,
941,8121043,RADIOLOGY,X-RAY,X-RAY HIP - 2 VIEWS,,161.5,
942,8121044,RADIOLOGY,X-RAY,X-RAY HIP - 3 TO 4 VIEWS,,237.5,
943,8121045,RADIOLOGY,X-RAY,X-RAY HUMERUS UPPER ARM - 2 VIEWS,,161.5,
944,8121046,RADIOLOGY,X-RAY,X-RAY HUMERUS UPPER ARM - 3 VIEWS,,190,
945,8121047,RADIOLOGY,X-RAY,HYSTEROSALPHINGOGRAPHY,,565.25,
946,8121048,RADIOLOGY,X-RAY,HYSTEROSALPHINGOGRAPHY UNDER ANAESTHESIA,,1372.75,
947,8121049,RADIOLOGY,X-RAY,I.V.P. (INTRAVENOUS PYELOGRAM) - 7 VIEWS,,565.25,
948,8121050,RADIOLOGY,X-RAY,INTRA-OPERATIVE CHOLOANGIOGRAM (I.O.C),,475,
949,8121051,RADIOLOGY,X-RAY,X-RAY KNEE - 2 VIEWS,,161.5,
950,8121052,RADIOLOGY,X-RAY,X-RAY KNEE - 3 VIEWS,,190,
951,8121053,RADIOLOGY,X-RAY,X-RAY KUB/ABDOMEN - 1 VIEW,,128.25,
952,8121054,RADIOLOGY,X-RAY,X-RAY KUB/ABDOMEN - 2 VIEWS,,161.5,
953,8121055,RADIOLOGY,X-RAY,X-RAY LEG - 2 VIEWS,,161.5,
954,8121056,RADIOLOGY,X-RAY,X-RAY LEG - 3 VIEWS,,190,
955,8121057,RADIOLOGY,X-RAY,X-RAY LUMBAR/LUMBO SACRAL SPINE - 2 VIEWS,,161.5,
956,8121058,RADIOLOGY,X-RAY,X-RAY LUMBAR/LUMBO SACRAL SPINE - 4 VIEWS,,237.5,
957,8121059,RADIOLOGY,X-RAY,MAMMARY DUCTOGRAM / GALACTOGRAM ,,855,
958,8121060,RADIOLOGY,X-RAY,MAMMOGRAPHY (1 BREAST),,475,
959,8121061,RADIOLOGY,X-RAY,MAMMOGRAPHY (2 BREASTS),,565.25,
960,8121062,RADIOLOGY,X-RAY,X-RAY MANDIBLE/JAW - 1 VIEW,,128.25,
961,8121063,RADIOLOGY,X-RAY,X-RAY MANDIBLE/JAW - 2 VIEWS,,161.5,
962,8121064,RADIOLOGY,X-RAY,X-RAY MANDIBLE/JAW - 3 VIEWS,,190,
963,8121065,RADIOLOGY,X-RAY,X-RAY MASTOIDS - 2 VIEWS,,161.5,
964,8121066,RADIOLOGY,X-RAY,X-RAY MASTOIDS - 3 VIEWS,,190,
965,8121067,RADIOLOGY,X-RAY,X-RAY MASTOIDS - 4 VIEWS,,237.5,
966,8121068,RADIOLOGY,X-RAY,MCU (ALONG WITH IVP),,237.5,
967,8121069,RADIOLOGY,X-RAY,MCU (MICURATUG URETHROGRAM),,403.75,
968,8121070,RADIOLOGY,X-RAY,X-RAY NASAL BONES/SINUSES - 1 VIEW,,128.25,
969,8121071,RADIOLOGY,X-RAY,X-RAY NASAL BONES/SINUSES - 2 VIEWS,,161.5,
970,8121072,RADIOLOGY,X-RAY,X-RAY NASAL BONES/SINUSES - 4 VIEWS,,237.5,
971,8121073,RADIOLOGY,X-RAY,X-RAY NECK - 1 VIEW,,128.25,
972,8121074,RADIOLOGY,X-RAY,X-RAY NECK - 2 VIEWS,,161.5,
973,8121075,RADIOLOGY,X-RAY,X-RAY OESOPHAGUS (BARIUM SWALLOW),,403.75,
974,8121076,RADIOLOGY,X-RAY,X-RAY ORBIT - 2 VIEWS,,161.5,
975,8121077,RADIOLOGY,X-RAY,X-RAY ORBIT - 4 VIEWS,,237.5,
976,8121078,RADIOLOGY,X-RAY,X-RAY PATTELA - 1 VIEW,,128.25,
977,8121079,RADIOLOGY,X-RAY,X-RAY PELVIS - 1 VIEW,,128.25,
978,8121080,RADIOLOGY,X-RAY,X-RAY PELVIS - 2 VIEWS,,161.5,
979,8121081,RADIOLOGY,X-RAY,X-RAY PORTABLE BILATERAL LOWER EXTERIMETIES ,,574.75,
980,8121082,RADIOLOGY,X-RAY,X-RAY PORTABLE BILATERAL UPPER EXTERIMETIES ,,574.75,
981,8121083,RADIOLOGY,X-RAY,X-RAY PORTABLE CHEST X-RAY 1 VIEW,,209,
982,8121084,RADIOLOGY,X-RAY,X-RAY PORTABLE UNILATERAL LOWER EXTERIMETIES ,,327.75,
983,8121085,RADIOLOGY,X-RAY,X-RAY PORTABLE UNILATERAL UPPER EXTERIMETIES ,,327.75,
984,8121086,RADIOLOGY,X-RAY,X-RAY PORTABLE X-RAY 1 VIEW,,209,
985,8121087,RADIOLOGY,X-RAY,X-RAY PORTABLE X-RAY 2 VIEW,,242.25,
986,8121088,RADIOLOGY,X-RAY,X-RAY PORTABLE X-RAY 3 VIEW,,270.75,
987,8121089,RADIOLOGY,X-RAY,X-RAY PORTABLE X-RAY 4 VIEW,,327.75,
988,8121090,RADIOLOGY,X-RAY,X-RAY POSTIRIOR NASAL SPACE/FACIAL (NASOPHARYNX),,128.25,
989,8121091,RADIOLOGY,X-RAY,RETROGRADE (ASCENDING) URETHROGRAM,,403.75,
990,8121092,RADIOLOGY,X-RAY,RETROGRADE PYELOGRAPHY BILATERAL,,565.25,
991,8121093,RADIOLOGY,X-RAY,RETROGRADE PYELOGRAPHY UNILATERAL,,565.25,
992,8121094,RADIOLOGY,X-RAY,X-RAY RIBS - 1 VIEW,,128.25,
993,8121095,RADIOLOGY,X-RAY,X-RAY RIBS - 2 VIEWS,,161.5,
994,8121096,RADIOLOGY,X-RAY,X-RAY SACRO ILIAC JOINT - 2VIEWS,,161.5,
995,8121097,RADIOLOGY,X-RAY,X-RAY SACRUM - 2 VIEWS,,161.5,
996,8121098,RADIOLOGY,X-RAY,X-RAY SCAPHOID - 1 VIEW,,128.25,
997,8121099,RADIOLOGY,X-RAY,X-RAY SCAPHOID SERIES,,247,
998,8121100,RADIOLOGY,X-RAY,X-RAY SHOULDER/SCAPULA - 1 VIEW,,128.25,
999,8121101,RADIOLOGY,X-RAY,X-RAY SHOULDER/SCAPULA - 2 VIEWS,,161.5,
1000,8121102,RADIOLOGY,X-RAY,X-RAY SHOULDER/SCAPULA - 3 VIEWS,,190,
1001,8121103,RADIOLOGY,X-RAY,X-RAY SIALOGRAM ONE SIDE (SALIVARY),,403.75,
1002,8121104,RADIOLOGY,X-RAY,X-RAY SIALOGRAM TWO SIDES (SALIVARY),,565.25,
1003,8121105,RADIOLOGY,X-RAY,X-RAY SINOGRAM,,403.75,
1004,8121106,RADIOLOGY,X-RAY,X-RAY SKELETAL SURVEY,,736.25,
1005,8121107,RADIOLOGY,X-RAY,X-RAY SKULL - 1 VIEW,,128.25,
1006,8121108,RADIOLOGY,X-RAY,X-RAY SKULL - 2 VIEWS,,161.5,
1007,8121109,RADIOLOGY,X-RAY,X-RAY SKULL - 3 VIEWS,,190,
1008,8121110,RADIOLOGY,X-RAY,X-RAY SKULL - 4 VIEWS,,247,
1009,8121111,RADIOLOGY,X-RAY,STEREOTACTIC BIOPSY OF THE BREAST,,5700,
1010,8121112,RADIOLOGY,X-RAY,X-RAY STERNUM - 2 VIEWS,,161.5,
1011,8121113,RADIOLOGY,X-RAY,X-RAY SUBMANDIBULAR GLAND - 1 VIEW,,161.5,
1012,8121114,RADIOLOGY,X-RAY,X-RAY SUBMANDIBULAR GLAND - 3 VIEWS,,190,
1013,8121115,RADIOLOGY / INTERVENATIONAL,X-RAY,T.TUBE CHOLANGLOGRAM,,403.75,
1014,8121116,RADIOLOGY,X-RAY,T.TUBE PYELOGRAM (NEPHROSTOGRAM),,403.75,
1015,8121117,RADIOLOGY,X-RAY,X-RAY TEMPMANDIBULAR JOINT IMAGE - 2 VIEWS,,161.5,
1016,8121118,RADIOLOGY,X-RAY,X-RAY UNILATERAL LOWER EXTERIMETIES ,,408.5,
1017,8121119,RADIOLOGY,X-RAY,X-RAY UNILATERAL UPPER EXTERIMETIES ,,408.5,
1018,8121120,RADIOLOGY,X-RAY,VOIDING URETHROGRAM,,565.25,
1019,8121121,RADIOLOGY,X-RAY,X-RAY WRIST - 2 VIEWS,,161.5,
1020,8121122,RADIOLOGY,X-RAY,X-RAY WRIST - 4 VIEWS,,237.5,
1021,8121123,RADIOLOGY,X-RAY,X-RAY ZYGOMATIC ARCHS - 2 VIEWS,,161.5,
1022,8121124,RADIOLOGY,X-RAY,ADDITIONAL CD COPY,,95,
1023,8122001,RADIOLOGY,ULTRASOUND,ULTRASOUND ONE ORGAN,,370.5,
1024,8122002,RADIOLOGY,ULTRASOUND,ULTRASOUND ANY ADDITIONAL ORGAN (EACH),,61.75,
1025,8122003,RADIOLOGY,ULTRASOUND,ANTENATAL SCAN,,370.5,
1026,8122004,RADIOLOGY / INTERVENATIONAL,ULTRASOUND,ULTRASOUND GUIDED BIOPSY,,1425,
1027,8122005,RADIOLOGY,ULTRASOUND,ULTRASOUND SCAN FOR BIOPHYSICAL PREGNANCY,,807.5,
1028,8122006,RADIOLOGY,ULTRASOUND,ULTRASOUND GUIDED CV LINE INSERTION,,760,
1029,8122007,RADIOLOGY,ULTRASOUND,TRANSRECTAL ULTRASOUND OF PROSTATE / SEMINAL VESCICLES,,617.5,
1030,8122008,RADIOLOGY,ULTRASOUND,TRANSRECTAL ULTRASOUND OF PROSTATE / SEMINAL VESCICLES + BIOPSY,,5700,
1031,8122009,RADIOLOGY,ULTRASOUND,TRANSVAGINAL ULTRASOUND,,570,
1032,8122010,RADIOLOGY,ULTRASOUND,ULTRASOUND ABDOMEN ,,555.75,
1033,8122011,RADIOLOGY,ULTRASOUND,ULTRASOUND PELVIS,,451.25,
1034,8122012,RADIOLOGY,ULTRASOUND,ULTRASOUND ABDOMEN AND PELVIC,,617.5,
1035,8122013,RADIOLOGY,ULTRASOUND,ULTRASOUND BRAIN,,451.25,
1036,8122014,RADIOLOGY,ULTRASOUND,ULTRASOUND CHEST ,,451.25,
1037,8122015,RADIOLOGY,ULTRASOUND,ULTRASOUND GALL BLADDER ,,451.25,
1038,8122016,RADIOLOGY,ULTRASOUND,ULTRASOUND HIP UNILATERAL,,451.25,
1039,8122017,RADIOLOGY,ULTRASOUND,ULTRASOUND HIP BILATERAL,,451.25,
1040,8122018,RADIOLOGY,ULTRASOUND,ULTRASOUND KUB ,,494,
1041,8122019,RADIOLOGY,ULTRASOUND,ULTRASOUND LIVER,,451.25,
1042,8122020,RADIOLOGY,ULTRASOUND,ULTRASOUND LYMPHHONODES ,,451.25,
1043,8122021,RADIOLOGY,ULTRASOUND,ULTRASOUND NECK,,451.25,
1044,8122022,RADIOLOGY,ULTRASOUND,ULTRASOUND ONE BREAST,,475,
1045,8122023,RADIOLOGY,ULTRASOUND,ULTRASOUND PANCREAS,,451.25,
1046,8122024,RADIOLOGY,ULTRASOUND,ULTRASOUND PARATHYROID,,451.25,
1047,8122025,RADIOLOGY,ULTRASOUND,ULTRASOUND PELVIS FOR FOLLICLE MONITORING,,741,
1048,8122026,RADIOLOGY,ULTRASOUND,ULTRASOUND PROSTATE,,451.25,
1049,8122027,RADIOLOGY,ULTRASOUND,ULTRASOUND RETRO PERITONEUM,,451.25,
1050,8122028,RADIOLOGY,ULTRASOUND,ULTRASOUND SHOULDER ,,451.25,
1051,8122029,RADIOLOGY,ULTRASOUND,ULTRASOUND SPLEEN,,451.25,
1052,8122030,RADIOLOGY,ULTRASOUND,ULTRASOUND TENDON & JOINT (ONE),,760,
1053,8122031,RADIOLOGY,ULTRASOUND,ULTRASOUND TENDON & JOINT (TWO),,950,
1054,8122032,RADIOLOGY,ULTRASOUND,ULTRASOUND TESTES ,,451.25,
1055,8122033,RADIOLOGY,ULTRASOUND,ULTRASOUND THYROID ,,451.25,
1056,8122034,RADIOLOGY,ULTRASOUND,ULTRASOUND TWO BREAST ,,760,
1057,8122035,RADIOLOGY,ULTRASOUND,ULTRASOUND URINARY BLADDER,,451.25,
1058,8122036,RADIOLOGY,ULTRASOUND,ULTRASOUND UTEREUS & OVARIES ,,451.25,
1059,8122037,RADIOLOGY,ULTRASOUND,ULTRASOUND GUIDED FNA,,855,
1060,8122038,RADIOLOGY,ULTRASOUND,SONOHYSTEROGRAPHY,,665,
1061,8122039,RADIOLOGY,ULTRASOUND,PORTABLE ULTRASOUND ANTENATAL ,,451.25,
1062,8122040,RADIOLOGY,ULTRASOUND,PORTABLE ULTRASOUND PELVIC ,,451.25,
1063,8122041,RADIOLOGY,ULTRASOUND,PORTABLE ULTRASOUND ABDOMEN ,,636.5,
1064,8122042,RADIOLOGY,ULTRASOUND,PORTABLE ULTRASOUND ABDOMEN AND PELVIC ,,698.25,
1065,8122043,RADIOLOGY,ULTRASOUND,PORTABLE ULTRASOUND BRAIN (TRANSCRANIAL) ,,650.75,
1066,8122044,RADIOLOGY,ULTRASOUND,PORTABLE ULTRASOUND ONE ORGAN (ANY PART),,451.25,
1067,8122045,RADIOLOGY,ULTRASOUND,ULTRASOUND GUIDED INTRA-ARTICULAR INJECTION / ASPIRATION,,1068.75,
1073,8123006,RADIOLOGY,MRI,MRI DIFFUSION / PERFUSION STUDIES,,2850,
1077,8123010,RADIOLOGY / INTERVENATIONAL,MRI,MRI ANGIOGRAPHY,,2850,
1078,8123011,RADIOLOGY / INTERVENATIONAL,MRI,MRI VENOGRAPHY,,2850,
1113,8123046,RADIOLOGY,MRI,MRA HEAD & NECK,,4750,
1114,8123047,RADIOLOGY,MRI,MRA CEREBRAL ARTERIES,,2850,
1115,8123048,RADIOLOGY,MRI,MRA NECK,,2850,
1116,8123049,RADIOLOGY,MRI,MRA ABDOMINAL AORTA & MESENTRIC ARTERIES,,2850,
1117,8123050,RADIOLOGY,MRI,MRA UPPER LIMB UNILATERAL,,2850,
1118,8123051,RADIOLOGY,MRI,MRA LOWER LIMB UNILTERAL,,2850,
1119,8123052,RADIOLOGY,MRI,MRV BRAIN,,2850,
1120,8123053,RADIOLOGY,MRI,MRV NECK ,,2850,
1121,8123054,RADIOLOGY,MRI,MRV UPPER LIMB UNILATERAL,,2850,
1122,8123055,RADIOLOGY,MRI,MRV LOWER LIMB UNILATERAL,,2850,
1123,8123056,RADIOLOGY,MRI,MRV INFERIOR VENA CAVA,,2850,
1124,8123057,RADIOLOGY,MRI,MRA WITH CONTRAST (ANY PART),,3230,
1125,8123058,RADIOLOGY,MRI,MRV WITH CONTRAST (ANY PART),,3230,
1126,8123059,RADIOLOGY,MRI,MRI ARM WITH CONTRAST,,3230,
1138,8123071,RADIOLOGY,MRI,GENERAL ANESTHESIA FOR RADIOLOGY PROCEDURE,,1425,
1139,8123072,RADIOLOGY,MRI,WHOLE BODY MRI,,3325,
1140,8123073,RADIOLOGY,MRI,WHOLE BODY MRI WITH CONTRAST,,3705,
1148,8124008,RADIOLOGY,CT SCAN ,CT CARDIAC ANGIOGRAPHY,,3087.5,
1152,8124012,RADIOLOGY / INTERVENATIONAL,CT SCAN ,CT AORTA & MESENTERIC ARTERIES ANGIOGRAPHY WITH CONTRAST,,1805,
1153,8124013,RADIOLOGY,CT SCAN ,CT PULMONARY ARTERIES ANGIOGRAPHY WITH CONTRAST,,1805,
1154,8124014,RADIOLOGY / INTERVENATIONAL,CT SCAN ,CT VENOGRAPHY WITH CONTRAST,,1805,
1156,8124016,RADIOLOGY / INTERVENATIONAL,CT SCAN ,CT GUIDED PROCEDURES WITH CONTRAST,,1805,
1191,8124051,RADIOLOGY,CT SCAN ,CTA HEAD WITH CONTRAST,,1900,
1192,8124052,RADIOLOGY,CT SCAN ,CTA NECK WITH CONTRAST,,1900,
1193,8124053,RADIOLOGY,CT SCAN ,CTA HEAD & NECK WITH CONTRAST,,2850,
1194,8124054,RADIOLOGY,CT SCAN ,CTA UPPER LIMB WITH CONTRAST,,1900,
1195,8124055,RADIOLOGY,CT SCAN ,CTA LOWER LIMB WITH CONTRAST,,1900,
1196,8124056,RADIOLOGY,CT SCAN ,CT VENOGRAM BRAIN WITH CONTRAST,,1900,
1197,8124057,RADIOLOGY,CT SCAN ,CT VENOGRAM NECK VIENS WITH CONTRAST,,1900,
1198,8124058,RADIOLOGY,CT SCAN ,CT VENOGRAM UPPER LIMB WITH CONTRAST,,1900,
1199,8124059,RADIOLOGY,CT SCAN ,CT VENOGRAM LOWER LIMB WITH CONTRAST,,1900,
1200,8124060,RADIOLOGY,CT SCAN ,CT VENOGRAM ABDOMEN WITH CONTRAST,,1900,
1201,8124061,RADIOLOGY,CT SCAN ,CT VENOGRAM WITH CONTRAST (ANY PART),,1900,
1202,8124062,RADIOLOGY,CT SCAN ,CT ANGIOGRAPHY WITH CONTRAST (ANY PART),,1900,
1203,8124063,RADIOLOGY,CT SCAN ,CT CARDIAC FOR CALCIUM SCORE,,1900,
1206,8125001,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER PENILE DOPPLER,,1140,
1207,8125002,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER TRANSVAGINAL,,1140,
1208,8125003,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER PREGNANCY UMBILICAL  ARTERY PLACENTAL FLOW OVARIAN & UTERIAN ,,1140,
1209,8125004,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER RENAL ARTERY,,1140,
1210,8125005,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER HEPATIC ARTERY,,1140,
1211,8125006,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER PORTAL SYSTEM,,1140,
1212,8125007,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER AORTIC,,1140,
1213,8125008,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER ILIAC VESSELS,,1140,
1214,8125009,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER VEINS (VARICES),,1140,
1215,8125010,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER CAROTID ARTERY (BILATERAL),,1710,
1216,8125011,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER BRACHIAL ARTERY (UNILATERAL),,1140,
1217,8125012,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER BRACHIAL ARTERY (BILATERAL),,1710,
1218,8125013,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER FEMORAL ARTERY (UNILATERAL),,1140,
1219,8125014,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER FEMORAL ARTERY (BILATERAL),,1710,
1220,8125015,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER PERIPHERAL VEINS (ONE LIMB),,1140,
1221,8125016,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER PERIPHERAL VEINS (TWO LIMBS),,1710,
1222,8125017,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER CAROTID ARTERY (BILATERAL),,1790.75,
1223,8125018,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER PERIPHERAL ARTERY (UNILATERAL),,1220.75,
1224,8125019,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER PERIPHERAL ARTERY (BILATERAL),,1790.75,
1225,8125020,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER PERIPHERAL VEINS (UNILATERAL),,1220.75,
1226,8125021,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER PERIPHERAL VEINS (BILATERAL),,1790.75,
1227,8125022,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER ULTRASOUND (ANY PART),,1220.75,
1228,8125023,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER TESTICULAR ARTERY ,,653.125,
1229,8126001,RADIOLOGY,DIMENTIONAL U/S,3D ULTRASOUND,,570,
1230,8126002,RADIOLOGY,DIMENTIONAL U/S,4D ULTRASOUND,,712.5,
1231,8127001,RADIOLOGY,DENSITOMETRY,BONE DENSITOMETRY FOREARM AND WRIST,,380,
1232,8127002,RADIOLOGY,DENSITOMETRY,BONE DENSITOMETRY  FEMUR & VERTEBRAE,,522.5,
1233,8127003,RADIOLOGY,DENSITOMETRY,WHOLE BODY BONE DENSITOMETRY,,522.5,
1234,8128001,RADIOLOGY,NUCLEAR MEDICINE,CEREBRAL SCINTIGRAPHY,,1852.5,
1235,8128002,RADIOLOGY,NUCLEAR MEDICINE,THYROID SCAN W/TECHNITIUM,,1989.0625,
1236,8128003,RADIOLOGY,NUCLEAR MEDICINE,THYROID UPTAKE/PERFUSION,,2796.5625,
1237,8128004,RADIOLOGY,NUCLEAR MEDICINE,THYROID SCAN WITH RADIO-ACTIVE IODINE,,2143.4375,
1238,8128005,RADIOLOGY,NUCLEAR MEDICINE,HEART MULTIGATED ACQUISITION,,1852.5,
1239,8128006,RADIOLOGY,NUCLEAR MEDICINE,THALLIUM W/O EXERCISE,,4524.375,
1240,8128007,RADIOLOGY,NUCLEAR MEDICINE,THALLIUM W/EXERCISE,,6329.375,
1241,8128008,RADIOLOGY,NUCLEAR MEDICINE,THALLIUM W/ PERSANTINE,,3823.75,
1242,8128009,RADIOLOGY,NUCLEAR MEDICINE,MYOCARDIAL INFARCT SCITINGRAPH,,1852.5,
1243,8128010,RADIOLOGY,NUCLEAR MEDICINE,CARDIAC PHASE AMPLITUDE,,1264.6875,
1244,8128011,RADIOLOGY,NUCLEAR MEDICINE,1ST PASS STUDY,,1264.6875,
1245,8128012,RADIOLOGY,NUCLEAR MEDICINE,LUNG PERFUSION,,3770.3125,
1246,8128013,RADIOLOGY,NUCLEAR MEDICINE,LUNG VENMTILLATION,,3170.625,
1247,8128014,RADIOLOGY,NUCLEAR MEDICINE,LUNG PERFUSION & VENTILLATION,,3479.375,
1248,8128015,RADIOLOGY,NUCLEAR MEDICINE,LIVER & SPLEEN SCAN,,1852.5,
1249,8128016,RADIOLOGY,NUCLEAR MEDICINE,BILIARY TREE SCAN,,1852.5,
1250,8128017,RADIOLOGY,NUCLEAR MEDICINE,RENOGRAM &N RENAL SCAN,,1852.5,
1251,8128018,RADIOLOGY,NUCLEAR MEDICINE,"RENOGRAM, RENAL SCAN & G.F.R.",,4524.375,
1252,8128019,RADIOLOGY,NUCLEAR MEDICINE,GLOMOERUALR FILTERATION RATE,,1573.4375,
1253,8128020,RADIOLOGY,NUCLEAR MEDICINE,READIONUCLIDE MICTURATING,,1264.6875,
1254,8128021,RADIOLOGY,NUCLEAR MEDICINE,BONE SCAN,,3770.3125,
1255,8128022,RADIOLOGY,NUCLEAR MEDICINE,WHOLE BODY SCAN W/R/A.IODINE,,2458.125,
1256,8128023,RADIOLOGY,NUCLEAR MEDICINE,WHOLE BODY SCAN W/ 67GAL,,3479.375,
1257,8128024,RADIOLOGY,NUCLEAR MEDICINE,LACRIMAL DUCT SCINTIGRAPHY,,1454.6875,
1258,8128025,RADIOLOGY,NUCLEAR MEDICINE,RADIONUCLIDE PHLEBOGRAPHY,,3045.9375,
1259,8128026,RADIOLOGY,NUCLEAR MEDICINE,PRELIMINARY SCAN ANY AREA/ORG.,,1454.6875,
1260,8128027,RADIOLOGY,NUCLEAR MEDICINE,SCINTIGRAPHY OF ANY ORGAN,,2137.5,
1261,8128028,RADIOLOGY,NUCLEAR MEDICINE,DYNAMIC SCAN ANY AREA / ORGAN,,1454.6875,
1262,8128029,RADIOLOGY,NUCLEAR MEDICINE,ISOTOPE SCAN FOLLOW-UP STUDY,,2137.5,
1263,8128030,RADIOLOGY,NUCLEAR MEDICINE,CEREBRAL SCINTIGRAPHY (W/LIPOP,,3135,
1264,8128031,RADIOLOGY,NUCLEAR MEDICINE,CSF FLOW STUDY,,2143.4375,
1265,8128032,RADIOLOGY,NUCLEAR MEDICINE,MPS W/TC-99 LABELLED COMPDS ST,,4316.5625,
1266,8128033,RADIOLOGY,NUCLEAR MEDICINE,MPS W/TC-99 LABELLED COMPDS W/,,3135,
