Service Code;Service Description;Service Type;SBS;"Gross Price Applicable Effective
01. Jan.2026 to 31. Dec.2026 (SR )";"Gross Price Applicable Effective 01.
Jan.2027 to 31. Dec.2027 (SR )";"Gross Price Applicable Effective 01. Jan.2028 (SR )
Onward";Service Discount
FMDNTC0079;PROGENIC OPERATION WITH REAL PROGENIC;OS;97399-00-10;2718.75;2718.75;2718.75;0.2
FMDNTC0080;PROGENIC OPERATION WITH PSEUDOPROGENIC;OS;97399-00-10;2040;2040;2040;0.2
FMDNTC0081;CHIN CORRECTION (SMALL);OS;45761-01-00;1362.5;1362.5;1362.5;0.2
FMDNTC0082;CHIN AUGMENTATION (SMALL);OS;83700-00-00;825;825;825;0.2
FMDNTC0086;NON-SURGICAL TREATMENT OF T.M. J. CLINICAL RECIPROCAL;OS;45875-00-00;4086.25;4086.25;4086.25;0.2
FMDNTF0001;AMALGAM FILLING ONE S;OS;97511-01-00;170;170;170;0.2
FMDNTF0002;AMALGAM FILLING TWO S;OS;97521-01-00;226.25;226.25;226.25;0.2
FMDNTF0003;AMALGAM FILLING > 2 S;OS;97521-01-00;282.5;282.5;282.5;0.2
FMDNTF0004;AMALGAM CORE;OS;97417-00-00;411.25;411.25;411.25;0.2
FMDNTF0005;REINFORCEMENT EACH PIN;OS;97575-00-00;67.5;67.5;67.5;0.2
FMDNTF0006;COMPOSITE FILLING - SIMPLE;OS;97521-01-00;275.54;275.54;275.54;0.2
FMDNTF0007;COMPOSITE FILLING COMPOUND;OS;97382-00-00;410.07;410.07;410.07;0.2
FMDNTF0008;COMPOSITE CORE;OS;97521-01-00;551.07;551.07;551.07;0.2
FMDNTF0009;TEMPORARY FILLING;OS;97458-00-00;67.26;67.26;67.26;0.2
FMDNTF0010;CHILDREN TOOTH FILLING ONE SURFACE;OS;97521-01-00;141;141;141;0.2
FMDNTF0011;CHILDREN TOOTH FILLING TWO SURFACES;OS;97521-02-00;208.27;208.27;208.27;0.2
FMDNTF0013;KETAC FILLING ONE SURFACE;OS;97521-01-00;275.54;275.54;275.54;0.2
FMDNTF0014;KETAC FILLING TWO SURFACE;OS;97521-01-00;349.27;349.27;349.27;0.2
FMDNTF0015;CHILD. KETAC FILLING 1 SURFACE;OS;97572-01-00;208.27;208.27;208.27;0.2
FMDNTF0016;CHILD. KETAC FILLING 2 SURFACE;OS;97572-01-00;275.54;275.54;275.54;0.2
FMDNTI0001;INSERTION OF IMPLANT;OS;83700-00-00;1362.5;1362.5;1362.5;0.2
FMDNTI0002;T. IMPLANT ANT. (L);OS;83700-00-00;1362.5;1362.5;1362.5;0.2
FMDNTI0003;T. IMPLANT ANT. (G);OS;83700-00-00;2040;2040;2040;0.2
FMDNTI0004;IMMEDIATE T IMPLANT ANT. (L);OS;83700-00-00;2451.25;2451.25;2451.25;0.2
FMDNTI0006;T. IMPLANT POST (L);OS;83700-00-00;1636.4;1636.4;1636.4;0.2
FMDNTI0007;T IMPLANT PIRT (G);OS;83700-00-00;2316.25;2316.25;2316.25;0.2
FMDNTI0008;IMMEDIATE T IMPLANT ANT. (L) FMDNTI0008;OS;83700-00-00;2718.75;2718.75;2718.75;0.2
FMDNTI0009;IMMEDIATE T IMPLANT ANT. (G);OS;83700-00-00;3128.75;3128.75;3128.75;0.2
FMDNTI0011;INSERTION OF I.M.Z. IMPLANT FIRST STAGE;OS;83700-00-00;1362.5;1362.5;1362.5;0.2
FMDNTI0012;INSERTION OF I.M.Z. IMPLANT 2ND STAGE;OS;83700-00-00;276.25;276.25;276.25;0.2
FMDNTI0013;I.M.Z. IMPLANT TIT.L 1ST STAGE;OS;83700-00-00;2040;2040;2040;0.2
FMDNTI0014;I.M.Z. IMPLANT TIT.L 2ND STAGE;OS;83700-00-00;685;685;685;0.2
FMDNTI0015;I.M.Z. IMPLANT H.A.L 1ST STAGE;OS;83700-00-00;2718.75;2718.75;2718.75;0.2
FMDNTI0016;I.M.Z. IMPLANT H.A.L 2ND STAGE;OS;83700-00-00;685;685;685;0.2
FMDNTI0017;I.M.Z. IMPLANT TIT.G 1ST STAGE;OS;83700-00-00;958.75;958.75;958.75;0.2
FMDNTI0018;I.M.Z. IMPLANT TIT.G 2ND STAGE;OS;83700-00-00;411.25;411.25;411.25;0.2
FMDNTI0019;I.M.Z. IMPLANT H.A.G 1ST STAGE;OS;83700-00-00;1362.5;1362.5;1362.5;0.2
FMDNTI0020;I.M.Z. IMPLANT H.A.G 2ND STAGE;OS;83700-00-00;685;685;685;0.2
FMDNTI0021;REMOVAL OF I.M.Z. IMPLANT;OS;83700-00-00;411.25;411.25;411.25;0.2
FMDNTI0022;INSERTION OF T.P.S. IMPLANT;OS;83700-00-00;685;685;685;0.2
FMDNTI0023;T.P.S. IMPLANT 2;OS;83700-00-00;1362.5;1362.5;1362.5;0.2
FMDNTI0024;T.P.S. IMPLANT 3;OS;45845-00-00;2040;2040;2040;0.2
FMDNTI0025;T.P.S. IMPLANT 4;OS;45846-00-00;2718.75;2718.75;2718.75;0.2
FMDNTI0038;LINKOW WITH 1 PFOSTEN;OS;83700-00-00;1362.5;1362.5;1362.5;0.2
FMDNTI0039;LINKOW 10 WITH 1 PFOSTEN;OS;83700-00-00;2040;2040;2040;0.2
FMDNTI0040;LINKOW WITH 2 PFOSTEN;OS;83700-00-00;2718.75;2718.75;2718.75;0.2
FMDNTI0041;LINKOW 10 WITH 2 PFOSTEN;OS;83700-00-00;3407.5;3407.5;3407.5;0.2
FMDNTI0042;I.D.F.;OS;83700-00-00;411.25;411.25;411.25;0.2
FMDNTI0051;TRANSPLANTATION W/ SMAL FLAB;OS;83700-00-00;1362.5;1362.5;1362.5;0.2
FMDNTI0052;TRNASPLANTATION W/ LARGE FLAB;OS;83700-00-00;2040;2040;2040;0.2
FMDNTI0053;REIMPLANTATION W/ WIRE FIXATN;OS;83700-00-00;1362.5;1362.5;1362.5;0.2
FMDNTM0001;Scaling;OS;97281-00-10;208.27;208.27;208.27;0.2
FMDNTM0004;GUM TREATMENT QUAD. (MILD);OS;97281-00-00;551.07;551.07;551.07;0.2
FMDNTM0005;GUM TREATMENT QUAD. (MODERATE);OS;97281-00-00;684.32;684.32;684.32;0.2
FMDNTM0006;GUM TREATMENT QUAD. (SEVERE);OS;97281-00-00;824.02;824.02;824.02;0.2
FMDNTM0007;ROOT PLANNING CURRETAGE QUAD.;OS;97222-00-00;685;685;685;0.2
FMDNTM0013;LOC.TREAT.OF ORAL LESION SMALL;OS;90141-01-00;141.25;141.25;141.25;0.2
FMDNTM0014;LOCAL TREAT. ORAL LESION MED.;OS;90141-01-00;276.25;276.25;276.25;0.2
FMDNTM0015;LOCAL TREAT. ORAL LESION LARGE;OS;90141-01-00;276.25;276.25;276.25;0.2
FMDNTM0016;OCCLUSSAL ADJUSTMENT;OS;97961-00-00;551.25;551.25;551.25;0.2
FMDNTM0017;SMOOTHING OF SHARP EDGE;OS;97113-00-00;141.25;141.25;141.25;0.2
FMDNTP0012;PORCELAIN CROWN (TYPE II);OS;97615-10-00;1423.8;1423.8;1423.8;0.2
FMDNTP0158;PULPOTOMY Ds *;OS;97414-00-00;693;693;693;0.2
FMDNTP0159;PULPOTOMY Es *;OS;97414-00-00;831.6;831.6;831.6;0.2
FMDNTR0001;ROOT CANAL TREATMENT 1RC (INCLUDES FILLING);OS;97417-00-00;411.25;411.25;411.25;0.2
FMDNTR0002;ROOT CANAL TREATMENT 2RC (INCLUDES FILLING);OS;97417-00-00;685;685;685;0.2
FMDNTR0003;ROOT CANAL TREATMENT 3RC OR MORE (INCLUDES FILLING);OS;97417-00-00;825;825;825;0.2
FMDNTR0004;ROOT CANAL TREATMENT INFECTED TOOTH 1RC (INCLUDES FILLING);OS;97417-00-00;684.32;684.32;684.32;0.2
FMDNTR0005;ROOT CANAL TREATMENT INFECTED TOOTH 2RC (INCLUDES FILLING);OS;97417-00-00;958.56;958.56;958.56;0.2
FMDNTR0006;RCT INFECTED TOOTH 3RC OR MORE(INLD FILLING);OS;97417-00-00;1227.63;1227.63;1227.63;0.2
FMDNTR0007;RCT and Filling One RC;OS;97417-00-00;410.07;410.07;410.07;0.2
FMDNTR0008;RCT and Filling Two RC;OS;97417-00-00;684.32;684.32;684.32;0.2
FMDNTR0009;RCT and Filling Three RC;OS;97415-00-00;824.02;824.02;824.02;0.2
FMDNTR0010;RCT DECIDIOUS MOLAR;OS;97415-00-00;622.5;622.5;622.5;0.2
FMDNTR0011;RCT DECIDIOUS TEETH;OS;97417-00-00;500;500;500;0.2
FMDNTR0012;PULPOTOMY (CHILDREN);OS;97414-00-00;112.54;112.54;112.54;0.2
FMDNTR0013;READY MADE POST;OS;97121-01-00;141;141;141;0.2
FMDNTS0004;SIMPLE EXT.DECIDIOUS;OS;97311-01-00;141;141;141;0.2
FMDNTS0005;SIMPLE EXT. PERMANENT TEETH;OS;97311-01-00;208.27;208.27;208.27;0.2
FMDNTS0006;SIMPLE EXT. PRE OR POST MOLAR;OS;97311-01-00;275.54;275.54;275.54;0.2
FMDNTS0007;SIMPLE EXT. REMAINING ROOT;OS;97311-01-00;349.27;349.27;349.27;0.2
FMDNTS0008;NORMAL EXT. UPPER 3RD MOLAR;OS;97311-01-00;411.25;411.25;411.25;0.2
FMDNTS0009;NORMAL EXT. LOWER 3RD MOLAR;OS;97311-01-00;483.81;483.81;483.81;0.2
FMDNTS0010;SUR EXT. OF NORMAL TOOTH;OS;97321-07-10;551.07;551.07;551.07;0.2
FMDNTS0011;SUR. REM. OF REMAINING ROOT;OS;97321-07-10;684.32;684.32;684.32;0.2
FMDNTS-0012;S.TISSUE IMPAC 3RD MOLLAR;OS;97321-07-10;337.5;337.5;337.5;0.2
FMDNTS-0013;S.TISSUE IMPAC LOWER 3RD MOLAR FMDNTS-0013;OS;97377-00-00;450;450;450;0.2
FMDNTS0014;IMPACTED 3RD MOLAR (MIDDLE CASE);OS;97321-07-10;667.8;667.8;667.8;0.2
FMDNTS0015;IMPACTED 3RD MOLAR MOD. CASE;OS;97324-01-00;2040;2040;2040;0.2
FMDNTS0016;IMPACTED 3RD MOLAR SEVERE CASE;OS;97324-01-00;2717.85;2717.85;2717.85;0.2
FMDNTS0020;INCISION FOR ERUPTING TOOTH;OS;97381-00-00;410.07;410.07;410.07;0.2
FMDNTS0021;Operculectomy;OS;30035-00-10;551.25;551.25;551.25;0.2
FMDNTS0022;I & D OF INTRA-ORAL ABSCESS SUPERFACIAL;OS;96215-00-00;349.27;349.27;349.27;0.2
FMDNTS0024;I & D EXTRA ORAL ABCESS;OS;96215-00-00;870;870;870;0.2
FMDNTS0025;I&D INTRA ORAL ABCESS CHILDREN;OS;96215-00-00;124.18;124.18;124.18;0.2
FMDNTS0026;IRRIGATION OR CHANGE DRAIN OF ABCESS/SOCKET;OS;97455-00-00;62.5;62.5;62.5;0.2
FMDNTS0075;BIOPSY OF SOFT TISSUE - SMALL;OS;30075-01-01;372.5;372.5;372.5;0.2
FMDNTS0076;BIOPSY OF SOFT TISSUE - MEDIUM;OS;30075-01-01;622.5;622.5;622.5;0.2
FMDNTS0077;BIOPSY OF SOFT TISSUE - LARGE;OS;30075-01-01;992.39;992.39;992.39;0.2
FMDNTS0078;BIOPSY OF BONE (SUPERFACIAL);OS;50200-00-01;622.5;622.5;622.5;0.2
FMDNTS0079;BIOPSY OF BONE (MODERATE);OS;50200-00-01;1239.27;1239.27;1239.27;0.2
FMDNTS0080;BIOPSY OF BONE (DEEP);OS;50200-00-01;1856.25;1856.25;1856.25;0.2
FMDNTS0091;STICHES FOR SUPERFICIAL WOUND;OS;97399-00-00;684.32;684.32;684.32;0.2
FMDNTS0092;STICHES FOR DEEP WOUND;OS;97399-00-00;1362.17;1362.17;1362.17;0.2
FMDNTS0093;REMOVAL OF FOREIGN BODY SUPER.;OS;92087-00-00;685;685;685;0.2
FMDNTS0094;REMOVAL OF FOREIGN BODY DEEP;OS;30068-00-01;1240;1240;1240;0.2
FMDNTS0095;REMOVAL OF PLATE OR WIRES ANT.;OS;47930-00-01;684.32;684.32;684.32;0.2
FMDNTS0096;REMOVAL OF PLATE / WIRE MIDDLE;OS;83700-00-00;1239.27;1239.27;1239.27;0.2
FMDNTS0097;REMOVAL OF PLATE OR WIRE POST.;OS;83700-00-00;1856.25;1856.25;1856.25;0.2
FMDNTS0098;REPAIR OF LACERATION UPPER OR LOWER LIP (MILD);OS;90675-00-00;1855.02;1855.02;1855.02;0.2
FMDNTS0099;REPAIR OF LACERATION UPPER OR LOWER LIP (MODERATE);OS;90675-00-00;2472.5;2472.5;2472.5;0.2
FMDNTS0100;REPAIR OF LACERATION UPPER OR LOWER LIP (SEVERE);OS;90675-00-00;3711.25;3711.25;3711.25;0.2
FMDNTS0101;REPAIR OF LACERATION OF ORAL MUCOSA (MILD);OS;90675-00-00;1856.25;1856.25;1856.25;0.2
FMDNTS0102;REPAIR OF LACERATION ORAL MUCOSA (MODERATE);OS;90675-00-00;2472.5;2472.5;2472.5;0.2
FMDNTS0103;REPAIR OF LACERATION ORAL MUCOSA (SEVERE);OS;90675-00-00;3711.25;3711.25;3711.25;0.2
FMDNTS0104;DENTO ALVEOLAR FRACTURE;OS;90530-00-00;1856.25;1856.25;1856.25;0.2
FMDNTS0105;SIMPLE FRACTURE;OS;83700-00-00;2718.75;2718.75;2718.75;0.2
FMDNTS0106;COMPOUND FRACTURE FMDNTS0106;OS;83700-00-00;3407.5;3407.5;3407.5;0.2
FMDNTS0107;COMPLEX FRACTURE FMDNTS0107;OS;47756-00-01;4765;4765;4765;0.2
FMDNTS0108;COMMINUTED FRACTURE;OS;47774-00-01;4943.75;4943.75;4943.75;0.2
FMDNTS0109;MULTIPLE FRACTURE;OS;83700-00-00;6181.25;6181.25;6181.25;0.2
FMDNTS0110;ARCH BAR MAX. OR MAND.;OS;97989-00-10;1240;1240;1240;0.2
FMDNTS0111;INTER MAX. ELASTIC TRACTION;OS;90531-00-00;1856.25;1856.25;1856.25;0.2
FMDNTS0112;INTER MAX. FIXATION;OS;83700-00-00;1362.5;1362.5;1362.5;0.2
FMDNTS0113;INTER DENTAL WIRING HALF JAW;OS;83700-00-00;1240;1240;1240;0.2
FMDNTS0114;INTER DENTAL WIRING ONE JAW;OS;50130-00-01;2472.5;2472.5;2472.5;0.2
FMDNTS0115;Closed reduction;OS;47756-00-01;1855.02;1855.02;1855.02;0.2
FMDNTS0116;OPEN REDUCTION INTRA-ORAL ANT.;OS;47774-00-01;2472.5;2472.5;2472.5;0.2
FMDNTS0117;OPEN REDUCTION INTRA-ORAL POST;OS;47774-00-01;3711.25;3711.25;3711.25;0.2
FMDNTS0118;TRANS OSSIUS WIRING;OS;52420-00-00;622.5;622.5;622.5;0.2
FMDNTS0119;OPEN REDUCTION EXTRA-ORAL MILD;OS;83700-00-00;3711.25;3711.25;3711.25;0.2
FMDNTS0120;OPEN REDUCTION EXTRA-ORAL MOD.;OS;97338-00-00;4943.75;4943.75;4943.75;0.2
FMDNTS0121;OPEN REDUC. EXTRA-ORAL SEVERE;OS;97338-00-00;6181.25;6181.25;6181.25;0.2
FMDNTS0125;STITCHES REMOVAL (SMALL);OS;97989-00-10;112.54;112.54;112.54;0.2
FMDNTS0126;STITCHES REMOVAL (MEDIUM);OS;92200-00-00;169.46;169.46;169.46;0.2
FMDNTS0127;STITCHES REMOVAL (LARGE);OS;92200-00-00;225.09;225.09;225.09;0.2
FMDNTS0128;EXCISION OF TONGUE (LOCALIZED);OS;41779-01-00;1122.5;1122.5;1122.5;0.2
FMDNTS0129;EXCISION OF TONGUE (PARTIAL) FMDNTS0129;OS;30272-00-00;2718.75;2718.75;2718.75;0.2
FMDNTS0130;HEMIGLOSSECTOMY FMDNTS0130;OS;30272-00-00;4086.25;4086.25;4086.25;0.2
FMDNTS0131;TOTAL GLOSSECTOMY FMDNTS0131;OS;41779-01-00;6803.75;6803.75;6803.75;0.2
FMDNTS0132;SCAR CORRECTION (SMALL) FMDNTS0132;OS;45506-00-00;1362.5;1362.5;1362.5;0.2
FMDNTS0133;SCAR CORRECTION (MODERATE) FMDNTS0133;OS;45515-00-00;2718.75;2718.75;2718.75;0.2
FMDNTS0134;SCAR CORRECTION (LARGE) FMDNTS0134;OS;45515-00-00;4086.25;4086.25;4086.25;0.2
FMDNTS0135;EXCISION OF LARGE KELOID FACE;OS;45506-00-00;3922.5;3922.5;3922.5;0.2
FMDNTS0136;ROTATION FLAP (SMALL) FMDNTS0136;OS;45200-00-00;2040;2040;2040;0.2
FMDNTS0137;ROTATION FLAP (MODERATE) FMDNTS0137;OS;45200-00-00;2718.75;2718.75;2718.75;0.2
FMDNTS0138;ROTATION FLAP (LARGE) FMDNTS0138;OS;45200-00-00;4086.25;4086.25;4086.25;0.2
FMDNTS0139;TRANSPOSITION FLAP (SMALL) FMDNTS0139;OS;45239-00-00;4765;4765;4765;0.2
FMDNTS0140;TRANSPOSITION FLAP (MODERATE) FMDNTS0140;OS;45239-00-00;5441.25;5441.25;5441.25;0.2
FMDNTS0141;TRANSPOSITION FLAP (LARGE) FMDNTS0141;OS;45239-00-00;6803.75;6803.75;6803.75;0.2
FMDNTS0142;CLEFT LIP UNILATERAL INCOMPLET;OS;83700-00-00;2718.75;2718.75;2718.75;0.2
FMDNTS0143;CLEFT LIP UNILATERAL COMPLETE;OS;83700-00-00;3407.5;3407.5;3407.5;0.2
FMDNTS0144;CLEFT LIP BILATERAL INCOMPLETE;OS;83700-00-00;4086.25;4086.25;4086.25;0.2
FMDNTS0145;CLEFT LIP BILATERAL COMPLETE;OS;83700-00-00;5441.25;5441.25;5441.25;0.2
FMDNTS0146;REPAIR OF 2ND CLEFT LIP;OS;83700-00-00;6803.75;6803.75;6803.75;0.2
FMDNTS0147;CLEFT UVULES;OS;83700-00-00;2718.75;2718.75;2718.75;0.2
FMDNTS0148;CLEFT PALATE ISOLATED;OS;83700-00-00;4086.25;4086.25;4086.25;0.2
FMDNTS0149;CLEFT PALATE (SOFT & HARD);OS;83700-00-00;5441.25;5441.25;5441.25;0.2
FMDNTS0150;REPAIR SECONDARY CLEFT PALATE;OS;83700-00-00;6803.75;6803.75;6803.75;0.2
FMDNTS0151;PHARYNGOPLASTY;OS;45716-00-00;5441.25;5441.25;5441.25;0.2
FMDNTS0152;Septoplasty;OS;83700-00-00;3711.25;3711.25;3711.25;0.2
FMDNTS0153;PARTIAL RHINOPLASTY;OS;83700-00-00;4326.25;4326.25;4326.25;0.2
FMDNTS0154;RHINOSEPTOPLASTY;OS;83700-00-00;4943.75;4943.75;4943.75;0.2
FMDNTS0155;REVISION OF SEPTOPLASTY;OS;83700-00-00;4943.75;4943.75;4943.75;0.2
FMDNTS0156;REVISION OF RHINOPLASTY FMDNTS0156;OS;83700-00-00;5566.25;5566.25;5566.25;0.2
FMDNTS0157;REVISION OF RHINOSEPTOPLASTY;OS;83700-00-00;6181.25;6181.25;6181.25;0.2
FMDNTS0158;COMPLETE RHINOPLASTY;OS;83700-00-00;6181.25;6181.25;6181.25;0.2
FMDNTS0159;NASAL BONE DEFORMITY;OS;83700-00-00;6181.25;6181.25;6181.25;0.2
FMDNTS0167;OSTEOTOMY BODY MANDIBLE (I/O);OS;45726-00-00;5441.25;5441.25;5441.25;0.2
FMDNTS0168;OSTEOTOMY BODY MANDIBLE (E/O);OS;45726-00-00;6126.25;6126.25;6126.25;0.2
FMDNTS0169;OSTEOTOMY SAGITTAL INTRA-ORAL;OS;45720-00-00;6803.75;6803.75;6803.75;0.2
FMDNTS0170;OSTEOTOMY SEGMENTAL MANDIBLE;OS;45720-00-00;6803.75;6803.75;6803.75;0.2
FMDNTS0171;OSTEOTOMY IN THE CONDYLAR NECK FMDNTS0171;OS;45726-00-00;5441.25;5441.25;5441.25;0.2
FMDNTS0172;OSTEOTOMY VERTICAL RAMUS;OS;45726-00-00;6803.75;6803.75;6803.75;0.2
FMDNTS0173;CONDYLECTOMY;OS;45611-00-00;6803.75;6803.75;6803.75;0.2
FMDNTS0174;CRONOIDECTOMY;OS;45720-02-00;3407.5;3407.5;3407.5;0.2
FMDNTS0175;OSTEOTOMY MAXILLA (LOCALIZED);OS;45720-01-00;5441.25;5441.25;5441.25;0.2
FMDNTS0176;OSTEOTOMY MAXILLA SEGMENTAL;OS;45720-01-00;6126.25;6126.25;6126.25;0.2
FMDNTS0177;OSTEOTOMY MAXILLA TOTAL;OS;45720-01-00;6803.75;6803.75;6803.75;0.2
FMDNTS0178;GRAFTING SOFT TISSUE (SMALL);OS;45439-00-00;2718.75;2718.75;2718.75;0.2
FMDNTS0179;GRAFTING SOFT TISSUE (MEDIUM);OS;45200-00-00;4086.25;4086.25;4086.25;0.2
FMDNTS0180;GRAFTING SOFT TISSUE (LARGE);OS;45439-00-00;5441.25;5441.25;5441.25;0.2
FMDNTS0181;GRAFTING HARD TISSUE (SMALL);OS;45841-00-00;4086.25;4086.25;4086.25;0.2
FMDNTS0182;GRAFTING HARD TISSUE (MEDIUM);OS;97234-00-00;5441.25;5441.25;5441.25;0.2
FMDNTS0183;GRAFTING HARD TISSUE (LARGE);OS;45841-00-00;6803.75;6803.75;6803.75;0.2
FMDNTS0184;INSERTION OF IMPLANT FMDNTS0184;OS;97689-00-00;1362.5;1362.5;1362.5;0.2
FMDNTS0185;T. IMPLANT ANT. (L) FMDNTS0185;OS;45845-00-00;1362.5;1362.5;1362.5;0.2
FMDNTS0186;T. IMPLANT ANT. (G) FMDNTS0186;OS;45845-00-00;2040;2040;2040;0.2
FMDNTS0187;IMMEDIATE T IMPLANT ANT. (L) FMDNTS0187;OS;83700-00-00;2451.25;2451.25;2451.25;0.2
FMDNTS0188;IMMEDIATE T IMPLANT ANT.(G) FMDNTS0188;OS;45845-00-00;2718.75;2718.75;2718.75;0.2
FMDNTS0189;T. IMPLANT POST (L) FMDNTS0189;OS;45845-00-00;1637.5;1637.5;1637.5;0.2
FMDNTS0190;T IMPLANT PIRT (G) FMDNTS0190;OS;45845-00-00;2316.25;2316.25;2316.25;0.2
FMDNTS0191;IMMEDIATE T IMPLANT ANT. (L) FMDNTS0191;OS;45849-00-00;2718.75;2718.75;2718.75;0.2
FMDNTS0192;IMMEDIATE T IMPLANT ANT. (G) FMDNTS0192;OS;45845-00-00;3128.75;3128.75;3128.75;0.2
FMDNTS0193;REMOVAL OF T IMPLANT FMDNTS0193;OS;97663-00-00;411.25;411.25;411.25;0.2
FMDNTS0194;INSERTION OF I.M.Z. IMPLANT FIRST STAGE FMDNTS0194;OS;45845-00-00;1362.5;1362.5;1362.5;0.2
FMDNTS0195;INSERTION OF I.M.Z. IMPLANT 2ND STAGE FMDNTS0195;OS;45847-00-00;276.25;276.25;276.25;0.2
FMDNTS0196;I.M.Z. IMPLANT TIT.L 1ST STAGE FMDNTS0196;OS;45845-00-10;2040;2040;2040;0.2
FMDNTS0197;I.M.Z. IMPLANT TIT.L 2ND STAGE FMDNTS0197;OS;45847-00-10;685;685;685;0.2
FMDNTS0198;I.M.Z. IMPLANT H.A.L 1ST STAGE FMDNTS0198;OS;45849-00-00;2718.75;2718.75;2718.75;0.2
FMDNTS0199;I.M.Z. IMPLANT H.A.L 2ND STAGE FMDNTS0199;OS;45847-00-10;685;685;685;0.2
FMDNTS0200;I.M.Z. IMPLANT TIT.G 1ST STAGE FMDNTS0200;OS;45845-00-10;958.75;958.75;958.75;0.2
FMDNTS0201;I.M.Z. IMPLANT TIT.G 2ND STAGE FMDNTS0201;OS;83700-00-00;411.25;411.25;411.25;0.2
FMDNTS0202;I.M.Z. IMPLANT H.A.G 1ST STAGE FMDNTS0202;OS;45845-00-10;1362.5;1362.5;1362.5;0.2
FMDNTS0203;I.M.Z. IMPLANT H.A.G 2ND STAGE FMDNTS0203;OS;45847-00-10;685;685;685;0.2
FMDNTS0204;REMOVAL OF I.M.Z. IMPLANT FMDNTS0204;OS;97663-00-00;411.25;411.25;411.25;0.2
FMDNTS0205;INSERTION OF T.P.S. IMPLANT FMDNTS0205;OS;83700-00-00;685;685;685;0.2
FMDNTS0206;T.P.S. IMPLANT 2 FMDNTS0206;OS;83700-00-00;1362.5;1362.5;1362.5;0.2
FMDNTS0207;T.P.S. IMPLANT 3 FMDNTS0207;OS;45845-00-00;2040;2040;2040;0.2
FMDNTS0208;T.P.S. IMPLANT 4 FMDNTS0208;OS;83700-00-00;2718.75;2718.75;2718.75;0.2
FMDNTS0209;SUBPERIOSTEAL IMPLANT COMPLETE 1ST STAGE FMDNTS0209;OS;83700-00-00;685;685;685;0.2
FMDNTS0210;SUBPERIOSTEAL IMPLANT COMPLETE 2ND STAGE FMDNTS0210;OS;83700-00-00;276.25;276.25;276.25;0.2
FMDNTS0211;SUBPERIOSTEAL IMPLANT PARTIAL 1ST STAGEB 1/2 JAW FMDNTS0211;OS;83700-00-00;276.25;276.25;276.25;0.2
FMDNTS0212;SUBPERIOSTEAL IMPLANT PARTIAL 2ND STAGE 1/2 JAW FMDNTS0212;OS;83700-00-00;141.25;141.25;141.25;0.2
FMDNTS0213;SUBPERIOSTEAL IMPLANT PARTIAL 1ST STAGE FMDNTS0213;OS;83700-00-00;411.25;411.25;411.25;0.2
FMDNTS0214;SUBPERIOSTEAL IMPLANT PARTIAL 2ND STAGE FMDNTS0214;OS;83700-00-00;141.25;141.25;141.25;0.2
FMDNTS0215;REMOVAL OF SUBPERIOSTEAL - IMPLANT - COMPLETE FMDNTS0215;OS;83700-00-00;411.25;411.25;411.25;0.2
FMDNTS0216;REMOVAL OF SUBPERIOSTEAL - IMPLANT - PARTIAL FMDNTS0216;OS;83700-00-00;276.25;276.25;276.25;0.2
FMDNTS0217;INSERTION OF LINKOW ANT. FMDNTS0217;OS;83700-00-00;276.25;276.25;276.25;0.2
FMDNTS0218;INSERTION OF LINKOW - POST FMDNTS0218;OS;83700-00-00;685;685;685;0.2
FMDNTS0219;REMOVAL OF LINKOW - ANT.\ FMDNTS0219;OS;83700-00-00;208.75;208.75;208.75;0.2
FMDNTS0220;REMOVAL OF LINKOW - POST FMDNTS0220;OS;83700-00-00;411.25;411.25;411.25;0.2
FMDNTS0221;LINKOW WITH 1 PFOSTEN FMDNTS0221;OS;83700-00-00;1362.5;1362.5;1362.5;0.2
FMDNTS0222;LINKOW 10 WITH 1 PFOSTEN FMDNTS0222;OS;83700-00-00;2040;2040;2040;0.2
FMDNTS0223;LINKOW WITH 2 PFOSTEN FMDNTS0223;OS;83700-00-00;2718.75;2718.75;2718.75;0.2
FMDNTS0224;LINKOW 10 WITH 2 PFOSTEN FMDNTS0224;OS;83700-00-00;3407.5;3407.5;3407.5;0.2
FMDNTS0225;I.D.F. FMDNTS0225;OS;83700-00-00;411.25;411.25;411.25;0.2
FMDNTS0226;I.D.F. + CORE FMDNTS0226;OS;83700-00-00;485;485;485;0.2
FMDNTS0227;I.D.F. WITH H.A. FILLER (SMALL CAVITY) FMDNTS0227;OS;83700-00-00;551.25;551.25;551.25;0.2
FMDNTS0228;I.D.F. W/ H.A. FILLER(MODERATE CAVITY) FMDNTS0228;OS;83700-00-00;685;685;685;0.2
FMDNTS0229;I.D.F. WITH H.A. FILLER (LARGE CAVITY) FMDNTS0229;OS;83700-00-00;825;825;825;0.2
FMDNTS0230;REMOVAL OF I.D.F. FMDNTS0230;OS;83700-00-00;208.75;208.75;208.75;0.2
FMDNTS0231;H.A. GRANULES FILLER IN SMALL CAVITY FMDNTS0231;OS;83700-00-00;350;350;350;0.2
FMDNTS0232;H.A. GRANULESS FILLER IN LARGE CAVITY FMDNTS0232;OS;83700-00-00;551.25;551.25;551.25;0.2
FMDNTS0233;TRANSPLANTATION W/ SMAL FLAB FMDNTS0233;OS;47000-00-01;1362.5;1362.5;1362.5;0.2
