DEPARTMENT,CODE,SERVICE DESCRIPTION,Price 2022,price 2023,TYPE,LOS
LABORATORY,FMLABM0121,ANTI-TISSUE TRANSGLUTAMINASE (lgG),1152.008,1232.64856,service,
E. N. T.,FMENTS0002,ANTRAL PUNCTURE + WASH-BILAT.,711.00666,760.7771262000001,SERVICE,
E. N. T.,FMENTS0001,ANTRAL PUNCTURE + WASH-UNILAT.,425.3886,455.16580200000004,SERVICE,
E. N. T.,MTENT-0118,ANTRAL PUNCTURE AND WASH BILAT(G.A.),1987.17246,2126.2745322,SERVICE,
E. N. T.,MTENT-0117,ANTRAL PUNCTURE AND WASH BILAT(L.A.),1093.8564000000001,1170.4263480000002,SERVICE,
E. N. T.,MTENT-0116,ANTRAL PUNCTURE AND WASH UNI. (G.A.),1701.5544,1820.6632080000002,SERVICE,
E. N. T.,MTENT-0115,ANTRAL PUNCTURE AND WASH UNI. (L.A.),808.23834,864.8150238000001,SERVICE,
E. N. T.,FMENTS0006,ANTRAL SINUSCOPY - BILATERAL,1695.4774200000002,1814.1608394000002,SERVICE,
E. N. T.,FMENTS0005,ANTRAL SINUSCOPY - UNILATERAL,990.5477400000001,1059.8860818,SERVICE,
E.N.T,ENT-0002,Antral Washout,2353.23816,2517.9648312,PKG,Day Case
E. N. T.,FMENTN2030,ANTROCHOANAL POLYPECTOMY WITH,3378.80088,3615.3169416,SERVICE,
E. N. T.,FMENTN2031,ANTROCHOANAL POLYPECTOMY WITH-,1695.4774200000002,1814.1608394000002,SERVICE,
PSYCHIATRY,FMPSYA0036,ANXIETY FOR CHILDREN & ADULT,243.0792,260.094744,service,
X-RAY,FMXRY-0098,ANY AREA OR ORGAN 1 VIEW,218.77127999999996,234.08526959999998,SERVICE,
X-RAY,FMXRY-0099,ANY AREA OR ORGAN 2 VIEWS,352.46484,377.1373788,SERVICE,
VASCULAR SURGERY,FMVAS-0014,AORTA BIFEMORAL BYPASS GRAFT,8750.851200000001,9363.410784000002,SERVICE,
SURGERY CLINIC,FMSUR-0292,AORTA BIFERMORAL GRAFT,30802.996224000002,32959.20595968,SERVICE,
CARDIO THORACIC SURGERY,FMCAT-0018,AORTHOGRAPHY,1458.4752,1560.5684640000002,SERVICE,
CARDIO THORACIC SURGERY,FMCTSS0032,AORTIC ANEURYSM AND DISSECTION,14584.752,15605.684640000001,SERVICE,
X-RAY,FMXRY-0233,AORTIC ARCH. ANGIOGRAPHY,2673.8712,2861.0421840000004,SERVICE,
vascular,VAS-0022,Aortic Bypass,34741.22652,37173.1123764,PKG,5 Days
vascular,VAS-0025,Aorto Bifemoral Bypass Graft,34741.22652,37173.1123764,PKG,5 Days
LABORATORY,FMLABM0159,APC AND MUTYH GENES FOR POLYPOSIS (BY NGS),11575.2,12385.464000000002,service,
DENTAL,FMDNTS0032,APECICTOMY ANTERIOR,1889.94078,2022.2366346000001,SERVICE,
DENTAL,FMDNTS0034,APICECTOMY & RETROGRADE       FILLING (ANTERIOR),2212.02072,2366.8621704,SERVICE,
DENTAL,FMDNTS0035,APICECTOMY &RETROGRADE FILLING(POSTERIOR),2210.501475,2365.23657825,SERVICE,
DENTAL,FMDNTS0033,APICECTOMY POSTERIOR,2110.2313050000002,2257.9474963500006,SERVICE,
LABORATORY,FMLAB-9170,APLIPOPROTEIN    B,377.07660899999996,403.47197163,SERVICE,
LABORATORY,FMLAB-9169,APOLIPOPROTEIN A,377.07660899999996,403.47197163,SERVICE,
ORTHOPAEDIC,FMORT-0297,APONAROTOMY,1695.4774200000002,1814.1608394000002,SERVICE,
SURGERY CLINIC,FMSUR-0049,APPENDECTOMY,2941.2583200000004,3147.1464024000006,SERVICE,
SURGERY CLINIC,FMSUR-0050,APPENDECTOMY - COMPLICATED,3105.3367799999996,3322.7103546,SERVICE,
Surgical,SUR-0061,Appendectomy Open,9536.80728,10204.383789600002,PKG,3 Days
PEDIATRIC SURGERY,FMPDS-0039,APPENNDICECTOMY,3415.26276,3654.3311532000002,SERVICE,
ORTHOPAEDIC,FMORT-0646,APPLICATION OF EXTERNAL FIXATO R GRADE I,1215.396,1300.47372,SERVICE,
ORTHOPAEDIC,FMORT-0647,APPLICATION OF EXTERNAL FIXATO R GRADE II,607.698,650.23686,SERVICE,
ORTHOPAEDIC,FMORT-0653,APPLICATION OF HALO RING,607.698,650.23686,SERVICE,
ORTHOPAEDIC,FMORT-0721,APPLICATION OF HALO VEST,1549.6299,1658.103993,SERVICE,
PAEDIATRICS/SUG,FMPDT-0112,APPLICATION OF LARGE OR COMPL- ICATED BANDAGE,103.30866000000002,110.54026620000002,SERVICE,
PLASTIC SURGERY,FMPSDI0010,APPLICATION OF MANDIBULAR DISTRACTOR,3903.851952,4177.1215886400005,SERVICE,
PLASTIC SURGERY,FMPSDI0011,APPLICATION OF MANDIBULAR DISTRACTOR ANGLE AEOSTEOTOMY OF MA,6499.937808000001,6954.933454560001,SERVICE,
PAEDIATRICS/SUG,FMPDT-0115,APPLICATION OF SIMPLE BANDAGE  WITH SPLINT,103.30866000000002,110.54026620000002,SERVICE,
NEURO SCIENCE,FMNSCA0002,APPLICATION OF SKULL TRACTION,1113.424,1191.3636800000002,service,
ORTHOPAEDIC,FMORT-0720,APPLICATION OF SKULL TRACTION ( HALO TRACTION ),777.8534400000001,832.3031808000002,SERVICE,
PAEDIATRICS/SUG,FMPDT-0111,APPLICATION OF SMALL BANDAGE,79.00074,84.5307918,SERVICE,
PAEDIATRICS/SUG,FMPDT-0124,APPLICATN DRESSING TO 2NDARY  HEALING SM.INFECTD WOUND 3YRS,79.00074,84.5307918,SERVICE,
PAEDIATRICS/SUG,FMPDT-0126,"APPLICATN OF DRESSING TO LARGE2NDARY,HEALING WOUND UPTO 3YRS",151.9245,162.559215,SERVICE,
PAEDIATRICS/SUG,FMPDT-0127,APPLICATN OF DRESSING TO LARGEWOUND 2NDARY HEALING-4+ YEARS,103.30866000000002,110.54026620000002,SERVICE,
PAEDIATRICS/SUG,FMPDT-0125,APPLICATN OF DRESSING TO SMALL2NDARY HEALING WOUND 4+YRS,79.00074,84.5307918,SERVICE,
PAEDIATRICS/SUG,FMPDT-0123,APPLICATN OF JUGULAR OR SUBCLA CATHETER-BABY TO 3YRS,273.46410000000003,292.60658700000005,SERVICE,
PAEDIATRICS/SUG,FMPDT-0116,APPLICATN OF LARGE COMPLICATED BANDAGE WITH SPLINT,176.23242,188.5686894,SERVICE,
DENTAL,FMDNTS0110,ARCH BAR MAX. OR MAND.,1713.70836,1833.6679452000003,SERVICE,
ORTHOPAEDIC WORKSHOP,FMORW-0094,ARCH SUPPORT WITH LEATHER,376.77275999999995,403.14685319999995,SERVICE,
ENDOSCOPY,FMENDE0075,ARGON PLASMA COAGULATION (APC),1628.6306399999999,1742.6347848,SERVICE,
PHYSIOTHERAPY,FMPTD-0096,AROMA THERAPY ONE SESSION,328.15692,351.12790440000003,SERVICE,
PHYSIOTHERAPY,FMPTD-0097,AROMA THERAPY WITH MASSAGE ONE SESS,395.0037,422.653959,SERVICE,
LABORATORY,FMLAB-9375,"ARSENIC (B, HAIR, NAILS, U)",510.46632,546.1989624,SERVICE,
DENTAL LAB,FMDNL-0025,ART. APPL. REM. ACT/RET,267.38712,286.1042184,SERVICE,
Surgical,SUR-0067,Arterial Embolectomy and Venous Thrombectomy,15667.61196,16764.3447972,PKG,3 Days
VASCULAR SURGERY,FMVAS-0009,ARTERIO VENOUS FISTULA,1823.094,1950.7105800000002,SERVICE,
vascular,VAS-0002,Arterio Venous Fistula (AV Fistula),6812.0052,7288.845564,PKG,1 Day
VASCULAR SURGERY,FMVAS-0010,ARTERIO VENOUS GRAFT,3038.49,3251.1843,SERVICE,
vascular,VAS-0013,Arterio Venous Graft (for Dialysis),11084.99028,11860.9395996,PKG,2 Days
NEPHROLOGY,FMNEP-0009,ARTERIO-VENOUS FISTULA CREAT.,1634.70762,1749.1371534,SERVICE,
SURGERY CLINIC,FMSUR-0070,ARTERIOVENOUS SHUNT,3539.233152,3786.97947264,SERVICE,
ORTHOPAEDIC,FMORT-0240,ARTHOCENTISIS (JNT SPIRATION),486.1584,520.189488,SERVICE,
X-RAY,FMXRY-0259,ARTHOGRAM,1434.1672800000001,1534.5589896000001,SERVICE,
orthopedic,ORT-0041,Arthrodeasis of the Big Toe,8236.33356,8812.8769092,PKG,2 Days
orthopedic,ORT-0079,Arthrodesis (Knee/HIP/TB),23408.526960000003,25047.123847200004,PKG,7 Days
ORTHOPAEDIC,FMORT-0213,ARTHRODESIS OF CARPORADIAL JNT,2819.71872,3017.0990304,SERVICE,
ORTHOPAEDIC,FMORT-0212,ARTHRODESIS OF ELBOW,3378.80088,3615.3169416,SERVICE,
ORTHOPAEDIC,FMORT-0693,ARTHRODESIS OF FINGERS,1914.2486999999999,2048.246109,SERVICE,
ORTHOPAEDIC,FMORT-0199,ARTHRODESIS OF FOOT & ANKLE W/ BONE GRAFT,3942.7446239999995,4218.73674768,SERVICE,
ORTHOPAEDIC,FMORT-0209,ARTHRODESIS OF HIP,3378.80088,3615.3169416,SERVICE,
ORTHOPAEDIC,FMORT-0210,ARTHRODESIS OF KNEE,3378.80088,3615.3169416,SERVICE,
ORTHOPAEDIC,FMORT-0211,ARTHRODESIS OF SHOULDER,3378.80088,3615.3169416,SERVICE,
ORTHOPAEDIC,FMORT-0503,ARTHRODESIS OF SHOULDER & KNEE,2819.71872,3017.0990304,SERVICE,
ORTHOPAEDIC,FMORT-0452,ARTHRODESIS OF THE BIG TOE,1169.81865,1251.7059555,SERVICE,
ORTHOPAEDIC,FMORT-0467,ARTHRODESIS OF THE WRIST,1270.08882,1358.9950374,SERVICE,
ORTHOPAEDIC,FMORT-0208,ARTHRODESIS OF UNSPECIFIED JNT,2819.71872,3017.0990304,SERVICE,
orthopedic,ORT-0080,Arthroplasties,28090.232352,30056.54861664,PKG,7 Days
ORTHOPAEDIC,FMORT-0239,ARTHROPLASTY OF CARPALS W/O    SYNTHETIC PROSTHESIS,3378.80088,3615.3169416,SERVICE,
ORTHOPAEDIC,FMORT-0238,ARTHROPLASTY OF CARPALS WITH  SYNTHETIC PROSTHESIS,5717.222784,6117.42837888,SERVICE,
ORTHOPAEDIC,FMORT-0236,ARTHROPLASTY OF ELBOW WITH    SYNTHETIC,7141.666896,7641.58357872,SERVICE,
ORTHOPAEDIC,FMORT-0217,ARTHROPLASTY OF FOOT & TOE W/ SYNTHETIC PROSTHESIS,4287.917088,4588.071284160001,SERVICE,
ORTHOPAEDIC,FMORT-0232,ARTHROPLASTY OF HAND & FINGER W/ INT. FIX. DEV.OR PROSTHESIS,3597.57216,3849.4022112000002,SERVICE,
ORTHOPAEDIC,FMORT-0229,ARTHROPLASTY OF HAND & FINGER W/ SYNTHETIC PROSTHESIS,4287.917088,4588.071284160001,SERVICE,
ORTHOPAEDIC,FMORT-0231,ARTHROPLASTY OF HAND & FINGER W/O TRACTION FIXATION,3597.57216,3849.4022112000002,SERVICE,
ORTHOPAEDIC,FMORT-0233,ARTHROPLASTY OF SHOULDER W/   SYNTHETIC PROSTHESIS,5717.222784,6117.42837888,SERVICE,
ORTHOPAEDIC,FMORT-0513,"ARTHROPLASTY OF SHOULDER,ELBOW & KNEE",3378.80088,3615.3169416,SERVICE,
ORTHOPAEDIC,FMORT-0717,ARTHROSCOPIC CARBON PINS INPLANTATION,3894.128784,4166.71779888,SERVICE,
ORTHOPAEDIC,FMORT-0479,ARTHROSCOPIC EXAMINATION-KNEE,1087.7794199999998,1163.9239794,SERVICE,
ORTHOPAEDIC,FMORT-0652,"ARTHROSCOPIC FIX. OF BANKART   LESION, SHOULDER",3889.2672,4161.515904,SERVICE,
ORTHOPAEDIC,FMORT-0776,ARTHROSCOPIC MNISCAL SUTURE,3665.634336,3922.22873952,SERVICE,
ORTHOPAEDIC,FMORT-9919,ARTHROSCOPIC RELEASE OF LANTAR FASCITIS,2710.3330799999994,2900.0563955999996,SERVICE,
orthopedic,ORT-0047,Arthroscopy Menisectomy,9908.3712,10601.957184,PKG,2 Days
ORTHOPAEDIC,FMORT-0583,ARTHROSCOPY OF ELBOW DIAGNOST.,1555.7068800000002,1664.6063616000004,SERVICE,
ORTHOPAEDIC,FMORT-0430,ARTHROSCOPY OF KNEE - SURGICAL,2017.55736,2158.7863752000003,SERVICE,
ORTHOPAEDIC,MTORT-0001,ARTHROSCOPY OF KNEE SURGICAL,2916.9504,3121.1369280000004,SERVICE,
ORTHOPAEDIC,FMORT-0429,ARTHROSCOPY OF KNEE-DIAGNOSTIC,1343.0125799999998,1437.0234606,SERVICE,
ORTHOPAEDIC,FMORT-0589,ARTHROSCOPY OF WRIST-DIAGNSTIC,680.62176,728.2652832,SERVICE,
orthopedic,ORT-0032,"Arthroscopy Washout, Trimming, Removal of Loose Body",6812.0052,7288.845564,PKG,1 Day
ORTHOPAEDIC,FMORT-0139,ARTHROTOMY FOR REMOVAL OF      PROSTHESIS AT HIP,2819.71872,3017.0990304,SERVICE,
ORTHOPAEDIC,FMORT-0138,ARTHROTOMY FOR REMOVAL OF      PROSTHESIS AT KNEE,2114.7890399999997,2262.8242727999996,SERVICE,
ORTHOPAEDIC,FMORT-0140,ARTHROTOMY FOR REMOVAL OF     PROSTHESIS AT ANKLE,2692.10214,2880.5492898,SERVICE,
ORTHOPAEDIC,FMORT-0462,ARTHROTOMY IN INFECTIVE SPINES,1810.94004,1937.7058428,SERVICE,
ORTHOPAEDIC,FMORT-0543,ARTHROTOMY OF THE KNEE,711.00666,760.7771262000001,SERVICE,
E. N. T.,FMENTL0029,ARTICULATION  TEST,127.61658,136.5497406,SERVICE,
PSYCHIATRY,FMPSYB0043,ARTICULATION TEST,220.290525,235.71086175000002,SERVICE,
E. N. T.,FMENTL0040,ARTICULATION TEST (TYPE II),443.61954000000003,474.6729078000001,SERVICE,
I.V.F.,FMIVF-0059,ARTIFICCIAL INSEMINATION WITH SEX SELECTION,2424.71502,2594.4450714000004,SERVICE,
OPTHALMOLOGY,FMOPTK0009,ARTIFICIAL EYE REFORM OR SHELL,1099.93338,1176.9287166,SERVICE,
PLASTIC SURGERY,MTPSD-0037,ARTIFICIAL HAIR TRANSPLANTATION (1 HAIR),36.46188,39.0142116,SERVICE,
PLASTIC SURGERY,MTPSD-0036,ARTIFICIAL HAIR TRANSPLANTATION (300 HAIR),3889.2672,4161.515904,SERVICE,
PLASTIC SURGERY,MTPSD-0040,ARTIFICIAL HAIR TRANSPLATATION  (100 HAIR),2321.4063600000004,2483.9048052000007,SERVICE,
I.V.F.,FMIVF-0049,ARTIFICIAL INSEMINATION,1276.1658,1365.497406,SERVICE,
I.V.F.,FMIVF-0058,ARTIFICIAL INSEMINATION 1,1941.5951100000002,2077.5067677,SERVICE,
I.V.F.,FMIVF-0001,ARTIFICIAL INSEMINATION OF    HUSBAND (AIH),656.31384,702.2558088000001,SERVICE,
UROLOGY CLINIC,FMURO-0138,ARTIFICIAL SEMINAL ASPIRATION,1804.8630600000001,1931.2034742000003,SERVICE,
UROLOGY CLINIC,FMURO-0137,ARTIFICIAL SPERMATOCELE,3378.80088,3615.3169416,SERVICE,
ORTHOPAEDIC,MTORT-0002,ARTROSCOPY OF KNEE DIAGNOSTIC,3038.49,3251.1843,SERVICE,
ORTHOPAEDIC,FMORT-0598,ARTROSCOPY OF WRIST SURGICAL,2114.7890399999997,2262.8242727999996,SERVICE,
ORTHOPAEDIC,FMORT-0427,ARUMALON COURSE,486.1584,520.189488,SERVICE,
LABORATORY,FMLAB-9072,"ARYLSULPHATASE A (B, U)",1769.616576,1893.48973632,SERVICE,
E.N.T,ENT-0046,Arytenoidectomy,14305.21092,15306.5756844,PKG,4 Days
LABORATORY,FMLAB-9376,"ASCARIS ABS. IGG, IGM",602.8364159999999,645.0349651199999,SERVICE,
LABORATORY,FMLAB-7003,ASCITIC FLUID PROFILE,729.2376,780.2842320000001,SERVICE,
LABORATORY,FMLAB-5002,ASOT (Antistreptolysin O Titer),291.69504,312.1136928,SERVICE,
LABORATORY,FMLAB-9229,ASPERGILLUS FUMIGATUS ABS,1025.794224,1097.59981968,SERVICE,
LABORATORY,FMLAB-9377,ASPERGILLUS FUMIGATUS METABOLIC ABS,486.1584,520.189488,SERVICE,
LABORATORY,FMLAB-9378,ASPERGILLUS FUMIGATUS SOMATIC ABS,486.1584,520.189488,SERVICE,
CARDIO THORACIC SURGERY,FMCTS-0045,ASPIRATION BIOPSY,504.38934,539.6965938000001,SERVICE,
LABORATORY,FMLAB-8001,ASPIRATION BIOPSY CYTOLOGY,486.1584,520.189488,SERVICE,
OBSTETRICS & GYNE,FMOBG-0095,ASPIRATION CURRETAGE,1207.799775,1292.3457592500001,SERVICE,
PHYSIOTHERAPY,FMPTD-0084,ASPIRATION JOINT,121.5396,130.047372,SERVICE,
ORTHOPAEDIC,FMORT-0292,ASPIRATION OF BURSA OF HAND,753.5455199999999,806.2937063999999,SERVICE,
CARDIO THORACIC SURGERY,FMCTS-0042,ASPIRATION OF COLD ABSCESS,328.15692,351.12790440000003,SERVICE,
E. N. T.,EXENT-0004,ASPIRATION OF HAEMAOTMAY (L.A),474.00444000000005,507.1847508000001,SERVICE,
E. N. T.,MTENT-0012,ASPIRATION OF HAEMATOMA (G.A.),2357.86824,2522.9190168,SERVICE,
E. N. T.,MTENT-0011,ASPIRATION OF HAEMATOMAY (L.A.),1221.47298,1306.9760886000001,SERVICE,
E. N. T.,FMENTE2005,ASPIRATION OF HEMATOMA,571.2361199999999,611.2226483999999,SERVICE,
OBG-YN,OBG-0002,Aspiration of Ovarian Cyst,3715.6392,3975.7339440000005,PKG,Day Case
OBSTETRICS & GYNE,FMOBG-0123,ASPIRATION OF VULVAL CYST,82.03923,87.78197610000001,SERVICE,
SURGERY CLINIC,FMSUR-0009,"ASPIRATION, SYNOVIAL FLUID",297.77202000000005,318.6160614000001,SERVICE,
UROLOGY CLINIC,FMURO-0074,ASPIRATN & INJ. OF RENAL CYST,2873.1961439999995,3074.31987408,SERVICE,
PAEDIATRICS/SUG,FMPDT-0149,ASSESS.OF GROWTH CLINICAL EXAM MONTHLY FOR 1 YEAR,1713.70836,1833.6679452000003,SERVICE,
OPERATING THEATRE,FMORDZ0002,ASSISTANT SURGEON FEE,0.30384900000000004,0.32511843000000007,SERVICE,
INTERNAL MEDICINE,FMINT-0029,ASTHMA CHECKUP - 1ST VISIT,1057.3945199999998,1131.4121363999998,SERVICE,
LABORATORY,FMLAB-9379,ASULPHIDINE,418.40007299999996,447.68807811,SERVICE,
PSYCHIATRY,FMPSYC0014,ATEC,486.1584,520.189488,SERVICE,
LABORATORY,FMLAB-9380,ATENOLOL (TENORMIN),546.9282000000001,585.2131740000001,SERVICE,
PHYSIOTHERAPY,FMPTD-2185,ATLAS OTHOGONAL,738.608,790.31056,service,
LABORATORY,FMLABM0098,ATOPY PANEL 20,5462.392,5844.75944,service,
E. N. T.,FMENTE6048,AUDIO BRAIN EVOKED RESPONSE,2594.87046,2776.5113922,SERVICE,
E. N. T.,FMENTE0002,AUDIOMETRY - PURE TONE,376.77275999999995,403.14685319999995,SERVICE,
E. N. T.,FMENTE0003,AUDIOMETRY - SPEECH,376.77275999999995,403.14685319999995,SERVICE,
E. N. T.,FMENTE0001,AUDIOMETRY (PURE TONE + SP),559.0821599999999,598.2179112,SERVICE,
E. N. T.,FMENTE0040,AUDITORY TRAINING SESSION,328.15692,351.12790440000003,SERVICE,
DENTAL,FMDNTS0272,AUGMENTATION BODY MANDIBLE (LOCALIZED),10081.709819999998,10787.429507399998,SERVICE,
DENTAL,FMDNTS0273,AUGMENTATION BODY MANDIBLE (MEDIUM),14396.365619999999,15404.1112134,SERVICE,
DENTAL,FMDNTS0274,AUGMENTATION BODY MANDIBLE (ONE SIDE),21597.586919999998,23109.4180044,SERVICE,
DENTAL,FMDNTS0275,AUGMENTATION BODY MANDIBLE (TWO SIDES),28792.731239999997,30808.2224268,SERVICE,
PLASTIC SURGERY,FMPSDG0005,AUGMENTATION MAMMOPLASTY (ONE0 SIDE),2819.71872,3017.0990304,SERVICE,
PLASTIC SURGERY,FMPSDG0006,AUGMENTATION MAMMOPLASTY (TWO  SIDES),4336.5329280000005,4640.090232960001,SERVICE,
DENTAL,FMDNTS0269,AUGMENTATION OF CHIN (LOCALIZED),10081.709819999998,10787.429507399998,SERVICE,
DENTAL,FMDNTS0270,AUGMENTATION OF CHIN (MEDIUM),12239.037719999998,13095.7703604,SERVICE,
DENTAL,FMDNTS0271,AUGMENTATION OF CHIN (TOTAL),14396.365619999999,15404.1112134,SERVICE,
OBSTETRICS & GYNE,FMOBG-0118,AUGMENTATION OF MAMMOPLASTY,6029.883405,6451.97524335,SERVICE,
DENTAL,FMDNTS0276,AUGMENTATION OF MAXILLA (LOCALIZED),10081.709819999998,10787.429507399998,SERVICE,
DENTAL,FMDNTS0277,AUGMENTATION OF MAXILLA (MEDIUM),14396.365619999999,15404.1112134,SERVICE,
DENTAL,FMDNTS0278,AUGMENTATION OF MAXILLA (ONE SIDE),21597.586919999998,23109.4180044,SERVICE,
DENTAL,FMDNTS0279,AUGMENTATION OF MAXILLA (TWO SIDES),28792.731239999997,30808.2224268,SERVICE,
DENTAL,FMDNTS0281,AUGMENTATION OF ORBIT (FLOOR),14396.365619999999,15404.1112134,SERVICE,
DENTAL,FMDNTS0280,AUGMENTATION OF ORBIT (MARGIN),11521.95408,12328.4908656,SERVICE,
DENTAL,FMDNTS0282,AUGMENTATION OF ORBIT (WALL),17276.85414,18486.2339298,SERVICE,
DENTAL,FMDNTS0285,AUGMENTATION OF ZYGOMA (BODY),17276.85414,18486.2339298,SERVICE,
DENTAL,FMDNTS0283,AUGMENTATION OF ZYGOMA (LOCALIZED),11521.95408,12328.4908656,SERVICE,
DENTAL,FMDNTS0284,AUGMENTATION OF ZYGOMA (MEDIUM),14396.365619999999,15404.1112134,SERVICE,
E. N. T.,FMENTN2041,AUGMENTATION RHINOPLASTY,3524.6484,3771.3737880000003,SERVICE,
PLASTIC SURGERY,FMPSDB0007,AUGMENTATION RHINOPLASTY(BONE- GRAFT),4336.5329280000005,4640.090232960001,SERVICE,
E.N.T,ENT-0014,Aural Polypectomy (Unilateral),4087.20312,4373.3073384,PKG,1 Day
E. N. T.,FMENTL0038,AUTISM  PER SESSIONS,182.3094,195.07105800000002,SERVICE,
PSYCHIATRY,FMPSYB0057,AUTISM 6 SESSIONS,777.8534400000001,832.3031808000002,SERVICE,
PSYCHIATRY,FMPSYB0054,AUTISM PER SESSIOSN,188.38637999999997,201.57342659999998,SERVICE,
PSYCHIATRY,FMPSYA0052,AUTISTIC TEST,364.6188,390.14211600000004,SERVICE,
DERMATOLOGY,FMDER-0009,AUTO VACCINATION,115.46261999999999,123.5450034,SERVICE,
SURGERY CLINIC,FMSUR-0214,AUTOGENOUS SKIN GRAFTING(SMALL,923.7009599999999,988.3600272,SERVICE,
NEUROSURGERY,FMNEU-0116,AV MALFORMATION BRAIN (SMALL),4083.73056,4369.5916992,SERVICE,
NEUROSURGERY,FMNEU-0031,AV MALFORMATION OF BRAIN & SPINAL CORD,8575.834176,9176.142568320001,SERVICE,
LABORATORY,FMLAB-9381,AVIAN PRECIPITANT ABS (15 TESTS),3038.49,3251.1843,SERVICE,
LABORATORY,FMLAB-6266,AXILLA SWAB C/S,600.808,642.86456,service,
SURGERY CLINIC,FMSUR-0125,AXILLARY BLOCK DISSECTION,2819.71872,3017.0990304,SERVICE,
PHYSIOTHERAPY,FMPTD-0063,AXILLARY CRUTCHES - WOOD,316.00296,338.1231672,SERVICE,
NEUROSURGERY,FMNEU-0002,B.H. - DRAIN BRAIN ABSCESS,2114.7890399999997,2262.8242727999996,SERVICE,
NEUROSURGERY,FMNEU-0004,B.H. BIOPSY OF BRAIN TUMOUR,2114.7890399999997,2262.8242727999996,SERVICE,
NEUROSURGERY,FMNEU-0005,B.H. PRESSURE MONITORING,2114.7890399999997,2262.8242727999996,SERVICE,
NEUROSURGERY,FMNEU-0003,B.H. VENTRICULAR DRAIN,2114.7890399999997,2262.8242727999996,SERVICE,
X-RAY,FMXRY-0203,BA. MEAL (UPPER GIT) DBLE.CONT,729.2376,780.2842320000001,SERVICE,
X-RAY,FMXRY-0204,BA. MEAL(UPPER GIT) SINLE.CONT,729.2376,780.2842320000001,SERVICE,
X-RAY,FMXRY-0202,BA. SWALLOW (ESOP) DOUBLE CONT,425.3886,455.16580200000004,SERVICE,
NEWBORN,FMNBD-0006,BABY NAME BOOK,103.30866000000002,110.54026620000002,SERVICE,
X-RAY,FMXRY-0102,BABYGRAM,522.62028,559.2036996,SERVICE,
PSYCHIATRY,FMPSYA0035,BACK DEPRSS'N INVENTORY TEST,176.23242,188.5686894,SERVICE,
CATH LAB,FMCAT-0014,BALLON ATRIAL SEPTOSTOMY,2430.792,2600.94744,SERVICE,
CATH LAB,FMCAT-0010,BALLON VALVULOPLASTY,1944.6336,2080.757952,SERVICE,
ENDOSCOPY,FMENDE0028,BALLOON DILATION OF GI,1713.70836,1833.6679452000003,SERVICE,
LABORATORY,FMLAB-4004,BARBITURATES,418.40007299999996,447.68807811,SERVICE,
LABORATORY,FMLAB-9384,BARIUM,967.455216,1035.17708112,SERVICE,
X-RAY,FMXRY-0208,BARIUM ENEMA DOUBLE CONTRAST,1063.4714999999999,1137.914505,SERVICE,
X-RAY,FMXRY-0209,BARIUM ENEMA SINGLE CONTRAST,729.2376,780.2842320000001,SERVICE,
OBSTETRICS & GYNE,FMOBG-0151,BARTHOLIN CYST EXCISION,2005.4034000000001,2145.7816380000004,SERVICE,
OBSTETRICS & GYNE,MTOBG-0013,BARTHOLIN CYST MARSUPIALIZATION,1399.224645,1497.17037015,SERVICE,
DERMATOLOGY,FMDER-0015,BASED CELL CARCINOMA,5025.66246,5377.4588322,SERVICE,
E. N. T.,FMENTE6049,BASIC HEARING AID,3703.91931,3963.1936617000006,SERVICE,
home care,HCEGD-0003,BASIC PHYSIOTHERAPY - 12 SESSIONS,5833.9008,6242.273856000001,SERVICE,
home care,HCEGD-0001,BASIC PHYSIOTHERAPY - 3 SESSIONS,1640.7846000000002,1755.6395220000004,SERVICE,
home care,HCEGD-0002,BASIC PHYSIOTHERAPY - 6 SESSIONS,3038.49,3251.1843,SERVICE,
E. N. T.,FMENTE3029,BASSION HEARING AID,15022.294559999998,16073.8551792,SERVICE,
E. N. T.,MTENTA0002,BATCH TEST,1008.77868,1079.3931876000001,SERVICE,
LABORATORY,FMLAB-8075,BB PROCEDURE,1774.4781600000001,1898.6916312000003,SERVICE,
PAEDIATRICS/SUG,FMPDT-0036,BCG VACCINATION-CONSULTATION   VACCINE + VACCINE CARD,103.30866000000002,110.54026620000002,SERVICE,
LABORATORY,FMLAB-9326,BCR-ABL FUSION GENE (BY FISH).,1944.6336,2080.757952,SERVICE,
LABORATORY,FMLABM0108,BCR-ABL FUSION GENE (BY PCR),7722.312,8262.87384,service,
X-RAY,FMXRY-0702,BDM 1-SEGMENT,486.1584,520.189488,SERVICE,
X-RAY,FMXRY-0701,BDM 2-SEGMENTS,729.2376,780.2842320000001,SERVICE,
DERMATOLOGY,FMDER-0294,BEAUTY TEK LASER PER SESSION,522.62028,559.2036996,SERVICE,
PLASTIC SURGERY,FMPSDJ0024,BED SORE OF ONE 5X5 EXCISION   & DEPRIDEMENT,1020.93264,1092.3979248,SERVICE,
PSYCHIATRY,FMPSYC0026,BEHAVIORAL,364.6188,390.14211600000004,SERVICE,
PSYCHIATRY,FMPSYB0007,BEHAVIORAL THERAPY SESSION,686.69874,734.7676518000001,SERVICE,
PSYCHIATRY,FMPSYB0008,BEHAVIORAL THERAPY UNDER ANAES,954.08586,1020.8718702000001,SERVICE,
