S/No,ItemCode,Name,price of 1/2/2021,GMDN 1,GMDN 2,GMDN 3
1331.0,MS-P-002642,PLATE 83.5MM T CERVICAL ANTERIOR IRENE # 60620083,2154.0,46653,,
1332.0,MS-P-002643,PLATE 86MM T CERVICAL ANTERIOR IRENE # 60620085,2154.0,46653,,
,MS-C-001575,"CATHETER PERM DUAL LOUBLE LUMEN 15.5FR X 23 ? 28CM ,MEDCOMP # THD155028SE",2146.176,46979,,
626.0,MS-G-000678,GILL QUICKANCHOR PLUS ORTHOCORD. JOH. & JOH. # 222983,2145.0,13895,,
1858.0,MS-S-004099,SUTURE ANCHOR 5.0 S&N # 72200755 / ARTHREX. # AR-1920BNF,2145.0,45062,,
1521.0,MS-R-000137,ROD TITANIUM LENGTH 5.5 X 600 MM IRINE #T04715600,2141.0,63191,,
403.0,MS-C-003931,COAGULATING GYNE ELECTRODE L 36CM STORZ#26775UE,2132.0,42325,,
2399.0,MS-S-008680,SCREW LOCKIING CANNULATED 7.3X20 L SELF TAPPING. SYNTHES # 02.207.020,2131.0,47875,,
1498.0,MS-P-004639,PROXIMAL SPACER PROSTHESIS RECONSTRUCTION SIZE  L 10MM X D 14MM.LINK #172-950/10,2128.0,63917,,
2051.0,MS-S-005036,STAPLER TA VASCULAR DST COVIDIEN # TA30V3S,2119.0,35884,,
1.0,MS-A-000079,ANCHOR BIOPUSHLOCK 3.5 X 19.5MM ARTHREX #AR-1926B,2118.0,45061,,
24.0,MS-B-000309,BUTTON XO WITH 15MM CONTINUOUS LOOP LINVATEC #T5015,2118.0,65038,,
212.0,MS-C-000656,CLIP ENDO 5MM 12M/L TITANIUM COVIDIEN #176620,2118.0,65058,,
1183.0,MS-P-000746,PUSH LOCK BIO-COMPOSITE 3.5X19.5MM ARTHREX #AR-1926BC,2118.0,47554,,
1342.0,MS-P-002669,PATCH TISSUE DURA 5X(50X50MM) TISSUMED # TD-02M,2118.0,35273,,
1636.0,MS-R-000765,ROD COCR 5.5 L 500 . MEDTRONIC # 8690024,2118.0,64253,,
2166.0,MS-S-005797,SUTURE TAK 2.0MM DISPOSABLE KIT ARTHREX # AR-1934-20DS,2118.0,45401,,
2229.0,MS-S-007870,SUTURE ANCHOR 4.5X24MM BIOCOMPOSITE PUSHLOCK. ARTHREX # AR-1922BC,2118.0,45062,,
2231.0,MS-S-007872,SCREW CANNULATED 6X45MM POLYAXIAL MIS JOH. & JOH. # 186715645,2101.0,61688,,
1356.0,MS-P-003602,PLATE LOCKING 4 HOLES CLAVICLE HOOK 3.5MMX12MMX70MM L . IRENE # A93371204,2099.0,61573,,
1357.0,MS-P-003603,PLATE LOCKING 6 HOLES CLAVICLE HOOK 3.5MMX12MMX99MM L . IRENE # A93371206,2099.0,61573,,
1358.0,MS-P-003604,PLATE LOCKING 7 HOLES CLAVICLE HOOK 3.5MMX12MMX112MM L . IRENE # A93371207,2099.0,61573,,
1359.0,MS-P-003605,PLATE LOCKING 4 HOLES CLAVICLE HOOK 3.5MMX15MMX70MM L . IRENE # A93371504,2099.0,61573,,
1360.0,MS-P-003606,PLATE LOCKING 5 HOLES CLAVICLE HOOK 3.5MMX15MMX85MM L . IRENE # A93371505,2099.0,61573,,
1361.0,MS-P-003607,PLATE LOCKING 6 HOLES CLAVICLE HOOK 3.5MMX15MMX99MM L . IRENE # A93371506,2099.0,58772,,
1362.0,MS-P-003608,PLATE LOCKING 7 HOLES CLAVICLE HOOK 3.5MMX15MMX112MM L . IRENE # A93371507,2099.0,58772,,
1363.0,MS-P-003609,PLATE LOCKING 4 HOLES CLAVICLE HOOK 3.5MMX18MMX70MM L . IRENE # A93371804,2099.0,61573,,
1364.0,MS-P-003610,PLATE LOCKING 5 HOLES CLAVICLE HOOK 3.5MMX18MMX85MM L . IRENE # A93371805,2099.0,61573,,
1365.0,MS-P-003611,PLATE LOCKING 6 HOLES CLAVICLE HOOK 3.5MMX18MMX99MM L . IRENE # A93371806,2099.0,61573,,
1366.0,MS-P-003646,PLATE LOCKING 7 HOLES CLAVICLE HOOK 3.5MMX18MMX112MM L IRENE # A93371807,2099.0,61573,,
1367.0,MS-P-003647,PLATE LOCKING 4 HOLES CLAVICLE HOOK 3.5MMX12MMX70MM R IRENE # A93381204,2099.0,61573,,
1368.0,MS-P-003648,PLATE LOCKING 6 HOLES CLAVICLE HOOK 3.5MMX12MMX99MM R IRENE # A93381206,2099.0,61573,,
1369.0,MS-P-003649,PLATE LOCKING 7 HOLES CLAVICLE HOOK 3.5MMX12MMX112MM R IRENE # A93381207,2099.0,61573,,
1370.0,MS-P-003650,PLATE LOCKING 4 HOLES CLAVICLE HOOK 3.5MMX15MMX70MM R IRENE # A93381504,2099.0,61573,,
1371.0,MS-P-003651,PLATE LOCKING 5 HOLES CLAVICLE HOOK 3.5MMX15MMX85MM R IRENE # A93381505,2099.0,61573,,
1372.0,MS-P-003652,PLATE LOCKING 6 HOLES CLAVICLE HOOK 3.5MMX15MMX99MM R IRENE # A93381506,2099.0,61573,,
1373.0,MS-P-003653,PLATE LOCKING 7 HOLES CLAVICLE HOOK 3.5MMX15MMX112MM R IRENE # A93381507,2099.0,61573,,
1375.0,MS-P-003656,PLATE LOCKING 4 HOLES CLAVICLE HOOK 3.5MMX18MMX70MM R IRENE # A93381804,2099.0,61573,,
1376.0,MS-P-003657,PLATE LOCKING 5 HOLES CLAVICLE HOOK 3.5MMX18MMX85MM R IRENE # A93381805,2099.0,61573,,
1377.0,MS-P-003658,PLATE LOCKING 6 HOLES CLAVICLE HOOK 3.5MMX18MMX99MM R IRENE # A93381806,2099.0,61573,,
1378.0,MS-P-003659,PLATE LOCKING 7 HOLES CLAVICLE HOOK 3.5MMX18MMX112MM R IRENE # A93381807,2099.0,61573,,
17.0,MS-A-000512,ALTRX POLYETHYLENE ACETABULAR LINER NEUTRAL 32MM ID 50MM OD. JOH. & JOH. # 1221-32-050,2090.0,44896,,
103.0,MS-B-001029,BALLOON PASEO 18 CATHETER VASCULAR BIOTRONIK #366098,2090.0,47732,,
185.0,MS-B-001827,BLADE SHAVER TRICUT ROTATE 4MM M4 F/ ENT SURGERY MEDTRONIC # 1884004HR,2090.0,41499,,
195.0,MS-B-001894,BLADE HOOK MEDIUM NARROW RAMPED THORACIC CDH LEGACY SOFAMOR DANEK. MEDTRONIC #7541143,2090.0,61324,,
496.0,MS-E-000075,ELECTRODE HANDLE W/PATIENT PLATE CABLE COVIDIEN #VL2600E/ERBE #20190-045,2090.0,63608,,
501.0,MS-E-000135,ECHELON FLEX 60MM ENDOCUTTERS ETHICON #EC60A,2090.0,59874,,
714.0,MS-H-000576,HOOK NARROW BLADE MEDIUM. MEDTRONIC # 7541123,2090.0,61325,,
1513.0,MS-P-004693,"POLYTHYLENE LINER ACETABULAR  +4 10 DEGREE 32MM ID 52MM OD ; JOH ,JOH #1219-32-152",2090.0,61770,,
1783.0,MS-S-002575,"STONE EXTRACTOR DORMIA 4 WIRES, 3FR. 90CM DETACHABLE HANDLE PORGES COLOPLAST #EXT424",2090.0,35685,,
1289.0,MS-P-002576,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 3+8 HOLES X 50.5 LXL IRENE # A94671149,2082.0,61689,,
1290.0,MS-P-002577,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 4 + 8 HOLES X 59.5 LXL IRENE # A94671258,2082.0,61689,,
1291.0,MS-P-002578,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 5 + 8 HOLES X 68.5.5 LXL IRENE # A94671367,2082.0,61689,,
1292.0,MS-P-002579,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUM  3 + 8 HOLES X 50.5 LXR IRENE # A94681149,2082.0,61689,,
1293.0,MS-P-002580,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 4 + 8 HOLES X 59.5 LXR IRENE # A94681258,2082.0,40633,,
1294.0,MS-P-002581,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 5 + 8 HOLES X 68.5 LXR IRENE # A94681367,2082.0,61689,,
1295.0,MS-P-002582,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 5 + 9 HOLES X 68.5 LXL IRENE # A94771467,2082.0,61573,,
1296.0,MS-P-002583,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 3+9 HOLES X 50.5 LXR IRENE # A94781249,2082.0,61689,,
1297.0,MS-P-002584,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 4+ 9 HOLES X59.5 LXR IRENE # A94781358,2082.0,61689,,
1298.0,MS-P-002585,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 5 + 9 HOLES X 68.5 LXR IRENE # A94781467,2082.0,61573,,
1851.0,MS-S-003934,SCREW SET MAS CONNECTOR MEDTRONIC #7753500,2079.0,56642,,
2493.0,MS-S-008995,SCREW POLYAZIAL 6X4MM. JOH. & JOH. # 1797-12-640,2079.0,46651,,
1031.0,MS-N-001455,NAIL TIBIA NAVIGATOR 10X270MM IRENE # T421210270,2078.0,56645,,
1032.0,MS-N-001456,NAIL TIBIA NAVIGATOR 10X285MM IRENE # T421210285,2078.0,56645,,
1033.0,MS-N-001457,NAIL TIBIA NAVIGATOR 10X300MM IRENE # T421210300,2078.0,56645,,
1034.0,MS-N-001458,NAIL TIBIA NAVIGATOR 10X315MM IRENE # T421210315,2078.0,56645,,
1035.0,MS-N-001459,NAIL TIBIA NAVIGATOR 10X330MM IRENE # T421210330,2078.0,56645,,
1036.0,MS-N-001460,NAIL TIBIA NAVIGATOR 10X345MM IRENE # T421210345,2078.0,56645,,
1037.0,MS-N-001461,NAIL TIBIA NAVIGATOR 10X360MM IRENE # T421210360,2078.0,56645,,
1038.0,MS-N-001462,NAIL TIBIA NAVIGATOR 11X270MM IRENE # T421211270,2078.0,56645,,
1039.0,MS-N-001463,NAIL TIBIA NAVIGATOR 11X285MM IRENE # T421211285,2078.0,56645,,
1040.0,MS-N-001464,NAIL TIBIA NAVIGATOR 10X375MM IRENE # T421210375,2078.0,56645,,
1041.0,MS-N-001465,NAIL TIBIA NAVIGATOR 11X300MM IRENE # T421211300,2078.0,56645,,
1042.0,MS-N-001466,NAIL TIBIA NAVIGATOR 11X315MM IRENE # T421211315,2078.0,56645,,
1043.0,MS-N-001467,NAIL TIBIA NAVIGATOR 11X330MM IRENE # T421211330,2078.0,56645,,
1044.0,MS-N-001468,NAIL TIBIA NAVIGATOR 11X345MM IRENE # T421211345,2078.0,56645,,
1045.0,MS-N-001469,NAIL TIBIA NAVIGATOR 11X360MM IRENE # T421211360,2078.0,56645,,
1046.0,MS-N-001470,NAIL TIBIA NAVIGATOR 11X375MM IRENE # T421211375,2078.0,56645,,
1047.0,MS-N-001471,NAIL TIBIA NAVIGATOR 12X270MM IRENE # T421212270,2078.0,56645,,
1048.0,MS-N-001472,NAIL TIBIA NAVIGATOR 12X285MM IRENE # T421212285,2078.0,56645,,
1049.0,MS-N-001473,NAIL TIBIA NAVIGATOR 12X300MM IRENE # T421212300,2078.0,56645,,
1050.0,MS-N-001474,NAIL TIBIA NAVIGATOR 12X315MM IRENE # T421212315,2078.0,56645,,
1051.0,MS-N-001475,NAIL TIBIA NAVIGATOR 12X330MM IRENE # T421212330,2078.0,56645,,
1052.0,MS-N-001476,NAIL TIBIA NAVIGATOR 12X345MM IRENE # T421212345,2078.0,56645,,
1053.0,MS-N-001477,NAIL TIBIA NAVIGATOR 12X360MM IRENE # T421212360,2078.0,56645,,
1054.0,MS-N-001478,NAIL TIBIA NAVIGATOR 12X375MM IRENE # T421212375,2078.0,56645,,
1055.0,MS-N-001479,NAIL TIBIA NAVIGATOR 8X270MM IRENE # T421280270,2078.0,56645,,
1056.0,MS-N-001480,NAIL TIBIA NAVIGATOR 8X285MM IRENE # T421280285,2078.0,56645,,
1057.0,MS-N-001481,NAIL TIBIA NAVIGATOR 8X300MM IRENE # T421280300,2078.0,56645,,
1058.0,MS-N-001483,NAIL TIBIA NAVIGATOR 8X315MM IRENE # T421280315,2078.0,56645,,
1059.0,MS-N-001484,NAIL TIBIA NAVIGATOR 8X330MM IRENE # T421280330,2078.0,56645,,
1060.0,MS-N-001485,NAIL TIBIA NAVIGATOR 8X345MM IRENE # T421280345,2078.0,56645,,
1061.0,MS-N-001486,NAIL TIBIA NAVIGATOR 8X360MM IRENE # T421280360,2078.0,56645,,
1062.0,MS-N-001487,NAIL TIBIA NAVIGATOR 8X375MM IRENE # T421280375,2078.0,56645,,
1063.0,MS-N-001488,NAIL TIBIA NAVIGATOR 9X270MM IRENE # T421290270,2078.0,56645,,
1064.0,MS-N-001489,NAIL TIBIA NAVIGATOR 9X285MM IRENE # T421290285,2078.0,56645,,
1065.0,MS-N-001490,NAIL TIBIA NAVIGATOR 9X300MM IRENE # T421290300,2078.0,56645,,
1066.0,MS-N-001491,NAIL TIBIA NAVIGATOR 9X315MM IRENE # T421290315,2078.0,56645,,
1067.0,MS-N-001492,NAIL TIBIA NAVIGATOR 9X330MM IRENE # T421290330,2078.0,56645,,
1068.0,MS-N-001493,NAIL TIBIA NAVIGATOR 9X345MM IRENE # T421290345,2078.0,56645,,
1069.0,MS-N-001494,NAIL TIBIA NAVIGATOR 9X360MM IRENE # T421290360,2078.0,56645,,
1070.0,MS-N-001495,NAIL TIBIA NAVIGATOR 9X375MM IRENE # T421290375,2078.0,56645,,
,SML0050,"NEEDLE HYPO 18GX1.5"" STERILE BD #5196",2076.624,59230,,
169.0,MS-B-001773,BONE GRAFT ACCELL CONNEXUS 1CC. Sea spine # 02-3000-010,2072.0,43999,,
2150.0,MS-S-005676,SUTURE ANCHOR 2 MM X 12 MM,2072.0,45062,,
2254.0,MS-S-008293,SUTURE ANCHOR W 2 FIBERWIRE 2.4MM.BIOCOMPOSITE. ARTHREX # AR-1934BCF-24,2072.0,45061,,
140.0,MS-B-001679,"BALLON 35""POWRFLEX PTA,4400408X#CORDIS CORDIS # 4400408X",2063.0,47732,,
,47595,BALLOON SPRINTER NC 2.5x12MM MEDTRONIC #NCSP2512MM,2053.44,47732,,
,MS-B-000062,BALLOON CATHETER PTCA ALL SIZES.,2053.44,47732,,
68.0,MS-B-000542,BALLOON DILATOR URETERAL 5FR X 70CM GEOTEK #GUD-05,2035.0,64677,,
240.0,MS-C-001139,CHAIR COMMODE S/S WITH ADJUSTABLE LEGREST AND CASTERS MAXHEALTH #HE-2081000P,2024.0,40539,,
262.0,MS-C-001463,CATHETER QUAD MULTI-CATH 4J 6FRX5MM BIOTRONIK#351185,2022.0,17846,,
825.0,MS-L-000108,LOOP CRANIAL FOR CRANIAL FIXATION NEOS #FC050000,2022.0,56730,,
1782.0,MS-S-002560,SCREW OPEN PEDICULAR POLYAXIAL 6.5x40MM MEDTRONIC SOFAMOR #75446540,2022.0,46651,,
1861.0,MS-S-004286,SCREW CDH LEGACY 6.5x45MM MAS TITANIUM SOFAMAR #75446545,2022.0,56642,,
2050.0,MS-S-005035,SCREW 7.5X45MM CDH LEGACY PEEK MAS SOFAMOR DANEK # 7227545,2022.0,56642,,
2085.0,MS-S-005295,SENSOR PROBE REUSABLE PEDIATRIC F/ PULSE OXIMETER MASIMO,2022.0,37808,,
2687.0,MS-S-009567,SCREW CDH LEGACY 6.5X40MM MAS SOFAMOR DANEK AMICO MEDICAL INSTRUMENT CO. # 75446540,2022.0,56642,,
1247.0,MS-P-002153,PLATE ADAPTION  MATRIXNEURO 20 HOLES 0.4MM PURE TITANIUM SYNTHES # 04.503.072,2020.0,46642,,
948.0,MS-N-001308,NAIL PROXIMAL FEMORAL STD 9X180MM. IRENE # T40040918,2009.0,56643,,
949.0,MS-N-001309,NAIL PROXIMAL FEMORAL STD 9X200MM. IRENE # T40040920,2009.0,56643,,
950.0,MS-N-001310,NAIL PROXIMAL FEMORAL STD 9X220MM IRENE # T40040922,2009.0,56643,,
951.0,MS-N-001311,NAIL PROXIMAL FEMORAL STD 9X240MM IRENE # T40040924,2009.0,56643,,
952.0,MS-N-001312,NAIL PROXIMAL FEMORAL STD 9X260MM IRENE # T40040926,2009.0,56643,,
953.0,MS-N-001313,NAIL PROXIMAL FEMORAL STD 9X280MM IRENE # T40040928,2009.0,56643,,
954.0,MS-N-001314,NAIL PROXIMAL FEMORAL STD 9X300MM IRENE # T40040930,2009.0,56643,,
955.0,MS-N-001315,NAIL PROXIMAL FEMORAL STD 10X180MM IRENE # T40041018,2009.0,56643,,
956.0,MS-N-001316,NAIL PROXIMAL FEMORAL STD 10X200MM IRENE # T40041020,2009.0,56643,,
957.0,MS-N-001317,NAIL PROXIMAL FEMORAL STD 10X220MM IRENE # T40041022,2009.0,56643,,
958.0,MS-N-001318,NAIL PROXIMAL FEMORAL STD 10X240MM. IRENE # T40041024,2009.0,56643,,
959.0,MS-N-001319,NAIL PROXIMAL FEMORAL STD 10X260MM IRENE # T40041026,2009.0,56643,,
960.0,MS-N-001320,NAIL PROXIMAL FEMORAL STD 10X280MM IRENE # T40041028,2009.0,56643,,
961.0,MS-N-001321,NAIL PROXIMAL FEMORAL STD 10X300MM IRENE # T40041030,2009.0,56643,,
962.0,MS-N-001322,NAIL PROXIMAL FEMORAL STD 11X180MM IRENE # T40041118,2009.0,56643,,
963.0,MS-N-001323,NAIL PROXIMAL FEMORAL STD 11X200MM IRENE # T40041120,2009.0,56643,,
964.0,MS-N-001324,NAIL PROXIMAL FEMORAL STD 11X220MM IRENE # T40041122,2009.0,56643,,
965.0,MS-N-001325,NAIL PROXIMAL FEMORAL STD 11X240MM IRENE # T40041124,2009.0,56643,,
966.0,MS-N-001326,NAIL PROXIMAL FEMORAL STD 11X260MM IRENE # T40041126,2009.0,56643,,
967.0,MS-N-001327,NAIL PROXIMAL FEMORAL STD 11X280MM IRENE # T40041128,2009.0,56643,,
968.0,MS-N-001332,NAIL PROXIMAL FEMORAL STD 11X30MM. IRENE # T40041130,2009.0,56643,,
869.0,MS-N-000122,NAIL HUMERUS HWDA STEEL 8X300MM SANATMETAL #SAN-253180300,1991.0,56644,,
407.0,MS-C-003935,CABLE CONTROL GYNE STORZ #20701070,1989.0,45213,,
,21598,STAPLER PROXIMATE LINEAR CUTTER 55MM #TLC55,1987.2,59870,,
,21599,STAPLER PROXIMATE LINEAR CUTTER TITANIUM #TLC75,1987.2,59870,,
,MS-W-000376,WIRE GUIDE PTCA FIELDER FC,1987.2,35094,,
4.0,MS-A-000154,ABLATOR 90DEG MULTI-PORT ASPIRATING ARTHREX #AR-9811,1980.0,46119,,
19.0,MS-A-000521,ACETABULAR POLYETHYLENE LINER NEUTRAL 32MM ID 52MM OD.JOH. & JOH. #1219-32-052,1980.0,43168,,
196.0,MS-B-001908,BONE GRAFT CHIPS CANCELLOUS (HUMAN) 5CC. CONNECT  #GC.10005,1980.0,16966,,
299.0,MS-C-002051,"CHIPS CANCELLOUS CRUSHED 1-8MM 5CC, LIFENET # PCAN5",1980.0,17751,,
680.0,MS-H-000525,HBS 2 MINI SHORT THREAD 10MM. IRENE # 26-820-10-09,1980.0,61689,,
681.0,MS-H-000526,HBS 2 MINI SHORT THREAD 11MM. IRENE # 26-820-11-09,1980.0,61689,,
682.0,MS-H-000527,HBS 2 MINI SHORT THREAD 12MM. IRENE # 26-820-12-09,1980.0,61689,,
683.0,MS-H-000528,HBS 2 MINI SHORT THREAD 13MM. IRENE # 26-820-13-09,1980.0,61689,,
684.0,MS-H-000529,HBS 2 MINI SHORT THREAD 14MM. IRENE # 26-820-14-09,1980.0,61689,,
685.0,MS-H-000530,HBS 2 MINI SHORT THREAD 15MM. IRENE # 26-820-15-09,1980.0,61689,,
686.0,MS-H-000531,HBS 2 MINI SHORT THREAD 16MM. IRENE # 26-820-16-09,1980.0,61689,,
687.0,MS-H-000532,HBS 2 MINI SHORT THREAD 17MM. IRENE # 26-820-17-09,1980.0,61689,,
688.0,MS-H-000533,HBS 2 MINI SHORT THREAD 18MM. IRENE # 26-820-18-09,1980.0,61689,,
689.0,MS-H-000534,"HBS 2 MINI SHORT THTEAD 19MM ,CAN/SD/TI. IRENE # 26-820-19-09",1980.0,61689,,
690.0,MS-H-000535,"HBS 2 MINI SHORT THTEAD 20MM ,CAN/SD/TI. IRENE # 26-820-20-09",1980.0,61689,,
691.0,MS-H-000536,"HBS 2 MINI SHORT THTEAD 21MM ,CAN/SD/TI. IRENE # 26-820-21-09",1980.0,61689,,
692.0,MS-H-000537,"HBS 2 MINI SHORT THTEAD 22MM ,CAN/SD/TI. IRENE # 26-820-22-09",1980.0,61689,,
693.0,MS-H-000538,"HBS 2 MINI SHORT THTEAD 23MM ,CAN/SD/TI. IRENE # 26-820-23-09",1980.0,61689,,
694.0,MS-H-000539,"HBS 2 MINI SHORT THTEAD 24MM ,CAN/SD/TI. IRENE # 26-820-24-09",1980.0,61689,,
695.0,MS-H-000540,"HBS 2 MINI SHORT THTEAD 25MM ,CAN/SD/TI. IRENE # 26-820-25-09",1980.0,61689,,
696.0,MS-H-000541,"HBS 2 MINI SHORT THTEAD 26MM ,CAN/SD/TI. IRENE # 26-820-26-09",1980.0,61689,,
697.0,MS-H-000542,"HBS 2 MINI SHORT THTEAD 27MM ,CAN/SD/TI. IRENE # 26-820-27-09",1980.0,61689,,
698.0,MS-H-000543,"HBS 2 MINI SHORT THTEAD 28MM ,CAN/SD/TI. IRENE # 26-820-28-09",1980.0,61689,,
699.0,MS-H-000547,"HBS 2 SHORT MINI THREAD 29MM,CAN/SD/TI . IRENE # 26-820-29-09",1980.0,61689,,
700.0,MS-H-000548,"HBS 2 SHORT MINI THREAD 30MM,CAN/SD/TI . IRENE # 26-820-30-09",1980.0,61689,,
701.0,MS-H-000549,"HBS 2 MINI THREAD 20MM,CAN/SD/TI . IRENE # 26-830-20-09",1980.0,61689,,
702.0,MS-H-000550,"HBS 2 MINI THREAD 22MM,CAN/SD/TI . IRENE # 26-830-22-09",1980.0,61689,,
703.0,MS-H-000551,"HBS 2 MINI THREAD 24MM,CAN/SD/TI . IRENE # 26-830-24-09",1980.0,61689,,
704.0,MS-H-000552,"HBS 2 MINI THREAD 26MM,CAN/SD/TI . IRENE # 26-830-26-09",1980.0,61689,,
705.0,MS-H-000553,"HBS 2 MINI THREAD 28MM,CAN/SD/TI . IRENE # 26-830-28-09",1980.0,61689,,
706.0,MS-H-000554,"HBS 2 MINI THREAD 30MM,CAN/SD/TI . IRENE # 26-830-30-09",1980.0,61689,,
707.0,MS-H-000555,"HBS 2 MINI THREAD 32MM,CAN/SD/TI . IRENE # 26-830-32-09",1980.0,45039,,
755.0,MS-I-000225,IMPLANT SYSTEM MPFL W/BIOCOMPOSITE ARTHREX #AR-1360C-CP,1980.0,44759,,
791.0,MS-I-000670,"INJECTOR CO2 KIT W/ ADAPTOR, 2 WAY MANIFOLD AND PLASTIC COVER ANGIODROID #CO200001",1980.0,61364,,
1169.0,MS-P-000252,PUTTY 1CC GRAFTON DBM OSTEOTECH #X43102 / MEDTRONIC #T43102INT,1980.0,47967,,
1857.0,MS-S-004044,SUTURE QUATRO X ANCHOR 5.5MM PRELOADED IMPLANT 2#2 FORCE FIBER SUTURE # CM-9255 / OR EQUIVALENT  SMITH & NEPHEW #72290001,1980.0,45062,,
2055.0,MS-S-005071,SUTURE ANCHOR 4.5MM ULTRA PK SMITH&NEPHEW #72202901,1980.0,65038,,
2093.0,MS-S-005452,SUTURE ANCHOR 2.8 MM # 2 #72200750 / OR EQUIVALENT  SMITH & NEPHEW #25-2800,1980.0,45062,,
2121.0,MS-S-005527,SUTURE ANCHORE FIBERTAK 1.3MM ARTHREX # AR-3602,1980.0,45062,,
2144.0,MS-S-005653,"SUTURE ANCHOR  2.8 MM Y-KNOT . W/TOW  HI-FI , DRILL CONMED # YRC02",1980.0,45062,,
2145.0,MS-S-005656,SUTURE ANCHOR 4.75MM X 19.1MM VENTED SWIVELOCK ARTHREX # AR-2324PSLC,1980.0,45062,,
2149.0,MS-S-005673,SCREW HEADLESS CANNULATED 2.2 MM X 30  MM LONG TIT.OSTEONIC#D1E.22300,1980.0,56642,,
2164.0,MS-S-005795,SUTURE ANCHORE 4.5MM POPLOK WITH TWO NO. 2 CONMED LINVATEC # CKP-4502,1980.0,45062,,
2197.0,MS-S-005836,SUTURE ANCHOR SWIVELOCK 4.75MM X 19.1MM CLOSED EYELET ARTHREX # AR-2324BCC,1980.0,63492,,
2236.0,MS-S-007900,SCREW CANNULATED 3.0MM HEADLESS.OSTEONIC#D2E.30320,1980.0,56642,,
2353.0,MS-S-008554,SCREW CANNULATED 2.2MM X 26 L HEADLESS.OSTEONIC#D1E.30226,1980.0,61688,,
2355.0,MS-S-008563,"SUTURER ANCHOR BLUE HI-FI WHITE TAPE,ONE 2MM W/BLACK TAPE. CODMAN # YRC02STB",1980.0,45062,,
2428.0,MS-S-008761,SUTURE ANCHOR 1.8MM Y-KNOT 2HI-FI # Y1802A / OR EQUIVALENT  SMITH & NEPHEW #25-1800,1980.0,45062,,
2546.0,MS-S-009167,STEM BIPOLAR CEMENTED STRAIGHT MODULAR 7.5MM S.STEEL . HIPOKRAT # 10.1600,1980.0,13180,,
2578.0,MS-S-009314,"SCREW HBS 2 MINI LONG THREAD,34MM, CAN/SD/TI IRENE # 26-830-34-09",1980.0,58959,,
2579.0,MS-S-009315,"SCREW HBS 2 MINI LONG THREAD, 34, CAN/SD/TI IRENE # 26-830-36-09",1980.0,58959,,
2580.0,MS-S-009316,"SCREW HBS 2 MINI LONG THREAD, 38MM, CAN/SD/TI IRENE # 26-830-38-09",1980.0,58959,,
2581.0,MS-S-009317,"SCREW HBS 2 MINI LONG THREAD, 40MM, CAN/SD/TI IRENE # 26-830-40-09",1980.0,56642,,
907.0,MS-N-000894,NEEDLE PERCUTANEOUS INSERTION KIT FOR 3.0MM ARTHREX# AR-1934PI-30,1974.0,44093,,
2227.0,MS-S-007868,SCREW LAG 40MM PEDIATRIC SMITH&NEPHEW # 71123266,1974.0,56642,,
1256.0,MS-P-002308,PLATE MINI STRAIGHT 4HOLES W/SPACE OSTEONIC #OST310L04,1964.0,61573,,
2203.0,MS-S-005846,SPACER PROXIMALER 20MMX14MM PROSTHESIS MP RECONSTRUCTION. LINK # 172-950/20,1964.0,63917,,
134.0,MS-B-001635,BLADE SAW DISPOSABLES KIT TIBIAL ACL . ARTHREX # AR-1898S,1958.0,43376,,
2886.0,MS-T-000749,TRANS TIBIAL DELIVERY SYSTEM ACL ARTHREX #AR-1898S,1958.0,44052,44053.0,44054.0
1168.0,MS-P-000143,PATCH HEMASHIELD PALTINUM FINESE 0.6X7.6CM.,1956.0,35273,,
331.0,MS-C-003479,CAGE CERVICAL 4X14X12 . SANYO # 61580412,1954.0,61230,60762.0,
332.0,MS-C-003480,CAGE CERVICAL 4X14X14 . SANYO # 61580414,1954.0,61230,61958.0,
333.0,MS-C-003481,CAGE CERVICAL 5X14X12 . SANYO # 61580512,1954.0,38161,,
334.0,MS-C-003482,CAGE CERVICAL 5X14X14 . SANYO # 61580514,1954.0,38161,,
335.0,MS-C-003483,CAGE CERVICAL 6X14X12 . SANYO # 61580612,1954.0,61230,61958.0,
336.0,MS-C-003484,CAGE CERVICAL 6X14X14 . SANYO # 61580614,1954.0,61230,61958.0,
337.0,MS-C-003485,CAGE CERVICAL 7X14X12 . SANYO # 61580712,1954.0,61230,61958.0,
338.0,MS-C-003486,CAGE CERVICAL 7X14X14 . SANYO # 61580714,1954.0,61230,61958.0,
1319.0,MS-P-002630,PLATE 53.5MM T CERVICAL ANTERIOR IRENE # 60620053,1953.0,46653,,
