Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,PACKAGES ,Admission Days (LOS),Unnamed: 6,Unnamed: 7,A+ / A / B+ / B
694.0,6024031,ORTHOPEDIC,PEDIA FINE MAJOR SURG,VALGUS OSTEOTOMY FOR HINGED WITH ABDUCTION IN PERTHE’S DISEASE ,0,3,,34200.0
695.0,6031001,DENTAL,MAXILLOFACIAL,CLOSURE OROANTRAL FISTULA UNDER GA (MAJOR),0,1,,10032.0
348.0,6031002,DENTAL,MAXILLOFACIAL,CLOSURE OROANTRAL FISTULA UNDER LA (MINOR),0,D/C,,3092.25
696.0,6031003,DENTAL,MAXILLOFACIAL,ENUCLEATION OF CYSTIC LESION WITH HISTOPATHOLOGY,0,D/C,,10032.0
697.0,6031004,DENTAL,MAXILLOFACIAL,ENUCLEATION OF CYSTIC LESION WITH HISTOPATHOLOGY WITH BONE GRAFT,0,D/C,,18392.0
349.0,6031005,DENTAL,MAXILLOFACIAL,INCISION WITH DRAINAGE UNDER GA,0,D/C,,5130.0
698.0,6031006,DENTAL,MAXILLOFACIAL,INCISION WITH DRAINAGE UNDER LA (COMPLICATED),0,D/C,,2232.5
699.0,6031007,DENTAL,MAXILLOFACIAL,ORTHOGNATHIC SURGERY,0,D/C,,20187.5
350.0,6031008,DENTAL,MAXILLOFACIAL,REDUCTION OF BILATERAL FRACTURED MANDIBLE (IMF) - OR,0,1,,6848.549999999999
700.0,6031009,DENTAL,MAXILLOFACIAL,REDUCTION OF BILATERAL FRACTURED MANDIBLE (PLATING / IMF ) - OR,0,1,,16051.199999999999
701.0,6031010,DENTAL,MAXILLOFACIAL,REDUCTION OF COMPLICATED MIDDLE/UPPER FACE FRACTURE,0,3,,25194.0
351.0,6031011,DENTAL,MAXILLOFACIAL,REDUCTION OF FRACTURED ZYGOMATIC ARCH,0,1,,6848.549999999999
702.0,6031012,DENTAL,MAXILLOFACIAL,REDUCTION OF SIMPLE / MIDDLE FACE FRACTURES WITH PLATING,0,1,,14381.099999999999
703.0,6031013,DENTAL,MAXILLOFACIAL,REDUCTION OF UNILATERAL FRACTURED MANDIBLE (IMF) - OR,0,1,,5232.599999999999
352.0,6031014,DENTAL,MAXILLOFACIAL,REDUCTION OF UNILTERAL FRACTURED MANDIBLE (PLATING / IMF) - OR,0,2,,12893.4
704.0,6031015,DENTAL,MAXILLOFACIAL,GENERAL ANESTHESIA FOR PEDIATRIC DENTAL TREATMENT  (MEDIUM),0,D/C,,1786.0
705.0,6031016,DENTAL,MAXILLOFACIAL,GENERAL ANESTHESIA FOR PEDIATRIC DENTAL TREATMENT  (MAJOR),0,D/C,,2622.0
353.0,6031017,DENTAL,MAXILLOFACIAL,GENERAL ANESTHESIA FOR PEDIATRIC DENTAL TREATMENT  (FINE MAJOR),0,D/C,,3534.0
706.0,7011001,NEUROSURGERY,CRANIAL,ARNOLD CHIARI DECOMPRESSION CRANIECTOMY,0,3,,26647.5
707.0,7011002,NEUROSURGERY,CRANIAL,BILATERAL EXTERNAL VENTRICULAR DRAINAGE,0,3,,18976.25
354.0,7011003,NEUROSURGERY,CRANIAL,BRACHIAL PLEXUS REPAIR,0,3,,22610.0
708.0,7011004,NEUROSURGERY,CRANIAL,BRAIN ABSCESS / ASPIRATION,0,3,,15290.25
709.0,7011005,NEUROSURGERY,CRANIAL,BRAIN ABSCESS/ CRANIOTOMY AND EVACUATION,0,3,,22610.0
355.0,7011006,NEUROSURGERY,CRANIAL,BURR HOLE ASPIRATION OF  BRAIN ABSCESS,0,3,,32228.75
710.0,7011007,NEUROSURGERY,CRANIAL,BURR HOLE EVACUATION OF CHRONIC / ACUTE SUBDURAL COLLECTION – BILATERAL,0,3,,33867.5
711.0,7011008,NEUROSURGERY,CRANIAL,BURR HOLE EVACUATION OF CHRONIC / ACUTE SUBDURAL COLLECTION – UNILATERAL,0,3,,25673.749999999996
356.0,7011009,NEUROSURGERY,CRANIAL,CLIPPING OF CEREBRAL ANEURYSM,1,5,,109250.0
712.0,7011010,NEUROSURGERY,CRANIAL,CRAINIOTOMY FOR SURGICAL EXCESSION OF CRANIAL ARTERIO-VENOUS MALFORMATION,0,3,,90440.0
713.0,7011011,NEUROSURGERY,CRANIAL,CRANIOPLASTY,0,3,,29925.0
357.0,7011012,NEUROSURGERY,CRANIAL,CRANIOTOMY AND BIOPSY OF BRAIN TUMOUR,0,3,,25840.0
714.0,7011013,NEUROSURGERY,CRANIAL,CRANIOTOMY AND ELEVATION OF DEPRESSED SKULL FRACTURE,0,3,,23417.5
715.0,7011014,NEUROSURGERY,CRANIAL,CRANIOTOMY AND EVACUATION OF ACUTE SUBDURAL HEMATOMA,0,3,,29925.0
358.0,7011015,NEUROSURGERY,CRANIAL,CRANIOTOMY AND EVACUATION OF EXTRADURAL HEMATOMA,0,3,,25032.5
716.0,7011016,NEUROSURGERY,CRANIAL,CRANIOTOMY AND EVACUATION OF INTRACEREBRAL HEMATOMA,0,3,,31635.0
717.0,7011017,NEUROSURGERY,CRANIAL,CRANIOTOMY AND EXCISION OF  CLIVAL TUMOUR,1,4,,79420.0
359.0,7011018,NEUROSURGERY,CRANIAL,CRANIOTOMY AND EXCISION OF C P ANGLE TUMOUR,1,4,,71867.5
718.0,7011019,NEUROSURGERY,CRANIAL,CRANIOTOMY AND EXCISION OF CEREBELLAR TUMOUR,1,4,,63412.5
719.0,7011020,NEUROSURGERY,CRANIAL,CRANIOTOMY AND EXCISION OF FORAMEN MANGUM TUMOUR,1,4,,80750.0
360.0,7011021,NEUROSURGERY,CRANIAL,CRANIOTOMY AND EXESION OF DEEP SEALED / SKULL BASE BRAIN TUMOR,1,4,,90440.0
720.0,7011022,NEUROSURGERY,CRANIAL,CRANIOTOMY AND EXESION OF SUPERFICIAL BRAIN TUMOR,1,4,,49039.0
721.0,7011023,NEUROSURGERY,CRANIAL,CRANIOTOMY EXCISION OF  SUPERFICIAL CEREBRAL TUMOUR,1,4,,31207.5
361.0,7011024,NEUROSURGERY,CRANIAL,CRANIOTOMY EXCISION OF BRAIN ABSCESS,1,4,,32062.5
722.0,7011025,NEUROSURGERY,CRANIAL,CRANIOTOMY EXCISION OF DEEP CEREBRAL TUMOUR,1,4,,61721.5
723.0,7011026,NEUROSURGERY,CRANIAL,CRANIOTOMY EXCISION OF DEEP POSTERIOR FOSSA TUMOUR,1,4,,55803.0
362.0,7011027,NEUROSURGERY,CRANIAL,CRANIOTOMY EXCISION OF PARASAGITTAL TUMOUR,1,4,,62567.0
724.0,7011028,NEUROSURGERY,CRANIAL,CRANIOTOMY EXCISION OF SKULL BASE TUMOUR,1,4,,74404.0
725.0,7011029,NEUROSURGERY,CRANIAL,CRANIOTOMY EXCISION OF SUPERFICIAL  POSTERIOR FOSSA TUMOUR,1,4,,39315.75
363.0,7011030,NEUROSURGERY,CRANIAL,CRANIOTOMY FOR EVACUATION OF EXTRADURAL HEMATOMA,0,4,,23417.5
726.0,7011031,NEUROSURGERY,CRANIAL,CRANIOTOMY FOR SURGICAL DIPPING OF CEREBRAL ANEURYSM,1,4,,90440.0
727.0,7011032,NEUROSURGERY,CRANIAL,DEEP BRAIN STIMULATION EXCLUDING THE IMPLANTS,1,4,,80750.0
364.0,7011033,NEUROSURGERY,CRANIAL,ENDOSCOPIC EVACUATION OF ACUTE SUBDURAL HEMATOMA,0,4,,31635.0
728.0,7011034,NEUROSURGERY,CRANIAL,ENDOSCOPIC EVACUATION OF CHRONIC SUBDURAL COLLECTION – BILATERAL,0,4,,32490.0
729.0,7011035,NEUROSURGERY,CRANIAL,ENDOSCOPIC EVACUATION OF CHRONIC SUBDURAL COLLECTION – UNILATERAL,0,4,,29070.0
365.0,7011036,NEUROSURGERY,CRANIAL,ENDOSCOPIC EVACUATION OF INTRACEREBRAL HEMATOMA,1,4,,43966.0
730.0,7011037,NEUROSURGERY,CRANIAL,ENDOSCOPIC EXCISION OF INTRA-VENTRICULAR TUMOUR,1,4,,62567.0
731.0,7011038,NEUROSURGERY,CRANIAL,ENDOSCOPIC MANAGEMENT OF HYDROCEPHALUS,0,4,,37202.0
366.0,7011039,NEUROSURGERY,CRANIAL,ENDOSCOPY FOR THE MANAGEMENT OF HYDROCEPHALUS,0,4,,29925.0
732.0,7011040,NEUROSURGERY,CRANIAL,ENDOVASCULAR INTERVENTION FOR CEREBRO-VASCULAR LESION,1,4,,63835.25
733.0,7011041,NEUROSURGERY,CRANIAL,EVACUATION OF  CHRONIC SUBDURAL HEMATOMA / BILATERAL,0,2,,23417.5
367.0,7011042,NEUROSURGERY,CRANIAL,EVACUATION OF CHRONIC SUBDURAL HEMATOMA / UNILATERAL,0,2,,14877.0
734.0,7011043,NEUROSURGERY,CRANIAL,EXCISION OF  BASAL ENCEPHACOLE,0,3,,44388.75
735.0,7011044,NEUROSURGERY,CRANIAL,EXCISION OF CEREBRAL ARTERIOVENOUS MALFORMATION,1,4,,62989.75
368.0,7011045,NEUROSURGERY,CRANIAL,EXCISION OF SCALP SWELLING OR TUMOUR,0,1,,9990.199999999999
736.0,7011046,NEUROSURGERY,CRANIAL,EXCISION OF SKULL VAULT ENCEPHALOCELE,0,3,,29497.5
737.0,7011047,NEUROSURGERY,CRANIAL,EXCISION OF SKULL VAULT TUMOUR,0,1,,18572.5
369.0,7011048,NEUROSURGERY,CRANIAL,FONTO-ORBITAL ADVANCEMENT FOR CRANIOSYNOSTOIS,1,4,,62989.75
738.0,7011049,NEUROSURGERY,CRANIAL,INSERTION OF  EXTERNAL VENTRICULAR DRAIN,0,1,,10450.0
739.0,7011050,NEUROSURGERY,CRANIAL,INSERTION OF INTRACRANIAL PRESSURE MONITOR,0,1,,10450.0
370.0,7011051,NEUROSURGERY,CRANIAL,INSERTION OF INTRACRANIAL PRESSURE MONITORING CATHETER,0,2,,18976.25
740.0,7011052,NEUROSURGERY,CRANIAL,MICRVASCULAR DECOMPRESSION FOR HEMIFACIAL SPASM,1,4,,74404.0
741.0,7011053,NEUROSURGERY,CRANIAL,MICRVASCULAR DECOMPRESSION OF TRIGEMINAL NERVE,1,4,,74404.0
371.0,7011054,NEUROSURGERY,CRANIAL,MOTOR CORTEX STIMULATION (IMPLANTS NOT INCLUDED),1,4,,63412.5
742.0,7011055,NEUROSURGERY,CRANIAL,REMOVAL DBS – EXTENSION ELECTRODES,0,1,,24225.0
743.0,7011056,NEUROSURGERY,CRANIAL,REMOVAL DBS ELECTRODES,0,1,,24225.0
372.0,7011057,NEUROSURGERY,CRANIAL,REMOVAL OF MOTOR CORTEX STIMULATION (MCS) – ELECTRODES (WITH CRANIOTOMY),0,1,,42275.0
744.0,7011058,NEUROSURGERY,CRANIAL,REMOVAL OF  MOTOR CORTEX STIMULATION (MCS) EXTENSION ELECTRODES,0,1,,24225.0
745.0,7011059,NEUROSURGERY,CRANIAL,REMOVAL OF OCCIPITAL NERVE STIMULATOR (ONS) – EXTENSION ELECTRODES,0,1,,20187.5
373.0,7011060,NEUROSURGERY,CRANIAL,REMOVAL OF OCCIPITAL NERVE STIMULATOR (ONS) ELECTRODES,0,1,,20187.5
746.0,7011061,NEUROSURGERY,CRANIAL,REMOVAL  OF PERIPHERAL NERVE STIMULATOR (PNS) – ELECTRODES,0,1,,16720.0
747.0,7011062,NEUROSURGERY,CRANIAL,REMOVAL   OF PERIPHERAL NERVE STIMULATOR (PNS) – EXTENSION ELECTRODES,0,1,,16720.0
374.0,7011063,NEUROSURGERY,CRANIAL,REMOVAL OF SPINAL CORD STIMULATOR (SCS) ELECTRODES,0,1,,20187.5
748.0,7011064,NEUROSURGERY,CRANIAL,REMOVAL  OF SPINAL CORD STIMULATOR (SCS) EXTENSION ELECTRODES,0,1,,20187.5
749.0,7011065,NEUROSURGERY,CRANIAL,REMOVAL OF VAGUS NERVE STIMULATOR (VNS) – EXTENSION ELECTRODES,0,1,,20187.5
375.0,7011066,NEUROSURGERY,CRANIAL,REMOVAL OF VAGUS NERVE STIMULATOR (VNS) ELECTRODES,0,1,,24225.0
750.0,7011067,NEUROSURGERY,CRANIAL,REPAIR OF COMPOUND SKULL FRACTURE,0,2,,20995.0
751.0,7011068,NEUROSURGERY,CRANIAL,REPAIR OF SCALP INJURY UNDER GENERAL ANAESTHESIA,0,1,,11704.0
376.0,7011069,NEUROSURGERY,CRANIAL,REPAIR OF SIMPLE SKULL FRACTURE,0,2,,18976.25
752.0,7011070,NEUROSURGERY,CRANIAL,REPAIR OF SKULL FRACTURE WITH DAMAGED BRAIN TISSUE,0,2,,29070.0
753.0,7011071,NEUROSURGERY,CRANIAL,SIMPLE SKULL OSTEOTOMY FOR CRANIOSYNOSTOIS,0,2,,23821.25
377.0,7011072,NEUROSURGERY,CRANIAL,SKULL BASE REVISION FOR CSF FISTULA,0,2,,31635.0
754.0,7011073,NEUROSURGERY,CRANIAL,STEREOTACTIC BIOPSY BRAIN,1,3,,67640.0
755.0,7011074,NEUROSURGERY,CRANIAL,TANS-SPHENOIDAL EXCISION OF SELLAR TUMOUR,1,4,,74404.0
378.0,7011075,NEUROSURGERY,CRANIAL,UNILATERAL EXTERNAL VENTRICULAR DRAINAGE,0,2,,16302.0
756.0,7011076,NEUROSURGERY,CRANIAL,VENTRICULO-PERITONEAL OR VENTRICULO ATRIAL SHUNT,0,2,,18976.25
757.0,7011077,NEUROSURGERY,CRANIAL,VENTRICULO-PERITONEAL SHUNT INSERTION,0,2,,14877.0
379.0,7012001,NEUROSURGERY,SPINAL,"ANTERIOR OR ANTEROLATERAL VERTEB, RESECTION AND STABILIZATION",0,4,,58339.5
758.0,7012002,NEUROSURGERY,SPINAL,ANTERIOR THORACIC CORPECTOMY AND STABILIZATION,0,4,,65949.0
759.0,7012003,NEUROSURGERY,SPINAL,ANTEROLATERAL THORACO – LUMBER APPROACH – SINGLE LEVEL WITH FUSION,0,4,,74404.0
380.0,7012004,NEUROSURGERY,SPINAL,CERVICAL DECOMPRESSIVE LAMINECTOMY,1,4,,37202.0
760.0,7012005,NEUROSURGERY,SPINAL,CERVICAL DISCECTOMY ANTERIOR APPROACH –  MORE THAN 2 LEVELS WITH FUSION,1,4,,58339.5
761.0,7012006,NEUROSURGERY,SPINAL,CERVICAL DISCECTOMY ANTERIOR APPROACH – 1 LEVEL WITH FUSION,1,4,,51300.0
381.0,7012007,NEUROSURGERY,SPINAL,CERVICAL DISCECTOMY ANTERIOR APPROACH – 1 LEVEL WITHOUT FUSION,1,4,,41800.0
762.0,7012008,NEUROSURGERY,SPINAL,CERVICAL DISCECTOMY ANTERIOR APPROACH – 2 LEVELS WITH FUSION,1,4,,54534.75
763.0,7012009,NEUROSURGERY,SPINAL,CERVICAL MICRODISCECTOMY WITH FUSION / SINGLE LEVEL,1,4,,41429.5
382.0,7012010,NEUROSURGERY,SPINAL,CERVICAL MICRODISCECTOMY WITHOUT FUSION / SINGLE LEVEL,1,4,,33345.0
764.0,7012011,NEUROSURGERY,SPINAL,"CRANIECTOMY, BRAIN DISSECTION WITH HAEMATOMA EVAUCATION",0,3,,28941.75
765.0,7012012,NEUROSURGERY,SPINAL,CT GUIDED ASPIRATION OF INTRA-CEREBRAL COLLECTION,0,2,,28941.75
383.0,7012013,NEUROSURGERY,SPINAL,DECOMPRESSIVE THORACIC LAMINECTOMY,0,4,,40422.5
766.0,7012014,NEUROSURGERY,SPINAL,EACH ADDITIONAL LEVEL ANTEROLATERAL THORACO APPROACH,0,0,,11704.0
767.0,7012015,NEUROSURGERY,SPINAL,EACH ADDITIONAL LEVEL CERVICAL DISC EXESION / FUSION,0,0,,7482.674999999999
384.0,7012016,NEUROSURGERY,SPINAL,EACH ADDITIONAL LEVEL LUMBER DISC EXCESION / FUSION,0,0,,6637.174999999999
768.0,7012017,NEUROSURGERY,SPINAL,EXCISION OF LESIONS INTRASPINAL EXTRADURAL/CERVICAL,1,4,,43966.0
769.0,7012018,NEUROSURGERY,SPINAL,EXCISION OF LESIONS INTRASPINAL EXTRADURAL/DORSAL,0,4,,43966.0
385.0,7012019,NEUROSURGERY,SPINAL,EXCISION OF LESIONS INTRASPINAL EXTRADURAL/LUMBAR,0,4,,33345.0
770.0,7012020,NEUROSURGERY,SPINAL,EXCISION OF LESIONS INTRASPINAL EXTRADURAL/SACRAL,0,3,,33345.0
771.0,7012021,NEUROSURGERY,SPINAL,EXCISION OF LESIONS INTRASPINAL INTRADURAL/CERVICAL,1,4,,51575.5
386.0,7012022,NEUROSURGERY,SPINAL,EXCISION OF LESIONS INTRASPINAL INTRADURAL/DORSAL,0,4,,49039.0
772.0,7012023,NEUROSURGERY,SPINAL,EXCISION OF LESIONS INTRASPINAL INTRADURAL/LUMBAR,0,3,,35511.0
773.0,7012024,NEUROSURGERY,SPINAL,EXPLORATION OF RADIAL NERVE WITH EXTERNAL NEUROSIS,0,3,,23417.5
387.0,7012025,NEUROSURGERY,SPINAL,IMPLANTATION OF INTRATHECAL PUMP EXCLUDING THE PUMP,0,3,,34200.0
774.0,7012026,NEUROSURGERY,SPINAL,INTRATHECAL BACLOFEN INJECTION/SCREENING PROCEDURE,0,2,,16720.0
775.0,7012027,NEUROSURGERY,SPINAL,KHYPOPLASTY (PER LEVEL) BILATERAL,0,4,,59185.0
388.0,7012028,NEUROSURGERY,SPINAL,KYPHOPLASTY (PER LEVEL) UNILATERAL,0,4,,50730.0
776.0,7012029,NEUROSURGERY,SPINAL,"LAMINECTOPLASTY / LAMINECTOMY FOR SPINAL TUMOR FOCAL (MENINGIOMA, NEUROMA)",0,4,,49039.0
777.0,7012030,NEUROSURGERY,SPINAL,"LAMINECTOPLASTY L LAMINECTOMY FOR SPINAL TUMOR DIFUSE (GLIOMA, EPENDYMOMA)",0,4,,72713.0
389.0,7012031,NEUROSURGERY,SPINAL,LATERAL APPROACH TO THORACIC DISCECTOMY,0,4,,57494.0
778.0,7012032,NEUROSURGERY,SPINAL,LUMBAR DECOMPRESSIVE LAMINECTOMY AND DISCECTOMY – MORE THAN TWO LEVELS,0,4,,36052.5
779.0,7012033,NEUROSURGERY,SPINAL,LUMBAR DECOMPRESSIVE LAMINECTOMY AND DISCECTOMY – ONE LEVEL,0,4,,28951.249999999996
390.0,7012034,NEUROSURGERY,SPINAL,LUMBAR DECOMPRESSIVE LAMINECTOMY AND DISCECTOMY – TWO LEVELS,0,4,,33867.5
780.0,7012035,NEUROSURGERY,SPINAL,LUMBAR FENESTRATION MICRODISCECTOMY – ONE LEVEL BILATERAL,0,4,,23013.75
781.0,7012036,NEUROSURGERY,SPINAL,LUMBAR FENESTRATION MICRODISCECTOMY – ONE LEVEL UNILATERAL,0,4,,19783.75
391.0,7012037,NEUROSURGERY,SPINAL,LUMBAR FENESTRATION MICRODISCECTOMY – THREE LEVELS BILATERAL,0,4,,46502.5
782.0,7012038,NEUROSURGERY,SPINAL,LUMBAR FENESTRATION MICRODISCECTOMY – THREE LEVELS UNILATERAL,0,4,,31635.0
783.0,7012039,NEUROSURGERY,SPINAL,LUMBAR FENESTRATION MICRODISCECTOMY – TWO LEVELS BILATERAL,0,4,,32917.5
392.0,7012040,NEUROSURGERY,SPINAL,LUMBAR FENESTRATION MICRODISCECTOMY – TWO LEVELS UNILATERAL,0,4,,23013.75
784.0,7012041,NEUROSURGERY,SPINAL,LUMBER MICRODISECTOMY WITH FUSION / SINGLE LEVEL,0,4,,29925.0
785.0,7012042,NEUROSURGERY,SPINAL,LUMBER MICRODISECTOMY WITHOUT FUSION / SINGLE LEVEL,0,4,,19380.0
393.0,7012043,NEUROSURGERY,SPINAL,MICROSCOPIC BRAIN EXCISION OF EPILEPTIC FOCUS,1,4,,58212.674999999996
786.0,7012044,NEUROSURGERY,SPINAL,MICROSCOPIC TOTAL SUPRASELLAR TUMOUR EXCISION THROUGH SUBFRONTAL APPROACH WITH FRONTAL CRANIOTOMY,1,4,,43839.174999999996
787.0,7012045,NEUROSURGERY,SPINAL,"MYELOMENINGOCELE REPAIR, MAJOR DEFECT",0,3,,29925.0
394.0,7012046,NEUROSURGERY,SPINAL,"MYELOMENINGOCELE REPAIR, MINOR DEFECT",0,3,,23417.5
788.0,7012047,NEUROSURGERY,SPINAL,PERCUTANEOUS FIXATION WITHOUT SCREW WITH IMPLANT ,0,3,,59185.0
789.0,7012048,NEUROSURGERY,SPINAL,POSTERIOR CERVICAL NERVE ROOT DECOMPRESSION – 2 NERVE ROOTS,1,3,,35933.75
395.0,7012049,NEUROSURGERY,SPINAL,POSTERIOR CERVICAL NERVE ROOT DECOMPRESSION – MORE THAN 2 NERVE ROOTS,1,3,,45657.0
790.0,7012050,NEUROSURGERY,SPINAL,POSTERIOR CERVICAL NERVE ROOT DECOMPRESSION – ONE NERVE ROOT,1,3,,31207.5
791.0,7012051,NEUROSURGERY,SPINAL,POSTERIOR FUSION AND STABILIZATION,0,3,,44811.5
396.0,7012052,NEUROSURGERY,SPINAL,POSTERIOR RHIZOTOMY,0,3,,42275.0
792.0,7012053,NEUROSURGERY,SPINAL,RE-FENESTRATION AND MICRODISCECTOMY,0,3,,25840.0
793.0,7012054,NEUROSURGERY,SPINAL,REFILL OF INTRATHECAL PUMP (EXCLUDING THE MEDICATION),0,0,,8360.0
397.0,7012055,NEUROSURGERY,SPINAL,RE-LAMINECTOMY FOR LUMBAR CANAL STENOSIS –  MORE THAN TWO LEVELS,0,3,,32490.0
794.0,7012056,NEUROSURGERY,SPINAL,RE-LAMINECTOMY FOR LUMBAR CANAL STENOSIS – ONE LEVEL,0,3,,29070.0
795.0,7012057,NEUROSURGERY,SPINAL,RE-LAMINECTOMY FOR LUMBAR CANAL STENOSIS – TWO LEVELS,0,3,,29925.0
398.0,7012058,NEUROSURGERY,SPINAL,REMOVAL NEURO-STIMULATOR,0,3,,24225.0
796.0,7012059,NEUROSURGERY,SPINAL,REPAIR OF MENINGOMYELOCELE MAJOR,0,3,,40161.25
797.0,7012060,NEUROSURGERY,SPINAL,"REPAIR OF MENINGOMYELOCELE, MINOR DEFECT",0,3,,25032.5
399.0,7012061,NEUROSURGERY,SPINAL,REPAIR OF OCCULT SPINAL DYSRAPHISM,0,3,,36356.5
798.0,7012062,NEUROSURGERY,SPINAL,SELECTIVE DORSAL RHIZOTOMY FOR SPASTICITY,0,3,,42275.0
799.0,7012063,NEUROSURGERY,SPINAL,SPINAL CORD STIMULATION (EXCLUDING IMPLANTS),0,3,,34200.0
400.0,7012064,NEUROSURGERY,SPINAL,SPINAL STENOSIS / INTER LAMINAR DECOMPRESSION / LAMINECTOMY,0,3,,22610.0
800.0,7012065,NEUROSURGERY,SPINAL,SPINAL STENOSIS / INTER LAMINAR DECOMPRESSION / LAMINECTOMY WITH DISCECTOMY,0,3,,29925.0
801.0,7012066,NEUROSURGERY,SPINAL,THECO-PERITONEAL SHUNT,0,3,,39315.75
401.0,7013001,NEUROSURGERY,PERIPHERAL,BILATERAL CARPAL TUNNEL NEUROLYSIS,0,2,,16929.0
802.0,7013002,NEUROSURGERY,PERIPHERAL,BRACHIAL PLEXUS DECOMPRESSION,0,3,,31506.75
803.0,7013003,NEUROSURGERY,PERIPHERAL,CARPEL TUNNEL SYNDROME DECOMPRESSION BILATERAL ,0,1,,6341.25
402.0,7013004,NEUROSURGERY,PERIPHERAL,CARPEL TUNNEL SYNDROME DECOMPRESSION UNILATERAL,0,1,,5735.624999999999
804.0,7013005,NEUROSURGERY,PERIPHERAL,DIRECT PERINEURAL NERVE REPAIR,0,2,,24103.875
805.0,7013006,NEUROSURGERY,PERIPHERAL,INTERFASICULAR REPAIR,0,2,,32361.75
403.0,7013007,NEUROSURGERY,PERIPHERAL,NERVE GRAFTING (WITHOUT GRAFT),0,2,,24628.75
806.0,7013008,NEUROSURGERY,PERIPHERAL,NERVE GRAFTS – AUTO GRAFTS ,0,2,,34665.5
807.0,7013009,NEUROSURGERY,PERIPHERAL,NERVE NEUROLYSIS,0,2,,19258.875
404.0,7013010,NEUROSURGERY,PERIPHERAL,NERVE REPAIR (ONE NERVE),0,2,,19783.75
808.0,7013011,NEUROSURGERY,PERIPHERAL,NERVE REPAIR MAJOR ,0,2,,25032.5
809.0,7013012,NEUROSURGERY,PERIPHERAL,NERVE TRANSFERS ,0,2,,35511.0
405.0,7013013,NEUROSURGERY,PERIPHERAL,"NERVE TRANSPOSITION, OLD SCAR  ",0,2,,29925.0
810.0,7013014,NEUROSURGERY,PERIPHERAL,"NEUROLYSIS, OLD REPAIR, EXPLORATION ",0,2,,25032.5
811.0,7013015,NEUROSURGERY,PERIPHERAL,NEUROMA EXCISION TREATMENT ,0,2,,29925.0
406.0,7013016,NEUROSURGERY,PERIPHERAL,OLD PERINEURAL NERVE REPAIR,0,2,,26526.375
812.0,7013017,NEUROSURGERY,PERIPHERAL,PERIPHERAL NERVE STIMULATION (EXCLUDING IMPLANTS),0,2,,35511.0
813.0,7013018,NEUROSURGERY,PERIPHERAL,RELEASE OF CUBITAL TUNNEL SYNDROME,0,1,,16594.6
407.0,7013019,NEUROSURGERY,PERIPHERAL,RELEASE OF ULNAR NERVE ENTRAPMENT AT WRIST,0,1,,13926.525
814.0,7013020,NEUROSURGERY,PERIPHERAL,SELECTIVE PERIPHERAL NEURECTOMY (ONE LIMB),0,1,,16720.0
815.0,7013021,NEUROSURGERY,PERIPHERAL,SUBCUTANEOUS FIELD STIMULATION,0,1,,34200.0
408.0,7013022,NEUROSURGERY,PERIPHERAL,VAGAL NERVE STIMULATOR ( IMPLANTS NOT INCLUDED ),0,4,,59185.0
816.0,8011001,OPHTHALMOLOGY ,ORBIT,DRILL OF HYDERAL IMPLANT WITH ARTIFICIAL EYE,0,1,,6950.01
817.0,8011002,OPHTHALMOLOGY ,ORBIT,ENUCULATION WITH HYDROXY. ORBITAL,0,2,,18559.2
409.0,8011003,OPHTHALMOLOGY ,ORBIT,ENUCLEATION OR EVISCERATION WITH PROSTHETIC IMPLANT,0,1,,7305.12
818.0,8011004,OPHTHALMOLOGY ,ORBIT,ENUCLEATION OR EVISCERATION OF EYE BALL,0,1,,4976.099999999999
819.0,8011005,OPHTHALMOLOGY ,ORBIT,EXENTRATION,0,2,,13389.3
410.0,8011006,OPHTHALMOLOGY ,ORBIT,IMPLANTATION OF HYDERAL ORBITAL IN ENUCULATION.,0,2,,17556.0
820.0,8011007,OPHTHALMOLOGY ,ORBIT,IMPLANTATION OF REGULAR IN ENUCULATION OR EVISCERATION,0,1,,7964.609999999999
821.0,8011008,OPHTHALMOLOGY ,ORBIT,OPTIC NERVE SHEATH FENES – ONSF,0,2,,14381.099999999999
411.0,8011009,OPHTHALMOLOGY ,ORBIT,ORBITAL EXPLORATION,0,1,,7355.849999999999
822.0,8011010,OPHTHALMOLOGY ,ORBIT,ORBITAL TUMOUR BIOPSY,0,1,,7355.849999999999
823.0,8011011,OPHTHALMOLOGY ,ORBIT,ORBITAL TUMOUR EXCISION,0,1,,7964.609999999999
412.0,8011012,OPHTHALMOLOGY ,ORBIT,POSTERIOR ORBITAL EXPLORATION,0,2,,11536.8
824.0,8011013,OPHTHALMOLOGY ,ORBIT,POSTERIOR ORBITAL TUMOUR,0,2,,15372.9
825.0,8011014,OPHTHALMOLOGY ,ORBIT,RECONSTRUCTION OF ORBITAL BASE FRACTURE,0,2,,14381.099999999999
413.0,8011015,OPHTHALMOLOGY ,ORBIT,SOCKET RECONSTRUCTION,0,1,,8527.199999999999
826.0,8011016,OPHTHALMOLOGY ,ORBIT,SQUINT REPAIR (ONE OR BOTH EYES),0,1,,8878.32
827.0,8011017,OPHTHALMOLOGY ,ORBIT,SQUINT REPAIR SECOND STAGE (ONE OR BOTH EYES),0,1,,4924.8
414.0,8011018,OPHTHALMOLOGY ,ORBIT,THYROID ORBITAL DECOMPRESSION (BOTH EYES),0,2,,23740.5
