Department,Service Code,Service Description,Final Price,Type,NPHIES Code (Hyphenated )
NEUROSURGERY,FMNEU-3556,RE-LAMINECTOMY FOR LUMBAR CANAL STENOSIS – ONE LEVEL,42500.0,PKG,90011-06-00
NEUROSURGERY,FMNEU-3557,RE-LAMINECTOMY FOR LUMBAR CANAL STENOSIS – TWO LEVELS,47500.0,PKG,90011-06-00
NEUROSURGERY,FMNEU-3558,RE-LAMINECTOMY FOR LUMBAR CANAL STENOSIS – MORE THAN 2 LEVELS,55500.0,PKG,90011-06-00
NEUROSURGERY,FMNEU-3559,LAMINECTOMY DRAINAGE SPINAL EXTRADURAL EMPYEMA - ONE LEVEL,45000.0,PKG,90031-00-00
NEUROSURGERY,FMNEU-3560,LAMINECTOMY DRAINAGE SPINAL EXTRADURAL EMPYEMA - TWO LEVELS,55000.0,PKG,90031-00-00
NEUROSURGERY,FMNEU-3561,LAMINECTOMY DRAINAGE SPINAL EXTRADURAL EMPYEMA - THREE LEVELS,65000.0,PKG,90031-00-00
NEUROSURGERY,FMNEU-3562,LAMINECTOMY DRAINAGE SPINAL EXTRADURAL EMPYEMA - MORE THAN 3 LEVELS,75000.0,PKG,90031-00-00
NEUROSURGERY,FMNEU-3563,SURGICAL EXPLORATION & DRAINAGE OF PARAVERTEBRAL COLLECTION,40000.0,PKG,90031-00-00
NEUROSURGERY,FMNEU-3564,POST-DISCECTOMY/LAMINECTOMY RE-EXPLOR - ONE LEVEL,42500.0,PKG,48654-01-00
NEUROSURGERY,FMNEU-3565,POST-DISCECTOMY/LAMINECTOMY RE-EXPLOR - TWO LEVELS,47500.0,PKG,48657-00-00
NEUROSURGERY,FMNEU-3566,POST-DISCECTOMY/LAMINECTOMY RE-EXPLOR - THREE LEVELS,52500.0,PKG,90011-00-00
NEUROSURGERY,FMNEU-3567,POST-DISCECTOMY/LAMINECTOMY RE-EXPLOR - MORE THAN 3 LEVELS,62500.0,PKG,90011-00-00
NEUROSURGERY,FMNEU-3570,REPAIR OF OCCULT SPINAL DYSRAPHISM,48375.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3571,TETHERED CORD RELEASE,68375.0,PKG,40112-00-00
NEUROSURGERY,FMNEU-3572,PERCUTANEOUS FIXATION WITHOUT SCREW WITH OUT IMPLANT - ONE LEVEL,87500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3573,PERCUTANEOUS FIXATION WITHOUT SCREW WITH OUT IMPLANT - TWO LEVELS,99500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3574,PERCUTANEOUS FIXATION WITHOUT SCREW WITH OUT IMPLANT - THREE LEVELS,110500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3575,PERCUTANEOUS FIXATION WITHOUT SCREW WITH OUT IMPLANT - 4 TO 6 LEVELS,123500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3576,POSTERIOR FUSION AND STABILIZATION WITH OUT IMPLANT - ONE LEVEL,66500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3577,POSTERIOR FUSION AND STABILIZATION WITH OUT IMPLANT - TWO LEVELS,79500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3578,POSTERIOR FUSION AND STABILIZATION WITH OUT IMPLANT - THREE LEVELS,92500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3579,POSTERIOR FUSION AND STABILIZATION WITH OUT IMPLANT - 4 TO 6 LEVELS,105500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3580,POSTERIOR OR TRANSFORAMINAL LUMBAR INTERBODY FUSION - ONE LEVEL - W/OUT IMPLANT,87500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3581,POSTERIOR OR TRANSFORAMINAL LUMBAR INTERBODY FUSION - TWO LEVELS - W/OUT IMPLANT,107500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3582,POSTERIOR OR TRANSFORAMINAL LUMBAR INTERBODY FUSION - THREE LEVELS - W/OUT IMPLANT,127500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3583,POSTERIOR OR TRANSFORAMINAL LUMBAR INTERBODY FUSION - 4 TO 6 LEVELS - W/OUT IMPLANT,147500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3584,LUMBAR DISCECTOMY ANTERIOR/LATERAL APPROACH + FUSION - ONE LEVEL-W/OUT IMPLANT,85000.0,PKG,40300-00-00
NEUROSURGERY,FMNEU-3585,LUMBAR DISCECTOMY ANTERIOR/LATERAL APPROACH + FUSION - TWO LEVELS-W/OUT IMPLANT,105000.0,PKG,40300-01-00
NEUROSURGERY,FMNEU-3586,LUMBAR DISCECTOMY ANTERIOR/LATERAL APPROACH + FUSION - THREE LEVELS-W/OUT IMPLANT,125000.0,PKG,40300-01-00
NEUROSURGERY,FMNEU-3587,LUMBAR DISCECTOMY ANTERIOR/LATERAL APPROACH + FUSION - 4 TO 6 LEVELS - W/OUT IMPLANT,145000.0,PKG,40300-01-00
NEUROSURGERY,FMNEU-3588,POSTERIOR SPINAL FUSION AND FIXATION FOR SCOLIOSIS OR KYPHOSIS - W/OUT IMPLANT,170000.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3589,RE-EXPLORATION & ADJUST. OF SPINAL FIXATION FOR SCOLIOSIS/KYPHOSIS-W/OUT IMPLANT,190000.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3590,REVISION OF FAILED SCOLIOSIS OR KYPHOSIS SURGERY - W/OUT IMPLANT,190000.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3591,REVISION SPINAL FIXATION + ADJUSTMENT OF SPINAL IMPLANT (CER/TH/LUM) - ONE LEVEL,66500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3592,REVISION SPINAL FIXATION + ADJUSTMENT OF SPINAL IMPLANT (CER/TH/LUM) - TWO LEVEL,79500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3593,REVISION SPINAL FIXATION + ADJUSTMENT OF SPINAL IMPLANT (CER/TH/LUM)-THREE LEVEL,92500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3594,REVISION SPINAL FIXATION + ADJUSTMENT OF SPINAL IMPLANT (CER/TH/LUM)- 4 TO 6 LEVELS,105500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3595,REMOVAL OF POSTERIOR SPINAL INSTRUMENTATON - ONE LEVEL,30000.0,PKG,50616-01-00
NEUROSURGERY,FMNEU-3596,REMOVAL OF POSTERIOR SPINAL INSTRUMENTATON - TWO LEVEL,35000.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3597,REMOVAL OF POSTERIOR SPINAL INSTRUMENTATON - THREE LEVEL,40000.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3598,REMOVAL OF POSTERIOR SPINAL INSTRUMENTATON - MORE THAN THREE LEVEL,50000.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3599,PERCUTANEOUS BALLOON KYPHOPLASTY,87500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3600,VERTEBROPLASTY,65000.0,PKG,35400-00-00
NEUROSURGERY,FMNEU-3601,POSTERIOR RHIZOTOMY - LUMBAR OR CERVICAL OR THORACIC,62500.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3602,OPEN VERTEBRAL BODY/ INTERVERTEBRAL DISC BIOPSY,35000.0,PKG,90010-00-00
NEUROSURGERY,FMNEU-3603,PERCUTANEOUS VERTEBRAL BODY/ INTERVERTEBRAL DISC BIOPSY,25000.0,PKG,90010-00-00
NEUROSURGERY,FMNEU-3604,REMVL OF FOREIGN B.& REPAIRING THE INTRASPINAL DURA,60000.0,PKG,90011-01-00
NEUROSURGERY,FMNEU-3605,THECO PERITONEAL SHUNT,58125.0,PKG,40006-00-00
NEUROSURGERY,FMNEU-3606,LUMBO PERITONEAL SHUNT INSERTION,30000.0,PKG,40006-00-00
NEUROSURGERY,FMNEU-3607,CARPEL TUNNEL SYNDROME DECOMPRESSION BILATERAL,9500.0,PKG,16983809
NEUROSURGERY,FMNEU-3608,CARPEL TUNNEL SYNDROME DECOMPRESSION UNILATERAL,6600.0,PKG,16983809
NEUROSURGERY,FMNEU-3609,REDO CARPAL TUNNEL NEUROLYSIS - UNILATERAL,13500.0,PKG,39331-01-01
NEUROSURGERY,FMNEU-3610,REDO CARPAL TUNNEL NEUROLYSIS - BILATERAL,19000.0,PKG,39331-01-01
NEUROSURGERY,FMNEU-3611,COMMON PERONEAL NERVE DECOMPRESSION,21000.0,PKG,90016-01-00
NEUROSURGERY,FMNEU-3612,RELEASE OF CUBITAL TUNNEL SYNDROME,25000.0,PKG,39331-01-01
NEUROSURGERY,FMNEU-3613,ULNAR NERVE TRANSPOSITION,43750.0,PKG,39321-00-00
NEUROSURGERY,FMNEU-3614,RELEASE OF ULNAR NERVE ENTRAPMENT AT WRIST,21500.0,PKG,90016-01-00
NEUROSURGERY,FMNEU-3615,TARSAL TUNNEL RELEASE,21500.0,PKG,13671029
NEUROSURGERY,FMNEU-3616,OTHER PERIPHERAL NERVE DECOMPRESSION IN THE UPPER LIMBS,42000.0,PKG,90016-01-00
NEUROSURGERY,FMNEU-3617,OTHER PERIPHERAL NERVE DECOMPRESSION IN THE LOWER LIMBS,42000.0,PKG,90016-01-00
NEUROSURGERY,FMNEU-3618,BRACHIAL PLEXUS EXPLORATION AND REPAIR,46500.0,PKG,39300-00-00
NEUROSURGERY,FMNEU-3619,REPAIR OF NERVE INJURY W/OUT GRAFT,37500.0,PKG,39300-00-00
NEUROSURGERY,FMNEU-3620,REPAIR OF NERVE INJURY W/GRAFT,51250.0,PKG,39318-00-00
NEUROSURGERY,FMNEU-3621,NERVE EXPLORATION,42000.0,PKG,90011-01-00
NEUROSURGERY,FMNEU-3623,NERVE TRANSPOSITION,43750.0,PKG,39321-00-00
NEUROSURGERY,FMNEU-3625,NEUROMA EXCISION,43750.0,PKG,39324-02-00
NEUROSURGERY,FMNEU-3626,SELECTIVE PERIPHERAL NEURECTOMY (ONE LIMB),30500.0,PKG,39324-00-00
NEUROSURGERY,FMNEU-3627,RESECTION OF PERIPHERAL NERVE TUMOR,48750.0,PKG,90016-01-00
NEUROSURGERY,FMNEU-3628,RESECTION OF BRACHIAL PLEXUS TUMOR,60000.0,PKG,90016-01-00
NEUROSURGERY,FMNEU-3629,RESECTION OF LUMBOSACRAL PLEXUS TUMOR,60000.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3630,ENDOSCOPIC THORACIC SYMPATHECTOMY,45000.0,PKG,35003-01-00
NEUROSURGERY,FMNEU-3631,BIOPSY OF MUSCLE OR NERVE WITH LOCAL ANAESTHESIA,3000.0,PKG,10290710
NEUROSURGERY,FMNEU-3632,BIOPSY OF MUSCLE OR NERVE WITH GENERAL ANAETHESIA,9000.0,PKG,90013-00-00
NEUROSURGERY,FMNEU-3633,DISC NUCLEOPLASTY - ONE LEVEL - W/OUT IMPLANT,16000.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3634,DISC NUCLEOPLASTY - 2 LEVELS - W/OUT IMPLANT,19000.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3635,DISC NUCLEOPLASTY - 3 LEVELS - W/OUT IMPLANT,22000.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3636,DISC NUCLEOPLASTY - MORE THAN 3 LEVELS - W/OUT IMPLANT,25000.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3637,CERVICAL/LUMBAR INTRA DISCAL CHEMONUCLEOLYSIS - ONE LEVEL,16000.0,PKG,40336-00-00
NEUROSURGERY,FMNEU-3638,CERVICAL/LUMBAR INTRA DISCAL CHEMONUCLEOLYSIS - TWO LEVELS,20000.0,PKG,40336-00-00
NEUROSURGERY,FMNEU-3639,CERVICAL/LUMBAR INTRA DISCAL CHEMONUCLEOLYSIS - THREE LEVELS,24000.0,PKG,40336-00-00
NEUROSURGERY,FMNEU-3640,CERVICAL/LUMBAR INTRA DISCAL CHEMONUCLEOLYSIS - FOUR LEVELS,29000.0,PKG,40336-00-00
NEUROSURGERY,FMNEU-3641,CERVICAL FACETS JOINT INJECTION OR MEDICAL BRANCH INJECTION,6000.0,PKG,18230-01-00
NEUROSURGERY,FMNEU-3642,THORACIC FACETS JOINT INJECTION OR MEDICAL BRANCH INJECTION,6000.0,PKG,18230-01-00
NEUROSURGERY,FMNEU-3643,LUMBAR FACETS JOINT INJECTION OR MEDICAL BRANCH INJECTION,6000.0,PKG,18230-01-00
NEUROSURGERY,FMNEU-3644,EPIDURAL INJETCION FOR PAIN TREATMENT,5000.0,PKG,18230-00-00
NEUROSURGERY,FMNEU-3645,SACROILIAC JOINT INJECTION - ONE SIDE,6000.0,PKG,18230-01-00
NEUROSURGERY,FMNEU-3646,SACROILIAC JOINT INJECTION - TWO SIDES,8000.0,PKG,18230-01-00
NEUROSURGERY,FMNEU-3647,"RADIOFREQUENCY- LUMBAR, THORACIC OR CERVICAL FACET MEDIAL BRANCH NERVE",16000.0,PKG,39323-00-00
NEUROSURGERY,FMNEU-3648,RADIOFREQUENCY- SACROILIAC JOINT - ONE SIDE,16000.0,PKG,39323-00-00
NEUROSURGERY,FMNEU-3649,RADIOFREQUENCY- SACROILIAC JOINT - TWO SIDES,20000.0,PKG,39323-00-00
NEUROSURGERY,FMNEU-3650,RADIOFREQUENCY- COCCYGEAL NERVES FOR COCCYDYNIA,16000.0,PKG,39323-00-00
NEUROSURGERY,FMNEU-3651,SPINAL NERVES PULSE RADIOFREQUENCY - ONE NERVE,10000.0,PKG,39323-00-00
NEUROSURGERY,FMNEU-3652,SPINAL NERVES PULSE RADIOFREQUENCY - TWO NERVES,12000.0,PKG,39323-00-00
NEUROSURGERY,FMNEU-3653,SPINAL NERVES PULSE RADIOFREQUENCY - MORE THAN TWO NERVES,14000.0,PKG,39323-00-00
NEUROSURGERY,FMNEU-3654,PERIPHERAL NERVE RADIOFREQUENCY - ONE NERVE,8000.0,PKG,39323-00-00
NEUROSURGERY,FMNEU-3655,PERIPHERAL NERVE RADIOFREQUENCY - TWO NERVES,10000.0,PKG,39323-00-00
NEUROSURGERY,FMNEU-3656,PERIPHERAL NERVE RADIOFREQUENCY - MORE THAN TWO NERVES,12000.0,PKG,39323-00-00
NEUROSURGERY,FMNEU-3657,SPINAL NERVE DIAGNOSTIC BLOCK - ONE NERVE,5000.0,PKG,18216-31-00
NEUROSURGERY,FMNEU-3658,SPINAL NERVE DIAGNOSTIC BLOCK - TWO NERVES,6000.0,PKG,18216-31-00
NEUROSURGERY,FMNEU-3659,SPINAL NERVE DIAGNOSTIC BLOCK - THREE NERVES,7000.0,PKG,18216-31-00
NEUROSURGERY,FMNEU-3660,SPINAL NERVE DIAGNOSTIC BLOCK - MORE THAN THREE NERVES,8000.0,PKG,18216-31-00
NEUROSURGERY,FMNEU-3661,PERIPHERAL NERVE INJECTION - ONE NERVE,3000.0,PKG,18216-31-00
NEUROSURGERY,FMNEU-3662,PERIPHERAL NERVE INJECTION - 2 NERVES,3500.0,PKG,18216-31-00
NEUROSURGERY,FMNEU-3663,PERIPHERAL NERVE INJECTION - 3 NERVES,4000.0,PKG,18216-31-00
NEUROSURGERY,FMNEU-3664,PERIPHERAL NERVE INJECTION - MORE THAN 3 NERVES,4500.0,PKG,18216-31-00
NEUROSURGERY,FMNEU-3665,DISCOGRAPHY (ONE LEVEL),5000.0,PKG,59700-00-00
NEUROSURGERY,FMNEU-3666,INTRA DISCAL INJECTIONS FOR PAIN - ONE LEVEL,5000.0,PKG,18216-31-00
NEUROSURGERY,FMNEU-3667,CRANIECTOMY - POSTERIOR FOSSA DECOMPRESSION,45000.0,PKG,40106-01-00
NEUROSURGERY,FMNEU-3668,CRANIECTOMY - DECOMPRESSIVE - FRONTO TEMPORO PARIETAL,50000.0,PKG,18216-31-00
NEUROSURGERY,FMNEU-3669,CRANIECTOMY - DECOMPRESSIVE - AND EVACUATION OF HEMATOMA,60000.0,PKG,30223-00-00
NEUROSURGERY,FMNEU-3670,CRANIECTOMY - DECOMPRESSIVE- AND PUTTING THE SKULL BONE FLAP IN THE ABDOMINAL WALL,65000.0,PKG,39906-00-00
NEUROSURGERY,FMNEU-3671,CRANIECTOMY - DECOMPRESSIVE- AND EVACUATION OF HEMATOMA + PUTTING THE SKULL BONE FLAP IN THE ABDOMINAL WALL,75000.0,PKG,39906-00-00
NEUROSURGERY,FMNEU-3672,REMOVAL OF THE SKULL BONE FLAP FROM THE ABDOMINAL WALL,15000.0,PKG,90007-01-00
NEUROSURGERY,FMNEU-3673,LIGATION OF CERVICAL VESSEL FOR INTRACRANIAL ANEURYSM,20000.0,PKG,39812-00-00
NEUROSURGERY,FMNEU-3674,CEREBRAL ANGIOGRAPHY,15000.0,PKG,59970-02-00
NEUROSURGERY,FMNEU-3675,SPINAL ANGIOGRAPHY,15000.0,PKG,90902-03-00
NEUROSURGERY,FMNEU-3676,INTRAOPERATIVE EEG,10000.0,PKG,92011-00-00
NEUROSURGERY,FMNEU-3677,REMOVAL OF SUBDURAL ELECTRODES FOR EPILEPSY,45000.0,PKG,39136-01-00
NEUROSURGERY,FMNEU-3678,INSERTION OF EXTERNAL VENTRICULAR DRAIN - UNILATERAL,25000.0,PKG,39015-00-00
NEUROSURGERY,FMNEU-3679,INSERTION OF EXTERNAL VENTRICULAR DRAIN - BILATERAL,30000.0,PKG,39015-00-00
NEUROSURGERY,FMNEU-3681,INSERTION OF VENTRICULAR RESERVOIR,25000.0,PKG,39015-01-00
NEUROSURGERY,FMNEU-3682,REMOVAL OF EXTERNAL VENTRICULAR DRAIN - UNILATERAL,10000.0,PKG,90001-00-00
NEUROSURGERY,FMNEU-3683,REMOVAL OF EXTERNAL VENTRICULAR DRAIN - BILATERAL,10000.0,PKG,90001-00-00
NEUROSURGERY,FMNEU-3684,REMOVAL OF INTRACRANIAL PRESSURE MONITOR,10000.0,PKG,90001-02-00
NEUROSURGERY,FMNEU-3685,REMOVAL OF VENTRICULAR RESERVOIR,10000.0,PKG,90001-01-00
NEUROSURGERY,FMNEU-3686,VENTRICULAR TAPING,12000.0,PKG,39600-00-00
NEUROSURGERY,FMNEU-3687,INTRAVENTRICULAR INJECTION OF MEDICATIONS ( ANTIBIOTIC/rTPA/etc),6000.0,PKG,90007-01-00
NEUROSURGERY,FMNEU-3688,INSERTION OF CERVICAL TRACTION DEVICE,10000.0,PKG,47684-00-00
NEUROSURGERY,FMNEU-3689,REMOVAL OF CERVICAL TRACTION DEVICE,3000.0,PKG,47684-00-00
NEUROSURGERY,FMNEU-3690,INSERTION OF HALO VEST UNDER LOCAL ANESTHESIA & C-ARM GUIDE W/OUT IMPLANT,10000.0,PKG,90011-01-00
NEUROSURGERY,FMNEU-3691,REMOVAL OF HALO VEST UNDER LOCAL ANESTHESIA & C-ARM GUIDE W/OUT IMPLANT,3000.0,PKG,90011-01-00
NEUROSURGERY,FMNEU-3692,INSERTION OF LUMBAR DRAIN,15000.0,PKG,40018-00-00
NEUROSURGERY,FMNEU-3693,LAPAROSCOPIC ASSISTED INSERTION OF PERITONEAL CATHETER,15000.0,PKG,13109-00-00
NEUROSURGERY,FMNEU-3695,Skull base revision for CSF fistula,37000.0,PKG,34518-01-00
NEUROSURGERY,FMNEU-3697,Insertion of intracranial pressure monitoring catheter,23500.0,PKG,90007-01-00
NEUROSURGERY,FMNEU-3700,Craniotomy excision of superficial posterior fossa tumour,46500.0,PKG,39615-00-00
NEUROSURGERY,FMNEU-3701,Craniotomy excision of deep posterior fossa tumour,66000.0,PKG,39615-00-00
NEUROSURGERY,FMNEU-3704,Endoscopic excision of intraventricular tumour,74000.0,PKG,39712-03-00
NEUROSURGERY,FMNEU-3709,Ventriculo-peritoneal or ventriculo atrial shunt,23500.0,PKG,40003-00-00
NEUROSURGERY,FMNEU-3710,Unilateral external ventricular drainage,19500.0,PKG,39015-00-00
NEUROSURGERY,FMNEU-3711,Bilateral external ventricular drainage,23500.0,PKG,39015-00-00
NEUROSURGERY,FMNEU-3713,Burr hole aspiration of brain abscess,29500.0,PKG,39012-00-00
NEUROSURGERY,FMNEU-3714,Craniotomy excision of brain abscess,37500.0,PKG,39615-00-00
NEUROSURGERY,FMNEU-3716,Excision of basal encephacole,52500.0,PKG,40109-00-00
NEUROSURGERY,FMNEU-3718,Fonto-orbital advancement for craniosynostois,74500.0,PKG,90007-01-00
NEUROSURGERY,FMNEU-3719,Clipping of cerebral aneurysm,115000.0,PKG,39800-00-00
NEUROSURGERY,FMNEU-3720,Excision of cerebral arteriovenous malformation,74500.0,PKG,90007-01-00
NEUROSURGERY,FMNEU-3728,Re-fenestration and microdiscectomy,32000.0,PKG,39803-00-00
NEUROSURGERY,FMNEU-3731,Lumbar decompressive laminectomy and discectomy – More than two levels,33000.0,PKG,40303-01-00
NEUROSURGERY,FMNEU-3734,Re-laminectomy for lumbar canal stenosis – More than Two levels,38000.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3735,Decompressive thoracic laminectomy,37000.0,PKG,40331-00-00
NEUROSURGERY,FMNEU-3736,Anterior thoracic corpectomy and stabilization,78000.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3737,Lateral approach to thoracic discectomy,68000.0,PKG,40300-00-00
NEUROSURGERY,FMNEU-3738,Cervical discectomy anterior approach – 1 level without fusion,44000.0,PKG,40300-00-00
NEUROSURGERY,FMNEU-3739,Cervical discectomy anterior approach – 1 level with fusion,54000.0,PKG,40300-00-00
NEUROSURGERY,FMNEU-3740,Cervical discectomy anterior approach – 2 levels with fusion,64500.0,PKG,40300-01-00
NEUROSURGERY,FMNEU-3741,Cervical discectomy anterior approach – More than 2 levels with fusion,69000.0,PKG,40300-01-00
NEUROSURGERY,FMNEU-3744,Posterior Cervical nerve root decompression – More than 2 nerve roots,54000.0,PKG,90011-02-00
NEUROSURGERY,FMNEU-3745,Cervical decompressive laminectomy,44000.0,PKG,40331-00-00
NEUROSURGERY,FMNEU-3746,Excision of lesions intraspinal extradural – sacral,39000.0,PKG,31350-00-01
NEUROSURGERY,FMNEU-3747,Excision of lesions intraspinal extradural – lumbar,39000.0,PKG,31350-00-01
NEUROSURGERY,FMNEU-3748,Excision of lesions intraspinal extradural – Dorsal,52000.0,PKG,31350-00-01
NEUROSURGERY,FMNEU-3749,Excision of lesions intraspinal extradural – Cervical,52000.0,PKG,31350-00-01
NEUROSURGERY,FMNEU-3750,Excision of lesions intraspinal intradural – Lumbar,42000.0,PKG,31350-00-01
NEUROSURGERY,FMNEU-3751,Excision of lesions intraspinal intradural – Dorsal,58000.0,PKG,40312-00-00
NEUROSURGERY,FMNEU-3752,Excision of lesions intraspinal intradural – Cervical,61000.0,PKG,40312-00-00
NEUROSURGERY,FMNEU-3753,"Anterior or anterolateral verteb, resection and stabilization",69000.0,PKG,48639-00-00
NEUROSURGERY,FMNEU-3754,Posterior fusion and stabilization,53000.0,PKG,48642-00-00
NEUROSURGERY,FMNEU-3755,"Repair of meningomyelocele, minor defect",31000.0,PKG,40103-00-00
NEUROSURGERY,FMNEU-3756,Repair of meningomyelocele major,47500.0,PKG,40103-00-00
NEUROSURGERY,FMNEU-3758,Theco-peritoneal shunt,46500.0,PKG,40006-00-00
NEUROSURGERY,FMNEU-3759,CT Guided Aspiration of Intra-Cerebral,33850.0,PKG,60503-00-11
NEUROSURGERY,FMNEU-3761,Microscopic Total Suprasellar Tumour excision through subfrontal approach with frontal craniotomy,51850.0,PKG,39715-02-00
NEUROSURGERY,FMNEU-3762,"Craniectomy, Brain Dissection & Haematoma Evaucation",33850.0,PKG,39603-01-00
NEUROSURGERY,FMNEU-3763,Percutaneous Fixation without screw & implant,70000.0,PKG,90007-02-00
NEUROSURGERY,FMNEU-3764,BILATERAL CARPAL TUNNEL NEUROLYSIS,20250.0,PKG,39312-00-00
NEUROSURGERY,FMNEU-3765,Kyphoplasty (per level) unilateral,60000.0,PKG,35400-00-00
NEUROSURGERY,FMNEU-3766,Khypoplasty (Per level) bilateral,70000.0,PKG,35400-01-00
NEUROSURGERY,FMNEU-3767,Stereotactic Biopsy Brain,80000.0,PKG,40801-00-00
NEUROSURGERY,FMNEU-3768,Motor Cortex Stimulation (implants not included),75000.0,PKG,90007-02-00
NEUROSURGERY,FMNEU-3769,Spinal Cord Stimulation (excluding implants),40000.0,PKG,90007-02-00
NEUROSURGERY,FMNEU-3770,Peripheral nerve stimulation (excluding implants),42000.0,PKG,39138-00-00
NEUROSURGERY,FMNEU-3771,Deep Brain Stimulation EXCLUDING THE IMPLANTS,100000.0,PKG,90007-02-00
NEUROSURGERY,FMNEU-3772,Posterior Rhizotomy,50000.0,PKG,18290-00-01
NEUROSURGERY,FMNEU-3773,Vagal nerve Stimulator ( EXCLUDING THE IMPLANTS ),70000.0,PKG,39134-01-00
NEUROSURGERY,FMNEU-3774,Subcutaneous Field Stimulation,40000.0,PKG,39134-01-00
NEUROSURGERY,FMNEU-3776,Intrathecal baclofen injection – screening procedure,20000.0,PKG,90020-00-00
NEUROSURGERY,FMNEU-3778,Refill of intrathecal pump (excluding the medication),10000.0,PKG,96198-19-00
NEUROSURGERY,FMNEU-3779,Selective dorsal rhizotomy for spasticity,50000.0,PKG,40330-00-00
NEUROSURGERY,FMNEU-3780,Removal neuro-stimulator,30000.0,PKG,39135-00-00
NEUROSURGERY,FMNEU-3783,Removal SCS electrodes,25000.0,PKG,36667-00-00
NEUROSURGERY,FMNEU-3784,Removal SCS extension electrodes,25000.0,PKG,47930-00-01
NEUROSURGERY,FMNEU-3785,Removal MCS – electrodes (with craniotomy),50000.0,PKG,40712-01-00
NEUROSURGERY,FMNEU-3786,Removal MCS extension electrodes,30000.0,PKG,47930-00-01
NEUROSURGERY,FMNEU-3787,Removal ONS electrodes,25000.0,PKG,47930-00-01
NEUROSURGERY,FMNEU-3788,Removal ONS – extension electrodes,25000.0,PKG,47930-00-01
NEUROSURGERY,FMNEU-3789,Removal VNS electrodes,30000.0,PKG,47930-00-01
NEUROSURGERY,FMNEU-3790,Removal VNS – extension electrodes,25000.0,PKG,47930-00-01
NEUROSURGERY,FMNEU-3791,Removal PNS – electrodes,20000.0,PKG,39136-02-00
NEUROSURGERY,FMNEU-3792,Removal PNS – extension electrodes,20000.0,PKG,47930-00-01
NEUROSURGERY,FMNEU-3793,Release of carpal tunnel syndrome local anaesthesia,9850.0,PKG,13671394
NEUROSURGERY,FMNEU-3794,Release of carpal tunnel syndrome regional anaesthesia,12850.0,PKG,13671394
NEUROSURGERY,FMNEU-3795,Release of carpal tunnel syndrom general anaesthesia,16850.0,PKG,13671394
NEUROSURGERY,FMNEU-3798,Brachial plexus decompression,36850.0,PKG,39333-00-00
NEUROSURGERY,FMNEU-3799,Nerve neurolysis,23850.0,PKG,39330-00-00
NEUROSURGERY,FMNEU-3800,Interfasicular repair,37850.0,PKG,39306-00-00
NEUROSURGERY,FMNEU-3801,Direct perineural nerve repair,29850.0,PKG,39300-00-00
NEUROSURGERY,FMNEU-3802,Old perineural nerve repair,32850.0,PKG,39303-00-00
Neurosurgery,PKNEU-0001,replacement of hardware of DBS excluding the implant,45000.0,PKG,90007-02-00
Neurosurgery,PKNEU-0002,Radio frequency ablation of trigeminal ganglion,23017.0,PKG,39109-00-00
OB & GYNE,FMOBG-3000,Surgical evacuation + Biopsy,4500.0,PKG,35643-03-00
OB & GYNE,FMOBG-3001,D & C + Biopsy,4500.0,PKG,35640-00-00
OB & GYNE,FMOBG-3002,Excision of Bartholin's Cyst,3600.0,PKG,35520-00-00
OB & GYNE,FMOBG-3003,Vaginal perineal repair,4500.0,PKG,90481-00-00
OB & GYNE,FMOBG-3004,Shirodkar suture,3720.0,PKG,16511-00-00
