HCP Name,S. Type,Code,Provider Service Description,Price,Discount 
SGH Madina,RADIOLOGY/MRI,8123019,MRI ORBIT WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123020,MRI ORBIT ,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123021,MRI CHEST WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123022,MRI CHEST ,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123023,MRI ABDOMEN WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123024,MRI ABDOMEN ,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123025,MRI PLEVIS WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123026,MRI PELVIS ,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123027,MRI SHOULDER WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123028,MRI SHOULDER,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123029,MRI ELBOW WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123030,MRI ELBOW ,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123031,MRI WRIST/HAND WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123032,MRI WRIST/HAND ,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123033,MRI KNEE WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123034,MRI KNEE ,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123035,MRI ANKLE/FOOT WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123036,MRI ANKLE/FOOT ,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123037,MRI C. SPINE WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123038,MRI C. SPINE,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123039,MRI DORSAL SPINE WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123040,MRI DORSAL SPINE,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123041,MRI LUMBER SPINE WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123042,MRI LUMBER SPINE ,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123043,MRI BRACHIAL PLEXUS,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123044,MRI BREAST WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123045,MRI BREAST ,1100.0,0.0
SGH Madina,RADIOLOGY,8123046,MRA HEAD & NECK,5000.0,0.2
SGH Madina,RADIOLOGY,8123047,MRA CEREBRAL ARTERIES,3000.0,0.2
SGH Madina,RADIOLOGY,8123048,MRA NECK,3000.0,0.2
SGH Madina,RADIOLOGY,8123049,MRA ABDOMINAL AORTA & MESENTRIC ARTERIES,3000.0,0.2
SGH Madina,RADIOLOGY,8123050,MRA UPPER LIMB UNILATERAL,3000.0,0.2
SGH Madina,RADIOLOGY,8123051,MRA LOWER LIMB UNILTERAL,3000.0,0.2
SGH Madina,RADIOLOGY,8123052,MRV BRAIN,3000.0,0.2
SGH Madina,RADIOLOGY,8123053,MRV NECK ,3000.0,0.2
SGH Madina,RADIOLOGY,8123054,MRV UPPER LIMB UNILATERAL,3000.0,0.2
SGH Madina,RADIOLOGY,8123055,MRV LOWER LIMB UNILATERAL,3000.0,0.2
SGH Madina,RADIOLOGY,8123056,MRV INFERIOR VENA CAVA,3000.0,0.2
SGH Madina,RADIOLOGY,8123057,MRA WITH CONTRAST (ANY PART),3400.0,0.2
SGH Madina,RADIOLOGY,8123058,MRV WITH CONTRAST (ANY PART),3400.0,0.2
SGH Madina,RADIOLOGY/MRI,8123059,MRI ARM WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123060,MRI ARM ,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123061,MRI FOREARM WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123062,MRI FOREARM ,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123063,MRI HIP JOINT WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123064,MRI HIP JOINT ,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123065,MRI FEMUR WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123066,MRI FEMUR,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123067,MRI LEG WITH CONTRAST,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123068,MRI LEG  ,1100.0,0.0
SGH Madina,RADIOLOGY/MRI,8123069,MRI SACRO ILIAC JOINT,1100.0,0.0
SGH Madina,RADIOLOGY,8123070,MRI CARDIAC,8000.0,0.2
SGH Madina,RADIOLOGY,8123071,GENERAL ANESTHESIA FOR RADIOLOGY PROCEDURE,1500.0,0.2
SGH Madina,RADIOLOGY/CT SCAN,8124001,CT SCAN ,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124002,CT SCAN ADDITIONAL ORGAN,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124003,CT SCAN WITH CONTRAST,800.0,0.0
SGH Madina,RADIOLOGY / INTERVENATIONAL,8124004,CT SCAN GUIDED BIOPSY,2000.0,0.2
SGH Madina,RADIOLOGY/CT SCAN,8124005,CT SCAN PELVIMETRY,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124006,CT SCAN FOR MEASURING THE LIMBS,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124007,CT SCAN KUB,800.0,0.0
SGH Madina,RADIOLOGY,8124008,CT CARDIAC ANGIOGRAPHY,3250.0,0.2
SGH Madina,RADIOLOGY/CT SCAN,8124009,CT BRAIN PERFUSION STUDIES WITH CONTRAST,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124010,CT VIRTUAL COLONOGRAPHY & POLYP DETECTION WITH CONTRAST,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124011,CT VIRTUAL BRONCHOSCOPY WITH CONTRAST,800.0,0.0
SGH Madina,RADIOLOGY / INTERVENATIONAL,8124012,CT AORTA & MESENTERIC ARTERIES ANGIOGRAPHY WITH CONTRAST,1900.0,0.2
SGH Madina,RADIOLOGY,8124013,CT PULMONARY ARTERIES ANGIOGRAPHY WITH CONTRAST,1900.0,0.2
SGH Madina,RADIOLOGY / INTERVENATIONAL,8124014,CT VENOGRAPHY WITH CONTRAST,1900.0,0.2
SGH Madina,RADIOLOGY,8124015,CT SIALOGRAM WITH CONTRAST ,1900.0,0.2
SGH Madina,RADIOLOGY / INTERVENATIONAL,8124016,CT GUIDED PROCEDURES WITH CONTRAST,1900.0,0.2
SGH Madina,RADIOLOGY/CT SCAN,8124017,CT HEAD/BRAIN ,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124018,CT HEAD/BRAIN WITH CONTRAST,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124019,CT NECK WITH CONTRAST,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124020,CT NECK ,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124025,CT CHEST WITH CONTRAST,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124026,CT CHEST ,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124027,CT ABDOMEN WITH CONTRAST,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124028,CT ABDOMEN ,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124029,CT PLEVIS WITH CONTRAST,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124030,CT PELVIS ,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124031,CT SHOULDER OR HUMERUS OR ELBOW WITH CONTRAST ,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124032,CT SHOULDER OR HUMERUS OR ELBOW  ,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124033,CT FOREARM OR WRIST OR HAND WITH CONTRAST ,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124034,CT FOREARM OR WRIST OR HAND ,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124035,CT HIP OR FEMUR OR KNEE WITH CONTRAST,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124036,CT HIP OR FEMUR OR KNEE ,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124037,CT LEG OR ANKLE OR FOOT WITH CONRAST,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124038,CT LEG OR ANKLE OR FOOT,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124039,CT FACIAL BONE WITH CONTRAST,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124040,CT FACIAL BONE ,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124041,CT C. SPINE ,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124042,CT DORSAL SPINE,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124043,CT LUMBER SPINE,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124046,CT PITUITARY GLAND WITH CONTRAST,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124047,CT ORBIT WITH CONTRAST,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124048,CT ORBIT  ,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124049,CT PNS WITH CONTRAST,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124050,CT PNS ,800.0,0.0
SGH Madina,RADIOLOGY,8124051,CTA HEAD WITH CONTRAST,2000.0,0.2
SGH Madina,RADIOLOGY,8124052,CTA NECK WITH CONTRAST,2000.0,0.2
SGH Madina,RADIOLOGY,8124053,CTA HEAD & NECK WITH CONTRAST,3000.0,0.2
SGH Madina,RADIOLOGY,8124054,CTA UPPER LIMB WITH CONTRAST,2000.0,0.2
SGH Madina,RADIOLOGY,8124055,CTA LOWER LIMB WITH CONTRAST,2000.0,0.2
SGH Madina,RADIOLOGY,8124056,CT VENOGRAM BRAIN WITH CONTRAST,2000.0,0.2
SGH Madina,RADIOLOGY,8124057,CT VENOGRAM NECK VIENS WITH CONTRAST,2000.0,0.2
SGH Madina,RADIOLOGY,8124058,CT VENOGRAM UPPER LIMB WITH CONTRAST,2000.0,0.2
SGH Madina,RADIOLOGY,8124059,CT VENOGRAM LOWER LIMB WITH CONTRAST,2000.0,0.2
SGH Madina,RADIOLOGY,8124060,CT VENOGRAM ABDOMEN WITH CONTRAST,2000.0,0.2
SGH Madina,RADIOLOGY,8124061,CT VENOGRAM WITH CONTRAST (ANY PART),2000.0,0.2
SGH Madina,RADIOLOGY,8124062,CT ANGIOGRAPHY WITH CONTRAST (ANY PART),2000.0,0.2
SGH Madina,RADIOLOGY,8124063,CT CARDIAC FOR CALCIUM SCORE,2000.0,0.2
SGH Madina,RADIOLOGY/CT SCAN,8124064,CT TEMPORAL BONE,800.0,0.0
SGH Madina,RADIOLOGY/CT SCAN,8124065,CT TEMPORAL BONE WITH CONTRAST,800.0,0.0
SGH Madina,RADIOLOGY,8125001,COLOUR DOPPLER PENILE DOPPLER,1200.0,0.2
SGH Madina,RADIOLOGY,8125002,COLOUR DOPPLER TRANSVAGINAL,1200.0,0.2
SGH Madina,RADIOLOGY,8125003,COLOUR DOPPLER PREGNANCY UMBILICAL  ARTERY PLACENTAL FLOW OVARIAN & UTERIAN ,1200.0,0.2
SGH Madina,RADIOLOGY,8125004,COLOUR DOPPLER RENAL ARTERY,1200.0,0.2
SGH Madina,RADIOLOGY,8125005,COLOUR DOPPLER HEPATIC ARTERY,1200.0,0.2
SGH Madina,RADIOLOGY,8125006,COLOUR DOPPLER PORTAL SYSTEM,1200.0,0.2
SGH Madina,RADIOLOGY,8125007,COLOUR DOPPLER AORTIC,1200.0,0.2
SGH Madina,RADIOLOGY,8125008,COLOUR DOPPLER ILIAC VESSELS,1200.0,0.2
SGH Madina,RADIOLOGY,8125009,COLOUR DOPPLER VEINS (VARICES),1200.0,0.2
SGH Madina,RADIOLOGY,8125010,COLOUR DOPPLER CAROTID ARTERY (BILATERAL),1800.0,0.2
SGH Madina,RADIOLOGY,8125011,COLOUR DOPPLER BRACHIAL ARTERY (UNILATERAL),1200.0,0.2
SGH Madina,RADIOLOGY,8125012,COLOUR DOPPLER BRACHIAL ARTERY (BILATERAL),1800.0,0.2
SGH Madina,RADIOLOGY,8125013,COLOUR DOPPLER FEMORAL ARTERY (UNILATERAL),1200.0,0.2
SGH Madina,RADIOLOGY,8125014,COLOUR DOPPLER FEMORAL ARTERY (BILATERAL),1800.0,0.2
SGH Madina,RADIOLOGY,8125015,COLOUR DOPPLER PERIPHERAL VEINS (ONE LIMB),1200.0,0.2
SGH Madina,RADIOLOGY,8125016,COLOUR DOPPLER PERIPHERAL VEINS (TWO LIMBS),1800.0,0.2
SGH Madina,RADIOLOGY,8125017,PORTABLE COLOUR DOPPLER CAROTID ARTERY (BILATERAL),1885.0,0.2
SGH Madina,RADIOLOGY,8125018,PORTABLE COLOUR DOPPLER PERIPHERAL ARTERY (UNILATERAL),1285.0,0.2
SGH Madina,RADIOLOGY,8125019,PORTABLE COLOUR DOPPLER PERIPHERAL ARTERY (BILATERAL),1885.0,0.2
SGH Madina,RADIOLOGY,8125020,PORTABLE COLOUR DOPPLER PERIPHERAL VEINS (UNILATERAL),1285.0,0.2
SGH Madina,RADIOLOGY,8125021,PORTABLE COLOUR DOPPLER PERIPHERAL VEINS (BILATERAL),1885.0,0.2
SGH Madina,RADIOLOGY,8125022,PORTABLE COLOUR DOPPLER ULTRASOUND (ANY PART),1285.0,0.2
SGH Madina,RADIOLOGY,8125023,COLOUR DOPPLER TESTICULAR ARTERY ,688.0,0.2
SGH Madina,RADIOLOGY,8126001,3D ULTRASOUND,600.0,0.2
SGH Madina,RADIOLOGY,8126002,4D ULTRASOUND,750.0,0.2
SGH Madina,RADIOLOGY,8127001,BONE DENSITOMETRY FOREARM AND WRIST,400.0,0.2
SGH Madina,RADIOLOGY,8127002,BONE DENSITOMETRY  FEMUR & VERTEBRAE,550.0,0.2
SGH Madina,RADIOLOGY,8127003,WHOLE BODY BONE DENSITOMETRY,550.0,0.2
SGH Madina,RADIOLOGY,8128001,CEREBRAL SCINTIGRAPHY,1950.0,0.2
SGH Madina,RADIOLOGY,8128002,THYROID SCAN W/TECHNITIUM,2094.0,0.2
SGH Madina,RADIOLOGY,8128003,THYROID UPTAKE/PERFUSION,2944.0,0.2
SGH Madina,RADIOLOGY,8128004,THYROID SCAN WITH RADIO-ACTIVE IODINE,2257.0,0.2
SGH Madina,RADIOLOGY,8128005,HEART MULTIGATED ACQUISITION,1950.0,0.2
SGH Madina,RADIOLOGY,8128006,THALLIUM W/O EXERCISE,4763.0,0.2
SGH Madina,RADIOLOGY,8128007,THALLIUM W/EXERCISE,6663.0,0.2
SGH Madina,RADIOLOGY,8128008,THALLIUM W/ PERSANTINE,4025.0,0.2
SGH Madina,RADIOLOGY,8128009,MYOCARDIAL INFARCT SCITINGRAPH,1950.0,0.2
SGH Madina,RADIOLOGY,8128010,CARDIAC PHASE AMPLITUDE,1332.0,0.2
SGH Madina,RADIOLOGY,8128011,1ST PASS STUDY,1332.0,0.2
SGH Madina,RADIOLOGY,8128012,LUNG PERFUSION,3969.0,0.2
SGH Madina,RADIOLOGY,8128013,LUNG VENMTILLATION,3338.0,0.2
SGH Madina,RADIOLOGY,8128014,LUNG PERFUSION & VENTILLATION,3663.0,0.2
SGH Madina,RADIOLOGY,8128015,LIVER & SPLEEN SCAN,1950.0,0.2
SGH Madina,RADIOLOGY,8128016,BILIARY TREE SCAN,1950.0,0.2
SGH Madina,RADIOLOGY,8128017,RENOGRAM &N RENAL SCAN,1950.0,0.2
SGH Madina,RADIOLOGY,8128018,"RENOGRAM, RENAL SCAN & G.F.R.",4763.0,0.2
SGH Madina,RADIOLOGY,8128019,GLOMOERUALR FILTERATION RATE,1657.0,0.2
SGH Madina,RADIOLOGY,8128020,READIONUCLIDE MICTURATING,1332.0,0.2
SGH Madina,RADIOLOGY,8128021,BONE SCAN,3969.0,0.2
SGH Madina,RADIOLOGY,8128022,WHOLE BODY SCAN W/R/A.IODINE,2588.0,0.2
SGH Madina,RADIOLOGY,8128023,WHOLE BODY SCAN W/ 67GAL,3663.0,0.2
SGH Madina,RADIOLOGY,8128024,LACRIMAL DUCT SCINTIGRAPHY,1532.0,0.2
SGH Madina,RADIOLOGY,8128025,RADIONUCLIDE PHLEBOGRAPHY,3207.0,0.2
SGH Madina,RADIOLOGY,8128026,PRELIMINARY SCAN ANY AREA/ORG.,1532.0,0.2
SGH Madina,RADIOLOGY,8128027,SCINTIGRAPHY OF ANY ORGAN,2250.0,0.2
SGH Madina,RADIOLOGY,8128028,DYNAMIC SCAN ANY AREA / ORGAN,1532.0,0.2
SGH Madina,RADIOLOGY,8128029,ISOTOPE SCAN FOLLOW-UP STUDY,2250.0,0.2
SGH Madina,RADIOLOGY,8128030,CEREBRAL SCINTIGRAPHY (W/LIPOP,3300.0,0.2
SGH Madina,RADIOLOGY,8128031,CSF FLOW STUDY,2257.0,0.2
SGH Madina,RADIOLOGY,8128032,MPS W/TC-99 LABELLED COMPDS ST,4544.0,0.2
SGH Madina,RADIOLOGY,8128033,MPS W/TC-99 LABELLED COMPDS W/,3300.0,0.2
SGH Madina,RADIOLOGY,8128034,MPS W/THALLUM-201(STESS+REDIST,4794.0,0.2
SGH Madina,RADIOLOGY,8128035,MPS (DUAL ISOTOPE TECHNIQUE),4544.0,0.2
SGH Madina,RADIOLOGY,8128036,FIRST PASS WITHOUT STRESS,2257.0,0.2
SGH Madina,RADIOLOGY,8128037,FIRST PASS UNDER STRESS,3575.0,0.2
SGH Madina,RADIOLOGY,8128038,GATED ERNA WITHOUT STRESS,2607.0,0.2
SGH Madina,RADIOLOGY,8128039,GATED ERNA UNDER STRESS,3575.0,0.2
SGH Madina,RADIOLOGY,8128040,PERFUSION (Q) LUNG SCAN,2257.0,0.2
SGH Madina,RADIOLOGY,8128041,VENTILATION (V) LUNG SCAN,2257.0,0.2
SGH Madina,RADIOLOGY,8128042,V/Q LUNG SCAN,4850.0,0.2
SGH Madina,RADIOLOGY,8128043,TC-99 M DMSA SCAN,3338.0,0.2
SGH Madina,RADIOLOGY,8128044,TC-99 M DTPA (+/-CAPTOPRIL CHA,5232.0,0.2
SGH Madina,RADIOLOGY,8128045,TC-99 M MAG3 STUDY,8725.0,0.2
SGH Madina,RADIOLOGY,8128046,TC-99 M DMSA + TC-99 M DTPA,7138.0,0.2
SGH Madina,RADIOLOGY,8128047,TC-99 M PERTECHNETATE MICTURA,1150.0,0.2
SGH Madina,RADIOLOGY,8128048,TC-99 M SULFER COLLOID MICTURA,2257.0,0.2
SGH Madina,RADIOLOGY,8128049,SIALOSCINTIGRAPHY,3807.0,0.2
SGH Madina,RADIOLOGY,8128050,TC-99 M COLLOID HEPATOSPLENIC,2257.0,0.2
SGH Madina,RADIOLOGY,8128051,TC-99 M HIDA STUDY,3338.0,0.2
SGH Madina,RADIOLOGY,8128052,THYROID SCINTIGRAPHY (TC-99,1407.0,0.2
SGH Madina,RADIOLOGY,8128053,THYROID SCINTIGRAPHY (IODINE-,1688.0,0.2
SGH Madina,RADIOLOGY,8128054,WBS WITH I-131 (NAL;5MCI,4763.0,0.2
SGH Madina,RADIOLOGY,8128055,WBS WITH I-131 MIBG,8725.0,0.2
SGH Madina,RADIOLOGY,8128056,WBS WITH TC-99M (V) DMSA,2607.0,0.2
SGH Madina,RADIOLOGY,8128057,WBS W/ THALIUM 201(OR TO 99M LABELLED COMPAOUND),4163.0,0.2
SGH Madina,RADIOLOGY,8128058,WBS WITH GA-67 CITRATE,5194.0,0.2
SGH Madina,RADIOLOGY,8128059,WBS WITH IN-111 CL,82.0,0.2
SGH Madina,RADIOLOGY,8128060,WBS WITH IN-111 OCTREOTIDE,82.0,0.2
SGH Madina,RADIOLOGY,8128061,WBS WITH TC-99 M NANOCOLLOID,2257.0,0.2
SGH Madina,RADIOLOGY,8128062,WBS WITH TC-99 M - HIG,82.0,0.2
SGH Madina,RADIOLOGY,8128063,TC-99 M MDP,2257.0,0.2
SGH Madina,RADIOLOGY,8128064,DACRYOSCINTIGRAPHY,2388.0,0.2
SGH Madina,RADIOLOGY,8128065,LYMPHOSCINTIGRAPHY,3494.0,0.2
SGH Madina,RADIOLOGY,8128066,PRELIMINARY SCAN I,1407.0,0.2
SGH Madina,RADIOLOGY,8128067,PRELIMINARY SCAN II,2257.0,0.2
SGH Madina,RADIOLOGY,8128068,I-131 5 MCI,2388.0,0.2
SGH Madina,RADIOLOGY,8128069,I-131 10 MCI,4125.0,0.2
SGH Madina,RADIOLOGY,8128070,I-I31 29.5MCI,5232.0,0.2
SGH Madina,RADIOLOGY,8128071,I-I31 50 MCI,4000.0,0.2
SGH Madina,RADIOLOGY,8128072,I-131 100 MCI,5313.0,0.2
SGH Madina,RADIOLOGY,8128073,I-131 120 MCI,6619.0,0.2
SGH Madina,RADIOLOGY,8128074,I-131 (MIBG),37750.0,0.2
SGH Madina,RADIOLOGY,8128075,SR-86 CI,30207.0,0.2
SGH Madina,RADIOLOGY,8128076,I-131 25 MCI,4763.0,0.2
SGH Madina,RADIOLOGY,8128077,I.V. TREATMENT OF LYMPHOMA WITH YITTRIUM 90 ANTI- CD20,170188.0,0.2
SGH Madina,RADIOLOGY,8128078,COMBINED GA-67 AND BONE SCAN,7932.0,0.2
SGH Madina,RADIOLOGY,8128079,GA-67 CITRATE WBS INFECTION IMAGING,6344.0,0.2
SGH Madina,RADIOLOGY,8128080,GA-76 CITRATE WBS TUMOR IMAGING,6663.0,0.2
SGH Madina,RADIOLOGY,8128081,PARATHYROID SPECT/CT LOCALIZATION S,4444.0,0.2
SGH Madina,RADIOLOGY,8128082,DIRECT RADIONUCLIDE CYSTOGRAPHY REF,3100.0,0.2
SGH Madina,RADIOLOGY,8128083,STRESS-REST MYOCARDIAL PERFUSION SPE,6663.0,0.2
SGH Madina,RADIOLOGY,8128084,REST MYOCARDIAL PERFUSION SPECT (T1,4763.0,0.2
SGH Madina,RADIOLOGY,8128085,MUGA STUDY FOR LEFT VENTRICULAR EJE,2944.0,0.2
SGH Madina,RADIOLOGY,8128086,V/Q SPECT/CT LUNG SCAN,6344.0,0.2
SGH Madina,RADIOLOGY,8128087,LYMPHOSCINTIGRAPHY FOR SENTINEL LYM,3969.0,0.2
SGH Madina,RADIOLOGY,8128088,SPECT/CT LIMITED STUDY,3175.0,0.2
SGH Madina,RADIOLOGY,8128089,ADDITIONAL NUCLEAR SCAN,2544.0,0.2
SGH Madina,RADIOLOGY,8128090,PRELIMIMARY SPECT/CT ORGAN STUDY,2063.0,0.2
SGH Madina,RADIOLOGY,8128091,BONE SCAN OR DTPA RENAL SCAN - LIVE,1269.0,0.2
SGH Madina,RADIOLOGY,8128092,MYOCARDIAL PERFUSION SCINTIGRAPHY,2525.0,0.2
SGH Madina,RADIOLOGY,8128093,GALLIUM-67 OR CEREBRAL SCITIGRAPHY,1575.0,0.2
SGH Madina,RADIOLOGY,8128094,LUNG PERFUSION & VENTILATION,2025.0,0.2
SGH Madina,RADIOLOGY,8128095,LACRIMAL DUCT SCITIGRAPHY,819.0,0.2
SGH Madina,RADIOLOGY,8128096,THYROID & OTHERS SCITIGRAPHY,819.0,0.2
SGH Madina,LABORATORY,7121001,11-DEOXYCORTISOL (COMPOUND S),475.0,0.2
SGH Madina,LABORATORY,7121002,17 OH PROGESTRON,455.0,0.2
SGH Madina,LABORATORY,7121003,"17-HYDROXYCORTISOTERIODS, URINE",425.0,0.2
SGH Madina,LABORATORY,7121004,"17-KETOSTERIODS, URINE",425.0,0.2
SGH Madina,LABORATORY,7121005,17-OH-PREGNENOLONE,800.0,0.2
SGH Madina,LABORATORY,7121006,21 HYDROXYLASE ABS,480.0,0.2
SGH Madina,LABORATORY,7121007,5-HIAA ,425.0,0.2
SGH Madina,LABORATORY,7121008,5-NUCLEOTIDASE,410.0,0.2
SGH Madina,LABORATORY,7121009,5-OH TRYPTOPHAN,495.0,0.2
SGH Madina,LABORATORY,7121010,ACETONE (BLOOD),520.0,0.2
SGH Madina,LABORATORY,7121011,ACETYCHOLINESTERATE(B),115.0,0.2
SGH Madina,LABORATORY,7121012,ACETYLCHOLINE RECEPTOR ANTIBODY,1100.0,0.2
SGH Madina,LABORATORY,7121013,ACTH,650.0,0.2
SGH Madina,LABORATORY,7121014,ACTIVATED PROTIEN C RESISTANCE,610.0,0.2
SGH Madina,LABORATORY,7121015,ADENO VIRUS ABS,100.0,0.2
SGH Madina,LABORATORY,7121016,ADENOSINE DEAMINASE,1755.0,0.2
SGH Madina,LABORATORY,7121017,ADH & OSMOLALITY,740.0,0.2
SGH Madina,LABORATORY,7121018,ADRENAL CORTEX ABS,325.0,0.2
SGH Madina,LABORATORY,7121019,ALBUMIN,75.0,0.2
SGH Madina,LABORATORY,7121020,ALBUMIN/GLOBUMIN RATIO,60.0,0.2
SGH Madina,LABORATORY,7121021,ALDOLASE,225.0,0.2
SGH Madina,LABORATORY,7121022,"ALDOSTERONE (URINE, SERUM)",585.0,0.2
SGH Madina,LABORATORY,7121023,ALKA PHASE B (BONE ALKALINE PHOSPHATES),425.0,0.2
SGH Madina,LABORATORY,7121024,ALKALINE LEUOCYTE PHOSPHATASE,140.0,0.2
SGH Madina,LABORATORY,7121025,ALKALINE PHOSPHATASE,60.0,0.2
SGH Madina,LABORATORY,7121026,ALKALINE PHOSPHATASE ISOENZYMES,540.0,0.2
SGH Madina,LABORATORY,7121027,ALPHA I ANTITRYPSIN,500.0,0.2
SGH Madina,LABORATORY,7121028,ALPHA-1 ANTI-TRIPSIN PHENOTYPE,520.0,0.2
SGH Madina,LABORATORY,7121029,ALPHA-FETOPROTEIN,250.0,0.2
SGH Madina,LABORATORY,7121030,ALUMINIUM,350.0,0.2
SGH Madina,LABORATORY,7121031,AMACR,800.0,0.2
SGH Madina,LABORATORY,7121032,AMEBA ANTIBODY,425.0,0.2
SGH Madina,LABORATORY,7121033,AMIKACIN,400.0,0.2
SGH Madina,LABORATORY,7121034,AMINO ACID QUANT,975.0,0.2
SGH Madina,LABORATORY,7121035,AMINO ACID SCREENING,425.0,0.2
SGH Madina,LABORATORY,7121036,AMIODARONE,370.0,0.2
SGH Madina,LABORATORY,7121037,AMMONIA,60.0,0.2
SGH Madina,LABORATORY,7121038,AMOEBIC ABS (IHA),235.0,0.2
SGH Madina,LABORATORY,7121039,AMPHETAMINES,250.0,0.2
SGH Madina,LABORATORY,7121040,"AMYLASE, SERUM",100.0,0.2
SGH Madina,LABORATORY,7121041,"AMYLASE, URINE",100.0,0.2
SGH Madina,LABORATORY,7121042,AMYLOID A,420.0,0.2
SGH Madina,LABORATORY,7121043,ANDROSTENDIONE,515.0,0.2
SGH Madina,LABORATORY,7121044,ANDROSTERONE,300.0,0.2
SGH Madina,LABORATORY,7121045,ANGIOTENSIN-1-CONVERTING ENZYME,445.0,0.2
SGH Madina,LABORATORY,7121046,ANTI CENTROMERE ABS,230.0,0.2
SGH Madina,LABORATORY,7121047,ANTI DS DNA,585.0,0.2
SGH Madina,LABORATORY,7121048,ANTI GLOMERULAR BASAL ABS.,415.0,0.2
SGH Madina,LABORATORY,7121049,ANTI HAV IGG,120.0,0.2
SGH Madina,LABORATORY,7121050,ANTI JO-1,342.0,0.2
