Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,LABORATORY,FMLABP7124,Lhrh Stimulation Test (Female),73050-23-90,Service,,1155,1155,Current Price
,,,,LABORATORY,FMLABP7123,Lhrh Stimulation Test (Male),73050-23-90,Service,,1155,1155,Current Price
,,,,LABORATORY,FMLAB-1036,Venesection,13757-00-00,Service,,331,331,Current Price
,,,,LABORATORY,FMLAB-9130,Testosterone (Free),73050-34-50,Service,,598,598,Current Price
,,,,LABORATORY,FMLAB-2056,Magnesium (Serum),73050-24-00,Service,,184,184,Current Price
,,,,ENT,FMENTE0037,Fitting Of Compact Digifocus Hearing Aid,41557-02-01,Service,,10710,10710,Current Price
,,,,Psychiatry ,FMPSYB0024,Psychotherapy X 4,96180-00-00,Service,,2641,2641,Current Price
,,,,Cardiology,FMCAR-0025,Ppm Interrogation,11718-00-00,Service,,401,401,Current Price
,,,,Surgery,SUR-0171,CHOLEDOCHOJEJUNOSTOMY ( surgical open & complicated procedure ),30460-04-00,PKG,6 days,44712,44712,Current Price
,,,,ENT,FMENTE0038,Fitting Of Fm System For Hearing Impairment,41557-02-01,Service,,13372,13372,Current Price
,,,,ENT,FMENTE6039,Hearing Threshold By Abr,96173-00-00,Service,,1453,1453,Current Price
,,,,LABORATORY,FMLAB-9186,Anti Basal Membrane,73100-15-40,Service,,614,614,Current Price
,,,,Urology,URO-0056,Cystoscopy + urethral Dilatation,36812-00-00,PKG,1 Day,2761.43175,2761.43175,Current Price
,,,,Oncology,FMNONC-003,Steriotactic Localization Of Brain Tumour (Superficial),40803-00-00,Service,,3928,3928,Current Price
,,,,Dental,FMDNTP0001,Temporary Acrylic Crown,97611-01-00,Service,,292,292,Current Price
,,,,Dental,FMDNTX0003,Occlusal X-Ray,97025-00-00,Service,,292,292,Current Price
,,,,Dental,FMDNTM0017,Smoothing Of Sharp Edge,97113-00-00,Service,,292,292,Current Price
,,,,Oncology,FMNONC-002,Steriotactic Localization Of Brain Tumour,40803-00-00,Service,,5882,5882,Current Price
,,,,Physiotherapy,FMPTD-0041,CHEST PHYSIOTHERAPY - OP,95550-03-00,Service,,195,195,Current Price
,,,,Physiotherapy,FMPTD-2135,MCKENZIE EVALUATION & TREATME,96130-00-00,Service,,286,286,Current Price
,,,,Physiotherapy,FMPTD-1001,Doctor'S Daycare Supervision,83600-00-10,Service,,177,177,Current Price
,,,,ORTHOPAEDIC WORKSHOP,FMORW-0022,Sitting Brace W/O Head Support,96092-00-00,Service,1 DAY,3386,3386,Current Price
,,,,Dental,FMDNTF0012,Flouride Treatment (Children) Per Visit,97281-00-00,Service,,439,439,Current Price
,,,,Dental,FMDNTM0002,Polishing,97111-00-00,Service,,439,439,Current Price
,,,,Dental,FMDNTP0052,Repair Of Clasp,97762-00-00,Service,,439,439,Current Price
,,,,Orthopedics,FMORT-0809,Removal Of Interlocking Nail (Iln),47930-00-01,PKG,Day Case,10800,10800,Current Price
,,,,Orthopedics,FMORT-0591,Removal Of Int. Fix. Device At Tibia,47930-00-01,PKG,Day Case,10800,10800,Current Price
,,,,Orthopedics,FMORT-0449,Removl Of Implant & Small Bone,90606-01-00,PKG,Day Case,10800,10800,Current Price
,,,,Orthopedics,FMORT-0055,Remvl Of Int. Fixatn Device At Tarsals & Metatarsals,47930-00-01,PKG,Day Case,10800,10800,Current Price
,,,,Physiotherapy,FMPDT-0009,OXYGEN TENT-UP TO 24 HRS,92044-00-00,Service,,1041,1041,Current Price
,,,,Psychiatry ,FMPSYA0042,Paranoia,96237-00-00,Service,,408,408,Current Price
,,,,Physiotherapy,FMPTD-0025,HYDROTHERAPY - IP,96153-00-00,Service,,337,337,Current Price
,,,,LABORATORY,FMLAB-9067,Glucagon (P),73050-15-20,Service,,1221,1221,Current Price
,,,,LABORATORY,FMLAB-2054,Ldh (Lactate Dehydrogenase),73050-21-80,Service,,207,207,Current Price
,,,,NEPHROLOGY,FMNEP-0040,Double Lumen Insertion,13815-01-00,Service,,1849,1849,Current Price
,,,,Physiotherapy,FMPTD-2056,HEMIPLEGIA PT TRTMENT(3 PROCS),96130-00-00,Service,,369,369,Current Price
,,,,Orthopedics,FMORT-0721,Application Of Halo Vest,47711-00-00,Service,,2068,2068,Current Price
,,,,Plastic Surgery,FMPSDB0002,Nasal Tip Correction,45632-00-00,Service,,6000,6000,Current Price
,,,,Dental,FMDNTF0009,Temporary Filling,97572-01-00,Service,,175,175,Current Price
,,,,Dental,FMDNTF0005,Reinforcement Each Pin,97575-00-00,Service,,175,175,Current Price
,,,,ENT,MTENT-0055,FOREIGN BODY REMOVAL NOSE (L.A,41659-00-00,Service,,1042,1042,Current Price
,,,,LABORATORY,FMLAB-1084,D-Dimer,73100-05-50,Service,,796,796,Current Price
,,,,Physiotherapy,FMPDT-0027,OXYGEN APPLICATION W/ FUNNEL FOR 24 HRS INCLUDING O2,92044-00-00,Service,,628,628,Current Price
,,,,Psychiatry ,FMPSYB0048,Stimulation Sessions,96155-00-00,Service,,394,394,Current Price
,,,,LABORATORY,FMLAB-3020,Progesterone,73050-29-70,Service,,404,404,Current Price
,,,,Dental,FMDNTP0070,Veneer Cerec Filling,97521-01-00,Service,,552,552,Current Price
,,,,Dental,FMDNTP0063,One Surface Ceramic Filling,97521-01-00,Service,,552,552,Current Price
,,,,Dental,FMDNTP0047,Relining Of Partial Denture,97743-00-20,Service,,552,552,Current Price
,,,,Dental,FMDNTP0068,Study Model,97071-00-00,Service,,552,552,Current Price
,,,,Dental,FMDNTP0002,Temporary Ready Made Crown,97631-00-00,Service,,552,552,Current Price
,,,,Dental,FMDNTP0067,Vener Cerec Filling,97582-01-00,Service,,552,552,Current Price
,,,,Orthopedics,FMORT-0430,Arthroscopy Of Knee - Surgical,49557-00-01,PKG,Day Case,12000,12000,Current Price
,,,,Orthopedics,FMORT-0437,Manipulation Under G.A. Elbow,50115-00-00,PKG,1 day,9000,9000,Current Price
,,,,Orthopedics,FMORT-0455,Excision Of Oleacranon Burse,30111-00-01,PKG,Day Case,9600,9600,Current Price
,,,,Orthopedics,FMORT-0436,Manipulation Under G.A. Knee,50115-00-00,PKG,1,9000,9000,Current Price
,,,,Orthopedics,FMORT-0599,Ulnaris Nerve Transposition,39321-00-00,PKG,1 DAY,15000,15000,Current Price
,,,,Orthopedics,FMORT-1023,Sympathetic Rhizotomy,40330-00-00,PKG,DAY CASE,12000,12000,Current Price
,,,,Orthopedics,FMORT-0472,Excision Of The Acromion,48406-09-01,PKG,1 DAY,12000,12000,Current Price
,,,,Orthopedics,FMORT-0549,Transfer Of Muscle At Thigh,47966-01-00,PKG,1 DAY,24000,24000,Current Price
,,,,Orthopedics,FMORT-0271,Advancement Of Tendon Of Hand,47963-02-01,PKG,2 days,12000,12000,Current Price
,,,,Orthopedics,FMORT-0681,Muscle & Tendon Transfer @ Hip Sharaad Or Mastered Operation,50387-02-00,PKG,2 days,24000,24000,Current Price
,,,,Orthopedics,FMORT-1014,Chemical Rhizotomy(For Cancer Alcohol Or Phenol),40330-00-00,PKG,DAY CASE,12000,12000,Current Price
,,,,Orthopedics,FMORT-0726,Discography ( One Level ),59700-00-00,PKG,DAY CASE,12000,12000,Current Price
,,,,ENT,FMENTL0029,Articulation Test,96012-00-00,Service,,200,200,Current Price
,,,,Dental,FMDNTP0009,Porcelain Facing Crown,97615-10-00,Service,,1815,1815,Current Price
,,,,Dental,FMDNTP0019,Inlay Metallic 3 Surfaces,97541-01-00,Service,,1815,1815,Current Price
,,,,LABORATORY,FMLAB-9482,Factor Ii,73100-02-30,Service,,405,405,Current Price
,,,,Ophthalmology,FMOPTE0011,Corneal Graft Suture Removal,42668-00-01,Service,Day Case,1541,1541,Current Price
,,,,Dental,FMDNTF0014,Ketac Filling Two Surface,97572-01-00,Service,,702,702,Current Price
,,,,Dental,FMDNTP0053,Repair Of Casting Clasp,97876-00-00,Service,,702,702,Current Price
,,,,Physiotherapy,FMPTD-2059,Cerebral Palsy Exercises,96129-00-00,Service,,277,277,Current Price
,,,,Dental,FMDNTF0008,Composite Core,97625-10-00,Service,,1051,1051,Current Price
,,,,Dental,FMDNTM0016,Occlussal Adjustment,97961-00-00,Service,,1051,1051,Current Price
,,,,Dental,FMDNTP0051,Repair Of Broken Denture,97764-00-00,Service,,1051,1051,Current Price
,,,,Dental,FMDNTP0005,Isosit Jacket Crown,97615-10-00,Service,,1051,1051,Current Price
,,,,Dental,FMDNTP0065,Three Surfaces Ceramic Filling,97521-02-00,Service,,1051,1051,Current Price
,,,,Dental,FMDNTM0006,Gum Treatment Quad. (Severe),97281-00-10,Service,,1570,1570,Current Price
,,,,Dental,FMDNTP0018,Inlay Metallic 2 Surfaces,97541-01-00,Service,,1570,1570,Current Price
,,,,Dental,FMDNTP0058,Mouth Gaurd,97151-00-00,Service,,1570,1570,Current Price
,,,,Dental,FMDNTP0008,Porcelain Facing Jacket,97631-00-00,Service,,1570,1570,Current Price
,,,,Dental,FMDNTP0049,Relining Of Complete Denture,97743-00-20,Service,,1570,1570,Current Price
,,,,Orthopedics,FMORT-1040,Image Guided Sacroiliac Joint Injection,50124-01-10,Service,Day Case,4800,4800,Current Price
,,,,Dental,FMDNTP0055,Lateral Training Flange,97812-01-00,Service,,2566,2566,Current Price
,,,,Dental,FMDNTP0061,Splint Acylic Ii,97772-00-00,Service,,2566,2566,Current Price
,,,,Dental,FMDNTP0066,Vener Face Ceramic,97541-01-00,Service,,2566,2566,Current Price
,,,,Dental,FMDNTP0003,Temporary Metalic Crown,97618-01-00,Service,,803,803,Current Price
,,,,Dental,FMDNTP0021,Additional Post,97625-20-00,Service,,803,803,Current Price
,,,,Dental,FMDNTP0064,Two Surfaces Ceramic Filling,97521-02-00,Service,,803,803,Current Price
,,,,Dental,FMDNTP0045,Vitalium Clasp,97761-00-00,Service,,803,803,Current Price
,,,,Dental,FMDNTP0050,Repair Of Broken Partial Denture,97764-00-00,Service,,803,803,Current Price
,,,,LABORATORY,FMLAB-1032,Cold Agglutinins Titre,73100-12-30,Service,,303,303,Current Price
,,,,Urology,URO-0053,Uretheroplasty + Buccal Mucosal Graft,37604-09-00,PKG,1 Day,24060,24060,Current Price
,,,,Dental,FMDNTM0005,Gum Treatment Quad. (Moderate),97281-00-10,Service,,1319,1319,Current Price
,,,,Dental,FMDNTP0006,Isosit Veneer Crown,97615-10-00,Service,,1319,1319,Current Price
,,,,Dental,FMDNTP0017,Inlay Metallic,97541-01-00,Service,,1319,1319,Current Price
,,,,Dental,FMDNTP0007,Metalic Casting Crown,97613-04-00,Service,,1319,1319,Current Price
,,,,Dental,FMDNTP0060,Splint - Acrylic I,97772-00-00,Service,,1319,1319,Current Price
,,,,Dental,FMDNTP0046,Vitalium Bar,97762-00-00,Service,,1319,1319,Current Price
,,,,Physiotherapy,FMPTD-0015,MANUAL MASSAGE - PARTL. - OP,96162-00-00,Service,,183,183,Current Price
,,,,Psychiatry ,FMPSYB0058,Speech 6 Sessions,95550-05-00,Service,,1079,1079,Current Price
,,,,Psychiatry ,FMPSYB0057,Autism 6 Sessions,96180-00-20,Service,,1079,1079,Current Price
,,,,PAEDIATRICS/SUG,FMPDS-1010,Vaccination Service Fee,92171-00-00,Service,,53,53,Current Price
,,,,Orthopedics,FMORT-0582,Elbow Arthroscopy Of Elbow Surcal,49118-00-01,PKG,Day Case,16200,16200,Current Price
,,,,Orthopedics,FMORT-0769,Removal Of Spinal Instrumentation,50616-01-00,PKG,1 DAY,16200,16200,Current Price
,,,,Dental,FMDNTM0009,Reverse Bevel Gingivectomy/Quadrant,97231-01-00,Service,,2430,2430,Current Price
,,,,Dental,FMDNT00038,Removal Of Fixed Appliance,97874-00-10,Service,,797,797,Current Price
,,,,LABORATORY,FMLAB-1073,Wbcs Total & Diff,73100-00-10,Service, ,203,203,Current Price
,,,,Cardiology,FMCARS0033,Wireless Ecg Monitoring Per Day,11708-00-00,Service,,817,817,Current Price
,,,,OB & GYNE,FMOBG-3016,Salpingectomy / Salpingostomy,35694-07-00,PKG,3 Days,6443.34075,6443.34075,Current Price
,,,,Orthopedics,FMORT-9919,Arthroscopic Release Of Plantar Fascitis,49854-00-01,PKG,1 DAY,13200,13200,Current Price
,,,,Orthopedics,FMORT-0532,Surgical Arthoscopy Plica Or Retinaculum Release/Arthrosco.,49560-02-01,PKG,1 DAY,13200,13200,Current Price
,,,,Orthopedics,FMORT-0542,Arthrotomy Of Septic Knee,49500-01-01,PKG,1 DAY,13200,13200,Current Price
,,,,Orthopedics,FMORT-0543,Arthrotomy Of The Knee,49500-01-01,PKG,1 DAY,13200,13200,Current Price
,,,,Psychiatry ,FMPSYB0037,Group Theryaphy For Addict (Per Session),96073-00-00,Service,,958,958,Current Price
,,,,Dental,FMDNTP0022,Metallic Crown 3/4,97613-04-00,Service,,3275,3275,Current Price
,,,,Surgery,SUR-0114,ZADEK'S Pocedure,47915-00-01,PKG,Day Case,3681.9089999999997,3681.9089999999997,Current Price
,,,,ENT,FMENT-3178,Tympanoplasty,41530-00-01,PKG,4 Days,11045.727,11045.727,Current Price
,,,,Ophthalmology,FMOPTD0007,Subconjunctival Injection,42824-01-01,Service,,189,189,Current Price
,,,,Psychiatry ,FMPSYA0065,Intra Muscular Injection,96197-19-00,Service,,68,68,Current Price
,,,,Orthopedics,FMORT-0003,Bone Graft Out Of Iliac Bone- Crest,47726-00-01,PKG,1 DAY,10200,10200,Current Price
,,,,Dental,FMDNTP0014,Porcelain Crwon (Type Iv),97615-10-00,Service,,4015,4015,Current Price
,,,,Dental,FMDNTP0013,Porcelain Crown (Type Iii),97615-10-00,Service,,3529,3529,Current Price
,,,,LABORATORY,FMLAB-6017,Sputum C/S,73400-01-30,Service,,350,350,Current Price
,,,,LABORATORY,FMLAB-6015,Semen C/S,73400-03-30,Service,,350,350,Current Price
,,,,LABORATORY,FMLAB-6005,Csf C/S,73050-30-60,Service,,350,350,Current Price
,,,,LABORATORY,FMLAB-6027,Eye C/S,73050-40-30,Service,,350,350,Current Price
,,,,INTERNAL MEDICINE,FMINT-0008,Percutaneous Kidney Biopsy,36561-00-01,Service,,736,736,Current Price
,,,,ENT,ENT-0049,Foreign body removal from trachea,41789-01-00,PKG,1 Day,4602.38625,4602.38625,Current Price
,,,,Dental,FMDNTP0030,Acrylic Denture Upper/Lower Ii,97721-00-00,Service,,5013,5013,Current Price
,,,,ONCOLOGY/NUCLEAR MED,MTONC-0001,Intrathecal Chemotheraphy,96198-00-00,Service,,410,410,Current Price
,,,,Dental,FMDNTP0029,Acrylic Denture Upper/Lower I,97721-00-00,Service,,3778,3778,Current Price
,,,,Physiotherapy,FMPDT-0161,PDT SPECIAL NURSE MIN. 12 HRS.,83600-02-00,Service,,216,216,Current Price
,,,,Dental,FMDNTS0184,Insertion Of Implant,45846-00-00,Service,,2739,2739,Current Price
,,,,INTERNAL MEDICINE,FMINT-0078,Iv Fluid Insertion,96199-19-00,Service,,181,181,Current Price
,,,,OB & GYNE,FMOBG-3021,Simple Vulvectomy,35536-01-00,PKG,4 Days,8580,8580,Current Price
,,,,Dental,FMDNTO0034,Space Maintainer Simple,97845-00-00,Service,,1293,1293,Current Price
,,,,Dental,FMDNTO0030,Retainer Upper Or Lower,97649-00-00,Service,,1293,1293,Current Price
,,,,Orthopedics,FMORT-0801,Release Of De Quervain,46450-00-01,PKG,Day Case,7200,7200,Current Price
,,,,Orthopedics,FMORT-0401,Open Reduction Of Cdh & Cast,47051-00-01,PKG,2 DAYS,28800,28800,Current Price
,,,,Dental,FMDNL-0059,Ear Plug,41647-01-00,Service,,255,255,Current Price
,,,,Dental,FMDNTP0027,Full Denture Acrylic Type Ii,97711-00-00,Service,,8664,8664,Current Price
,,,,Dental,FMDNTP0028,Full Denture Acrylic Type Iii,97711-00-00,Service,,12370,12370,Current Price
,,,,Dental,FMDNTP0025,Removal Of Bridge,97656-00-00,Service,,462,462,Current Price
,,,,Physiotherapy,FMPTD-0114,Aerodyne Heater For Mechanical Nebulization 24 Hrs,92043-00-00,Service,,231,231,Current Price
,,,,LABORATORY,FMLAB-2069,Tibc (Total Iron Binding Capacity),73050-21-20,Service,,184,184,Current Price
,,,,Orthopedics,FMORT-0219,Medial Collateral Ligament Repair,49539-01-01,PKG,1 DAY,18600,18600,Current Price
,,,,Orthopedics,FMORT-0222,Pes Aserinus Transfer,46300-01-01,PKG,1 DAY,18600,18600,Current Price
,,,,LABORATORY,FMLAB-9089,Long Acting Thyroid Stimulator Abs (Thyroid Receptor Abs),73050-35-60,Service,,1196,1196,Current Price
,,,,Psychiatry ,FMPSYB0007,Behavioral Therapy Session,96101-00-00,Service,,744,744,Current Price
,,,,Psychiatry ,FMPSYB0009,Marital Therapy,96178-00-00,Service,,744,744,Current Price
,,,,Plastic Surgery,MTPSD-0049,Intracesional Injection,30207-00-00,Service,,222,222,Current Price
,,,,Physiotherapy,FMPTD-0064,Forearm Crutches - Each,96092-00-00,Service,,938,938,Current Price
,,,,Anaesthia ,FMANA-0032,Local Anaesthesia Assistant/Hr,92514-10-00,Service,,237,237,Current Price
,,,,Physiotherapy,FMPTD-0122,Adult Tracheostomy Mask,90179-06-00,Service,,79,79,Current Price
,,,,ORTHOPAEDIC WORKSHOP,FMORW-0158,Ankle Foot Orthosis Above Knee,96092-00-00,Service,,1985,1985,Current Price
,,,,Physiotherapy,FMPTD-0080,EXERCISE FOR SGH STAFF PER MTH,96129-00-00,Service,,326,326,Current Price
,,,,Physiotherapy,FMPTD-0105,DRY CUPPING,95550-11-00,Service,,326,326,Current Price
,,,,ORTHOPAEDIC WORKSHOP,FMEGD-0003,Stroke Therapy,95550-11-00,Service,,252,252,Current Price
,,,,Physiotherapy,FMPTD-2143,PARAPLEGIC OT SESSION,95550-02-00,Service,,252,252,Current Price
,,,,Physiotherapy,FMPTD-2142,CEREBRAL PALSY THERAPY,96130-00-00,Service,,257,257,Current Price
,,,,LABORATORY,FMLAB-1074,Dihydropyramidine Dehydrogenase Deficiency (Dpyd),73200-05-60,Service,,4449,4449,Current Price
,,,,Dental,FMDNTN0092,Recementing Crown Or Veneer,97651-00-00,Service,,89,89,Current Price
,,,,Radiology ,FMXRAY1291,Us. Thyroid Gland,55032-00-00,Service,,495,495,Current Price
,,,,Radiology ,FMXRAY1293,Us. Breast (Male),55070-00-00,Service,,495,495,Current Price
,,,,Radiology ,FMXRAY1297,Us. Pediatric. Both Hip,55816-00-02,Service,,495,495,Current Price
,,,,Radiology ,FMXRAY1296,Us. Pediatric. Pelvis & Perineum (Ambiguous Genitalia),55065-00-00,Service,,495,495,Current Price
,,,,Orthopedics,FMORT-0833,Endoscopic Carpal Tunnel Release,39331-00-01,PKG,Day Case,15600,15600,Current Price
,,,,Psychiatry ,FMPSYC0008,Child Self Conception,96177-00-00,Service,,431,431,Current Price
,,,,Psychiatry ,FMPSYC0021,How Can Child Make Smile To Him Self,96177-00-00,Service,,431,431,Current Price
,,,,Psychiatry ,FMPSYC0001,Student Behavioral Reaction,96101-00-00,Service,,431,431,Current Price
,,,,Physiotherapy,FMPTD-0108,MAGNETIC CUPPING,95550-03-00,Service,,441,441,Current Price
,,,,Dental,FMDNTF0019,Desensitization Of Teeth,97165-01-00,Service,,362,362,Current Price
,,,,Physiotherapy,FMPTD-2160,Chiropractic Session,95550-11-00,Service,,536,536,Current Price
,,,,Dental,FMDNTP0073,Fissure Sealent Teeth,97161-00-00,Service,,273,273,Current Price
,,,,Physiotherapy,FMPTD-2162,RE-EXAMINATION SCOLIOSIS,96037-00-00,Service,,273,273,Current Price
,,,,Physiotherapy,FMPTD-2174,Ms Stimulation Session,96155-00-00,Service,,273,273,Current Price
,,,,Physiotherapy,FMPTD-2181,Active Therapeutic Movements,96129-00-00,Service, ,273,273,Current Price
,,,,Physiotherapy,FMPTD-2166,Brace Parts Small,96092-00-00,Service,,273,273,Current Price
,,,,Physiotherapy,FMPTD-2201,COLD LASER,22065-00-90,Service,,273,273,Current Price
,,,,Physiotherapy,FMPTD-2175,Cold Laser Session,96155-00-00,Service,,273,273,Current Price
,,,,Dental,FMDNTN0058,Metallic Restoration One Surface Direct,97511-01-00,Service,,273,273,Current Price
,,,,Physiotherapy,FMPDT-0064,RESPIRATION MONITOR FOR 24HRS,11503-16-00,Service,,270,270,Current Price
,,,,Dental,FMDNTN0068,Adhesive Restoration Two Surfaces Posterior Tooth Direct,97521-01-00,Service, ,537,537,Current Price
,,,,Dermatology ,FMDER-0008,Chemical Cautery,41677-00-00,Service,,184,184,Current Price
,,,,Dental,FMDNTP0072,Oral Mucosal Lesions,90141-01-10,Service,,189,189,Current Price
,,,,Dental,FMDNTF0013,Ketac Filling One Surface,97572-01-00,Service,,577,577,Current Price
,,,,Physiotherapy,FMPTD-0124,Deep Breathing And Coughing Exercises,96139-00-00,Service,,194,194,Current Price
,,,,LABORATORY,FMLAB-9378,Aspergillus Fumigatus Somatic Abs,73100-19-10,Service,,597,597,Current Price
,,,,Psychiatry ,FMPSYC0014,Atec,96180-00-20,Service,,672,672,Current Price
,,,,Physiotherapy,FMPTD-0112,One Session Thalgo Part,90676-00-00,Service,,478,478,Current Price
,,,,Physiotherapy,FMPTD-0107,NEEDLE CUPPING,96162-00-00,Service,,488,488,Current Price
,,,,ORTHOPAEDIC WORKSHOP,FMEGD-0011,Ot Session (D),95550-02-00,Service,,488,488,Current Price
,,,,Psychiatry ,FMPSYB0051,Portage Program For 2 Weeks (2Sessions),96102-00-00,Service,,488,488,Current Price
,,,,Psychiatry ,FMPSYB0045,Illios Test Of Psycholionguistic Abilities,96014-00-00,Service,,772,772,Current Price
,,,,Psychiatry ,FMPSYB0042,Standardized Arabic Languange Test,96014-00-00,Service,,578,578,Current Price
,,,,Dental,FMDNTP0094,In Home Bleaching,97119-00-00,Service,,882,882,Current Price
,,,,Psychiatry ,FMPSYC0010,Cognitive Petroits For Talant Child,96101-00-00,Service,,588,588,Current Price
,,,,Dental,FMDNTM0021,Bleaching (One Tooth),97118-00-00,Service,,1181,1181,Current Price
,,,,Physiotherapy,FMPTD-2208,PACKAGE DEAL FOR PEDIA 10 SESSIONS 1 HR,95550-04-00,Service,,1271,1271,Current Price
,,,,Dental,FMDNTP0074,Single Porcelain Tooth,97551-02-00,Service,,698,698,Current Price
,,,,Physiotherapy,FMPTD-0099,CELEBRAL PALSY EXS WITH SWIMMING,95550-03-00,Service,,394,394,Current Price
,,,,Physiotherapy,FMPTD-0106,MOVING CUPPING,95550-11-00,Service,,394,394,Current Price
,,,,ORTHOPAEDIC WORKSHOP,FMEGD-0001,Ot Evaluation,96037-00-00,Service,,394,394,Current Price
,,,,ORTHOPAEDIC WORKSHOP,FMEGD-0010,Ot Session (C),95550-02-00,Service,,394,394,Current Price
,,,,ENT,FMENTO0008,FRENOTOMY,30278-02-00,Service,,1995,1995,Current Price
,,,,Physiotherapy,FMPTD-2179,Decompression Spinal,90024-00-00,Service,,803,803,Current Price
,,,,Physiotherapy,FMPTD-2195,Neurolumen 30 Min Muscle Stim Cold Lase Infrared T,96155-00-00,Service,,404,404,Current Price
,,,,Physiotherapy,FMPTD-2176,Postural Visual Analysis,96038-00-00,Service,,404,404,Current Price
,,,,Plastic Surgery,FMPSD-0011,Repair Of Cut Wound,30026-00-10,Service,,913,913,Current Price
,,,,LABORATORY,FMLAB-9028,Candida Albicans Titre,73100-20-10,Service,,998,998,Current Price
,,,,Psychiatry ,FMPSYA0069,Student Payment For 1 Month,83700-00-00,Service,,2006,2006,Current Price
,,,,Psychiatry ,FMPSYC0016,Qnst,96238-00-00,Service,,504,504,Current Price
,,,,Psychiatry ,FMPSYC0015,Child Anxiety,96101-00-00,Service,,504,504,Current Price
,,,,Psychiatry ,FMPSYC0027,M. Scale,96180-00-00,Service,,504,504,Current Price
,,,,Psychiatry ,FMPSYA0070,Student Payment For 1 Or 2 Weeks,83700-00-00,Service,,1008,1008,Current Price
,,,,Psychiatry ,FMPSYC0022,Cdi,96101-00-00,Service,,504,504,Current Price
,,,,Psychiatry ,FMPSYC0024,Cdt,96238-00-00,Service,,504,504,Current Price
,,,,Psychiatry ,FMPSYC0009,Child Fobia,96101-00-00,Service,,504,504,Current Price
,,,,Psychiatry ,FMPSYC0006,Conners Scale,96184-00-10,Service,,504,504,Current Price
,,,,Psychiatry ,FMPSYC0017,Givs,73050-39-70,Service,,504,504,Current Price
,,,,Psychiatry ,FMPSYC0023,Many Cdi,96102-00-20,Service,,504,504,Current Price
,,,,Psychiatry ,FMPSYC0020,Self Perception For Learning Disability,96184-00-00,Service,,504,504,Current Price
,,,,Psychiatry ,FMPSYC0004,Self Punishment,96101-00-00,Service,,504,504,Current Price
,,,,Psychiatry ,FMPSYC0018,Skills Of Creation,96101-00-00,Service,,504,504,Current Price
,,,,Psychiatry ,FMPSYC0019,Visual Perception,95550-10-00,Service,,504,504,Current Price
