PACKAGE CODE ,CATEGORY,SUB-CATEGORY,PACKAGES,Admission Days (LOS) ICU,Admission Days (LOS) WORD,NEW PRICE,3
7011039,NEUROSURGERY,CRANIAL,ENDOSCOPY FOR THE MANAGEMENT OF HYDROCEPHALUS,0,4,31500.0,1100
7011040,NEUROSURGERY,CRANIAL,ENDOVASCULAR INTERVENTION FOR CEREBRO-VASCULAR LESION,1,4,67195.0,1101
7011041,NEUROSURGERY,CRANIAL,EVACUATION OF  CHRONIC SUBDURAL HEMATOMA / BILATERAL,0,2,24650.0,1102
7011042,NEUROSURGERY,CRANIAL,EVACUATION OF CHRONIC SUBDURAL HEMATOMA / UNILATERAL,0,2,15660.0,1103
7011043,NEUROSURGERY,CRANIAL,EXCISION OF  BASAL ENCEPHACOLE,0,3,42840.0,1104
7011044,NEUROSURGERY,CRANIAL,EXCISION OF CEREBRAL ARTERIOVENOUS MALFORMATION,1,4,66305.0,1105
7011045,NEUROSURGERY,CRANIAL,EXCISION OF SCALP SWELLING OR TUMOUR,0,1,10516.0,1106
7011046,NEUROSURGERY,CRANIAL,EXCISION OF SKULL VAULT ENCEPHALOCELE,0,3,31050.0,1107
7011047,NEUROSURGERY,CRANIAL,EXCISION OF SKULL VAULT TUMOUR,0,1,19550.0,1108
7011048,NEUROSURGERY,CRANIAL,FONTO-ORBITAL ADVANCEMENT FOR CRANIOSYNOSTOIS,1,4,66305.0,1109
7011049,NEUROSURGERY,CRANIAL,INSERTION OF  EXTERNAL VENTRICULAR DRAIN,0,1,11000.0,1110
7011050,NEUROSURGERY,CRANIAL,INSERTION OF INTRACRANIAL PRESSURE MONITOR,0,1,11000.0,1111
7011051,NEUROSURGERY,CRANIAL,INSERTION OF INTRACRANIAL PRESSURE MONITORING CATHETER,0,2,19975.0,1112
7011052,NEUROSURGERY,CRANIAL,MICRVASCULAR DECOMPRESSION FOR HEMIFACIAL SPASM,1,4,76406.5,1113
7011053,NEUROSURGERY,CRANIAL,MICRVASCULAR DECOMPRESSION OF TRIGEMINAL NERVE,1,4,76406.5,1114
7011054,NEUROSURGERY,CRANIAL,MOTOR CORTEX STIMULATION (IMPLANTS NOT INCLUDED),1,4,61200.0,1115
7011055,NEUROSURGERY,CRANIAL,REMOVAL DBS – EXTENSION ELECTRODES,0,1,25500.0,1116
7011056,NEUROSURGERY,CRANIAL,REMOVAL DBS ELECTRODES,0,1,25500.0,1117
7011057,NEUROSURGERY,CRANIAL,REMOVAL OF MOTOR CORTEX STIMULATION (MCS) – ELECTRODES (WITH CRANIOTOMY),0,1,44500.0,1118
7011058,NEUROSURGERY,CRANIAL,REMOVAL OF  MOTOR CORTEX STIMULATION (MCS) EXTENSION ELECTRODES,0,1,25500.0,1119
7011059,NEUROSURGERY,CRANIAL,REMOVAL OF OCCIPITAL NERVE STIMULATOR (ONS) – EXTENSION ELECTRODES,0,1,21250.0,1120
7011060,NEUROSURGERY,CRANIAL,REMOVAL OF OCCIPITAL NERVE STIMULATOR (ONS) ELECTRODES,0,1,21250.0,1121
7011061,NEUROSURGERY,CRANIAL,REMOVAL  OF PERIPHERAL NERVE STIMULATOR (PNS) – ELECTRODES,0,1,17600.0,1122
7011062,NEUROSURGERY,CRANIAL,REMOVAL   OF PERIPHERAL NERVE STIMULATOR (PNS) – EXTENSION ELECTRODES,0,1,17600.0,1123
7011063,NEUROSURGERY,CRANIAL,REMOVAL OF SPINAL CORD STIMULATOR (SCS) ELECTRODES,0,1,21250.0,1124
7011064,NEUROSURGERY,CRANIAL,REMOVAL  OF SPINAL CORD STIMULATOR (SCS) EXTENSION ELECTRODES,0,1,21250.0,1125
7011065,NEUROSURGERY,CRANIAL,REMOVAL OF VAGUS NERVE STIMULATOR (VNS) – EXTENSION ELECTRODES,0,1,21250.0,1126
7011066,NEUROSURGERY,CRANIAL,REMOVAL OF VAGUS NERVE STIMULATOR (VNS) ELECTRODES,0,1,25500.0,1127
7011067,NEUROSURGERY,CRANIAL,REPAIR OF COMPOUND SKULL FRACTURE,0,2,20374.5,1128
7011068,NEUROSURGERY,CRANIAL,REPAIR OF SCALP INJURY UNDER GENERAL ANAESTHESIA,0,1,12320.0,1129
7011069,NEUROSURGERY,CRANIAL,REPAIR OF SIMPLE SKULL FRACTURE,0,2,19975.0,1130
7011070,NEUROSURGERY,CRANIAL,REPAIR OF SKULL FRACTURE WITH DAMAGED BRAIN TISSUE,0,2,30600.0,1131
7011071,NEUROSURGERY,CRANIAL,SIMPLE SKULL OSTEOTOMY FOR CRANIOSYNOSTOIS,0,2,25075.0,1132
7011072,NEUROSURGERY,CRANIAL,SKULL BASE REVISION FOR CSF FISTULA,0,2,33300.0,1133
7011073,NEUROSURGERY,CRANIAL,STEREOTACTIC BIOPSY BRAIN,1,3,61200.0,1134
7011074,NEUROSURGERY,CRANIAL,TANS-SPHENOIDAL EXCISION OF SELLAR TUMOUR,1,4,75750.0,1135
7011075,NEUROSURGERY,CRANIAL,UNILATERAL EXTERNAL VENTRICULAR DRAINAGE,0,2,17160.0,1136
7011076,NEUROSURGERY,CRANIAL,VENTRICULO-PERITONEAL OR VENTRICULO ATRIAL SHUNT,0,2,19975.0,1137
7011077,NEUROSURGERY,CRANIAL,VENTRICULO-PERITONEAL SHUNT INSERTION,0,2,15660.0,1138
7012001,NEUROSURGERY,SPINAL,"ANTERIOR OR ANTEROLATERAL VERTEB, RESECTION AND STABILIZATION",0,4,61410.0,1139
7012002,NEUROSURGERY,SPINAL,ANTERIOR THORACIC CORPECTOMY AND STABILIZATION,0,4,69420.0,1140
7012003,NEUROSURGERY,SPINAL,ANTEROLATERAL THORACO – LUMBER APPROACH – SINGLE LEVEL WITH FUSION,0,4,76406.5,1141
7012004,NEUROSURGERY,SPINAL,CERVICAL DECOMPRESSIVE LAMINECTOMY,1,4,39160.0,1142
7012005,NEUROSURGERY,SPINAL,CERVICAL DISCECTOMY ANTERIOR APPROACH –  MORE THAN 2 LEVELS WITH FUSION,1,4,61410.0,1143
7012006,NEUROSURGERY,SPINAL,CERVICAL DISCECTOMY ANTERIOR APPROACH – 1 LEVEL WITH FUSION,1,4,49572.0,1144
7012007,NEUROSURGERY,SPINAL,CERVICAL DISCECTOMY ANTERIOR APPROACH – 1 LEVEL WITHOUT FUSION,1,4,40392.0,1145
7012008,NEUROSURGERY,SPINAL,CERVICAL DISCECTOMY ANTERIOR APPROACH – 2 LEVELS WITH FUSION,1,4,57405.0,1146
7012009,NEUROSURGERY,SPINAL,CERVICAL MICRODISCECTOMY WITH FUSION / SINGLE LEVEL,1,4,42066.5,1147
7012010,NEUROSURGERY,SPINAL,CERVICAL MICRODISCECTOMY WITHOUT FUSION / SINGLE LEVEL,1,4,35100.0,1148
7012011,NEUROSURGERY,SPINAL,"CRANIECTOMY, BRAIN DISSECTION WITH HAEMATOMA EVAUCATION",0,3,30465.0,1149
7012012,NEUROSURGERY,SPINAL,CT GUIDED ASPIRATION OF INTRA-CEREBRAL COLLECTION,0,2,30465.0,1150
7012013,NEUROSURGERY,SPINAL,DECOMPRESSIVE THORACIC LAMINECTOMY,0,4,32079.0,1151
7012014,NEUROSURGERY,SPINAL,EACH ADDITIONAL LEVEL ANTEROLATERAL THORACO APPROACH,0,0,12320.0,1152
7012015,NEUROSURGERY,SPINAL,EACH ADDITIONAL LEVEL CERVICAL DISC EXESION / FUSION,0,0,7876.5,1153
7012016,NEUROSURGERY,SPINAL,EACH ADDITIONAL LEVEL LUMBER DISC EXCESION / FUSION,0,0,6986.5,1154
7012017,NEUROSURGERY,SPINAL,EXCISION OF LESIONS INTRASPINAL EXTRADURAL/CERVICAL,1,4,46280.0,1155
7012018,NEUROSURGERY,SPINAL,EXCISION OF LESIONS INTRASPINAL EXTRADURAL/DORSAL,0,4,46280.0,1156
7012019,NEUROSURGERY,SPINAL,EXCISION OF LESIONS INTRASPINAL EXTRADURAL/LUMBAR,0,4,35100.0,1157
7012020,NEUROSURGERY,SPINAL,EXCISION OF LESIONS INTRASPINAL EXTRADURAL/SACRAL,0,3,35100.0,1158
7012021,NEUROSURGERY,SPINAL,EXCISION OF LESIONS INTRASPINAL INTRADURAL/CERVICAL,1,4,54290.0,1159
7012022,NEUROSURGERY,SPINAL,EXCISION OF LESIONS INTRASPINAL INTRADURAL/DORSAL,0,4,49793.0,1160
7012023,NEUROSURGERY,SPINAL,EXCISION OF LESIONS INTRASPINAL INTRADURAL/LUMBAR,0,3,37380.0,1161
7012024,NEUROSURGERY,SPINAL,EXPLORATION OF RADIAL NERVE WITH EXTERNAL NEUROSIS,0,3,24650.0,1162
7012025,NEUROSURGERY,SPINAL,IMPLANTATION OF INTRATHECAL PUMP EXCLUDING THE PUMP,0,3,36000.0,1163
7012026,NEUROSURGERY,SPINAL,INTRATHECAL BACLOFEN INJECTION/SCREENING PROCEDURE,0,2,17600.0,1164
7012027,NEUROSURGERY,SPINAL,KHYPOPLASTY (PER LEVEL) BILATERAL,0,4,62300.0,1165
7012028,NEUROSURGERY,SPINAL,KYPHOPLASTY (PER LEVEL) UNILATERAL,0,4,53400.0,1166
7012029,NEUROSURGERY,SPINAL,"LAMINECTOPLASTY / LAMINECTOMY FOR SPINAL TUMOR FOCAL (MENINGIOMA, NEUROMA)",0,4,49793.0,1167
7012030,NEUROSURGERY,SPINAL,"LAMINECTOPLASTY L LAMINECTOMY FOR SPINAL TUMOR DIFUSE (GLIOMA, EPENDYMOMA)",0,4,76540.0,1168
7012031,NEUROSURGERY,SPINAL,LATERAL APPROACH TO THORACIC DISCECTOMY,0,4,60520.0,1169
7012032,NEUROSURGERY,SPINAL,LUMBAR DECOMPRESSIVE LAMINECTOMY AND DISCECTOMY – MORE THAN TWO LEVELS,0,4,33660.0,1170
7012033,NEUROSURGERY,SPINAL,LUMBAR DECOMPRESSIVE LAMINECTOMY AND DISCECTOMY – ONE LEVEL,0,4,27030.0,1171
7012034,NEUROSURGERY,SPINAL,LUMBAR DECOMPRESSIVE LAMINECTOMY AND DISCECTOMY – TWO LEVELS,0,4,31620.0,1172
7012035,NEUROSURGERY,SPINAL,LUMBAR FENESTRATION MICRODISCECTOMY – ONE LEVEL BILATERAL,0,4,24225.0,1173
7012036,NEUROSURGERY,SPINAL,LUMBAR FENESTRATION MICRODISCECTOMY – ONE LEVEL UNILATERAL,0,4,20825.0,1174
7012037,NEUROSURGERY,SPINAL,LUMBAR FENESTRATION MICRODISCECTOMY – THREE LEVELS BILATERAL,0,4,48950.0,1175
7012038,NEUROSURGERY,SPINAL,LUMBAR FENESTRATION MICRODISCECTOMY – THREE LEVELS UNILATERAL,0,4,33300.0,1176
7012039,NEUROSURGERY,SPINAL,LUMBAR FENESTRATION MICRODISCECTOMY – TWO LEVELS BILATERAL,0,4,34650.0,1177
7012040,NEUROSURGERY,SPINAL,LUMBAR FENESTRATION MICRODISCECTOMY – TWO LEVELS UNILATERAL,0,4,24225.0,1178
7012041,NEUROSURGERY,SPINAL,LUMBER MICRODISECTOMY WITH FUSION / SINGLE LEVEL,0,4,31500.0,1179
7012042,NEUROSURGERY,SPINAL,LUMBER MICRODISECTOMY WITHOUT FUSION / SINGLE LEVEL,0,4,20400.0,1180
7012043,NEUROSURGERY,SPINAL,MICROSCOPIC BRAIN EXCISION OF EPILEPTIC FOCUS,1,4,61276.5,1181
7012044,NEUROSURGERY,SPINAL,MICROSCOPIC TOTAL SUPRASELLAR TUMOUR EXCISION THROUGH SUBFRONTAL APPROACH WITH FRONTAL CRANIOTOMY,1,4,46146.5,1182
7012045,NEUROSURGERY,SPINAL,"MYELOMENINGOCELE REPAIR, MAJOR DEFECT",0,3,31500.0,1183
7012046,NEUROSURGERY,SPINAL,"MYELOMENINGOCELE REPAIR, MINOR DEFECT",0,3,24650.0,1184
7012047,NEUROSURGERY,SPINAL,PERCUTANEOUS FIXATION WITHOUT SCREW WITH IMPLANT ,0,3,62300.0,1185
7012048,NEUROSURGERY,SPINAL,POSTERIOR CERVICAL NERVE ROOT DECOMPRESSION – 2 NERVE ROOTS,1,3,37825.0,1186
7012049,NEUROSURGERY,SPINAL,POSTERIOR CERVICAL NERVE ROOT DECOMPRESSION – MORE THAN 2 NERVE ROOTS,1,3,48060.0,1187
7012050,NEUROSURGERY,SPINAL,POSTERIOR CERVICAL NERVE ROOT DECOMPRESSION – ONE NERVE ROOT,1,3,32850.0,1188
7012051,NEUROSURGERY,SPINAL,POSTERIOR FUSION AND STABILIZATION,0,3,47170.0,1189
7012052,NEUROSURGERY,SPINAL,POSTERIOR RHIZOTOMY,0,3,44500.0,1190
7012053,NEUROSURGERY,SPINAL,RE-FENESTRATION AND MICRODISCECTOMY,0,3,27200.0,1191
7012054,NEUROSURGERY,SPINAL,REFILL OF INTRATHECAL PUMP (EXCLUDING THE MEDICATION),0,0,8800.0,1192
7012055,NEUROSURGERY,SPINAL,RE-LAMINECTOMY FOR LUMBAR CANAL STENOSIS –  MORE THAN TWO LEVELS,0,3,34200.0,1193
7012056,NEUROSURGERY,SPINAL,RE-LAMINECTOMY FOR LUMBAR CANAL STENOSIS – ONE LEVEL,0,3,30600.0,1194
7012057,NEUROSURGERY,SPINAL,RE-LAMINECTOMY FOR LUMBAR CANAL STENOSIS – TWO LEVELS,0,3,31500.0,1195
7012058,NEUROSURGERY,SPINAL,REMOVAL NEURO-STIMULATOR,0,3,25500.0,1196
7012059,NEUROSURGERY,SPINAL,REPAIR OF MENINGOMYELOCELE MAJOR,0,3,42275.0,1197
7012060,NEUROSURGERY,SPINAL,"REPAIR OF MENINGOMYELOCELE, MINOR DEFECT",0,3,26350.0,1198
7012061,NEUROSURGERY,SPINAL,REPAIR OF OCCULT SPINAL DYSRAPHISM,0,3,38270.0,1199
7012062,NEUROSURGERY,SPINAL,SELECTIVE DORSAL RHIZOTOMY FOR SPASTICITY,0,3,44500.0,1200
7012063,NEUROSURGERY,SPINAL,SPINAL CORD STIMULATION (EXCLUDING IMPLANTS),0,3,34340.0,1201
7012064,NEUROSURGERY,SPINAL,SPINAL STENOSIS / INTER LAMINAR DECOMPRESSION / LAMINECTOMY,0,3,23800.0,1202
7012065,NEUROSURGERY,SPINAL,SPINAL STENOSIS / INTER LAMINAR DECOMPRESSION / LAMINECTOMY WITH DISCECTOMY,0,3,31500.0,1203
7012066,NEUROSURGERY,SPINAL,THECO-PERITONEAL SHUNT,0,3,41385.0,1204
7013001,NEUROSURGERY,PERIPHERAL,BILATERAL CARPAL TUNNEL NEUROLYSIS,0,2,15300.0,1205
7013002,NEUROSURGERY,PERIPHERAL,BRACHIAL PLEXUS DECOMPRESSION,0,3,33165.0,1206
7013003,NEUROSURGERY,PERIPHERAL,CARPEL TUNNEL SYNDROME DECOMPRESSION BILATERAL ,0,1,6675.0,1207
7013004,NEUROSURGERY,PERIPHERAL,CARPEL TUNNEL SYNDROME DECOMPRESSION UNILATERAL,0,1,5355.0,1208
7013005,NEUROSURGERY,PERIPHERAL,DIRECT PERINEURAL NERVE REPAIR,0,2,25372.5,1209
7013006,NEUROSURGERY,PERIPHERAL,INTERFASICULAR REPAIR,0,2,34065.0,1210
7013007,NEUROSURGERY,PERIPHERAL,NERVE GRAFTING (WITHOUT GRAFT),0,2,25925.0,1211
7013008,NEUROSURGERY,PERIPHERAL,NERVE GRAFTS – AUTO GRAFTS ,0,2,36490.0,1212
7013009,NEUROSURGERY,PERIPHERAL,NERVE NEUROLYSIS,0,2,20272.5,1213
7013010,NEUROSURGERY,PERIPHERAL,NERVE REPAIR (ONE NERVE),0,2,20825.0,1214
7013011,NEUROSURGERY,PERIPHERAL,NERVE REPAIR MAJOR ,0,2,26350.0,1215
7013012,NEUROSURGERY,PERIPHERAL,NERVE TRANSFERS ,0,2,37380.0,1216
7013013,NEUROSURGERY,PERIPHERAL,"NERVE TRANSPOSITION, OLD SCAR  ",0,2,31500.0,1217
7013014,NEUROSURGERY,PERIPHERAL,"NEUROLYSIS, OLD REPAIR, EXPLORATION ",0,2,26350.0,1218
7013015,NEUROSURGERY,PERIPHERAL,NEUROMA EXCISION TREATMENT ,0,2,31500.0,1219
7013016,NEUROSURGERY,PERIPHERAL,OLD PERINEURAL NERVE REPAIR,0,2,27922.5,1220
7013017,NEUROSURGERY,PERIPHERAL,PERIPHERAL NERVE STIMULATION (EXCLUDING IMPLANTS),0,2,37380.0,1221
7013018,NEUROSURGERY,PERIPHERAL,RELEASE OF CUBITAL TUNNEL SYNDROME,0,1,17468.0,1222
7013019,NEUROSURGERY,PERIPHERAL,RELEASE OF ULNAR NERVE ENTRAPMENT AT WRIST,0,1,14659.5,1223
7013020,NEUROSURGERY,PERIPHERAL,SELECTIVE PERIPHERAL NEURECTOMY (ONE LIMB),0,1,17600.0,1224
7013021,NEUROSURGERY,PERIPHERAL,SUBCUTANEOUS FIELD STIMULATION,0,1,36000.0,1225
7013022,NEUROSURGERY,PERIPHERAL,VAGAL NERVE STIMULATOR ( IMPLANTS NOT INCLUDED ),0,4,62300.0,1226
8011001,OPHTHALMOLOGY ,ORBIT,DRILL OF HYDERAL IMPLANT WITH ARTIFICIAL EYE,0,1,6918.5,1227
8011002,OPHTHALMOLOGY ,ORBIT,ENUCULATION WITH HYDROXY. ORBITAL,0,2,18685.0,1228
8011003,OPHTHALMOLOGY ,ORBIT,ENUCLEATION OR EVISCERATION WITH PROSTHETIC IMPLANT,0,1,7272.0,1229
8011004,OPHTHALMOLOGY ,ORBIT,ENUCLEATION OR EVISCERATION OF EYE BALL,0,1,4898.5,1230
8011005,OPHTHALMOLOGY ,ORBIT,EXENTRATION,0,2,13635.0,1231
8011006,OPHTHALMOLOGY ,ORBIT,IMPLANTATION OF HYDERAL ORBITAL IN ENUCULATION.,0,2,17675.0,1232
8011007,OPHTHALMOLOGY ,ORBIT,IMPLANTATION OF REGULAR IN ENUCULATION OR EVISCERATION,0,1,7928.5,1233
8011008,OPHTHALMOLOGY ,ORBIT,OPTIC NERVE SHEATH FENES – ONSF,0,2,14645.0,1234
8011009,OPHTHALMOLOGY ,ORBIT,ORBITAL EXPLORATION,0,1,7322.5,1235
8011010,OPHTHALMOLOGY ,ORBIT,ORBITAL TUMOUR BIOPSY,0,1,7322.5,1236
8011011,OPHTHALMOLOGY ,ORBIT,ORBITAL TUMOUR EXCISION,0,1,7928.5,1237
8011012,OPHTHALMOLOGY ,ORBIT,POSTERIOR ORBITAL EXPLORATION,0,2,11615.0,1238
8011013,OPHTHALMOLOGY ,ORBIT,POSTERIOR ORBITAL TUMOUR,0,2,15655.0,1239
8011014,OPHTHALMOLOGY ,ORBIT,RECONSTRUCTION OF ORBITAL BASE FRACTURE,0,2,14645.0,1240
8011015,OPHTHALMOLOGY ,ORBIT,SOCKET RECONSTRUCTION,0,1,8585.0,1241
8011016,OPHTHALMOLOGY ,ORBIT,SQUINT REPAIR (ONE OR BOTH EYES),0,1,8938.5,1242
8011017,OPHTHALMOLOGY ,ORBIT,SQUINT REPAIR SECOND STAGE (ONE OR BOTH EYES),0,1,4848.0,1243
8011018,OPHTHALMOLOGY ,ORBIT,THYROID ORBITAL DECOMPRESSION (BOTH EYES),0,2,24745.0,1244
8011019,OPHTHALMOLOGY ,ORBIT,THYROID ORBITAL DECOMPRESSION (ONE EYE),0,2,15655.0,1245
8012001,OPHTHALMOLOGY ,LIDS,BILATERAL  PTOSIS REPAIRWITHFRESH FASC.,0,2,19695.0,1246
8012002,OPHTHALMOLOGY ,LIDS,BILATERAL LEVATOR MUS. RECESSION,0,2,22500.0,1247
8012003,OPHTHALMOLOGY ,LIDS,BILATERAL  BLEPHAROPLASTY UPPER LID,0,2,23250.0,1248
8012004,OPHTHALMOLOGY ,LIDS,BILATERAL  MYECTOMY LOWER LID,0,2,27000.0,1249
8012005,OPHTHALMOLOGY ,LIDS,BILATERAL BLEPHAROPLASTY LOWER LID ,0,2,19500.0,1250
8012006,OPHTHALMOLOGY ,LIDS,BILATERAL EYE BROW PLASTY,0,2,19500.0,1251
8012007,OPHTHALMOLOGY ,LIDS,BILATERAL FULL  MYECTOMY UPPER LID,0,2,36000.0,1252
8012008,OPHTHALMOLOGY ,LIDS,BILATERAL LIMITED MYECTOMY UPPER LID,0,2,23775.0,1253
8012009,OPHTHALMOLOGY ,LIDS,BILATERAL REPAIR ENTR. ECTROPIN ,0,2,17775.0,1254
8012010,OPHTHALMOLOGY ,LIDS,BILATERAL SIM. PTOSIS REPAIR,0,2,22500.0,1255
8012011,OPHTHALMOLOGY ,LIDS,BILATERAL TARSAL STRIP,0,2,11925.0,1256
8012012,OPHTHALMOLOGY ,LIDS,BILATERAL TARSAL STRIP WITH GRAFT,0,2,15225.0,1257
8012013,OPHTHALMOLOGY ,LIDS,BOTULIUM TOXIN INJECTION,0,2,8775.0,1258
8012014,OPHTHALMOLOGY ,LIDS,COMPLEX LID RECONSTRUCTION,0,2,12000.0,1259
8012015,OPHTHALMOLOGY ,LIDS,ELECTROLYSIS FOR EYE LASHES IN O.R.,0,2,1425.0,1260
8012016,OPHTHALMOLOGY ,LIDS,EXCISION OF LID TUMOR WITH RECONSTRUCTION WITH FLAP,0,2,17250.0,1261
8012017,OPHTHALMOLOGY ,LIDS,EXCISION OF LID TUMOUR,0,2,10875.0,1262
8012018,OPHTHALMOLOGY ,LIDS,EXCISION OF MULTI CHALAZION IN OR,0,2,3375.0,1263
8012019,OPHTHALMOLOGY ,LIDS,EXCI.MULTIPLE SMALL LID GROW,0,2,3225.0,1264
8012020,OPHTHALMOLOGY ,LIDS,EXCISION OF CHALAZION U.G.A.,0,2,2325.0,1265
8012021,OPHTHALMOLOGY ,LIDS,EXCISION OF LID TUMOURWITHHISTOPATHOLOGY ANALYSIS,0,2,7500.0,1266
8012022,OPHTHALMOLOGY ,LIDS,EXCISION OF SMALL LID GROWTH IN O.R. ,0,2,3225.0,1267
8012023,OPHTHALMOLOGY ,LIDS,EYE PLASTIC SURGERY,0,2,16275.0,1268
8012024,OPHTHALMOLOGY ,LIDS,GOLD WEIGHT LID IMPLANTATION,0,2,14625.0,1269
8012025,OPHTHALMOLOGY ,LIDS,LID RECONSTRUCTION USING FLAPES OR GRAFT,0,2,17250.0,1270
8012026,OPHTHALMOLOGY ,LIDS,PTOSIS REPAIR (ONE EYE),0,2,10875.0,1271
8012027,OPHTHALMOLOGY ,LIDS,RECONSTRUCTION OF LID LACERATION,0,2,7500.0,1272
8012028,OPHTHALMOLOGY ,LIDS,REPAIR OF ENTROPION OR ECTROPION (BOTH EYES),0,2,10875.0,1273
8012029,OPHTHALMOLOGY ,LIDS,REPAIR OF ENTROPION OR ECTROPION (ONE EYE),0,2,7500.0,1274
8012030,OPHTHALMOLOGY ,LIDS,REPAIR OF SIMPLE LIDWITHEXPLORA,0,2,6675.0,1275
8012031,OPHTHALMOLOGY ,LIDS,REPAIR OF SMALL WOUND OF LID,0,2,1875.0,1276
8012032,OPHTHALMOLOGY ,LIDS,SIMPLE LID RECONSTRUCTION,0,2,6225.0,1277
8012033,OPHTHALMOLOGY ,LIDS,TARSORRHAPHY (ONE EYE),0,2,9375.0,1278
8012034,OPHTHALMOLOGY ,LIDS,TRICHIASIS REPAIR (BOTH EYES),0,2,8775.0,1279
8012035,OPHTHALMOLOGY ,LIDS,TRICHIASIS REPAIR (ONE EYE),0,2,5775.0,1280
8012036,OPHTHALMOLOGY ,LIDS,UNILATERAL LEVATOR MUS. RECESSION,0,2,14775.0,1281
8012037,OPHTHALMOLOGY ,LIDS,UNILATERAL PTOSIS REPAIRWITHFRESH,0,2,18750.0,1282
8012038,OPHTHALMOLOGY ,LIDS,UNILATERAL BLEPHAROPLASTY LOWER LID,0,2,12750.0,1283
8012039,OPHTHALMOLOGY ,LIDS,UNILATERAL BLEPHAROPLASTY UPPER LID,0,2,13500.0,1284
8012040,OPHTHALMOLOGY ,LIDS,UNILATERAL EYE BROW PLASTY,0,2,13125.0,1285
8012041,OPHTHALMOLOGY ,LIDS,UNILATERAL FULL  MYECTOMY LOWER LID,0,2,35250.0,1286
8012042,OPHTHALMOLOGY ,LIDS,UNILATERAL FULL  MYECTOMY UPPER LID,0,2,23250.0,1287
8012043,OPHTHALMOLOGY ,LIDS,UNILATERAL LIMITED MYECTOMY UPPER LID,0,2,14250.0,1288
8012044,OPHTHALMOLOGY ,LIDS,UNILATERAL REPAIR ENTR. ECTROPIN,0,2,10875.0,1289
8012045,OPHTHALMOLOGY ,LIDS,UNILATERAL TARSAL STRIP,0,2,8775.0,1290
8012046,OPHTHALMOLOGY ,LIDS,UNILATERAL TARSAL STRIP WITH GRAFT,0,2,10875.0,1291
8013001,OPHTHALMOLOGY ,LACRIMAL SYSTEM,BALLOON DACRYOPLASTY ,0,D/C,7928.5,1292
8013002,OPHTHALMOLOGY ,LACRIMAL SYSTEM,BILATERAL MEDIAL SPINDLE SURGERY,0,D/C,6312.5,1293
8013003,OPHTHALMOLOGY ,LACRIMAL SYSTEM,BILATERAL PROBING WITH SYRINGINGWITHINTUBATION  ,0,D/C,7928.5,1294
8013004,OPHTHALMOLOGY ,LACRIMAL SYSTEM,BILATERAL PUNCTAL OCCLUSION,0,D/C,5908.5,1295
8013005,OPHTHALMOLOGY ,LACRIMAL SYSTEM,BIOPSY OF LACRIMAL GLAND TUMORWITHHISTOPATH. ANALYSIS,0,D/C,5908.5,1296
8013006,OPHTHALMOLOGY ,LACRIMAL SYSTEM,COLLAGEN PLUG,0,0,1479.0,1297
8013007,OPHTHALMOLOGY ,LACRIMAL SYSTEM,D.C.R. / DACRYOCYSTORHINOSTOMY,0,1,10710.0,1298
8013008,OPHTHALMOLOGY ,LACRIMAL SYSTEM,DACRYOCYSTECTOMY,0,D/C,4898.5,1299
8013009,OPHTHALMOLOGY ,LACRIMAL SYSTEM,DCRWITHCANALICULAR RECONSTRUCTION,0,D/C,11867.5,1300
8013010,OPHTHALMOLOGY ,LACRIMAL SYSTEM,DCRWITHLESTER JONES TUBE,0,D/C,13988.5,1301
8013011,OPHTHALMOLOGY ,LACRIMAL SYSTEM,EXCISION OF LACRIMAL GLAND,0,D/C,8938.5,1302
8013012,OPHTHALMOLOGY ,LACRIMAL SYSTEM,PROBING WITH SYRINGING U.G.A. (BOTH EYES),0,D/C,3939.0,1303
8013013,OPHTHALMOLOGY ,LACRIMAL SYSTEM,PROBING WITH SYRINGING U.G.A. (ONE EYE),0,D/C,2295.0,1304
8013014,OPHTHALMOLOGY ,LACRIMAL SYSTEM,RECONSTRUCTION OF LACRIMAL DUCTS WITH TUBE,0,D/C,7827.5,1305
8013015,OPHTHALMOLOGY ,LACRIMAL SYSTEM,SILICONE INTUBATION ONE EYE,0,D/C,4898.5,1306
8013016,OPHTHALMOLOGY ,LACRIMAL SYSTEM,TEMPRORY ARTERY BIOPSY,0,D/C,4898.5,1307
8013017,OPHTHALMOLOGY ,LACRIMAL SYSTEM,THREE SNIP OPERATION (BOTH EYES),0,D/C,5807.5,1308
8013018,OPHTHALMOLOGY ,LACRIMAL SYSTEM,THREE SNIP OPERATION (ONE EYE),0,D/C,3939.0,1309
8013019,OPHTHALMOLOGY ,LACRIMAL SYSTEM,UNILATERAL MEDIA SPINDLE SURGERY,0,D/C,4898.5,1310
8013020,OPHTHALMOLOGY ,LACRIMAL SYSTEM,UNILATERAL PROBING WITH SYRINGING WITH INTUBATION ,0,D/C,4898.5,1311
8013021,OPHTHALMOLOGY ,LACRIMAL SYSTEM,UNILATERAL PUNCTAL OCCLUSION ,0,D/C,3787.5,1312
8014001,OPHTHALMOLOGY ,ANT. CHAMBER,AMNIOTIC MEMBRANE GRAFT ,0,1,12625.0,1313
8014002,OPHTHALMOLOGY ,ANT. CHAMBER,ANTERIOR CHAMBER REFORMATION POST OPERATIVE (INSIDE HOSPITAL),0,D/C,2295.0,1314
