TARIFF,SERVICE_NAMEE,CODE,NAME,DEPARTMENT_NAME,OP_PRICE,IP_PRICE
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-8186,CYSTIC FIBROSIS MOST COMMON CFTR MUTATIONS(STEP 1),LABORATORY,2810.0,2810
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-8187,CYSTIC FIBROSIS MIDDLEEAST (ME) PANEL (STEP 2),LABORATORY,7000.0,7000
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-8188,CYSTIC FIBROSIS FOLLOWING MEPANEL (STEP 3),LABORATORY,8000.0,8000
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-8190,CYSTIC FIBROSIS-HAMILIAL MUTATION,LABORATORY,2000.0,2000
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-8191,PANCREATIC HEREDITARY (PRSS),LABORATORY,6000.0,6000
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-8192,PANCREATIC HEREDITARY (SPINK1),LABORATORY,5000.0,5000
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-8194,SEMEN ANALYSIS,LABORATORY,220.0,220
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-8195,CHROMOSOMAL BREAKAGE STUDY FOR FANCONI ANEMIA,LABORATORY,5000.0,5000
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-8197,AMINO ACIDS IN URINE,LABORATORY,3000.0,3000
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-8198,AMINO ACIDS IN PLASMA,LABORATORY,3000.0,3000
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-8199,HLA-DR15,LABORATORY,1700.0,1700
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-8205,BETA D GLUCAN-SERUM,LABORATORY,750.0,750
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-8206,INFLIXIMAB,LABORATORY,530.0,530
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-8207,INFLIXIMAB ABS,LABORATORY,320.0,320
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9001,17 - HYDROXY PROGESTERONE,LABORATORY,599.0,599
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9002,A D H-ANTIDIURETIC HORMONE,LABORATORY,782.0,782
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9003,ACETYLCHOLINESTERASE (BLOOD),LABORATORY,420.0,420
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9004,ACETYLCHOLINE RECEPTOR ANTIBODIES,LABORATORY,1344.0,1344
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9005,ACTH-ADRENOCORTICOTROPHIC HORMONE,LABORATORY,840.0,840
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9006,ADRENALINE (U or S),LABORATORY,782.0,782
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9007,ALDOLASE,LABORATORY,208.0,208
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9008,ALDOSTERONE (S or U),LABORATORY,756.0,756
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9009,ALKALINE LEUKOCYTE PHOSPHATASE (ALP),LABORATORY,257.0,257
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9011,ALPHA-1-ANTITRYPSIN PHYNOTYPE,LABORATORY,735.0,735
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9012,ALUMINUM (S) (U) ,LABORATORY,452.0,452
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9017,ANGIOSTENSIN-1 CONVERTING ENZYME (ACE),LABORATORY,578.0,578
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9018,ANTI DNA SINGLE STRAND,LABORATORY,1214.0,1214
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9019,ANTI-LIVER SPEC.PROTEIN ABS (LSP),LABORATORY,499.0,499
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9020,ANTI-SKELETAL MUSCLE ABS,LABORATORY,490.0,490
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9021,ANTIHYALURONIDASE ABS.,LABORATORY,341.0,341
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9022,ARYLSULPHATASE A (B&U),LABORATORY,1050.0,1050
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9023,"BLOOD EXTRACTION ""HOME VISIT""",LABORATORY,147.0,147
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9026,PTH-INTACT (  PARATHORMONE),LABORATORY,231.0,231
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9027,CALCITONIN,LABORATORY,893.0,893
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9028,"CANDIDA ALBICANS ABS (IgA, IgG & IgM) ",LABORATORY,672.0,672
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9029,CARDIOLIPIN ABS (ACA),LABORATORY,798.0,798
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9030,CARNITINE (S),LABORATORY,278.0,278
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9031,CAROTENE,LABORATORY,462.0,462
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9032,CATECHOLAMINE (U)  (INCLUDES   ADRENALIN & NORADRE,LABORATORY,1017.0,1017
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9033,CATECHOLAMINE (P)   (INCLUDES ADRENALIN & NORADRE,LABORATORY,826.0,826
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9034,CERULOPLASMIN (S),LABORATORY,200.0,200
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9035,COMPLEMENT CH50 / CH 100,LABORATORY,541.0,541
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9036,CHLOMIPRAMINE,LABORATORY,326.0,326
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9037,CHOLINESTERASE IN ERYTHROCYTES,LABORATORY,232.0,232
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9039,CHROMOSOME ANALYSIS (KARYOTYPING),LABORATORY,2688.0,2688
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9040,CHROMOSOMAL ANALYSIS{AMNIOTIC FLUID},LABORATORY,5250.0,5250
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9041,CHYMOTRYPSIN B,LABORATORY,168.0,168
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9042,CITRATE (URINE OR SERUM),LABORATORY,851.0,851
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9043,COMPLEMENT (C2),LABORATORY,277.0,277
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9044,COMPLEMENT-C 1 ESTERASE INHIBITOR OR DECAY,LABORATORY,401.0,401
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9045,COPPER (SERUM),LABORATORY,486.0,486
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9046,LEAD (B` U),LABORATORY,526.0,526
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9047,"CRYOGLOBULIN, QUAL (S)",LABORATORY,158.0,158
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9048,CYCLOSPORIN ASSAY,LABORATORY,649.0,649
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9049,DEHYDROEPIANDROSTERONE SULFATE (S) DHEA (S,LABORATORY,662.0,662
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9052,DIGITOXIN,LABORATORY,399.0,399
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9054,DNA POLYMERASE,LABORATORY,588.0,588
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9055,DOCTOR'S HOME VISIT,LABORATORY,320.0,320
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9059,EXTRACTABLE NUCLEAR ABS (ENA) (ANTI RNP` ANTI SM),LABORATORY,649.0,649
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9060,FACTOR VIII ASSOCIATED Ag-VIII Ag (VON WILLEBERAND F),LABORATORY,281.0,281
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9061,FILARIA ABS.,LABORATORY,415.0,415
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9062,FOLIC ACID (S),LABORATORY,654.0,654
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9063,FREE THYROXINE INDEX (FTI),LABORATORY,357.0,357
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9065,FREE T3 (FREE TRIIODOTHYRONINE),LABORATORY,248.0,248
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9066,GASTRIN (S),LABORATORY,286.0,286
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9067,GLUCAGON (P),LABORATORY,945.0,945
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9068,GOLD,LABORATORY,244.0,244
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9069,GONOCOCCAL ABS,LABORATORY,368.0,368
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9070,GROWTH HORMONE (HGH),LABORATORY,366.0,366
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9071,HAPTOGLOBIN,LABORATORY,284.0,284
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9075,HEXOSEAMINIDASE A,LABORATORY,851.0,851
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9076,"HISTAMINE (S,U)",LABORATORY,998.0,998
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9077,HLA B 27,LABORATORY,1268.0,1268
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9078,HLA FULL TISSUE TYPING,LABORATORY,5700.0,5700
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9080,5 - HIAA (5-HYDROXY INDOLE ACETIC ACID ),LABORATORY,278.0,278
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9081,IMMUNOELECTROPHORESIS,LABORATORY,945.0,945
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9083,INSULIN C-PEPTIDE,LABORATORY,683.0,683
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9085,INSULIN ABS,LABORATORY,452.0,452
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9086,ISLET CELL ABS. (ICA),LABORATORY,420.0,420
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9087,LIVER MEMBRANE ABS (B),LABORATORY,546.0,546
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9088,LIVER KIDNEY MICROSOMAL ABS (LKM),LABORATORY,767.0,767
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9089,LONG ACTING THYROID STIMULATOR ABS  THYROID RECEPT,LABORATORY,704.0,704
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9090,MALARIAL ABS,LABORATORY,491.0,491
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9092,METANEPHRINE & NORMETANEPHRINE,LABORATORY,704.0,704
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9093,THYROID MICROSOMAL ABS (ANTI.TPO),LABORATORY,331.0,331
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9094,MITOCHONDRIAL ABS,LABORATORY,541.0,541
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9095,MUMPS ABS IgG & IgM,LABORATORY,294.0,294
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9096,MYOGLOBIN` QUANT(S),LABORATORY,231.0,231
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9098,"MYOGLOBIN, QUANT(U)",LABORATORY,336.0,336
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9100,NICKEL,LABORATORY,441.0,441
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9101,5 - NUCLEOTIDASE,LABORATORY,276.0,276
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9102,ORGANIC ACIDS (U),LABORATORY,1843.0,1843
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9103,OSTEOCALCIN,LABORATORY,840.0,840
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9104,OVARIAN ABS.,LABORATORY,357.0,357
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9105,OXALATE (U),LABORATORY,357.0,357
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9106,PHENYL ALANIN,LABORATORY,221.0,221
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9107,PICK-UP SERVICES,LABORATORY,84.0,84
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9108,PKU SCREENING FOR NEONATES,LABORATORY,89.0,89
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9109,PLASMA VISCOSITY,LABORATORY,420.0,420
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9110,HCV GENOTYPING,LABORATORY,2100.0,2100
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9111,PORPHYRINS (COPRO & URO) EACH  (BOTH LINKED),LABORATORY,1286.0,1286
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9113,PORPHOBILINOGEN (U),LABORATORY,567.0,567
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9114,PROCOLLAGEN III-PEPTIDE (P-III-P),LABORATORY,499.0,499
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9117,RAST (EACH PANEL),LABORATORY,134.0,134
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9118,RAST - SPECIFIC (8 PANELS),LABORATORY,1129.0,1129
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9120,RENIN (P),LABORATORY,588.0,588
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9121,SEX HORMONE BINDING GLOBULIN   (SHBG),LABORATORY,373.0,373
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9122,SILVER (S & U),LABORATORY,588.0,588
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9124,SOMATOMEDIN C (IGF1),LABORATORY,709.0,709
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9125,SPERM ABS. (SERUM),LABORATORY,983.0,983
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9126,T3 UPTAKE,LABORATORY,253.0,253
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9127,"LYMPHOCYTES (CD3, CD4, CD8)",LABORATORY,756.0,756
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9128,DENTAL CHECKUP,LABORATORY,420.0,420
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9130,TESTOSTERONE  (FREE),LABORATORY,693.0,693
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9131,THYROGLOBULIN ABS.,LABORATORY,231.0,231
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9132,THYROID STIMULATING IMMUNOGLOBULIN,LABORATORY,630.0,630
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9133,TRANSFERRIN (T),LABORATORY,525.0,525
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9134,TSH SCREENING  (FOR NEONATES PAPER),LABORATORY,473.0,473
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9135,VANILLMANDELIC ACID (VMA),LABORATORY,529.0,529
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9136,VITAMIN B6 (PYRIDOXAL PHOSPHATE),LABORATORY,756.0,756
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9139,VITAMIN D(25-HYDROXY-CHOLECALCIFEROL) (B),LABORATORY,1024.0,1024
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9140,"VITAMIN C ""ASCORBIC ACID""",LABORATORY,504.0,504
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9141,VITAMIN E (ALPHA TOCOPHEROL),LABORATORY,546.0,546
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9143,WATER CHEMICAL ANALYSIS,LABORATORY,499.0,499
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9144,XYLOSE (S or U),LABORATORY,499.0,499
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9145,ZINC (S or U),LABORATORY,452.0,452
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9147,"PROTEIN ELECTROPHORESIS (U,CSF)",LABORATORY,420.0,420
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9148,"GLIADIN ABS (IgA,IgG)",LABORATORY,601.0,601
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9149,RETICULIN (IgA),LABORATORY,357.0,357
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9150,TRYPANOSOMA Abs,LABORATORY,357.0,357
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9151,"NSE (NEURO.SPEC.ENDOLASE) (S, CSF)",LABORATORY,751.0,751
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9153,RETINOL BINDING PROTEIN,LABORATORY,116.0,116
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9155,MUCOPOLYSACCHARIDES (QUANT) IN URINE,LABORATORY,851.0,851
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9157,ERYTHROPOIETIN,LABORATORY,1155.0,1155
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9158,FASCIOLA HEPATICA ABS,LABORATORY,693.0,693
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9159,ANTI PHOSPHOLIPIDS,LABORATORY,2310.0,2310
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9160,ANTI CENTROMERE ABS,LABORATORY,357.0,357
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9162,SALICYLATES (U`S),LABORATORY,252.0,252
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9164,ACETONE TOTAL,LABORATORY,352.0,352
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9165,IgG SUB CLASSES (1-4),LABORATORY,924.0,924
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9166,CIRCULATING IMMUNE COMPLEXES,LABORATORY,761.0,761
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9168,HOMOVALINILIC ACID[H.V.A.] (U),LABORATORY,300.0,300
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9169,APOLIPOPROTEIN A1,LABORATORY,231.0,231
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9170,APOLIPOPROTEIN B,LABORATORY,231.0,231
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9172,BILIRUBIN (AMNIOTIC FLUID),LABORATORY,147.0,147
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9173,DENGUE FEVER VIRAL CULTURE,LABORATORY,357.0,357
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9174,"DENGUE FEVER IgG, IgM",LABORATORY,525.0,525
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9176,CRYPTOCOCCAL ABS,LABORATORY,221.0,221
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9178,"CYTOMEGALO VIRUS CULTURE (F, S, U, ENDOCERVICAL SWAB)",LABORATORY,945.0,945
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9179,LACTATE (LACTIC ACID) (P` CSF),LABORATORY,431.0,431
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9180,SCL 70 abs (SCLERODERMA 70 ABS),LABORATORY,473.0,473
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9181,PREGNANTRIOL ,LABORATORY,357.0,357
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9182,IMMUNOPHENOTYPING,LABORATORY,3150.0,3150
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9183,BETA 2 MICROGLOBULIN (U`S),LABORATORY,546.0,546
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9184,"HELICOBACTER PYLORI ABS (IgA, IgG)",LABORATORY,464.0,464
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9185,ANCA-C & ANCA-P,LABORATORY,788.0,788
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9186,BASAL MEMBRANE ABS (GLUMERULAR & TUBULAR),LABORATORY,546.0,546
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9187,METHAEMOGLOBIN,LABORATORY,252.0,252
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9188,HAEMOSIDERIN (U),LABORATORY,284.0,284
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9189,HAM'S TEST (BLOOD),LABORATORY,504.0,504
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9190,VITAMIN A (RETINOL),LABORATORY,515.0,515
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9191,AMIKACIN  (AMIKIN),LABORATORY,341.0,341
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9192,HCV-PCR IN LIVER BIOPSY`NEEDLE ASPIRATE,LABORATORY,2079.0,2079
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9193,MEASLES ANTIBODY (IgG & IgM),LABORATORY,420.0,420
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9197,CARBOXY HAEMOGLOBIN,LABORATORY,273.0,273
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9198,CHROMOSOMAL ANALYSIS (ON PRODUCTS OF CONCEPTION),LABORATORY,5250.0,5250
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9199,TOXOCARA IgG` IgM,LABORATORY,1071.0,1071
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9201,BRUCELLA ABS (C.F.),LABORATORY,341.0,341
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9202,LEPTOSPIRA ABS.,LABORATORY,578.0,578
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9203,11 - DEOXY-CORTISOL (COMPOUNDS),LABORATORY,336.0,336
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9204,17 - HYDROXY CORTICOSTEROIDS,LABORATORY,305.0,305
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9205,PK (PYRUVATE - KINASE),LABORATORY,473.0,473
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9207,HCV-RNA (QUANTITATIVE BY PCR),LABORATORY,2536.0,2536
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9208,PLASMINOGEN,LABORATORY,273.0,273
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9211,TROPONIN - I,LABORATORY,404.0,404
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9212,"HEMOGLOBIN ELECTROPH CONFIRMATION (ACID GEL, A2QUA",LABORATORY,420.0,420
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9214,ANTI DEPRESSANTS SCREEN,LABORATORY,404.0,404
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9215,SEROTONIN (5 HYDROXY TRYPTAMINE),LABORATORY,236.0,236
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9216,FOETAL HEMOGLOBIN,LABORATORY,341.0,341
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9217,THYROGLOBULIN,LABORATORY,557.0,557
MALATH,INVESTIGATIONS(LAB/X-RAY/CARDIOLOGY),FMLAB-9218,GENTAMICIN LEVEL (S),LABORATORY,336.0,336
