Unified Code,Unified Description,Type,SBS V2,LOS,2025 Price,Discount 3 years contract,2026 Price,2027 Price
FMLAB-8507,EARLY DETECTION OF CANCER GENERAL,Lab,73350-06-41,-,898,0.25,988.0,1096.0
FMLAB-5027,Ebv ( Pcr),Lab,73100-21-50,-,1399.255,0.25,1539.0,1708.0
FMLAB-9057,EBV Ab IgM,Lab,73100-21-50,-,662.46,0.25,729.0,809.0
FMLAB-6859,EBV EARLY ANTIGEN,Lab,73100-21-50,-,198.55,0.25,218.0,242.0
FMLAB-9816,EBV IGG,Lab,73100-21-50,-,1357.455,0.25,1493.0,1657.0
FMLAB-5028,Ecchinococcus Abs,Lab,73100-22-30,-,352.165,0.25,387.0,430.0
FMLAB-9473,Echinocossu Abs Iha & Multiloc,Lab,73100-22-30,-,355.3,0.25,391.0,434.0
FMLABM0088,ECHO VIRUS ABs,Lab,73100-21-40,-,1031.415,0.25,1135.0,1259.0
FMLAB-9475,ECP (EOSINOPHIL CATIONIC PROTEIN),Lab,73400-01-20,-,556.47,0.25,612.0,679.0
FMLAB-9476,Elastin Abs,Lab,73250-00-20,-,490.92,0.25,540.0,599.0
FMLAB-2032,"Electrolytes ( Na,K,Cl )",Lab,73000-00-30,-,223.63,0.25,246.0,273.0
FMLAB-8027,ELECTRON MICROSCOPY,Lab,73200-08-70,-,2496,0.25,2746.0,3048.0
FMLAB-1225,"Endometrial cancer by NGS panel, genes: MLH1, MSH2, MSH6, PMS2 and EPCAM",Lab,73350-05-50,-,6270,0.25,6897.0,7656.0
FMLABM0065,ENDOTOXIN IN WATER,Lab,73050-44-90,-,551.25,0.25,606.0,673.0
FMLAB-9255,Enterovirus Abs,Lab,73100-21-40,-,167.2,0.25,184.0,204.0
FMLAB-9477,ENZYME BILIRUBIN UPDS TRANSFERASE,Lab,73050-04-30,-,1854.9,0.25,2040.0,2265.0
FMLAB-9478,EPHEDRINE,Lab,73300-03-70,-,490.92,0.25,540.0,599.0
FMLAB-6852,EPITHELIAL MEMBRANE ANTIGEN (EMA),Lab,73200-09-50,-,380.38,0.25,418.0,464.0
FMLAB-1038,Erythrocyte Sedimentation Rate (ESR ),Lab,73100-09-00,-,40.964,0.25,45.0,50.0
FMLAB-9157,Erythropoietin,Lab,73050-11-80,-,940,0.25,1034.0,1148.0
FMLAB-9308,Erythropoietin Abs,Lab,73050-11-80,-,437.855,0.25,482.0,535.0
FMLAB-3010,Esteradiol E2,Lab,73050-11-90,-,204.82,0.25,225.0,250.0
FMLAB-1039,ESTERASE  STAIN,Lab,73050-08-20,-,338.9,0.25,373.0,414.0
FMLAB-3011,Estriol (E3),Lab,73050-12-20,-,347.27,0.25,382.0,424.0
FMLAB-6868,ESTROGEN & PROGESTERON RECEPTORS (FROZEN TISSUE),Lab,73050-32-10,-,912.285,0.25,1004.0,1114.0
FMLAB-8073,ESTROGEN RECEPTORS,Lab,73050-32-10,-,380.38,0.25,418.0,464.0
FMLAB-9480,Estrone,Lab,73050-12-30,-,209,0.25,230.0,255.0
FMLAB-4002,Ethanol,Lab,73300-04-10,-,209,0.25,230.0,255.0
FMLAB-4021,ETHOSUXIMIDE (ZATROTIN),Lab,73300-01-00,-,418.4,0.25,460.0,511.0
FMLABM0097,EVEROLIMUS,Lab,73300-01-10,-,385.88,0.25,424.0,471.0
FMPTD-0590,EXCLUSIVE FOR GROWTH HORMONE,Lab,73050-33-40,-,54.39,0.25,60.0,66.0
FMLAB-8005,Extra Blocks,Lab,73050-39-70,-,124.12,0.25,137.0,152.0
FMLAB-9059,EXTRACTABLE NUCLEAR ABS (ENA) (ANTI RNP & ANTI SM),Lab,73100-13-20,-,266.266,0.25,293.0,325.0
FMLAB-6027,EYE C/S,Lab,73050-40-30,-,133.133,0.25,146.0,163.0
FMLAB-1041,F.D.PS(FIBRINOGEN Degr.pr),Lab,73100-05-80,-,200.83,0.25,221.0,245.0
FMLAB-9482,Factor II,Lab,73100-02-30,-,240.35,0.25,264.0,293.0
FMLAB-1028,Factor Ix Activity,Lab,73100-03-10,-,266.266,0.25,293.0,325.0
FMLAB-1025,Factor V,Lab,73100-02-40,-,235.543,0.25,259.0,288.0
FMLAB-9318,Factor V Mutation Gene (Leiden Mutation),Lab,73350-01-40,-,1094.7629,0.25,1204.0,1337.0
FMLAB-1026,Factor Vii,Lab,73100-02-50,-,240.35,0.25,264.0,293.0
FMLAB-1027,Factor Viii,Lab,73100-02-70,-,408.6159,0.25,449.0,499.0
FMLAB-9060,FACTOR VIII ASSOCIATED AG.( SO ),Lab,73100-02-70,-,240.35,0.25,264.0,293.0
FMLAB-9485,Factor VIII Inhibitor ( Betheseda Assay),Lab,73100-04-60,-,377.95,0.25,416.0,461.0
FMLAB-9486,FACTOR VIII MULTIMERS,Lab,73100-03-00,-,377.95,0.25,416.0,461.0
FMLAB-6845,FACTOR VIII RELATED AG-VIII AG,Lab,73100-02-90,-,669,0.25,736.0,817.0
FMLAB-9484,Factor VIII Ristocetin Cofactor (Von Willeberand),Lab,73100-02-80,-,240.35,0.25,264.0,293.0
FMLAB-1030,FACTOR XI,Lab,73100-03-30,-,240.35,0.25,264.0,293.0
FMLAB-1108,Factor Xii Activity,Lab,73100-03-40,-,240.35,0.25,264.0,293.0
FMLABH0001,FACTOR XIII,Lab,73100-03-50,-,676.9301,0.25,745.0,827.0
FSLAB0019,FAMILIAL MEDITERREAN FEVER STAGE 1,Lab,73350-04-40,-,3594.8,0.25,3954.0,4389.0
FMLAB-2041,Fasting Blood Glucose (FBS),Lab,73050-15-50,-,66.56649999999999,0.25,73.0,81.0
FMLAB-3013,Ferritin,Lab,73050-13-10,-,243.7358,0.25,268.0,298.0
FMLAB-9488,FETAL ERYTHROCYTES,Lab,73100-09-00,-,1037.63,0.25,1141.0,1267.0
FMLAB-9489,FIBRILLARINE ABS,Lab,73100-13-20,-,638.76,0.25,703.0,780.0
FMLAB-1042,Fibrinogen,Lab,73100-05-80,-,243.7358,0.25,268.0,298.0
FMLAB-9490,Fibronectin,Lab,73050-13-20,-,308.275,0.25,339.0,376.0
FMLABM0036,FIBROTEST - ACTITEST,Lab,83700-00-00,-,1212.75,0.25,1334.0,1481.0
FMLAB-9061,FILARIA ABS.,Lab,73050-43-50,-,255.22,0.25,281.0,312.0
FMLAB-1052,FILTERED PACKED RBCs,Lab,73100-01-10,-,1538.31,0.25,1692.0,1878.0
FMLAB-9492,FISH TAPEWORM IGG &IGM,Lab,73100-22-30,-,677.81,0.25,746.0,828.0
FMLAB-9804,Fish Tissue Tc For Ch Probe,Lab,73050-39-70,-,2157,0.25,2373.0,2634.0
FMLAB-9493,FLUORIDE (S.U),Lab,73050-13-30,-,275.88,0.25,303.0,337.0
FMLAB-9494,FLUORIDE INHIB. PSEUDOCHOLINESTER,Lab,73050-39-70,-,230.12,0.25,253.0,281.0
FMLAB-9495,FLUOXETINE / DESMETHYLFLUOXETIN,Lab,73300-05-90,-,1256.59,0.25,1382.0,1534.0
FMLAB-9216,FOETAL HEMOGLOBIN,Lab,73100-07-00,-,454.66,0.25,500.0,555.0
fmlab-1310,FOLATE ( RED CELL ),Lab,73050-13-50,-,486.4474999999999,0.25,535.0,594.0
FMLAB-9296,Folate (Folic Acid In Erythrocyte),Lab,73050-13-50,-,459,0.25,505.0,560.0
FMLAB-3014,Folic Acid,Lab,73050-13-50,-,362.61,0.25,399.0,443.0
FMLAB-9062,Folic Acid Serum,Lab,73050-13-50,-,345.1217,0.25,380.0,421.0
FMLAB-3012,Follicle Stimulating Hormone (FSH),Lab,73050-16-90,-,194.579,0.25,214.0,238.0
FMLAB-6036,FOOD EXAM (BACTERIOLOGICAL),Lab,97048-01-00,-,485.34,0.25,534.0,593.0
FMLAB-2123,FOOD PANEL 20 IGE,Lab,73100-10-10,-,709.7013,0.25,781.0,867.0
FMLAB-9496,FORMIC ACID,Lab,73050-39-70,-,490.92,0.25,540.0,599.0
FSLAB0016,FOUNDATION HEME for SARCOMA ,Lab,73050-52-00,-,17765,0.25,19542.0,21691.0
FSLAB0014,FOUNDATION ONE CDX test ,Lab,73200-09-60,-,16720,0.25,18392.0,20415.0
FSLAB0015,FOUNDATION ONE liquid CDX test,Lab,73200-09-10,-,16720,0.25,18392.0,20415.0
FMLAB-9497,FRAGILE X SYNDROME (FMR1 GENE),Lab,73200-04-60,-,4259.3,0.25,4685.0,5201.0
FMLAB-9498,FRANCISELLA TULARENSIS ABS (TULARAEMIA ABS.),Lab,73100-21-90,-,490.92,0.25,540.0,599.0
FMLAB-9459,Free Dhea,Lab,73050-10-80,-,923,0.25,1015.0,1127.0
FMLAB-9487,Free Fatty Acids Nonsterified,Lab,73050-13-00,-,130.625,0.25,144.0,159.0
FMLAB-9511,"Free Haemoglobin (S,U)",Lab,73050-18-10,-,500.68,0.25,551.0,611.0
FMLAB-1624,FREE LIGHT CHAINS STRUCTURE,Lab,73100-15-50,-,372.7724,0.25,410.0,455.0
FMLAB-9065,Free T3,Lab,73050-36-50,-,270.3624,0.25,297.0,330.0
FMLAB-9063,FREE THYROXINE INDEX (FTI),Lab,73050-35-30,-,478.37,0.25,526.0,584.0
FMLAB-1043,FRESH FROZEN PLASMA (FFP),Lab,73250-02-00,-,588.8575,0.25,648.0,719.0
FMLAB-1002,Fresh Pos(+)Blood/250 Ml Unit,Lab,73250-00-60,-,931.63,0.25,1025.0,1138.0
FMLAB-8006,Frozen Sections,Lab,73200-08-00,-,627,0.25,690.0,766.0
FMLAB-2036,Fructosamine,Lab,73050-16-80,-,365.75,0.25,402.0,447.0
FMLAB-3015,Ft4,Lab,73050-35-30,-,196.6272,0.25,216.0,240.0
FMLAB-6007,FUNGUS CULTURE & SENSITIVITY,Lab,73050-41-40,-,169.29,0.25,186.0,207.0
FMLAB-9808,Fungus Examination (Smear),Lab,73100-22-00,-,157.6,0.25,173.0,192.0
FMLAB-9499,Fungus Serology (Aspergillus And Candida),Lab,73100-19-10,-,2009.71,0.25,2211.0,2454.0
FMLAB-9500,FUROSEMIDE,Lab,73300-03-70,-,523,0.25,575.0,639.0
FMLAB-5090,G6PD (QUALITATIVE),Lab,73050-16-10,-,164.57,0.25,181.0,201.0
FMLAB-2038,G6Pd Quantitative,Lab,73050-16-00,-,152.5909,0.25,168.0,186.0
FMLABM0155,GABA-B-RECEPTOR 1 ABS (CSF),Lab,73250-00-20,-,165.38,0.25,182.0,202.0
FMLABM0156,GABA-B-RECEPTOR 1 ABS (SERUM),Lab,73250-00-20,-,165.38,0.25,182.0,202.0
FMLAB-2004,GADIER (HP-Small),Lab,73050-39-70,-,146.44,0.25,161.0,179.0
FMLABM0148,GALACTOCEREBROSIDASE,Lab,73050-11-61,-,385.88,0.25,424.0,471.0
FMLAB-9501,GALACTOKINASE,Lab,73050-13-70,-,490.92,0.25,540.0,599.0
FMLAB-9225,GALACTOSAEMIA SCREEN (PAPER SPOT),Lab,73050-13-80,-,315.59,0.25,347.0,385.0
FMLAB-9502,Galactose (B&U),Lab,73050-13-80,-,605.28,0.25,666.0,739.0
FMLAB-9503,Galactose 1 Phosphate,Lab,73050-13-90,-,303.05,0.25,333.0,370.0
FMLAB-9505,Galactose 1 Phosphate Uridyltransferase,Lab,73050-13-90,-,423.225,0.25,466.0,517.0
FMLAB-2037,Gamma-Glutamyl Transferase (GGT),Lab,73050-16-50,-,73.73519999999999,0.25,81.0,90.0
FMLAB-1223,"Gastric cancer by NGS panel, genes:  APC, CDH1, CTNNA1, EPCAM, MAP3K6, MLH1, MSH2, MSH6, PMS2, SMAD4, STK11, TP53",Lab,73350-05-50,-,6270,0.25,6897.0,7656.0
FMLAB-1218,"Gastric cancer, hereditary diffuse (CDH1) CDH1 ",Lab,73350-05-60,-,6270,0.25,6897.0,7656.0
FMLAB-9066,Gastrin,Lab,73050-15-10,-,407.5918,0.25,448.0,498.0
FMLAB-2306,GENE XPERT MTB/RIF,Lab,73050-56-40,-,1980.275,0.25,2178.0,2418.0
FMLABM0061,GENETIC (HB-V),Lab,73050-53-50,-,463.05,0.25,509.0,565.0
FMLABM0062,GENETIC (HC-V),Lab,73200-05-60,-,463.05,0.25,509.0,565.0
FMLABM0025,GENETIC P-C,Lab,73350-06-00,-,93.71,0.25,103.0,114.0
FMLAB-9218,Gentamicin,Lab,73300-01-20,-,348.194,0.25,383.0,425.0
fmlab-1306,Gestational Diabetes Screening (Ogtt / 50 Grs) One Test,Lab,66542-00-20,-,132.49,0.25,146.0,162.0
FMLAB-9148,"Gliadin Abs (IGA, IGG)",Lab,73100-13-14,-,552.805,0.25,608.0,675.0
FMLAB-6860,GLIAL FIBRILLARY ACIDIC PROTEIN (GFAP),Lab,73350-04-60,-,473.385,0.25,521.0,578.0
FMLAB-9067,Glucagon (P),Lab,73050-15-20,-,396.0549999999999,0.25,436.0,484.0
FMLAB-2025,Glucose (CSF),Lab,73050-15-30,-,124.12,0.25,137.0,152.0
FMLAB-2043,"Glucose Fasting, Random & Post Prandial",Lab,73050-15-50,-,163.18,0.25,179.0,199.0
FMLAB-2155,GLUCOSE FBS & 2HOUR AFTER 75 gm GLUCOSE INTAKE,Lab,73050-15-50,-,150,0.25,165.0,183.0
FMLAB-9507,GLUCOSE PHOSPHATE ISOMERASE,Lab,73050-28-10,-,214.78,0.25,236.0,262.0
FMLAB-2085,Glucose Urine,Lab,73050-15-30,-,177.65,0.25,195.0,217.0
FMERDA0062,GLUCOTEST,Lab,73050-15-80,-,62.76,0.25,69.0,77.0
FMLAB-9276,Glutamate Decarboxylase Abs(Gad Abs),Lab,73050-16-40,-,574.75,0.25,632.0,702.0
FMLABM0084,GLUTATHIONE IN ERYTHROCYTES,Lab,73050-16-70,-,551.25,0.25,606.0,673.0
FMLAB-2046,Glycated Hemoglobin (HBA1C),Lab,73050-18-50,-,360.4832,0.25,397.0,440.0
FMLAB-9509,GOBLET CELLS ABS,Lab,73250-00-20,-,344.48,0.25,379.0,421.0
FMLAB-9068,Gold,Lab,73100-17-90,-,532.76,0.25,586.0,650.0
FMLAB-9069,Gonococcal Abs,Lab,73050-60-40,-,220.495,0.25,243.0,269.0
FMLAB-9510,Gonococcal DNA (Hybrid Test),Lab,73050-57-30,-,312.4,0.25,344.0,381.0
FMLAB-6008,Gram Stain (Direct Smear),Lab,73050-44-30,-,58.3737,0.25,64.0,71.0
FMLAB-2221,GROUP A STREPTOCOCCAL ANTIGEN,Lab,73050-58-60,-,198.55,0.25,218.0,242.0
FMLAB-9070,Growth Hormone,Lab,73050-17-10,-,345.1217,0.25,380.0,421.0
FMLAB-2103,Growth Hormone (Glucose Load Test),Lab,73050-17-10,-,2041.79,0.25,2246.0,2493.0
FMPDT-0172,GROWTH HORMONE TEST,Lab,73050-17-10,-,154.81,0.25,170.0,189.0
FMPDT-0043,GT-TEST (INTRADERMAL TB TEST),Lab,73811-00-10,-,170.15,0.25,187.0,208.0
FMLAB-5084,H.PYLORI AG IN STOOL,Lab,73050-48-80,-,388.1338999999999,0.25,427.0,474.0
FMLAB-9512,HAEMOGLOBIN  CSF,Lab,73100-00-70,-,108.78,0.25,120.0,133.0
FMLAB-9515,HAEMOPEXIN,Lab,73050-17-40,-,262.2,0.25,288.0,320.0
FMLAB-9188,HAEMOSIDERIN IN URINE ,Lab,73050-19-40,-,377.95,0.25,416.0,461.0
FMLAB-9189,HAM'S TEST,Lab,73050-19-30,-,270.655,0.25,298.0,330.0
FMLAB-9516,HANTA VIRUS ABS,Lab,73250-00-20,-,295.67,0.25,325.0,361.0
FMLAB-9071,Haptoglobin,Lab,73050-17-40,-,356.3867999999999,0.25,392.0,435.0
FMLAB-5013,HAV AB,Lab,73100-24-00,-,122.892,0.25,135.0,150.0
FMLAB-9212,Hb Electrophoresis,Lab,73050-18-00,-,486.97,0.25,536.0,595.0
FMLAB-5015,HBc Ab,Lab,73100-23-70,-,196.6272,0.25,216.0,240.0
FMLAB-5016,HBc IgM,Lab,73100-23-70,-,196.6272,0.25,216.0,240.0
FMLAB-5031,Hbe AB,Lab,73100-23-90,-,196.6272,0.25,216.0,240.0
FMLAB-5030,HbE Ag,Lab,73050-49-10,-,196.6272,0.25,216.0,240.0
FMLAB-9518,HBF CELLS (MODIFIED KLEIHAUER-BETKE TEST),Lab,73100-07-00,-,490.92,0.25,540.0,599.0
FMLAB-5032,HBs Ab,Lab,73100-23-80,-,248.71,0.25,274.0,304.0
FMLAB-5033,HBs Ag,Lab,73050-48-90,-,196.6272,0.25,216.0,240.0
FMLAB-5065,HBs Ag & HCV Abs,Lab,73050-48-90,-,486.74,0.25,535.0,594.0
FMLAB-9226,HBV DNA by PCR (Liver Aspirate),Lab,73050-53-50,-,1933.25,0.25,2127.0,2360.0
FMLAB-9234,HBV-DNA (QUANTITATIVE BY PCR),Lab,73050-53-50,-,1382.535,0.25,1521.0,1688.0
FMLAB-5017,HCV Ab,Lab,73100-27-60,-,592.515,0.25,652.0,723.0
FMLAB-5082,Hcv Igm,Lab,73100-27-60,-,556.47,0.25,612.0,679.0
FMLABM0187,HCV RNA & HBV DNA (PCR) FOR DIALYSIS PATIENT,Lab,73050-53-90,-,2205,0.25,2426.0,2692.0
FMLAB-9207,HCV RNA(Quantitative By PCR),Lab,73050-54-00,-,1992.8986,0.25,2192.0,2433.0
FMLAB-5034,HCV Western Blot,Lab,73050-53-80,-,243.7358,0.25,268.0,298.0
FMLAB-9192,HCV-PCR IN LIVER BIOPSY NEEDLE ASPIRATE,Lab,73050-53-90,-,1470,0.25,1617.0,1795.0
FMLAB-9967,HCV-RIBA,Lab,73100-27-60,-,769.85,0.25,847.0,940.0
FMLAB-8063,HCV-RNA BY PCR (QUALITATIVE),Lab,73050-54-00,-,1579.1622,0.25,1737.0,1928.0
FMLAB-2018,HDL Cholesterol,Lab,73050-23-60,-,116.7474,0.25,128.0,143.0
FMLAB-9074,HDV RNA By PCR,Lab,73050-49-20,-,1633.15,0.25,1796.0,1994.0
FMLAB-9323,HDV-RNA Qualitative (By PCR),Lab,73100-22-80,-,1680,0.25,1848.0,2051.0
FMLAB-9184,Helicobacter Abs,Lab,73100-22-20,-,496.6885,0.25,546.0,606.0
FMLAB-5061,Helicobacter Pylori IGG,Lab,73100-22-20,-,338.9,0.25,373.0,414.0
FMLAB-1045,Hematocrit (HCT),Lab,73100-00-60,-,36.575,0.25,40.0,45.0
FMLAB-0859,HEMOCHROMATOSIS (Gene Mutation),Lab,73350-05-50,-,1323,0.25,1455.0,1615.0
FMLAB-1044,Hemoglobin,Lab,73050-18-90,-,35.84349999999999,0.25,39.0,44.0
FMLAB-2034,Hemoglobin Electrophoresis,Lab,73050-18-00,-,243.7358,0.25,268.0,298.0
FMLAB-9986,HEPARIN INDUCED THROMBOCYTOPHENIA,Lab,73100-07-30,-,628.045,0.25,691.0,767.0
FMLAB-5035,Hepatitis B Markers (HBsAg & HBs Ab),Lab,73100-23-80,-,854.93,0.25,940.0,1044.0
FMLAB-9264,Hepatitis C Genotyping,Lab,73050-60-90,-,1845.14,0.25,2030.0,2253.0
FMLAB-9240,Hepatitis C Virus (HCV) Genotyping,Lab,73050-60-90,-,1826.66,0.25,2009.0,2230.0
FMLAB-5064,Hepatitis E Virus Abs,Lab,73100-23-90,-,352.165,0.25,387.0,430.0
FMLAB-8092,HER2/NEU - FISH,Lab,73200-09-30,-,1323,0.25,1455.0,1615.0
FMLAB-8065,Her2/Neu (Breast Cancer),Lab,73200-09-30,-,716.63,0.25,788.0,875.0
FMLAB-6865,Her2-neu (e-erbB-2) Oncoprotein,Lab,73050-26-50,-,473.385,0.25,521.0,578.0
FMLABM0145,HEREDITARY SPHEROCYTOSIS BY FLOW CYTOMETRY,Lab,73200-03-20,-,248.06,0.25,273.0,303.0
FMLAB-9521,HERPES 6 IGG & IGM,Lab,73100-23-00,-,531.5079000000001,0.25,585.0,649.0
FMLAB-5062,HERPES I IgM,Lab,73100-23-00,-,396.0549999999999,0.25,436.0,484.0
FMLAB-5040,HERPES II ( IgG) ABS,Lab,73100-23-10,-,352.165,0.25,387.0,430.0
FMLAB-5063,HERPES II IGM,Lab,73100-23-00,-,396.0549999999999,0.25,436.0,484.0
FMLAB-9519,HERPES SIMPLEX VIRUS 1 & 2 PCR,Lab,73050-54-50,-,1579.1622,0.25,1737.0,1928.0
FMLAB-5041,Herpes Virus IGG (TOTAL),Lab,73100-23-10,-,338.9,0.25,373.0,414.0
FMLAB-9522,Herpes Virus Type 6 DNA By PCR,Lab,73050-45-30,-,1633.15,0.25,1796.0,1994.0
FMLAB-9523,Hev Rna By Pcr,Lab,73100-28-20,-,1198,0.25,1318.0,1463.0
FMLAB-9524,HEXOKINASE,Lab,73050-11-61,-,490.92,0.25,540.0,599.0
FMLAB-9075,Hexosaminidase A enzyme in the blood,Lab,73350-02-50,-,1131.07,0.25,1244.0,1381.0
FMLAB-9525,HEXOSAMINIDASE B,Lab,73050-19-50,-,514.63,0.25,566.0,628.0
FMLAB-9239,HGV QUALITATIVE (PCR),Lab,73050-54-10,-,1953.92,0.25,2149.0,2386.0
FMLAB-9526,Hippuric Acid,Lab,73050-26-00,-,695.94,0.25,766.0,850.0
FMLAB-9076,HISTAMINE (B OR U),Lab,73050-19-60,-,892.58,0.25,982.0,1090.0
FMLAB-9527,Histone Abs,Lab,73100-10-70,-,522.5,0.25,575.0,638.0
FMLAB-8010,Histopath/Biopsy (Large Specimen),Lab,73200-06-90,-,1613.9816,0.25,1775.0,1971.0
FMLAB-8009,Histopath/Biopsy (Small Specimen),Lab,73200-06-40,-,586.8093,0.25,645.0,716.0
FMLAB-9528,Histopathology (Per Ah No. On),Lab,73200-06-70,-,1001.11,0.25,1101.0,1222.0
FMLAB-9237,HISTOPLASMOSIS ABS.,Lab,73100-23-20,-,607.145,0.25,668.0,741.0
FMLAB-5043,HIV,Lab,73100-22-70,-,189.4585,0.25,208.0,231.0
FMLAB-9265,HIV Qualitative PCR,Lab,73050-55-20,-,1492.29,0.25,1642.0,1822.0
FMLAB-5044,HIV/Western Blot,Lab,73050-31-10,-,430.54,0.25,474.0,526.0
FMLAB-9288,HIV-1 QUANTITATIVE PCR,Lab,73050-55-20,-,1410.75,0.25,1552.0,1723.0
FMLAB-9077,HLA B 27,Lab,73100-28-20,-,969.8226999999998,0.25,1067.0,1184.0
FMLABM0168,HLA FINAL CROSS MATCH DONOR,Lab,73100-28-80,-,1708.88,0.25,1880.0,2087.0
FMLABM0169,HLA FINAL CROSS MATCH RECIPIENT,Lab,73100-28-70,-,1708.88,0.25,1880.0,2087.0
FMLAB-9078,HLA Full Tissue Typing,Lab,73100-28-30,-,2381.555,0.25,2620.0,2908.0
FMLABM0165,Hla Initial Cross Match Donor,Lab,73100-28-80,-,1500,0.25,1650.0,1832.0
FMLABM0166,HLA INITIAL CROSS MATCH RECIPIENT,Lab,73100-28-80,-,2000,0.25,2200.0,2442.0
FMLABM0167,HLA PRA CLASS I SA - LUMINEX,Lab,73350-03-20,-,3000,0.25,3300.0,3663.0
FMLABM0170,HLA PRA CLASS II SA - LUMINEX,Lab,73350-03-50,-,3000,0.25,3300.0,3663.0
FMLABM0164,HLA Resolution Typing (Class I and Class II)/ Recipient,Lab,73100-29-00,-,4000,0.25,4400.0,4884.0
FMLAB-9530,HLA TYPING (A.B.C ),Lab,73100-28-30,-,4440.61,0.25,4885.0,5422.0
FMLAB-9531,Hla Typing (Dq) Pcr,Lab,73100-28-30,-,1633.15,0.25,1796.0,1994.0
FMLABM0126,HLA TYPING (DR+DQ)(CLASS II),Lab,73100-28-40,-,1102.5,0.25,1213.0,1346.0
FMLAB-9246,HLA-B5,Lab,73350-03-40,-,3553.6,0.25,3909.0,4339.0
FMLAB-6771,HOMA-IR (INSULIN RESISTANCE) TEST,Lab,73050-15-71,-,310,0.25,341.0,379.0
FMLAB-9300,Homocysteine,Lab,73050-19-70,-,405.5436,0.25,446.0,495.0
FMLAB-9533,HOMOGENTISIC ACID,Lab,73150-01-20,-,214.78,0.25,236.0,262.0
FMLAB-9168,Homo-Valinilic Acid (HVA),Lab,73050-19-80,-,308.22,0.25,339.0,376.0
FMLAB-5039,HSV I IgG,Lab,73100-23-00,-,352.165,0.25,387.0,430.0
FMLAB-5042,HSV II IgM,Lab,73100-23-10,-,246.86,0.25,272.0,301.0
FMLAB-9535,HTLV Ab-I & II,Lab,73100-22-50,-,209,0.25,230.0,255.0
FMLAB-6009,Hvs (High Vaginal Swab) C/S,Lab,73050-40-80,-,133.133,0.25,146.0,163.0
FMLAB-9080,Hydroxy Indole Acetic Acid (5-Hiaa),Lab,73050-20-00,-,352.165,0.25,387.0,430.0
FMLAB-2101,HYDROXY PROLINE,Lab,73050-20-30,-,416.955,0.25,459.0,509.0
FSLAB0008,IDH1- IDH2 -NGC,Lab,73050-39-70,-,2612.5,0.25,2874.0,3190.0
FMLAB-9539,IDUORONATE SULFATASE,Lab,73050-08-40,-,750,0.25,825.0,916.0
FMLAB-8052,IGA (CSF),Lab,73050-14-21,-,293.9166999999999,0.25,323.0,359.0
FMLAB-9540,IgA Secretor (Saliva Or Lacrimal Fluid),Lab,73100-09-80,-,340.67,0.25,375.0,416.0
FMLAB-9541,IgA Sub-Classes 1 & 2,Lab,73100-10-60,-,1486.71,0.25,1635.0,1815.0
FMLAB-9542,IGF 1,Lab,73050-33-40,-,643.1347999999999,0.25,707.0,785.0
FMLAB-9543,IGFBP-3 (Insulin-Like-Growth F BP-3),Lab,73000-03-00,-,535.6043,0.25,589.0,654.0
FMLAB-8051,IGG (CSF),Lab,73050-14-21,-,262.2,0.25,288.0,320.0
FMLAB-9248,IGG QUANTITATIVE (CSF),Lab,73050-14-21,-,454.66,0.25,500.0,555.0
FMLAB-9165,IgG Sub Classes (1-4),Lab,73050-14-30,-,1022.01,0.25,1124.0,1248.0
fmlab-1334,Igg4,Lab,73050-43-50,-,694.3398,0.25,764.0,848.0
FMLAB-8053,IGM (CSF),Lab,73050-14-21,-,262.2,0.25,288.0,320.0
FMLAB-5088,IL6 + CRP,Lab,73100-11-50,-,476.97,0.25,525.0,582.0
FMLAB-9545,IMIPRAMINE / DESIPRAMINE,Lab,73300-05-60,-,1192.44,0.25,1312.0,1456.0
FMLABM0146,IMMUNE REACTIVE TRYPSIN,Lab,73050-01-50,-,198.45,0.25,218.0,242.0
FMLAB-2133,IMMUNO HISTOCHEMISTRY PANEL (12MARKERS),Lab,73200-08-40,-,5325,0.25,5858.0,6502.0
FMLAB-2134,IMMUNO HISTOCHEMISTRY PANEL (15MARKERS),Lab,73200-08-40,-,6657,0.25,7323.0,8128.0
FMLAB-2131,IMMUNO HISTOCHEMISTRY PANEL (6MARKERS),Lab,73200-08-40,-,2663,0.25,2929.0,3252.0
FMLAB-2132,IMMUNO HISTOCHEMISTRY PANEL (9MARKERS),Lab,73200-08-40,-,3994,0.25,4393.0,4877.0
FMLAB-8511,IMMUNOFLUORENCE EBV G,Lab,73100-21-70,-,145,0.25,160.0,177.0
fmlab-3071,Immunoglobulin D (Igd),Lab,73050-61-60,-,275.88,0.25,303.0,337.0
FMLAB-2049,Immunoglobulin G (Total L IgG),Lab,73050-14-21,-,293.9166999999999,0.25,323.0,359.0
FMLAB-2052,"Immunoglobulin IgG, IgA & IgM",Lab,73050-14-21,-,377.95,0.25,416.0,461.0
FMLAB-2050,Immunoglobulin M(Total IgM),Lab,73050-14-21,-,293.9166999999999,0.25,323.0,359.0
FMLAB-8084,IMMUNOHISTOCHEMISTRY (SINGLE MARKER),Lab,73200-08-40,-,410.03,0.25,451.0,501.0
FMLAB-8015,Immunohistochemistry Panel,Lab,73200-08-40,-,1719.025,0.25,1891.0,2099.0
FMLAB-9182,Immunophenotyping,Lab,73100-29-20,-,3242.635,0.25,3567.0,3959.0
