Department,ServiceCode,Service Description (Unified),Type,NPHIES Code (Hyphenated )2,LOS,Class B,Class A & VIP,Comment
Physiotherapy,FMPTD-0097,Aroma Therapy With Massage One Sess,service,96162-00-00,,304.7,304.7,Current Price
Physiotherapy,FMPTD-0098,Aroma Therapy With Massage Package,service,95550-03-00,,3005.2,3005.2,Current Price
Physiotherapy,FMPTD-0084,Aspiration Joint,service,50124-00-01,,88,88,Current Price
Physiotherapy,FMPTD-0063,Axillary Crutches - Wood,service,83700-00-00,,234.3,234.3,Current Price
Physiotherapy,FMPTD-2168,Brace Parts Large,service,99999-99-99,,1325.5,1325.5,Current Price
Physiotherapy,FMPTD-2167,Brace Parts Medium,service,99999-99-99,,1325.5,1325.5,Current Price
Physiotherapy,FMPTD-9000,C.P. PROGRAM - 4 SESSION (P.D),service,95550-11-00,,537.9,537.9,Current Price
Physiotherapy,FMPTD-2083,C.P.M. MACHINE,service,95550-03-00,,111.1,111.1,Current Price
Physiotherapy,FMPTD-0099,CELEBRAL PALSY EXS WITH SWIMMING,service,95550-03-00,,181.5,181.5,Current Price
Physiotherapy,FMPTD-2059,Cerebral Palsy Exercises,service,96129-00-00,,140.8,140.8,Current Price
Physiotherapy,FMPTD-2142,CEREBRAL PALSY THERAPY,service,96130-00-00,,128.7,128.7,Current Price
Physiotherapy,FMPTD-0042,CHEST PHYSIOTHERAPY - IP,service,96119-00-00,,105.6,105.6,Current Price
Physiotherapy,FMPTD-0041,CHEST PHYSIOTHERAPY - OP,service,95550-03-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2130,Chest Physiotherapy With,service,95550-03-00,,117.7,117.7,Current Price
Physiotherapy,FMPTD-2187,Chiro 12 1 Area Adjustment With 2 Modality,service,95550-11-00,,315.7,315.7,Current Price
Physiotherapy,FMPTD-2160,Chiropractic Session,service,95550-11-00,,315.7,315.7,Current Price
Physiotherapy,FMPTD-0207,COLD COMPRESS,service,95550-03-00,,70.4,70.4,Current Price
Physiotherapy,FMPTD-2097,COMBINE THERAPY [ULTRA SOUND +,service,96154-00-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2096,COMBINE THERAPY [ULTRA SOUND +ELECTRO THERAPY),service,96154-00-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2108,CPM FOR ELBOW - IP,service,96130-00-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2107,CPM FOR ELBOW - OP,service,96153-00-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2106,CPM FOR SHOULDER - IP,service,96130-00-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2105,CPM FOR SHOULDER - OP,service,50115-00-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-0062,Crutches - Alum. - Lge. - Adlt,service,96024-00-00,,304.7,304.7,Current Price
Physiotherapy,FMACUA0021,CUPPING - AREA,service,92205-00-00,,105.6,105.6,Current Price
Physiotherapy,FMPTD-2155,CUPPING THERAPY (1 SESSION),service,95550-11-00,,304.7,304.7,Current Price
Physiotherapy,FMPTD-2092,Diadynamic - Op,service,96155-00-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-1001,Doctor'S Daycare Supervision,service,83600-00-10,,82.5,82.5,Current Price
Physiotherapy,FMPTD-0105,DRY CUPPING,service,95550-11-00,,158.4,158.4,Current Price
Physiotherapy,FMPTD-2070,DRY MASSAGE  ARM OR LEG,service,96162-00-00,,105.6,105.6,Current Price
Physiotherapy,FMPTD-2071,DRY MASSAGE  BACK,service,96162-00-00,,117.7,117.7,Current Price
Physiotherapy,FMPTD-2072,DRY MASSAGE  WHOLE BODY,service,96162-00-00,,245.3,245.3,Current Price
Physiotherapy,FMPTD-0012,ELECTRIC MASSAGE  PART - IP,service,96162-00-00,,93.5,93.5,Current Price
Physiotherapy,FMPTD-0011,ELECTRIC MASSAGE - PART. - OP,service,96162-00-00,,93.5,93.5,Current Price
Physiotherapy,FMPTD-0009,ELECTRIC STIM. MUSC/NRV - OP,service,96155-00-00,,146.3,146.3,Current Price
Physiotherapy,FMPTD-0010,ELECTRIC STIM. MUSC/NRVE - IP,service,96155-00-00,,111.1,111.1,Current Price
Physiotherapy,FMPTD-0014,ELECTRIC. MASSAGE - TOTAL - IP,service,96162-00-00,,140.8,140.8,Current Price
Physiotherapy,FMPTD-0013,ELECTRIC. MASSAGE - TOTAL - OP,service,96162-00-00,,140.8,140.8,Current Price
Physiotherapy,FMPTD-0100,ELECTROMANETIC FIELD ,service,99999-99-99,,82.5,82.5,Current Price
Physiotherapy,FMPTD-0101,ELECTROMANETIC THERAPY,service,96155-00-00,,181.5,181.5,Current Price
Physiotherapy,FMPTD-2069,ELECTROTHERAPY,service,30195-07-10,,181.5,181.5,Current Price
Physiotherapy,FMPTD-0050,EMG - ALL EXTREMITIES,service,11012-00-00,,706.2,706.2,Current Price
Physiotherapy,FMPTD-0055,EMG FACE - 1 SIDE,service,11012-00-00,,356.4,356.4,Current Price
Physiotherapy,FMPTD-0056,EMG FACE - 2 SIDES,service,11012-00-00,,467.5,467.5,Current Price
Physiotherapy,FMPTD-0060,EMG FACE/FACIAL NRV. - 2 SIDES,service,11015-01-00,,635.8,635.8,Current Price
Physiotherapy,FMPTD-0059,EMG FACE/FACIAL NRVE. - 1 SIDE,service,11012-02-00,,497.2,497.2,Current Price
Physiotherapy,FMPTD-0046,EMG LUMBAR AREA & 1 LEG,service,11012-00-00,,356.4,356.4,Current Price
Physiotherapy,FMPTD-0047,EMG LUMBAR AREA & 2 LEGS,service,11012-00-00,,426.8,426.8,Current Price
Physiotherapy,FMPTD-0048,EMG NECK AREA & 1 ARM,service,11012-00-00,,356.4,356.4,Current Price
Physiotherapy,FMPTD-0049,EMG NECK AREA & 2 ARMS,service,11012-00-00,,426.8,426.8,Current Price
Physiotherapy,FMPTD-2112,EXERCISE 12 SESSION,service,96129-00-00,,776.6,776.6,Current Price
Physiotherapy,FMPTD-0080,EXERCISE FOR SGH STAFF PER MTH,service,96129-00-00,,158.4,158.4,Current Price
Physiotherapy,FMPTD-0081,Exercise For Sgh Staff Per Yr.,service,96129-00-00,,746.9,746.9,Current Price
Physiotherapy,FMPTD-2133,Exercise Package Deal 12 Ses.,service,96129-00-00,,245.3,245.3,Current Price
Physiotherapy,FMPTD-0057,FACIAL NERVE COND. - 1 SIDE,service,11012-01-00,,158.4,158.4,Current Price
Physiotherapy,FMPTD-0058,FACIAL NERVE CONDUCT. 2 SIDES,service,11015-00-00,,222.2,222.2,Current Price
Physiotherapy,FMPTD-2086,Fango Half - Op,service,92178-00-90,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2063,FANGO TREATMENT,service,92178-00-90,,128.7,128.7,Current Price
Physiotherapy,FMPTD-2064,FANGO TREATMENT + MASSAGE,service,92178-00-90,,269.5,269.5,Current Price
Physiotherapy,FMPTD-0064,Forearm Crutches - Each,service,96092-00-00,,635.8,635.8,Current Price
Physiotherapy,FMPTD-2131,GALVANIC BATH,service,96153-00-00,,140.8,140.8,Current Price
Physiotherapy,FMPTD-2144,GENERAL OF SESSION,service,95550-11-00,,93.5,93.5,Current Price
Physiotherapy,FMPTD-2056,HEMIPLEGIA PT TRTMENT(3 PROCS),service,96130-00-00,,245.3,245.3,Current Price
Physiotherapy,FMPTD-0023,HYDROTHERAPY,service,96153-00-00,,222.2,222.2,Current Price
Physiotherapy,FMPTD-0025,HYDROTHERAPY - IP,service,96153-00-00,,222.2,222.2,Current Price
Physiotherapy,FMPTD-2085,HYDROTHERAPY FOR HAND OR FOOT,service,96153-00-00,,111.1,111.1,Current Price
Physiotherapy,FMPTD-2077,HYDROTHERAPY POOL(1 TREATMENT),service,96153-00-00,,239.8,239.8,Current Price
Physiotherapy,FMPTD-0024,HYDROTHERAPY W/EXERCISES - OP,service,96153-00-00,,222.2,222.2,Current Price
Physiotherapy,FMPTD-0026,HYDROTHERAPY WITH EXERCISES,service,96153-00-00,,245.3,245.3,Current Price
Physiotherapy,FMPTD-2088,ICE / HOT PACK LARGE,service,22065-00-90,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2089,ICE / HOT PACK SMALL,service,22065-00-90,,52.8,52.8,Current Price
Physiotherapy,FMPDT-0768,INCISION & REMOVAL OF BLISTER  BY SMALL BURNING/SCALDING SKIN,service,30017-00-10,,100.1,100.1,Current Price
Physiotherapy,FMPTD-0003,Infrared - Op,service,22065-00-40,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2095,INTERFERNIAL - IP,service,96155-00-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2094,INTERFERNIAL - OP,service,96155-00-00,,210.1,210.1,Current Price
Physiotherapy,FMPTD-2128,INTERFERNIAL FOR 2 AREAS,service,96153-00-00,,128.7,128.7,Current Price
Physiotherapy,FMPTD-2125,INTERFERNIAL THERAPY,service,96155-00-00,,105.6,105.6,Current Price
Physiotherapy,FMPTD-0073,Interferntial Compct.W/Suction,service,96155-00-00,,140.8,140.8,Current Price
Physiotherapy,FMPTD-0083,Intra Articular,service,50124-01-10,,158.4,158.4,Current Price
Physiotherapy,FMPTD-0038,Intra-Artic. Injec./U.S. - Op,service,39013-00-00,,193.6,193.6,Current Price
Physiotherapy,FMPTD-0077,Intra-Articular Inj. - Ankle J,service,50124-01-10,,158.4,158.4,Current Price
Physiotherapy,FMPTD-0037,Intra-Articular Injection - Op,service,50124-01-10,,140.8,140.8,Current Price
Physiotherapy,FMPTD-2098,LASER LOW INTENSITY  THERAPY,service,96155-00-00,,158.4,158.4,Current Price
Physiotherapy,FMPTD-2150,LASER THERAPHY SCANNER,service,99999-99-99,,245.3,245.3,Current Price
Physiotherapy,FMPTD-0082,Local Injection,service,50124-01-10,,158.4,158.4,Current Price
Physiotherapy,FMPTD-0078,LOCOMOTION THERAPHY(1 SESSION),service,96130-00-00,,234.3,234.3,Current Price
Physiotherapy,FMPTD-0087,LOCOMOTION THERAPY - 6S/1W/1M,service,96130-00-00,,6576.9,6576.9,Current Price
Physiotherapy,FMPTD-0088,LOCOMOTION THERAPY - 6S/1W/2M,service,96130-00-00,,10212.4,10212.4,Current Price
Physiotherapy,FMPTD-0089,LOCOMOTION THERAPY - 6S/1W/3M,service,96130-00-00,,13129.6,13129.6,Current Price
Physiotherapy,FMPTD-0079,LOCOMOTION THERAPY(12 SESSION),service,95550-03-00,,5841,5841,Current Price
Physiotherapy,FMPTD-0072,LYMPHATIC MASSAGE,service,96162-00-00,,210.1,210.1,Current Price
Physiotherapy,FMPTD-0108,MAGNETIC CUPPING,service,95550-03-00,,216.7,216.7,Current Price
Physiotherapy,FMPTD-0017,MANUAL MASSAGE - PART - IP,service,96162-00-00,,158.4,158.4,Current Price
Physiotherapy,FMPTD-0015,MANUAL MASSAGE - PARTL. - OP,service,96162-00-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-0016,Manual Massage - Total - Op,service,96162-00-00,,140.8,140.8,Current Price
Physiotherapy,FMPTD-2136,MCKENCZIE FOLLOW-UP TREATMENT,service,96130-00-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2135,MCKENZIE EVALUATION & TREATME,service,96130-00-00,,181.5,181.5,Current Price
Physiotherapy,FMPTD-2061,MEDICAL BATH,service,96163-00-00,,140.8,140.8,Current Price
Physiotherapy,FMPTD-2111,MEDICAL BATH + MASSAGE,service,96162-00-00,,245.3,245.3,Current Price
Physiotherapy,FMPTD-2065,MEDICAL BATH + MASSAGE (CONTAST THERAPY ),service,96162-00-00,,315.7,315.7,Current Price
Physiotherapy,FMPTD-2100,MEDICAL BATH W/EXERCISE UNDER,service,22065-00-30,,163.9,163.9,Current Price
Physiotherapy,FMPTD-2101,MEDICAL BATH W/GALVANIC,service,96153-00-00,,163.9,163.9,Current Price
Physiotherapy,FMPTD-0005,Microwave Op,service,99999-99-99,,93.5,93.5,Current Price
Physiotherapy,FMPTD-0106,MOVING CUPPING,service,95550-11-00,,181.5,181.5,Current Price
Physiotherapy,FMPTD-0104,Nebulization,service,92043-00-00,,450,450,Current Price
Physiotherapy,FMPTD-0091,Nebulization For Aramco Patient Per,service,92043-00-00,,64.9,64.9,Current Price
Physiotherapy,FMPTD-0107,NEEDLE CUPPING,service,96162-00-00,,245.3,245.3,Current Price
Physiotherapy,FMPTD-0051,NERVE CONDUCTION - 1 NERVE,service,11012-01-00,,111.1,111.1,Current Price
Physiotherapy,FMPTD-0052,NERVE CONDUCTION - 2 NERVES,service,11015-00-00,,222.2,222.2,Current Price
Physiotherapy,FMPTD-0053,NERVE CONDUCTION - 3 NERVES,service,11015-00-00,,321.2,321.2,Current Price
Physiotherapy,FMPTD-0054,NERVE CONDUCTION - 4 NERVES,service,11018-00-00,,426.8,426.8,Current Price
Physiotherapy,FMPTD-0028,OCCUPATIONAL THERAPY - IP,service,83620-00-40,,111.1,111.1,Current Price
Physiotherapy,FMPTD-0027,OCCUPATIONAL THERAPY - OP,service,95550-02-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2146,OCCUPATIONAL THERAPY SESSION A,service,95550-02-00,,123.2,123.2,Current Price
Physiotherapy,FMPTD-2147,OCCUPATIONAL THERAPY SESSION B,service,95550-02-00,,152.9,152.9,Current Price
Physiotherapy,FMPTD-2148,OCCUPATIONAL THERAPY SESSION C,service,95550-02-00,,181.5,181.5,Current Price
Physiotherapy,FMPTD-2149,OCCUPATIONAL THERAPY SESSION D,service,95550-02-00,,245.3,245.3,Current Price
Physiotherapy,FMPTD-0112,One Session Thalgo Part,service,90676-00-00,,234.3,234.3,Current Price
Physiotherapy,FMPTD-0110,One Session Thalgo Total Body,service,96162-00-00,,409.2,409.2,Current Price
Physiotherapy,FMPTD-2081,One Session Weight Reduction,service,95550-03-00,,245.3,245.3,Current Price
Physiotherapy,FMPTD-0074,Osteotron For 4 Hours,service,96154-00-00,,228.8,228.8,Current Price
Physiotherapy,FMPTD-0075,Osteotron For 8 Hours,service,96154-00-00,,426.8,426.8,Current Price
Physiotherapy,FMPDT-0027,OXYGEN APPLICATION W/ FUNNEL FOR 24 HRS INCLUDING O2,service,92044-00-00,,397.1,397.1,Current Price
Physiotherapy,FMPDT-0009,OXYGEN TENT-UP TO 24 HRS,service,92044-00-00,,671,671,Current Price
Physiotherapy,FMPTD-2109,P.T. 2 Procedures - Op,service,95550-03-00,,140.8,140.8,Current Price
Physiotherapy,FMPTD-2152,Package Deal (12) Sessions For Manu,service,99999-99-99,,847,847,Current Price
Physiotherapy,FMPTD-2154,PACKAGE DEAL (12) SESSIONS FOR MANUAL THERAPY,service,96130-00-00,,847,847,Current Price
Physiotherapy,FMPTD-0095,Package Deal (4)Days (4)Sessions,service,95550-03-00,,245.3,245.3,Current Price
Physiotherapy,FMPTD-2153,PACKAGE DEAL (6) SESSIONS FOR MANUAL THERAPY,service,96130-00-00,,426.8,426.8,Current Price
Physiotherapy,FMPTD-0076,PACKAGE DEAL THERAPEUTIC EXERCISES  8 SESSIONS,service,96129-00-00,,600.6,600.6,Current Price
Physiotherapy,FMPTD-0094,Package Deal(4)Days (8)Sessions,service,99999-99-99,,484,484,Current Price
Physiotherapy,FMPTD-2145,PACKAGE OT 6 SESSIONS FOR HAND THERAPY,service,95550-02-00,,904.2,904.2,Current Price
Physiotherapy,FMPTD-0021,PARAFFIN WAX BATH - OP,service,92178-00-90,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2075,Paraplegia Package (Op),service,99999-99-99,,2918.3,2918.3,Current Price
Physiotherapy,FMPTD-2057,PARAPLEGIA PT TRTMENT(3 PROCS),service,96129-00-00,,245.3,245.3,Current Price
Physiotherapy,FMPTD-2143,PARAPLEGIC OT SESSION,service,95550-02-00,,123.2,123.2,Current Price
Physiotherapy,FMPDT-0161,PDT SPECIAL NURSE MIN. 12 HRS.,service,83600-02-00,,134.2,134.2,Current Price
Physiotherapy,FMPTD-0045,Physiotherapy Home Visit,service,95550-03-00,,426.8,426.8,Current Price
Physiotherapy,FMPTD-2060,POLIO TREATMENT,service,99999-99-99,,140.8,140.8,Current Price
Physiotherapy,FMPTD-0119,Portable Ventilator Oxylog Per Hour,service,13882-00-00,,70.4,70.4,Current Price
Physiotherapy,FMPTD-0092,PREOPERATIVE & POSTOPERATIVE EXS.,service,96129-00-00,,77,77,Current Price
Physiotherapy,FMPTD-2068,PT MULTIPLE AREAS (3 PROCS),service,96129-00-00,,315.7,315.7,Current Price
Physiotherapy,FMPTD-2066,PT SINGLE AREA (3 PROCS),service,95550-03-00,,158.4,158.4,Current Price
Physiotherapy,FMPTD-2067,PT TWO AREAS (3 PROCS),service,95550-03-00,,245.3,245.3,Current Price
Physiotherapy,FMPTD-2134,REHAB. PT. W/ VERTIGO(12 SESS),service,95550-03-00,,414.7,414.7,Current Price
Physiotherapy,FMPDT-0064,RESPIRATION MONITOR FOR 24HRS,service,11503-16-00,,163.9,163.9,Current Price
Physiotherapy,FMPTD-2129,SHORT WAVE FOR 2 AREAS,service,92178-00-90,,128.7,128.7,Current Price
Physiotherapy,FMPTD-2126,SHORT WAVE THERAPY,service,96155-00-00,,105.6,105.6,Current Price
Physiotherapy,FMPTD-0036,SHORTWAVE - IP,service,96155-00-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-0035,SHORTWAVE - OP,service,92178-00-90,,111.1,111.1,Current Price
Physiotherapy,FMPTD-2132,SHORTWAVE DIALTHERMY,service,92178-00-90,,82.5,82.5,Current Price
Physiotherapy,FMPTD-0090,SINGLE PT SESSION FOR ARIG,service,95550-03-00,,176,176,Current Price
Physiotherapy,FMPDT-0166,STEAM INHALATION - VIRAL GROUP,service,92045-00-00,,52.8,52.8,Current Price
Physiotherapy,FMPTD-2103,Steambath W/ Co2 - Op,service,99999-99-99,,176,176,Current Price
Physiotherapy,MTVAS-0020,STOCKING COTTON COMPRESSION SIGVARIS BELOW KNEE,service,92205-00-00,,200,200,Current Price
Physiotherapy,FMPTD-0065,Straight Cane,service,99999-99-99,,222.2,222.2,Current Price
Physiotherapy,FMPTD-2091,STRENGTH/DURATION CURVE [DIAG-,service,99999-99-99,,140.8,140.8,Current Price
Physiotherapy,FMPTD-2090,STRENGTH/DURATION CURVE [DIAG-NOSTI,service,11611-00-00,,140.8,140.8,Current Price
Physiotherapy,FMPTD-2141,Strokes Therapy,service,95550-11-00,,123.2,123.2,Current Price
Physiotherapy,FMPTD-0070,Swim.Less.12 Times/Mo.For 6 Mo,service,96129-00-00,,4143.7,4143.7,Current Price
Physiotherapy,FMPTD-0071,Swimm.Less.12 Times/Mo.12 Mos.,service,96129-00-00,,8275.3,8275.3,Current Price
Physiotherapy,FMPTD-0069,Swimming Lessons 12 Times,service,96129-00-00,,746.9,746.9,Current Price
Physiotherapy,FMPTD-0068,Swimming Pool Lesson 1 Session,service,96129-00-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2137,Tae-Kwan-Do Training 1 Month),service,83700-00-00,,847,847,Current Price
Physiotherapy,FMPTD-2058,TETRAPLEGIA TRTMENT (3 PROCS),service,96129-00-00,,286,286,Current Price
Physiotherapy,FMPTD-2117,THERAPEUTIC EXERCISE 12 TIMES,service,96129-00-00,,706.2,706.2,Current Price
Physiotherapy,FMPTD-0020,THERAPEUTIC EXERCISES - IP,service,96129-00-00,,158.4,158.4,Current Price
Physiotherapy,FMPTD-0019,THERAPEUTIC EXERCISES - OP,service,96129-00-00,,93.5,93.5,Current Price
Physiotherapy,FMPTD-0044,TILT TABLE - IP,service,96130-00-00,,123.2,123.2,Current Price
Physiotherapy,FMPTD-0043,TILT TABLE - OP,service,11724-00-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2073,TOTAL BODY PT (4 PROCS),service,95550-03-00,,467.5,467.5,Current Price
Physiotherapy,FMPTD-0031,TOTAL PT - 3 MODAL. - OP,service,95550-03-00,,245.3,245.3,Current Price
Physiotherapy,FMPTD-0034,TOTAL PT >3 MODALITIES - IP,service,95550-03-00,,245.3,245.3,Current Price
Physiotherapy,FMPTD-0032,TOTAL PT >3 MODALITIES - OP,service,95550-03-00,,181.5,181.5,Current Price
Physiotherapy,FMPTD-0030,TRACTION - IP,service,90531-00-00,,111.1,111.1,Current Price
Physiotherapy,FMPTD-0029,TRACTION - OP,service,90531-00-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2118,TREADMEIL FOR LAB. TESTING,service,96130-00-00,,47.3,47.3,Current Price
Physiotherapy,FMACUA0022,TRIGGER POINT STIMULATION,service,96155-00-00,,152.9,152.9,Current Price
Physiotherapy,FMPTD-0007,ULTRASOUND - OP,service,90908-00-00,,93.5,93.5,Current Price
Physiotherapy,FMPTD-2127,ULTRASOUND FOR 2 AREAS,service,90908-00-00,,128.7,128.7,Current Price
Physiotherapy,FMPTD-2124,ULTRASOUND THERAPY,service,96154-00-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-0001,Ultraviolet - Op,service,14050-01-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-2120,Use Of A.V.I. Machine For 3Hrs,service,83700-00-00,,140.8,140.8,Current Price
Physiotherapy,FMPTD-2123,Use Of A.V.I.Machine For 24 Hs,service,99999-99-92,,566.5,566.5,Current Price
Physiotherapy,FMPTD-2121,Use Of A.V.I.Machine For 6 Hrs,service,95550-03-00,,245.3,245.3,Current Price
Physiotherapy,FMPTD-2122,Use Of A.V.I.Machine For Over-,service,99999-99-92,,286,286,Current Price
Physiotherapy,FMPTD-2119,Use Of Swimming Pool,service,96129-00-00,,82.5,82.5,Current Price
Physiotherapy,FMPTD-0067,WALKER RENTAL,service,96024-00-00,,140.8,140.8,Current Price
Physiotherapy,FMPTD-0086,Weight Reduc.Exer.Sgh Staff,service,96129-00-00,,298.1,298.1,Current Price
Physiotherapy,FMPTD-0061,Welkers - Folding Aluminum,service,99999-99-99,,817.3,817.3,Current Price
Plastic Surgery,FMPSDJ0030,Age Juenesse Eye Zone,service,83700-00-00,,234.3,234.3,Current Price
Plastic Surgery,FMPSDJ0031,Age Juenesse Skin Of The Face,service,83700-00-00,,635.8,635.8,Current Price
Plastic Surgery,MTPSD-0037,Artificial Hair Transplantation (1 Hair),service,45560-00-00,,13.2,13.2,Current Price
Plastic Surgery,MTPSD-0036,Artificial Hair Transplantation (300 Hair),service,45560-00-00,,3787.3,3787.3,Current Price
Plastic Surgery,FMPSDE0014,BLEPHAROPLASTY 4 LIDS,service,45614-00-01,,4809.2,4809.2,Current Price
Plastic Surgery,FMPSDH0008,"Burn Dressing , 5%",service,30010-00-10,,158.4,158.4,Current Price
Plastic Surgery,FMPSDH0006,Burn Dressing 10 - 20%,service,30014-00-00,,776.6,776.6,Current Price
Plastic Surgery,FMPSDH0007,Burn Dressing 5 - 10%,service,30010-00-20,,269.5,269.5,Current Price
Plastic Surgery,FMPSDA0040,Chemical Peel (Glycolic Acid)M.D. Forte Single Additional Peel,service,45019-00-00,,484,484,Current Price
Plastic Surgery,MTPSD-0057,Cooling Device For Hair Removl,service,22065-00-10,,140.8,140.8,Current Price
Plastic Surgery,MTPSD-0019,Dessin Of Burns (Under G.A. Upto 5%),service,30010-00-10,,635.8,635.8,Current Price
Plastic Surgery,MTPSD-0035,Dressing Of Burns,service,30010-00-10,,437.8,437.8,Current Price
Plastic Surgery,FMPSDE0041,EXCISION OF BIG SCAR W/ SKIN FLAP,service,45512-00-00,,2305.6,2305.6,Current Price
Plastic Surgery,MTPSD-0003,Excision Of Lipoma Big,service,31350-00-01,,6314,6314,Current Price
Plastic Surgery,FMPSDJ0016,Excision Of Seba. Cyst(Small),service,31205-00-10,,315.7,315.7,Current Price
Plastic Surgery,FMPSDJ0014,Excision Of Sebaceus Cyst(Big),service,31205-00-30,,928.4,928.4,Current Price
Plastic Surgery,FMPSDE0039,Excision Of Small Keloid Of Face,service,45506-00-00,,630.3,630.3,Current Price
Plastic Surgery,FMPSDA0013,Excision Of Tumopor Of Lower Lip & Repair,service,31230-03-00,,3840.1,3840.1,Current Price
Plastic Surgery,MTPSD-0026,Excnl Bpsy Of Mass From Breast Or Under Axilla (Sm,service,31500-00-01,,4424.2,4424.2,Current Price
Plastic Surgery,FMPSDJ0040,Fat Injection In The Other Are As,service,45018-02-00,,904.2,904.2,Current Price
Plastic Surgery,FMPSDF0023,Finger Tio Reconstruction (Ga),service,30026-00-10,,635.8,635.8,Current Price
