Unified Code,Unified Description,Type,SBS V2,LOS,2025 Price,Discount 3 years contract,2026 Price,2027 Price
FMORT-0150,BIOPSY-JOINT STRUCTURE OF SPINE,PKG,50100-01-01,day case,11857.5,0.0,13043.0,14217.0
FMORT-0173,COMPLETE OR PARTL. RESECTION OF ANKLE,PKG,90574-01-01,1,11857.5,0.0,13043.0,14217.0
FMORT-0697,CURRETTAGE OF BONE SYST LARGE,PKG,30241-00-01,1,11857.5,0.0,13043.0,14217.0
FMORT-0049,"REMVL OF INT. FIXATN DEVICE AT SCAPULA,CLAVICLE,THORAX (R/S)",PKG,47921-00-01,1,11857.5,0.0,13043.0,14217.0
ENT-0039,FUNCTIONAL ENDOSCOPY SINUS SURGERY GRADE 3 (F.E.S.S.),PKG,41716-01-00,4,11840.0,0.0,13024.0,14196.0
FMURO-3104,Excision Of Ureterocele And Reimplantation Of Ureter,PKG,36848-00-00,1,11826.0,0.0,13009.0,14179.0
FMOPT-4003,Reconstruction Of Orbital Base Fracture,PKG,45590-00-01,1,11826.0,0.0,13009.0,14179.0
FMURO-3055,Recurrent Ureteral Stricture,PKG,37303-00-00,1,11826.0,0.0,13009.0,14179.0
FMURO-3082,Repair Of Renal Injuries,PKG,90350-00-00,2,11826.0,0.0,13009.0,14179.0
FMURO-3084,Repair Of Ureteral Injuries,PKG,90357-00-00,1,11826.0,0.0,13009.0,14179.0
FMURO-3057,Urethral Fistula Two Stages,PKG,90364-00-00,1,11826.0,0.0,13009.0,14179.0
URO-0039,Stricture Posterior Urethra,PKG,37303-00-00,7,11815.65,0.0,12997.0,14167.0
FMORT-0336,AMPUTATION OF THIGH,PKG,44367-00-00,2,11786.25,0.0,12965.0,14132.0
FMSUR-3135,Partial Gastrectomy,PKG,30518-01-00,7,11786.25,0.0,12965.0,14132.0
FMORW-0110,G-Ii Unloader Adj Knee Brace,Service,96092-00-00,-,11767.0,0.15,12944.0,14109.0
FMORW-0109,G-Ii Unloader Oa Knee Brace,Service,97823-00-00,-,11767.0,0.15,12944.0,14109.0
FMORT-0080,CLOSED REDUCTION OF FRACT/W INT.FIX.AT PHALANGE FO  including implant,PKG,47672-00-01,1,11718.0,0.0,12890.0,14050.0
FMORT-0076,CR OF FRACT W/ INT.FIX AT PHALANGES-HAND  including implant,PKG,47300-01-01,1,11718.0,0.0,12890.0,14050.0
FMCAR-9990,PARA AORTIC LYMPHADENECTOMY (OPEN) - Inclusive PKG,PKG,2 days ,35723-03-00,12825.0,0.0,12825.0,
ORT-0076,OSTEOTOMY W/O FIXATION   SHORTING ,PKG,90569-00-01,2,11642.3475,0.0,12807.0,13959.0
SUR-0145,Repair of gastro – Intestinal fistula,PKG,90340-01-00,6,11623.5,0.0,12786.0,13937.0
FMORT-0274,REATTACHEMNT OF MUSCLE OF HAND,PKG,90585-00-00,1,11578.5,0.0,12736.0,13883.0
FMORT-0273,REATTACHEMNT OF TENDON OF HAND,PKG,90584-01-01,1,11578.5,0.0,12736.0,13883.0
FMSUR-3356,"Embolization Of Cranial And Spinal Vascular Tumors As Pre-Operative And Decrease In Blood Supply To The Tumor Including The Basic Microcatheter, Microguide Wire And The First Coil",PKG,35321-02-00,2,11568.0,0.0,12725.0,13870.0
FMNEU-3618,Brachial Plexus Exploration And Repair,Service,39300-00-00,-,11567.0,0.15,12724.0,13869.0
OBG-0044,Caesarian Delivery -  Recurrent ,PKG,16520-02-00,5,11562.5,0.0,12719.0,13863.0
URO-0123,Ureteroscopy + Dormia stone extraction +DJ insertion + Use of LASER ,PKG,36857-00-00,2,11560.0,0.0,12716.0,13860.0
FMORT-0780,Core Decompression,PKG,40331-00-00,1,11550.0,0.0,12705.0,13848.0
SUR-0149,Vagotomy + drainage procedure + laporoscopic,PKG,30496-00-00,7,11517.0,0.0,12669.0,13809.0
FMORT-0619,CLOSED REDUCTION WITH INTERNAL FIXATION RADIUS ULNA  including implant,PKG,47363-02-01,1,11500.0,0.0,12650.0,13789.0
FMSUR-3005,Laparoscopic Salpingectomy  ,PKG,35638-09-00,2,11500.0,0.0,12650.0,13789.0
FMURO-4028,LASER CLOSURE OF PILONIDAL SINUS - 1 DAY,PKG,30676-02-00,1,11500.0,0.0,12650.0,13789.0
FMOPT-4148,Localized Retinal Detachment,PKG,90079-00-01,1,11500.0,0.0,12650.0,13789.0
FMURO-4025,LASER HAEMORRHOIDOPLASTY/ LASER HAEMORRHOID ABLATION - 1DAY,PKG,32138-01-00,1,11500.0,0.0,12650.0,13789.0
FMOPT-4133,Cataract Extraction + Iol + Trabeculectomy,PKG,42698-06-01,1,11490.0,0.0,12639.0,13777.0
FMORT-0289,Plication Of Fascia,PKG,30238-00-00,day case,11450.0,0.0,12595.0,13729.0
SUR-0071,Laparoscopic Adhesolysis,PKG,30393-00-00,5,11435.0,0.0,12579.0,13711.0
ORT-0860,ORIF TIBIA PLATEAU GRADE 1,PKG,40331-00-00,2,11435.0,0.0,12579.0,13711.0
OBG-0027,Strasimmams,PKG,35680-01-00,4,11435.0,0.0,12579.0,13711.0
FMOPT-4141,Glaucoma Extraction + Cataract Extraction + Iol,PKG,42698-08-01,1,11377.0,0.0,12515.0,13641.0
FMSUR-3230,Laparascopic Appendectomy,PKG,30572-00-00,2,11320.15,0.0,12452.0,13573.0
FMURO-3101,Total Or Partial Nephrectomy,PKG,36522-01-00,2,11314.0,0.0,12445.0,13565.0
FMOBG-3034,Recurrent Myomectomy,PKG,35649-03-00,7,11303.25,0.0,12434.0,13553.0
FMXRAY1392,Ir. Percutenous Nephrostomy (2 Sides),PKG,36552-00-02,3,11303.0,0.0,12433.0,13552.0
FMURO-0189,INSERTION OF URETERIC STENT,Service,36821-01-00,-,11303.0,0.15,12433.0,13552.0
FMORT-0465,EXCISION OF HEAD OF RADIUS,PKG,48406-03-01,1,11299.5,0.0,12429.0,13548.0
FMORT-0688,TUNNEL BONE GRAFTING,PKG,48239-00-00,2,11299.5,0.0,12429.0,13548.0
FMORT-0515,OSTEOTOMY W/O FIXATION   LENTGHING ,PKG,50300-00-00,1,11299.5,0.0,12429.0,13548.0
FMENT-3162,Endolymphatic Shunt,PKG,90281-00-00,1,11275.0,0.0,12403.0,13519.0
FMSUR-3283,Diagnostic Laparascopy + New Ostia Of Fallopian Tube (Unilateral),PKG,35678-01-00,1,11270.0,0.0,12397.0,13513.0
fmcar-3097,"Arteriovenostomy, For Renal Dialysis",PKG,34512-00-00,2,11250.0,0.0,12375.0,13489.0
FMOBG-3039,Vaginal Sacrospinous Fixation / Hysteropexy,PKG,35568-00-00,1,11250.0,0.0,12375.0,13489.0
SUR-10030,Multiple phlebectomies' two limb,PKG,1 day,32500-01-02,12350.0,0.0,12350.0,
FMSUR-4594,BILATERAL PELVIC LYMPHADENECTOMY (OPEN) - Inclusive PKG,PKG,3 days ,35723-01-00,12350.0,0.0,12350.0,
FMNEU-3630,Endoscopic Thoracic Sympathectomy,PKG,35003-01-00,1,11225.1,0.0,12348.0,13459.0
FMENT-3165,Facial Nerve Surgery,PKG,41569-00-00,2,11208.0,0.0,12329.0,13438.0
FMOPT-4009,Optic Nerve Sheath Fenes – Onsf,PKG,42548-00-00,1,11203.0,0.0,12323.0,13432.0
FMORT-0583,ARTHROSCOPY OF ELBOW DIAGNOST.,PKG,49118-00-01,day case,11160.0,0.0,12276.0,13381.0
FMORT-0589,ARTHROSCOPY OF WRIST-DIAGNSTIC,PKG,49218-00-01,day case,11160.0,0.0,12276.0,13381.0
FMENT-3121,Septorhinoplasty,PKG,41671-02-00,1,11160.0,0.0,12276.0,13381.0
FMORT-0598,ARTHROSCOPY OF WRIST SURGICAL - for removal of loose body and bone fragments,PKG,49218-00-01,1,11160.0,0.0,12276.0,13381.0
FMSUR-3125,Cholecystectomy,PKG,30443-00-00,7,11144.8575,0.0,12259.0,13363.0
FMSUR-9224,LAPAROSCOPIC HERNIORRHAPHY,PKG,30609-02-00,2,11144.8575,0.0,12259.0,13363.0
FMENT-3178,TYMPANOPLASTY,PKG,41530-00-01,4,11144.8575,0.0,12259.0,13363.0
FMSUR-3143,Splenectomy,PKG,30597-00-00,5,11144.8575,0.0,12259.0,13363.0
FMENT-3161,STAPEDECTOMY,PKG,41608-00-01,4,11144.8575,0.0,12259.0,13363.0
FMOPT-4159,PNEUMATIC RETINOPEXY,PKG,42773-01-01,day case,11025.0,0.0,12128.0,13219.0
FMORT-0771,REVISION OF SPINAL WOUNDS,PKG,50620-00-00,2,11020.5,0.0,12123.0,13214.0
FMSUR-7209,NEONATAL ESOPHAGIAL ATRESIA/FISTULA,PKG,43843-01-00,2,11014.0,0.0,12115.0,13206.0
FMNEU-3356,Stereotactic Guided Aspiration Of Intra-Cerebral Collection/Hematoma,Service,90908-00-11,-,11008.0,0.15,12109.0,13199.0
FMLAB-1209,TRIO Whole exome sequencing analysis,Lab,73350-05-50,-,11000.0,0.15,12100.0,13189.0
FMORT-4225,ARTHROSCOPIC RELEASE OF PLANTAR FASCITIS,PKG,49854-00-01,day case,11000.0,0.0,12100.0,13189.0
FMOPT-4050,Bilateral Limited Myectomy Upper Lid,PKG,90090-00-02,1,11000.0,0.0,12100.0,13189.0
FMOPT-4038,Bilateral Sim. Ptosis Repair,PKG,45623-05-02,1,11000.0,0.0,12100.0,13189.0
PKSUR-0016,Endo-venous Laser Ablation Bilateral.,PKG,90223-01-00,1,11000.0,0.0,12100.0,13189.0
FMOPT-4013,Enucl. With Hydroxy. Orbital,PKG,42506-00-00,1,11000.0,0.0,12100.0,13189.0
FMCAR-3039,Catheterization Left Heart + Graft ( Day Case ),PKG,38203-00-00,DAY CASE,11000.0,0.0,12100.0,13189.0
FMURO-3074,Marsupialization of Renal Cyst,PKG,36558-01-00,day case,11000.0,0.0,12100.0,13189.0
FMORT-0207,OTHER FUSION OF TOE  including implant,PKG,90559-00-00,1,11000.0,0.0,12100.0,13189.0
FMPSD-190,Removal of breast silicon implant+capsulectomy+histopathology,PKG,90334-00-00,1,11000.0,0.0,12100.0,13189.0
FMORT-0346,REVISION OF AMPUTAITON STUMP -(2ND CLOSE),PKG,44376-00-01,2,11000.0,0.0,12100.0,13189.0
FMORT-0318,REVISION OF CURRENT TRAUMATIC AMPUTATION,PKG,44376-00-01,2,11000.0,0.0,12100.0,13189.0
FMORT-0202,SUBTALAR FUSION  including implant,PKG,50118-00-00,1,11000.0,0.0,12100.0,13189.0
FMORT-0532,SURGICAL ARTHOSCOPY PLICA OR RETINACULUM RELEASE/ARTHROSCO.,PKG,49557-02-01,1,11000.0,0.0,12100.0,13189.0
FMOPT-4010,Thyroid Orbital Decompression (One Eye),PKG,42545-01-01,1,11000.0,0.0,12100.0,13189.0
FMOPT-4051,Unilateral Full Myectomy Upper Lid,PKG,90090-00-01,1,11000.0,0.0,12100.0,13189.0
FMORT-0237,REPAIR OF LIGAMENT INJURY OF ELBOW ,PKG,90536-00-01,1,11000.0,0.0,12100.0,13189.0
FMXRAY1516,NM. PET/CT Whole body,Radiology,61523-00-00,-,11000.0,0.15,12100.0,13189.0
FMURO-3051,Partial Excision Of Tumours Of Kidney And Bladder,PKG,36558-01-00,1,10983.0,0.0,12081.0,13169.0
FMOBG-3036,Abdominal Sling For Congenital Prolapse,PKG,35571-00-00,1,10952.0,0.0,12047.0,13131.0
FMLAB-6862,BRCA I (BREAST CANCER),Lab,73350-00-80,-,10925.0,0.15,12018.0,13099.0
FMORW-0064,Above Knee Orthosis Thermoplas T Free Knee,Service,96092-00-00,-,10904.0,0.15,11994.0,13074.0
FMORW-0063,Below Knee Orthosis Leather,Service,96092-00-00,-,10904.0,0.15,11994.0,13074.0
FMORW-0027,Boston Scoliosis Brace,Service,96092-00-00,-,10904.0,0.15,11994.0,13074.0
FMORW-0022,Sitting Brace W/O Head Support  including implant,PKG,96092-00-00,1,10881.0,0.0,11969.0,13046.0
ORT-0093,Arthroscopy Minisectomy,PKG,49503-00-00,2,10878.0,0.0,11966.0,13043.0
FMORT-1013,DORSAL RHIZOTOMY ( CANCER ),PKG,40330-00-00,day case,10875.0,0.0,11963.0,13039.0
FMSUR-0430,EXCISION OF DEEP SWELLING RELATED TO NERVES OR VESSELS,PKG,32766-00-00,2,10832.0,0.0,11915.0,12988.0
SUR-0087,Cholecystoduodenostomy,PKG,30460-00-00,5,10820.25,0.0,11902.0,12973.0
FMSUR-0088,CHOLESYSTO-DUODENEOSTOMY,PKG,30460-00-00,2,10820.25,0.0,11902.0,12973.0
FMSUR-3126,Complete Rectal Prolapse,PKG,32111-00-00,1,10820.25,0.0,11902.0,12973.0
FMORT-1500,CORRECTION OF CONGENITAL FOOT ANOMALY OR DEFORMITIES DUE TO SPINAL BIFIDA,PKG,90604-00-00,3,10820.25,0.0,11902.0,12973.0
FMORT-0464,CORRECTN OF DEFORM.&TENDON DISPL.FM RHEUMATOID ARTHRITIS,PKG,47954-00-01,1,10820.25,0.0,11902.0,12973.0
FMSUR-3163,Embolectomy,PKG,33806-09-01,7,10820.25,0.0,11902.0,12973.0
FMSUR-3141,Excision of hepatic cyst,PKG,30414-00-00,5,10820.25,0.0,11902.0,12973.0
FMURO-3072,Excision Of Urethral Fistula,PKG,37336-00-00,4,10820.25,0.0,11902.0,12973.0
FMSUR-3236,Laparascopic Ovarian Cystectomy,PKG,35638-04-00,2,10820.25,0.0,11902.0,12973.0
FMORT-0003,BONE GRAFT OUT OF ILIAC BONE- CREST,PKG,47726-00-01,1,10820.25,0.0,11902.0,12973.0
ORT-0055,Excision Cyst/Bone & Graft,PKG,30241-00-01,1,10820.25,0.0,11902.0,12973.0
FMURO-3075,Nephrolithotomy,PKG,36540-00-01,4,10820.25,0.0,11902.0,12973.0
FMURO-3078,Pyelolithotomy,PKG,36540-00-01,5,10820.25,0.0,11902.0,12973.0
FMENT-3158,Myringoplasty,PKG,41530-00-01,1,10820.25,0.0,11902.0,12973.0
FMSUR-3214,Rectal Mucosectomy For Rectal Prolapse,PKG,32111-00-00,1,10820.25,0.0,11902.0,12973.0
FMURO-3112,Urethroplasty One Stage,PKG,37342-00-00,1,10820.25,0.0,11902.0,12973.0
FMSUR-3131,Repair of gastric / intestinal perforation,PKG,90304-00-00,7,10820.25,0.0,11902.0,12973.0
FMURO-3059,Repair of hypospadias,PKG,37821-00-00,4,10820.25,0.0,11902.0,12973.0
FMURO-3086,Simple Nephrectomy,PKG,36516-01-00,4,10820.25,0.0,11902.0,12973.0
FMENT-3184,Total Parotidectomy,PKG,30247-00-00,2,10820.25,0.0,11902.0,12973.0
FMPDS-0052,EXCISION OF CYSTIC HYGROMA,Service,45033-06-00,-,10820.25,0.15,11902.0,12973.0
FMPDS-0065,HYPOSPADIAS  SINGLE STAGE/SKIN,Service,37821-00-00,-,10820.25,0.15,11902.0,12973.0
DNT-0029,Primary Repair Of Cleft Lip Or Palate,PKG,45677-00-00,2,10809.75,0.0,11891.0,12961.0
FMOBG-3047,Caesarian Delivery for twins (uncomplicated),PKG,16520-04-00,4,10809.5925,0.0,11891.0,12961.0
FMOBG-3026,Excision of tubal (ectopic pregnancy),PKG,35677-04-00,5,10809.5925,0.0,11891.0,12961.0
URO-0037,Ureteroscopy + stone manipulation (Add 700 for Laser),PKG,36803-02-00,1,10799.0,0.0,11879.0,12948.0
FMOPT-4004,Exentration,PKG,42536-00-01,1,10778.0,0.0,11856.0,12923.0
FMORT-0510,CORRECTION OF CAVUS FOOT DUE TO PARALYSIS OR IDIOPATHIC  including implant,PKG,90599-00-01,2,10741.5,0.0,11816.0,12879.0
FMOPT-4077,Dcr+Lester Jones Tube,PKG,42623-00-01,1,10701.0,0.0,11771.0,12830.0
FMNEP-0015,Hemodialysis Type B1 (24 Session),Service,13100-00-00,-,10694.0,0.15,11763.0,12822.0
FMSUR-3212,Anal Sphencter Repair For Fecal Incontinence,PKG,32126-00-00,2,10659.0,0.0,11725.0,12780.0
FMSUR-3220,"Bronchoscopy With Conventional (Blind) Transbronchial Needle Aspiration (C-Tbna) Of Mediastinal Lymph Nodes, Hilar Lymph Nodes, And Tumors Around The Airways",PKG,41898-04-01,1,10659.0,0.0,11725.0,12780.0
FMSUR-3193,Laparascopic Ileostomy,PKG,30375-01-00,2,10659.0,0.0,11725.0,12780.0
FMNEU-3675,Spinal Angiography,PKG,90902-03-00,1,10649.0,0.0,11714.0,12768.0
FMENT-3116,External Nasal Sinus Surgery,PKG,41737-00-00,4,10632.0,0.0,11695.0,12748.0
FMXRAY1405,Ir. Varicocele Embolization/Coiling (Bilateral),Radiology,35321-07-02,-,10597.0,0.15,11657.0,12706.0
FMORT-0822,PULLEY RECONSTRUCTION,PKG,90590-00-00,1,10575.0,0.0,11633.0,12679.0
FMORT-0265,SUTURE OF TENDON SHEATH OF HAND,PKG,47972-00-01,1,10575.0,0.0,11633.0,12679.0
FMXRAY1404,Ir. Varicocele Embolization/Coiling (Unilateral),PKG,35321-07-01,1,10511.79,0.0,11563.0,12604.0
FMORT-9923,BICEPS TENOTOMY,PKG,47963-00-01,1,10500.0,0.0,11550.0,12590.0
FMORT-0451,CORRECTION OF HALUX VALGUS  including implant,PKG,49833-00-00,1,10500.0,0.0,11550.0,12590.0
FMURO-3117,CYSTOSCOPY WITH INTRAVESICAL BOTOX INJECTION,PKG,36812-00-00,1,10500.0,0.0,11550.0,12590.0
PKEND-0003,Endoscopic Ultasound Linear With Fine Needle Biopsy(Fnb),PKG,30688-00-00,1,10500.0,0.0,11550.0,12590.0
ENT-0038,FUNCTIONAL ENDOSCOPY SINUS SURGERY GRADE 2 (F.E.S.S.),PKG,41716-01-00,2,10500.0,0.0,11550.0,12590.0
FMOPT-4147,Glaucoma Ext.+Optomide,PKG,42698-08-01,1,10500.0,0.0,11550.0,12590.0
FMORT-2002,KNEE ARTHROSCOPIC DRILLING OF OSTEOCHONDRAL LESION AND EXCISION OF GANGELION CYST,PKG,49558-01-01,1,10500.0,0.0,11550.0,12590.0
FMOPT-4008,Posterior Orbital Tumour,PKG,42543-00-01,1,10500.0,0.0,11550.0,12590.0
DNT-0035,RECONSTRUCTION OF MAXILLARY CLEFT - UNILATERAL,PKG,45677-00-00,2,10500.0,0.0,11550.0,12590.0
FMOPT-4164,SILICON OIL,PKG,42608-00-01,day case,10500.0,0.0,11550.0,12590.0
FMCARS0014,Coronary Angiography,PKG,38218-02-00,day case,10494.75,0.0,11544.0,12583.0
FMORT-0470,Correction Of Foot Deformities  including implant,PKG,90604-00-00,1,10494.75,0.0,11544.0,12583.0
FMORT-0378,HIGH TIBIAL OSTEOTOMY W\O GRFT,PKG,48418-00-01,1,10494.75,0.0,11544.0,12583.0
FMSUR-3142,Liver abscess/operative drainage,PKG,30431-00-00,5,10494.75,0.0,11544.0,12583.0
FMSUR-0265,CLOSURE OF BRONCHO PLEURAL    FISTULA,Service,90176-00-00,-,10484.0,0.15,11532.0,12570.0
FMSUR-3200,Closure Of Large Intestinal,PKG,30562-05-00,2,10435.0,0.0,11479.0,12512.0
FMORT-0562,MAJOR SKIN GRAFT,PKG,45451-09-00,1,10323.0,0.0,11355.0,12377.0
FMORT-0502,Sequestromy Of Long Bones  including implant,PKG,90573-00-01,1,10323.0,0.0,11355.0,12377.0
FMORT-0636,Correction Of Scolliosis,Service,90011-02-00,-,10298.0,0.15,11328.0,12347.0
FMSUR-3281,Laparascopic Salpingo-Oophorectomy (Unilateral),PKG,35713-07-00,1,10247.0,0.0,11272.0,12286.0
FMORT-0542,ARTHROTOMY OF SEPTIC KNEE,PKG,49500-01-01,1,10230.0,0.0,11253.0,12266.0
FMORT-0543,ARTHROTOMY OF THE KNEE,PKG,49500-01-01,1,10230.0,0.0,11253.0,12266.0
FMORT-0280,BONE RECONSTRUCTION OF THUMB  including implant,PKG,90595-00-11,1,10230.0,0.0,11253.0,12266.0
FMORT-0571,FUSION AT FINGER  including implant,PKG,46300-01-01,2,10230.0,0.0,11253.0,12266.0
FMORT-0216,INTRPHALANGEAL FUSION  including implant,PKG,46300-00-01,1,10230.0,0.0,11253.0,12266.0
FMORT-0331,Midtarsals Amputation,PKG,44364-00-01,1,10230.0,0.0,11253.0,12266.0
FMORT-0053,REMVL OF INT. FIXATN DEVICE AT FEMUR,PKG,47930-00-01,1,10230.0,0.0,11253.0,12266.0
FMORT-0050,REMVL OF INT. FIXATN DEVICE AT HUMERUS,PKG,47930-00-01,1,10230.0,0.0,11253.0,12266.0
URO-0125,Diagnostic flexible ureteroscopy + Ureteric Cath insertion ,PKG,36824-00-00,1,10200.0,0.0,11220.0,12230.0
URO-0122,Ureteroscopy + Dormia stone extraction + Ureteric cath insertion + Use of LASER,PKG,36806-02-00,4,10200.0,0.0,11220.0,12230.0
FMCAR-0569,ADDITIONAL BALLOON,PKG,90223-01-00,-,10185.0,0.0,11204.0,12212.0
FMCAR-3062,Ptca Single Vessel & Drug Eluting Balloon (One Day Ccu + One Day Ward),PKG,38300-00-00,2,10185.0,0.0,11204.0,12212.0
FMNEU-0090,Transnasal Hypophysiotomy,Service,39715-01-00,-,10179.0,0.15,11197.0,12205.0
FMOBG-3045,Caesarian Delivery (with normal baby),PKG,16520-04-00,5,10175.0,0.0,11193.0,12200.0
FMOPT-4112,Extracapsular Cl. Lens+Iol H.M.,PKG,42698-08-01,6,10172.0,0.0,11189.0,12196.0
FMOPT-4130,Cataract Extraction-I.O.L.,PKG,42698-05-01,1,10169.25,0.0,11186.0,12193.0
FMOPT-4113,Extracapsular C. Lens+Iol Hype,PKG,42698-08-01,1,10169.25,0.0,11186.0,12193.0
FMSUR-3188,Small To Small Intestinal Anastomosis,PKG,30515-03-00,2,10168.0,0.0,11185.0,12191.0
URO-0124,Diagnostic flexible ureteroscopy,PKG,36803-00-00,1,10164.0,0.0,11180.0,12187.0
FMURO-3070,Excision Of Ureteric Stricture And Primary Anastomosis,PKG,37303-00-00,7,10164.0,0.0,11180.0,12187.0
FMENT-3150,Cleft Palate Repair,PKG,45710-00-00,1,10138.0,0.0,11152.0,12155.0
FMSUR-3338,Endometrium Oblation,PKG,35622-00-00,1,10138.0,0.0,11152.0,12155.0
FMSUR-3335,Hysteroscopic Removal Of Synechia,PKG,35633-00-00,1,10138.0,0.0,11152.0,12155.0
FMSUR-3165,Lichtenstein Repair (Hernoplasty + Mesh),PKG,30405-04-00,1,10138.0,0.0,11152.0,12155.0
FMORT-0295,ACHILLOOTENOTOMY,PKG,49718-01-00,1,10113.75,0.0,11125.0,12126.0
FMORT-0221,SEMITENDINOSUS ADVANCEMENT,PKG,47954-00-01,day case,10113.75,0.0,11125.0,12126.0
FMORT-0288,TENDESIS OF HAND,PKG,47963-01-01,day case,10113.75,0.0,11125.0,12126.0
fmort-1057,Proximal Patellar Realignment,PKG,47585-00-01,3,10098.0,0.0,11108.0,12108.0
FMSUR-3213,Repair Of Anal Sphenecter Stenosis With Flap,PKG,32126-00-00,2,10098.0,0.0,11108.0,12108.0
FMORT-1026,Knee Joint Denervation,PKG,50124-01-10,day case,10050.0,0.0,11055.0,12050.0
FMORT-0784,Lengthening Of The Rod By Scoliosis  including implant,PKG,48678-00-00,1,10050.0,0.0,11055.0,12050.0
FMORT-0176,OTHER LOCAL EXCISN OR DESTRCTNOF LESION - ELBOW,PKG,31205-00-10,1,10050.0,0.0,11055.0,12050.0
FMORT-0179,OTHER LOCAL EXCISN OR DESTRCTNOF LESION - HIP,PKG,31235-03-11,1,10050.0,0.0,11055.0,12050.0
FMORT-0180,OTHER LOCAL EXCISN OR DESTRCTNOF LESION-KNEE,PKG,31235-03-11,1,10050.0,0.0,11055.0,12050.0
FMORT-0175,OTHER LOCAL EXCISN OR DESTRCTNOF LESION-SHOULDER,PKG,31205-00-10,1,10050.0,0.0,11055.0,12050.0
FMORT-0243,SUTURE OF CAPSULE OF LIGAMENT OF ANKLE & FOOT,PKG,90582-00-01,1,10050.0,0.0,11055.0,12050.0
FMLAB-1211,Whole genome sequencing analysis,Lab,73350-05-50,-,10000.0,0.15,11000.0,11990.0
FMSUR-3194,Abdominal Proctopexy Without Resection,PKG,32117-00-00,1,10000.0,0.0,11000.0,11990.0
FMORT-0271,ADVANCEMENT OF TENDON OF HAND,PKG,47963-02-01,2,10000.0,0.0,11000.0,11990.0
ORT-0005,Arthodeasis of the Big Toe  including implant,PKG,90559-00-00,1,10000.0,0.0,11000.0,11990.0
FMORT-0479,ARTHROSCOPIC EXAMINATION-KNEE,PKG,49557-00-01,day case,10000.0,0.0,11000.0,11990.0
FMOPTH0023 ,Femtolasik For Both Eyes,PKG,90064-01-02,day case,10000.0,0.0,11000.0,11990.0
FMSUR-3274,Laparascopic Ovarian Drilling (Bilateral),PKG,35637-08-02,1,10000.0,0.0,11000.0,11990.0
FMSUR-3282,Laparascopic Salpingo-Oophorectomy (Bilateral),PKG,35638-03-00,1,10000.0,0.0,11000.0,11990.0
FMURO-4026,LOW ANAL FISTULA LASER CLOSURE - 1 DAY,PKG,32159-00-00,1,10000.0,0.0,11000.0,11990.0
FMOPT-3001,PHACOEMULSIFICATION WITH IOL -Unilateral ,PKG,42698-07-01,day case,10000.0,0.0,11000.0,11990.0
FMSUR-3136,Repair Of The Bowel,PKG,43816-02-00,2,10000.0,0.0,11000.0,11990.0
FMOPT-4058,Bilateral Blepharoplasty Lower Lid,PKG,45625-00-02,1,10000.0,0.0,11000.0,11990.0
FMOPT-4056,Bilateral Blepharoplasty Upper Lid,PKG,45625-00-02,1,10000.0,0.0,11000.0,11990.0
FMORT-1041,Sacroiliac Joint Denervation Rhizolysis,PKG,39323-00-00,day case,10000.0,0.0,11000.0,11990.0
FMORT-1023,SYMPATHETIC RHIZOTOMY,PKG,40330-00-00,day case,10000.0,0.0,11000.0,11990.0
FMSUR-0292,AORTA BIFERMORAL GRAFT,Service,32708-01-00,-,9985.0,0.15,10984.0,11972.0
FMCTS-0009,Excision Of Chest Wall Tumour,Service,31350-00-01,-,9985.0,0.15,10984.0,11972.0
FMONC-0028,Metastron C Radioactive Strontium,Service,16015-00-00,-,9985.0,0.15,10984.0,11972.0
FMOBG-3027,Myomectomy,PKG,35649-03-00,5,9976.8375,0.0,10975.0,11962.0
FMOBG-3029,Vaginal hysterectomy,PKG,35509-00-00,day case,9976.8375,0.0,10975.0,11962.0
FMENDE0140,Endoscopic submucosal dissection,Service,90297-01-00,-,9950.0,0.15,10945.0,11930.0
FMNEU-3429,Removal Of Ventriculo-Pleural Shunt,PKG,34506-00-00,2 days ,10925.0,0.0,10925.0,
FMURO-3118,Memokath Prostate Without Stent,PKG,37223-00-00,1,9926.0,0.0,10919.0,11901.0
FMURO-3119,Memokath Urethra Without Stent,PKG,36811-01-00,1,9926.0,0.0,10919.0,11901.0
FMXRY-0495,TC-99M PSMA,Radiology,61369-00-00,-,9922.5,0.15,10915.0,11897.0
FMNEP-0045,Crrt(Cvvhd) (12 Hours),Service,13100-04-00,-,9922.5,0.15,10915.0,11897.0
FMOPT-4132,Cataract Extraction + Trabeculectomy,PKG,42698-06-01,1,9909.0,0.0,10900.0,11881.0
FMURO-3053,Nephropexy,PKG,90350-00-00,7,9887.76,0.0,10877.0,11855.0
FMENTS0016,TREPHINE OF THE FRONTAL SINUS,PKG,41746-00-00,4,9887.76,0.0,10877.0,11855.0
FMORT-0259,TENOSYNOVECTOMY OF HAND,PKG,47969-00-01,day case,9858.0,0.0,10844.0,11820.0
FMORT-0501,CALCANEUM OSTEOTOMY FOR CORREC TION OF FOOT DEFORMITIES,PKG,50333-00-01,2,9834.75,0.0,10818.0,11792.0
FMORT-0390,OSTEOTOMY OF TIBIA CHILDREN,PKG,48418-00-01,1,9834.75,0.0,10818.0,11792.0
FMORT-0269,OTHER SUTURE OF OTHER TENDON OF HAND,PKG,90582-01-01,1,9834.75,0.0,10818.0,11792.0
