Department,ServiceCode,Service Description,LOS,Type,NPHIES Code (Hyphenated )2, price vip & A,Price 2022 ( B-C-Referral)
SURGERY,FMSUR-3066,Removal Of Thrombosed Piles Or Excision Of Perianal Skin Tags,DAY CASE,PKG,32142-00-00,5700,5130
SURGERY,FMSUR-3065,Removal Sub-Mandibular Salivary Stones (Duct Stone),DAY CASE,PKG,30266-02-00,5700,5130
SURGERY,FMSUR-3064,Circumcision (Less Than One Year),DAY CASE,PKG,30653-00-00,1280.125,1152.1125
SURGERY,FMSUR-3036,Carotid Thromboend Artrec Tomy,3,PKG,90223-01-00,11820.5595,10638.50355
General Surgery,FMSUR-3008,Varicose Veins Ablation,2,PKG,32504-00-01,13000,11700
General Surgery,FMSUR-2222,Partial Hepatectomy,3,PKG,30464-00-00,6123.81,5567.1
Plastic Surgery,FMPSDG0009,Excision Of Supernumery Breast,2,PKG,31500-00-01,3383.16,3075.6
Plastic Surgery,FMPSDG0004 , Reduction Mammoplasty    ,2,PKG,45522-00-00,6123.81,5567.1
Plastic Surgery,FMPSD-2092,Abdominal FLAP,2,PKG,45206-08-00,45206-08-00,30000
Plastic Surgery,FMPSD-2090,Breast+Abdomen Liposuction,3,PKG,45584-00-00,15000,13500
Plastic Surgery,FMPSD-2080,Gynecomastia,2,PKG,45548-02-02,4595.58,4177.8
Physiotherapy,FMPDT-0211,Jejunal Atresia (Pkg Deal),3,PKG,99999-99-99,26223.75,23601.375
ORTHOPAEDIC WORKSHOP,FMORW-0043,Upperarm Prosthesis (Myoelectr Ic 4 Channels),2,PKG,96092-00-00,93010.28,84554.8
ORTHOPAEDIC WORKSHOP,FMORW-0042,Upperarm Prosthesis (Myoelectr Ic 2 Channels),2,PKG,96092-00-00,89801.36,81637.6
Orthopedics,FMORT-9939,Postero Lateral Corner (Plc),1,PKG,49539-01-01,29700,27000
Orthopedics,FMORT-9936,Arthroplasty Of The Radial Head ( Elbow ) W/ Prosthesis,1,PKG,49115-00-01,27500,25000
Orthopedics,FMORT-9935,Arthroscopic Ac Joint Repair,1,PKG,48951-00-01,22000,20000
Orthopedics,FMORT-9930,Hip Arthroscopy Labral Repair,1,PKG,96225-00-00,22000,20000
Orthopedics,FMORT-9927,Mpfl Reconstruction W/Out Allograft,1,PKG,49539-01-01,27500,25000
Orthopedics,FMORT-9924,Mpfl Reconstruction W Allograft,1,PKG,49539-01-01,33000,30000
Orthopedics,FMORT-9923,Biceps Tenotomy,1,PKG,47963-00-01,16500,15000
Orthopedics,FMORT-9921,Biceps Tenodesis,1,PKG,47963-00-01,24200,22000
Orthopedics,FMORT-9919,Arthroscopic Release Of Plantar Fascitis,1,PKG,49854-00-01,14300,13000
Orthopedics,FMORT-9918,Meniscectomy,1,PKG,49503-00-00,15400,14000
Orthopedics,FMORT-9915,Nerve Suture And Neurolysis,1,PKG,39300-00-00,27500,25000
Orthopedics,FMORT-9903,Reduction Of Joint Discl.W/G.A,1,PKG,99999-99-99,13200,12000
Orthopedics,FMORT-9094,Local Knee Injection,1,PKG,96205-03-00,800,720
Orthopedics,FMORT-9005,Revision Of Hemiarthroplasty Hip,1,PKG,49346-00-00,66000,60000
Orthopedics,FMORT-9004,"Revision Of Orif Unspec, Site",1,PKG,47921-00-01,33000,30000
Orthopedics,FMORT-9003,Revision Of Iln Humerus,2,PKG,47921-00-01,49500,45000
Orthopedics,FMORT-9002,Revision Of Iln Tibia,1,PKG,47921-00-01,55000,50000
Orthopedics,FMORT-9001,Revision Of Iln Femur,1,PKG,49563-00-01,55000,50000
Orthopedics,FMORT-4230,Modular Proximal Humerus Arthroplasty,1,PKG,48915-00-01,28000,25200
Orthopedics,FMORT-4229,Resection Of The Proximal Humerus,3,PKG,50230-00-01,25000,22500
General Surgery,FMORT-4225,Arthroscopic Release Of Lantar Fascitis + Removal Of Accessory Bone - 2 Days,1,PKG,49854-00-01,15000,13500
General Surgery,FMORT-4224,Evacuation Of Hematoma Under General Anesthesia - 1 Day,1,PKG,46519-00-01,9000,8100
Orthopedics,FMORT-3009,"Ligaments Repair, Late Reconstruction, Grafting",1,PKG,90589-01-00,26520,23868
Orthopedics,FMORT-3008,Distal Clavicle Excision (Excluding Implants),3,PKG,90595-00-00,20250,18225
Orthopedics,FMORT-3007,Closed Reduction Of Fractures Or Dislocation Uga With Pop With Percutaneous K-Wiring,1,PKG,90595-00-00,12672,11404.800000000001
Orthopedics,FMORT-3006,Articular Cartilage Repair For Major Joint (Without Implant And Blood),1,PKG,90595-00-00,18270,16443
Orthopedics,fmort-2032,"Orif Of Single Bone Except Fracture Neck, Femur, Torch, Fracture And Fracture Spine (Excluding Imp",2,PKG,48415-00-01,21912,19720.8
Orthopedics,FMORT-2023,Reverse Total Shoulder Arthroplasty - 4 Days,4,PKG,48918-00-01,60000,54000
Orthopedics,FMORT1066,Muscle Flap,4,PKG,45009-01-00,27000,24300
Orthopedics,fmort-1058,Osteotomy And Fixation Of Deformities  Including Implant,0,PKG,90604-00-00,53640,48276
Orthopedics,fmort-1056,Pelvic Osteotomies Innominate Salter Osteotomy,0,PKG,48424-00-00,43200,38880
Orthopedics,fmort-1054,Pelvic Osteotomies Chiari Medial Displacement Pelvic Osteotomy,0,PKG,48424-00-00,43200,38880
Orthopedics,FMORT-1052,Revision Of Spinal Fusion ( Multiple Level ),2,PKG,50620-00-00,110000,100000
Orthopedics,FMORT-1051,Anterior Thoracic Spinal Fusion,3,PKG,48660-00-00,88000,80000
Orthopedics,FMORT-1050,Dynamic Spinal Fixation,2,PKG,48678-00-00,71500,65000
Orthopedics,FMORT-1036,Multiple Nerve Entrapment,1,PKG,39330-00-00,7337,6670
Orthopedics,FMORT-1035,Entrapped Nerve Hydrodissection,DAY CASE,PKG,90908-00-00,3520,3168
Orthopedics,FMORT-1034,Trigger Point Injection Multiple Muscle,DAY CASE,PKG,18360-01-01,7337,6670
Orthopedics,FMORT-1033,Trigger Point Injection One Muscle,DAY CASE,PKG,18360-01-01,3685,3350
Orthopedics,FMORT-1032,Intravenous Cocktail For Failed Back Syndrome,1,PKG,96199-19-00,8770,7893
Orthopedics,FMORT-1031,Pain Assessment,1,PKG,95550-03-00,5250,4725
Orthopedics,FMORT-1030,Suprascapular Nerve Block,1,PKG,92509-10-00,10500,9450
Orthopedics,FMORT-1023,Sympathetic Rhizotomy,DAY CASE,PKG,40330-00-00,13200,12000
Orthopedics,FMORT-1021,Disc Biculopasty,1,PKG,39323-00-00,16500,15000
Orthopedics,FMORT-1020,Neurolysis,1,PKG,39330-00-00,10500,9450
Orthopedics,FMORT-1015,Selective Nerve Root Injection Block,DAY CASE,PKG,39013-00-00,6600,6000
Orthopedics,FMORT-1014,Chemical Rhizotomy(For Cancer Alcohol Or Phenol),DAY CASE,PKG,40330-00-00,13200,12000
Orthopedics,FMORT-1013,Dorsal Rhizotomy ( Cancer ),1,PKG,40330-00-00,16500,15000
Orthopedics,FMORT-1012,Multiple Level Facet Rhizotomy,DAY CASE,PKG,40330-00-00,13200,12000
Orthopedics,FMORT-1011,Facet Rhizotomy ( Cooled ),DAY CASE,PKG,40330-00-00,18700,17000
Orthopedics,FMORT-1010,Removal Of Implant Femur,1,PKG,47927-01-01,15400,14000
Orthopedics,FMORT-1005,Ilizarouf (Ilizarove) Application,2,PKG,50130-00-01,61600,56000
Orthopedics,FMORT-1004,Kyphoplasty,3,PKG,35400-00-00,55000,50000
Orthopedics,FMORT-0900,Acromioplasty,1,PKG,48903-00-01,16500,15000
Orthopedics,FMORT-0833,Endoscopic Carpal Tunnel Release,1,PKG,39331-00-01,16500,15000
Orthopedics,FMORT-0826,Surgical Arthroscopy For Cartillage Repair,1,PKG,49561-01-01,16500,15000
Orthopedics,FMORT-0825,Suturing Of Tear Meniscus Using Suturing Device,1,PKG,49542-01-01,24200,22000
Orthopedics,FMORT-0824,Orif Humeral Condyle,1,PKG,47459-01-01,33000,30000
Orthopedics,FMORT-0823,Orif Elbow / Olecranon,1,PKG,47399-01-01,24200,22000
Orthopedics,FMORT-0822,Pulley Reconstruction,1,PKG,90590-00-00,16500,15000
Orthopedics,FMORT-0821,Open Reduction Of Int. Fix. Supracondyle,1,PKG,47459-01-01,24200,22000
Orthopedics,FMORT-0818,Closed Reduction Of Int. Fix. Supradondyle,1,PKG,47456-01-01,22000,20000
Orthopedics,FMORT-0817,Excision Of Torn Triangular Fibfro Cartilage,1,PKG,90574-01-01,16500,15000
Orthopedics,FMORT-0815,Open Rotator Cuff. Repair,1,PKG,48906-00-01,28600,26000
Orthopedics,FMORT-0813,Debridment Small,DAY CASE,PKG,90665-00-10,5500,5000
Orthopedics,FMORT-0812,Debridement Large (Arthoscopy),1,PKG,50102-00-00,6300,5670
Orthopedics,FMORT-0811,Removal Of Screws,1,PKG,47927-00-01,8800,8000
Orthopedics,FMORT-0810,Removal Of Plate And Screw,1,PKG,47930-00-01,13200,12000
Orthopedics,FMORT-0809,Removal Of Interlocking Nail (Iln),1,PKG,47930-00-01,12100,11000
Orthopedics,FMORT-0806,Sequestrectomy Small Bone,1,PKG,90573-00-01,17600,16000
Orthopedics,FMORT-0805,Interlocking Nail (Iln) Humerus,1,PKG,47921-00-01,33000,30000
Orthopedics,FMORT-0804,Interlocking Nail (Iln) Tibia,1,PKG,47921-00-01,33000,30000
Orthopedics,FMORT-0803,Interlocking Nail (Iln) Femur Or Pfn,1,PKG,47519-00-01,33000,30000
Orthopedics,FMORT-0802,Finger Amputation,1,PKG,46465-00-01,3194.4,2904
Orthopedics,FMORT-0801,Release Of De Quervain,1,PKG,46450-00-01,7700,7000
Orthopedics,FMORT-0800,Local Injection Facet Joint,DAY CASE,PKG,39013-00-00,781,710
Orthopedics,FMORT-0792,Himiarthoplasty Hip,1,PKG,47522-00-01,38500,35000
Orthopedics,FMORT-0791,Denervation Sensory Nerve,DAY CASE,PKG,39118-00-00,13200,12000
Orthopedics,FMORT-0790,Skin Flap Free,1,PKG,45200-00-00,28600,26000
Orthopedics,FMORT-0789,Skin Flap Redicle,1,PKG,45530-02-01,16500,15000
Orthopedics,FMORT-0788,Steam Cell,1,PKG,99999-99-99,22000,20000
Orthopedics,FMORT-0785,Vascular Repair,2,PKG,90223-01-00,22000,20000
Orthopedics,FMORT-0784,Lengthening Of The Rod By Scoliosis,2,PKG,48678-00-00,15400,14000
Orthopedics,FMORT-0783,O.R.I.F. Femur Head Fracture Grade 2,1,PKG,47528-01-01,35200,32000
Orthopedics,FMORT-0782,O.R.I.F Femur Head Fracture Grade 1,1,PKG,47528-01-01,30800,28000
Orthopedics,FMORT-0781,Pissani Operation,1,PKG,49833-00-00,16500,15000
Orthopedics,FMORT-0780,Core Decompression,1,PKG,40331-00-00,1869.45,1699.5
Orthopedics,FMORT-0779,Lumbar Cocktail Inject + Facet Block,DAY CASE,PKG,39013-00-00,1869.45,1699.5
Orthopedics,FMORT-0778,Mosaicoplasty,1,PKG,49503-02-01,33000,30000
Orthopedics,FMORT-0776,Arthroscopic Mniscal Suture,1,PKG,49563-00-01,15400,14000
Orthopedics,FMORT-0773,Destantu Limbar Laminotomy ( 2 Level ),3,PKG,40300-01-00,52800,48000
Orthopedics,FMORT-0772,Destantu Lumbar Laminotomy ( 1 Level ),3,PKG,40300-00-00,52800,48000
Orthopedics,FMORT-0771,Revision Of Spinal Wounds,1,PKG,50620-00-00,22000,20000
Orthopedics,FMORT-0769,Removal Of Spinal Instrumentation,2,PKG,50616-01-00,17600,16000
Orthopedics,FMORT-0768,Resection Of Spinal Cord Tomour,2,PKG,90011-01-00,88000,80000
Orthopedics,FMORT-0767,Ant.Resection Of One Vertebra W/Fixation,2,PKG,48639-00-00,110000,100000
Orthopedics,FMORT-0766,Excision Of Coccyx,1,PKG,30672-00-00,16500,15000
Orthopedics,FMORT-0764,Posterior Correction And Fixation Kyphosis,3,PKG,48669-00-00,110000,100000
Orthopedics,FMORT-0763,Anterior Release & Instrumentation For Scoliosis,2,PKG,48678-00-00,110000,100000
Orthopedics,FMORT-0762,Correction And Posterior Instrumentation Of Scoliosis,4,PKG,90011-02-00,143000,130000
Orthopedics,FMORT-0761,Open Anterior Spinal Release For Scoliosis,4,PKG,90011-02-00,46200,42000
Orthopedics,FMORT-0760,Hemivertebra Excision,2,PKG,48639-00-00,82500,75000
Orthopedics,FMORT-0758,Post.Hemi-Epiphysiodesis For Cong.,2,PKG,48509-00-01,66000,60000
Orthopedics,FMORT-0757,Sacro-Iliac Joint Arthrodesis,1,PKG,49300-00-00,9025.39,8204.9
Orthopedics,FMORT-0755,Modified Scott Wiring,2,PKG,47921-00-01,55000,50000
Orthopedics,FMORT-0753,Posterolateral W/Interbody Lumbar Spinal Fusion,3,PKG,48648-00-00,66000,60000
Orthopedics,FMORT-0752,Posterolateral Lumbar Spinal Fusion,3,PKG,48648-00-00,55000,50000
Orthopedics,FMORT-0749,Combined Anterior & Posterior Fixation ( Dorso-Lumbar ),2,PKG,48678-00-00,110000,100000
Orthopedics,FMORT-0748,Anterior Fixation Of Thoracic Lumbar Fracture,4,PKG,48678-00-00,55000,50000
Orthopedics,FMORT-0747,Posterior Fixation Of Thoracic,3,PKG,48678-00-00,55000,50000
Orthopedics,FMORT-0746,Combined Anterior And Posterior Or Cervical Fixation,3,PKG,40316-00-00,110000,100000
Orthopedics,FMORT-0745,Anterior Cervical Corpectomy,2,PKG,40315-00-00,58300,53000
Orthopedics,FMORT-0742,Lumbar Discectomy W/Pdn Insertion,3,PKG,40300-00-00,49500,45000
Orthopedics,FMORT-0741,Endoscopic Thermo-Laser ( Any Region ),1,PKG,40300-00-00,42000,37800
Orthopedics,FMORT-0740,Percutaneous Thermo-Laser,1,PKG,40303-00-00,33000,30000
Orthopedics,FMORT-0739,Precotoneous Discectomy ( Any Region ),2,PKG,40300-00-00,49500,45000
Orthopedics,FMORT-0738,Lumbar Laminotomy / Laminectomy ( Multiple Level ),3,PKG,40300-01-00,77000,70000
Orthopedics,FMORT-0737,Lumbar Laminotomy Or Laminectomy ( One Level ),1,PKG,40330-00-00,30800,28000
Orthopedics,FMORT-0733,Anterior Thoracic Desictomy,2,PKG,40300-00-00,66000,60000
Orthopedics,FMORT-0732,Costotransversectomy For Thoracicdisc,3,PKG,40345-00-00,55000,50000
Orthopedics,FMORT-0729,Anterior Cervical Discotomy Plating,3,PKG,40333-01-00,52500,47250
Orthopedics,FMORT-0728,Anterior Cervical Discotomy W/Interbody Fusion,3,PKG,40333-01-00,57200,52000
Orthopedics,FMORT-0727,Discography ( Mulitple Levels ),1,PKG,59700-00-00,22000,20000
Orthopedics,FMORT-0726,Discography ( One Level ),DAY CASE,PKG,59700-00-00,13200,12000
Orthopedics,FMORT-0714,Proximal Raw Carpectomy,1,PKG,49206-00-01,26400,24000
Orthopedics,FMORT-0713,Vertebral Plasty,3,PKG,35400-00-00,55000,50000
Orthopedics,FMORT-0712,Muscle Repair,1,PKG,30235-00-00,11000,10000
Orthopedics,FMORT-0708,Girdle Stone Operation Hip,1,PKG,90552-00-01,26400,24000
Orthopedics,FMORT-0706,Costoplasty,2,PKG,38427-00-00,38500,35000
Orthopedics,FMORT-0705,Total Elbow Replacement,2,PKG,49115-00-01,40700,37000
Orthopedics,FMORT-0704,Postero Lateral Rotatory Instabi Lity (Dlri),2,PKG,47363-00-01,66000,60000
Orthopedics,FMORT-0702,Removal Of Pdn & Reinsertion,1,PKG,48691-00-00,19800,18000
Orthopedics,FMORT-0701,O.R.I.F. Of Sterno Clavicular Join,1,PKG,47006-00-01,26400,24000
Orthopedics,FMORT-0700,Cervical Posterior Decompressi On Without Platting,2,PKG,40331-00-00,55000,50000
Orthopedics,FMORT-0699,Cervical Posterior Decompressi On With Platting (Multiple Level),3,PKG,40335-00-00,81400,74000
Orthopedics,FMORT-0698,Dorsal Epiphysiodesis Of Congi Nital Scoliosis,2,PKG,48509-00-01,110000,100000
Orthopedics,FMORT-0697,Currettage Of Bone Syst Large,1,PKG,30241-00-01,19800,18000
Orthopedics,FMORT-0696,Currettage Of Bone Syst Medium,1,PKG,30241-00-01,17600,16000
Orthopedics,FMORT-0695,Currettage Of Bone Syst Small,1,PKG,30241-00-01,15400,14000
Orthopedics,FMORT-0694,Tendon Transfer At Elbows,1,PKG,50405-00-01,19800,18000
Orthopedics,FMORT-0693,Arthrodesis Of Fingers/Fusion Hand,1,PKG,46300-00-01,19800,18000
Orthopedics,FMORT-0692,Vascularised Muscle Pedicle Transfer,2,PKG,47966-01-00,60500,55000
Orthopedics,FMORT-0691,Pdn Prosthetic Disc Nucleus Replacement,2,PKG,48691-00-00,49500,45000
Orthopedics,FMORT-0690,Spinal Fusion With Micomed Sys Tem,2,PKG,48660-00-00,132000,120000
Orthopedics,FMORT-0688,Tunnel Bone Grafting,1,PKG,48239-00-00,22000,20000
Orthopedics,FMORT-0687,Trans Abdominal Anterior Spinal Fusion,3,PKG,48660-00-00,77000,70000
Orthopedics,FMORT-0686,Revision Of Total Knee Replace Ment (Include Implant),2,PKG,49527-00-01,110000,100000
Orthopedics,FMORT-0685,Transpedicular Screw Fixation + Cerclage Wire W/ Fus. 1 Lev,1,PKG,47921-00-01,48400,44000
Orthopedics,FMORT-0683,Exploration And Repair Of Brac Hial Flexus.,1,PKG,39300-00-00,132000,120000
Orthopedics,FMORT-0682,O.R.& I.F.-Fract.Med.Malleolus,1,PKG,47600-01-01,22000,20000
Orthopedics,FMORT-0681,Muscle & Tendon Transfer @ Hip Sharaad Or Mastered Operation,1,PKG,50387-02-00,26400,24000
Orthopedics,FMORT-0680,Revision Of Spinal Fusion ( One Level ),2,PKG,50620-00-00,88000,80000
Orthopedics,FMORT-0679,Open Reduc. & Int. Fix. Sacral Fracture,2,PKG,47699-01-00,35200,32000
Orthopedics,FMORT-0678,"Tri.Malleolar Fracture, Ankle",2,PKG,47597-00-01,25300,23000
Orthopedics,FMORT-0677,"Bima. Malleolar Fracture, Ankle",2,PKG,47603-01-01,27500,25000
Orthopedics,FMORT-0675,Exploration Of Any Nerve,1,PKG,90016-00-00,22000,20000
Orthopedics,FMORT-0673,Removal Of Foreign Bodies Unsp Site,1,PKG,92201-00-00,970.4200000000001,882.2
Orthopedics,FMORT-0672,Cerv.Post. Open Reduc.Internal Fixation + Fusion,3,PKG,47699-01-00,74800,68000
Orthopedics,FMORT-0671,Posterior Cruciate Ligament Reconstruction,1,PKG,49542-01-01,28600,26000
Orthopedics,FMORT-0670,Excision Of Neuroma Finger,1,PKG,39324-02-00,10560,9600
Orthopedics,FMORT-0669,Retro Peritonial Anterior Spinal Fixation,2,PKG,48678-00-00,88000,80000
Orthopedics,FMORT-0668,Cervical Anterior Corpectomy Graft + Planting (One Level),2,PKG,40315-00-00,55000,50000
Orthopedics,FMORT-0667,Cervical Discectomy And Inter- Body Fusion (One Level),2,PKG,40333-00-00,38500,35000
Orthopedics,FMORT-0666,"Skin Graft, Free Any Area",2,PKG,45451-09-00,13200,12000
Orthopedics,FMORT-0664,Thoracotomy,4,PKG,38418-00-00,40700,37000
Orthopedics,FMORT-0663,Revision Of Dural Tear,2,PKG,39615-00-00,44000,40000
Orthopedics,FMORT-0662,Ant Spinal Fix Fr/Deform Spine,3,PKG,48678-00-00,77000,70000
Orthopedics,FMORT-0660,Spondylisthesis Correction,2,PKG,90011-02-00,49500,45000
Orthopedics,FMORT-0659,Removal Of Tumour Of The Spine,3,PKG,40309-00-00,66000,60000
Orthopedics,FMORT-0658,Anerior And Posterior Correction Of Scoliosis With Fixation And Grafting  - 6 Days,4,PKG,90595-00-00,112387.5,101148.75
Orthopedics,FMORT-0657,Tendon Transfer At Shoulder,1,PKG,47966-00-01,27500,25000
Orthopedics,FMORT-0656,Groin Flap,2,PKG,45206-08-00,22000,20000
Orthopedics,FMORT-0655,Vasculrized Bone Grafting Iliac Crest,1,PKG,50393-00-00,60500,55000
Orthopedics,FMORT-0654,Anterior Spinal Release By Scoliosis,2,PKG,40112-00-00,49500,45000
Orthopedics,FMORT-0653,Application Of Halo Ring,1,PKG,47711-00-00,15400,14000
Orthopedics,FMORT-0652,"Arthroscopic Fix. Of Bankart Lesion, Shoulder",1,PKG,48960-00-01,28600,26000
Orthopedics,FMORT-0651,Percutaneous Endoscopic Laser Discectomy,2,PKG,40300-00-00,36300,33000
Orthopedics,FMORT-0650,"Lat. Retinacular Release,Knee",1,PKG,49560-02-01,14300,13000
Orthopedics,FMORT-0649,Supra-Patellar Neurectomy,1,PKG,39327-00-00,11720,10548
Orthopedics,FMORT-0647,Application Of External Fixato R Grade Ii,1,PKG,50130-00-01,33000,30000
Orthopedics,FMORT-0646,Application Of External Fixato R Grade I,1,PKG,50130-00-01,22000,20000
Orthopedics,FMORT-0644,Explor.Of Retro-Perito.Region,1,PKG,90952-00-00,4400,4000
Orthopedics,FMORT-0641,Percutaneous Lazer Discectomy,2,PKG,40300-00-00,38500,35000
Orthopedics,FMORT-0637,Acetabulum Reconstruction,2,PKG,90552-00-01,41800,38000
Orthopedics,FMORT-0636,Correction Of Scolliosis,3,PKG,90011-02-00,132000,120000
Orthopedics,FMORT-0635,Fracture Neck Femur With Vas- Cularized Bonegraft,2,PKG,48200-00-00,66000,60000
Orthopedics,FMORT-0634,Acl Reconstruction For Arthro- Scopy Grade 1,1,PKG,49539-00-01,26400,24000
Orthopedics,FMORT-0633,Removal Of External Fixator,1,PKG,47948-00-01,9900,9000
Orthopedics,FMORT-0632,Correction Of External Fixator,1,PKG,50130-00-01,8800,8000
Orthopedics,FMORT-0631,Febular Oesteotomy,1,PKG,48406-00-01,13200,12000
Orthopedics,FMORT-0630,Corticotomy & Application Of External Fixator,2,PKG,50130-00-01,44000,40000
Orthopedics,FMORT-0619,Closed Reduction With Internal Fixation Radius Ulna,1,PKG,47363-02-01,16500,15000
Orthopedics,FMORT-0614,Exploration Of Nerve & Neuroly Sis Or Repair,1,PKG,39330-00-00,30800,28000
Orthopedics,FMORT-0613,Open Reduction W/Internal Fixation Sub-Chondral Fracture,1,PKG,90595-00-00,31500,28350
Orthopedics,FMORT-0609,Osteotomy Of Femur,1,PKG,48424-02-00,23100,21000
Orthopedics,FMORT-0605,Supracondyle Osteotomy Femur,1,PKG,48424-01-00,27500,25000
Orthopedics,FMORT-0604,Frac. Pelvic Gr.I(Ant.Column),2,PKG,47486-00-01,44000,40000
Orthopedics,FMORT-0603,Fract. Pelvic Gr.Ii(Post.Col.),2,PKG,47486-00-01,44000,40000
Orthopedics,FMORT-0602,Fracture Pelvic Gr.Iii(Post & Anterior Column),4,PKG,47489-01-01,77000,70000
Orthopedics,FMORT-0601,O.R. And I.F.Of Fracture Scapl,1,PKG,47468-01-01,33000,30000
Orthopedics,FMORT-0600,Removal Of Band Or Staple,1,PKG,47927-00-01,16500,15000
Orthopedics,FMORT-0599,Ulnaris Nerve Transposition,1,PKG,39321-00-00,16500,15000
Orthopedics,FMORT-0598,Artroscopy Of Wrist Surgical,1,PKG,49218-00-01,16500,15000
Orthopedics,FMORT-0597,Artroscopic Ankle Diagnostic,1,PKG,49700-00-01,11000,10000
Orthopedics,FMORT-0596,Artroscopy Ankle Surgical,1,PKG,49700-00-01,14300,13000
Orthopedics,FMORT-0591,Removal Of Int. Fix. Device At Tibia,1,PKG,47930-00-01,12100,11000
Orthopedics,FMORT-0589,Arthroscopy Of Wrist-Diagnstic,1,PKG,49218-00-01,13200,12000
Orthopedics,FMORT-0583,Arthroscopy Of Elbow Diagnost.,1,PKG,49118-00-01,13200,12000
Orthopedics,FMORT-0582,Elbow Arthroscopy Of Elbow Surcal,1,PKG,49118-00-01,17600,16000
Orthopedics,FMORT-0580,Repair Of Collateral Lateral Ligament,1,PKG,49539-01-01,22000,20000
Orthopedics,FMORT-0579,2Ndary Suturing Of Wound 2Nd Grade,DAY CASE,PKG,30026-00-10,4620,4200
Orthopedics,FMORT-0578,Secondary Suturing Of Wound 1St Grade,DAY CASE,PKG,30026-00-20,603.79,548.9
Orthopedics,FMORT-0576,"Transped.Fix.,Laminec., Inter. And Spinal Fusion",3,PKG,48654-00-00,55000,50000
Orthopedics,FMORT-0575,Patelloplasty,1,PKG,49534-01-01,26400,24000
Orthopedics,FMORT-0574,Trans.Of Tendon At Hand/Wrist,1,PKG,46417-00-01,18900,17010
Orthopedics,FMORT-0571,Fusion At Finger,1,PKG,46300-01-01,16500,15000
Orthopedics,FMORT-0566,Open Reduction & Internal Fixa Tion (Pinnig)Of Coles Fracture,1,PKG,47366-02-01,24200,22000
Orthopedics,FMORT-0565,Close Reduction U.G.A. For Fracture Humerus,1,PKG,47456-00-01,1009.14,917.4
Orthopedics,FMORT-0562,Major Skin Graft,1,PKG,45451-09-00,19800,18000
Orthopedics,FMORT-0561,Minor Skin Graft,DAY CASE,PKG,45451-09-00,11000,10000
Orthopedics,FMORT-0550,Manual Manipulat'N Sacro-Iliac,1,PKG,50115-00-00,603.79,548.9
Orthopedics,FMORT-0549,Transfer Of Muscle At Thigh,1,PKG,47966-01-00,26400,24000
Orthopedics,FMORT-0547,Open.Reduc. W/ Int/Fix. Frac. Achronic Clavicular Joint,1,PKG,47465-01-01,26400,24000
Orthopedics,FMORT-0544,Tendon Transfer At Foot,1,PKG,49812-00-00,22000,20000
Orthopedics,FMORT-0543,Arthrotomy Of The Knee,1,PKG,49500-01-01,14300,13000
Orthopedics,FMORT-0542,Arthrotomy Of Septic Knee,1,PKG,49500-01-01,14300,13000
Orthopedics,FMORT-0541,Release Of Trigger Finger,1,PKG,46363-00-01,1322.53,1202.3
Orthopedics,FMORT-0538,Diagnostic Athroscopic Examin- Ation - Shoulder,1,PKG,48945-00-01,14300,13000
Orthopedics,FMORT-0533,Retro-Patellar Shaving Per Arthroscopy,1,PKG,49558-01-01,11000,10000
Orthopedics,FMORT-0532,Surgical Arthoscopy Plica Or Retinaculum Release/Arthrosco.,1,PKG,49560-02-01,14300,13000
Orthopedics,FMORT-0531,Recons. Of Mul.Lig. Knee Inj.,2,PKG,49539-00-01,38500,35000
Orthopedics,FMORT-0530,Hohmann Operation @Ft.Sing.Toe,1,PKG,49833-00-00,13200,12000
Orthopedics,FMORT-0528,Open Red.& Int.Fix Of Symph. Pubis Disatasis W/ Or W/O Frac,1,PKG,47486-00-01,30800,28000
Orthopedics,FMORT-0527,Skeletal Tract.Fr.Frac.Adl/Cld,1,PKG,90531-00-00,13200,12000
Orthopedics,FMORT-0526,Rev.Of Lumb.Disc Prolapse 2 Level Ly/L5 / L5/S1,2,PKG,40303-01-00,44000,40000
Orthopedics,FMORT-0525,Open Reduct.Of Fix Radius Head Or Excision,1,PKG,47408-01-01,19800,18000
Orthopedics,FMORT-0522,Release Adductor Tendon Bilat.,1,PKG,47963-00-02,11000,10000
Orthopedics,FMORT-0521,Remvl Of Accessory Bone -Foot,1,PKG,48400-01-01,12100,11000
Orthopedics,FMORT-0518,Spinal Osteotomy,2,PKG,90569-00-01,60500,55000
Orthopedics,FMORT-0517,Laminectomy,1,PKG,90024-00-00,30800,28000
Orthopedics,FMORT-0516,Correction Of Hand & Finger Deformity,1,PKG,90604-00-00,17600,16000
Orthopedics,FMORT-0515,Bone Lenghtening Or Shortening,1,PKG,50303-00-00,19800,18000
Orthopedics,FMORT-0514,Hind Quarter Or Fore Quarter Amputation,2,PKG,44373-00-00,33000,30000
Orthopedics,FMORT-0511,Total Hip Replacement After O.A. Deg.,2,PKG,49318-00-00,49500,45000
