S/No,ItemCode,Name,price of 1/2/2021,GMDN 1,GMDN 2,GMDN 3
1133.0,MS-N-001561,NAIL RETROGRADE FEMORAL INTERLOCKING 11X300MM IRENE # T40031130,2205.0,56643,,
1134.0,MS-N-001562,NAIL FEMORAL ANTEGRADE INTERLOCKING 9X340MM IRENE # T40000934,2205.0,56643,,
1135.0,MS-N-001563,NAIL FEMORAL ANTEGRADE INTERLOCKING 9X360MM IRENE # T40000936,2205.0,56643,,
1136.0,MS-N-001564,NAIL FEMORAL ANTEGRADE INTERLOCKING 9X380MM IRENE # T40000938,2205.0,56643,,
1137.0,MS-N-001565,NAIL FEMORAL ANTEGRADE INTERLOCKING 9X400MM IRENE # T40000940,2205.0,56643,,
1138.0,MS-N-001566,NAIL FEMORAL ANTEGRADE INTERLOCKING 9X420MM IRENE # T40000942,2205.0,56643,,
1139.0,MS-N-001567,NAIL FEMORAL ANTEGRADE INTERLOCKING 10X340MM IRENE # T40001034,2205.0,56643,,
1140.0,MS-N-001568,NAIL FEMORAL ANTEGRADE INTERLOCKING 10X360MM IRENE # T40001036,2205.0,56643,,
1141.0,MS-N-001569,NAIL FEMORAL ANTEGRADE INTERLOCKING 10X380MM IRENE # T40001038,2205.0,56643,,
1142.0,MS-N-001570,NAIL FEMORAL ANTEGRADE INTERLOCKING 10X400MM IRENE # T40001040,2205.0,56643,,
1143.0,MS-N-001571,NAIL FEMORAL ANTEGRADE INTERLOCKING 10X420MM IRENE # T40001042,2205.0,56643,,
1144.0,MS-N-001572,NAIL FEMORAL ANTEGRADE INTERLOCKING 11X340MM IRENE # T40001134,2205.0,56643,,
1145.0,MS-N-001573,NAIL FEMORAL ANTEGRADE INTERLOCKING 11X360MM IRENE # T40001136,2205.0,56643,,
1146.0,MS-N-001574,NAIL FEMORAL ANTEGRADE INTERLOCKING 11X380MM IRENE # T40001138,2205.0,56643,,
1147.0,MS-N-001575,NAIL FEMORAL ANTEGRADE INTERLOCKING 11X400MM IRENE # T40001140,2205.0,56643,,
1148.0,MS-N-001576,NAIL FEMORAL ANTEGRADE INTERLOCKING 11X420MM IRENE # T40001142,2205.0,56643,,
2996.0,MS-V-000312,VERSAL-DIAL/COMP TI STD TAPER BIOMET # 118001,2205.0,61004,,
1483.0,MS-P-004539,PLATE LOCKING 5.0 BROAD 10 HOLES X L188 SST. SYNTHES # 226601,2202.0,61573,,
391.0,MS-C-003826,"CUP ACETABULAR W/SNAP POLYETHYLENE CEMENTED D 28,5MM X D56MM. LINK # 101-114",2200.0,56642,,
753.0,MS-I-000202,INTRODUCER SHEATH 4FR X 100CM FORTRESS REINFORCED BIOTRONIK #358815,2200.0,58865,,
765.0,MS-I-000559,INSERT 5-6MM ARTICULAR CONSTRAINED. SMITH&NEPHEW # 71420538,2200.0,33580,,
910.0,MS-N-001226,"NAVICROSS SUPPORT CATHETER 0,035' 4F DIFFERENT SIZES TERUMO # WS*NS350N3HM",2200.0,32151,,
1257.0,MS-P-002457,PASSER STRAIGHT QUICK LASSO 90° ARTHREX# AR-6068-90S,2200.0,57874,,
1652.0,MS-R-000799,ROD TITANIUM 5.5MMX300MM. IMAS # 8452300,2200.0,64253,,
1860.0,MS-S-004250,SENSOR PROBE REUSABLE LNCS F/ PULSE OXIMETER MASIMO#1863,2200.0,31658,,
1895.0,MS-S-004653,SUTURE MENISCAL CINCH DEVICE ARTHREX #AR-4500,2200.0,65038,,
2129.0,MS-S-005552,SENSOR REUSABLE RD SPO2 F/PULSE OXIMETER RADICAL 7 DIGITAL MASIMO # 4050,2200.0,36087,,
2147.0,MS-S-005665,SCREW HEADLESS CANNULATED 2.2 MM X 22 MM LONG TIT. OSTEONIC D1E.22220,2200.0,56642,,
2202.0,MS-S-005844,SCREW HEADLESS CANNULATED 3.0MM TITANIUM. OSTEONIC # D2E.30380,2200.0,56642,,
2208.0,MS-S-005852,SCREW CANNULATED 3.0MM X 24CM HEADLESS TITANIUM. OSTEONIC # D2E.30240,2200.0,56642,,
2932.0,MS-T-001356,"TECROSS BALLON 0,014""DIFFERENT SIZES TERUMO # BD-T1220Q4E",2200.0,44088,,
2949.0,MS-T-001457,TIBIA INSERT 12.5MMX4 STB. JOH. & JOH. # 1581-24-112,2200.0,46585,,
840.0,MS-M-000177,MESH TITANIUM 18x90MM IRENE #T04091890,2192.0,46580,,
841.0,MS-M-000178,MESH TITANIUM 20x90MM IRENE #T04092090,2192.0,46580,,
847.0,MS-M-000274,MESH TTANIUM 10x90MM IRENE # T04091090,2192.0,38161,,
848.0,MS-M-000275,MESH TTANIUM 12x90MM IRENE #T04091290,2192.0,46580,,
849.0,MS-M-000276,MESH TTANIUM 14x90MM IRENE #T04091490,2192.0,46580,,
850.0,MS-M-000277,MESH TITANIUM 16x90MM IRENE #T04091690,2192.0,61765,,
1927.0,MS-S-004794,SENSOR FOR PICCO PV8810-PROAQT 30CM LIN # MCC06882824,2187.0,36561,,
456.0,MS-D-000413,DRILL BIT L26 DIA 1.9MM/CAN/AO/STER HBS 2 MINI KLS MARTIN #26-875-29-71,2178.0,63681,11332.0,
457.0,MS-D-000414,DRILL BIT L28 DIA 1.9MM/CAN/AO/STER HBS 2 MINI KLS MARTIN #26-875-30-71,2178.0,63681,11332.0,
458.0,MS-D-000415,DRILL BIT L30 DIA 1.9MM/CAN/AO/STER HBS 2 MINI KLS MARTIN # 26-875-31-71,2178.0,63681,11332.0,
620.0,MS-G-000386,GRAFT VASCULAR PATCH IMPREGNATED K DV 2 X 9 CM B.BRAUN # 1107403,2178.0,35281,,
1488.0,MS-P-004585,PLATE STRAIGHT 1.5 X10HOLES .OSTEONIC #OST310M10,2177.0,61573,,
204.0,MS-C-000299,CATHETER BALLOON SYMMETRY ALL SIZES.,2176.0,17184,,
1460.0,MS-P-003987,PLATE DISTAL RADIUS 2.7MM V+MEDIUM LEFT 3 HOLES. SANATMETAL # 280114303,2174.0,61689,,
1461.0,MS-P-004005,PLATE VORTEX DISTAL RADIUS -V+ MEDIUM LEFT 5 HOLES SANATMETAL # 280114305,2174.0,46536,,
1469.0,MS-P-004049,PLATE DISTAL RADIUS - V MEDIUM  VORTEX LEFT 3 HOLES #280115303 SANATMETAL # 280115303,2174.0,46536,,
1501.0,MS-P-004648,PLATE RADIUS DISTAL VORTEX LEFT SIDE 5 HOLES V MEDIUM. SANATMETAL #280115305,2174.0,46536,,
1506.0,MS-P-004666,PLATE DISTAL RADIUS VORTEX 4 HOLES RIGHT SIDE.SANATMETAL #280115504,2174.0,61573,,
404.0,MS-C-003932,CORD BIPOLAR HIGH FREQUENCY 400CM F/ AUTOCON III STORZ #UH801,2168.0,45213,,
536.0,MS-E-000538,ELECTRODE NEUTRAL F/ AUTOCON III STORZ #27802,2168.0,33596,,
1224.0,MS-P-001937,PLATE LOCKING HUMERUS DISTAL MEDIAL 2.7/3.5  3 holes×59mm L#A71570305,2165.0,61573,,
1225.0,MS-P-001938,PLATE LOCKING HUMERUS DISTAL MEDIAL 2.7/3.5  5 holes×84mm L#A71570508,2165.0,61573,,
1226.0,MS-P-001939,PLATE LOCKING HUMERUS DISTAL MEDIAL 2.7/3.5 7 holes×110mm L # A71570711,2165.0,61573,,
1227.0,MS-P-001940,PLATE LOCKING HUMERUS DISTAL MEDIAL 2.7/3.5  9 holes×136mm L # A71570913,2165.0,61573,,
1228.0,MS-P-001941,PLATE LOCKING HUMERUS DISTAL MEDIAL 2.7/3.5  14 holes×201mm L # A71571420,2165.0,61510,58752.0,
1229.0,MS-P-001942,PLATE LOCKING HUMERUS DISTAL MEDIAL 2.7/3.5  3 holes×59mm R # A71580305,2165.0,61573,,
1230.0,MS-P-001943,PLATE LOCKING HUMERUS DISTAL MEDIAL 2.7/3.5  5 holes×84mm R # A71580508,2165.0,61573,,
1231.0,MS-P-001944,PLATE LOCKING HUMERUS DISTAL MEDIAL 2.7/3.5  7 holes×110mm R # A71580711,2165.0,61573,,
1232.0,MS-P-001945,PLATE LOCKING HUMERUS DISTAL MEDIAL 2.7/3.5  9 holes×136mm R # A71580913,2165.0,61573,,
1233.0,MS-P-001946,PLATE LOCKING HUMERUS DISTAL MEDIAL 2.7/3.5 14 holes×201mm R # A71581420,2165.0,61573,,
2994.0,MS-V-000295,VAPORISATION SURGMASTER . OLYMPUS # WA22557C,2164.0,63309,,
104.0,MS-B-001030,BALLOON PASEO 14 CATHETER VASCULAR BIOTRONIK #380271,2156.0,47732,,
2140.0,MS-S-005579,SUTURE ANCHOR 3.0MM X 12.2MM WITH #2 FIBERWIRE & #2 TIGERWIRE ARTHREX # AR-1934PS-2,2156.0,45062,,
1323.0,MS-P-002634,PLATE 63.5MM T CERVICAL ANTERIOR IRENE # 60620062,2154.0,46653,,
1324.0,MS-P-002635,PLATE 66MM T CERVICAL ANTERIOR IRENE # 60620065,2154.0,46653,,
1325.0,MS-P-002636,PLATE 68.5MM T CERVICAL ANTERIOR IRENE # 60620068,2154.0,46653,,
1326.0,MS-P-002637,PLATE 71MM T CERVICAL ANTERIOR IRENE # 60620070,2154.0,46653,,
1327.0,MS-P-002638,PLATE 73.5MM T CERVICAL ANTERIOR IRENE # 60620073,2154.0,46653,,
1328.0,MS-P-002639,PLATE 76MM T CERVICAL ANTERIOR IRENE # 60620075,2154.0,46653,,
1329.0,MS-P-002640,PLATE 78.5MM T CERVICAL ANTERIOR IRENE # 60620078,2154.0,46653,,
1330.0,MS-P-002641,PLATE 81MM T CERVICAL ANTERIOR IRENE # 60620080,2154.0,46653,,
1331.0,MS-P-002642,PLATE 83.5MM T CERVICAL ANTERIOR IRENE # 60620083,2154.0,46653,,
1332.0,MS-P-002643,PLATE 86MM T CERVICAL ANTERIOR IRENE # 60620085,2154.0,46653,,
626.0,MS-G-000678,GILL QUICKANCHOR PLUS ORTHOCORD. JOH. & JOH. # 222983,2145.0,13895,,
1858.0,MS-S-004099,SUTURE ANCHOR 5.0 S&N # 72200755 / ARTHREX. # AR-1920BNF,2145.0,45062,,
1521.0,MS-R-000137,ROD TITANIUM LENGTH 5.5 X 600 MM IRINE #T04715600,2141.0,63191,,
403.0,MS-C-003931,COAGULATING GYNE ELECTRODE L 36CM STORZ#26775UE,2132.0,42325,,
2399.0,MS-S-008680,SCREW LOCKIING CANNULATED 7.3X20 L SELF TAPPING. SYNTHES # 02.207.020,2131.0,47875,,
1498.0,MS-P-004639,PROXIMAL SPACER PROSTHESIS RECONSTRUCTION SIZE  L 10MM X D 14MM.LINK #172-950/10,2128.0,63917,,
2051.0,MS-S-005036,STAPLER TA VASCULAR DST COVIDIEN # TA30V3S,2119.0,35884,,
1.0,MS-A-000079,ANCHOR BIOPUSHLOCK 3.5 X 19.5MM ARTHREX #AR-1926B,2118.0,45061,,
24.0,MS-B-000309,BUTTON XO WITH 15MM CONTINUOUS LOOP LINVATEC #T5015,2118.0,65038,,
212.0,MS-C-000656,CLIP ENDO 5MM 12M/L TITANIUM COVIDIEN #176620,2118.0,65058,,
1183.0,MS-P-000746,PUSH LOCK BIO-COMPOSITE 3.5X19.5MM ARTHREX #AR-1926BC,2118.0,47554,,
1342.0,MS-P-002669,PATCH TISSUE DURA 5X(50X50MM) TISSUMED # TD-02M,2118.0,35273,,
1636.0,MS-R-000765,ROD COCR 5.5 L 500 . MEDTRONIC # 8690024,2118.0,64253,,
2166.0,MS-S-005797,SUTURE TAK 2.0MM DISPOSABLE KIT ARTHREX # AR-1934-20DS,2118.0,45401,,
2229.0,MS-S-007870,SUTURE ANCHOR 4.5X24MM BIOCOMPOSITE PUSHLOCK. ARTHREX # AR-1922BC,2118.0,45062,,
2231.0,MS-S-007872,SCREW CANNULATED 6X45MM POLYAXIAL MIS JOH. & JOH. # 186715645,2101.0,61688,,
1356.0,MS-P-003602,PLATE LOCKING 4 HOLES CLAVICLE HOOK 3.5MMX12MMX70MM L . IRENE # A93371204,2099.0,61573,,
1357.0,MS-P-003603,PLATE LOCKING 6 HOLES CLAVICLE HOOK 3.5MMX12MMX99MM L . IRENE # A93371206,2099.0,61573,,
1358.0,MS-P-003604,PLATE LOCKING 7 HOLES CLAVICLE HOOK 3.5MMX12MMX112MM L . IRENE # A93371207,2099.0,61573,,
1359.0,MS-P-003605,PLATE LOCKING 4 HOLES CLAVICLE HOOK 3.5MMX15MMX70MM L . IRENE # A93371504,2099.0,61573,,
1360.0,MS-P-003606,PLATE LOCKING 5 HOLES CLAVICLE HOOK 3.5MMX15MMX85MM L . IRENE # A93371505,2099.0,61573,,
1361.0,MS-P-003607,PLATE LOCKING 6 HOLES CLAVICLE HOOK 3.5MMX15MMX99MM L . IRENE # A93371506,2099.0,58772,,
1362.0,MS-P-003608,PLATE LOCKING 7 HOLES CLAVICLE HOOK 3.5MMX15MMX112MM L . IRENE # A93371507,2099.0,58772,,
1363.0,MS-P-003609,PLATE LOCKING 4 HOLES CLAVICLE HOOK 3.5MMX18MMX70MM L . IRENE # A93371804,2099.0,61573,,
1364.0,MS-P-003610,PLATE LOCKING 5 HOLES CLAVICLE HOOK 3.5MMX18MMX85MM L . IRENE # A93371805,2099.0,61573,,
1365.0,MS-P-003611,PLATE LOCKING 6 HOLES CLAVICLE HOOK 3.5MMX18MMX99MM L . IRENE # A93371806,2099.0,61573,,
1366.0,MS-P-003646,PLATE LOCKING 7 HOLES CLAVICLE HOOK 3.5MMX18MMX112MM L IRENE # A93371807,2099.0,61573,,
1367.0,MS-P-003647,PLATE LOCKING 4 HOLES CLAVICLE HOOK 3.5MMX12MMX70MM R IRENE # A93381204,2099.0,61573,,
1368.0,MS-P-003648,PLATE LOCKING 6 HOLES CLAVICLE HOOK 3.5MMX12MMX99MM R IRENE # A93381206,2099.0,61573,,
1369.0,MS-P-003649,PLATE LOCKING 7 HOLES CLAVICLE HOOK 3.5MMX12MMX112MM R IRENE # A93381207,2099.0,61573,,
1370.0,MS-P-003650,PLATE LOCKING 4 HOLES CLAVICLE HOOK 3.5MMX15MMX70MM R IRENE # A93381504,2099.0,61573,,
1371.0,MS-P-003651,PLATE LOCKING 5 HOLES CLAVICLE HOOK 3.5MMX15MMX85MM R IRENE # A93381505,2099.0,61573,,
1372.0,MS-P-003652,PLATE LOCKING 6 HOLES CLAVICLE HOOK 3.5MMX15MMX99MM R IRENE # A93381506,2099.0,61573,,
1373.0,MS-P-003653,PLATE LOCKING 7 HOLES CLAVICLE HOOK 3.5MMX15MMX112MM R IRENE # A93381507,2099.0,61573,,
1375.0,MS-P-003656,PLATE LOCKING 4 HOLES CLAVICLE HOOK 3.5MMX18MMX70MM R IRENE # A93381804,2099.0,61573,,
1376.0,MS-P-003657,PLATE LOCKING 5 HOLES CLAVICLE HOOK 3.5MMX18MMX85MM R IRENE # A93381805,2099.0,61573,,
1377.0,MS-P-003658,PLATE LOCKING 6 HOLES CLAVICLE HOOK 3.5MMX18MMX99MM R IRENE # A93381806,2099.0,61573,,
1378.0,MS-P-003659,PLATE LOCKING 7 HOLES CLAVICLE HOOK 3.5MMX18MMX112MM R IRENE # A93381807,2099.0,61573,,
17.0,MS-A-000512,ALTRX POLYETHYLENE ACETABULAR LINER NEUTRAL 32MM ID 50MM OD. JOH. & JOH. # 1221-32-050,2090.0,44896,,
103.0,MS-B-001029,BALLOON PASEO 18 CATHETER VASCULAR BIOTRONIK #366098,2090.0,47732,,
185.0,MS-B-001827,BLADE SHAVER TRICUT ROTATE 4MM M4 F/ ENT SURGERY MEDTRONIC # 1884004HR,2090.0,41499,,
195.0,MS-B-001894,BLADE HOOK MEDIUM NARROW RAMPED THORACIC CDH LEGACY SOFAMOR DANEK. MEDTRONIC #7541143,2090.0,61324,,
496.0,MS-E-000075,ELECTRODE HANDLE W/PATIENT PLATE CABLE COVIDIEN #VL2600E/ERBE #20190-045,2090.0,63608,,
501.0,MS-E-000135,ECHELON FLEX 60MM ENDOCUTTERS ETHICON #EC60A,2090.0,59874,,
714.0,MS-H-000576,HOOK NARROW BLADE MEDIUM. MEDTRONIC # 7541123,2090.0,61325,,
1513.0,MS-P-004693,"POLYTHYLENE LINER ACETABULAR  +4 10 DEGREE 32MM ID 52MM OD ; JOH ,JOH #1219-32-152",2090.0,61770,,
1783.0,MS-S-002575,"STONE EXTRACTOR DORMIA 4 WIRES, 3FR. 90CM DETACHABLE HANDLE PORGES COLOPLAST #EXT424",2090.0,35685,,
1289.0,MS-P-002576,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 3+8 HOLES X 50.5 LXL IRENE # A94671149,2082.0,61689,,
1290.0,MS-P-002577,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 4 + 8 HOLES X 59.5 LXL IRENE # A94671258,2082.0,61689,,
1291.0,MS-P-002578,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 5 + 8 HOLES X 68.5.5 LXL IRENE # A94671367,2082.0,61689,,
1292.0,MS-P-002579,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUM  3 + 8 HOLES X 50.5 LXR IRENE # A94681149,2082.0,61689,,
1293.0,MS-P-002580,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 4 + 8 HOLES X 59.5 LXR IRENE # A94681258,2082.0,40633,,
1294.0,MS-P-002581,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 5 + 8 HOLES X 68.5 LXR IRENE # A94681367,2082.0,61689,,
1295.0,MS-P-002582,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 5 + 9 HOLES X 68.5 LXL IRENE # A94771467,2082.0,61573,,
1296.0,MS-P-002583,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 3+9 HOLES X 50.5 LXR IRENE # A94781249,2082.0,61689,,
1297.0,MS-P-002584,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 4+ 9 HOLES X59.5 LXR IRENE # A94781358,2082.0,61689,,
1298.0,MS-P-002585,PLATE LOCKING 2.4 / 2.7 MM DISTAL RADIUS VOLAR COLUMN 5 + 9 HOLES X 68.5 LXR IRENE # A94781467,2082.0,61573,,
1851.0,MS-S-003934,SCREW SET MAS CONNECTOR MEDTRONIC #7753500,2079.0,56642,,
2493.0,MS-S-008995,SCREW POLYAZIAL 6X4MM. JOH. & JOH. # 1797-12-640,2079.0,46651,,
1031.0,MS-N-001455,NAIL TIBIA NAVIGATOR 10X270MM IRENE # T421210270,2078.0,56645,,
1032.0,MS-N-001456,NAIL TIBIA NAVIGATOR 10X285MM IRENE # T421210285,2078.0,56645,,
1033.0,MS-N-001457,NAIL TIBIA NAVIGATOR 10X300MM IRENE # T421210300,2078.0,56645,,
1034.0,MS-N-001458,NAIL TIBIA NAVIGATOR 10X315MM IRENE # T421210315,2078.0,56645,,
1035.0,MS-N-001459,NAIL TIBIA NAVIGATOR 10X330MM IRENE # T421210330,2078.0,56645,,
1036.0,MS-N-001460,NAIL TIBIA NAVIGATOR 10X345MM IRENE # T421210345,2078.0,56645,,
1037.0,MS-N-001461,NAIL TIBIA NAVIGATOR 10X360MM IRENE # T421210360,2078.0,56645,,
1038.0,MS-N-001462,NAIL TIBIA NAVIGATOR 11X270MM IRENE # T421211270,2078.0,56645,,
1039.0,MS-N-001463,NAIL TIBIA NAVIGATOR 11X285MM IRENE # T421211285,2078.0,56645,,
1040.0,MS-N-001464,NAIL TIBIA NAVIGATOR 10X375MM IRENE # T421210375,2078.0,56645,,
1041.0,MS-N-001465,NAIL TIBIA NAVIGATOR 11X300MM IRENE # T421211300,2078.0,56645,,
1042.0,MS-N-001466,NAIL TIBIA NAVIGATOR 11X315MM IRENE # T421211315,2078.0,56645,,
1043.0,MS-N-001467,NAIL TIBIA NAVIGATOR 11X330MM IRENE # T421211330,2078.0,56645,,
1044.0,MS-N-001468,NAIL TIBIA NAVIGATOR 11X345MM IRENE # T421211345,2078.0,56645,,
1045.0,MS-N-001469,NAIL TIBIA NAVIGATOR 11X360MM IRENE # T421211360,2078.0,56645,,
1046.0,MS-N-001470,NAIL TIBIA NAVIGATOR 11X375MM IRENE # T421211375,2078.0,56645,,
1047.0,MS-N-001471,NAIL TIBIA NAVIGATOR 12X270MM IRENE # T421212270,2078.0,56645,,
1048.0,MS-N-001472,NAIL TIBIA NAVIGATOR 12X285MM IRENE # T421212285,2078.0,56645,,
1049.0,MS-N-001473,NAIL TIBIA NAVIGATOR 12X300MM IRENE # T421212300,2078.0,56645,,
1050.0,MS-N-001474,NAIL TIBIA NAVIGATOR 12X315MM IRENE # T421212315,2078.0,56645,,
1051.0,MS-N-001475,NAIL TIBIA NAVIGATOR 12X330MM IRENE # T421212330,2078.0,56645,,
1052.0,MS-N-001476,NAIL TIBIA NAVIGATOR 12X345MM IRENE # T421212345,2078.0,56645,,
1053.0,MS-N-001477,NAIL TIBIA NAVIGATOR 12X360MM IRENE # T421212360,2078.0,56645,,
1054.0,MS-N-001478,NAIL TIBIA NAVIGATOR 12X375MM IRENE # T421212375,2078.0,56645,,
1055.0,MS-N-001479,NAIL TIBIA NAVIGATOR 8X270MM IRENE # T421280270,2078.0,56645,,
1056.0,MS-N-001480,NAIL TIBIA NAVIGATOR 8X285MM IRENE # T421280285,2078.0,56645,,
1057.0,MS-N-001481,NAIL TIBIA NAVIGATOR 8X300MM IRENE # T421280300,2078.0,56645,,
1058.0,MS-N-001483,NAIL TIBIA NAVIGATOR 8X315MM IRENE # T421280315,2078.0,56645,,
1059.0,MS-N-001484,NAIL TIBIA NAVIGATOR 8X330MM IRENE # T421280330,2078.0,56645,,
1060.0,MS-N-001485,NAIL TIBIA NAVIGATOR 8X345MM IRENE # T421280345,2078.0,56645,,
1061.0,MS-N-001486,NAIL TIBIA NAVIGATOR 8X360MM IRENE # T421280360,2078.0,56645,,
1062.0,MS-N-001487,NAIL TIBIA NAVIGATOR 8X375MM IRENE # T421280375,2078.0,56645,,
1063.0,MS-N-001488,NAIL TIBIA NAVIGATOR 9X270MM IRENE # T421290270,2078.0,56645,,
1064.0,MS-N-001489,NAIL TIBIA NAVIGATOR 9X285MM IRENE # T421290285,2078.0,56645,,
1065.0,MS-N-001490,NAIL TIBIA NAVIGATOR 9X300MM IRENE # T421290300,2078.0,56645,,
1066.0,MS-N-001491,NAIL TIBIA NAVIGATOR 9X315MM IRENE # T421290315,2078.0,56645,,
1067.0,MS-N-001492,NAIL TIBIA NAVIGATOR 9X330MM IRENE # T421290330,2078.0,56645,,
1068.0,MS-N-001493,NAIL TIBIA NAVIGATOR 9X345MM IRENE # T421290345,2078.0,56645,,
1069.0,MS-N-001494,NAIL TIBIA NAVIGATOR 9X360MM IRENE # T421290360,2078.0,56645,,
1070.0,MS-N-001495,NAIL TIBIA NAVIGATOR 9X375MM IRENE # T421290375,2078.0,56645,,
169.0,MS-B-001773,BONE GRAFT ACCELL CONNEXUS 1CC. Sea spine # 02-3000-010,2072.0,43999,,
2150.0,MS-S-005676,SUTURE ANCHOR 2 MM X 12 MM,2072.0,45062,,
2254.0,MS-S-008293,SUTURE ANCHOR W 2 FIBERWIRE 2.4MM.BIOCOMPOSITE. ARTHREX # AR-1934BCF-24,2072.0,45061,,
140.0,MS-B-001679,"BALLON 35""POWRFLEX PTA,4400408X#CORDIS CORDIS # 4400408X",2063.0,47732,,
68.0,MS-B-000542,BALLOON DILATOR URETERAL 5FR X 70CM GEOTEK #GUD-05,2035.0,64677,,
240.0,MS-C-001139,CHAIR COMMODE S/S WITH ADJUSTABLE LEGREST AND CASTERS MAXHEALTH #HE-2081000P,2024.0,40539,,
262.0,MS-C-001463,CATHETER QUAD MULTI-CATH 4J 6FRX5MM BIOTRONIK#351185,2022.0,17846,,
825.0,MS-L-000108,LOOP CRANIAL FOR CRANIAL FIXATION NEOS #FC050000,2022.0,56730,,
1782.0,MS-S-002560,SCREW OPEN PEDICULAR POLYAXIAL 6.5x40MM MEDTRONIC SOFAMOR #75446540,2022.0,46651,,
1861.0,MS-S-004286,SCREW CDH LEGACY 6.5x45MM MAS TITANIUM SOFAMAR #75446545,2022.0,56642,,
2050.0,MS-S-005035,SCREW 7.5X45MM CDH LEGACY PEEK MAS SOFAMOR DANEK # 7227545,2022.0,56642,,
2085.0,MS-S-005295,SENSOR PROBE REUSABLE PEDIATRIC F/ PULSE OXIMETER MASIMO,2022.0,37808,,
2687.0,MS-S-009567,SCREW CDH LEGACY 6.5X40MM MAS SOFAMOR DANEK AMICO MEDICAL INSTRUMENT CO. # 75446540,2022.0,56642,,
1247.0,MS-P-002153,PLATE ADAPTION  MATRIXNEURO 20 HOLES 0.4MM PURE TITANIUM SYNTHES # 04.503.072,2020.0,46642,,
948.0,MS-N-001308,NAIL PROXIMAL FEMORAL STD 9X180MM. IRENE # T40040918,2009.0,56643,,
949.0,MS-N-001309,NAIL PROXIMAL FEMORAL STD 9X200MM. IRENE # T40040920,2009.0,56643,,
950.0,MS-N-001310,NAIL PROXIMAL FEMORAL STD 9X220MM IRENE # T40040922,2009.0,56643,,
951.0,MS-N-001311,NAIL PROXIMAL FEMORAL STD 9X240MM IRENE # T40040924,2009.0,56643,,
952.0,MS-N-001312,NAIL PROXIMAL FEMORAL STD 9X260MM IRENE # T40040926,2009.0,56643,,
953.0,MS-N-001313,NAIL PROXIMAL FEMORAL STD 9X280MM IRENE # T40040928,2009.0,56643,,
954.0,MS-N-001314,NAIL PROXIMAL FEMORAL STD 9X300MM IRENE # T40040930,2009.0,56643,,
955.0,MS-N-001315,NAIL PROXIMAL FEMORAL STD 10X180MM IRENE # T40041018,2009.0,56643,,
956.0,MS-N-001316,NAIL PROXIMAL FEMORAL STD 10X200MM IRENE # T40041020,2009.0,56643,,
957.0,MS-N-001317,NAIL PROXIMAL FEMORAL STD 10X220MM IRENE # T40041022,2009.0,56643,,
958.0,MS-N-001318,NAIL PROXIMAL FEMORAL STD 10X240MM. IRENE # T40041024,2009.0,56643,,
959.0,MS-N-001319,NAIL PROXIMAL FEMORAL STD 10X260MM IRENE # T40041026,2009.0,56643,,
960.0,MS-N-001320,NAIL PROXIMAL FEMORAL STD 10X280MM IRENE # T40041028,2009.0,56643,,
961.0,MS-N-001321,NAIL PROXIMAL FEMORAL STD 10X300MM IRENE # T40041030,2009.0,56643,,
962.0,MS-N-001322,NAIL PROXIMAL FEMORAL STD 11X180MM IRENE # T40041118,2009.0,56643,,
963.0,MS-N-001323,NAIL PROXIMAL FEMORAL STD 11X200MM IRENE # T40041120,2009.0,56643,,
964.0,MS-N-001324,NAIL PROXIMAL FEMORAL STD 11X220MM IRENE # T40041122,2009.0,56643,,
965.0,MS-N-001325,NAIL PROXIMAL FEMORAL STD 11X240MM IRENE # T40041124,2009.0,56643,,
966.0,MS-N-001326,NAIL PROXIMAL FEMORAL STD 11X260MM IRENE # T40041126,2009.0,56643,,
967.0,MS-N-001327,NAIL PROXIMAL FEMORAL STD 11X280MM IRENE # T40041128,2009.0,56643,,
968.0,MS-N-001332,NAIL PROXIMAL FEMORAL STD 11X30MM. IRENE # T40041130,2009.0,56643,,
869.0,MS-N-000122,NAIL HUMERUS HWDA STEEL 8X300MM SANATMETAL #SAN-253180300,1991.0,56644,,
407.0,MS-C-003935,CABLE CONTROL GYNE STORZ #20701070,1989.0,45213,,
4.0,MS-A-000154,ABLATOR 90DEG MULTI-PORT ASPIRATING ARTHREX #AR-9811,1980.0,46119,,
19.0,MS-A-000521,ACETABULAR POLYETHYLENE LINER NEUTRAL 32MM ID 52MM OD.JOH. & JOH. #1219-32-052,1980.0,43168,,
196.0,MS-B-001908,BONE GRAFT CHIPS CANCELLOUS (HUMAN) 5CC. CONNECT  #GC.10005,1980.0,16966,,
